start,end,N,SS,bsfs,FayH,TajD,ZngE,FerL,FulD,Colless,btree,path,iColless,ibtree
0,10001,250,36,-0.4232140670824151,-0.11091832359422828,-1.2843916025620938,-0.5293890080824492,-0.02743048239948976,-0.9025314849176064,0.053046864878870316,-0.5633497640368982,2000068,0.056984209238387235,-0.8882829045411034
0,10001,250,48,-9.93631319928452e-06,0.021492348573485108,-0.25893845629123685,-0.34162527972002377,0.2842624639242458,0.048273735651424635,0.0318335241576594,0.3411515833220772,2000069,0.05561247924248313,-0.8851432120868226
0,10001,250,47,-0.3386971511436191,-0.024116881882072096,-0.6947621204516591,-0.4745449794346875,0.21403903471463945,1.2286932493171423,0.046378234194013435,-0.3286173764173483,2000070,0.04980135596148033,-0.5784549371198874
0,10001,250,44,0.5257389709738618,0.13612074863134688,0.3924763748819087,-0.3860204248744456,0.6912315688719859,0.7078629523990991,0.034721682428639294,0.017791287568593484,2000071,0.043783428645457416,-0.3343961120124854
0,10001,250,38,0.5567856674962935,-0.00971779609852343,0.4533556474581639,0.4410766795113032,-0.30587458510194065,1.2532697663662955,0.038156209065653285,-0.12301040934262936,2000072,0.06715248089130718,-1.3693729782957886
0,10001,250,36,0.6330485066077668,0.06935688524033394,0.11188264801006524,-0.2625215357489879,0.3864708398566549,-1.3773016439686836,0.03304447629226584,0.13782180612185424,2000073,0.06529343179168286,-1.5174120044072181
0,10001,250,52,-0.2931306646340586,-0.046714204768458216,-0.6484612364855082,-0.3116330101928297,0.03509095025247711,-0.17786999266109932,0.04541583298546637,-0.37970849964150943,2000074,0.06098183054799845,-1.0040727942537442
0,10001,250,60,0.93857303220718,0.08462377083012637,1.366384733395933,0.7310014682320973,-0.161709972895447,-0.8432189439040392,0.03364610515795903,0.18564003488797934,2000075,0.053279168902954366,-0.8065889386759453
0,10001,250,39,-0.5357431792089214,0.03301719859154207,-1.4791936146565958,-1.4483822962101764,1.0082697044402436,-0.173501901953134,0.04148853478429848,-0.18768882993924876,2000076,0.06770399570632761,-1.5325181602820632
0,10001,250,41,0.5810375826449844,0.13036032622215862,0.3852560879330011,-0.35533167761248186,0.6488029183886721,-0.7264779108499138,0.029370168847432737,0.4181076511493092,2000077,0.05057730923694778,-0.5904566629640875
0,10001,250,40,-0.3586897069374626,-0.13380910244352964,0.06285965797665834,0.7581103958887391,-0.9089796732428828,1.9185613146642368,0.03552791812410934,0.11446326533895905,2000078,0.05235226620768789,-0.7044348163157822
0,10001,250,34,-0.9891914135633314,-0.4884962547555495,-1.0765736313187404,1.5791617448727266,-2.5396839633909125,0.7129477258274947,0.044692749492594025,-0.2791696235458892,2000079,0.12490052375400218,-2.9041033466743555
0,10001,250,31,-0.34514222264456657,-0.11007307241435556,-0.7469954801115991,-0.08212570355580542,-0.29398388992745383,-0.5865231928961376,0.03812484962893047,-0.11204284829943872,2000080,0.046686746987951805,-0.5197865536472241
0,10001,250,24,-0.11580793376616888,0.04294931191362765,-0.8379295886072385,-0.9079937699488321,0.6947846768685161,-1.3111584109330634,0.03777835355759957,-0.05542325999054295,2000081,0.0944962646284061,-2.7125567276473945
0,10001,250,43,0.06944425981034298,-0.07330730491836925,0.20270775389013912,0.5655212255936565,-0.5937427780878094,-0.01957053006557969,0.03524235189606351,0.11657386318746014,2000082,0.058820535598615664,-0.9928324738670374
0,10001,250,29,0.4433350606630798,0.004511786296811693,0.6139925815971693,0.4985083059325242,-0.2967166095320661,-1.0086262446158605,0.031691718924521106,0.2401288868600415,2000083,0.07611089519367795,-1.6643254023592806
0,10001,250,41,0.6155650854281755,0.047643188286092326,0.6820323068339896,0.3379732131590308,-0.05371176517738943,0.11798520688042252,0.03460827883765075,0.11117082049599557,2000084,0.049330655957161976,-0.7809464692007257
0,10001,250,40,0.6431111776526354,0.0728563786412344,0.5815677245187708,0.11885866280562705,0.16437342282078327,-0.24035240402785946,0.0358034287688388,0.10526577153401699,2000085,0.05536431440045897,-1.1143255085017734
0,10001,250,42,-0.3022785307870838,-0.10323815504083582,-0.1448730020198362,0.4217696330303364,-0.6022280906791964,0.8739109970854664,0.038583700765241175,-0.051372498356437916,2000086,0.0633825625080969,-1.3066514459516887
0,10001,250,41,0.44254276341671095,-0.12623424046493112,1.1985724214334754,1.7025965816754751,-1.4727880727931733,0.11798520688042195,0.037963082917092515,-0.09137028268255756,2000087,0.05965798678585309,-1.1577991020763767
0,10001,250,46,-0.2966151318086958,-0.0782415116761691,-0.7132885195384719,-0.1997359208061948,-0.13696894649730526,0.5550457539365071,0.031877809925484495,0.1848511602883488,2000088,0.0786812940913213,-1.872260856927925
0,10001,250,42,-0.13062674947654138,0.10048143883435452,-0.6890314153197853,-1.1288353811602196,1.0326231498563212,1.2870068657186586,0.03533812670034978,0.1206359498787866,2000089,0.06397363648140951,-1.2418868170395219
0,10001,250,43,-0.14920897635693064,-0.14650879675227207,0.24375973386092065,0.9904200933272826,-1.0997460501384415,-1.2326175648034663,0.028982989632037437,0.4435083127286856,2000090,0.055253271149112576,-0.7911457168742237
0,10001,250,39,1.4048395660218949e-05,-0.01514203206950444,-0.057922686415263075,0.029385540063638763,-0.06760560448012651,-1.4988376812542152,0.0364425443710325,0.029637204731566117,2000091,0.07247885551422277,-1.3746119775929315
0,10001,250,40,0.12346540887797025,0.14749785012748184,-0.2884901107193399,-1.0249079041159128,1.1196316898595804,1.0549958271873991,0.029855597505228287,0.3763574908889665,2000092,0.059870819684267024,-1.3106184698559222
0,10001,250,32,-0.7185279129900582,-0.09803930577213796,-1.4842249516172832,-0.7699041411126034,0.1703121543657791,1.9799983399544518,0.04383810903437798,-0.4015155895624317,2000093,0.08886351859049099,-2.2316115126624267
0,10001,250,40,0.5158177606840548,0.12020687711686127,0.25273308491795143,-0.4141006275400119,0.6506033210494149,0.19143033971055973,0.033837744317540705,0.16577265515735748,2000094,0.061800196176410714,-1.4182700202016594
0,10001,250,47,-0.09091134295388824,0.045893257902955,-0.4109742123155511,-0.6048027440733232,0.5291915043350626,1.2286932493171423,0.03841171136157533,-0.052727535778534916,2000095,0.06205467029407955,-0.969333409873274
0,10001,250,21,-0.19113753412342546,0.11664057605334514,-0.8491938271222198,-1.2463204178804397,1.1162230009238987,-0.33596918193974606,0.033474913478799995,0.20121940006472894,2000096,0.06383598911776138,-1.173412132423974
0,10001,250,29,-0.4325101384016587,-0.037255365449477336,-0.5731128014479034,-0.30111019755854,0.0722801966712635,0.7169250667860151,0.03919171308891481,-0.11482909264894844,2000097,0.0653258194066589,-1.5952862799321412
0,10001,250,67,1.2809520123556188,0.10913214658498538,1.4768168289349497,0.6899433482137789,-0.04715666212496331,-1.068324413454441,0.02943794293062333,0.4282455956529726,2000098,0.05712984766390039,-1.0987563003205243
0,10001,250,20,-0.3365919647636155,0.031615538821677974,-1.3779341159190424,-1.2871199826632769,0.8950273282400398,1.362858443097574,0.038968529203663296,-0.02649202420840157,2000099,0.0757870190439176,-1.7057771020193337
0,10001,250,37,0.4371505068160887,-0.06595475774302846,0.5408046051501865,0.8076135597406742,-0.7155328344424449,-0.493300465438926,0.03379064645679492,0.19239715512595093,2000100,0.050462603100574335,-0.6548719614587445
0,10001,250,35,-1.8897367100878533e-05,-0.09260017163037212,0.13155560390288906,0.5892508807502644,-0.6632449723500675,0.12802021470403593,0.03550882142668643,0.1189664968513205,2000101,0.06284411840912034,-1.0673290006442755
0,10001,250,42,0.05204953475533732,0.003953027013067525,-0.2665123156270077,-0.25159495183574776,0.16940027758840803,-0.7784724774473063,0.04177894373191692,-0.14988978193585056,2000102,0.060215053763440864,-0.9200645768295108
0,10001,250,42,-0.3357451092341256,0.004512172281363257,-0.5567345601057879,-0.5057218847169778,0.32919449294607844,-1.1915683460804989,0.03762451238646343,-0.14547519962688735,2000103,0.06335017489312086,-1.3126092952497277
0,10001,250,50,0.5609613844837125,0.02337548357172878,0.5659803205866522,0.3668029123519649,-0.1488825270378161,-1.4777107260146092,0.03117058805943378,0.3418892576628432,2000104,0.041278015286954274,-0.15333432847665535
0,10001,250,26,0.1793748212392385,0.08425767333849754,-0.11948858475562114,-0.5101805376469871,0.5736513428229771,-0.16565173675077832,0.037379044714839514,0.01202379465636397,2000105,0.053963164485900585,-1.0502576642531531
0,10001,250,50,0.7066230001675083,0.09278598741756962,0.7662374664488174,0.16442364822446295,0.21088048026465472,0.6354106430530462,0.03202145499560968,0.30313006394487,2000106,0.04393582394092499,-0.4589016122044982
0,10001,250,43,0.14158022460851422,0.025725277095487782,0.4274023885656573,0.2334810508084387,-0.06006810785868254,0.38477848151371596,0.036441650919584886,-0.04294529719611585,2000107,0.05972923953880036,-1.1920211352655359
0,10001,250,36,-0.2594917250612421,0.026868256441631287,-0.5138529813744579,-0.5801429445385062,0.4474146657930452,1.4713193103377795,0.036680219637856636,-0.0024015332954314475,2000108,0.05006315584920326,-0.6333144743576262
0,10001,250,45,-0.1585184359626673,-0.23470114136403705,0.8418434432556814,1.9875902686825395,-2.0155116930246044,-1.3097288870990778,0.0372363108347368,0.0376797995197648,2000109,0.06205467029407955,-0.997658335010436
0,10001,250,37,-0.2897547162350489,-0.19678999519651064,-0.1211196776057902,0.9179958844305712,-1.20696304322805,-0.4933004654389259,0.033176695049994695,0.1500922180484765,2000110,0.09340293726224544,-2.7232693713643825
0,10001,250,55,0.6042169343787599,0.1141078480993313,0.3370724610074657,-0.3322558476702145,0.5955398047955021,1.6075149929885548,0.02816366742287981,0.4305517372934039,2000111,0.044883345699513605,-0.5655623823568225
0,10001,250,34,0.3576425309356771,0.10614885205165596,-0.14524296520095584,-0.6677411143571255,0.7539206356631397,-1.7853860369639043,0.03090588159087965,0.14214915237026188,2000112,0.046579867858530896,-0.409680832064066
0,10001,250,36,-0.2495474536017987,-0.17741257166889715,-0.12317624840686947,0.8114972486114459,-1.0756756981545472,0.521778992235625,0.04174096766572933,-0.10546329712944646,2000113,0.06337446560435289,-1.4688261079692484
0,10001,250,41,-0.5798812163660251,-0.237038963254288,-0.6161211644605759,0.7190710389530969,-1.2250968477312654,-0.7264779108499139,0.04146552253155236,-0.1809513362285952,2000114,0.05459963019232355,-0.8145157360023039
0,10001,250,34,2.438351006277329e-06,-0.02255481905159104,0.5138515952177667,0.5553436224713563,-0.4175676432380384,0.7129477258274945,0.03229045213110507,0.16265228437858933,2000115,0.07133603538578276,-2.0217849044179537
0,10001,250,32,0.2970447745102129,0.09699445148547432,0.29167510548712056,-0.2422816088321821,0.4567491797722909,-0.6567095383381395,0.03245109470138618,0.2730052844843702,2000116,0.05515610830418448,-0.7750736230874701
0,10001,250,39,-0.7234612924685865,-0.2130863747787806,-0.7922474187089256,0.4332475574303957,-0.9636432328423116,2.035391063548667,0.044696613278240295,-0.29646937018676034,2000117,0.08198924731182798,-1.8453993029965359
0,10001,250,32,0.4558495426609259,-0.02142807725600336,0.8468535392599181,0.8310327205327853,-0.5851117110551153,2.507339915612969,0.036681287361427284,0.03472882254693136,2000118,0.06697111024744137,-1.5272199719287542
0,10001,250,38,-0.6354567557499171,-0.018572214458777263,-1.1223234719677526,-0.8695283222454137,0.4805663101702827,0.8010186773774193,0.04710103856285356,-0.4161848328900125,2000119,0.07357656432180333,-1.6179530874834165
0,10001,250,47,-1.3188018037237133,-0.06572372574503096,-1.8955967481939644,-1.2951688966580934,0.5845020765898813,2.71985533942204,0.04401918524538035,-0.4997356220770869,2000120,0.07805415209223993,-2.0937061727813187
0,10001,250,61,0.8689299612843131,0.07902369189136878,0.7639189851294591,0.2320704829745721,0.12891559644631248,-0.2925590550937994,0.03431167921386862,0.11712978525625956,2000121,0.0440854326396495,-0.4316265120011511
0,10001,250,47,0.11854200300357805,-0.0731707898488149,0.5824870786550579,0.9009770151493072,-0.8044107254091911,1.228693249317142,0.03353226147373875,0.20607739053793733,2000122,0.05158267478516216,-0.6711389566316373
0,10001,250,40,0.2532923044622625,-0.056663036404330264,0.8034034789001704,0.9916543545795246,-0.8018833978764871,-1.103917891504699,0.03812867176982825,-0.12092747981026156,2000123,0.04395647104547222,-0.38682279863466745
0,10001,250,55,0.33979910888817866,0.04354636461832848,0.5714765372223203,0.26115243763544643,-0.013442798210819295,-0.3274609709916466,0.03237142116854514,0.27009142741102793,2000124,0.06591239510011372,-1.252401382149003
0,10001,250,40,-0.3301731356715013,-0.10309366560778203,-0.7488225375618129,-0.10420575927723888,-0.27237415376901475,-0.6721351477662795,0.03666407565746858,-0.051747217094855164,2000125,0.08527659023189532,-2.1419501643651797
0,10001,250,45,0.4702119740603085,0.03380246200630513,0.4613206209301232,0.2195724809128588,-0.023973293823992325,1.0178279262807015,0.034847956899902166,0.05206159635632885,2000126,0.06624886643347584,-1.4473039705089343
0,10001,250,37,-0.4083762662789813,-0.21001642748747654,-0.34798222604984524,0.7916161213798194,-1.171080079258885,0.8964056594028799,0.038844682635465456,-0.005183934057051727,2000127,0.09769400181370644,-2.826340743453186
0,10001,250,33,0.3413822508313495,0.06804069041388862,-0.13019877342621575,-0.4577418497887005,0.5007192546798689,-0.7231196638971008,0.034868737623304266,0.0856933059008187,2000128,0.04085928969333556,-0.20823852005072305
