start,end,N,SS,TajD,ZngE,FayH,bsfs,FerL,FulD,btree,Colless,path,iColless,ibtree
0,100001.0,250,686,-0.36625794875884654,0.13146843012585085,-0.07492271030240052,-0.6810993354662223,-0.3691460565539575,0.29324630795047146,-0.11878105384207165,0.03864190607127471,9120072,0.04802013898564436,-0.6570300573204342
0,100001.0,250,703,0.02113200821030456,-0.06977540438254654,0.014284172448393641,0.20337256556608704,0.09794519822540483,0.07503517018703004,0.18876913654402447,0.033999431512126616,9120073,0.03731486010783961,-0.06907645780096577
0,100001.0,250,656,0.06770573149381101,-0.1839594730739918,0.03945321173937196,0.362531182667087,0.2650108221094018,0.7979915530145006,0.014783999470785413,0.03632879722964151,9120074,0.042197956652061185,-0.35541723004541986
0,100001.0,250,605,-0.3078733629347539,-0.4213278953388253,0.02230811057869164,-0.1801152937254027,0.3453193457129281,0.3724122809264485,0.020111091291627248,0.03710127630172947,9120075,0.04613104369941565,-0.6169256971616488
0,100001.0,250,541,0.1251288965365531,0.4363720277861354,-0.05171831897715424,0.17152124575108266,-0.4672389361833352,-0.3755778436743154,0.24786064699495516,0.035087738168481576,9120076,0.044173005385597715,-0.3464098138336021
0,100001.0,250,721,0.4586478340967708,0.5522063961851311,-0.021014267431805574,0.2064210939324201,-0.4211346806583313,0.20671630560831647,-0.007895244227188238,0.03790939585208945,9120077,0.04203659395647105,-0.2564894797793013
0,100001.0,250,572,0.5094909008467742,0.5568691779806171,-0.014421989471244557,0.40381559568848335,-0.3985467231525825,-0.5244966017634219,-0.03709320759316676,0.03687594119327913,9120078,0.043333141651530405,-0.4753603657902498
0,100001.0,250,617,-0.5164459041461635,-0.5294256122393433,0.008947434948133758,-1.004351189911055,0.3606408304722914,1.3849841646171561,-0.11966630928719005,0.03524107141576665,9120079,0.045165000748374026,-0.7423429830488787
0,100001.0,250,603,0.3003295353267191,0.12171883923101084,0.02467002160584966,0.6243958352756581,0.01970810766201954,-0.34239903158614826,0.051940826137872834,0.03772956808945123,9120080,0.04122237913647568,-0.2743655876784589
0,100001.0,250,590,0.6691435065868766,0.1474910629000819,0.07483213727386738,1.166263393017274,0.1963420188895942,-0.21656892146646176,0.3506804194162059,0.031761752236979066,9120081,0.03551120126529923,0.11315699807428747
0,100001.0,250,639,-0.09362060730898246,-0.4916464674985115,0.06507822953133535,0.4249657132662324,0.5530437903348063,0.4847303714544293,0.16904051198404996,0.034785005123131825,9120082,0.039877210656137634,-0.17823690582918209
0,100001.0,250,721,-0.04502489221220128,0.02322917234493851,-0.010338272189336618,-0.09070874848084293,-0.05409440131780697,0.07448322436994258,0.4257311841672977,0.031499560162599416,9120083,0.035838015358595064,0.03513006882573656
0,100001.0,250,581,0.08914362556068396,-0.2240153439047757,0.04910162143149601,0.4797407210433154,0.32650046361695595,0.2872048028018725,0.6025434674917893,0.02988060169529492,9120084,0.03572886331006747,0.19232988634682208
0,100001.0,250,555,-0.402506759613912,0.6394300870260485,-0.16204995326198587,-0.6298458172376827,-1.0156062813274969,-0.2734198024033898,-0.1289548551961389,0.03874041119867253,9120085,0.05225970402477414,-0.7758133785782789
0,100001.0,250,684,0.4544946952629246,0.6103983548692723,-0.03098027853618038,0.3129613799251853,-0.4952845678958671,-0.5885268005899937,0.14709406270500489,0.03668076192017486,9120086,0.04196425839522785,-0.23793294856175465
0,100001.0,250,680,-0.3911729042156392,-0.17563860522531247,-0.02937664542981446,-0.2627869960846625,-0.0047278168510695075,-1.0781325717850545,-0.30720044464799706,0.041370191467354385,9120087,0.0475854246928208,-0.543574441259586
0,100001.0,250,523,-0.10389835071859194,-0.36260637140747065,0.04301348927149574,0.2784434803647209,0.3883247340807068,0.5918130681814278,-0.005690472214866726,0.03648115822578412,9120088,0.04420180722891568,-0.5177404125716324
0,100001.0,250,697,-0.12644148326597124,0.2484746803776717,-0.058397880407504425,-0.2287072481853032,-0.3777384963283468,0.10257665243062704,0.06323864220782006,0.03654905426054324,9120089,0.03995526876877421,-0.12123191209118768
0,100001.0,250,615,0.3165021554858365,-0.2929797006451868,0.0935935211006358,1.2582440297648976,0.5400120966207487,-0.3966873354971839,0.1380292888967383,0.033639730060354686,9120090,0.03977264548582075,-0.36850081708993415
0,100001.0,250,577,-0.5878716684645774,0.2930980222715085,-0.13364004655821368,-0.9569327187515628,-0.6934614906371585,-0.05212031240593872,-0.355926975759003,0.044304921715461784,9120091,0.05105291432208499,-0.7326946664862739
0,100001.0,250,551,0.019172774190220773,-0.2055936001065589,0.035867900024138324,0.3190857407154404,0.2642640948152968,-0.08005406973587002,0.4726271745286666,0.031380754053703906,9120092,0.040297516862717535,-0.2246087011476131
0,100001.0,250,663,0.6332360883253645,0.6294059899403145,-0.007760057783408138,0.29735175901651906,-0.4177007658869821,-1.0254864827850103,0.5686399984326689,0.02829483112040937,9120093,0.03776476472411875,-0.04452139953954753
0,100001.0,250,584,0.27820720353706896,-0.14226198597948336,0.06380707373717784,0.9543578270539872,0.3325662583467483,-0.3823222275294933,0.2562456155118197,0.03505226338290341,9120094,0.0413393038119448,-0.1867219001639544
0,100001.0,250,677,0.29613214002521643,0.2585612340703479,0.0021107721823047285,-0.009269149636422344,-0.15121895332148586,-0.8438033605507544,0.0947437749526455,0.03490834084637871,9120095,0.03714289655635687,-0.02438840595909636
0,100001.0,250,582,0.34356979875856625,-0.13628418211278734,0.07247346920226283,1.394798662806538,0.3621305664906629,0.05236404766204356,0.2977544348493473,0.03359963986980683,9120096,0.0385351691018305,-0.12328416509286408
0,100001.0,250,607,-0.7066343402688537,-0.3073614891588559,-0.05467744423699452,-0.7204567647718879,-0.02053297839680981,0.9256706674293516,-0.4934630019455134,0.04614046811520858,9120097,0.053828216090167136,-0.8456107958225567
0,100001.0,250,650,0.3641807559693331,0.10262319653892063,0.037117594786834865,0.2772322938926126,0.07940977772483176,-0.13325296150757138,0.030825927378287262,0.036641413323545036,9120098,0.04119267768749417,-0.2872221322759607
0,100001.0,250,604,-0.1515310349758219,-0.1378808739959822,-0.0001735643923687505,-0.127435959207395,0.08430875163315109,0.40972278721714295,-0.3171469400869777,0.044208895745260934,9120099,0.05356031238269872,-0.874556344862272
0,100001.0,250,557,-0.4501292127144811,-0.6213749269769779,0.03354917457237803,-0.4513810583946867,0.5116527669304882,0.36555942377399614,-0.09254427498819116,0.036639404743799904,9120100,0.04469083597282697,-0.4900950347545965
0,100001.0,250,669,0.2709074042067656,0.491884444744202,-0.039000468998849465,0.09409261481020606,-0.4530607991121538,-0.6170504458515667,0.13942065013676455,0.033953880036274135,9120101,0.041102196805655834,-0.28215369059077805
0,100001.0,250,580,0.21158076369426795,0.0903107219855035,0.01665032468119831,0.19420848937322727,0.00823723496455459,0.5228489028328784,-0.15716214839195536,0.037462124483597474,9120102,0.044319631277477116,-0.5052302797669104
0,100001.0,250,551,-0.6532932129538951,0.4590592935430349,-0.1700196850976938,-0.7077905188345902,-0.9349367165474408,-0.2527428665196326,-0.2973778434514462,0.04247189208180125,9120103,0.056083283164282696,-1.0001496259328564
0,100001.0,250,614,0.06982108288529029,0.12185546733298905,-0.00927838509496843,-0.02376830300561551,-0.11073138348956256,0.10408682906314252,-0.0716365070640705,0.0363640943703128,9120104,0.044218373056305424,-0.5177516901639571
0,100001.0,250,593,-0.1480373038100837,-0.21797995672488368,0.013202795600688084,0.16339740545977294,0.1850240255043031,-0.5523785761140968,0.23989475705331464,0.034008609725581174,9120105,0.03924510813456687,-0.061710013932121076
0,100001.0,250,663,0.35143093325265845,-0.0003651022913262375,0.05174802614844325,0.5521166980108078,0.19915301796167365,-0.4793497767239472,0.3299783437362315,0.03135972271780063,9120106,0.03880545424407871,-0.11252223988357694
0,100001.0,250,635,0.3036586257344423,0.23380562730229584,0.00717636868091142,0.2168966117989838,-0.11651446070742087,-0.12261437217596008,-0.08033924406660785,0.03712696780880023,9120107,0.041644458016397386,-0.2751345302459096
0,100001.0,250,634,0.3586889081462259,0.13928041276104966,0.03043492226233712,0.40527510940158223,0.031098605880054694,-0.6888161988485485,0.2517831981266369,0.03349543234046181,9120108,0.04177842572372522,-0.2388808517116359
0,100001.0,250,644,-0.30997353625876783,-0.549688555793124,0.04254999778038116,0.07681768141050706,0.5022634284262618,0.1017140847744114,0.2404651682979737,0.032812636913663616,9120109,0.03901299447439127,-0.13000040387346
0,100001.0,250,751,0.8056793900899213,0.6563747967260612,0.013330578239729251,0.43469085471900704,-0.3531352257459397,-0.6628820402890473,0.3291967903837211,0.03176149064758713,9120110,0.035875869584217415,0.0754856177287882
0,100001.0,250,647,0.5190100463075203,0.020137467272377325,0.0731228595613012,0.8133305077959966,0.2686033128537779,0.23401283011889165,0.5457158958742816,0.029733157003219306,9120111,0.037080550672652125,0.008172933484886066
0,100001.0,250,563,-0.297464341716635,-0.25725401853842456,-0.002478703452884796,-0.2497726271175147,0.14904563254190276,0.05798463139341978,0.4017433190609852,0.030511149656993745,9120112,0.042449430128616496,-0.3359316328398088
0,100001.0,250,487,-0.2359870963222496,-0.4746361367772845,0.04163157726678752,-0.143958746303596,0.4519250193236615,1.021618752024501,0.15336074527293966,0.03385072185167693,9120113,0.04334589409531533,-0.5338780939456316
0,100001.0,250,603,-0.05294571250877567,-0.0033193726404839416,-0.00726058029897904,-0.02396298554043235,-0.0258319560916133,0.3208272742507359,0.10022067487984447,0.03761050877592683,9120114,0.04288472262120007,-0.2087452277005429
0,100001.0,250,631,0.04053770393672337,-0.03351704351183884,0.011341229484126652,-0.01348371904504146,0.06422671969453214,0.4398481535776341,-0.2362505251188004,0.04172027917495222,9120115,0.041064851902673234,-0.28013519924189884
0,100001.0,250,642,0.5523462799786694,-0.0044094210206483825,0.08196832966281474,1.4659064926261691,0.3176938764484664,-0.3927593320323083,0.11432794667167308,0.034586100362178025,9120116,0.04317094437204862,-0.3805755813656885
0,100001.0,250,645,0.08696535448991753,0.013737678568455135,0.01059083607607765,0.15845646648785738,0.032233341151131065,0.008094039168319191,0.3672723148609799,0.03237385632756591,9120117,0.03694434345080636,0.08674838055633421
0,100001.0,250,632,0.016129704237317275,-0.2748553668195937,0.04646214756181634,0.16165277406435968,0.3478887505985653,0.07249271969488245,0.13518513340182692,0.03529318333874605,9120118,0.03913705898864273,-0.2095778957535821
0,100001.0,250,553,-0.3736762873960081,0.021056745435795783,-0.05842962813157392,-0.3888666847810442,-0.2370579828034892,0.012192720279377293,-0.0009822297432195612,0.0371584704215386,9120119,0.05080312288580848,-0.8341622604804723
0,100001.0,250,448,-0.36232469418661256,-0.5585844625657024,0.03660357461216464,-0.11274345136354695,0.4842612715553264,0.575133675594255,0.17731837747068627,0.03533550779751203,9120120,0.04624204012078089,-0.5132716025190761
0,100001.0,250,536,-0.2356012944025323,-0.2990212529815743,0.013363868321616998,-0.2037860587290826,0.23553260613708535,0.9988878623670772,-0.5019896605916196,0.04612649348695512,9120121,0.045990915399532616,-0.5078265664315009
0,100001.0,250,682,0.19707943551120893,0.10990654846385717,0.011368263230773636,0.08628894405906451,-0.024012069977718903,0.061741339230694726,0.15494404008982512,0.034484356233023934,9120122,0.044746201971026564,-0.5897344514012728
0,100001.0,250,632,0.15030056575275966,0.019968355438633158,0.018911923177327587,0.3215651442518538,0.060351985019419865,-0.16865630344910618,0.22172547249214225,0.033704231501873703,9120123,0.03806113996553173,-0.10382007513257344
0,100001.0,250,576,-0.2587441601710852,0.12649486332230214,-0.05841815946977508,-0.5072075153774219,-0.3021251351842031,0.5481208971072312,-0.02780777653599718,0.03643329076675361,9120124,0.04530146039501433,-0.5034630733241146
0,100001.0,250,556,-0.5973398301631659,-0.546013968381125,-0.00024396313177004435,-0.4021834632200469,0.33559423468510496,-0.17585369539784784,0.03018040825070535,0.037034299859795394,9120125,0.04103160123543278,-0.32900691884471844
0,100001.0,250,611,-0.285879774011427,-0.25546244550696706,-0.0010786781467829278,-0.17396670990491067,0.15329608996650074,0.3692972869388383,-0.046983695156032984,0.037001253537548635,9120126,0.04669663373357606,-0.7666321207578743
