start,end,N,SS,ZngE,FerL,bsfs,TajD,FayH,FulD,btree,Colless,path,iColless,ibtree
0,10001,250,58,0.8591026866586557,-0.27767981842422496,2.5474309536241333,1.4471584394509036,0.07433429459052568,0.458269545508264,0.14358380847590607,0.033454382044306265,2030113,0.06206276719782356,-1.487930144577123
0,10001,250,49,-0.4634095336902541,0.5094710473178623,0.9624322206327524,-0.1219597225980654,0.06590783066096703,1.782535123121051,-0.05940248351697393,0.0378214209595928,2030114,0.06274020814440558,-1.3138574357162824
0,10001,250,47,0.10379949556085563,0.040664402189238,0.8020808550395805,0.3138623127364021,0.031420807610874166,2.7198553394220406,-0.17757718493232946,0.037298148952546434,2030115,0.04418553981321178,-0.4945805418785483
0,10001,250,46,1.6569814528140725,-1.722667902684509,0.16874176181614442,0.6220965757327519,-0.20783222768028592,1.3154599745260993,0.3170807844840659,0.03140159203120727,2030116,0.060367569986691634,-1.2223269088958102
0,10001,250,43,-0.12247727216045995,0.23110410952660454,1.1869281906193214,0.14649512182255314,0.04689212651216011,2.4065235394101934,-0.14200550444863555,0.03542464790035719,2030117,0.07465345251975644,-1.9657565054683093
0,10001,250,51,0.3376648627161846,-0.006163598396178757,1.3240121067779156,0.7620033243934318,0.06016749005160964,2.2963229956852147,0.4031879475971128,0.029204182320680564,2030118,0.04178002331908278,-0.2704841931079014
0,10001,250,40,1.1608240169645163,-1.1376855490131594,0.2845432062317898,0.5697205771082449,-0.12717875759062405,-0.2403524040278597,0.09578508512571601,0.035652636701995435,2030119,0.06810143801010493,-1.9929841564090476
0,10001,250,43,0.5134640795468214,-0.14308929718642593,0.9757601605195488,0.9195194940318516,0.05324937662690552,0.38477848151371596,0.1505139582944525,0.029364770911603413,2030120,0.050175355801084516,-0.7574582874570185
0,10001,250,45,0.11676501965004656,-0.1340320125250679,0.3275783726915993,0.02048696904662769,-0.018485847734373763,2.1816063329705924,0.22831329158997174,0.03227785694750328,2030121,0.0488945027421514,-0.5701642470799011
0,10001,250,51,0.05630491012721363,0.06796390225941798,0.6694246119240272,0.2543373377851974,0.030436414150441262,2.642140728180647,-0.14207893402677754,0.03823762793107915,2030122,0.0421816297447856,-0.28844651627901763
0,10001,250,63,0.7314922710682608,-0.7472040219351728,0.18204099600337945,0.2927034472136802,-0.08477183522323885,1.8964627946501047,0.25032175407536,0.03269067051616604,2030123,0.05006405550517482,-0.6586336889978219
0,10001,250,58,-0.10096265055662153,-0.07767717342975071,0.19102984670141324,-0.3726294895383669,-0.040865402039180716,3.2210455754255034,0.5495832648290215,0.02686590322279365,2030124,0.0482764390896921,-0.7302859439653658
0,10001,250,62,0.02800436068391671,-0.11785008462063475,0.26117238548553484,-0.15228837037187246,-0.029054943803000145,1.6838532786371123,-0.06462614616877663,0.03766679621712656,2030125,0.0491172902754714,-0.6216411544615985
0,10001,250,46,0.2740654390096989,0.10543891744145717,1.4886048286385318,0.8259242333192249,0.08262999464537314,2.075874195115692,0.10073809409554194,0.034408602150537634,2030126,0.056608153042276635,-1.3498476135297743
0,10001,250,58,-0.05333821443771287,0.4892825494353211,0.9481477512950272,0.7769417679184593,0.13287435064695868,1.0722197743787618,0.22594226419609625,0.031663656523627716,2030127,0.050990251327892214,-0.7119219964517145
0,10001,250,48,0.583008746027006,-0.4151650492427352,1.0013630692529996,0.5712393465243721,-0.015830487583641924,1.1452503483721137,0.16649184654507326,0.03206973653274988,2030128,0.06024096385542167,-1.243456936161045
0,10001,250,41,1.8872824510987531,-2.3381874917548706,-0.4338658100140159,0.015401590875975113,-0.3548966722465268,1.3846798834759253,0.30300958740661404,0.03055463019512768,2030129,0.056746340199507715,-1.029592696704747
0,10001,250,43,0.27006174803053884,0.01378290881688533,0.9400670687361244,0.6490051336104642,0.05494661850174768,-0.8282685532241707,0.06435085966241381,0.032878827136502996,2030130,0.04507472706073561,-0.4340547102625271
