start,end,N,SS,FayH,bsfs,FulD,FerL,ZngE,TajD,Colless,btree,path,iColless,ibtree
0,100001.0,250,717,0.03766010857978557,-0.5387777644873457,5.570532118587093,1.4330160440150743,-2.090376753287377,-2.0212578791632585,0.0364529947747981,0.045677662285615296,1010041,0.05436852132578629,-1.0366110473287675
0,100001.0,250,749,0.037600302238009316,0.4065356237394108,4.9458038875839945,1.1742800188575266,-1.6708084282447349,-1.5641045146871326,0.033713318837687245,0.21249977576156906,1010042,0.04954344855512177,-0.9247677198084044
0,100001.0,250,761,0.02237238306748128,0.4155917857907797,4.317687648974862,0.9632562774312438,-1.4234679332958904,-1.3981806460751092,0.033517270921296284,0.2642539973872972,1010043,0.053103896953300235,-1.046008169153613
0,100001.0,250,745,0.016341823166904086,0.30843545140770706,4.860978529785852,0.9791411478614463,-1.4869291676862773,-1.5085143495635958,0.03621006929160234,0.07601832187521168,1010044,0.051692897152258,-1.0125881440400726
0,100001.0,250,778,-0.022478370931570416,-0.6435895101620461,4.4498231241941735,0.7473867103565017,-1.3534288626260977,-1.6270117183138952,0.039605150771982484,-0.24982575265260534,1010045,0.050464740292361934,-0.9782885523105084
0,100001.0,250,713,0.022351038172028426,0.1352432997898685,4.6564223966397895,1.1421661082566212,-1.7139715549210974,-1.7153668448786419,0.032148674646527,0.310032848824479,1010046,0.04806457010839056,-0.6813608960586159
0,100001.0,250,714,-0.010970672392385843,-0.7087416334509488,5.233058574806411,0.949163111720995,-1.6088141887134049,-1.827457512864316,0.04079325023857357,-0.2754463409008184,1010047,0.05571797702767416,-1.189227399291248
0,100001.0,250,714,-0.001722334017640262,-0.1747904318228249,4.164890017674553,0.9454402535766429,-1.54502868210785,-1.695049226049019,0.03339569157709316,0.2631329673437701,1010048,0.05013441665877117,-0.879907090335982
0,100001.0,250,768,0.022773583644732174,0.18119941987200566,4.821343989830536,1.0082867868042211,-1.494036319530072,-1.4722379947507052,0.03270700668679683,0.2414808599343897,1010049,0.05265542146338415,-1.0680776911342909
0,100001.0,250,823,0.0366459743557572,0.4090634964757761,4.5005999806803,1.0932058639876694,-1.5450748575468038,-1.4328054359041171,0.03620374799445925,-0.037572993531704346,1010050,0.04810419472337963,-0.7683415804403648
0,100001.0,250,746,0.03663456167617922,0.812973370424576,4.824746470918062,1.0564348159933366,-1.4855997317134753,-1.36896908025927,0.03273031224718075,0.20801416474420667,1010051,0.047522450039539234,-0.7444551243938959
0,100001.0,250,838,-0.0012195546686942828,-0.2569535254623183,4.318940355632791,1.0049119921734075,-1.6385902206048903,-1.7923273382898424,0.03864810667829193,-0.16944834255270666,1010052,0.05003443606241895,-0.9167694614558158
0,100001.0,250,680,-0.025807829708007587,-1.2938360746162316,5.368843279401365,0.9159671772801128,-1.647432917489275,-1.9708245034089675,0.038925384841651145,-0.07617881881091436,1010053,0.06927201375272746,-1.8419410308872708
0,100001.0,250,765,-0.03220060453339325,-0.8090069729235254,3.8051397878227653,0.7073113947139965,-1.3491019994452316,-1.6885587852366493,0.037540782335869265,-0.1672283712002666,1010054,0.052618372192417565,-1.212967951628146
0,100001.0,250,789,-0.02525261101311008,-0.4976327130857946,4.51381509647629,0.7151710873550595,-1.318519049555497,-1.6078038542090034,0.041014263837816124,-0.323553107128087,1010055,0.06272606841869333,-1.5524588882179675
0,100001.0,250,739,0.04962579951544403,0.3631579452808303,4.641706828738964,1.2242422202649632,-1.6767940125548817,-1.4889344745210602,0.035344867316015716,0.15581393892983994,1010056,0.05047821017590701,-0.9657090021343926
0,100001.0,250,716,0.012650987557895607,-0.5145488575178716,5.582626942697799,1.1153160705491418,-1.7309638766745028,-1.7998256581884835,0.03682837943639915,-0.002841474269904027,1010057,0.0584982828882025,-1.4461748784574298
0,100001.0,250,755,-0.029521830514030588,-0.7795195364052687,4.957683706891997,0.720785447436751,-1.3541925990230237,-1.6759402312153218,0.03745742359000105,-0.12889356923205111,1010058,0.06159199008013624,-1.5444773648727654
0,100001.0,250,717,0.0017942475710539696,-0.942922826674674,5.304600088625115,1.1628500889799152,-1.8758933305267769,-2.031568779524965,0.04156131385013539,-0.3643997930885301,1010059,0.062432333018710776,-1.6332099625246297
0,100001.0,250,685,0.010025603327541082,-0.14504497834638047,5.167977460815276,0.9657348363023598,-1.5045955744102315,-1.5714272566932497,0.033166707106451136,0.2390966807202674,1010060,0.054062985197709135,-1.1502046293476913
0,100001.0,250,763,0.009089526690537688,-0.06600564195315711,4.673238372306913,1.0460810507999498,-1.640879868013401,-1.7253617646940034,0.03681441662491396,0.032280853277940176,1010061,0.053543780858199864,-0.9945435388560844
0,100001.0,250,696,0.0439384964999577,-0.12175568093442905,4.927895524379481,1.4078432108011445,-2.010371323817961,-1.8917557750277831,0.030174333524209482,0.26492540939152953,1010062,0.0466808498210631,-0.9900446349656864
0,100001.0,250,680,0.007845090757325006,-0.1691381633966039,4.976418662372626,1.059377694998139,-1.6701585455562369,-1.7667438899514432,0.034238335831806466,0.21094750807581364,1010063,0.04791957400049809,-0.6388245595466292
0,100001.0,250,763,0.037190135160295235,0.5690080430561079,4.748237432453535,1.1362689945318027,-1.6116590369821633,-1.5022890581294936,0.03458866332209978,0.175493028740516,1010064,0.05024107650799551,-0.8378300218186285
0,100001.0,250,717,0.032539356657133166,0.5017757603972094,4.4270243897505805,1.2244254539740391,-1.7838458287113277,-1.722129842261157,0.03724863236319315,-0.06766408748757806,1010065,0.04931410228728533,-0.9180647113614788
0,100001.0,250,757,0.013571486191058071,0.2263450431034661,4.23090005060235,0.9603329513907384,-1.4737136792984757,-1.5128447458802523,0.03581805467453005,0.07148033361108408,1010066,0.04782890799094741,-0.8695444887312159
0,100001.0,250,738,0.0399523345650086,0.23595673187385915,5.013970039933619,1.306634257118824,-1.8709288387684624,-1.7662496922491298,0.03480071053713157,0.11974056977831415,1010067,0.0506347343649575,-0.9121925547372622
0,100001.0,250,694,0.008004895941553515,0.4669797696333553,4.676320771525094,0.8257529147013823,-1.2900532503229605,-1.3512807581102833,0.036285170005535335,0.037769567562167115,1010068,0.043082903315593904,-0.4924350514143498
0,100001.0,250,720,0.037749728501379434,0.5844837130621787,4.634022150336478,1.19046538753009,-1.6961952634432744,-1.5911460467897112,0.03277977002913346,0.2344412450710978,1010069,0.05091546954708673,-1.0252700422871752
0,100001.0,250,719,-0.008273699766642193,-0.5253087209450165,4.2469771057922205,0.8950704487021798,-1.504204251331696,-1.6950859697807428,0.04128144254779828,-0.2606062765732906,1010070,0.052548681421090884,-1.1148512468696434
0,100001.0,250,776,0.02662465786808833,0.5425183311181591,4.100531698102978,1.0754224650581703,-1.578918828066239,-1.5383872624991477,0.030005543121689574,0.5615562518767582,1010071,0.04542616468679772,-0.61077291707995
0,100001.0,250,783,0.0016594770463033742,-5.754054476116124e-06,4.620891417773107,0.9646197483379222,-1.555127852460531,-1.6823358277845448,0.04057572795927542,-0.19507931973634327,1010072,0.056133310436042735,-1.0569211867213313
0,100001.0,250,660,-0.026227491308505463,-0.4280511321281629,4.903207524511523,0.693284496625879,-1.2886042563325628,-1.5828062944965915,0.040913085111482735,-0.2416138069299805,1010073,0.060511094071140685,-1.5134773682854827
0,100001.0,250,729,0.01491058481110104,-0.12480646920297216,5.114067143433567,1.1095094183886065,-1.7074355821794087,-1.7586512572381472,0.0371236541820205,0.047098571360149284,1010074,0.0586823292552832,-1.2225403023672587
0,100001.0,250,670,0.03451927553248909,-0.8416064979740926,5.608831980880972,1.4675918786944544,-2.1661564345962643,-2.126079104365165,0.03151390697670894,0.2352662060123185,1010075,0.05128201994425255,-1.1778250210945092
0,100001.0,250,728,0.025479615159199224,-0.4046546830613848,5.256310550995557,1.2920475003770144,-1.9376599576552307,-1.937567297605021,0.038891182611176,-0.07326749114268334,1010076,0.05499016351404956,-1.2698227528716055
0,100001.0,250,799,0.03342678207370345,0.6745863223396517,3.439433760548764,0.9837651565764532,-1.3876214877012882,-1.2835132671782998,0.03450826963769052,0.2301837264447913,1010077,0.04665511257332402,-0.5501452929271039
0,100001.0,250,734,0.008340062946996244,0.049331291492803284,4.330683636069879,0.9058586967890288,-1.4179806251850628,-1.4879682285765483,0.03363091527923711,0.2432877254778469,1010078,0.05063425241514747,-1.0314776268211647
0,100001.0,250,816,-0.00655910665978126,-0.8208118224892712,5.080294593378184,0.9423861749802542,-1.5704718913660538,-1.7547032596673195,0.039528994112651324,-0.24186617018195314,1010079,0.05250795295878855,-1.0865090406930324
0,100001.0,250,824,-0.0075280513994013375,-0.07326308809001332,4.398735031580308,0.7741541201142175,-1.303508855934069,-1.470557796807434,0.038724095131828014,-0.10732907347636356,1010080,0.04828691807847822,-0.8057104780855568
0,100001.0,250,751,0.042716460018889284,0.8829987605445817,4.4672478202622985,1.105561890801381,-1.5273215198375512,-1.372967570669593,0.03290607941793328,0.2421732951011564,1010081,0.04568912321612422,-0.7328986943749839
0,100001.0,250,706,-0.005886060346625692,-0.44680775285747054,4.058152963220047,0.9642320275040984,-1.6015035789797312,-1.7849936525451833,0.03945057140486562,-0.075677854314801,1010082,0.05982680044380082,-1.3247151612159511
0,100001.0,250,800,0.006721432129421844,-0.1989472254120178,5.029210514524869,0.856088708201016,-1.3473621738212262,-1.4214689152780855,0.03336689050107237,0.16813354058768673,1010083,0.051299103222927536,-1.0899214715962124
0,100001.0,250,799,-0.010418216226311809,-0.23665251672038784,4.275227947116979,0.8147645593256532,-1.3874453523424908,-1.5818097947631282,0.03521250845939287,0.02330390426908388,1010084,0.05490085248935055,-1.1347248018936311
0,100001.0,250,747,0.0017216615289311168,0.13753764765861615,3.9205285536769243,0.8972132739803835,-1.4453029601469498,-1.5626366728315717,0.03612846841150325,0.07893517722249906,1010085,0.05060785988918013,-0.8058586760567757
0,100001.0,250,730,0.021153214797945432,0.4725540716499786,5.155069396447581,1.0667034382632536,-1.5989812021763357,-1.5980150502502508,0.03969780001240306,-0.21224013236305575,1010086,0.05421392314124535,-1.2203271041352703
0,100001.0,250,745,0.006343818395649361,-0.053629682915734514,4.0673801875528435,0.983053550726059,-1.5557340062553675,-1.6514965279930591,0.03584770631431717,0.15102193666275995,1010087,0.05456173860623237,-1.1099818506437251
0,100001.0,250,819,0.018631316919099028,0.3842983579245524,3.7455335938092977,0.8375991939196941,-1.2428896554171076,-1.2264699852712675,0.03277219796076092,0.302121480521456,1010088,0.04213707702564781,-0.5003707122642522
0,100001.0,250,665,0.05184037656430922,1.2097916917559437,5.244324905607192,1.487991332184829,-2.0912122510310094,-1.9267333748163045,0.035093178439304346,0.04770498740114434,1010089,0.05169307785004902,-0.9937498917243174
0,100001.0,250,750,-0.014562942674380203,-0.8986378602261671,4.8587908010537735,1.0339851146604744,-1.7690040870248234,-2.0260216969911307,0.039748362490334636,-0.1643503190877761,1010090,0.05800757497139378,-1.5241401163855357
0,100001.0,250,803,0.016261047980410163,0.2829680684301952,4.452329226921717,0.8823382324682926,-1.3303243321141929,-1.3379454571049805,0.03358610914245218,0.3492576945384183,1010091,0.04510208576240447,-0.5408024360112035
0,100001.0,250,732,0.016301312283338847,0.24574776860663824,4.924119415026176,0.9084036803979528,-1.3723872562588295,-1.3841528072401852,0.038756114872940166,-0.2663405876737474,1010092,0.052982147209845336,-0.9733308425201234
0,100001.0,250,669,-0.0017868461897900202,-0.9750157077607072,5.308459213240312,1.0893420611367564,-1.778862470145938,-1.950861252608356,0.03980234929442356,-0.3658965607150103,1010093,0.06528213378645867,-1.7385784447201325
0,100001.0,250,690,0.044265234389330416,-0.060658966678974476,5.715927354272545,1.3991031146743242,-1.9941631385241712,-1.8719827084750589,0.031153467389004492,0.4709845328607088,1010094,0.04865250475586557,-0.8699694022384616
0,100001.0,250,693,0.014742272289581445,-0.9217297918426821,5.34772516489844,1.2345329507151996,-1.9113614639107637,-1.9824908070602016,0.03714295759496257,-0.0753684319337641,1010095,0.05488772778682687,-1.2356208747560993
0,100001.0,250,706,0.0027377974099591232,-0.467813905011561,5.030326672567937,1.105114894099766,-1.776290893928321,-1.9167771998123413,0.033781304111326765,0.08466642787692051,1010096,0.05139288216848857,-1.0969819148376003
0,100001.0,250,691,0.0107397211526986,-0.4610872420932336,4.6824658995229385,1.0065025299895891,-1.5662989895521788,-1.6337336840949952,0.03482131290137507,-0.061585782933757924,1010097,0.048582104308575534,-0.9529622905369832
0,100001.0,250,727,0.03541802926874218,0.7057726023085178,4.716969503960273,1.0471205537760908,-1.4781182909562651,-1.3693308104050717,0.03363468492427952,0.1597421183224202,1010098,0.05179319428250638,-0.9690793436495624
0,100001.0,250,641,0.01750170466406912,0.06691780088856672,4.486150239755554,1.1235455577857056,-1.7140283223202375,-1.7495000036004618,0.036665264430154616,-0.107808857956774,1010099,0.05151120265086565,-0.9533052385745192
0,100001.0,250,760,0.028828430692465826,0.4569126675884799,4.20195924390443,0.9385724617146496,-1.3430708409560033,-1.2666850371866882,0.034170818793179236,0.1917853815830741,1010100,0.0489812280846045,-0.8437024183433833
0,100001.0,250,658,-0.0024668452369805355,-0.5608221040920637,4.435164733371884,0.9999620155608516,-1.6380403759266893,-1.8021558800863864,0.03551288141260934,0.0878788458991392,1010101,0.04917902112678711,-0.9433537636003659
0,100001.0,250,720,0.0006571238844441776,-0.7665900052194217,4.68698837277642,1.0974891640622604,-1.7769296908450225,-1.9314461554834683,0.03654305706954125,0.15792428527481173,1010102,0.06453756431366732,-1.6295753254858143
0,100001.0,250,723,0.013994646337796134,-0.7041918811786105,5.182174156451347,1.2116204410351288,-1.878862468851774,-1.951721071314956,0.0417472601955273,-0.23228070976591206,1010103,0.05519127667398168,-1.1357842331870778
0,100001.0,250,784,0.019965261960394425,0.4873276904908863,4.246033341843054,0.9211584548114652,-1.3701774297037923,-1.3562979132989346,0.03651658605749165,-0.008882479897709412,1010104,0.04720540044769745,-0.8066493880386348
0,100001.0,250,724,0.019571395913487003,0.4074925564772265,4.591314984501249,0.9016585549607704,-1.3410217174624324,-1.3278189472655624,0.034599889227078656,0.1413610485892526,1010105,0.043803435867494106,-0.5771005231987383
0,100001.0,250,664,0.017144862836610555,-1.0420252129957246,5.342975636261394,1.3328181835297253,-2.0558476197814466,-2.124104326390778,0.04323508455072663,-0.3447919790832525,1010106,0.061899136549844365,-1.4791480670908632
0,100001.0,250,690,0.022828250278645608,0.1797514627130989,4.224079070015069,1.1603630340666664,-1.7405330822897151,-1.7413950570546732,0.03486877688468013,0.1287730669478459,1010107,0.05654448915205415,-1.3490190404202729
0,100001.0,250,698,0.040176844408703734,0.3902492282682534,5.096101312984703,1.3074043791080556,-1.870855969633292,-1.7652835414602883,0.03269001392753354,0.2963417296268926,1010108,0.046311940055055616,-0.6840145092871011
0,100001.0,250,737,0.01326751032040227,0.13061038114109225,3.9899287232743066,0.8881769408599657,-1.3585105538734572,-1.3896266732120592,0.03226826611962301,0.3116557003841744,1010109,0.040989384482903166,-0.20564869614692727
0,100001.0,250,790,0.02394607688688899,0.3195450842397717,5.059632889324883,1.0556423047427703,-1.5635489316166418,-1.5397294048018058,0.03338371769355802,0.1873825275345936,1010110,0.05243752006623968,-0.956914863589026
0,100001.0,250,752,0.0426404611168713,0.18236271662878575,4.964448905338792,1.3748453320682787,-1.9648072976900093,-1.8500062215730797,0.032510896865296755,0.24622871115171266,1010111,0.04845769609280358,-0.8650441155051067
0,100001.0,250,717,0.040231034505830286,0.8382784739146324,4.267465171773393,1.1189537027486716,-1.5646571023435476,-1.4309998446601784,0.03589763384070973,0.13630798892242366,1010112,0.046101501220715775,-0.5800772918540437
0,100001.0,250,703,0.010773527393056226,-0.1836044565354171,4.739555943522613,0.9634711569309768,-1.496263637943985,-1.5570426160258108,0.03132806421604042,0.41500905902151214,1010113,0.04518156194894904,-0.6378280148504983
0,100001.0,250,813,0.030215508374927213,0.19639156097906527,5.4860113284609415,1.1795376497042676,-1.7254112158386328,-1.6730580258925398,0.031109498418070387,0.3505189109834784,1010114,0.0467570152715452,-0.6989050973050731
0,100001.0,250,711,-0.018788314821581383,-1.4059290993564473,5.214549585000861,0.997814852415674,-1.7365672846994138,-2.0198607416661813,0.03601579216284682,-0.1827997189125637,1010115,0.06222896433767889,-1.795679260271232
0,100001.0,250,688,0.05966810079958036,1.23945762412863,4.467011542558147,1.2964011784197074,-1.7313783099535824,-1.4809092168309304,0.03440508133473543,0.2761889058898327,1010116,0.041945124835425764,-0.5235471683373834
0,100001.0,250,671,0.014575848936705556,-0.6178467543920582,5.2550305055329005,1.1869875761601434,-1.8352338175256282,-1.9010102406555611,0.04801463920196915,-0.7433269908623484,1010117,0.0742956735449627,-1.973970358726988
0,100001.0,250,763,0.03666117753185785,0.2983212655027793,5.373229600342047,1.217329952346767,-1.746517320258821,-1.6527747225138645,0.029874883716187062,0.4984926644177744,1010118,0.04502808126172552,-0.7329517893520537
0,100001.0,250,696,0.02817218549991104,-0.7245706776562447,5.475700384139586,1.3396732200819963,-1.9981562646111968,-1.9856781282443876,0.037027266679957316,0.00971539917408037,1010119,0.05728704727927425,-1.1778738361545371
0,100001.0,250,708,0.044483008938644895,1.0982598220434878,5.438246127135932,1.2754757612127174,-1.7921375263378705,-1.6500567973677949,0.03695297318305482,-0.22291222559284676,1010120,0.05081598068574879,-0.9329040485595288
0,100001.0,250,765,0.00886564239013786,-0.2589808106536574,4.902267657765557,0.9973163032150741,-1.5631402033306017,-1.64219181418404,0.03768758105251069,-0.09786851921404667,1010121,0.0526409743167734,-1.1739050128310256
0,100001.0,250,735,0.025776605781752487,-0.2507717253202315,5.462201854108093,1.2286449824613006,-1.8329088761820216,-1.8213294549177932,0.03847211240214849,-0.1308713776907604,1010122,0.05849346151208246,-1.4473966263853435
0,100001.0,250,703,0.013880408556748623,-0.014015561853513018,4.712436636700894,0.9637195103509278,-1.4772717828268476,-1.5152165853536896,0.035785711972313214,0.0914576247564622,1010123,0.049365698633397626,-0.6527428828815174
0,100001.0,250,788,0.016835882252778215,-0.3967697562016921,5.5161381524063815,1.1204811351851955,-1.7132223565785831,-1.751150348494136,0.03772504371072686,0.049522719760097096,1010124,0.05440681645500925,-1.1256954878067476
0,100001.0,250,726,0.04010557606471358,0.21876022719102886,5.121715189732781,1.3188493879831666,-1.889817725956351,-1.7859700319944314,0.035412840937648384,0.1878689746141384,1010125,0.05576548665231172,-1.2455011500695023
0,100001.0,250,744,-0.03208878629458032,-0.15893633154181688,4.205185583205787,0.477151270430435,-0.9748002408749626,-1.2802091942520226,0.03926461606795845,-0.1672299950305556,1010126,0.05352213853962785,-1.3368938078737955
0,100001.0,250,722,0.021116602291335985,-0.07324798467770725,4.48055868658908,1.2194454893349342,-1.8470873298214463,-1.868665654699904,0.03393908294468196,0.15476696444000942,1010127,0.056687277558930826,-1.8458028280838803
0,100001.0,250,764,-0.0060440475916886,0.06696927943064619,4.737967666711542,0.8536404660476962,-1.4231333576957674,-1.5911821492789455,0.031872624373028985,0.3432398749368824,1010128,0.06017784952880171,-1.3747614240932091
