start,end,N,SS,TajD,FulD,ZngE,FerL,FayH,bsfs,btree,Colless,path,iColless,ibtree
0,2501.0,250,25,0.17499606458129327,-1.373139834581267,0.5451645172464631,-0.5885150956173402,-0.08259321043253508,0.18065486698048114,0.5252037392448811,0.0322950789332445,8000101,0.045914842164356345,-0.15283778083821173
0,2501.0,250,17,-0.060702857087541175,0.1933801796093996,-0.5816150640931641,0.6970110598583512,0.1213264965267085,0.4846394141594492,0.2116370611963719,0.03656561730794145,8000102,0.05167443969426092,-2.041402771093004
0,2501.0,250,15,-0.4634190204439302,-1.4636660782230697,-0.5611701011611359,0.4671414490042132,0.043561205735522884,-3.1232848154354443e-06,0.4298744824968664,0.032395711879777175,8000103,0.09947855939888586,-1.142793470379564
0,2501.0,250,22,0.3189509892540062,0.2876268263757853,-0.2420745834112996,0.4686229073365581,0.10855167788857677,1.1556048235406409,0.3493352054713331,0.037238559974665686,8000104,0.047285917865008416,0.08245603407615526
0,2501.0,250,7,-0.9615400578205792,1.5276143141084957,-1.1212057308548822,0.9455836484400161,0.11764838165906227,1.690525703800356e-05,0.014728444354930394,0.039433720545263486,8000105,0.045472211426350564,-0.7948684020440693
0,2501.0,250,14,-1.2605933091734196,1.808437214814801,-1.4219076045062682,1.1433393578581414,0.09689931682109848,-0.6735295874908682,-0.2430427095226137,0.03758582717968648,8000106,0.04488923435678197,0.9974797259533572
0,2501.0,250,11,-0.3900961431625561,-2.3105962099881507,2.905132521793942,-3.845806504487406,-0.8395345121652281,-1.0111049945509436,-0.8917440321681022,0.042908191907414614,8000107,0.08822386319471434,-2.121855873139024
0,2501.0,250,13,-1.5504931722753958,-2.3970717900180203,-1.5739403765412865,1.191610139916233,0.08033166309724413,-0.4308594209413281,0.3336797098379871,0.028279785809906286,8000108,0.029699442933022405,1.3482497732259364
0,2501.0,250,11,0.08362665769700939,1.5338211835684223,-0.028544738511968787,0.07770232148042533,0.024834146969578117,0.2593233292857569,0.3170725496600797,0.03865230507282586,8000109,0.11107332556030576,-2.908904407825664
0,2501.0,250,15,-0.10555700586335054,-0.4602920395039864,0.2090047816439142,-0.31575394457371514,-0.06970536706057062,-3.1232848154354443e-06,-0.20942399092799294,0.035482104370561415,8000110,0.060240963855421686,0.12289459709857052
0,2501.0,250,15,1.1676722642811928,-1.4636660782230697,0.8513634073025945,-0.47190911720198897,0.02324338666878356,0.8797649762476474,-0.10250995901396424,0.039767942738696715,8000111,0.059568920844669006,-1.227963276295529
0,2501.0,250,21,-0.8900282224896178,-0.33596918193974584,-0.7819177132402446,0.5146094157791045,0.008989893259243462,-0.3954025015155776,-0.2997518584393961,0.03718098199248608,8000112,0.06778727814483741,-1.2800229894147928
0,2501.0,250,14,0.17607784275360666,2.8689971750578738,-0.32896040691957146,0.5019141909397489,0.11379478714893222,0.4302912802660645,0.5865175666290907,0.03318920844668999,8000113,0.07721207410286307,-0.7593725223550496
0,2501.0,250,9,1.2939198682923427,0.7828117394489834,0.6618181901017243,-0.19350699046359912,0.09951032220636427,1.8915647982637456,0.0037100550995231353,0.03544284665543896,8000114,0.06658893639072419,-2.0890259717681148
0,2501.0,250,22,0.16575588855595014,1.748247904405193,0.03441880561134512,0.0433776520248279,0.02218702630496101,-9.194991986519129e-07,0.3927814197337307,0.039424560411734914,8000115,0.04429006347972536,0.06867406530072845
0,2501.0,250,20,0.3533885844906952,-0.2203194944787185,0.5922794806079347,-0.5573380953127189,-0.06542544866684953,0.30430514824674315,0.5923116133587224,0.031628819425166106,8000116,0.0544921621971758,-0.4525933579707768
0,2501.0,250,6,-0.5516644810171644,0.03295822379415004,-0.6559647120087044,0.5616981312653975,0.07785914183110837,-3.1178367348751664e-06,0.4642954184192119,0.030221693224510945,8000117,0.05256509910610183,-4.118242471690791
0,2501.0,250,18,1.2813794817529958,-0.8215446257946851,1.0298886161771663,-0.628628308756636,0.0056603624496482565,1.0900536358624229,1.3785670865581967,0.030779030098890187,8000118,0.04485684674180593,0.42071839742487577
0,2501.0,250,18,0.319127930118378,0.04279058948416623,0.4668224864556227,-0.4197622706178672,-0.04583763566303198,0.1751277761313041,0.5272396003157863,0.03328367232370341,8000119,0.06268622878611219,-0.9128900427051736
0,2501.0,250,19,1.2812209909251524,1.558125452155395,1.1175418979728555,-0.7356884702666199,-0.013022154932656757,0.7676525985185192,0.7241673802090149,0.02833916310402902,8000120,0.037936693008593515,0.5792273003903461
0,2501.0,250,19,2.536078734406328,-0.09454019612673524,1.923793637356081,-1.0956363996599223,0.03807522613891738,2.654338071802723,1.8274694718064224,0.021926415338774454,8000121,0.029343179168286045,-0.0910996044418175
0,2501.0,250,15,-0.9863018126695858,1.5464560379341799,-1.3018489246247158,1.1289607202023273,0.11812599016898052,-0.4652968795074727,0.33885997160854,0.034196694612551586,8000122,0.05865397072159606,-3.711078084018435
0,2501.0,250,20,1.0476216473343911,-1.0119084632668651,0.3945866899412576,0.04966958027914735,0.10363332060532532,1.547328000066554,0.09722593253423888,0.03259003756963337,8000123,0.049239970635229086,0.40115144303326505
0,2501.0,250,12,0.1636936185179679,0.03953603075383266,-0.5694183498477566,0.7973437965114639,0.17757795009383925,0.6232873531019537,0.8267678367029772,0.026946495660059598,8000124,0.07446992270155893,-2.1773436516215816
0,2501.0,250,10,1.9010678735654565,-2.2591619954937,0.7567389405225213,-0.0061678535895550975,0.2017011093250878,1.553607543772789,0.3521917393533959,0.03651163794964805,8000125,0.07349829425227793,-2.071553410559462
0,2501.0,250,19,-0.4819675022372757,1.558125452155395,2.4804912669302137,-3.351711648657839,-0.6375899723706556,-1.1757426479037592,-0.16994632838682194,0.04562119445524032,8000126,0.12005009284449625,-3.5007580541951167
0,2501.0,250,11,1.0862013077692572,-2.3105962099881507,0.13125053125329728,0.378412810220708,0.19150190933329395,1.1537598588741445,0.2439532223039346,0.0327253715322118,8000127,0.09052338385801267,-2.543751950341644
