start,end,N,SS,ZngE,bsfs,FayH,FulD,FerL,TajD,btree,Colless,path,iColless,ibtree
0,100001.0,250,617,0.08062569564293633,-0.280374166945476,-0.01982950565604047,0.7675649280371085,-0.1258481896584689,-0.046833361369921465,0.15121451703254654,0.03557056667343557,1000033,0.04434371569039275,-0.4493358362232495
0,100001.0,250,586,-0.11493875978887247,-0.15927519333982726,-0.02713409412299071,-0.3916793319862907,-0.03330622137969025,-0.3096512209584716,0.2767594438099425,0.033647365505495234,1000034,0.04532012319313836,-0.4814613981598759
0,100001.0,250,583,0.6831140069191021,-0.0989043154669626,-0.0640732573426422,0.14489308207699594,-0.6669164441007935,0.30988124335876777,-0.23031552772878794,0.039634506415349186,1000035,0.04806690544290356,-0.7428081760081261
0,100001.0,250,564,-0.07140897825905962,0.2324272084587505,0.016994357701624482,0.08609897923062182,0.10920377488256708,0.037488568337977854,0.129743028877705,0.035475639115602205,1000036,0.041149736592036086,-0.292870421149428
0,100001.0,250,589,0.09390912588603877,-0.2554476809771938,-0.03404557520876092,-0.049999829034005565,-0.1885572195939588,-0.1288309594082966,-0.029304192829965124,0.03820106334194946,1000037,0.04336802227946045,-0.3839050642644485
0,100001.0,250,637,-0.05071253272361799,-0.11681728221122666,-0.03511649135767882,-0.2516722138532065,-0.10367522518273577,-0.2939614909431564,0.20203139457439231,0.035115715261934216,1000038,0.0405123575126894,-0.1433643936985713
0,100001.0,250,576,0.10799774884542047,0.42598378552123145,0.026209223231368727,-0.11289400863198222,0.03400965819282548,0.2957841643997106,-0.0021243466243637387,0.03811566639426589,1000039,0.047264741347524085,-0.5849979801306
0,100001.0,250,659,0.2464306952863135,0.4701817773691612,0.024005651513756,-0.8681207945350042,-0.05958798500250655,0.4317995349950317,0.33968983941700465,0.032010387591421385,1000040,0.03903329185101434,-0.056782353385691535
0,100001.0,250,712,-0.35370858021519624,0.1833347634808573,0.03607261675999092,-0.4474296510921614,0.35674387222461146,-0.13999253669432554,0.1831274047411581,0.034584134210751245,1000041,0.04070945548903111,-0.1563674367653893
0,100001.0,250,518,-0.1591915324570285,1.2868236324994116,0.08055882187405475,-0.3271112052942256,0.4067706121637406,0.3727842985923449,0.5339242183984456,0.02785949543405549,1000042,0.04100554506096403,-0.2656937503273449
0,100001.0,250,563,0.05352706736177213,-0.2684913746550609,-0.06953007952108528,-0.7533988711710615,-0.2997086795499119,-0.4136898690592149,-0.15063357437854388,0.04025492068836927,1000043,0.04622872483832452,-0.5481719216510027
0,100001.0,250,624,-0.3681232124933093,0.6229720589267072,0.057088452271760584,-0.1307712682137704,0.4461593990760251,-0.013396682317744057,0.3076285151332846,0.031778278643181126,1000044,0.03902777631887622,-0.13993592871897378
0,100001.0,250,553,-0.2259694721188113,-0.348169718934614,-0.027212607971654014,0.9413677939922463,0.034913208712680915,-0.4312660692069957,-0.540381769768669,0.04667568780235026,1000045,0.04925716691651401,-0.6479179914483353
0,100001.0,250,547,-0.22330410573383144,0.3959732435597361,0.03133711128679991,0.9510323605770182,0.2577933500866413,-0.0309312067745282,0.02074320420891013,0.03710318130868495,1000046,0.04684443305751389,-0.5650131039921935
0,100001.0,250,530,-0.5546719705854225,-0.21891456907309592,0.029499251620108732,0.07625285643900473,0.45494219149309906,-0.4051312419590188,-0.08602926968270018,0.038141280933866685,1000047,0.046852808951695364,-0.588151661581516
0,100001.0,250,620,-0.617367120495752,0.4692264301792281,0.058111875632892586,-0.20363295823603708,0.6036777706821188,-0.2782252073156304,0.3333720599635277,0.031564009010406895,1000048,0.040437205936873694,-0.25588439125166945
0,100001.0,250,556,-0.3677149760817552,-0.5005732978060041,0.0005212970504887296,0.3718222577852154,0.2286365710290159,-0.3976261646569588,-0.017724872537515212,0.03649004620633072,1000049,0.04510002832543954,-0.5151989966056193
0,100001.0,250,558,-0.3500464041973806,-0.194070563054849,0.04469622651717859,1.0073722766647446,0.3871803485383246,-0.07843596340687592,0.4984627271331428,0.030554229986503787,1000050,0.03907486752675533,-0.08575452309958538
0,100001.0,250,581,0.3181038551104338,0.6098911882322497,0.031828592810554834,-0.3681667431890789,-0.0739041089026753,0.5631156972612147,0.09829595777702572,0.03553633621623422,1000051,0.04198244591268298,-0.33431171942813065
0,100001.0,250,633,-0.043460796815687784,0.3399620476839331,0.023630558145364737,0.1276384628746283,0.1175718632722997,0.11322315459166657,0.061281685293388476,0.03688744792412433,1000052,0.04249945582230676,-0.220803522563167
0,100001.0,250,625,0.2194399294946091,0.07635716913723009,-0.027240559192852603,0.10827035852572264,-0.2398767440340681,0.054124452368508914,0.12079537650288527,0.03436511374233698,1000053,0.04251148786933387,-0.23927336684050424
0,100001.0,250,642,-0.05142413258559053,0.5263861569469914,0.04459660241009057,-0.15533945195654886,0.2030604253704239,0.2470738958629445,0.08964294702155315,0.035864846926370916,1000054,0.040045800247453266,-0.07948319471242167
0,100001.0,250,663,0.273319475967429,0.9584514316218562,0.04754566893326592,-1.0542305199461193,0.014341044436572341,0.6211511254244724,0.3176838662807298,0.031343114393056086,1000055,0.03899647870131847,-0.11714030615814205
0,100001.0,250,667,0.21576488990483486,0.5938698794469889,0.011564155713460098,-0.4380835826318593,-0.08850620113139131,0.3137841470357685,-0.0838495645904384,0.04065969632671925,1000056,0.04619061143546181,-0.4443278795908841
0,100001.0,250,579,-0.34383476589043793,-0.7407948745601607,-0.02979696084796037,0.8579430700970028,0.09756524211135804,-0.5773835123261823,-0.21670311076582094,0.04071483064875992,1000057,0.046041208230461865,-0.6053279790808712
0,100001.0,250,559,-0.18069866406024612,0.5901960857296383,0.05315609526409674,0.18286260867693585,0.3152580702482764,0.16375549930992606,0.3539963307130172,0.03169833664735235,1000058,0.04029493268115738,-0.1338270718766884
0,100001.0,250,679,-0.0033610040182402217,-0.6580833954477041,-0.10018657964819404,-0.06454033787572311,-0.3831714576670096,-0.6849433369190809,-0.2018183012578692,0.04063473441188924,1000059,0.047133594863324274,-0.4842908736386575
0,100001.0,250,662,0.23732466939882,0.3631347310343063,0.012570081991480877,-0.5041372767821541,-0.09793027250608136,0.34412603000099684,0.07677470578368673,0.034772341766186016,1000060,0.04129958144763739,-0.3405413414820361
0,100001.0,250,575,0.22457518090053705,0.6734582066079755,0.04532287224014367,0.09098471103234984,0.03549977390204402,0.5527382833272221,0.19129968499830666,0.03416582998661313,1000061,0.03905098636590091,-0.14375091019368394
0,100001.0,250,590,0.08664349899962706,-0.517972635380216,-0.08703600260363344,0.04161214115151809,-0.3874850092744946,-0.4966922637917593,-0.3987593355450699,0.04465500909562449,1000062,0.04845029212048826,-0.6735992982490772
0,100001.0,250,597,0.13618689992693564,-0.6485728175370218,-0.060917289428762914,0.2597060129872893,-0.3177987088503512,-0.2653032482808104,-0.4108467907046851,0.04174804567391655,1000063,0.04994907192998378,-0.8444907685275265
0,100001.0,250,637,0.14508444756502034,0.5848793366068514,0.01752685935330555,0.3165938507942425,-0.02206750818945885,0.27728727988001095,0.32383307726535804,0.03162350717085785,1000064,0.04021602539189013,-0.2214243183278559
0,100001.0,250,635,0.4141851764100049,-0.04496546560482825,-0.004115775081423896,-0.18261888146404226,-0.2710626753594224,0.42355197296740205,0.13123504956456578,0.033788805476575236,1000065,0.0386226685293922,-0.17096928552337412
0,100001.0,250,586,-0.19557820575080614,-0.075248277558768,-0.01084527668536651,0.19316202770694946,0.07891128778069756,-0.28696532639559186,0.058110165676190574,0.036014596018482545,1000066,0.04327004300923749,-0.44094368432576747
0,100001.0,250,609,-0.3998518364336977,1.3135947248662976,0.08280413622157304,0.6622140343779285,0.5643999507912032,0.12659417080401758,0.25953991303992896,0.032999288425047436,1000067,0.038866481236377065,-0.1526289317374931
0,100001.0,250,592,-0.2862351259765884,-0.4565210724750922,-0.03809526994806437,-0.3550453566376075,0.03017348572194555,-0.5709259437525729,-0.07297986244164825,0.037539205150299286,1000068,0.04764094949221853,-0.6049990459059589
0,100001.0,250,554,-0.033459330585256686,-0.10300010018023224,-0.00906087669165296,0.5218243507152244,-0.014127327273563759,-0.09801458024124003,0.2017031315207268,0.034054967338648705,1000069,0.04020344725440151,-0.11630241622910192
0,100001.0,250,547,0.2586741228359013,-0.52741843320768,-0.047103476023185945,1.7163725271262262,-0.340048732847796,-0.0374965344682997,-0.18890926283347811,0.03719325794332379,1000070,0.04478824937095607,-0.5519903541487696
0,100001.0,250,562,-0.2685755080524823,-0.4559475802273498,-0.04398935759015738,0.26684220779947976,-0.0032074464789874284,-0.5916540518508737,0.09905654650973768,0.03525164373837658,1000071,0.0422362909476048,-0.2702937116074801
0,100001.0,250,666,0.3721221758293648,0.3313502786808655,-0.008446607789686398,0.3385711552473133,-0.2617904410961696,0.3481409004284222,0.38421732137827785,0.032557860654754765,1000072,0.037192464874159385,-0.04917272384417813
0,100001.0,250,580,-0.5306874960857514,-0.4513999681264163,0.0006320116900365283,0.19460265495673168,0.32949653579101745,-0.5745270793639543,-0.09661073576749696,0.0397063915485991,1000073,0.04947256672042625,-0.6440652947047163
0,100001.0,250,633,-0.09590301650518022,-0.4411751118829771,-0.0591828162475768,-0.2636141608169147,-0.168277382444833,-0.5067811112048091,-0.17444362857321713,0.040347036599326855,1000074,0.04683411063609275,-0.5407049988707731
0,100001.0,250,647,-0.311119163333776,-0.06553489329815529,0.010282471497204524,0.2929123872627425,0.2312458986824513,-0.26923823260491425,0.06310427602442767,0.036455426362252304,1000075,0.04433229758066145,-0.37904665260284603
0,100001.0,250,504,-0.8473665671852535,0.21993794640469652,0.07965099382269948,1.0709848897065068,0.8273555321247196,-0.3847925813162499,0.050882780008948886,0.035248186580177414,1000076,0.04382590847260008,-0.4220521746083804
0,100001.0,250,516,0.10868651506927476,-0.6386600575445319,-0.10234264240782953,0.5314844034622026,-0.4590785329914931,-0.5756659066440623,-0.2271610591497618,0.04156921720567687,1000077,0.050067727570364866,-0.7880394194524001
0,100001.0,250,606,-0.044560424219734,0.022494054466956973,-0.010832751773344392,-0.010473581092553905,-0.014133804111433909,-0.12218727893818253,-0.09228331446376027,0.03931495415825118,1000078,0.04416423672956447,-0.3564709365645415
0,100001.0,250,564,0.3564881229152112,-0.13287015745758185,-0.05931880092638294,0.32233633810898865,-0.4472681012153405,-0.013873743492513151,-0.0242707804269181,0.037732520038312255,1000079,0.04495599655697796,-0.4721236754338158
0,100001.0,250,625,0.3436133725526529,0.7346615676817637,0.03774316915312778,-0.2574744953412399,-0.06677539851263037,0.6311141331580871,0.3314162618342073,0.03238599559528435,1000080,0.038260961735505084,-0.08134931619545363
0,100001.0,250,613,-0.15308760115541273,0.14417458300826286,0.03560444456673087,-0.014935165159989472,0.2310816932221612,0.07499819847530469,0.28360084324983603,0.032584691737431705,1000081,0.03899504047043713,-0.1626030848723209
0,100001.0,250,591,-0.028208450086037,-0.6255004957094583,-0.08197699368930013,-0.47923409537868394,-0.2972892544089734,-0.5875936809084856,-0.04389396781794203,0.03734404117711538,1000082,0.046305260141249256,-0.5276568494081981
0,100001.0,250,613,0.1945866234908538,1.1378407220480191,0.03154300499586881,0.8550495879553223,0.0012171476710088208,0.4264920039605829,0.11016785731768328,0.03235624344309559,1000083,0.04047008510901951,-0.3140683627426227
0,100001.0,250,635,-0.13126401160871168,0.17244187018079027,0.013244229503917643,0.4174262114167864,0.13178003523826848,-0.05308239991914649,0.4247638373796555,0.03140822320331222,1000084,0.037869999730377225,-0.0109792301584278
0,100001.0,250,613,-0.5889964628004516,-0.1446582056587644,0.030120237639327505,-0.014935165159990356,0.4786648019429793,-0.4375620785657925,0.09186443294770028,0.03515451383698567,1000085,0.04322927811281372,-0.3035903714277792
0,100001.0,250,630,0.0701165136037187,-0.3253746073617593,-0.034949455713239784,0.3245433235225255,-0.1774781853471189,-0.1610806438524193,0.002268759055199602,0.036963237565647185,1000086,0.042916867161426016,-0.3271822442087708
0,100001.0,250,625,0.5606362165229953,-0.14409940330497878,-0.06292142071829525,-0.5317831357414615,-0.5872113988903738,0.18363534162656228,0.10013809994125226,0.03448023453853225,1000087,0.037856771331836736,-0.04471749637663009
0,100001.0,250,540,-0.3493950576166032,-0.3611121797338194,-0.005481988042414548,0.29897879731064475,0.19433540937591706,-0.4184525290999847,0.01812496461396864,0.036264163353164534,1000088,0.045473396339093586,-0.4842851247030572
0,100001.0,250,479,-0.7054789107172378,-0.5810657235838768,0.01929051430226164,0.9715120039891856,0.5086954107816121,-0.6396256624544983,-0.4321433272917388,0.04668303281192242,1000089,0.05317503102942467,-0.913831205392042
0,100001.0,250,601,-0.1898545118855395,0.2550565429090711,0.0364849460334154,-0.17470935578668853,0.2570879272785384,0.04082804015970287,0.322718558931885,0.033265103424450486,1000090,0.04071015958729168,-0.1551427032572818
0,100001.0,250,684,0.33392650481871616,-0.3070195998030957,-0.0462581844377878,0.05242615101077866,-0.38366600470710654,0.04931483757363933,0.2273331686367673,0.03183199784113746,1000091,0.04101077796631058,-0.2528287145748822
0,100001.0,250,544,-0.5700126761972972,-0.2970597850951249,0.027577774507556583,1.0783683436161822,0.4570651801536435,-0.4347644484179279,-0.14229115629877678,0.03893742123920902,1000092,0.04262169133864981,-0.30103609833565154
0,100001.0,250,543,0.1156130407728274,0.6105839018119735,0.04068668216243131,-0.2455251460652196,0.08473543468923674,0.4023027096433705,0.5305030029613462,0.030527308635658737,1000093,0.04125121500906477,-0.2326850877677891
0,100001.0,250,652,-0.15737239005134282,0.6512980003389945,0.05493364455149104,-0.20087927503545702,0.3081130122515818,0.20190265523639114,0.18243817906080886,0.034753851700143584,1000094,0.043197810913204335,-0.3201512459487018
0,100001.0,250,660,-0.08830445227663829,-0.4788497572413779,-0.050611004979881816,-0.1497031809907085,-0.1401289514798116,-0.4403324577808098,0.2313726800688944,0.0335536742697644,1000095,0.04397163792858296,-0.3439097904669144
0,100001.0,250,563,-0.09433353738369599,-0.24299992882442126,-0.02538503333528162,0.3960610907952866,-0.03923648286627695,-0.275261543623033,0.06193576560961213,0.03509039590069267,1000096,0.04564532417540376,-0.5123634297589036
0,100001.0,250,621,-0.4380722390487348,-0.4934944785768278,-0.012544105080602842,1.141302832998713,0.22179247657532786,-0.5628640162755539,-0.4627352926482591,0.04566778279370588,1000097,0.04722150249744498,-0.5698987353233662
0,100001.0,250,570,-0.08823689230861309,-0.2274388290651348,-0.04652852931548943,-0.2816029875757541,-0.1241321631110745,-0.4121948938935858,0.1486192159884939,0.035191279875852084,1000098,0.04139973003355773,-0.2632027282728112
0,100001.0,250,625,0.4337682322051027,-0.3896761076626323,-0.08656446927442436,-0.1965170196967453,-0.5998473255079767,-0.11535299770808875,-0.25237237258307965,0.04152708522479627,1000099,0.0471392794610065,-0.4598094469211052
0,100001.0,250,501,-0.7785785709765614,-0.3342393832314027,0.024150747068215243,0.18513218714233395,0.5723988235511986,-0.6861705405227023,0.02307594114925001,0.037550305279390184,1000100,0.044201765857874616,-0.3978911735671906
0,100001.0,250,528,-0.21245927083040425,-0.19242966584968202,-0.017068113080996726,0.1964379762288576,0.06554082546476908,-0.3476760718438608,0.04708233289300893,0.03623160357137969,1000101,0.04496436481056989,-0.4728798565617287
0,100001.0,250,532,0.14191578063083896,0.19221939110466985,0.005676918355698455,0.0642452041171102,-0.06571299845860645,0.19339106294484704,0.23752850997254601,0.03275239500606205,1000102,0.043027798801317296,-0.3160022793891083
0,100001.0,250,529,-0.023585378295308792,-1.0954691344804877,-0.0971156802193227,0.3340215244175635,-0.3576635796547485,-0.6847328992157244,-0.20927401810619656,0.03975030795681359,1000103,0.04726683230618326,-0.6275643455144648
0,100001.0,250,610,-0.4656520792018216,-0.11638294762891713,0.032808526716367026,0.15645825139319275,0.4129666435488853,-0.28482924810340743,0.2039379096479924,0.03462436894364153,1000104,0.04009862764842362,-0.18063164593252654
0,100001.0,250,586,-0.19761213836408945,-0.326215700102216,-0.027610853494313317,0.5830562675024443,0.015816369143002683,-0.4030556838612331,0.11705221046262987,0.036224272247741295,1000105,0.04235476307617191,-0.29534904589965305
0,100001.0,250,601,-0.09824771483965683,-0.14746712764297512,-0.002179194330334712,-0.11133636483805473,0.052182901727924134,-0.12194128767679956,0.18327253676461752,0.034427376434666035,1000106,0.03679703811495042,-0.029072458809875287
0,100001.0,250,609,-0.5149203016203991,-0.9731413187713316,-0.024594479743138102,0.7247608596220322,0.22289516909239512,-0.7285691336037313,-0.2257144671295105,0.04040429708910079,1000107,0.04679019267622224,-0.6041194124826357
0,100001.0,250,631,0.7948381559743034,0.4746616243820338,-0.02411684718294047,-0.4658833120925897,-0.5824891908373583,0.702620372888509,0.3233486853714253,0.031566975052085285,1000108,0.038150462283630886,-0.026673962895693824
0,100001.0,250,633,-0.1630911457479551,-0.041369925984999126,-0.0040912285361613294,-0.2034214494797551,0.08478976034867729,-0.20560289135568385,0.3439210005904591,0.032723877968012405,1000109,0.039389516830207416,-0.10385567076218186
0,100001.0,250,545,-0.4691040286925694,0.05596129273248197,0.02291222559288073,0.44221746017271457,0.37698346425758106,-0.356320657812915,0.1056206512217385,0.03459207930594658,1000110,0.04238771725271204,-0.3736483109656741
0,100001.0,250,643,-0.224466380732495,0.06721778876081053,0.013728643967454792,0.225254894814612,0.1910857158192331,-0.15136948503766814,-0.0026533313946433988,0.03781966575981345,1000111,0.0502675900959076,-0.7448644639418809
0,100001.0,250,573,-0.4353464487557714,-0.21554777323892246,0.012173902873534679,-0.06392084855746097,0.3150245227484835,-0.3921954282797745,-0.22338812373465836,0.040993751681664616,1000112,0.04440695332650251,-0.4237511510116077
0,100001.0,250,602,0.5142865795292698,0.4057340046847637,-0.018526019589595242,-0.053069683306373364,-0.38808354285949015,0.43495477999553867,-0.034576740746356666,0.03673634272021818,1000113,0.03796977713141851,-0.09894860164841457
0,100001.0,250,603,0.006451055077846755,0.13089161237687227,0.006161605769235599,0.8577247599282135,0.01968230137738749,0.04889459563675831,0.1880547942951816,0.03542869589139233,1000114,0.03725212557369749,0.057025539251015736
0,100001.0,250,682,-0.15253472589237665,0.39098519470427934,0.04391307590020841,-0.3574889748037999,0.2628626167199588,0.13239831533871582,0.4332337805296547,0.03174838052020654,1000115,0.03539438106850774,0.09579702473832016
0,100001.0,250,665,0.2895480305134028,0.14044445813485673,0.002949507846236348,-0.4873132479353067,-0.1670939988634954,0.33563029405235795,0.11981988126119733,0.035237522671330505,1000116,0.03753554858962547,-0.031199374445518492
0,100001.0,250,626,0.056800305337364826,0.12284592164179398,0.010408995460196902,0.011819412597116724,0.004980960166459872,0.13266309054124034,-0.03727144855294736,0.03692569138032205,1000117,0.043860493818592326,-0.4406352025688101
0,100001.0,250,569,-0.06464119917537613,0.4166798160664656,0.01209556685161215,-0.4104263932438569,0.08624569468171259,0.01162015562768432,0.1801638951289293,0.035845132476513414,1000118,0.04420416589218025,-0.3316412188377325
0,100001.0,250,600,0.5746129135565594,0.22834965329027304,-0.05012671649054853,-0.2650124705054549,-0.5465861288015248,0.2860778154583312,0.4319603451174929,0.03116873759648225,1000119,0.042233632909622836,-0.3481579888570098
0,100001.0,250,549,-0.4920523414824968,-0.2836602903775693,0.015348927768330191,0.27764547024693553,0.3621323789068574,-0.4326650564017797,0.10921964901998542,0.035574556289674805,1000120,0.043222090054581316,-0.3659322312394325
0,100001.0,250,655,-0.18457829792022026,0.27385733524880673,0.025083726355616627,0.19302481150658876,0.2101588953192625,-0.030660813365022632,0.1777430443437632,0.03514179074473646,1000121,0.046375227250540135,-0.4744986840632261
0,100001.0,250,565,-0.4311890021834411,0.06314232671509956,0.029991681281666682,0.1814925228234638,0.3808090382216504,-0.2667301765470678,0.2347958293974262,0.03264343019577143,1000122,0.04667730887929316,-0.6126409051509375
0,100001.0,250,536,0.13757238483272405,0.21585012815174065,-0.011042844389089604,0.3954562094352554,-0.1271247157870773,0.0751781239588198,0.2321991847530711,0.034635183261023016,1000123,0.041882515771538606,-0.35171165649136843
0,100001.0,250,665,-0.0782580489108238,0.2420295143191721,0.010101996661976404,-0.2293895310258948,0.08706136247685453,-0.01660902488435928,-0.007544848009921013,0.03700394593167725,1000124,0.041783314039321,-0.2953550411448186
0,100001.0,250,636,-0.11183802723645496,-0.3107871278838819,-0.017516771634299183,-0.12733316655140467,0.001619002630380415,-0.2409751445357275,-0.2768792930423499,0.03948521149342277,1000125,0.04845834952714082,-0.8447738483468107
0,100001.0,250,592,-0.22310298114295574,0.2845046378509967,0.029693754047312382,-0.2585519921167749,0.25148352551044034,-0.041611140562735835,0.03843152639848869,0.036279952861815096,1000126,0.04330449605691037,-0.3100702108078308
