start,end,N,SS,ZngE,FayH,FerL,bsfs,FulD,TajD,btree,Colless,path,iColless,ibtree
0,2501.0,250,6,0.6573034577370813,0.03320944084819739,-0.3519377501505335,0.7096134813553531,0.03295822379415026,0.9894910588970224,0.7494795642973529,0.03301512501619381,8020129,0.034557585179427384,0.4812611254564137
0,2501.0,250,18,0.5411357827640498,-0.17856337586168114,-0.8359492046172353,-0.5943299929213267,0.04279058948416604,-0.3081919899828026,-0.5500226381784679,0.04684174485962283,8020130,0.0345737789869154,0.08912545002440052
0,2501.0,250,11,1.8767065548431268,0.0140344593487623,-1.1453847132993278,2.3191836425798216,-2.3105962099881507,2.424779067333501,0.7422463223780347,0.03055771472988729,8020131,0.04921837889191174,-0.3709914958211666
0,2501.0,250,17,-0.13687677157286138,0.045715335796162805,0.21112789276067373,0.1919812642582978,-1.6187954659433672,0.07743004954937245,0.014162587934946978,0.03653727814483741,8020132,0.07335794792071511,-1.078349581422306
0,2501.0,250,10,-0.12324880897607444,0.07078360227839058,0.24232362314711706,1.331586504129518e-05,0.4973207385797263,0.17557610330619206,0.430169738545214,0.034236947791164665,8020133,0.05483223215442415,0.12266323975008896
0,2501.0,250,12,0.5749525709716369,-0.1907365027629418,-0.8334099653338021,-0.4631285753149992,2.4353233333940723,-0.2215951635981997,-0.3541170710998661,0.04410944024235902,8020134,0.07254825754631429,-3.021132909056637
0,2501.0,250,14,1.9672630428997973,-0.020916299357783108,-1.2878915313811936,2.3163520082076388,-1.373242665914419,2.323230463950619,0.4426514974732135,0.03848458349527141,8020135,0.040047285917865015,-0.1496096658090522
0,2501.0,250,10,0.7173365039778083,0.061306695613111674,-0.3083086467607336,1.8938443553047928,1.8755621056164395,1.193947025687247,0.017160276623281533,0.0343632594895712,8020136,0.06012220926717623,-1.4752905287152045
0,2501.0,250,10,0.09127556776736437,0.11234201334349583,0.20420089459698132,0.6855235462796185,3.253803472653152,0.6413663343056839,1.509113240157401,0.02377898691540355,8020137,0.04241158181111543,-0.14653268983815698
0,2501.0,250,14,-0.4186027638194267,0.13335305815885168,0.608936568939884,0.7499310896444116,-0.3126827056713456,0.16544668748948352,-0.2538231771340965,0.03454370477300909,8020138,0.07267780800621843,-3.9311855319322366
0,2501.0,250,15,-0.056459752429315814,0.061399730224258625,0.19814181871485026,2.3175002301389385,-1.4636660782230697,0.24991947686613805,1.1092617857105886,0.02930431403031481,8020139,0.0386708122813836,-0.03381265162128996
0,2501.0,250,19,-0.7691968662980947,0.038084944164986534,0.5886026881225989,-1.1990962572638086,3.2107911004375254,-0.7227389843942335,0.8945185978381129,0.027032862633329012,8020140,0.07164140432698536,-1.2994230810301686
0,2501.0,250,20,1.0113881968212906,0.04363847921930646,-0.5074692648402883,3.0978681362626994,-0.22031949447871887,1.4605449725470614,0.5544833324747893,0.03001117372716673,8020141,0.05882886384246665,-0.4813947476953812
0,2501.0,250,11,-1.2085713460093186,0.10700419493714848,1.0168845492411522,-0.4988492573670569,0.2523487190495647,-1.0032266794393376,-0.2560210600470603,0.04069827697888327,8020142,0.06357688819795311,-0.3843133394033407
0,2501.0,250,9,0.06428690307837161,-0.117501247253659,-0.3037751218037171,-0.3600597229401021,-0.7089587510095278,-0.4509124113909375,-0.10952609497884884,0.037984194843891685,8020143,0.048872910998834035,-0.5776729537675911
0,2501.0,250,10,-0.19329758505556455,0.1220269958038208,0.4056941606311757,0.8070049780238376,0.4973207385797264,0.3269280388092117,0.5608460949475385,0.032128514056224904,8020144,0.07225676901152997,-3.317622855998044
0,2501.0,250,21,-0.3834957207347217,0.09617870193255006,0.5178697470821053,0.4106279979692492,0.42372630868204897,0.0742541790523986,0.2582818180322232,0.02980838309248725,8020145,0.05952843632594896,0.0886645354423714
0,2501.0,250,26,0.5479031273764802,-0.04888468292454514,-0.4899554874902056,0.3348932203715629,-2.0637073587445327,0.368161796734394,0.5560064173503187,0.028106561141928426,8020146,0.04575290408947619,0.11791544616634783
0,2501.0,250,9,1.4193184830998329,0.11183548002372364,-0.6426097836058761,1.6646514586607055,-0.7089587510095278,2.314362776319721,0.015612638384648552,0.03684415079673533,8020147,0.04536425270976379,-0.06286965678997397
0,2501.0,250,15,-0.633271579551396,0.13886528931398046,0.7649601210433645,-3.1232848154354443e-06,2.549830076653264,-0.056395707580728524,0.14565913143110518,0.03427014509651509,8020148,0.07392473118279569,-0.5065192774882437
0,2501.0,250,19,-0.05070041827630847,0.03616077500329545,0.1338175212524912,1.5961627816599049,-0.9208730202678008,0.13622237118038572,0.4184858667285903,0.033796476227490616,8020149,0.0799650213758259,-1.8510159777673565
0,2501.0,250,6,1.2034757339397681,-0.09567326118373393,-0.9410813544378366,0.9464724162768761,-1.9642299758823036,1.1973269650416656,0.043174975292870295,0.035069309496048716,8020150,0.041326596709418316,-0.5230396674216938
0,2501.0,250,11,0.8646698463297748,0.022403789375036325,-0.4893658654228656,3.2691177071428417,0.25234871904956485,1.1938655806918852,0.6729612682127101,0.03175281772250292,8020151,0.04786889493457702,0.7848463025260469
0,2501.0,250,9,-0.1427318105360184,0.1033156882563209,0.3213539836883808,0.905811322254933,-2.2007292414680393,0.28670519015625906,0.6759975525432308,0.04080479624591557,8020152,0.07102603964244072,-0.7591551147205614
0,2501.0,250,19,-0.3880098194468421,-0.0763934029295634,0.026947260444210596,-1.1949966244079138,0.7317926280143298,-0.8869435953922252,-1.904052210252133,0.04714988988210909,8020153,0.10487109729239537,-3.2645632090879437
0,2501.0,250,16,0.7714601286468171,-0.4209242484117843,-1.6193883748159836,-1.4735129085997818,-0.5928903682049141,-1.2763248514460264,-0.7967154240683331,0.03972340976810468,8020154,0.057358466122554734,-1.5442589229844237
0,2501.0,250,19,1.0818913108572707,0.05132089567116449,-0.5317033415675949,1.0722302496514242,-0.0945401961267354,1.5896389320672164,0.7175027813621289,0.03226616141987304,8020155,0.048743360538929914,0.6804133649489921
0,2501.0,250,15,0.9005235062050445,0.10824600127563626,-0.27738880062516513,2.324462328553232,-2.467040116942153,1.6702135619387604,0.5045645164062292,0.033164917735457954,8020156,0.043833398108563286,-0.496324160883341
0,2501.0,250,19,0.5169666227180036,-0.017783987706538745,-0.3735315137850993,1.282526306611579,-0.0945401961267355,0.5284284695269226,0.2915416646322867,0.032154424148205726,8020157,0.05554475968389688,-0.13017714547977247
0,2501.0,250,12,0.13955218695617735,0.007298152133575883,-0.06954269309313567,0.5169782002188616,-1.1583576205662869,0.2101853624792436,0.3526057515094457,0.034505266724466105,8020158,0.093762145355616,-3.1200785980139627
0,2501.0,250,18,-0.8793914582085758,0.030880307665413286,0.6362423283999173,-1.4450379472145534,4.364466665878424,-0.9010495806972826,-0.33645513917783404,0.04547625987822257,8020159,0.04971498898821091,-1.7914912175222737
0,2501.0,250,8,-0.970090057107917,0.07130559674926258,0.7637958280995631,-0.5995923427977745,1.120547557355928,-0.9338305320922874,0.20362203485197486,0.030978753724575724,8020160,0.06645938593082006,-4.136431507007513
0,2501.0,250,23,1.1227657278658538,0.02826621510687975,-0.617578982563597,2.001642906432546,-1.9477653591241628,1.5018607483953437,1.5303768021440152,0.02322596838968778,8020161,0.05036274128773157,0.40447907816161105
0,2501.0,250,11,-0.44647082866728016,0.2087369100213472,0.7828819074312012,0.6701738227275122,-1.029123745469293,0.4434682429145135,0.7609302206511999,0.02960228008809431,8020162,0.07384376214535562,0.4634764719655777
0,2501.0,250,15,-1.000333651356356,0.03566465250458147,0.7214193795171728,-1.1561620365825278,2.549830076653264,-1.0444572107691594,-0.038950431633599535,0.042284344752281024,8020163,0.03245239020598523,1.6916848033142216
0,2501.0,250,13,0.24523586345604026,0.0819132780857347,0.05421484351046129,3.4551034229576083,-2.3970717900180203,0.7163020337021239,-0.08387004971978733,0.035156756056484,8020164,0.044597745821997666,-0.7362519252442997
0,2501.0,250,16,-0.13445852191827887,0.08601722414851093,0.3164016330243246,2.6733167603592607,-0.5928903682049141,0.2892112383203425,0.6009367071647472,0.02848814613291877,8020165,0.04767456924472082,0.4854204136152887
0,2501.0,250,13,0.8128188503352066,0.0912735631539835,-0.2781281173757341,2.1437174542104764,2.102545607051514,1.4681176248173085,0.8122885855452161,0.030897784687135638,8020166,0.043504663816556544,0.3888441672892513
0,2501.0,250,8,-0.8886217570636274,0.1358544131613974,0.8507285682227165,9.120471661981978e-07,1.1205475573559285,-0.547608705921912,0.15532449234380466,0.033826550441396916,8020167,0.05033035367275554,0.7767446142120898
0,2501.0,250,14,-0.7702766255034742,0.1177623601652399,0.7889444729840676,1.551339111253063e-05,-0.3126827056713457,-0.348801374196893,0.6588722236486387,0.031129895927797205,8020168,0.06848361186682213,-1.6504179221029611
0,2501.0,250,18,0.28103924568455485,0.07855679065782281,0.042964921074864285,2.9113214402830985,0.042790589484166086,0.7660274199009499,0.6230343954285255,0.03305695901887118,8020169,0.032722286997452166,0.8806180048051626
0,2501.0,250,10,-1.0163707039895746,0.12004081776019948,0.9186221490382568,-0.3812103937309784,0.4973207385797265,-0.7229708467310444,0.2986308391237805,0.029043593729757743,8020170,0.044921621971757995,1.0836566599890176
0,2501.0,250,14,0.9467192874245224,-0.042924346995221394,-0.7051488028200179,1.2976717528722324,1.808437214814801,0.9498351303744812,1.4130556792731348,0.026903312173424884,8020171,0.03761281685883317,0.5045197092693336
0,2501.0,250,11,0.926129565470262,0.03619863600321002,-0.4947824025462608,1.8444079209396087,0.2523487190495647,1.3374316685240863,0.8729517368718775,0.02898367664205208,8020172,0.0550751392667444,1.2328062016548451
0,2501.0,250,14,-0.5323796014230893,0.1113450105214134,0.6231012954399019,1.551339111253063e-05,1.808437214814801,-0.08775880856083887,-0.7073918713920376,0.03674143578923991,8020173,0.0689532322839746,-1.619711016657722
0,2501.0,250,11,0.4426464415650978,0.10248578363462013,-0.03147282411318071,1.3555134224792136,0.2523487190495645,1.0490643386770158,0.09596079676243853,0.03497052727037181,8020174,0.0640627024225936,-0.621602945538475
0,2501.0,250,12,-0.9971125323762168,0.08899994946619859,0.8464825890883989,4.72985831489979e-06,-2.356251271886407,-0.8065906174155755,-0.07496484477734207,0.03432161827031629,8020175,0.05884829641145226,-0.20934624784831335
0,2501.0,250,14,-0.3289604069195714,0.05022042086413623,0.33674552418129844,-0.9067326355838632,4.990117095544022,-0.14933091613221974,0.5957411362131629,0.03134658449466067,8020176,0.04446819536209354,-0.18705856930290748
0,2501.0,250,21,-0.03329040248145998,0.1225081258976709,0.3752017088192717,1.1063932016807865,-0.3359691819397461,0.6418351891381572,-0.025961911893724484,0.03686790171438442,8020177,0.04393379971498898,0.3863524678151389
0,2501.0,250,10,2.915116853471814,0.04645765023937128,-1.7248620265092718,3.823088969202813,-2.2591619954937,3.903049253327602,0.9261818344573742,0.03511627153776396,8020178,0.05372025737358035,0.7251439911685811
0,2501.0,250,13,0.6454546362554523,0.12153992270646227,-0.09623253047461837,1.860104033212846,-1.2721674407506367,1.4124597068133955,0.2780447881366432,0.03647925033467202,8020179,0.0589778468713564,-0.4421352115779662
0,2501.0,250,19,-0.4510839351128766,0.1429132913728736,0.6856626733527665,0.8181427009617752,0.7317926280143302,0.23498407739098046,0.5499385667992621,0.029712397979012824,8020180,0.043771861640108815,-0.25525544448112925
0,2501.0,250,10,-1.3972609239218026,0.0808090724033363,1.066774428042741,-0.6896700492963505,-0.8809206284569867,-1.3882020132207644,0.05266834838392806,0.0376910869283586,8020181,0.042751651768363784,-0.06992033332814053
0,2501.0,250,14,-1.087472657610654,0.11235687478060594,0.9737950185667186,1.551339111253063e-05,-0.3126827056713457,-0.7683231165426829,0.8663860469525935,0.02705291210926656,8020182,0.05130198212203654,0.5707321771849084
0,2501.0,250,11,1.2784986218757206,0.12362304862940232,-0.5057802383785539,3.958578887853746,0.25234871904956485,2.2006397549852066,0.7900874611797486,0.03013019821220365,8020183,0.06184091203523773,0.5387184160800752
0,2501.0,250,25,-0.7126295174286977,0.06637989826284968,0.6442586933949561,0.5604898418031035,-0.7186113859275949,-0.4670411423534943,-0.029271574886334282,0.040063479725353034,8020184,0.042249643736235264,-0.4398469573572594
0,2501.0,250,14,0.443342975602258,0.06744874127723069,-0.10275878573134478,1.6416621061808856,-0.3126827056713457,0.8929311903389489,0.6829747238622121,0.031905399375278885,8020185,0.05701299822947705,-0.28326848273426325
0,2501.0,250,11,-0.04903131155879769,0.057079173083075814,0.1681770271194951,1.1358969330894324,1.5338211835684223,0.21302964423460855,0.2611373363631166,0.03770997970376128,8020186,0.09654748024355486,-0.9161539483295568
0,2501.0,250,14,1.0087793806628835,0.041832598715566285,-0.5238610577978109,3.746498184529696,0.7478772545717276,1.460335028345942,0.06601230100830444,0.03962624692317658,8020187,0.04929394999352248,-3.1091685951089394
0,2501.0,250,19,0.8707301410188066,-0.4036382127820145,-1.6843352583375557,-1.4770810847549245,-1.7472058444088665,-1.151715234112188,-2.116999889858064,0.0420909444228527,8020188,0.04796605777950512,-1.4449975776166468
0,2501.0,250,15,-0.20394004913666586,0.09985358912909413,0.3924978306066699,0.8635087986551572,-0.4602920395039865,0.26858465175508106,0.2943365351563964,0.030828382655044145,8020189,0.1107332556030574,-1.699604796812989
0,2501.0,250,16,0.7683362712310754,-0.1342620202194028,-0.8436417459483677,-0.4930533256825227,-0.5928903682049139,0.23221757483429964,-0.16196012494618406,0.04073436603557086,8020190,0.050524679362611735,-1.2685110997481797
0,2501.0,250,16,-0.6436472806841776,0.0918506694426596,0.6510647486155858,1.2794872113393594e-06,1.3114872764575405,-0.3033331889803337,0.8099128625070652,0.026822343135984802,8020191,0.04827374012177743,-0.36082700873069096
0,2501.0,250,9,-0.2650610503990669,0.09069455752396492,0.3700567287013309,0.7586726439313929,-0.7089587510095278,0.07371151755874476,1.260720537241623,0.02739992226972406,8020192,0.054945588806840265,-3.4585888193972085
0,2501.0,250,13,1.2603362053745488,0.08473142842886335,-0.5755347070027091,1.334455901557121,-0.14726309148325306,1.9909044974969128,1.1455807824327822,0.02831757136071166,8020193,0.060240963855421686,-0.4093020905328214
0,2501.0,250,12,-0.7389547825617407,0.15119833381658848,0.8384508447325786,0.4255470753775039,0.0395360307538328,-0.17791293727696816,-0.20436765848372285,0.037431986008550334,8020194,0.06814354190957378,-1.3450931273457385
0,2501.0,250,14,-0.09451116579687316,0.15541436180993165,0.4630346974451942,1.045435792402769,0.7478772545717275,0.6787406711393358,0.51201430994814,0.029976536972261807,8020195,0.046530206848900975,0.8969047769905005
0,2501.0,250,17,-0.4920704414380694,0.06582746875129067,0.4886665103118991,2.7626589002131874e-06,0.1933801796093993,-0.2481211190324201,0.430090459359046,0.02983304184479855,8020196,0.05769853607980309,0.01327204901801396
0,2501.0,250,13,-0.2823252461431843,0.12713308843848806,0.5000964453368408,1.2102613257056531,-0.14726309148325345,0.28856731969153804,0.2230393730713137,0.03230664593859308,8020197,0.07138230340717709,-0.07592443393235096
0,2501.0,250,14,0.6260754723596555,0.12141039709969732,-0.07714467102252122,1.830550424465135,0.7478772545717279,1.3948784601972848,0.2099471170706146,0.033405511446708495,8020198,0.08304184479854904,-3.8292018790750335
0,2501.0,250,14,-0.5840963457883901,0.08369182543795342,0.5836856523464455,1.551339111253063e-05,0.7478772545717275,-0.29319225435378626,-0.4083025802440126,0.045024182752515435,8020199,0.04851664723409768,0.1699152836787906
0,2501.0,250,15,-0.38091640518548586,0.10365930630632962,0.5134918006439816,1.2142140676965538,-0.4602920395039864,0.07077892961595511,1.1393426210587796,0.02816426998315844,8020200,0.07280735846612256,-0.7403055811608211
0,2501.0,250,14,0.9432715044668354,0.14357821277806074,-0.2184460330556667,2.3552679038345885,-2.4338026261574925,1.9001990773990447,0.9490312863150372,0.02707604611996373,8020201,0.0373105324523902,0.10816630223041952
0,2501.0,250,8,0.11445668723168488,-0.035700718802554175,-0.1485617399520778,9.120471661981978e-07,-0.5065713299685085,-0.008895127323411831,0.4471678015139061,0.03364668350822645,8020202,0.10516258582717967,-2.2530276975064183
0,2501.0,250,6,0.12954148297942916,0.1893526484582749,0.2772754286117303,0.841208001633213,0.03295822379415026,0.9127476986781292,1.1283331634572358,0.031397479318194435,8020203,0.0324200025910092,0.6747741348010778
0,2501.0,250,12,-1.5211342334921678,0.0709499158167764,1.1307869856835848,-1.0370997638663793,1.2374296820739528,-1.5497657630217283,0.17007961356930104,0.04451446338348786,8020204,0.05424925508485555,-0.7989032426791454
0,2501.0,250,21,1.4639642190361088,0.012121007301731207,-0.8797340622136308,1.0897073356598048,-1.0956646725615415,1.8275215359148818,0.7582314363464433,0.030752040419743488,8020205,0.04703761281685884,-0.5879453895018973
0,2501.0,250,16,1.0401118664006044,-0.033040726924512286,-0.7406335628088472,0.7036966687605953,-0.5928903682049141,1.0989311981424446,0.6120182018364658,0.03382616487455197,8020206,0.0487973398972233,0.44125680255941
0,2501.0,250,15,-0.911845473331946,0.04307774329281218,0.6856173886546929,-1.0881492227862064,3.5532041153723477,-0.8971022635889209,0.0136603331031059,0.04528760202098717,8020207,0.07581940665889364,-1.0365044387267863
0,2501.0,250,13,0.1833838712961314,0.09887969341681546,0.13612264544334296,1.6476670810363252,0.97764125778413,0.7247952874235002,0.10166259597285028,0.03854773934447468,8020208,0.08035367275553829,-1.8646230795731669
0,2501.0,250,12,-0.9662877264282196,0.12424049135316573,0.914413728097868,0.313748010005199,-1.158357620566287,-0.5945297654067768,-0.6260250418172849,0.03846569071986872,8020209,0.05721272185516259,-0.4347850567185926
0,2501.0,250,16,-0.7061244289990117,0.1803381199284542,0.9290506675576746,0.6977831210719398,-1.5450791905361416,0.08702598766051646,-0.13611615822598766,0.031311626434051616,8020210,0.05517770004750183,-1.0002912730037326
0,2501.0,250,17,-0.7398105641171641,0.06373563260427845,0.6380114948519051,2.7626589002131874e-06,1.099468002385782,-0.5613291153457087,0.711058679228497,0.02737563155849204,8020211,0.036662780152869535,0.5823952305587304
0,2501.0,250,18,0.8984112457853337,0.011248814668538788,-0.5307979115518342,0.6991756850435633,-0.8215446257946853,1.1519166456524337,1.0779431840017883,0.02575313661594268,8020212,0.08354709159217515,-2.395608430303728
0,2501.0,250,14,-0.5289318184654024,0.13270067199174068,0.6764222378081012,0.742666341413886,-1.373242665914419,0.025810552001094226,0.5533514240359355,0.037949031147632005,8020213,0.06218422075398367,-0.5013800924705114
0,2501.0,250,15,1.3527964161075845,-0.234119787000878,-1.4683677403487627,-3.1232848154354443e-06,0.5430819992150968,0.4456620363232392,0.2510232767620181,0.032850295189976494,8020214,0.05434641792978365,-0.028463455712601855
0,2501.0,250,12,-0.9778470286587184,0.02872377649146145,0.6850929115385517,-1.1214002601294728,3.633216984714192,-1.0794217208439556,-0.060779294214127186,0.032110006847667176,8020215,0.0757708252364296,-0.8728424574488414
0,2501.0,250,11,-0.6964070198385937,-0.017577304574608342,0.3952596823383404,-0.7626364963841096,0.2523487190495647,-0.9592963623424182,0.5244376878750623,0.030490626098865513,8020216,0.06555253271149113,-0.7452618052455107
0,2501.0,250,10,0.2576414109561536,0.10471887285226354,0.08183816795079238,1.207386710037558,1.8755621056164395,0.8160099954010348,0.6109591798188978,0.02622807947331849,8020217,0.09015092628578833,-0.5585850314602091
0,2501.0,250,15,-1.082267149527106,0.09427517632858608,0.9281311037213306,-3.1232848154354443e-06,-1.4636660782230702,-0.840365289833239,-0.6240408217359562,0.044921621971757995,8020218,0.08040225417800234,-2.7444655266712337
0,2501.0,250,20,0.15999124501680065,0.16047490615086182,0.3588616021482644,1.0028952974820933,-1.803497432055012,1.0782679029934985,0.3322802309096893,0.028393142462322413,8020219,0.051323573865353904,-0.3517895250442293
0,2501.0,250,17,0.4690418417266109,0.061970645855236886,-0.12357169174891253,3.9960541466557817,0.19338017960939952,0.9029961400269776,0.15205586616577926,0.04026140403909545,8020220,0.04469490866692576,-2.1924524804431216
0,2501.0,250,15,0.3892584776195646,0.0689119927956095,-0.06126241797024967,1.7136662688127366,1.5464560379341799,0.8370182075698152,0.8177349142635431,0.02698859955952844,8020221,0.07127434469059031,-2.3504974404471466
0,2501.0,250,22,-0.4916526867768725,0.12085364384960112,0.6604900842637745,0.7241074438309851,0.2876268263757853,0.0888181132168588,0.4605814224944016,0.03281944984238027,8020222,0.0570345899727944,-0.5131669196244643
0,2501.0,250,15,0.6350589721318147,0.058771677971574836,-0.24217830662870146,3.3531887846076764,-0.4602920395039865,1.0864997075102802,1.2536597961385965,0.032605074676586535,8020223,0.037942090944422864,0.3129456264154363
0,2501.0,250,18,0.5925834494391149,-0.1402865873183246,-0.7615248515521026,-0.364068232286423,-0.8215446257946851,-0.03876933107082129,-0.1107864186494912,0.04071447078637129,8020224,0.11599084510083342,-3.5618047729887747
0,2501.0,250,12,0.4747719516406465,0.042148000651507915,-0.19369604259334824,2.9311933459690422,1.2374296820739523,0.8003764996035503,0.28505541774407195,0.03408102455906576,8020225,0.07358466122554735,-0.35617315192035626
0,2501.0,250,20,2.29243748034136,0.0007652638443275597,-1.4308928901624645,2.3765432809375064,-1.803497432055012,2.769051075170359,1.0053911233422708,0.033720489900046835,8020226,0.04586086280606296,-0.8425027134552593
0,2501.0,250,15,-0.08923315169761578,-0.05386267470712774,-0.08686108789395007,-0.3869771683121935,1.5464560379341799,-0.3898543760629841,0.8684392639333508,0.02920900190624249,8020227,0.05128578831454851,0.3478932282858089
0,2501.0,250,8,-0.9497229820968448,0.13906508183223115,0.8960937053353891,9.120471661981978e-07,-2.133690217292945,-0.6120138615583364,0.24147455180520006,0.026985360798030832,8020228,0.045245498121518325,1.5490971170899281
0,2501.0,250,13,-0.5770317970227512,0.040546856977667536,0.4650504984228608,-7.123906620505881e-06,2.1025456070515136,-0.5126537090284177,0.8175540496232577,0.03292605907500972,8020229,0.0961048495055491,-1.5622865792893343
0,2501.0,250,12,0.5903649739456354,0.12374040384080075,-0.06418174565563636,1.2034030264226525,-1.1583576205662869,1.34657751806251,-0.4498721096082198,0.034006995724834815,8020230,0.055647320464654315,-0.8296977655619976
0,2501.0,250,16,1.9835168059546004,0.12541327517082346,-0.9037937665843162,2.3266423135738576,-2.497268012867369,3.0897629990107807,0.5457869812463423,0.033470800765787165,8020231,0.052500323876149765,-0.3367322801496075
0,2501.0,250,15,0.2679969003268544,0.05594528215265076,-0.01964404125861064,1.0486831700009434,3.5532041153723477,0.6204828367079329,0.4551325939166229,0.03012695945070605,8020232,0.03656561730794145,-0.3236151446191489
0,2501.0,250,16,1.1681900204460145,-0.17293903822335105,-1.1984807539673512,1.2794872113393594e-06,0.35929845412631345,0.5176447784439494,0.2132516913107551,0.03911961208890863,8020233,0.08739797901282549,-2.6161275390175285
0,2501.0,250,23,0.12344232630635513,0.06827205984112915,0.12455525185418626,3.0994488097365447,-0.5414743867334509,0.5335418737032463,0.5615539297613146,0.03336513208258253,8020234,0.03855745562896749,-0.240205848036308
0,2501.0,250,10,0.5509706607890189,0.13829473978014792,-0.024425359059261863,1.6931303209588584,-2.2591619954937,1.3440590974705229,0.3121304633351026,0.029946766538293926,8020235,0.044651725180291056,0.250337124285473
0,2501.0,250,20,-1.1526888850099362,0.14840586552164733,1.1449515040071083,0.2098022956548844,0.5712694743094275,-0.5714925219815857,0.20300703873647005,0.03138899684760548,8020236,0.07066977587770437,-0.5701390971596023
0,2501.0,250,25,1.9532748864697975,0.08458959835021476,-0.9644526730917172,3.3415231807722012,-0.7186113859275949,2.807430626217128,1.3798763700404937,0.03131882368182407,8020237,0.06717191346029279,0.02639796175139028
0,2501.0,250,29,3.291293520331461,-0.389193627172665,-3.256635405417992,0.18004992156299068,-1.5838100150831522,1.5997235856291627,0.3669284751400254,0.03479725353025003,8020238,0.06192511983417541,-0.2372882093714794
0,2501.0,250,20,0.3497763240568109,0.08231657351995947,0.01672688735009507,3.7991936735297216,-1.0119084632668651,0.8759771830660799,0.5106473079073878,0.035383469361316235,8020239,0.04454376646370428,-0.8282101436777062
0,2501.0,250,25,1.5553787067834552,0.0616531562812845,-0.7851405232206139,3.988002310239783,-0.7186113859275949,2.2028461154125307,1.468263782756318,0.031037051431532577,8020240,0.04540203826056916,0.3116343725548861
0,2501.0,250,4,0.08458829918166895,0.13498371077359256,0.1554937994701989,0.644617539986429,-1.719394522626171,0.5547557559313471,0.2163147734694679,0.034631614013658316,8020241,0.0857300168415598,-1.362613507964331
0,2501.0,250,10,0.6253974853734773,0.010952353211969041,-0.3677501512996221,0.9822618681796622,1.87556210561644,0.841958571821389,-0.0265589425663325,0.03083300945718357,8020242,0.045115947661614204,-0.30103026466579275
0,2501.0,250,28,0.3996995215814369,0.05196283735396684,-0.08932211337492367,1.0877315263480698,-0.9428900137969624,0.7749224370162566,0.4032188194069595,0.0386291710621287,8020243,0.040624865051604266,0.6610469477113133
0,2501.0,250,16,0.17480336224015036,0.05916945902732949,0.05023324610933495,2.052913562372914,2.263676098788768,0.5261494689695106,0.9842743433332366,0.043341106360927584,8020244,0.05586863583365721,1.8689454974331683
0,2501.0,250,11,-0.7578667389790806,0.14849142598763593,0.8335460949732255,0.5359581307339836,-1.029123745469293,-0.23751342979687304,0.1134542532540587,0.0306670229304314,8020245,0.06299391112838451,-0.2490212832779305
0,2501.0,250,15,0.11723926369267433,0.03618530436596222,0.022450819039541558,0.421074343820306,-0.4602920395039866,0.3323492733964093,0.4100047543717239,0.03074124454808481,8020246,0.057973830807099364,-0.6229331936382295
0,2501.0,250,10,-0.2370780701052462,0.05735325550723683,0.2826266810597386,1.331586504129518e-05,1.8755621056164395,-0.031215452808231924,0.3937519814549637,0.02939407399181982,8020247,0.07238631947143412,-0.5303181486914067
0,2501.0,250,5,0.4121614373373835,0.02754610092545021,-0.2125593746480642,0.9989600237184588,-1.8543449981889188,0.6446747452715554,1.367363421050923,0.0284201321414691,8020248,0.030282420002591005,0.6288703415920697
0,2501.0,250,16,-0.4374726912452245,0.020759179078580898,0.3300348388463155,1.2794872113393594e-06,-0.5928903682049141,-0.4260087609497545,0.7861830234515998,0.03139655395776655,8020249,0.07620805803860604,-0.7908329596178679
