start,end,N,SS,FayH,ZngE,TajD,FerL,bsfs,FulD,btree,Colless,path,iColless,ibtree
0,100001.0,250,643,0.014389165136099103,0.2579496933175946,0.3789930037991425,-0.1036709313278148,0.3280633439622809,-0.1303250545662769,0.03327714244145887,0.037307803825487436,9150126,0.04900179709740535,-0.7754519078185972
0,100001.0,250,597,-0.0464253710109674,0.4558173669548065,0.18170478342863536,-0.4591513644770516,0.010027706549771658,0.8019576728906349,-0.2910836164811547,0.04194683829351531,9150127,0.04921595912757445,-0.6794351851442526
0,100001.0,250,535,-0.20776503331612795,0.15167469482541165,-1.2444642508724053,-0.8898900574950971,-3.2961929707617936,3.0691497802727747,-1.5507203586194076,0.06422043431371068,9150128,0.07833638702274537,-2.24883391197842
0,100001.0,250,542,-0.14988597037911627,0.11773754064489625,-0.8888424533992472,-0.6472195676951585,-1.9207338047279772,1.585312026631773,-1.2753022652505954,0.06087760800600427,9150129,0.0711503222372584,-2.0893124425081915
0,100001.0,250,566,-0.003365591615064342,0.20535635301291327,0.20116129992927545,-0.1394785605687585,0.2005886511584876,0.5119611464867678,-0.14429403960534912,0.037212156588174616,9150130,0.04476433840441932,-0.6066401468259499
0,100001.0,250,501,-0.3134408243012673,0.4570627081033815,-1.626793287003793,-1.4820109372074983,-3.0287656620397367,1.5893902509435858,-1.2668616677650155,0.05200913968425931,9150131,0.09716570265883268,-2.7103333885184124
0,100001.0,250,588,-0.04688901200899756,-0.0976959475379713,-0.42502873670704544,-0.11976352643651304,-0.5768674623356534,-0.0771578736331373,-0.521267554813202,0.04737693255251733,9150132,0.051460700375544836,-0.7623227058599682
0,100001.0,250,496,-0.22571481047981776,0.1819934525267176,-1.331952716617569,-0.976387619768518,-2.582954216330962,1.0617002950496803,-1.534593716137532,0.06626999429168283,9150133,0.07996129330503728,-2.3316784378245123
0,100001.0,250,531,-0.07322185948271566,0.11288393953634306,-0.3736893441540773,-0.35022017132053257,-0.7700809904695662,1.646639577442607,-0.7313704015375172,0.05058932239821698,9150134,0.06347543560269704,-1.4777549604587588
0,100001.0,250,575,-0.1272326663814737,0.3183164749294525,-0.5168185058992479,-0.6843942325315219,-1.2173657579557289,2.011234967621425,-0.7459409120581235,0.047722735441351874,9150135,0.057443673807592376,-1.409066288099705
0,100001.0,250,630,-0.11152793826771468,-0.12604616770337193,-0.895375357756467,-0.3507844097670659,-1.0700292583098143,0.6571681353794621,-1.2908880494311499,0.05993364678700245,9150136,0.07188028752350559,-1.821796300947485
0,100001.0,250,465,-0.1980296774673204,-0.009322256835177248,-1.352169028497793,-0.7516568889127277,-1.9307749919734176,1.3394165597922063,-1.564969627737971,0.06739265235071194,9150137,0.07191694441500117,-1.7827776644835112
0,100001.0,250,663,0.0299850914721322,-0.040612834388202367,0.15960084814083575,0.14029523593276064,0.4356986858108269,0.03804289217600783,0.054812335423468285,0.036548750914199964,9150138,0.04308161916681229,-0.33221056401048804
0,100001.0,250,607,-0.08867617503756617,0.1946232703779892,-0.3902506495944935,-0.4604545471975706,-0.5905375884952567,0.5177869537545668,-0.920970074986418,0.054971706092317545,9150139,0.06458908639651982,-1.4548916718678768
0,100001.0,250,606,-0.3388902073497287,1.4218303296375483,-0.752005561084595,-2.1775482547975904,-1.0427064716156942,-0.16760883260399684,-1.0342885409650402,0.05517955693742715,9150140,0.0765243263593452,-2.2810349977620628
0,100001.0,250,515,-0.0358343953449806,-0.33288773477877226,-0.6064391885204322,0.0679053730121209,-0.6860351240630599,1.314099638073397,-0.7885021461328688,0.05099509619652591,9150141,0.07523119326834092,-1.8432305029095042
0,100001.0,250,514,-0.09155019971654148,0.12661510041900542,-0.4828539315573062,-0.4287617952674415,-1.1248567981602822,0.9526821718895692,-0.4910894530916932,0.04547392247016057,9150142,0.058155930708520924,-1.1919950313725105
0,100001.0,250,549,0.042925023101735016,-0.5293085465556674,-0.2861258339287199,0.4908394581043103,0.17953866600840754,0.5549456465281845,-0.5051953169809786,0.04515981120315658,9150143,0.04745753272728996,-0.6274431045163451
0,100001.0,250,522,0.028613766351192782,-0.6383315684719371,-0.5025321243885994,0.5030942212478777,-0.12441694418863525,0.6353493975901784,-0.02662200299404763,0.03852853405699768,9150144,0.044069637182506116,-0.4645863024533671
0,100001.0,250,546,-0.015094500510097053,0.021669913549460358,-0.07881308780748107,-0.07123361186398046,-0.11166195236558342,0.6448098709691362,-0.5832952289731114,0.04575632050455807,9150145,0.06952162545674112,-2.3706254614894178
0,100001.0,250,527,-0.22187104705768768,0.12159977764773455,-1.3727818289100429,-0.9252345855599899,-2.5824015788732324,1.8270833114087284,-1.6723200487428145,0.06980795951353523,9150146,0.09219242561644424,-2.7003507549753905
0,100001.0,250,481,-0.2302736224485291,0.3275617487862677,-1.2033692524608652,-1.0831412481117897,-1.9767541787509235,1.1916518890818528,-1.072264426949194,0.055657625614874015,9150147,0.07159642152840755,-1.947554743632376
0,100001.0,250,570,-0.18824064274751404,0.5173146769611606,-0.7139311672503168,-1.041052201020893,-1.0919131945978835,1.0542301543141268,-1.3240610672303343,0.06562068425651796,9150148,0.07358066040252091,-1.8103980510885047
0,100001.0,250,611,-0.14029832180354546,0.45441725669537203,-0.4577609355821982,-0.8188330747946541,-0.7537873371297348,0.4316409256573116,-1.2823918751923522,0.0605183130209814,9150149,0.08738011574064802,-2.540487668676799
0,100001.0,250,610,-0.003108169998708275,0.14544351639799127,0.1374719417178465,-0.10157115076985487,0.08896458369844848,0.6247962515874959,0.04846476550673565,0.03516062986925561,9150150,0.04563253906733687,-0.553303827229503
0,100001.0,250,654,-0.0005309795672021818,0.4781465823768813,0.5175632863787853,-0.2967005889665241,0.4918957924701407,-0.3263684946140163,-0.62671692573813,0.046677334702733136,9150151,0.0550720584936126,-0.99362196455041
0,100001.0,250,598,-0.07302509670382354,0.3219807463459404,-0.14495161966401127,-0.4787923629157507,-0.5291762118008068,1.082005246542961,-1.1641648075952966,0.05272877701153854,9150152,0.05448903707643249,-1.2337622910672574
0,100001.0,250,449,-0.2390047152997877,0.03063400062607907,-1.5855642919214497,-0.9324548739116356,-2.8176876424269577,1.4976046025620522,-1.5965421309911576,0.06569798519856816,9150153,0.08544960828031993,-2.464871088996728
0,100001.0,250,588,-0.3094988486796135,0.6234775757754979,-1.4222116581418105,-1.5722057247752521,-1.0749417686959315,0.894288355103907,-0.8484869967708482,0.05151703588547734,9150154,0.08682082324660229,-2.4162238249514885
0,100001.0,250,565,-0.17847234300263398,-0.1982655163766092,-1.4280762621682956,-0.5624590480783893,-1.968954287959084,1.4616726625942924,-1.2563984346782422,0.06264923431210932,9150155,0.08002281104176351,-1.9299085475731528
0,100001.0,250,660,-0.028085659686663288,0.3369391496389383,0.1762972824504732,-0.3155986863170447,-0.12841140118787872,0.22565589998945754,-0.4335870954626919,0.042252690096059725,9150156,0.04764782126419336,-0.7451754988132676
0,100001.0,250,674,0.05857521581008656,0.1339670556351469,0.5442961384564147,0.1426611056813102,0.8112829750226446,-0.4094554601641128,-0.38257757631453465,0.0433254803882476,9150157,0.04624350562372095,-0.5276930387236939
0,100001.0,250,570,-0.10176446786021516,0.08685050558786545,-0.5962802115544393,-0.4439652774162319,-0.9999174375852202,1.4549800968810893,-0.6639256706651638,0.052873091674571264,9150158,0.06725675492995825,-1.7973453458172464
0,100001.0,250,510,-0.2917239592019986,0.05272007507814663,-1.9212843099745909,-1.1499218057069986,-3.913070715405282,2.662550648206869,-1.5465227137546236,0.0612907931699226,9150159,0.11511287813269938,-3.3834495841723835
0,100001.0,250,575,-0.15981689024490428,0.2282321884699356,-0.8363538925931138,-0.7539035737312808,-1.298146656763694,1.2166486545500828,-0.6050781102548632,0.047646068143541914,9150160,0.06554567693897799,-1.616823915661985
0,100001.0,250,492,-0.07114644215319088,0.4640576565764482,0.024238447477122064,-0.5584178355043814,0.08594265232785794,-0.4113999899919263,-0.4005756117878392,0.041438015641280315,9150161,0.0600121684896267,-1.4319678446754922
0,100001.0,250,544,-0.13977670880857185,0.3753642223086484,-0.5391647425623122,-0.7672785933177654,-0.4621394964870255,-0.9154009310682188,-0.4694624388018098,0.047404994032409636,9150162,0.054379036884866686,-0.8745019192863286
0,100001.0,250,643,-0.09352565171527992,0.4258510107851296,-0.17150568720461642,-0.6218302311615491,-0.5880827974139771,0.4919398568502779,-0.1848881140453464,0.042176800213506484,9150163,0.05140121226153757,-0.8604126437107441
0,100001.0,250,503,-0.1494415628886911,-0.06703683101633554,-1.0867372144451046,-0.5309794791573813,-1.6656694540674166,1.570735329250906,-1.6074804642857257,0.0621253736142728,9150164,0.06968195362093535,-1.9103452879997167
0,100001.0,250,552,-0.3637506714709217,0.773752157368666,-1.6251033440761338,-1.8718584478784497,-2.7781371720422845,0.3626228969109307,-1.583380137151796,0.05937141788878675,9150165,0.09860049517064677,-2.6506060952736497
0,100001.0,250,510,-0.1365578709921227,-0.0603285069424282,-0.9921556284075346,-0.48588825742219105,-0.9603084837415928,0.7980897970165547,-1.0762393777149113,0.061918086160215935,9150166,0.06556282644958426,-1.4267401076517514
0,100001.0,250,508,-0.3183377477945801,1.0454690234028579,-1.018056802131987,-1.8637130458266704,-1.914785404573828,0.5139981388978627,-1.0096417726204143,0.05372617291969472,9150167,0.07380397893325913,-2.0650909249270155
0,100001.0,250,522,-0.04570706825410885,-0.3311339154533996,-0.6715098590224741,0.028963458209426918,-0.7187937519275032,1.5098990000477177,-0.2370256971845613,0.04434325176121613,9150168,0.05890548719992261,-1.1175524167572204
0,100001.0,250,464,-0.284130629175272,-0.07667207295446406,-2.009167222164794,-1.039409441312998,-3.7289080305114015,1.6356320470650327,-1.668608755981232,0.0628153640201833,9150169,0.08159819091120148,-2.304735647134556
0,100001.0,250,513,-0.24192714264943802,0.2771511623467567,-1.3386290554428708,-1.097599062092908,-2.737132593122729,1.4054767829965478,-1.2760254340814092,0.05626658231363178,9150170,0.0904047047653732,-2.604665789341192
0,100001.0,250,539,-0.08016566164017043,-0.0025163327674696864,-0.5468198987556596,-0.30577322543128554,-0.5357756315354876,0.8348165807265122,-0.7199152896268263,0.05251149201924492,9150171,0.04992265075482195,-0.8039970788327858
0,100001.0,250,488,-0.1203918968108109,0.14416856610201864,-0.6588651762014445,-0.5496984303737371,-1.3991725491946998,2.4155187740340254,-0.7772748826768522,0.04994707602288216,9150172,0.05777065094912023,-1.3260906878455458
0,100001.0,250,577,-0.01444894791089874,-0.17910852272306962,-0.2934831864875597,0.05494269034766151,-0.4232126407818333,-0.11810815958295093,-0.20215951519750452,0.038791877425187,9150173,0.04814911821197836,-0.6938491627535041
0,100001.0,250,581,0.013952234379760462,-0.11409533716031638,-0.029685500583014918,0.12386291447571073,0.20914579040976186,0.15613049360368134,-0.017207353560213554,0.03945524937557588,9150174,0.04811490298875668,-0.616397033334754
0,100001.0,250,605,-0.08487311929675992,0.17875252827621438,-0.38169864177362345,-0.4360563350024314,-0.4801283525247846,-0.005330905636070728,-0.5893803711943174,0.046950916198653256,9150175,0.053066923117690686,-0.9573022579587672
0,100001.0,250,547,-0.15439642846987184,0.4028578330828509,-0.6084654468027233,-0.8403241475753837,-0.932303741177612,1.0901851181314195,-1.3535995748335714,0.056196628135153616,9150176,0.07803872034628075,-2.228197895638609
0,100001.0,250,623,0.0193825159453136,-0.4559017142750714,-0.3653386245164906,0.3554146593865332,0.09585619595108404,-0.034240165499254994,-0.4235121918306719,0.04554412291044988,9150177,0.046702015435011936,-0.5258363987668416
0,100001.0,250,479,-0.09527719214002127,-0.5668480948289844,-1.2648770951058166,-0.015164541073684968,-1.9187739663109695,2.0825324085833263,-1.5444330789329002,0.06592519526862038,9150178,0.0671264032771799,-1.5347734488475953
0,100001.0,250,525,0.05436273042470576,-0.1669285946668877,0.18668204247564302,0.311214523486259,0.9395925159776224,0.8675652971800835,-0.35714507614252944,0.04121679133057413,9150179,0.04491994675029371,-0.6100064230767617
0,100001.0,250,632,-0.058683733529044685,-0.06275995834004103,-0.4672530284198218,-0.18678046996213316,-0.5063922327766632,0.37392899862486856,-0.6486053104289621,0.048774339996733085,9150180,0.055411099120569365,-1.0283842473224498
0,100001.0,250,567,0.002259146789066605,-0.037720571350433135,-0.025807447406617,0.03191523176163396,0.0261227439033286,-0.13228792363506695,-0.28654420268655234,0.04193024926751408,9150181,0.05219362297675553,-0.9563050781479264
0,100001.0,250,557,-0.413209132888568,1.1980813672134527,-1.4981997392855635,-2.3232588062298882,-1.9450237020227368,-0.2153102224859801,-2.0248092496274097,0.07871508376755168,9150182,0.09389011040779403,-2.5914132511642705
0,100001.0,250,658,-0.060191625986000426,0.2559580143803601,-0.13023008838310082,-0.3890999677376774,-0.36379659187986896,0.5833623351426874,-0.5301932447663842,0.046202434175926066,9150183,0.06177713088059681,-1.475822750476962
0,100001.0,250,533,-0.09599110849413668,0.05353334209747288,-0.5929919793333854,-0.4009281288837378,-0.6415245754622356,-0.04880724150473472,-1.106740691121866,0.05328002571816541,9150184,0.059712351710991374,-1.2575119898953868
0,100001.0,250,532,-0.01960593932567496,-0.13195634881440668,-0.2770454623548354,0.006186166001671098,-0.17440669143968907,0.6364140373203725,-0.27699793515855875,0.041737299231242087,9150185,0.04799732858017165,-0.5965018445368169
0,100001.0,250,604,0.009267205314191129,-0.44886250264617306,-0.4265017364621252,0.31221442158662643,-0.12506930089906548,0.6619653219954691,-0.5100529076204738,0.04597929986867138,9150186,0.05023699141529911,-0.6607039457726502
0,100001.0,250,599,-0.056158548026589095,0.17032041387199745,-0.19576773574270984,-0.3205752429197179,-0.2986672949678735,0.7570869231668568,-0.7301347766490205,0.04976680917217257,9150187,0.05266809925372908,-0.9346938037426801
0,100001.0,250,533,-0.1899087011611404,0.5005608896247612,-0.7425124488183822,-1.03644411124299,-0.9210084446578553,-0.12019532125132973,-0.99800380418347,0.052643546157129815,9150188,0.06804975691406033,-1.458611516019136
0,100001.0,250,604,0.02485102127230444,-0.5911151147060995,-0.4757477860331241,0.45972068462423704,0.05181982695025407,0.4097227872171433,0.03873302487284222,0.037405331237831005,9150189,0.043805316978655515,-0.41732620764642975
0,100001.0,250,621,0.004598751064857532,0.1731844155737259,0.22007003614211074,-0.08906600239558653,0.2758980674243055,-0.3617033708608984,-0.2526979823558629,0.03896207668042412,9150190,0.04359736510227875,-0.4835360554349599
0,100001.0,250,576,-0.15557660811785642,0.09595028612692516,-0.9518626219668668,-0.6561191407337563,-1.095145648346912,1.1760850575594854,-1.3798216540398465,0.06487741413264965,9150191,0.07409035898596426,-1.814093648784724
0,100001.0,250,564,0.03418865278078318,0.3332544533682923,0.595670145681817,-0.07424381327743249,0.4647687958735067,-0.3188793502751493,0.4177182035258784,0.032420238996957916,9150192,0.04289973417908309,-0.3473366534774582
0,100001.0,250,579,-0.1378872819702842,0.16042045162712362,-0.7614624755401997,-0.6280125979963211,-1.0984901832018543,0.6606578840688612,-0.10314649672184636,0.03981024524146493,9150193,0.04678509474562295,-0.5693206436639476
0,100001.0,250,459,-0.272586495168726,0.4610701672158476,-1.3433255258886443,-1.3265609328982468,-2.7804470036662114,1.107721243273013,-1.9888439966384832,0.0681055487458519,9150194,0.08482714979022794,-2.653455428553984
0,100001.0,250,448,-0.3356288871534949,0.9344280829351208,-1.252617420451243,-1.8589069944831125,-2.3206632851191125,0.9143078578718298,-0.7192511419682058,0.05273995866467707,9150195,0.05878930468417449,-1.132692212980816
0,100001.0,250,508,-0.028121438497579955,0.024088622139463514,-0.164451995512522,-0.12255844929798194,-0.3596107666707353,0.17708590427519347,-0.6656051865026663,0.04888677180015854,9150196,0.05706153844632408,-1.2673667458820217
0,100001.0,250,526,-0.2466701689154613,0.7692593738538911,-0.8342050580854081,-1.4194453645424734,-1.310258746187735,0.7876726034962744,-1.2922150744407257,0.05820675543535165,9150197,0.08415249763592446,-2.3356210825607637
0,100001.0,250,504,-0.2901308172983337,0.6076997686713689,-1.3044013909377072,-1.4857033713446606,-2.6207226044521126,0.693694126361686,-1.8489315241828288,0.06621372892666225,9150198,0.07440047898656528,-2.0325560048921982
0,100001.0,250,497,-0.1911745485429919,0.3578484209859314,-0.905765244813678,-0.9525629475125476,-1.3736896399844083,0.4029689187459721,-1.3699523452130584,0.05861648989297458,9150199,0.09093610711372084,-2.572280661112148
0,100001.0,250,430,-0.2457144290915061,-0.0596298880468037,-1.728821822098933,-0.9017289738584859,-2.827162515017648,1.0824439602020368,-1.2085779680831321,0.054880159281636164,9150200,0.09673645493615417,-2.709247765072172
0,100001.0,250,543,-0.05483422999120846,0.25516826927709946,-0.09375858909900277,-0.3675096867729244,-0.2651307653399097,0.28010902047362124,-0.6193869118562584,0.04946804994831205,9150201,0.056126761222893916,-1.089222652355088
0,100001.0,250,589,0.03552422201886067,-0.15857883342646698,0.06834553526768902,0.23408927691165515,0.27855544577136393,0.273270122599698,-0.13673405478817044,0.04004116133682789,9150202,0.05373455912108692,-0.9076576722470666
0,100001.0,250,600,-0.3035603605386925,0.6231216284141041,-1.38269896065083,-1.5494999013200914,-2.1674118826924818,1.3219325003254967,-3.1471314804709523,0.09329107671177754,9150203,0.10432164824678083,-2.9159782047774767
0,100001.0,250,416,-0.2902353738980899,0.21033066540972076,-1.7343885333195406,-1.2375303056957454,-2.9336888873478264,0.8581885620083124,-1.9868690538751232,0.0736037467843725,9150204,0.09469936196398496,-2.6165612742886943
0,100001.0,250,512,-0.33340608241726993,0.999535302304836,-1.1706377882461827,-1.8932645428391075,-4.288188018570617,4.051571387608319,-1.7730089215226426,0.06274200745634867,9150205,0.06989409249902835,-2.0304876770966294
0,100001.0,250,568,-0.036196192861407316,0.2636653652723432,0.0418365433289487,-0.30137039516711744,-0.11156049629480023,0.9013362074193636,-0.32996452726228803,0.041013040681040176,9150206,0.05650232078525901,-1.2473081931389698
0,100001.0,250,638,-0.1865725888795527,0.4846017971303179,-0.7398261161889218,-1.015523387376197,-0.924026068140422,0.9383125476304206,-0.6833028911024751,0.05100103203680986,9150207,0.06567103768420689,-1.4007295725533826
0,100001.0,250,540,-0.14227381916078394,0.22121879919902676,-0.7242258197483988,-0.6817872593173797,-1.2755669444260718,1.3912728907501684,-0.8881905662004524,0.053104239915400565,9150208,0.06797717675063214,-1.6642701055826334
0,100001.0,250,484,-0.017403336794855725,0.08023382216919484,-0.03037742509292027,-0.11606477475321207,1.6942508653602234e-05,0.418830787131476,-0.4887930969237624,0.0416097063587362,9150209,0.05541640876528818,-1.1655334652517793
0,100001.0,250,518,-0.09908701356095613,-0.18594301057567916,-0.8751804969174168,-0.26502400683289856,-1.2600069235644171,1.2885005190115104,-0.8217827244993289,0.04970524525658675,9150210,0.07510058153761998,-1.999571492565904
0,100001.0,250,507,-0.10921742050516636,-0.3715189001970829,-1.146352650618527,-0.189308380491736,-1.4909402307101394,1.3463237289113703,-1.2631170536466334,0.06679383762832762,9150211,0.07594234274672516,-1.9632480984744125
0,100001.0,250,483,-0.06935775599383555,-0.4260694263953955,-0.9354552132004592,-0.0028001461395155873,-1.6017270712292635,1.4886937070898856,-1.045538669537205,0.05258172283768245,9150212,0.07829846181780714,-2.19732515215304
0,100001.0,250,663,-0.0394283741120429,-0.19281281076507206,-0.4782175617983396,-0.032748836300771786,-0.4034470366465875,0.4117153752704199,-0.4482008170008195,0.04353788533191817,9150213,0.05810319186574636,-1.3805487677915498
0,100001.0,250,494,-0.1457664910376185,-0.03308228450524495,-1.024567524335532,-0.5376751784288439,-1.4215669410567424,1.3864610414295722,-1.095414811609535,0.05622489959839358,9150214,0.09496792750776424,-2.5008028336471617
0,100001.0,250,665,-0.03891752368391672,0.5366528900748987,0.32029252242798684,-0.4803210071313915,0.08842332056667206,0.2577997120252169,0.19126586096268475,0.03277293386803097,9150215,0.04501928054548676,-0.6099347222516228
0,100001.0,250,634,-0.10341248388222717,0.1280998315457912,-0.56319255065926,-0.4762611622423425,-0.7564787136713403,0.3929561345649481,-0.7382732934456547,0.04836116363052947,9150216,0.06841309044711621,-1.6501304303976896
0,100001.0,250,523,-0.12236744555515243,0.8391106385192476,0.08553560959223633,-0.9861061614747172,-0.3699761437065715,0.7009245894290983,-0.6227733522996183,0.04722555339974186,9150217,0.05344378918197333,-0.9403206643482592
0,100001.0,250,434,-0.35303284283678205,0.3515070617074733,-2.0064076146819536,-1.5653173582960067,-3.714983281364492,1.7001367474424602,-2.087211002001433,0.0715343184681072,9150218,0.10328551231574264,-2.889329292156004
0,100001.0,250,537,-0.2410992816750011,0.7729076125806289,-0.7928568118701119,-1.4006199663830512,-1.8141652393818424,1.1683883277692195,-1.73171969124091,0.06680226281469961,9150219,0.08389773515313627,-2.1947244346591632
0,100001.0,250,545,-0.14007564083916602,-0.33673611820529364,-1.3181869910687898,-0.3295350205989233,-1.7635134139952622,1.1055981147430551,-1.0900306589248687,0.05489770239757315,9150220,0.0698639240354488,-1.7347074197379928
0,100001.0,250,540,-0.1191696064277744,-0.050341522658229484,-0.8637338081520022,-0.42583434179637997,-1.2006132324661103,1.3912728907501686,-0.891910807601658,0.050701994750484765,9150221,0.07994971086692812,-1.9751672931936872
0,100001.0,250,629,-0.0505543389214753,0.21423975806696413,-0.11000435103696063,-0.32624382931563306,-0.12757927720256465,0.8146013571423385,-0.33512698487747045,0.04142649653589373,9150222,0.04847318406166869,-0.7608018599246834
0,100001.0,250,571,-0.0028701468044161284,-0.6345105467802604,-0.7116111878130557,0.380052291353384,-0.4960841474297261,1.3469745274564744,-0.9873867480507104,0.05750904012200472,9150223,0.07213990044905623,-1.815010708949432
0,100001.0,250,579,-0.203065897738704,0.300982350195645,-1.0507982355151273,-0.9647663549546941,-1.5018358513565897,0.33184924068862465,-1.3293703709788938,0.060469972345567176,9150224,0.0652688172043011,-1.464141462893193
0,100001.0,250,453,-0.16368760960226428,-0.18009576789620646,-1.3056854853502913,-0.5147518369684013,-2.339459868812149,2.044090569092786,-1.4712813535114688,0.057734426844970474,9150225,0.07229374890027129,-1.8527357380328395
0,100001.0,250,546,-0.18597502830613666,0.3956078258911879,-0.8306989643042463,-0.9569232794676712,-1.2647262670381911,0.3311475823769145,-1.2267064559025782,0.05892011780191436,9150226,0.07541860992356522,-2.2177272838163304
0,100001.0,250,638,-0.009709982117233404,0.656442827557922,0.6496081432895272,-0.4418528096098948,0.4418239765200969,-0.13672669980645,0.3687688743091938,0.03182060679995965,9150227,0.04186271859996067,-0.22499606696898566
0,100001.0,250,551,-0.061499598119976184,0.1296569126237357,-0.27601660032681463,-0.3157543545304029,-0.4681994217353947,-0.1836673478061284,-0.3298813924559583,0.041775942989636966,9150228,0.056070813066537904,-1.018961517175859
0,100001.0,250,549,-0.2838675549297631,0.6840699131904077,-1.1805492001089408,-1.5101534924330968,-1.7182807345173554,0.2429829482117793,-0.7622943016100489,0.047874386747551234,9150229,0.07347424890176546,-1.7849928342005006
0,100001.0,250,687,-0.04984827811264192,0.6470876469303243,0.36613865628017545,-0.5904605335929025,0.3323597905562342,-0.2111654532771903,-0.5048011982264915,0.04595913206019827,9150230,0.06195015305623116,-1.3886954035530312
0,100001.0,250,530,-0.14707512670419948,-0.14729033944968026,-1.1587563370956544,-0.4729039672740624,-2.068589171130535,1.18897686701294,-1.149552782392088,0.055117691825814635,9150231,0.08261943731308694,-2.4476945684759706
0,100001.0,250,630,-0.16733236279320027,0.37822893637226734,-0.7248703490516022,-0.875942321928592,-0.8909326780495598,0.6874067546391839,-1.0302312053245974,0.05807590086641778,9150232,0.06843141435142384,-1.5218437935708746
0,100001.0,250,461,-0.2414699957151293,0.5859885142051091,-0.9961333588554308,-1.2846499942869771,-0.7595403389881059,0.18276352939287827,-1.095670039237538,0.057470775414287564,9150233,0.07271979195155774,-1.7779415780817849
0,100001.0,250,610,0.041380650511018496,-0.5793843983678387,-0.35059970268491103,0.5159770512331406,-0.08353239454884327,0.25012585143205346,0.07154693535264964,0.03535571714848358,9150234,0.03805053573106065,-0.11702972297965415
0,100001.0,250,647,-0.210698519871121,0.4538199934868527,-0.9375575513962215,-1.089391141469352,-1.0773709702254255,-0.11938451274421125,-1.781628548724722,0.07056810486658907,9150235,0.07729636236792492,-1.9477758414819648
0,100001.0,250,679,-0.2575440414650509,0.8006419238749871,-0.8788064221859077,-1.4837061511119118,-1.473168692507827,0.8618135525495315,-1.0335777879056842,0.05471278760445615,9150236,0.07535718110180792,-2.2480431648030907
0,100001.0,250,586,-0.037174628039741794,-0.30576949615279525,-0.5859729745236298,0.04576785895601826,-0.4895133873552081,0.6155474541520687,-0.848981332890114,0.05148323281177273,9150237,0.06875709814861213,-1.642359383370364
0,100001.0,250,583,0.025413826268248733,-0.007964757945247071,0.16391653771522266,0.10244355423036916,0.4073255148383698,-0.11636335462910473,0.04005766440507408,0.03501902285993399,9150238,0.04559059374315953,-0.6873708351898625
0,100001.0,250,554,-0.2827083921957788,0.6323248060417394,-1.2293356611231059,-1.4739532582299832,-2.4914554740707744,1.1401655769968766,-0.9232706367466345,0.054763719891974864,9150239,0.09481236473074793,-2.8083219226020124
0,100001.0,250,690,-0.0535104982548096,-0.12100691831329885,-0.4957818463827985,-0.13123180974313434,-0.3012623996834449,0.19056333850410515,-1.1042888008640341,0.06078906195501605,9150240,0.0674241875789051,-1.5146223653951951
0,100001.0,250,692,-0.02231872634804117,-0.12620771546095266,-0.289317272852236,-0.008067358004689334,-0.3261331517107037,0.8421254920687035,-1.0168574700195918,0.05294314468231857,9150241,0.055529623763330205,-1.115274986225142
0,100001.0,250,534,-0.09781301271248204,0.12400161680682928,-0.5284706806080247,-0.4513558203183857,-0.6396571840230648,0.37297669144020296,-0.7852473570351493,0.05556335257397568,9150242,0.06321551059927318,-1.4304428995929048
0,100001.0,250,514,0.01842962589993032,0.09870564516789823,0.2327594066797404,0.009760989632767229,0.5148388619352029,0.7306723823262133,-0.4048346666747996,0.0423051455892498,9150243,0.05890159248672928,-1.3220076661542404
0,100001.0,250,742,0.01046321548345063,0.16148575823221567,0.2471065173173719,-0.059233181087389036,0.18452313391201008,-0.22170931719393294,0.07865790334915719,0.034128855480179424,9150244,0.036837152758499456,-0.1291171642054908
0,100001.0,250,617,-0.36750839513121214,0.8738629600952716,-1.5444236411795995,-1.9500504101121623,-3.17479588679792,1.5702099355911698,-2.090660008092918,0.07300868688354116,9150245,0.09877200944935838,-2.7544203481869345
0,100001.0,250,525,-0.1232174765583854,0.02693940272995834,-0.8066504602312873,-0.4887883408130816,-1.1039829627129327,0.4327672564612695,-1.3334895442373758,0.06381909675387189,9150246,0.08477541502415191,-2.5115062002206834
0,100001.0,250,576,0.01939485020956264,-0.3865566803259442,-0.2899228262952858,0.3126649686972355,-0.2338965419825299,1.0769328216986032,-0.272069421432749,0.03858361485644814,9150247,0.04986741205756137,-0.8436083590676358
0,100001.0,250,546,-0.1879103814130028,0.3749546513158817,-0.8663699666342145,-0.9516144913643216,-1.4690871313735596,0.5751071401708638,-1.4769732429798192,0.056981110067638265,9150248,0.06726667722263005,-2.087671192250788
0,100001.0,250,546,-0.04237189376211985,0.25462746031192235,-0.009786669449405228,-0.3194075958388894,-0.0788721242571919,0.15689075538123673,-0.24442082549472124,0.04022493975425569,9150249,0.054875705463116806,-0.9601168628432712
