start,end,N,SS,FerL,FulD,ZngE,TajD,bsfs,FayH,Colless,btree,path,iColless,ibtree
0,10001.0,250,42,-1.3565727259627989,-1.6046642147136922,2.4432991330120983,3.1245369223376334,1.8647117748404536,0.04919611469113636,0.03725115515826747,0.024587974731455686,5060022,0.037699183832102606,-0.4565738134275695
0,10001.0,250,35,-1.8295748837103083,-1.3326743270789632,3.0034603793120405,3.5773398942121246,3.61879445875479,0.012376579633515608,0.0427408558967051,-0.5234302926889904,5060023,0.04799844539448115,-0.9318681644886616
0,10001.0,250,48,-2.2202071159934498,-2.5113383606968487,3.635707804751985,4.244263614160363,4.486956462016052,0.011198744446131377,0.04058630836710898,-0.2596653440347003,5060024,0.036484648270501366,-0.367078966694112
0,10001.0,250,50,-1.9454359439090472,-1.1255238311699998,3.30747234171683,3.9903005711867903,4.1735161565608685,0.032014091228756134,0.03386934836118668,0.12111010404102715,5060025,0.040452131105065424,-0.3267186015204087
0,10001.0,250,49,-1.956423968836452,-0.37024077958604623,3.1803855944066224,3.682453518862256,3.049249331753576,0.005452445892938366,0.0387760720300557,-0.5819892627256587,5060026,0.033974608109858785,-0.33049695105509697
0,10001.0,250,53,-1.8986700855871776,-0.8969703402437371,3.2214596742044974,3.868401988745045,4.180459366299424,0.02962009126487125,0.050071252752947285,-0.8830306791392466,5060027,0.04680010364036793,-0.8933091625455251
0,10001.0,250,30,-1.3179887813035578,-0.5122260639875349,2.3359061882721064,3.0073516416081887,2.9731783934418066,0.04410152600571377,0.035745131061881937,0.05841516337391164,5060028,0.03990154165047286,-0.4914256830489359
0,10001.0,250,29,-1.4399989125295125,0.14174129631872315,2.3721242111713905,2.8685281638304096,3.0151531334627633,0.012399524577951095,0.041177613680528566,-0.8047304901283129,5060029,0.033553569115170365,-0.059249784503776076
0,10001.0,250,46,-1.178963321124241,-2.8668182387166605,1.69546951845738,1.7176916123666472,0.16552576014387274,-0.03770141765254919,0.03489912730099283,-0.3072577271834004,5060030,0.04084078248477782,-0.4818642031783789
0,10001.0,250,40,-1.0690358088794645,0.1914303397105593,1.8060640566807251,2.1923774687496644,3.4576204596224103,0.01648023215842408,0.03313792805631127,-0.09614614594890432,5060031,0.03701904391760591,-0.25756022444034715
0,10001.0,250,38,-1.9946159023420755,-1.4602367675669592,3.353184690574556,4.064041161012532,3.8283369801259712,0.028045386864790932,0.04674612428207453,-0.6563146761138668,5060032,0.05904262210130848,-2.4705391750424925
0,10001.0,250,32,-1.2231628334610467,-0.12936796267962136,2.066970433134869,2.5432245568095877,3.1430587458535246,0.02032041752041458,0.04011745908364642,-0.4250774801317266,5060033,0.043982381137453036,-0.4884246865823076
0,10001.0,250,41,-1.3102022084716578,0.11798520688042195,2.2068183204183933,2.6677890238859447,3.707714573441017,0.01878723654797897,0.03545364252709763,-0.001101712621576065,5060034,0.038379323746599296,-0.10830291016154402
0,10001.0,250,38,-0.9007519319364248,-0.10348350060033157,1.5890290318853244,2.008925031714262,3.2470927431046475,0.026994943949896277,0.03570503211000685,-0.2869340309670777,5060035,0.04178002331908279,-0.5924460602987933
0,10001.0,250,44,-1.4876929788396005,-0.08407018666124852,2.5160281196452905,3.041158777329527,3.8898502965360064,0.022814295658751985,0.03471952325430755,-0.05786575068555189,5060036,0.04158569762922658,-0.7501776068448466
0,10001.0,250,27,-1.0183198948905667,-0.26066683708475946,1.8364500724191692,2.414468398082059,1.651223795412755,0.041537709263740334,0.04611996372587122,-0.5570729648595834,5060037,0.037699183832102606,-0.3136052082367301
0,10001.0,250,32,-0.09124235365360601,1.9799983399544516,0.3431625708214365,0.6326977957635757,0.7527975331248653,0.03883660578079802,0.03528630651638814,-0.01256394784074089,5060038,0.045115947661614204,-0.7249000186588512
0,10001.0,250,45,-1.639395938577794,-1.3097288870990778,2.7410607413586763,3.2746295052317955,4.042373160670838,0.019096248567063545,0.03853478429848427,-0.3803813508108772,5060039,0.04582847519108693,-1.209583282608438
0,10001.0,250,36,-1.4807345423228366,-0.9025314849176064,2.5666011157370323,3.2066671630158465,3.328445219491058,0.036140160889714494,0.03056851060154597,0.238575616250828,5060040,0.05363389040031092,-1.6759408961703732
0,10001.0,250,37,-0.9470086042315528,1.3596410343501488,1.5722911133895296,1.8866205735030128,2.6150016404253047,0.009629079246105648,0.04263019821220365,-0.4179969106345692,5060041,0.03403938333981086,0.2641601660166111
0,10001.0,250,44,-1.6773924262470392,-0.8760033257215952,2.7643022346707435,3.26165331815192,4.053683873537014,0.012128752794475185,0.028829960038665826,0.2105849158064044,5060042,0.03387744526493069,0.15753396870968372
0,10001.0,250,36,-1.111086359252918,0.9965491512867024,1.9755633395874648,2.521884616822112,3.09620421832974,0.036727888166205064,0.030525327114911262,0.4272881924309999,5060043,0.045310273351470386,-0.8555794806556921
0,10001.0,250,37,-1.6300189687726552,-1.4197712153334627,2.775298478125804,3.407848337169205,3.7723468635832607,0.029862958153224213,0.04486899209742195,-0.5694834992848512,5060044,0.04796605777950512,-0.8705883837372209
0,10001.0,250,48,-0.4418561968360901,-1.4143617479761603,1.497411689884718,2.621854294570246,1.186645911314906,0.1454549130681663,0.031019238243295763,0.4166129452208072,5060045,0.037602020987174516,0.04928304900182315
0,10001.0,250,37,-1.4470851185131681,-0.9565358403861944,2.476146380777821,3.0540332506271506,3.5909762223481336,0.02888230985743344,0.04505836967943458,-1.1945664156741749,5060046,0.039464308848296416,-0.4338035838268266
0,10001.0,250,54,-1.234324837970624,-0.9353579182464254,2.1714354342434463,2.688899787241756,3.5289393459808203,0.03323299040028422,0.0377087096012132,-0.31165725573977154,5060047,0.04509975385412618,-0.7189221681222047
0,10001.0,250,21,-0.8828421601483988,1.94311728992564,1.5071054538933952,1.9252751243466988,1.0500461124814693,0.020365397217525203,0.03754804162888112,-0.5586452673857157,5060048,0.04330224122295634,-0.7329946554677436
0,10001.0,250,28,-2.00099475851751,-2.722312897632293,2.8502267571075413,2.9416925715807656,0.8573292448669574,-0.07285652793361998,0.038306451612903226,-0.1710440582416753,5060049,0.03669516776784558,-0.017388218251249917
