start,end,N,SS,FerL,ZngE,FulD,FayH,TajD,bsfs,btree,Colless,path,iColless,ibtree
0,2501.0,250,13,0.5986232215749452,-0.7080124863025588,2.102545607051514,0.06077715051226972,-0.5735882867911424,-0.940649445479442,-0.31424166034393824,0.036986656302629865,8020128,0.05298613810079026,-1.3797311853945375
0,2501.0,250,9,-0.21454202819292786,0.21955093828916392,2.274582229907494,-0.03407916706961106,0.1250428009412691,1.1085547122109732e-08,-0.07273960256340234,0.03732132832404888,8020129,0.03017446128600423,0.5053664763785382
0,2501.0,250,14,-0.41960590353394295,0.7605390077094386,0.7478772545717278,0.02204798964766956,1.0523985193007983,2.530936009322329,0.09992026817667438,0.03332037828734292,8020130,0.03656561730794145,-0.040837033550490336
0,2501.0,250,12,-0.7861871792417497,1.3995161300805603,1.2374296820739528,0.03735028607975676,1.9313420526218004,3.519704358680434,-0.4544842450810981,0.04012362815316566,8020131,0.04368009673101006,-0.6998048578816346
0,2501.0,250,12,0.43800548939214345,-0.010718742040308494,-1.1583576205662869,0.17412422071156886,0.8442511586398532,1.1523271035638645,0.4671505985546789,0.028497052727037182,8020132,0.0777383728462236,-2.1957796158169547
0,2501.0,250,12,0.009923192027342966,0.4555064479231479,0.03953603075383277,0.11947403225093732,1.1571852398891351,1.1565871939230392,0.19430276204007516,0.03319325689856198,8020133,0.046605777950511726,-1.045311974193432
0,2501.0,250,10,0.29557651606117114,-0.2020536820655008,-0.8809206284569866,0.07237254471328762,0.08338337957380859,0.8400233982041433,0.3226387413641633,0.0310564840005182,8020134,0.1384894416375178,-3.4195177589397265
0,2501.0,250,9,0.7900231520158214,-0.834362512838639,-2.2007292414680393,0.1182200386186508,-0.5263995928358259,1.1085547122109732e-08,-0.2018445874628942,0.040624865051604266,8020135,0.055820054411193164,-1.0675096564574753
0,2501.0,250,15,-0.2856040348753899,-0.10889719125859584,0.5430819992150974,-0.13348522007971267,-0.8281474983256237,-1.2195804637248295,-0.3207799380209987,0.03908213499157921,8020136,0.04932633760849851,-0.8718506739589909
0,2501.0,250,15,-0.15069345801819733,0.2548875406195342,0.543081999215097,0.0034090300447549337,0.3311242705539572,-3.1232848154354443e-06,-0.0943369247840428,0.03759739418503507,8020137,0.044921621971757995,-0.3260400452808518
0,2501.0,250,18,0.4101651221071017,-0.8851078656169166,0.04279058948416602,-0.051569908343438026,-1.3537529599575508,-0.8890759159801559,-0.4502438070798202,0.04293518158656131,8020138,0.06098587899987045,-1.3962805076464353
0,2501.0,250,15,0.4498401656732395,-0.9052907934782858,0.543081999215097,-0.044317390581813984,-1.343583562745846,-1.0544840941176874,-0.056063383611303814,0.03661419873040549,8020139,0.042557326078507575,-0.11129224062151738
0,2501.0,250,17,0.05412955699611737,0.18249904923030866,0.19338017960939927,0.061360526979024985,0.550400615224807,3.2780002672105932,0.12204315428398542,0.03582070216349268,8020140,0.04694044997193073,-0.8900012475600997
0,2501.0,250,18,-0.8563651123111887,0.2010095419677872,5.228801881157276,-0.2622977031340643,-1.1739712351795497,-2.072050190133512,-0.7044066901597215,0.0349066516963913,8020141,0.048646197694001816,-1.2457908247081546
0,2501.0,250,9,0.7740573688744167,-0.7496730390872979,-0.7089587510095277,0.13487908554846068,-0.3430256523862111,1.1085547122109732e-08,-0.3668326198116453,0.03992215195091215,8020142,0.06322062443321673,-1.5412700293622101
0,2501.0,250,15,0.3678521278559955,-0.046627732648825776,0.5430819992150969,0.1277456531316344,0.6070722792747717,1.2602328010252657,0.11336676108709813,0.03327179686487887,8020143,0.03939143671460034,-0.3787918679233394
0,2501.0,250,14,0.8272013411379621,-0.5772007798730165,-0.3126827056713455,0.17908665987367348,0.2036098089504388,0.6681886058490073,0.2870129578348171,0.032428835576911764,8020144,0.0521602539189014,-1.4064517934943486
0,2501.0,250,15,0.8694414702377241,-0.8987361136246259,5.5599521928105125,0.11552273086207675,-0.5041987203308262,-1.020865046415927,0.2259729454867179,0.03253875717925465,8020145,0.06817592952454983,-2.59855104698479
0,2501.0,250,13,-0.3127540242798018,0.7691586205752705,-2.3970717900180207,0.06685917905891987,1.291168815371104,1.027907744745012,0.496294181464134,0.029213628708381918,8020146,0.040290193030185266,-0.06719796414616942
0,2501.0,250,14,-0.05734172615985862,-0.10830229762762007,2.8689971750578738,-0.04821000634916151,-0.3805585431269024,-0.6401389662291405,0.5893440778724728,0.02820961264412488,8020147,0.04959623439996545,-0.8187452365561972
0,2501.0,250,6,0.6928151997909657,-0.7111956163438073,0.032958223794150206,0.1286212103717093,-0.4245502698184801,-3.1178367348751664e-06,-0.046921263679227616,0.03805949604871097,8020148,0.05972276201580515,-1.5773133989901378
0,2501.0,250,16,-0.7057287993380782,1.290020459659941,1.3114872764575405,0.037876803838349286,1.7790005160676876,1.998625760367384,-0.4334070721744993,0.03259408602150537,8020149,0.05162585827179686,-1.7515092192332775
0,2501.0,250,12,0.9263161926251684,-0.9316098197367229,1.2374296820739528,0.13783662059558766,-0.4842658196708043,4.72985831489979e-06,0.2674986656349552,0.03284104158569764,8020150,0.08385153517294988,-2.0137577729529803
0,2501.0,250,24,-0.4683244741594065,0.9328256624164794,-0.6332035598380018,0.03822052610165149,1.3296527102481492,4.571521435770205,-0.21928514342442865,0.03859389169581552,8020151,0.045115947661614204,-0.5346594287823295
0,2501.0,250,16,0.23911027785900746,0.0092389192058397,-2.497268012867369,0.090725730688122,0.4899586456179332,2.7476163830651976,0.1995638198523016,0.032466270612403536,8020152,0.041326596709418316,-0.4226306597272839
0,2501.0,250,18,0.6845709452115318,-0.776496124858446,1.7714610200418686,0.07134522180182809,-0.5573149206259054,7.942844380620404e-07,-0.4037863299084842,0.04233061277367536,8020153,0.04890529861381008,-0.7915280672487407
0,2501.0,250,17,0.29534465213394906,0.024303549206308568,1.0994680023857824,0.11317705153730673,0.6344448094209649,0.9708153797757502,0.02722225432765716,0.0380112826673262,8020154,0.06664291574901758,-2.132816130406737
0,2501.0,250,8,0.4936320675456431,-0.6696757006945999,-2.133690217292945,0.033520339332062624,-0.7131696863606748,9.120471661981978e-07,-0.31533069857574203,0.037747765254566655,8020155,0.07886384246664076,-2.076172699640731
0,2501.0,250,9,0.9127749149813408,-0.9472818111737612,-0.7089587510095278,0.14128478506588754,-0.5656049988179968,1.1085547122109732e-08,0.3057956359670751,0.029837090296670556,8020156,0.06137453037958284,-1.5727902652599637
0,2501.0,250,12,-0.41235302508023786,0.7521952051726201,0.039536030753832926,0.024191733410654143,1.0583133108853957,2.8498674068515584,-1.12034659343329,0.04420909444228527,8020157,0.030282420002591005,-0.0580778033568741
0,2501.0,250,13,0.29102609605531743,0.1761071663361419,-0.14726309148325334,0.1580608506225174,1.013276781908713,1.2075402923148653,-0.12135417516343333,0.03444746728850887,8020158,0.04643574297188755,-0.8232292663252072
0,2501.0,250,11,0.2770432447402838,0.09027738515963933,0.2523487190495644,0.13868441963783013,0.7806241629770011,1.2146930459451992,0.13719403955244727,0.03441723884786458,8020159,0.08725223474543334,-2.928920674172995
0,2501.0,250,12,0.6626620881448269,-0.7428078833052405,2.435323333394072,0.07924824297508218,-0.5371078432294396,-0.4724186399489165,0.05132990913102881,0.033400884644569064,8020160,0.046605777950511726,-0.7078729463808121
0,2501.0,250,26,0.3767595588696143,-0.165339505119096,-1.4310221514132817,0.0902660042461306,0.3242346406526967,1.4721783780431852,0.9028782302941116,0.02592898475622922,8020161,0.040031092110377,-0.4914523074865311
0,2501.0,250,15,-0.8209086986200418,1.5822102109856844,-1.4636660782230697,0.0643624872449729,2.2801360298123368,2.1262377493517524,0.2617539595643193,0.03086245274352542,8020162,0.03590167120093277,-0.4196098046578621
0,2501.0,250,16,-0.5939396420698125,0.7464692693208835,-1.5450791905361416,-0.04682992464765904,0.6667216019369638,0.3983541724371935,-0.3011235744692417,0.03821738567171914,8020163,0.05235457960875761,-0.9681687851449527
0,2501.0,250,13,0.7086006537354392,-0.5697550920627621,-0.14726309148325295,0.13821877167599925,-0.012599843117943365,0.5617541034726092,0.3331513009599551,0.03051723021116725,8020164,0.06990866692576758,-2.217076467647308
0,2501.0,250,7,-0.7451707090508128,1.3301419512482031,1.527614314108495,0.046119271588088366,1.9139398226657582,3.2523934015477773,0.3149181454406257,0.028355356911517037,8020165,0.058330094571835724,-2.555709963287674
0,2501.0,250,10,-0.6601345211618982,1.3258852461683794,-2.2591619954937,0.07454788257058714,2.0253199306226453,1.134379540865072,-0.02340815247018499,0.035518417757049704,8020166,0.06398173338515352,-2.0410813444686373
0,2501.0,250,13,0.14908909792324185,0.1906605762561206,-0.14726309148325312,0.10578128609386526,0.7685265087122886,1.1132630220600586,0.12181920182227725,0.033909832879906725,8020167,0.04142375955434642,-0.5730836074198534
0,2501.0,250,22,-1.3279004361452118,1.4756100103399967,-1.172994251653622,-0.13890935051843295,0.9893115386403544,0.3352707162706464,-0.06812212889380621,0.03838226807523348,8020168,0.050468001036403684,-1.1434309545401242
0,2501.0,250,14,0.7578477962477644,-0.5634096480422697,0.7478772545717279,0.1557205838883715,0.10104642002412093,0.5916856872931062,-0.05477414379613015,0.03655122281239655,8020169,0.0648400051820184,-1.873396445906596
0,2501.0,250,13,0.4258589392371385,-0.5042647474228583,2.1025456070515136,0.04309181927732965,-0.40950585319519306,-0.5366164088859979,-0.172409233935949,0.037005163511187614,8020170,0.0435613421427646,-0.45456563081649604
0,2501.0,250,25,-0.6908278496853324,1.256956572018698,-0.06408293727392282,0.031090805953276325,1.672851561471374,1.4169559084719727,0.7587091774603432,0.026777360337406974,8020171,0.04734259619121648,-0.6838874217672827
0,2501.0,250,21,-2.5404478762729426,2.727748628384836,-2.6150556538051317,-0.2889658665485798,1.6711157944239754,0.3147610931751402,0.012217311507443056,0.03392834008846446,8020172,0.07626203739689942,-2.0920592609198825
0,2501.0,250,15,0.6659172569226534,-0.8233572953075359,1.5464560379341803,0.05656510579715165,-0.7181551378401771,-3.1232848154354443e-06,0.14322801952412467,0.028630651638813318,8020173,0.06467806710713822,-1.5139912297489089
0,2501.0,250,14,-0.565594250770391,1.2121985751664015,-1.3732426659144188,0.07486464117683934,1.8807086260814847,3.3547015428236246,-0.07967190048207115,0.039282578342042,8020174,0.052273610571317526,-1.4370409872750571
0,2501.0,250,16,0.9149478909266596,-1.0528726021463417,1.3114872764575405,0.09465721767562978,-0.7894772074756119,-0.3541059995816882,1.5031165171662657,0.02193721121043313,8020175,0.07810273351470398,-2.6150254867829874
0,2501.0,250,16,0.877898754094682,-1.243427904506586,1.3114872764575407,0.03671707316356824,-1.3284237290180771,-1.0441687766226777,-0.2960548059266768,0.0441982985706266,8020176,0.0845640627024226,-2.6868489403093267
0,2501.0,250,17,0.9368210475448008,-1.0442622811444853,-0.7127076431669835,0.1031754599594046,-0.7217321323255598,2.7626589002131874e-06,-0.22452783615951014,0.039512890270760465,8020177,0.08734939759036145,-3.1436862320975414
0,2501.0,250,13,-0.09741960006784857,0.5544958242555859,-2.3970717900180207,0.09860650537334888,1.1842261014921582,1.1044424320461907,0.6893347765488743,0.028359773404468318,8020178,0.05972276201580516,-1.4024049008952515
0,2501.0,250,10,0.3849700199231009,-0.3640414767493221,0.4973207385797263,0.06701932198619394,-0.14647849789727832,1.331586504129518e-05,0.5087198204303587,0.03038883645179798,8020179,0.09058815908796476,-2.961964426435149
0,2501.0,250,8,0.5987057307110247,-0.5729320943920063,-2.133690217292945,0.11103163149733962,-0.2507803993443008,9.120471661981978e-07,-0.3409896901309969,0.040052683853694336,8020180,0.04733449928747247,-0.5317187475569971
0,2501.0,250,20,0.2691820743386031,0.020288339612348726,-1.803497432055012,0.09857151517718266,0.5682684301867933,3.758528615376673,-0.3627982763916075,0.03559398885866045,8020181,0.06331778727814484,-2.456550841213196
0,2501.0,250,10,0.4522078536975457,-0.15827319701581954,0.4973207385797265,0.1514602628121521,0.5090108822230256,0.7899994445760757,0.24113289991192366,0.03600962991751954,8020182,0.07138230340717709,-2.2478968551268053
0,2501.0,250,14,-0.4406886893746289,0.936375938551462,-0.31268270567134554,0.0563714904397542,1.4453082992706907,3.1569672647497287,0.4453229948510738,0.027213693483611863,8020183,0.04641145226065552,-0.5159836607358124
0,2501.0,250,15,0.5059995070077766,0.1106845838390144,-2.467040116942153,0.21704984383132334,1.264963279505424,1.0852237701990823,0.17466969291245776,0.03664334758388392,8020184,0.04656259446387701,-0.9540035356727122
0,2501.0,250,22,0.9110227413653976,-0.7852739848540171,-1.172994251653622,0.1438100657143271,-0.13432255267968188,0.7226940600021873,0.4918679223071931,0.029075981344733774,8020185,0.05340717709547869,-0.9164359949846896
0,2501.0,250,14,0.3666661308296878,-0.046242204389258766,1.808437214814801,0.12997130129260284,0.6081388964365682,1.1450312748206932,-0.022491614845538518,0.03442263678369392,8020186,0.044273869672237336,-0.739993719220954
0,2501.0,250,14,0.3663721133077095,-0.2496613988927764,-0.3126827056713456,0.08076274468765918,0.10496495481698677,1.329265201301474,0.2967890552443943,0.03221488102949432,8020187,0.045796087576110894,-1.0020648608168663
0,2501.0,250,19,0.4415857611023489,-0.19056041388360287,1.5581254521553949,0.11417708828640635,0.3932417469397318,1.0088837260996195,0.2509729428520697,0.03495549016341865,8020188,0.04744785593988859,-0.7500753930770139
0,2501.0,250,9,0.279023339068662,-0.4579648517215668,3.7663527203660045,-0.0041013389649532,-0.6017429891732005,-0.9273559165165524,0.3117969905568847,0.03196657598134474,8020189,0.02751327892214017,0.7048543481721685
0,2501.0,250,19,-0.4051164849470793,0.8625030824536718,1.5581254521553949,0.04756001958240469,1.3036016678970692,3.956873437656984,-0.40815218349345134,0.04273693012519285,8020190,0.04906723668869024,-0.659924740007211
0,2501.0,250,11,0.4937459200724703,-0.5570983231201566,1.533821183568422,0.05971491300955069,-0.41245243386886105,1.749454741305179e-05,0.4191651924983038,0.031234615882886382,8020191,0.08967050999697716,-2.6990736846174355
0,2501.0,250,22,0.09508592956913074,0.5555966096982768,-2.633615329683029,0.15120295348424248,1.5144312129583968,1.5233941350532083,0.8338084974102307,0.02490607591656951,8020192,0.04347497516949519,-0.4261691445006077
0,2501.0,250,14,-0.3872466809679679,0.5571198132059207,0.7478772545717274,-0.014592147737829606,0.6135566967154001,2.483198832385125,-0.3143192240334992,0.03776395906205467,8020193,0.03441184091203524,0.12941933673941847
0,2501.0,250,15,0.5433131009722979,-0.5939435004294359,0.543081999215097,0.06454843433832315,-0.3945609659313531,-3.1232848154354443e-06,0.42504778014724975,0.029887291099883407,8020194,0.03572353931856458,-0.2705654783662708
0,2501.0,250,23,-1.532115128832945,1.9071046624231909,-1.2446198729288072,-0.11556622467079115,1.6262017204762829,1.1886966727812944,0.3692732484902619,0.03281405190655093,8020195,0.04420909444228527,-0.4891423962476499
0,2501.0,250,14,-0.3205392937755759,0.39507401419464383,0.7478772545717278,-0.028025977178951948,0.3446089130624337,0.16756091311654436,0.07509705013077528,0.034636240815797754,8020196,0.08046163147212505,-2.409258548224454
0,2501.0,250,20,-0.6022635444932752,0.5764640573546006,0.5712694743094278,-0.08459392496030779,0.22856549505094506,8.838931126173458e-06,0.3288408998923805,0.03061277367534655,8020197,0.05541520922399276,-1.3657210647618248
0,2501.0,250,20,0.3738762989254514,-0.21694300918766396,1.362858443097575,0.08332155856853422,0.19802096970107969,3.5484377413211936,0.26603644244903824,0.03145917001338688,8020198,0.05318046379064646,-1.2848871518167706
0,2501.0,250,22,0.2865740673372381,-0.425587894709515,-0.4426837126389181,0.007091819942181288,-0.4703475238999093,-0.2492977064706648,-0.4591164008052544,0.04796605777950512,8020199,0.07755754199594075,-2.4145109355496017
0,2501.0,250,22,-0.7473347150861948,1.3777362443142818,-1.1729942516536218,0.038729030839907516,1.8687814060571932,1.1506915593700675,0.8654517839277166,0.026789955521008768,8020200,0.04580688344776957,-0.6136671424082113
0,2501.0,250,20,-1.925679219253721,2.4927661748835925,-1.0119084632668651,-0.1284721253838615,2.2976836872982456,1.5694579921411251,0.06552013151350615,0.0343713563933152,8020201,0.05698600855033036,-1.4575738293977067
0,2501.0,250,12,-0.36104662920727404,0.8562289252471108,1.2374296820739528,0.0712780982467659,1.4201253017628392,2.0020082178129908,0.2550608170933211,0.02987217687956125,8020202,0.05415209223992745,-1.3447092966097682
0,2501.0,250,12,-0.3109208029866116,0.8254041192991134,0.03953603075383273,0.08370214738208248,1.4428323621412769,1.8901559575976783,0.6174372978353221,0.02792352204516993,8020203,0.06050006477522995,-1.7484815130877622
0,2501.0,250,14,-0.20746361385235604,0.581254293909728,-0.3126827056713456,0.06043226147993491,1.0273880450576371,3.7983178248910767,-0.24511461224475226,0.034551107656432184,8020204,0.052014509651509264,-0.8024415470860004
0,2501.0,250,17,0.3490825381735169,-0.14583123383837085,-0.7127076431669841,0.09394741195669963,0.32426438366410204,0.6945864243370451,0.1444013054735672,0.033174171339736824,8020205,0.035691151703588546,0.10784675977494844
0,2501.0,250,14,0.5377843286211128,-0.6323653071960045,-1.3732426659144188,0.054374389928189916,-0.5028849770955011,1.551339111253063e-05,-0.2208533891316177,0.03765959896935412,8020206,0.04488923435678197,-1.0920975391172998
0,2501.0,250,14,0.6059099179783418,-0.3393037557926317,-1.373242665914419,0.15132696276293012,0.3554104394045079,1.0034343788809241,0.25497423703041155,0.031112352636351863,8020207,0.06241093405881591,-2.132120601162652
0,2501.0,250,18,-0.5107396756815312,1.1670823939773396,1.7714610200418692,0.07880334002042091,1.8434403574877407,3.429349656419429,-0.4897594118585207,0.03926458522261087,8020208,0.06513149371680269,-1.7716669021552267
0,2501.0,250,18,-0.4090607296542534,0.9355678939395474,0.042790589484166086,0.06330154884706474,1.4784617957396309,0.8270526898376214,0.6114752980937194,0.028471412531847824,8020209,0.046292697672410066,-0.811629570181486
0,2501.0,250,17,0.7010320588415623,-0.626387375420711,-0.712707643166984,0.1125778276410272,-0.162039136961745,0.9803130221630962,0.02496340860079443,0.036930714058580366,8020210,0.07233773804897006,-2.5830603229129974
0,2501.0,250,13,1.0368710527863985,-1.257403710781752,-0.14726309148325334,0.0976000231079458,-1.0706424077702374,-0.4009031693333375,0.6096361482449801,0.02662909703329447,8020211,0.06166601891436715,-1.0059222906791132
0,2501.0,250,15,-0.3333016849321955,0.6219496124244945,-0.4602920395039865,0.02129714042505076,0.8754768494394333,2.489048720504877,0.29319003276105754,0.033168966187329965,8020212,0.05428164269983159,-1.5480988243828318
0,2501.0,250,12,0.7446826485784821,-0.8815195100712275,1.2374296820739528,0.0772010097213382,-0.7203807610635412,-0.6044919142669929,-0.5529630507352787,0.0364900462063307,8020213,0.0681597357170618,-2.024050808997814
0,2501.0,250,8,-1.8116764045985652,1.448500100456923,-0.5065713299685085,-0.419854829246414,0.02686228051369392,-0.7447299282094122,0.21817980178273372,0.032313586141802235,8020214,0.08372198471304572,-2.1223860020426213
0,2501.0,250,12,0.7101558246488829,-0.434559823825269,1.2374296820739523,0.17656214733434794,0.3270689936136758,0.6062098451654613,0.1679511169168202,0.03182083171395258,8020215,0.06937427127866304,-2.095247780205644
0,2501.0,250,11,-0.4558162875749153,0.622928284377193,0.2523487190495646,-0.02676816392861488,0.6536503129986508,1.4437483099758504,0.08078989378007362,0.03318920844668999,8020216,0.03663039253789351,-0.06071618766517125
0,2501.0,250,7,0.6052961663506164,-0.4875240171139482,-0.2641278187844842,0.14687384333089046,-0.019529832514210643,1.690525703800356e-05,-0.20587521351785312,0.03866433475838839,8020217,0.055479984453944815,-0.840444755665534
0,2501.0,250,19,0.4957961090871371,-0.38526746659179695,-0.9208730202678008,0.09025130810416684,0.026894224359087327,0.7226361332613263,0.804107624364283,0.02690022763866526,8020218,0.05447596838968778,-1.1729267459502848
0,2501.0,250,15,0.8853954551516608,-0.6988183780879959,0.5430819992150969,0.16880277134337368,0.018716308811735808,0.48018816763794,0.2854806613977852,0.03112449799196787,8020219,0.07760072548257547,-2.5962625143194358
0,2501.0,250,10,0.7600086937996223,-0.5347853684430793,-0.8809206284569866,0.18197174075844927,0.17584178838899422,0.5977797182185312,0.1792933737437933,0.033154121863799284,8020220,0.05498337435764565,-1.46259567206089
0,2501.0,250,11,1.0000376771235195,-1.0692626492908812,2.8152936480872786,0.13637386840358268,-0.6869448650639524,1.749454741305179e-05,0.7438133826478195,0.02585611262253314,8020221,0.07173856717191346,-1.84325075288794
0,2501.0,250,19,0.21302692113003696,0.35242545141530435,-1.7472058444088658,0.15349622176217453,1.265158939243053,1.4386776319596482,0.4334727689177741,0.031409046323543015,8020222,0.07558459645031737,-2.3800542426377658
0,2501.0,250,12,0.8489211427964312,-0.920050517506224,3.633216984714192,0.1095191652079227,-0.6093085979242684,-0.7752098754733758,0.005028732498108052,0.03424450490132573,8020223,0.06292913589843244,-1.7225604405354638
0,2501.0,250,15,0.513836840482491,-0.3841937451123158,0.5430819992150971,0.1030146897160487,0.06339667564433514,0.7322757482108521,0.6364270758676874,0.026606425702811243,8020224,0.07170617955693744,-2.3857328293904194
0,2501.0,250,13,0.808150136084634,-0.8717383479023183,2.1025456070515136,0.1028193525699647,-0.5655287311321346,-7.123906620505881e-06,-0.08185830433658835,0.039059463661096,8020225,0.04773934447467289,-0.8589002486665385
0,2501.0,250,14,0.3797931484286056,-0.07727225100843953,-1.373242665914419,0.12753483866849444,0.5573342409916711,1.4466980728254406,0.3075099648632465,0.0337108803879111,8020226,0.06613550978105973,-1.5069650857710146
0,2501.0,250,15,1.0149825602147078,-1.1084858689417458,0.5430819992150969,0.12084081773189445,-0.7344347808780294,-3.1232848154354443e-06,0.8243306406120195,0.025579738308070997,8020227,0.06315584920326467,-1.6170770375186097
0,2501.0,250,6,0.8107306915753637,-0.9014353979424959,-1.9642299758823036,0.12747718435823793,-0.6776878585003631,-3.1178367348751664e-06,0.5473966301267802,0.030240778783336118,8020228,0.041294209094442286,-0.5987148713254837
0,2501.0,250,22,-0.5824037725950386,1.027837530772351,-1.172994251653622,0.0203889823337712,1.3464539230369104,2.262410696626989,-0.2573157621176407,0.041564105885909225,8020229,0.07355227361057133,-2.806981302446636
0,2501.0,250,12,0.32625779804152377,0.33606032487465914,-1.158357620566287,0.21691295848829434,1.4879770770970522,1.20437601133254,0.6698919468487502,0.028851967007816212,8020230,0.053261432828086534,-1.5046532208523262
0,2501.0,250,13,0.6056725886978198,-0.12587608950341445,-0.1472630914832532,0.2073353466730375,0.8860225421088592,0.9635238552985942,0.3390053845594252,0.03442509039088907,8020231,0.0562572872133696,-0.9488639455827236
0,2501.0,250,22,-1.5490392178113883,1.9356167106608568,-1.9033047906683256,-0.1162707224718708,1.6677436326185433,0.5024645083059475,-0.1322464664587254,0.038810079025780535,8020232,0.039183616185170786,-0.02154126615487552
0,2501.0,250,12,0.22912207533823994,-0.11475246211479892,0.039536030753832566,0.06341734766177945,0.16908173453997027,0.665066369890462,0.15109717167427855,0.03518014711174447,8020233,0.07326078507578702,-2.69807397191746
0,2501.0,250,23,-0.2437799163784825,0.3691388600231112,1.5679620718526175,-0.004499259006268964,0.4157974793562517,3.506354321523415,0.7623515232189602,0.027876482890085687,8020234,0.0378935095219588,-0.2545334736087951
0,2501.0,250,18,1.0548757376730529,-1.0880403286130058,-2.550215056352388,0.13430776527532046,-0.5952762455828916,0.4270385465272432,-0.7053393132872917,0.04879194196139396,8020235,0.07021634926803991,-1.895951744435576
0,2501.0,250,20,-0.9795292223390336,1.2011732758613007,-2.5950864008431593,-0.07995624166275637,1.0075907706477232,0.997085620716048,0.19930576845693276,0.030692663125620762,8020236,0.0427710843373494,-0.6946870049741065
0,2501.0,250,12,-2.4543708051452247,1.7963855066610233,-2.3562512718864066,-0.5355624702733319,-0.3949770398776257,-0.7337989749782349,-0.7055423745999359,0.04357606378593553,8020237,0.06608692835859567,-1.3255024003157
0,2501.0,250,19,0.30605303080780594,0.11658310588143556,-0.9208730202678008,0.134205940014918,0.8743599297215594,0.7689192610523586,0.32789467449349674,0.03252436268370975,8020238,0.0644081703156713,-1.5927763900179388
0,2501.0,250,21,-0.09604936866156416,0.492017574898433,-1.095664672561541,0.07307686891318686,0.998263566633742,2.9819128430154604,0.2664274113400625,0.031121259230470263,8020239,0.04546411452260656,-0.7509950335795593
0,2501.0,250,14,0.3101628811647812,-0.07037668509306577,0.7478772545717275,0.10239800022960542,0.43718855682084096,1.0523136983483783,0.9341730226642724,0.026674439694260917,8020240,0.05033035367275554,-1.2668603379741756
0,2501.0,250,12,-0.12086844256695699,0.4478002464361485,1.2374296820739528,0.06471444964697598,0.877849910691338,3.4137826003262144,-0.7158998568950694,0.045090757294410616,8020241,0.0518525715766291,-1.1161114569474957
0,2501.0,250,11,-0.3258605870098044,0.7950154979705563,-1.0291237454692927,0.07215765928583141,1.3457483733540558,2.1619717492420527,0.4655556706596494,0.029777173208964888,8020242,0.05415209223992745,-1.7237250827604047
0,2501.0,250,22,0.3471469703768398,-0.053667583811798494,0.2876268263757851,0.1072554136302771,0.5375162156290092,1.537651535393061,0.7941100111385565,0.02649306905039513,8020243,0.039901541650472855,-0.7025907041202443
0,2501.0,250,13,0.8280746426417743,-0.7371193061425162,2.1025456070515136,0.14391258563456533,-0.19178942588638312,0.2719129358024485,-0.1040551158647066,0.037865170358854776,8020244,0.07785982640238373,-2.396577283896785
0,2501.0,250,14,0.4028475811813818,-0.2600047477658366,2.8689971750578738,0.09230598564450064,0.1512718138039856,1.551339111253063e-05,0.41048132233514173,0.0295590966014596,8020245,0.08058038606037053,-2.273795907431874
0,2501.0,250,17,-0.8264243764722716,1.1077934833329517,-0.7127076431669839,-0.048449975759183986,1.0916370746965665,0.8225375998694033,0.10256341954253917,0.036153831917531874,8020246,0.07729304314030315,-2.7414628306999287
0,2501.0,250,10,1.071531510288165,-1.4585536029913568,4.632044839689867,0.0663005146942167,-1.5336203152078671,-1.3189324085173295,0.7627506414082229,0.027313555296454642,8020247,0.03821738567171914,0.027415584978403757
0,2501.0,250,15,-0.17180661004127526,0.6317816322049845,1.5464560379341803,0.08454394510992208,1.2165111933947488,1.471510453597267,-0.19215404115059664,0.03843947217441194,8020248,0.04594183184350305,-0.5869964957974502
0,2501.0,250,22,0.5319346739774661,-0.3839915441485861,0.2876268263757855,0.09988761484600622,0.10022151633207632,2.1885573730275367,0.07385658082115305,0.031629744785593994,8020249,0.06088871615494235,-2.088661211238022
