start,end,N,SS,FulD,TajD,FayH,FerL,bsfs,ZngE,Colless,btree,path,iColless,ibtree
0,100001.0,250,678,0.2492101623481397,0.05451575031392537,-0.0207283022824094,-0.1902350768455857,-0.03533853955647878,0.1793643489180549,0.03786347533229244,-0.15127485951330275,9140127,0.04547577834429944,-0.5630141895941334
0,100001.0,250,651,-0.4012786012833103,-0.1451874384536496,0.0392974495890684,0.38414933421173697,0.18570724838134664,-0.3782789038449913,0.035503117875240416,0.1224381666075972,9140128,0.04300273595179183,-0.25798472207277684
0,100001.0,250,579,0.8250622057589796,-0.493372243684212,0.001337140834694476,0.2890481077167931,-0.3061057326101912,-0.460667007164015,0.033187397297168346,0.2702062120097731,9140129,0.04379692133102605,-0.34348421722013994
0,100001.0,250,569,0.12483831484760903,0.4226196148009036,0.007447541293066073,-0.1816393386478927,0.6094223621151053,0.3410732123791724,0.03219354942766271,0.45001992290785,9140130,0.04151233773024472,-0.18699137178860184
0,100001.0,250,575,0.12409247407698915,-0.6000979592097989,-0.0262867959887365,0.1373485180589774,-0.5799413369645309,-0.386510783945956,0.037852226716954124,-0.055482415387737134,9140131,0.04724907481093515,-0.5161405269142388
0,100001.0,250,636,-0.2171994399301276,-0.12615708530836486,0.03075913606630127,0.30768400530071954,0.2025729839644452,-0.3074975834826488,0.03282222483756015,0.24700085428900015,9140132,0.03840766290970332,-0.0678561290808221
0,100001.0,250,550,0.513673586819193,0.11478889839649085,0.0638760245614615,0.4250495835546757,0.9099851290376372,-0.2922090227635196,0.03351785598615658,0.24228727498244354,9140133,0.042020979370259885,-0.3432307012320249
0,100001.0,250,662,0.014031486547435924,0.4545540133414691,-0.021181218006510214,-0.4198536352346808,0.3152821668151976,0.5491797233103567,0.036824470994047634,0.14495928440020553,9140134,0.04482798953035809,-0.3644783605494017
0,100001.0,250,568,0.4991866479509015,-0.3241949251827006,0.010925710483014205,0.26700539027038245,-0.047861606703570966,-0.3652101971519381,0.035221026981012565,0.14710156633489255,9140135,0.042576797204177716,-0.33095108455087463
0,100001.0,250,615,-0.6754227381321768,-0.0780588145669924,0.08249649731486165,0.6777889754713501,0.8515334167927945,-0.5856947794219558,0.027342493751156348,0.6149188695427212,9140136,0.03469285996197844,0.11410362582181335
0,100001.0,250,627,0.371407368699448,-0.18425514316929892,-0.0064811621569584145,0.0543592770264689,-0.3124291719324643,-0.12860627649933204,0.03846878098796437,-0.07179329262286424,9140137,0.048688111078088465,-0.6842904666712974
0,100001.0,250,680,-0.3213136675153453,-0.058256339611513074,0.05573460355211569,0.461576870377815,0.43851600544565217,-0.4012421129446056,0.034102845558345016,0.1908151167441413,9140138,0.037992928220666335,-0.13893875995030971
0,100001.0,250,632,0.31364174283887203,-0.2728259021575015,0.014864661038004082,0.2684438747991503,-0.15102457923840534,-0.3429257780227176,0.03839843243943514,-0.033795707586055816,9140139,0.04318436898960608,-0.31326792405565995
0,100001.0,250,636,0.7114187183166736,0.04652474853049917,-0.004439798695448929,-0.060418149431362186,-0.281531501899742,0.07035820929059912,0.03907879580336852,-0.07756257789344317,9140140,0.04475163076018108,-0.5269292276475024
0,100001.0,250,543,-0.2455251460652192,0.1053108208945323,0.031017449450096032,0.1783556721780597,0.3083539062130508,-0.09642836002294282,0.03723190951426822,-0.0021258900801743013,9140141,0.043497307201154856,-0.3991047386144218
0,100001.0,250,672,-0.11775053572874845,0.2462053414568484,-0.001920915355803834,-0.1539862778585922,0.2528823482912585,0.23789520541138914,0.03935328944644558,-0.16052228287396605,9140142,0.04399812091295542,-0.5122646897445842
0,100001.0,250,614,0.9106240180462316,-0.1932291401289222,-0.0623486473817164,-0.3696828640808733,-0.4280017446975202,0.2113193587851974,0.03713099241284916,-0.014974455813076375,9140143,0.04382740814106234,-0.4293795956550289
0,100001.0,250,677,-1.237955039533283,0.09628751501618817,0.0044804026118217145,-0.01999151097758357,0.0897116818983276,0.060397481542677336,0.030450604260359383,0.33467807512492115,9140144,0.03611818240704755,-0.051324217473100085
0,100001.0,250,627,-0.4185307209695072,0.30094986939477664,-0.06861224101626473,-0.6972700081034218,0.10173468186272423,0.7037351778981298,0.04153301650866426,-0.17858704707031345,9140145,0.04978471011010515,-0.6743772269951575
0,100001.0,250,711,-0.4168430859196425,0.01677996529304769,0.00241253199175878,0.00907303656447138,0.018968850436714244,0.00033859224656424794,0.038356760374832606,-0.11815457661898505,9140146,0.0419887776146629,-0.26482637712963725
0,100001.0,250,561,0.5782197861436674,-0.038111452247027534,0.01590624088165562,0.14355888698671904,0.0529168910686112,-0.13392960490985373,0.03423469047254513,0.1903290676059696,9140147,0.04648352874485075,-0.6324786518088625
0,100001.0,250,606,0.3980780728371991,-0.05974412803555006,0.025573854570634567,0.2301655675443333,0.3893301281788823,-0.2141288553824869,0.03277849230866487,0.2381206999557325,9140148,0.03774196319519927,-0.014457563512216637
0,100001.0,250,576,1.0108313311246808,-0.03202719715154783,-0.019931806541753614,-0.1348689481330903,0.044337293909022656,0.0947333707008144,0.03689611179641427,-0.028137722044619087,9140149,0.04578260950031342,-0.5886664622950649
0,100001.0,250,684,0.2196312688196759,-0.3093332012259739,-0.009584206046202364,0.10120981733631916,-0.3883251280231462,-0.22404955808049284,0.035071288739186086,0.0201582460501226,9140150,0.042692025338741266,-0.3744429592429292
0,100001.0,250,697,-0.08888179546377932,-0.07492718776411983,-0.00602335701649113,-0.003963118201893787,-0.10799579584122276,-0.03116595481617183,0.036497869796868185,0.017553788029482882,9140151,0.04655161001804088,-0.4913033329144839
0,100001.0,250,562,0.16524028501182206,0.09236436770308516,0.06160516557609061,0.42044065237940575,0.4379946204785865,-0.2987480966618433,0.03005070566897572,0.3804444980493192,9140152,0.037736969382907985,-0.029750401598608936
0,100001.0,250,542,-1.1529856830284049,0.7237264331114528,0.01709615194029074,-0.27772316010050896,0.4864569804729286,0.5569340103333915,0.028693780040885256,0.4914587907334666,9140153,0.03461365623785466,0.1361824847699608
0,100001.0,250,707,0.7311041637563138,0.0178607489304727,-0.044624430525672665,-0.3534448499061271,-0.2321365313813473,0.2949820611551483,0.03583945862738458,0.0362705587195369,9140154,0.04380056155634997,-0.4622561871960241
0,100001.0,250,569,-0.3769723489881408,0.2872374123168135,0.002131848802019417,-0.1459348160878574,0.2873788388544057,0.2500522803394603,0.02981683342196081,0.24876972081142176,9140155,0.042413617098395334,-0.3624267602154724
0,100001.0,250,560,-0.6387266625801795,-0.25982407604185204,-0.01956280811744279,-0.003282778989932813,-0.2974014921806568,-0.11642158814543392,0.036099826961439666,0.0707175764391354,9140156,0.04572884807110634,-0.4593576095240637
0,100001.0,250,603,-0.24765241646659295,0.09445719010758416,-0.05906622170815112,-0.5069649002440179,-0.08875888473749105,0.454611269348424,0.036431813928899034,0.01170183878072244,9140157,0.04297836507319604,-0.33957591819490923
0,100001.0,250,584,0.954342446715752,-1.057872999055142,-0.10181729816835712,-0.1837517350945118,-1.4285213345293355,-0.3358981973190372,0.03781335697901392,-0.024176010825954403,9140158,0.03960779828173453,-0.36556223452587744
0,100001.0,250,623,1.0664906666709668,-0.4482495412814769,-0.07319328366222548,-0.30892621279589483,-0.5541169582123335,0.045069258747357135,0.0366943024498882,-0.11592996430000907,9140159,0.04535275828170365,-0.5495444580893689
0,100001.0,250,571,0.3801778894421074,-0.03745148081856898,0.04869533088987327,0.3948262547311127,0.6387768817884955,-0.3374741799695652,0.04020765685008506,-0.09871888188464673,9140160,0.04577093741699547,-0.4529093993953134
0,100001.0,250,556,0.4745114990070399,-0.4601151111144184,0.06905355385516711,0.7896276561074002,0.0454380513874126,-0.8514533728572184,0.036589368225590536,0.05373029578458368,9140161,0.042070525429045484,-0.4758969560990476
0,100001.0,250,592,0.32040819500821943,-0.3700192666981891,-0.02019443033220741,0.0540670440433112,-0.24766369397641055,-0.21350879027705666,0.036704969282904135,0.1158747045438467,9140162,0.04330937057216494,-0.2435445944464713
0,100001.0,250,691,-0.6142586756199149,-0.05000771813072055,-0.03649221919485291,-0.2524207521125455,-0.04481444940577003,0.1818652631192179,0.034109608912736226,0.19330962879446145,9140163,0.039962395510001816,-0.07026576431673806
0,100001.0,250,608,0.5118072180772293,-0.6546431362949567,-0.01813063814248491,0.2307560243540961,-0.3758463327958203,-0.4873962681549862,0.04016359722989296,-0.1040260686450333,9140164,0.04686279451886114,-0.6026980152907975
0,100001.0,250,593,0.3146086326029818,0.11732809833325385,0.026563544812611813,0.13763597834871044,0.3274400064165505,-0.05786980785400748,0.030992676813670607,0.4085334241895391,9140165,0.03948527037575551,-0.21370615869367116
0,100001.0,250,695,-0.3544375253262439,0.4014072060401433,0.0027930797395056125,-0.20551897337281955,0.3998459925733364,0.3509462651098127,0.03613422308941715,0.07209844383438926,9140166,0.03823661581811117,-0.06126764233513252
0,100001.0,250,593,-0.48815730139431296,0.008288111362039233,-0.010732947883462832,-0.08708586047748396,0.03336721083466623,0.07445165195877695,0.03783373624026557,-0.04688795315980696,9140167,0.044746913922973,-0.46242737652976096
0,100001.0,250,634,0.30280844011382346,-0.18590453723995828,0.03127443383060314,0.34540859212128844,0.14112776556397374,-0.3655062242842653,0.035658650447858216,0.08280052727925133,9140168,0.04549889440459789,-0.723174958150208
0,100001.0,250,512,-0.07150892193220393,0.062297333688041176,-0.04398279702470508,-0.37214506949495774,-0.056542912015433086,0.33041239224251384,0.03793609323794584,0.008146175022855591,9140169,0.042939328345211664,-0.2727181153276768
0,100001.0,250,626,-0.7185104155954697,-0.1252909690705249,-0.027728739841308508,-0.14221396921680046,-0.06839612422514735,0.05792126021159773,0.03471909569503392,0.09332040080252374,9140170,0.04034977401999967,-0.25680221705139034
0,100001.0,250,583,1.2552329380779261,-0.3930653977799871,0.036598282726789284,0.503031813123641,-0.3217157024292122,-0.588292949912421,0.03963437348590866,-0.3183895660457165,9140171,0.04742316887672502,-0.8582221501788877
0,100001.0,250,594,0.08442944770613485,0.223902372444928,0.017348352428673424,0.0066605414598195105,0.3864349444895044,0.0972521611037386,0.03127922568541176,0.3781379435186941,9140172,0.03862093535432052,-0.062032529512052036
0,100001.0,250,560,-0.16290495411898293,-0.7312189773748755,-0.008737899889868079,0.3460828996419333,-0.3873114050860921,-0.6158969711947097,0.03534757711636147,0.14745006615905318,9140173,0.041810745285288616,-0.34924646351444666
0,100001.0,250,678,-0.3411512951986162,0.1492689336022902,0.0065049396761378536,-0.0343809427388506,0.3548580477052281,0.0963812022267057,0.030570917324527224,0.3715667775523392,9140174,0.042287483537651965,-0.280355925045319
0,100001.0,250,511,0.2321880766075672,-1.0434351522459229,-0.06693014361434263,0.07646663728949406,-1.1157466948767634,-0.5399916594354094,0.040352675331643405,-0.3290779025637483,9140175,0.05056429011474069,-0.6814640100820868
0,100001.0,250,548,0.422740855456128,-0.7024395453958365,-0.032958332190396414,0.14405215222223985,-0.7029805886182715,-0.4387655190241329,0.04045600761496604,-0.17371629550363776,9140176,0.04819852036510232,-0.6045603991884883
0,100001.0,250,575,0.09098471103234994,-0.32322983649172626,-0.05061845082903177,-0.20582143567549666,-0.4021500084689437,0.018807554995713745,0.0337990258907972,0.2307410967844508,9140177,0.042681646240341035,-0.3455652737944133
0,100001.0,250,722,0.36056409785824783,0.0619847680525057,-0.05077932574200677,-0.42585017148052096,-0.1893663788426904,0.3739883750580651,0.03718388410852338,-0.1220644639699138,9140178,0.043816418566037366,-0.390324544035104
0,100001.0,250,538,0.4177700273603336,0.02976796410515256,0.016410052537965816,0.10900169329482597,-0.04961800035092749,-0.0747837744897324,0.03553332634172121,0.12007008549258855,9140179,0.0371528005612732,-0.06332236794289785
0,100001.0,250,645,0.27395800398821024,-0.2138469683007472,-0.014359873531090597,0.01053046372095926,-0.17386157942453986,-0.10663304253817224,0.03995072731948497,-0.18951962762319652,9140180,0.04191528924045327,-0.3654518382474048
0,100001.0,250,721,-0.9304881930417044,0.6998443730374937,0.07510865779500653,0.1821810983022904,1.2576653584095905,0.17336277439320552,0.031255889888175015,0.4185021789358443,9140181,0.03652067414178525,-0.03078754369660018
0,100001.0,250,447,1.09325973307825,-0.7037361707114541,0.060975304666603225,0.8631920332123685,-0.500399642111609,-1.022161275855881,0.03875874121055255,-0.22371546518512264,9140182,0.048334412920499205,-0.6279066560077758
0,100001.0,250,580,0.5228489028328787,-0.16723280736071766,-0.15809609376564945,-1.1189193072633832,-1.0320229080800232,0.8310849684936233,0.04438751863164785,-0.4746012226522236,9140183,0.04693701492185751,-0.6323911543140861
0,100001.0,250,633,0.21792752988036854,0.2217237802371516,0.032001101325797164,0.12055583105546964,0.4640860131999998,0.003881333855375881,0.03502014972331727,0.16495007695061192,9140184,0.04199230649843064,-0.29659706885416603
0,100001.0,250,637,-0.2516722138532062,0.3972124397195898,0.06687577692199155,0.2893628239546661,1.3934159057055455,-0.052585660841179896,0.030652152902444375,0.4720392185791333,9140185,0.036282988165594506,-0.006137691608619954
0,100001.0,250,523,1.5738167594104617,-0.93031573169795,-0.03026437592380787,0.2934718126371764,-1.4945041509891583,-0.6642736105627026,0.04564466496063853,-0.569325031624722,9140186,0.04577174394393936,-0.603534648803821
0,100001.0,250,609,1.1313152237087023,0.2010806574838745,-0.0035226237311587662,-0.14070459234642574,0.22040595392335025,0.20635970738773388,0.037610450640387434,0.022854238400176332,9140187,0.04288173609005325,-0.3196346524617352
0,100001.0,250,624,-0.7107884461424809,0.003054179023026581,-0.0039407179427734295,-0.03200129968922005,0.1361722658918149,0.027364063099880844,0.03283197305350432,0.31823025940017785,9140188,0.041338390025741134,-0.21435937467798968
0,100001.0,250,579,0.13456405466048232,0.020995397960244987,0.03437677709447911,0.2519782426896013,0.09796019449307468,-0.19479798971657994,0.0325614115083652,0.2518430329232571,9140189,0.03861635157849396,-0.09649181506579167
0,100001.0,250,673,-0.12221886406481965,0.32342446974328065,0.06993810261898667,0.3549236405575834,1.4391953577142835,-0.139591774435945,0.031107713169608024,0.4430028057127525,9140190,0.038281840232216,-0.07231260511579451
0,100001.0,250,631,-0.3451191166698925,-0.14896702351023194,-0.03400855958165784,-0.1771010559504067,-0.05009902028039317,0.07536584320901663,0.033902648718039295,0.2424752909977797,9140191,0.04110716152031104,-0.2081470183723089
0,100001.0,250,641,-0.12098443495908337,-0.05125155120059973,-0.049118294592415665,-0.3485086881977957,-0.13280539992218318,0.2592515541959673,0.03742761673596393,-0.0594882434602917,9140192,0.045126743533272895,-0.4076388721441808
0,100001.0,250,607,0.1726545806451332,-0.0823426741245256,0.048486738637358216,0.4189100085360708,0.2023628600132557,-0.37762086618427015,0.03396257133341172,0.1954493121349512,9140193,0.04459906105509314,-0.556539095670364
0,100001.0,250,600,0.6871545119931155,-0.6181264639378892,-0.07956083669223404,-0.2615832570903681,-0.984206391514522,-0.07119588063123203,0.04153966094793922,-0.2301345639908877,9140194,0.05363030985996178,-0.9673798843152696
0,100001.0,250,569,0.6935570671947908,-0.6800998470499628,-0.012825283437393965,0.2858547026705949,-0.6255979613200121,-0.5436403936306399,0.04221750914950123,-0.3391283605776665,9140195,0.04636256909022585,-0.7022949028696157
0,100001.0,250,659,0.17290136529644215,0.22201289799688806,0.03672455804946225,0.1568047533942845,0.28851402523485,-0.025378815277774767,0.0358168986357553,0.09142175775050504,9140196,0.04425993756970576,-0.4692298094554234
0,100001.0,250,652,0.4128570620913997,-0.30144987417203484,-0.05030949994286967,-0.216287169253958,-0.2975036628528817,0.03720558944554978,0.036676724820428636,-0.03630240105732857,9140197,0.04608005171549673,-0.5872034322123225
0,100001.0,250,562,-0.6137077896935538,-0.04101461053935986,-0.025049775754956496,-0.16900532165792614,0.12764012677188033,0.11830689878572853,0.03908258001224303,-0.0847168165999673,9140198,0.043145301236807064,-0.4287564123641229
0,100001.0,250,607,0.2981572617758369,-0.2865753544438956,0.055834751869943466,0.5907716059935147,0.26641998365422864,-0.6107017271386476,0.033146560856211614,0.191461849530236,9140199,0.04138362707491959,-0.24577589883037546
0,100001.0,250,587,-0.5585155174303293,0.3251141625930834,0.05698592671267805,0.2537271547630917,0.8171881253210531,-0.05679414115938461,0.033401712788142635,0.2461861542805746,9140200,0.041689670177816315,-0.2930228946763828
0,100001.0,250,565,0.24887042491666475,-0.03729570200245435,-0.00550160999464697,-0.02113877109530508,-0.15803733725785976,5.432058032602306e-05,0.03240219585448851,0.11141305710471257,9140201,0.04387573462626125,-0.5011727233104339
0,100001.0,250,648,0.8757368076862864,-0.2045208148695357,-0.018287297294121447,-0.0249329266282356,-0.23984382542917504,-0.07358438445598221,0.034396448211631465,0.17411950096185855,9140202,0.040639169581552,-0.17672905075835174
0,100001.0,250,546,-0.15677153321098428,-0.2469584689445737,0.02717049683084573,0.3478671563811423,0.473936478910651,-0.39537027616682,0.03593534209876634,0.09381994269829637,9140203,0.04126417365262094,-0.27575019348729723
0,100001.0,250,567,0.8748446777943548,-0.3655824383968109,0.017704327536818287,0.3423966638497814,2.1326611541129953e-06,-0.445340389290108,0.03549366624641763,0.12537052188645678,9140204,0.04379268224973628,-0.43999938621058615
0,100001.0,250,539,0.5171156334336143,-0.7395862598749171,-0.04960029313811445,0.03746387347758246,-0.7756253988142506,-0.3692862125416506,0.04060784623208991,-0.14691608886845786,9140205,0.044442636461118463,-0.4923153524725292
0,100001.0,250,621,0.28244214507893484,0.006675430222765681,0.004358009129579585,0.02970543963010237,0.2920762503172728,-0.02103927930538841,0.03755304182207042,0.04773310212208175,9140206,0.03904988667817298,-0.11449726275508315
0,100001.0,250,638,0.8785881449950383,-0.20955113446726967,-0.05687315570974308,-0.31859192803533865,-0.7173418109958989,0.16237236171261404,0.04046574488220788,-0.2466674146871771,9140207,0.0473480951579303,-0.6917183134026339
0,100001.0,250,616,0.464663018769833,-0.0875772203197498,0.02353668786598684,0.23029373091266106,0.22711758835139026,-0.2270014713052813,0.03966148556059767,-0.17055241405609006,9140208,0.040350619922941436,-0.2704681899130849
0,100001.0,250,662,0.7624974780235096,0.2621540901078452,-0.0010001433172590144,-0.1559132299527263,0.2321225549448868,0.2467651795342372,0.034256156997288414,0.10230637039040144,9140209,0.04304477787918619,-0.4581212404526344
0,100001.0,250,684,0.6097765437071032,-0.008613789586926568,-0.018076700507494714,-0.13415984961442884,-0.18809200942026166,0.10490264686450357,0.037481230166908006,-0.1639624504856151,9140210,0.046222061826414765,-0.6920159893063099
0,100001.0,250,623,0.0574874038482625,-0.1333206757470807,-0.043203003545766915,-0.25654356804720785,-0.09331271453474352,0.1469979301918932,0.03637863125745031,0.04486939331398339,9140211,0.04334346182383493,-0.3166316685658487
0,100001.0,250,646,0.15072208161447911,0.259013653587124,0.018788948463169745,-0.002022591075081574,0.4836255927788873,0.12044863356306793,0.031719073329061674,0.4051225561277304,9140212,0.039490523935754585,-0.1817027135483088
0,100001.0,250,622,-0.09052422267072413,0.22265695915615688,0.0248025671575214,0.06468270386174739,0.12852342150118756,0.049632221652103854,0.03370973630592751,0.1453863642543767,9140213,0.04279175871126156,-0.3256774615246449
0,100001.0,250,597,0.3235003259170953,-0.08783925500485013,-0.027665018251672627,-0.16277487227418946,0.07711049071013508,0.09178399050520272,0.03688667130038022,0.04998142928627062,9140214,0.04998525805111437,-0.7604242257381801
0,100001.0,250,638,0.07230870941738551,0.02343352035631568,-0.025929610325621303,-0.2125093260502788,0.10703814428315388,0.18316490636742613,0.03450111716240744,0.1323587695980459,9140215,0.041980251424752375,-0.2575946983956328
0,100001.0,250,715,0.23466678296761434,0.36896961865047706,0.05229973190352888,0.1937637992823705,0.5661753055249509,0.012106896271220757,0.034674711537848894,0.1647626174432794,9140216,0.04345079241697974,-0.353218283385814
0,100001.0,250,630,0.4152591813016892,-0.33075111524181056,-0.02624997404210824,-0.014723480530746763,-0.36628878006483534,-0.13974747934492354,0.036653947166967016,0.018159881197840226,9140217,0.04201587159224159,-0.23202537488543726
0,100001.0,250,628,0.0018375062232059208,0.11836960699001906,0.00026100168347864165,-0.06490624026096381,0.1644486122118753,0.10694738212261827,0.03342198737627817,0.15711655708519176,9140218,0.04231457772900584,-0.4710429298486959
0,100001.0,250,584,-0.15411118558518402,0.2614533969236474,-0.06074486225037847,-0.6140150525998089,0.1867562493121612,0.6179972368434522,0.03406533779838755,0.2654975044697556,9140219,0.04856874159892684,-0.660834604901579
0,100001.0,250,610,-0.374324815493684,-0.4474602769773052,0.01638359340759359,0.3787368098085016,-0.011366762368025241,-0.5124559759668053,0.03536055972731143,0.18117341786712013,9140220,0.04690652008957488,-0.5314126801132405
0,100001.0,250,593,0.05772353372384788,-0.2159519466181697,-0.02960111425945136,-0.10522193310136482,-0.20404144445766675,-0.013644404842406551,0.0376426030589517,-0.06395611844326693,9140221,0.0457270798737472,-0.4991430035705162
0,100001.0,250,569,0.7270111114505076,0.1754004080163616,-0.003080005493740279,-0.12273686637835432,0.031695254309058764,0.17996985769995308,0.03885849783260456,-0.19549510570624445,9140222,0.04544853626920435,-0.6038273308685155
0,100001.0,250,581,-0.30262958858998434,0.2677205277791345,-0.024474541890864177,-0.3391321082100903,0.2945976923920419,0.3978592057779288,0.029329368600390607,0.5513535891256622,9140223,0.03887351407856121,-0.11035071316814646
0,100001.0,250,615,-0.24183433403329796,-0.0033492688261959913,0.026311682172730663,0.20399718405206135,0.29219406801734804,-0.16704149060249282,0.03370448403688324,0.2237877764617766,9140224,0.03922078482902426,-0.06389970676881243
0,100001.0,250,638,-0.3756243103479767,0.07767095337448049,-0.04542269444635788,-0.39296966978410136,-0.14356242961032178,0.35445586947612057,0.04138248926015757,-0.2421329953489577,9140225,0.04774916412389437,-0.6417304637730543
0,100001.0,250,646,-0.4981687958074485,-0.4752133630003377,-3.847680429627885e-05,0.2683650420377537,-0.03721737929340335,-0.4357136446645802,0.03803963804918964,0.10733482878187282,9140226,0.0486037413904322,-0.5151252664545639
0,100001.0,250,576,0.6472731329681141,-0.420578660908732,-0.02324079602976325,0.05928615848484421,-0.37687116149249306,-0.2408919038205002,0.036822019259835054,-0.03429739539052205,9140227,0.05205539237861017,-1.0075907079657092
0,100001.0,250,615,0.09884226918724882,-0.015387255086180452,-0.010386198038774415,-0.0710807672732801,0.20137275736049132,0.05061258979738038,0.03565332918061995,0.187821206566087,9140228,0.04151210577075324,-0.2117341915829958
0,100001.0,250,492,-0.0636338722965407,-0.2882550921336189,0.0644590127382039,0.6562729655563521,0.5581016847282502,-0.6643394893166794,0.03455626323595897,0.2186457160293341,9140229,0.040768902874766484,-0.24738960349058106
0,100001.0,250,530,1.0453995753259802,-0.26278906094994475,0.05134675990325207,0.5420144395663287,0.2229340475844529,-0.5600878742418964,0.03767064079012734,-0.03222736812976535,9140230,0.04542752013641158,-0.5111656219907664
0,100001.0,250,617,-0.0042091176879494535,0.0945581234022366,-0.01761373903212666,-0.1887467076044883,-0.06367123011015649,0.1964956458259823,0.032833448884750864,0.2523215176099984,9140231,0.04034542046612703,-0.14524021719654873
0,100001.0,250,675,-0.18758914963173404,0.4019951950810519,-0.0377369930360616,-0.5175063010263802,0.06409064885153679,0.604324289813168,0.036241962991160406,-0.0993950634937137,9140232,0.03872735930644987,-0.2251354234371686
0,100001.0,250,502,0.8982401760561219,-0.8866216128884649,-0.01808286581905672,0.36212637828963373,-0.7731776881458019,-0.6998282401393529,0.04076371318056951,-0.26796018657677856,9140233,0.046315956425321804,-0.6808488614037569
0,100001.0,250,778,0.4529715985538487,0.292919492647896,0.04316737964761306,0.16674912114758844,0.39013838973422105,-0.000830948151066444,0.03058030730629154,0.445045011123959,9140234,0.03514981585327484,0.13408799168257338
0,100001.0,250,681,0.7661555408095853,0.07082028740521636,-0.053570736428087684,-0.4520472295802408,-0.0968164461759606,0.39927509943333067,0.03648444584790772,0.0057420413524418715,9140235,0.0415568340552583,-0.24176168558799804
0,100001.0,250,643,0.5808348441955006,-0.08684433850704296,0.04043129066897681,0.3598297103670679,0.3764672340341686,-0.3317791213505623,0.03383601658428997,0.2818412371169617,9140236,0.04259447657803892,-0.2752385919173669
0,100001.0,250,615,0.9350484770922289,0.3593594960548391,-0.0013083059793357874,-0.2131674620319532,0.3516671801886353,0.3377380197588485,0.04072736472365415,-0.16312030888125506,9140237,0.046062433094005914,-0.3993515706320524
0,100001.0,250,640,-0.3544488443697179,0.5957179304696208,0.04644408853918542,0.020150103998899167,0.7164051908425083,0.2568894641819613,0.03658265235218206,0.1201191909161405,9140238,0.0431539541262892,-0.26407285115413753
0,100001.0,250,662,-0.18747858808073836,0.5768871610221086,0.033031936850321686,-0.0722204977073654,0.4378598955962324,0.3232439189458761,0.031943828827013736,0.24047553035539346,9140239,0.03991568272180041,-0.21451500223185227
0,100001.0,250,619,0.29343595353762925,-0.4405403548851272,-0.11512548682833368,-0.635359514199645,-0.5392024381287639,0.3134514777031829,0.04084633802457297,-0.18138455939600565,9140240,0.04663176561761824,-0.563072552203183
0,100001.0,250,708,0.07936722823964554,0.04172107964142961,-0.01205300915861914,-0.11633416478157813,0.01945565133377164,0.1135397061574393,0.03406778801184483,0.14727431639163688,9140241,0.038380326902815384,-0.16309438928843378
0,100001.0,250,540,1.003684664045821,-0.8551154535119136,-0.004247681722391779,0.4504539462741249,-0.9656692500201052,-0.7572542802723207,0.041316517576127004,-0.3191921413505666,9140242,0.05133928371997446,-0.9402271495492552
0,100001.0,250,619,0.7550153901394409,-0.4989581449786811,-0.013947074036948195,0.17489232101981467,-0.5373151321408791,-0.3707098271516335,0.03903143591736675,-0.2186892126190328,9140243,0.045866715989492365,-0.5829421451995914
0,100001.0,250,640,-0.7414530804745297,-0.10253670420596722,-0.05313713460824627,-0.3503937247147617,-0.14509349499473612,0.2372578259583435,0.035358660666342995,0.058908438006170835,9140244,0.0425006097386669,-0.3327100546885866
0,100001.0,250,481,0.2827863492355197,0.09536357945055099,0.04021794432646348,0.25398328771430884,0.17425446720066345,-0.16234699151758444,0.036086097032769986,0.07748571523932868,9140245,0.04285034775482922,-0.3947065281355682
0,100001.0,250,605,-0.0682881033964907,-0.2800852189080023,-0.03244006807259854,-0.09082560087225296,-0.28499245145158536,-0.054740897759467284,0.04001179984874862,-0.330918803031136,9140246,0.046692341212356735,-0.7678888018873584
0,100001.0,250,547,0.1509040046392101,-0.6704705743375664,-0.07045613795158005,-0.16157007114651306,-0.4359265916564974,-0.17618189847727955,0.04389101694848134,-0.3486585437676752,9140247,0.054063779499091615,-0.9137077287062566
0,100001.0,250,517,0.5980129408926423,-0.3042089071191688,0.04358770500951677,0.5057849699225032,0.09279863604307796,-0.5496439771089651,0.034733773804897006,0.032980852431117584,9140248,0.04142744437281674,-0.2959585569013142
0,100001.0,250,586,-0.2292233987381681,-0.19649211657273866,-0.013297621149848523,0.008960572581635686,-0.14642967450052324,-0.09735122483871793,0.03784868318528909,-0.058396548492657616,9140249,0.041399996902054224,-0.3498045067372894
