start,end,N,SS,FerL,bsfs,FayH,TajD,FulD,ZngE,Colless,btree,path,iColless,ibtree
0,100001.0,50,398,-0.1266494381483327,-0.9434124992463402,-0.04187618462124155,-0.3844257652519088,0.7641218469896838,-0.08742729437755876,0.12835134053621453,-0.0802881589678354,9020036,0.14550264550264558,-0.4387709254027565
0,100001.0,50,467,-0.1871679619183049,-0.0215550668217862,-0.0059723949960261286,0.2318029397249409,-0.3426158709315397,0.2839598934824099,0.10521462105969152,0.5011767667865404,9020037,0.11104124748490947,0.41044378330558456
0,100001.0,50,370,0.5946959709006645,-2.9821191174844315,0.001405794393260135,-0.9903759437825644,2.0704108437263606,-1.0319468639025762,0.12320782743477138,-0.1109876044663724,9020038,0.1458104747275254,-0.9083685756118406
0,100001.0,50,481,-0.03884518047930737,0.8014347299158303,0.02850055237204307,0.4743951817267158,-0.8908316662469938,0.279412338329412,0.10862421891833662,0.5900259266078942,9020039,0.11653681742967455,0.4905794939262754
0,100001.0,50,423,-0.03285493106960235,0.10223816857697214,-0.002379073436103958,0.021686155999473527,0.3845980629154663,0.04000267216162922,0.1449674381947901,-0.3515902575278091,9020040,0.16332771640766408,-0.5903785328447985
0,100001.0,50,445,0.5629751361211787,1.1031125365402463,0.09420180636675207,0.3945864727111837,-0.4297180648259337,-0.28964440785635465,0.10529820393765976,0.7345463632710854,9020041,0.11113810603606523,0.5334021626875248
0,100001.0,50,418,-0.21298487071615166,-0.3717510065853449,-0.04012068144694637,-0.21305810002675102,0.1805187186391304,0.0766646286353239,0.11544356114538845,0.5902011817357619,9020042,0.13181876524194575,-0.08771979328547665
0,100001.0,50,427,-0.08913730535493995,0.7488823223613441,0.02540241340492,0.5151028705343486,-0.1354879017706347,0.34423209910168545,0.10410278100877657,0.4532444051211304,9020043,0.11568550497121932,0.1519081868608021
0,100001.0,50,445,-0.1402333974208103,-0.08253341600839127,-0.0153208834424418,0.018392885793113437,0.8021997393111623,0.13244938761129393,0.1178422825440856,0.09094028450740352,9020044,0.13289953662624468,-0.0988657281862021
0,100001.0,50,399,0.17171323801317334,-1.093011229566094,-0.015176411620291316,-0.5088297291823246,1.718808257131569,-0.41316539687108017,0.14436939548546698,-0.4070572491229882,9020045,0.17515565548253198,-1.1541677094539962
0,100001.0,50,470,0.14362400521979354,0.6243093101244107,0.02566233024385392,0.1242544177054761,-0.1407313278516833,-0.061681560234583516,0.13038548752834472,0.036356810703561684,9020046,0.14721513605442188,-0.4475272972584787
0,100001.0,50,410,0.3007077124856273,0.3965919429228483,0.03699191652034308,0.0192002211291997,0.2121236065952702,-0.25367316202285783,0.1135541518194579,0.3852393304916095,9020047,0.11211840107944004,0.5640071503538908
0,100001.0,50,521,0.2116566794965357,0.7357715483925202,0.04069037549280895,0.224911799683096,0.0911288345666394,-0.06921230551902847,0.1148691033790566,0.4723529573318219,9020048,0.12086522108843538,0.14030029590671272
0,100001.0,50,482,-0.014921651994981515,0.14657081308303238,0.004756572863680295,0.09348116886569127,0.7648198904918337,0.06143222990360996,0.1362298887809092,-0.10696818914688484,9020049,0.14689472911466747,-0.4588017706806513
0,100001.0,50,380,-0.10619464675238006,0.056216185927657265,-0.010825591058050869,0.025479005699293213,-0.6021755028398357,0.10621430976707154,0.12531012404961986,0.025574222572185,9020050,0.13877136220341793,-0.39878118232555787
0,100001.0,50,489,-0.08181982436894797,-0.6192905737202665,-0.02941480314017195,-0.28298395466468235,0.7977083795538168,-0.07463251745398126,0.1278661210677164,-0.16833784279104286,9020051,0.14734665052461662,-0.7103642414298535
0,100001.0,50,532,0.09834488420028006,1.6153462984134848,0.06702937491824602,0.7947866307588897,-1.2612108606621806,0.3251730020355951,0.09589989842090674,0.8416316950654692,9020052,0.11069082805536007,0.5527421226326892
0,100001.0,50,479,0.4634101148172144,0.6479288469641025,0.05528672151724719,0.006783121233250521,0.7902176941442705,-0.40282749375983024,0.11445578231292515,0.4648202654889978,9020053,0.12182800751879695,0.3575301595785125
0,100001.0,50,547,0.18779245602097955,0.9374029386864046,0.051888794469232336,0.4262580176970632,-0.6935324594572686,0.05600124219665832,0.11096376876741887,0.5086950635393543,9020054,0.12256663671758004,0.201178682130112
0,100001.0,50,521,0.2503109187149804,0.8838147566934341,0.04779936449035817,0.2613663797921131,-0.22195304368001895,-0.08424367440996458,0.11785714285714274,0.19705661954382894,9020055,0.11757587650444795,0.19212634712012094
0,100001.0,50,435,-1.056960705185949,0.14070881226078175,-0.09643963007403164,0.4119085055803259,-0.3297894421741645,1.1394282582966004,0.11843750953296114,0.5320139513292266,9020056,0.1255043396669013,0.216347758155948
0,100001.0,50,423,0.312206903107886,0.11793269283664815,0.028804352206252076,-0.11732145295866085,0.24453281843780736,-0.33428545827234,0.11243491810131874,0.5648649456332956,9020057,0.13131482101037134,0.06535179737988901
0,100001.0,50,444,-0.07387936318867089,0.16014197451106196,-0.006327744216514182,0.03467678543222735,0.1106505899706561,0.08269093570476976,0.12888277003923262,0.03418036501606299,9020058,0.15557681405895693,-0.4992695534607574
0,100001.0,50,402,-0.02687128738471376,0.060679032190708,-0.0072248725092304575,-0.05781160204084291,0.5028160408772939,-0.006291708453268742,0.11213502254834533,0.4081093812688084,9020059,0.1303974979822438,-0.002227759060660302
0,100001.0,50,424,0.3855737095637273,-0.8386729139085337,0.004093813436132313,-0.595724248171394,1.5287612117114813,-0.6457177621556911,0.13377918735061586,-0.2569877891050623,9020060,0.13746399460685169,-0.4940341529739127
0,100001.0,50,440,0.20671055011503053,0.4774854067012973,0.03764429584394483,0.18858825827048292,-0.5991812939251463,-0.083770078351908,0.12337903911564628,0.31927874673297474,9020061,0.1278840207411635,0.2338802958292397
0,100001.0,50,460,-0.21857007371665554,-0.008821741497005969,-0.02180172161006434,0.05826804318284585,-0.9742020373225491,0.2217580253234161,0.11800044091710765,0.06519741495375356,9020062,0.12993337831000168,-0.09817397509774023
0,100001.0,50,470,0.24120470224523805,0.03905347028219535,0.03600054223178946,0.1069559505387372,0.8052785953293535,-0.15618546100765154,0.10916408448196024,0.2391450004901349,9020063,0.14696471809062608,-0.34087538059844963
0,100001.0,50,572,-0.4841300400538113,0.02698470643790791,-0.0455524665547456,0.16620788707069314,-0.41843395598016425,0.510725012255275,0.12235331632653053,0.12307940501799156,9020064,0.13151748040988545,-0.09927717420089804
0,100001.0,50,420,-0.7140373771788553,-0.999660363022958,-0.10825003348945013,-0.3383856024683141,1.1514057797780033,0.4511547285569818,0.1341438703140831,-0.3336196156487693,9020065,0.16071428571428578,-0.9852304873145464
0,100001.0,50,479,0.2479708352062568,0.2808759607636489,0.03410393455316101,0.06841916811217247,0.0784981774173726,-0.1820460552238697,0.12857142857142853,0.20219990376765945,9020066,0.13810941043083896,-0.23624094091329695
0,100001.0,50,389,-0.634695463124742,-0.2590770447877897,-0.0644039364066852,0.15613722207249014,-0.20777945277347296,0.6368549951069461,0.1142547928262214,0.31491754964017377,9020067,0.12772289766970615,0.20980107479548976
0,100001.0,50,491,-0.21384946441529398,0.7029797745818398,0.006642921162736405,0.4577419590761804,0.2375993114902229,0.4243033900066472,0.12002645502645495,0.28730710326567993,9020068,0.13616358705644427,-0.4852826829605802
0,100001.0,50,357,0.4804681134209148,-0.5654748403740575,0.027977346174412727,-0.4165188634849166,0.8559250609068223,-0.6357456064865659,0.14734458139691534,-0.4968057586841584,9020069,0.15146289997480467,-0.6693293053821082
0,100001.0,50,462,-0.3740039442305954,-0.6167885862549142,-0.06454433235353803,-0.2906771249087802,-0.4389630780486759,0.17764081757330674,0.12566489361702127,-0.05924926376033701,9020070,0.14218316956412194,-0.41186491116287577
0,100001.0,50,407,0.16403508436836026,0.4904239778804186,0.03386285578954767,0.2063652244979152,-0.744437333045302,-0.03723443532137395,0.10416666666666663,0.7461713504806315,9020071,0.13186513137365038,-0.0938674943756534
0,100001.0,50,429,0.21343084764242468,-0.6140969617143206,0.0002755089971858468,-0.3582316457512347,0.16055616086054064,-0.3721665489626647,0.12266156462585047,-0.019978673069503586,9020072,0.12282523628920593,-0.14814445933729534
0,100001.0,50,394,-0.3717924057533264,-0.13824498718582706,-0.04085320888299054,0.046580177665196704,-0.13418825418912764,0.3499090579073518,0.1266483516483516,-0.08592529465137624,9020073,0.1557792759961127,-0.7960210225580543
0,100001.0,50,522,-0.6036505760475189,-0.5293554118729344,-0.06850221805748193,0.040417867846385694,-0.483513443887996,0.5503063004826346,0.12210144927536247,-0.027910408547740673,9020074,0.14712065381708234,-0.4659562165604723
0,100001.0,50,434,-0.02331422711196989,0.13066365869134786,0.007158425566453445,0.14210025410602026,0.7693300696614507,0.09385713548587092,0.11084980867346927,0.3925354379153664,9020075,0.12792101573453804,-0.06491095116414032
0,100001.0,50,429,-0.248198476816147,0.3356228386938165,-0.009233487248542695,0.2889212611762177,-0.4955039423119165,0.3668393044638865,0.11368139488805218,0.4313574329513099,9020076,0.12718314276065035,0.08667997268591388
0,100001.0,50,544,-0.5792252320956848,-0.3901517997755106,-0.05678637712396273,0.1665893115567212,0.22056145523946866,0.5942544255519681,0.1380914588057446,-0.2862439431728253,9020077,0.15466935073349064,-0.8808720006434191
0,100001.0,50,477,-0.03366244373257478,0.1339894094391857,-0.0017626128604060945,0.03181065632668868,-0.031655134902507744,0.0459670451549387,0.12292481759543182,-0.004144643512880696,9020078,0.1247080921921008,-0.05808465221204585
0,100001.0,50,435,0.507726853691537,-0.6347320169121776,0.03241048503252693,-0.39720641894633096,1.0324505008510616,-0.650336047480646,0.11935308103824048,0.03858345273983076,9020079,0.14083572025301347,-0.5924028436788277
0,100001.0,50,517,0.3268760271771293,0.25295323084735544,0.034592462052794606,-0.05782455137410732,-0.6570607593762833,-0.3165832709058061,0.12306815930255588,0.15192202008511327,9020080,0.12550175349642956,0.006515748373859016
0,100001.0,50,434,-0.40246701292434944,-0.08573417780478611,-0.02683631497684559,0.2984758082995821,0.6327940369550269,0.5070407467745497,0.12580283510052065,0.08588606727537533,9020081,0.14634497866943375,-0.4828388993419361
0,100001.0,50,493,0.0691801655061176,-0.936186363034446,-0.012848358642031805,-0.3014686076562069,1.2456579101944163,-0.2166142359161888,0.1361597736439708,-0.3298552354144841,9020082,0.1512645380732938,-0.7514092469319231
0,100001.0,50,488,0.5481406565583583,0.8833522152312294,0.08122960803229523,0.2352536646352768,-0.07483577158695016,-0.3589609426933301,0.09653162112302544,1.148999982134398,9020083,0.11650234418091555,0.3192527733524289
0,100001.0,50,409,0.017350907548934796,-0.4171564281885132,-0.01883435964033478,-0.2991342853580109,-0.032765644207048514,-0.16966442489601327,0.1253833903503597,0.1788377258355074,9020084,0.12681220028995208,0.09309167813665713
0,100001.0,50,562,-0.1361840921549464,0.1236636281964555,-0.0015618764954096359,0.2082316524335412,0.2135106549963452,0.2272853603197232,0.14828462249097168,-0.4458489089269658,9020085,0.1599000206143064,-0.8021487331147119
0,100001.0,50,525,0.0646404997837498,-0.08350728217853681,0.001633466728191442,-0.08609689926158016,-0.21713616127337426,-0.10125187615253407,0.11740386531181506,0.30241957822807464,9020086,0.1346677132391419,-0.13081478819460468
0,100001.0,50,509,-0.22703416523878084,0.782617779416993,0.008238577179175328,0.5028944017243735,-1.0233558149041868,0.4593188850434865,0.12349878222894099,0.122283026554974,9020087,0.12674036281179138,0.04635910712222362
0,100001.0,50,501,0.09397427353345096,0.6851281473915766,0.03348103101918234,0.3207715486685848,0.2262932468059166,0.08355367099496197,0.1026162990448704,0.7499195433389968,9020088,0.1222626036716056,0.05391940031829491
0,100001.0,50,381,-0.5290154120010876,-1.3546466028380868,-0.11200482990999698,-0.7042263072231743,-0.1430332106182856,0.10030306970703873,0.12829638028050722,0.1951125804102162,9020089,0.15304022843705384,-0.5516675591109924
0,100001.0,50,500,0.11274977613675842,1.3465143846697956,0.06199097595221077,0.6977094367179162,-0.3596920152859035,0.2621032497179969,0.09252710985384248,1.2160383465257625,9020090,0.1121365743749729,0.6427431208107729
0,100001.0,50,395,0.2755166369437411,-0.8328967560079603,0.002539372239572139,-0.4315158825723087,0.9448106430161096,-0.4642092109620699,0.139049938157081,-0.3092100885613196,9020091,0.14637998056365406,-0.7526545047149039
0,100001.0,50,442,-0.3717322733125947,0.6146194320835688,0.007005800364625262,0.7310187553565964,-0.9130638151268397,0.7036598098474739,0.09044408579758433,1.3632744846052642,9020092,0.10992388758782194,0.6114221303101761
0,100001.0,50,499,0.3721365218738083,0.33368500034241794,0.04142375025398338,-0.03683802720639577,-0.11612238306055644,-0.34538701970114616,0.10469752872900573,0.7572682398472134,9020093,0.11909271284271285,0.20001744497472573
0,100001.0,50,457,0.032860193666438726,0.7884469341444938,0.03612426291418873,0.4619130020948031,-0.1482986116479201,0.20996822058944756,0.10351444242618517,0.7797702111197954,9020094,0.11163646493079993,0.4756580181968815
0,100001.0,50,449,0.12792655436941494,0.34894214309738764,0.02559286588661206,0.1496895667800317,-0.12524877026983705,-0.034790356346128856,0.1113300770545185,0.46562479732106,9020095,0.13518598928933273,-0.060907199786411036
0,100001.0,50,485,0.5277527054213106,1.2668864548473169,0.0794838685034704,0.24470536438501125,-0.8495685534607764,-0.3361962480812373,0.10263754624656878,0.8510683446998489,9020096,0.11539226080042403,0.5502570854711529
0,100001.0,50,486,-0.06671805711225673,0.2030605718533829,0.0023760615319168496,0.1471673503427418,0.1824239758879231,0.13462291441347346,0.1103939250118652,0.4842773047935688,9020097,0.12903225806451607,0.011529864550455168
0,100001.0,50,447,0.6083682093627948,1.1017252674389135,0.08351348769588418,0.16452184964324595,-0.07792443886503979,-0.4483389018359063,0.11457409050576756,0.4499842082892919,9020098,0.11353273193335303,0.37184184193860864
0,100001.0,50,372,0.04842719164877267,-1.5823212853686548,-0.02917209067487082,-0.4996740397225211,1.8029659682491253,-0.3001632638740989,0.13319901824366115,-0.412494657155552,9020099,0.15001044277360065,-0.7243490895565505
0,100001.0,50,458,-0.8779157084438748,-0.4665367985400577,-0.09630267690272616,0.10898317085538704,-0.18752322500222685,0.8260604854799102,0.1092191731061356,0.44055281750351305,9020100,0.15263925118919744,-0.7147124535453356
0,100001.0,50,472,0.11592656628352152,0.5307692034716611,0.03552591955968864,0.3126085448380805,-0.4995050441180482,0.06000250215443625,0.10950630252100843,0.4282775912513603,9020101,0.11372401073105301,0.2905709473315692
0,100001.0,50,479,0.14384185006096056,-0.1071297871299303,0.008853770524756147,-0.116968925348651,0.3879414455595021,-0.1866184518799401,0.11864721616802053,0.2360652677427295,9020102,0.13331674133067864,-0.2117053274433328
0,100001.0,50,478,-0.3420226418662993,-0.5458592510897172,-0.051934104905807736,-0.1645159278714672,-0.007472588770836881,0.21481661480496592,0.13604197776671648,-0.1931832111413836,9020103,0.13611111111111107,-0.3174140697273665
0,100001.0,50,511,-0.2426836561319668,-0.250179588979058,-0.021368100044762403,0.10485801794789328,0.36050845396272907,0.2670807469640887,0.1157987858820658,0.27864449599643537,9020104,0.13596371882086167,-0.294131904236969
0,100001.0,50,453,-0.0669933545622346,-0.7626306507464027,-0.040043958345809434,-0.460146997112431,0.2720049937063389,-0.17910928489691302,0.11759319112260302,0.3228523804914625,9020105,0.13237577639751555,-0.2631321438529977
0,100001.0,50,421,-0.3599305541073205,0.2995847417131846,-0.017631119663320302,0.35837044658425266,-0.16085331991793012,0.5006168150928894,0.12709474033515836,0.08566498032915143,9020106,0.14024234693877552,-0.1864909836899235
0,100001.0,50,421,-0.13285664146157605,0.2740872881118469,0.0042032332591355115,0.2856808424569766,0.1557815617506663,0.2640178351295511,0.1332604470359573,0.06544203397676694,9020107,0.13588169642857142,-0.2707327116892889
0,100001.0,50,439,0.3680367056817425,0.5038469125685328,0.05293757874375735,0.13395239879224913,-0.4917950046616643,-0.2534355322606444,0.12107716014582624,0.09222913109711386,9020108,0.13372491853884416,-0.2322168411787197
0,100001.0,50,389,0.17577118264892708,-0.7284959792137878,-0.003490210627593345,-0.3484810594302388,0.8197554644648922,-0.33388956520928864,0.12295058472827328,-0.10027515770906983,9020109,0.1451544327408383,-0.5809539745243638
0,100001.0,50,492,-0.4813037566004721,-0.9118330717788808,-0.07429601466168691,-0.24926245790069795,0.35094566347566153,0.29310442493945515,0.15437216553287988,-0.5781869737724731,9020110,0.16868768055167266,-0.9342996202913854
0,100001.0,50,454,0.02044785377666381,-0.7313014426579292,-0.022439730624172705,-0.3562210635320689,0.39470987147496295,-0.2020584913751532,0.11332382415331728,0.4867207870429464,9020111,0.1235673617272996,-0.05761955235594129
0,100001.0,50,475,-0.04572358153930809,-0.3792137948101917,-0.02566916204047317,-0.29039373685564096,0.4813391666352434,-0.11007873062251654,0.11553904170363803,0.4710352159094503,9020112,0.12857372678801252,-0.13417549993569206
0,100001.0,50,377,0.012034012180438482,-1.0769028739508146,-0.03385539223461369,-0.5048970477793221,0.7933442891328452,-0.27100526665440045,0.17067196196660467,-0.918609743218906,9020113,0.1822753139717425,-1.2574016768699487
0,100001.0,50,462,-0.5300401545360723,-1.3358665431188328,-0.09179167365282348,-0.4165224879302066,0.3629541592653451,0.2493889581674092,0.1321846920586418,-0.4013456012101168,9020114,0.1580406937549795,-0.9067559318752478
0,100001.0,50,459,0.34835068179064804,0.4025867793740304,0.04182259210865956,0.008510926072955692,-0.12972234250751996,-0.3010218045948249,0.10840836334533806,0.5767627077022626,9020115,0.11969825809111526,0.3673101210815014
0,100001.0,50,509,-0.3855751481156903,0.014728127323693916,-0.030314249362988113,0.21875561575754907,-0.4698927432347718,0.4513208507734816,0.11738218603503572,0.2008759212137856,9020116,0.12260407307577123,0.05721207559968045
0,100001.0,50,316,0.09309988245853808,-0.3012996192188185,-0.009023080946092322,-0.2873656382685329,0.26969195161767,-0.2294610483183772,0.12952537336773784,-0.07670054194235837,9020117,0.15150842945874002,-0.5125974423113636
0,100001.0,50,425,-0.03343112810369118,0.7964069235866821,0.025291659844333892,0.4189733648718929,-0.1554814451538738,0.2457287482573243,0.10321055251368842,0.9925885472065956,9020118,0.12153790087463555,0.27504163748348565
0,100001.0,50,481,0.07148884949287779,1.8946367107627256,0.06741152818441615,0.8450969107066418,-1.3530767985764007,0.3743887326991652,0.09770243048675778,0.7999317421357068,9020119,0.10673162707706037,0.5990054420686234
0,100001.0,50,479,-0.08390398867576855,0.09374103044178887,-0.005900163956386064,0.057683381258261814,0.4188857723737153,0.10340213601936896,0.1251159554730983,0.15488660616272312,9020120,0.14131235827664398,-0.2053954060525239
0,100001.0,50,429,0.5426060598620467,0.14885941155927812,0.047080551776243734,-0.2464125080805517,0.540380431118279,-0.6029693622988387,0.12070157733423036,0.08722320231905473,9020121,0.14021011630458632,-0.4903583962504894
0,100001.0,50,479,0.018198734918553387,0.21690741878980851,0.007768196750223941,0.08049377073845315,0.20227548467422526,0.025671392866175702,0.13523229196892025,0.13228680999189354,9020122,0.14921554207268495,-0.3562797439231485
0,100001.0,50,553,0.02847226820538124,-0.5199886238334163,-0.01293664133299623,-0.2338159843354531,0.6997858299999893,-0.14604598945450303,0.12485378766891375,0.007146711857091144,9020123,0.1364922834805564,-0.3685594589630487
0,100001.0,50,412,-0.0357065796419923,-0.11382974210848212,-0.000885261742629143,0.04793610814744004,0.01539448383431136,0.05605253884394433,0.1005917159763314,0.6645127082614453,9020124,0.11592717444120508,0.33830618088552183
0,100001.0,50,497,-0.014160012473791141,0.8717464046392068,0.02970854690819945,0.4499401673770603,-0.043668730342030115,0.24519016436135005,0.09343834621227133,0.9435374112211564,9020125,0.1130461800104658,0.4043467030642624
0,100001.0,50,440,0.3802420404893033,-0.7321543785653183,0.017444543211679226,-0.3952023041539051,1.1180518803045092,-0.5375704490902766,0.13355319605319602,-0.26198883510405896,9020126,0.13938952204258315,-0.4680773721867079
0,100001.0,50,461,-0.5637185846122357,-0.7962909135030302,-0.08102590947617214,-0.2050936259853028,0.3387360325796929,0.3882239074259576,0.13425052101765556,-0.1408186649082693,9020127,0.1443720345280969,-0.5683784844465218
