start,end,N,SS,FayH,TajD,FerL,bsfs,ZngE,FulD,Colless,btree,path,iColless,ibtree
0,2501.0,250,19,0.13854989766782666,1.5950017989098348,-0.04184815458887703,3.6792798334098387,0.6924772054408826,-2.573538668549931,0.027092239927451744,0.6131374280823195,4020129,0.050233190827827436,-0.7871255108529472
0,2501.0,250,24,0.1646811136656145,0.6392605187522756,0.6470906554381357,1.10672775684354,-0.2502319876644527,0.044751291257059546,0.029289199809992655,0.41407887696259865,4020130,0.08690676685235565,-3.002740720481892
0,2501.0,250,16,0.08181899910580348,-0.5015720184970037,0.6983348767239815,1.2794872113393594e-06,-0.7623538624823626,-0.5928903682049141,0.030488891048063217,0.34244789975015555,4020131,0.058330094571835724,-1.6991616946575363
0,2501.0,250,15,0.04582976027439617,-0.1453695982430477,0.3170655497211053,-3.1232848154354443e-06,-0.3120922667220559,0.543081999215097,0.03907192043608677,-0.1003465234924568,4020132,0.04278403938333981,-0.5243033379390228
0,2501.0,250,8,0.04209809593026018,0.9579140839915482,-0.289840272159304,1.5501768099363853,0.6032664874974211,-0.5065713299685084,0.03192204301075269,0.19199300298272487,4020133,0.0442414820572613,-1.1881672402954615
0,2501.0,250,18,-0.08451506692061049,-0.5286842505230144,-0.198434946143126,-1.2376954114323977,-0.05908699511170741,2.6357962353207203,0.0469221800352776,-0.8740378152118873,4020134,0.046994429330224116,-0.7906371260284466
0,2501.0,250,14,0.1077635436040081,0.6222456216908853,0.2441127096097528,1.7387387747906953,0.057191284341343365,-1.3732426659144188,0.026517359761627158,0.6639649070819379,4020135,0.06234615882886384,-2.0341720744127527
0,2501.0,250,22,0.07289186629251425,1.042738593976466,-0.11709041004455713,1.3910971285403673,0.5286813240412052,-1.172994251653622,0.030797922874292862,0.266370771734087,4020136,0.06421384462581509,-1.7783416465163933
0,2501.0,250,30,0.16777356865872842,3.4615543480932955,-0.7876396854175602,1.6720349318527108,2.1033725262489678,-2.745392360385763,0.03070345899727944,0.4294997461429476,4020137,0.050524679362611735,-0.9623303801444856
0,2501.0,250,18,0.08238857866820172,1.1755209808488036,-0.14665837295152373,0.6966197484273186,0.6011580605516255,1.7714610200418692,0.02999740899080192,0.6576299931581391,4020138,0.04450058297706957,-0.5382807157273373
0,2501.0,250,19,0.1608916396007953,0.7779079730916966,0.5066079932207777,1.1000919694619122,-0.0836086525368484,-0.9208730202678004,0.030438960141641838,0.6407346685702725,4020139,0.04279483525499849,-0.3985479385533289
0,2501.0,250,21,0.012147319184441176,1.5774871389372225,-0.7496252768300616,1.3881905060775106,1.2558712038421418,-1.8553601631833363,0.028355356911517037,0.5375268184540314,4020140,0.04532322839746082,-0.46230218246034493
0,2501.0,250,14,0.1843590052242032,1.895973874665868,-0.0044012770553962495,1.5389987017163835,0.7708823565824983,-0.3126827056713456,0.04126182147946625,-0.3129827802441838,4020141,0.05288897525586216,-1.5651194033932514
0,2501.0,250,16,-0.001206119901772254,1.4848544750487398,-0.7662251719006441,1.0381996099300663,1.2181717390978817,-0.5928903682049141,0.02972535302500324,0.5558659637292636,4020142,0.04226583754372328,-0.45842577673221097
0,2501.0,250,20,0.013599568317869622,0.945128360773227,-0.4121081441324991,4.3246477924132884,0.7214387705101639,-0.2203194944787188,0.05548268342185949,-1.2935790149785051,4020143,0.04640335535691152,-1.1333932677805274
0,2501.0,250,12,-0.16773247719415438,-1.2869411607770669,-0.18372893815178776,-1.6487578140804708,-0.3690571111857752,4.831110636034311,0.03967842696952685,-0.287108377079904,4020144,0.06218422075398367,-1.574562040644773
0,2501.0,250,33,-0.004205849915783275,1.2734237655614429,-0.7042876975579855,1.0742761993002479,1.1097460923558564,-1.2362480586115812,0.03509198082653193,0.20060216730628727,4020145,0.04205531804637906,-0.6151802787103957
0,2501.0,250,20,0.04267037435600048,0.7240175336360659,-0.13124499265335168,4.065184868953796,0.4051303054434805,0.5712694743094276,0.030671071382303405,0.5283127061755216,4020146,0.0533531977371853,-1.2929364112906268
0,2501.0,250,22,0.14044814163796288,1.3484952729772886,0.11865971985180185,1.3727208527343648,0.4675102202751333,-0.4426837126389184,0.02989965728014698,0.34190167952061273,4020147,0.03939953361834435,-0.09777143314322607
0,2501.0,250,20,0.13885389753702834,1.741040867704153,-0.10832088580916488,2.238057798822376,0.8084235984035019,-1.0119084632668656,0.033225644513538016,0.21850197783309594,4020148,0.046265707993263384,-1.124922440787874
0,2501.0,250,19,0.1768486384063344,1.81753422403274,0.059437795505708685,1.0110979808537672,0.7034466168610626,-1.7472058444088658,0.0339875631558492,0.13250155642470554,4020149,0.03570734551107657,0.2259647598373317
0,2501.0,250,16,0.14966324358049524,2.001652090330392,-0.21615427384986585,1.8864885766973232,0.9901301477487368,-1.5450791905361418,0.033429416591095565,0.12311628597716012,4020150,0.060575635876840686,-1.7067028968110258
0,2501.0,250,13,0.11771529009793053,0.07858517449495989,0.5583541684507525,0.6125025930319391,-0.4133059354229921,-1.272167440750637,0.03353089778468714,0.0293790055921545,4020151,0.07656432180334241,-1.7695746300807382
0,2501.0,250,22,0.13323923976277385,1.2904458505348024,0.10675055401397944,1.4737528718681034,0.4528291553712762,-1.9033047906683256,0.029173144189661875,0.5278772954770202,4020152,0.03316491773545796,0.12288773648161985
0,2501.0,250,15,0.18577354272980814,1.5858495503940908,0.17663433544776172,1.454087393911002,0.5039653750586143,-0.4602920395039864,0.03171494912653094,0.4527028351166525,4020153,0.10066070734551108,-3.03922142301323
0,2501.0,250,14,0.11059942633042938,-0.5089842616861358,0.833029806132475,1.551339111253063e-05,-0.8702623312763896,-0.3126827056713457,0.03743036662780153,-0.21471705262427812,4020154,0.06927710843373494,-2.103690090281245
0,2501.0,250,7,0.06389786369308882,1.2683945607135692,-0.3586180369937545,0.9737528208091,0.7742807988438756,1.5276143141084952,0.03296411452260655,0.09502716537613126,4020155,0.07141469102215313,-1.7667130666873854
0,2501.0,250,12,0.11126947150119997,0.3422326915613105,0.3790931283822219,0.5779289815148889,-0.16484277178029413,1.2374296820739523,0.035801269594507065,-0.06715524805196556,4020156,0.05316966791898778,-0.9547780792199592
0,2501.0,250,13,0.015586096795670787,1.8330384027949072,-0.8470631794972664,3.835631757427668,1.4131470095343244,0.9776412577841304,0.02949791999539376,0.10728121726770268,4020157,0.04064645679492162,-0.5998804977383921
0,2501.0,250,15,0.061771624410959174,1.2310500429196418,-0.2999478338762826,3.702773655903681,0.7399338497903744,-1.4636660782230697,0.03351470397719912,0.13390766932278622,4020158,0.04979595802565099,-0.946172147441625
0,2501.0,250,18,0.1633389527212479,1.1098453893906677,0.338130016823952,1.579081265064922,0.186718523446936,-1.6858798410735365,0.03129939111283845,0.4218816312591444,4020159,0.04100272055965799,-0.3258104766626356
0,2501.0,250,9,0.10536635773879748,-0.3929670130627657,0.6664659934615667,1.1085547122109732e-08,-0.6838034483918103,0.782811739448983,0.03030555401328818,0.2324344757030163,4020160,0.06713952584531675,-1.6485598104511183
0,2501.0,250,21,0.1326820538788635,0.8571127546733934,0.32217375221793393,1.0246749537376092,0.09867102178788513,2.7028127805474353,0.03382076693872263,0.057683720056947135,4020161,0.05476745692447208,-1.5144625272863863
0,2501.0,250,15,0.008355222727872069,1.0136765122181872,-0.4723527398515013,0.15701624827347202,0.7890939486928245,0.543081999215097,0.03413294756085273,-0.07593558033440775,4020162,0.0897460810985879,-3.0107637462137267
0,2501.0,250,26,0.08772022084512647,2.2304821385839437,-0.6410152335741792,2.2677251292152163,1.453914038924915,-1.4310221514132813,0.03056465493309645,0.32827631621979153,4020163,0.04707000043183487,-0.5243605576682991
0,2501.0,250,22,0.11131146630947276,0.7127907449925379,0.27953127521959364,1.3920829123409637,0.07356831202163107,-1.9033047906683256,0.034509003756963336,0.15469228933993015,4020164,0.054071123202487366,-1.0220561314324506
0,2501.0,250,19,0.14792779282455334,2.4227948095674554,-0.4166967263287956,3.7899630363646666,1.3341877735214096,-0.0945401961267354,0.026563732937615558,0.5588480381166406,4020165,0.05234918167292827,-1.6604295734221193
0,2501.0,250,15,0.21422344801239926,3.228804020540857,-0.5099127908435295,1.5009378707000804,1.7198584879125447,-1.4636660782230702,0.025809690374400833,0.806919478718236,4020166,0.04334542470959105,-0.4586162003264358
0,2501.0,250,13,0.11883679890795112,0.6895934613612855,0.2553044326036525,1.2470799850410246,0.07423329689629163,-1.272167440750637,0.03658622760838074,-0.08073155863202205,4020167,0.041045904046292686,-0.3753447044011831
0,2501.0,250,20,0.0056703284850778655,1.4767963894484466,-0.7330324576009983,2.9392554077970954,1.198537371985745,0.5712694743094278,0.02945113788487282,0.04321931992734723,4020168,0.057196528047674576,-1.8733548898762131
0,2501.0,250,15,0.016598877199733957,0.726123213410983,-0.2820879146162939,0.4811579204766625,0.5203520746927645,-0.4602920395039864,0.027727397043370614,0.6132115670004727,4020169,0.060710584272574177,-1.5984130092032012
0,2501.0,250,17,0.12178408568386745,1.4300554181431675,-0.06594733829062761,2.4436891476979503,0.6391766247712904,-1.618795465943367,0.02798289933929265,0.6871174452367049,4020170,0.037602020987174516,-0.2809192176734511
0,2501.0,250,14,0.2163392414160524,0.7520683830893146,0.7423859336213714,0.8598094377537457,-0.2875870114273307,-0.3126827056713453,0.03373864120074769,0.2322408502401267,4020171,0.033553569115170365,0.05135017172857298
0,2501.0,250,25,0.09140814384846636,1.4296718994559183,-0.20049463789011066,2.6666198987348118,0.7617968817423607,-0.7186113859275951,0.03031696679189878,0.11921402060459944,4020172,0.03936714600336831,-0.4143318388947185
0,2501.0,250,18,-0.006307554526468282,0.3974665531642138,-0.2399105708136029,0.3938007641079673,0.3553525419929821,-0.821544625794685,0.02871054108908753,0.41616641600275395,4020173,0.06188625469620417,-1.4600254117217122
0,2501.0,250,15,0.06547816980507452,1.7902960774159842,-0.5653327610955464,2.412897262446576,1.1790973999855945,-1.4636660782230697,0.030417368398324474,0.4323143269828405,4020174,0.03813101869844971,-0.15057731042071346
0,2501.0,250,17,0.033807122730098484,1.0799925725564683,-0.3690170571925017,2.7146499425072013,0.7376757096918942,-0.712707643166984,0.03295034978624173,-0.10598956641253553,4020175,0.030590102344863326,0.5261631544068547
0,2501.0,250,13,0.08575228901234366,0.035359934278934434,0.4178051286122999,0.4307350108854663,-0.3187087709431309,0.9776412577841304,0.029677851189705062,0.5201797543203504,4020176,0.09583495271408213,-3.1776823744172797
0,2501.0,250,11,0.09759083805688107,-1.20805641473191,1.0740362242123378,-0.6679321318467292,-1.3355880988996582,-1.029123745469293,0.036099235652286565,0.06710262986454299,4020177,0.0520468972664853,-0.8179607902019581
0,2501.0,250,22,0.12342108338055592,0.44051689777240577,0.492233378828175,1.4889744166296373,-0.21026560945294212,-0.44268371263891854,0.027173208964891827,0.5298907173923396,4020178,0.03199896359632077,0.3284759459775172
0,2501.0,250,13,0.07062629839514288,-0.1129648030509722,0.4159058172631317,-7.123906620505881e-06,-0.37692241062304543,0.9776412577841304,0.04119206353951787,-0.15435386507547555,4020179,0.0994299779764218,-3.125336710000408
0,2501.0,250,19,0.16399168991685315,0.984006662691924,0.4176020384302633,1.4831970237090295,0.07270546020071562,-1.7472058444088658,0.027853348879388524,0.3832878517444676,4020180,0.04441961393962949,-0.4685771752495802
0,2501.0,250,17,0.2339479040874652,2.124067745693014,0.19325014263457554,1.4118328923310952,0.7167819644057057,-1.618795465943367,0.032679103510817466,0.22904486783604835,4020181,0.054994170229304314,-1.5398317477858607
0,2501.0,250,11,-0.05223557308832009,0.19145561784399376,-0.3471972123323805,-0.18947320854803945,0.3525055201590503,1.533821183568422,0.03601502785334889,0.044489849547807665,4020182,0.07185192382432957,-2.008136880609107
0,2501.0,250,13,-0.08385435102615497,-0.004106589396566963,-0.4239550512517794,-0.22336085856731686,0.3361946754559068,-0.14726309148325334,0.03387204732910135,0.17425449838404725,4020183,0.05270544543766464,-1.0220703181239272
0,2501.0,250,17,0.07495746193460441,0.3756166381019347,0.21849723290462555,3.24446780846374,-0.02046876212123864,-0.712707643166984,0.03850887420650343,-0.27499169212426194,4020184,0.040403549682601375,-0.4463534546061149
0,2501.0,250,19,0.0829239164480301,-0.30849734407060203,0.6277477457790405,2.210032626821489e-06,-0.6293368706908007,-0.9208730202678008,0.03200706050006478,0.2485581902084881,4020185,0.04265448892343568,-0.4409626216485554
0,2501.0,250,20,0.1639416435661289,1.9748171183419239,-0.08601634942022675,2.3439373158965275,0.8875007146701728,-2.5950864008431593,0.03639963078118927,-0.09775403264873607,4020186,0.04382044306257287,-0.5335657402296327
0,2501.0,250,15,0.05549900912861015,1.4764696913298712,-0.4582882588151163,3.096445547644729,0.9660703047416443,0.5430819992150971,0.04126506024096386,-0.2851491569001899,4020187,0.049334434512242516,-1.0734031108663966
0,2501.0,250,22,0.03769201943326777,1.6605871759310098,-0.6449085526391332,1.3891464566536442,1.2089039979199236,-1.9033047906683256,0.03375869067668524,0.31789833857668004,4020188,0.032436196398497215,-0.05340715402413175
0,2501.0,250,13,0.08927497694125451,0.4958027104931181,0.20303684528327148,1.119110478571512,0.037849772096344936,0.9776412577841304,0.03292201062313771,0.23630501518981875,4020189,0.04181241093405881,-0.6913483355075828
0,2501.0,250,8,0.09761391167893,-0.30933054083195904,0.5699676348025443,9.120471661981978e-07,-0.5729320943920064,1.1205475573559285,0.031534741114997634,0.19580720200223448,4020190,0.07345511076564322,-2.0919567567673987
0,2501.0,250,15,0.11826235137077075,1.8149895557664684,-0.2980747604672313,2.951682909244834,0.9759023245221348,0.5430819992150969,0.032970592045601765,-0.029526603385239988,4020191,0.03376408861251458,0.005784755095100968
0,2501.0,250,26,0.0037587328330615415,1.6676819671661025,-0.8541106950951715,0.4866213542402673,1.3875160761400411,-2.6963925660757844,0.03147192877080168,0.1574858905427751,4020192,0.0640627024225936,-1.9874086795508663
0,2501.0,250,19,0.06856067391783105,1.8232156770244248,-0.5550559136430465,2.1461872051827453,1.19707013076916,1.5581254521553949,0.03145917001338688,0.10242544426555948,4020193,0.07245109470138618,-1.9980583241251535
0,2501.0,250,13,0.1042859410138378,2.2879876702190947,-0.6263047603747072,1.6820332688794302,1.4204237144943137,-1.2721674407506367,0.03006650256941745,0.3954901759824612,4020194,0.057002202357818374,-1.334269700329188
0,2501.0,250,12,0.10658115107277864,0.8868172752136703,0.08201535522115291,1.534293816778952,0.28982311595266363,0.03953603075383303,0.034066373018957555,0.12913436999347136,4020195,0.025100401606425703,0.8380139647089282
0,2501.0,250,17,0.05159862495963465,0.7638734507081554,-0.10905723073516548,1.157269366982623,0.4003909643577054,-1.6187954659433672,0.03046594982078853,0.3908106467774109,4020196,0.07351178909185127,-2.186813918234904
0,2501.0,250,17,0.02677986067372931,1.5373303941088214,-0.6424150921476321,3.2468278222132962,1.1436113323949892,-0.712707643166984,0.0236969382907976,0.8890321617445923,4020197,0.03523772509392408,-0.07195441488513529
0,2501.0,250,19,0.12597477193435064,0.8957582994005218,0.24850856119297346,1.8552945898735131,0.17143016298233538,-0.09454019612673527,0.03764935673213948,-0.1086347509459318,4020198,0.053013127779936935,-1.2346870989311516
0,2501.0,250,21,0.01285774001761065,1.1482012180036918,-0.5223916025135158,0.7844593902599726,0.8955150067989304,-1.8553601631833363,0.02692220494882757,0.9642632049684364,4020199,0.03620935354320508,0.17688735098668265
0,2501.0,250,11,0.062350652936025576,1.6896976414212217,-0.54511706691728,2.730371864202127,1.106411408282357,-1.029123745469293,0.03111010349642297,0.2816337578336646,4020200,0.06868603446042232,-1.8791205655946004
0,2501.0,250,14,0.0486094264514744,1.4439112564314953,-0.4803118742483053,3.6418597723018906,0.9674059851706426,-0.3126827056713456,0.02657079932633761,0.5168061374112873,4020201,0.05457313123461588,-1.1323508826700779
0,2501.0,250,16,0.08229448868246371,0.3804684032043281,0.24961301162083974,1.144305717030724,-0.043866656861769264,-1.5450791905361414,0.032031351211296806,0.23893776484313145,4020202,0.04616854514833528,-1.0438256951340676
0,2501.0,250,14,0.08228054107644801,1.1136639589318686,-0.13772957569842195,1.2212097780088094,0.5605675961636074,0.7478772545717278,0.03610895193677937,0.18937408183304946,4020203,0.039917735457960866,-0.3057548433663047
0,2501.0,250,13,0.090928483520131,0.28726622550443354,0.3168129001421021,0.9774835301288286,-0.13679114694339842,-0.14726309148325334,0.03199896359632076,0.21927479877191164,4020204,0.1049682601373235,-3.5066506432957625
0,2501.0,250,17,0.08808591275309252,0.0964396992930827,0.4338972156112101,0.9202961526050908,-0.30701155461754104,-0.7127076431669839,0.030658116336313,0.2335043741007859,4020205,0.04220106231377122,-0.2823862471103881
0,2501.0,250,11,0.0773949087501256,-0.18329016117771332,0.4642124058711442,1.749454741305179e-05,-0.4423735140579143,2.8152936480872786,0.030310180815427606,0.4162120279781339,4020206,0.043690892602668736,-0.5159371453728556
0,2501.0,250,15,0.1616004205942733,1.355355594511635,0.16595453092246945,1.2052973108973233,0.4187545369610343,-0.4602920395039865,0.03117307941443192,0.5374534027323558,4020207,0.06305868635833657,-1.7472192528540549
0,2501.0,250,15,0.08398610382987122,1.3627056115663485,-0.2492762690208958,2.8873972226572615,0.7530432094976944,-1.4636660782230697,0.028957766550071245,0.4654319530191636,4020208,0.06664291574901758,-2.0091151718673883
0,2501.0,250,24,0.10549477344614007,3.0113945929211963,-0.947785104229856,2.773311687029681,2.022243614324983,-2.667068113123186,0.028248477782096125,0.4880417389004862,4020209,0.04495400958673403,-0.5795732310604567
0,2501.0,250,9,0.21599680518003486,1.324833666407868,0.3133000278010253,1.1251794013043916,0.2713056166927615,-2.2007292414680384,0.032879906723668875,0.2742085158154359,4020210,0.032468584013473245,0.3354955744842517
0,2501.0,250,23,0.13921330708562213,1.4683356752543342,0.0552711376451002,1.6326825894781776,0.5699485270031522,-1.9477653591241624,0.026926253400699568,0.7922945783922997,4020211,0.02973183054799845,0.3426879868011513
0,2501.0,250,14,0.189418326520166,0.4907532237285394,0.7351392664620215,0.9112067251265394,-0.38757271720024616,-2.4338026261574925,0.029935872522347456,0.4534710829814406,4020212,0.0441443192123332,-0.3051413187960674
0,2501.0,250,26,0.06724112113178557,1.3552320291134543,-0.3049492506708821,0.6841201284243745,0.8156368482832279,-2.0637073587445327,0.03015286954268688,0.3573522137047056,4020213,0.06278878956686962,-1.8069963810620824
0,2501.0,250,30,0.03829163462011168,1.4552382858360189,-0.5320988658115682,1.1139591413134953,1.045534965405998,-2.187100786286205,0.029431088408935283,0.4826808725381082,4020214,0.04519691669905428,-0.6510340139984865
0,2501.0,250,13,0.044443381176585216,-0.4433704435651063,0.4498377450203879,-0.6351077151874385,-0.5370099197428101,2.1025456070515136,0.029057579290770123,0.38514521076912217,4020215,0.04396618732996502,-0.5903328668292256
0,2501.0,250,17,0.1377561262647003,2.796304854240877,-0.6798298150285886,2.359724540475123,1.6898335305910652,-1.618795465943367,0.03173266542874005,0.3679785422565916,4020216,0.04534266096644643,-0.7369256812210664
0,2501.0,250,8,0.11179835834410587,1.6410687705636202,-0.3265839804994325,1.8125368280889382,0.8985890751579697,-0.5065713299685085,0.02464697499676124,0.7117710093652728,4020217,0.05764995465733904,-2.251020314600349
0,2501.0,250,18,0.10520466759863517,1.0315900757631715,0.054596408779968776,1.2772280914463834,0.3810763753305146,-2.550215056352388,0.0313512112968001,0.2882058800849648,4020218,0.035993436110031515,0.0338867951391774
0,2501.0,250,10,0.12153518028825745,1.0607945183561818,0.03840776893238268,1.4034705794118842,0.3889828661051977,0.4973207385797263,0.0361985576715464,0.006000420672257968,4020219,0.06862935613421428,-2.277435148538011
0,2501.0,250,15,0.2451650443458839,2.5918670162995183,-0.02123779670315411,1.6013829495149465,1.0709451824002043,-1.4636660782230697,0.03597675158110448,0.0018317179975591157,4020220,0.043334628837932376,-0.6254876645259452
0,2501.0,250,20,0.0728660260448297,0.7348263789930123,0.03584129501201019,1.061124226938314,0.27597101554125136,-1.0119084632668656,0.028706222740424062,0.2453952874142552,4020221,0.04019303018525715,-0.5352713030070952
0,2501.0,250,29,0.06824471160841758,2.230051078861897,-0.7564724416348853,2.3911409251265536,1.552907214947702,-2.1589937855504435,0.033731700997538534,0.2570141272450977,4020222,0.05573908537375308,-1.3336810747027448
0,2501.0,250,13,0.12690303534925304,1.5478457852826528,-0.13739645144601534,1.2970395790219342,0.7327750957753238,-2.3970717900180203,0.029015254566653707,0.636288748356582,4020223,0.03700285011011789,-0.04491140298194314
0,2501.0,250,15,0.060792303052647725,0.5731590426889892,0.03017313923475308,0.5813707794270692,0.20900478164391434,-1.4636660782230697,0.028346360351801474,0.652958672630603,4020224,0.07549553050913331,-2.3470243011643936
0,2501.0,250,17,0.1693842530083277,1.23684401638359,0.29449261889215345,1.3536323717750773,0.2720436718854032,-0.712707643166984,0.032410286306516385,0.19195118220430654,4020225,0.07203005570669775,-2.1731332470013167
0,2501.0,250,22,0.18709692894632046,0.16430113342602512,1.0085580759529842,0.7939900218326772,-0.7387839459918025,-1.9033047906683256,0.036840912035237726,0.07286149975325691,4020226,0.0612287861121907,-1.8001970451888667
0,2501.0,250,23,0.1433849113507596,0.9073780666529891,0.3729442887938639,1.8191792101117323,0.08091792623999361,-0.5414743867334509,0.0365137971239798,-0.1231840908348627,4020227,0.041529019303018534,-0.68930007025018
0,2501.0,250,22,0.08055236990930442,0.1999660979016028,0.3668814607898228,0.7556947923879787,-0.21026560945294212,-0.4426837126389184,0.027318953232283973,0.6937744126075841,4020228,0.03664658634538152,-0.1749499804987634
0,2501.0,250,17,0.07901039446944055,0.5646651303464272,0.1436677871427129,0.9382315527628317,0.11683299261657293,1.099468002385782,0.02703903170284826,0.6645101084438954,4020229,0.04383663687006088,-0.3980072499459237
0,2501.0,250,15,0.05179246373449475,1.1348228459533294,-0.30380899397388844,1.6752963319993643,0.7038831105952446,0.5430819992150967,0.029271926415338774,0.22611011373089454,4020230,0.030088094312734813,0.4507151731967277
0,2501.0,250,16,0.1019403263132548,0.6906142756796366,0.19698977628957268,1.0863419191060593,0.12482164358828304,0.3592984541263132,0.02916651945023495,0.3819882672506219,4020231,0.040419743490089394,-0.4447974509618549
0,2501.0,250,13,0.09726932179217053,0.3869083553335156,0.2986781292793704,0.4291019498917293,-0.08221585974347842,0.9776412577841302,0.02750356263764736,0.5953872294687235,4020232,0.059560823940925,-1.575308817551138
0,2501.0,250,11,0.1470537496641042,1.1811434926103972,0.11697736442458785,1.40434214955389,0.3770894078152453,0.2523487190495646,0.027196342975588983,0.4827902862252954,4020233,0.045763699961134864,-0.6957636225247069
0,2501.0,250,11,0.032022528587236844,1.2452891664969958,-0.4687912624332387,2.0716829285997544,0.8687671609391409,1.5338211835684223,0.02883037526449885,0.3749368847207888,4020234,0.03672755538282161,-0.01657517171752533
0,2501.0,250,18,0.1404714993402732,1.6804593654083326,-0.08323600518187088,1.9820470540711683,0.7583592642809905,-1.6858798410735365,0.0255862158310662,0.7394714528353976,4020235,0.035507621885391034,-0.06610938301856463
0,2501.0,250,25,0.0911732746816805,0.8158556460341662,0.12018169364245185,1.183478178537536,0.2467423824817061,-0.06408293727392282,0.029443040981128814,0.3660010695710527,4020236,0.054762058988642746,-1.2629201973696575
0,2501.0,250,18,0.024069381523640458,0.933118343285138,-0.3466541498637673,1.5127200302133206,0.6611803383392011,0.042790589484166135,0.03347491347879999,0.2283889761853899,4020237,0.059923565228656564,-1.6121933478554435
0,2501.0,250,14,0.1552146517587752,1.5849444347590802,0.0020325181314249665,1.4481807003884748,0.6398666041904023,-2.4338026261574925,0.027112032358825984,0.826306544173219,4020238,0.0354482445912683,-0.004853310233567845
0,2501.0,250,18,0.16415051103980002,0.6629736694142092,0.5728771881220488,1.2156518395980689,-0.18484795809519952,-0.8215446257946851,0.026064832807934243,0.3746177010040293,4020239,0.060742971887550186,-1.7184834076282782
0,2501.0,250,17,0.113460321015548,-0.5466861539045352,0.9033824797922242,2.7626589002131874e-06,-0.9457631962238814,1.0994680023857828,0.034428034719523264,0.1680222575035802,4020240,0.038363129939111285,-0.03629499404672097
0,2501.0,250,20,0.0848613063035066,2.129854109626504,-0.6186360233319641,2.302251531741485,1.3777788355235328,-2.5950864008431593,0.02843632594895712,0.7120227697380234,4020241,0.06267003497862418,-1.8471556687925867
0,2501.0,250,12,0.023785412306857625,0.42128405091268456,-0.09402499817774504,0.3817636910037768,0.2435859070306677,0.03953603075383303,0.0401412100012955,-0.14155927198901413,4020242,0.09518720041456147,-3.3988934950949434
0,2501.0,250,13,0.2374723013628216,1.8733000395847503,0.25990661010356025,1.1970224213366298,0.5472191192955966,0.9776412577841308,0.03162110808826705,0.08303916120024356,4020243,0.04767456924472082,-0.9038388802026622
0,2501.0,250,19,0.112233483072577,1.982190165408576,-0.3905725798942126,3.616301689369695,1.1312536622480804,-0.0945401961267356,0.02869791822376353,0.32507072149336136,4020244,0.04481636222308589,-0.9482161224554712
0,2501.0,250,22,0.1352714475999791,0.8912328863325164,0.32666662871528696,1.432007431338475,0.11027097428127394,0.2876268263757853,0.029615235134084726,0.38115410002190186,4020245,0.046751522217903865,-1.1276536046293353
0,2501.0,250,13,0.06417043357848587,0.717458561868439,-0.03651379863057732,2.8098034026619976,0.31800291305593337,-2.3970717900180207,0.02998630466566727,0.2424121558810433,4020246,0.04194196139396295,-0.5126794704245209
0,2501.0,250,16,0.01744234934870708,0.8796141967836473,-0.35588289425504765,1.9261046198348328,0.6433819746014069,-0.5928903682049141,0.03216809891897338,0.4478229391483115,4020247,0.04289199809992659,-0.4888600017391698
0,2501.0,250,10,0.13748135258133154,0.8697669438213582,0.20768061216539366,0.8441554571257224,0.17883653786672715,0.4973207385797263,0.03650893898173339,0.0019293435577281378,4020248,0.0571317528177225,-1.3655434207192099
0,2501.0,250,14,0.11993254272113975,0.2586055929129233,0.4919175951924834,1.551339111253063e-05,-0.2875870114273307,2.8689971750578738,0.02967630892232525,0.40621468013297896,4020249,0.07769788832750357,-2.6591896515902937
