start,end,N,SS,ZngE,TajD,FerL,bsfs,FulD,FayH,btree,Colless,path,iColless,ibtree
0,25001.0,250,152,0.3599637217525349,-0.2522711590396738,-0.5854482210670524,-0.22623787024331726,-0.7248195161143224,-0.09819744313711838,-0.27344439770167217,0.03995359317454149,9070047,0.052198039469706775,-1.1366571462637407
0,25001.0,250,150,2.089133596513528,-0.65112677475305,-2.9443237130625985,-2.685143671269281,2.03711320689698,-0.4475480787448583,-2.138247768066325,0.06701088771259506,9070048,0.0659030129735532,-1.8040947127490945
0,25001.0,250,156,0.26782793571916336,-1.0434177313081103,-0.9131374189413738,-1.2669532324782258,1.36555331030112,-0.20196624028413224,-1.598512313516281,0.06219485549322954,9070049,0.06525901995077084,-1.9697508437809648
0,25001.0,250,194,-0.6471364570800409,-0.1803080688383396,0.6980726531576344,0.5153705304980211,0.4058108725884392,0.07989190269536384,0.3429511852563683,0.0317931025915416,9070050,0.04205393000573724,-0.25017582302400204
0,25001.0,250,148,-0.005306296650292249,-0.4085591096148571,-0.22123473912067895,-0.3991959426930357,0.7218335454934277,-0.06080073381860241,-0.1604324331937988,0.040761324869369946,9070051,0.053871399576801836,-1.3875625141569354
0,25001.0,250,140,-0.2835160688536953,-0.9704530529253588,-0.19018326489932136,-1.0374685299467934,1.0685109282148348,-0.0992282720351858,-1.7778799133798624,0.07023827319202372,9070052,0.07063640681985027,-1.5690623617868626
0,25001.0,250,136,-0.2646123819789121,-0.12186168503229867,0.2591947484823733,0.0549890980342956,0.7789607098940654,0.02602431195078576,0.3721843214322676,0.03118872427929321,9070053,0.04627974262641967,-0.4859207020163078
0,25001.0,250,108,-0.5342526924474855,-1.2364658396614276,-0.024369479061132286,-2.21692236779757,3.800448331698752,-0.0978461198746086,-1.242407420790208,0.045779353975039946,9070054,0.05837938007288621,-1.581831990305805
0,25001.0,250,136,1.6251905401223177,-1.4221657689890612,-2.800339581354104,-2.2785708538453067,0.3695119303588925,-0.4885322193255821,-1.4303110993916104,0.056354450058297686,9070055,0.07106051678096358,-2.015744891244331
0,25001.0,250,122,-0.4001856571825755,-1.0862492736343106,-0.10871273036424453,-2.6548986358523714,4.396277631356882,-0.09745957844546307,-2.3881093428602997,0.07983713181925385,9070056,0.0708944649566006,-2.1880744484033987
0,25001.0,250,155,-0.015417651845782863,-1.3048946246208832,-0.7090528123914441,-1.372092644641443,0.3117525986726489,-0.19415908660132214,-1.165128704113008,0.052415519463251986,9070057,0.08019090422899205,-2.4883970708955503
0,25001.0,250,132,-0.7723828789179978,-0.7776915080375592,0.5219712330678915,-0.3456415125597015,-0.0894794853195072,0.012158510169358826,0.05509496161499967,0.037999048474208284,9070058,0.0511355767899183,-0.6793530394697076
0,25001.0,250,124,2.091053214237268,-1.4527038860852095,-3.392484640821125,-2.0117948736504703,-0.1978159185766833,-0.5741647719733878,-1.5661356839167933,0.0678811473340052,9070059,0.0919279835811838,-3.148345661494092
0,25001.0,250,149,-0.018774250757554248,-0.2323480651712499,-0.10636306015938994,-0.1631550169465433,0.3218724650003723,-0.031934621375893604,0.1268340574959789,0.03600693094960489,9070060,0.059011159846760315,-0.9937709367958288
0,25001.0,250,123,1.6194069535376587,-1.4956537805466934,-2.833185523021196,-2.2310996330870316,0.7276582362150921,-0.5011861077946039,-1.5965634491124634,0.062012686348740235,9070061,0.09256542298225158,-2.9644508599249773
0,25001.0,250,124,0.5204414248297283,-0.90471010674511,-1.146206839529001,-1.3092756201006708,0.6975360818062039,-0.22543723940256136,-1.1336427517913727,0.06041023497520207,9070062,0.055652718400483664,-1.118853903255151
0,25001.0,250,136,0.09290455442069344,0.5759662001106999,0.2058298550621015,1.3332346822490853,-0.7223514817349037,0.07160271499992682,0.20102946132394875,0.03463439009494198,9070063,0.045488405233838576,-0.5935596872465
0,25001.0,250,88,-0.3298781736920613,-1.7986937554567646,-0.5835255676160798,-2.275026203158792,1.3631274968561171,-0.2205059024841293,-2.6535143772328764,0.08181229316091343,9070064,0.0729767706059972,-2.1318629027522853
0,25001.0,250,141,-0.07584563064200478,-1.4697810501940496,-0.7250580782496084,-2.193738636238576,2.621095566399212,-0.20956400847537374,-1.4620283709720143,0.06919003353445513,9070065,0.06366031084258834,-1.4987472861589242
0,25001.0,250,88,-0.4352057347998504,-1.4533466145957312,-0.2626918024855407,-1.3119498528258515,0.5338947285398458,-0.1489444565734533,-1.5213122263866452,0.06329273270806904,9070066,0.04876431723097323,-0.5322137945182714
0,25001.0,250,111,1.5325721566971533,-0.6590216253264768,-2.2608722416354468,-1.3745728218356574,1.129809283276093,-0.3615063911145285,-1.4311026721855504,0.06307135977289244,9070067,0.06745044694908665,-1.742967265113028
0,25001.0,250,151,0.7234419556501953,0.9251688208429019,-0.3778240275695598,0.9029089332921618,-0.3393009855701105,0.01869120015600994,0.3919645474323511,0.03172591800895338,9070068,0.05003585233657812,-0.8158489846583852
0,25001.0,250,128,-0.38661481517683016,-1.5500615790676031,-0.3840568196349898,-2.1358009520760137,2.6076922398274247,-0.17003426678707445,-1.3326441419047803,0.05932674981450727,9070069,0.06901294694908668,-1.8837707711791216
0,25001.0,250,128,0.7387069608088338,-1.3441923145329724,-1.660649287362547,-1.4776194332003636,0.4368725433867813,-0.32861680841137514,-2.0592860358124234,0.07149541092409338,9070070,0.06873851439209645,-2.0739696593099266
0,25001.0,250,172,1.7217525489478154,-1.3140500561463366,-2.860879833772835,-1.7997821279804187,0.0876182345809264,-0.4834162229226138,-1.625086476375074,0.08053458071919012,9070071,0.07121251378927243,-1.6068360684737666
0,25001.0,250,130,-0.5792082766298423,-1.0065600191517523,0.15605249403418125,-0.6710098258501228,-0.4717801053749746,-0.05506135777433968,-0.9169753678553252,0.05842431308812965,9070072,0.06549855335319774,-1.4041834770594228
0,25001.0,250,167,-0.34045879599417683,-0.033599344283403665,0.4017529240536544,0.5716513089871988,-0.3772831211257117,0.051562506055010456,-0.32236410591926,0.044131189098153716,9070073,0.048583851535172966,-0.5634365026158519
0,25001.0,250,108,-0.7526062619621512,-0.7139938410300826,0.5352434142744769,-1.008173213858827,3.1186631163121765,0.019247840773896564,-0.1125904169014114,0.037064733588732815,9070074,0.061382348079749474,-1.5823966646636651
0,25001.0,250,159,0.3739272028748471,0.6254555044390994,-0.11279153438198207,0.5434033632707272,1.0482508919209923,0.031891124131655464,-0.07866242108477055,0.03709577765154914,9070075,0.05425095969617009,-1.1682725266558711
0,25001.0,250,113,-0.3175466649518217,-1.3397126580990546,-0.3504216795067127,-2.7060044684343065,3.0154012498138214,-0.15035392969417075,-1.8006337831181294,0.059155400403457126,9070076,0.07872388170192289,-2.550412360750625
0,25001.0,250,119,0.03136218300471974,-1.4348431223824702,-0.8355330163272523,-1.5219554041573111,0.5424930694898533,-0.22370270493835664,-1.740757822887432,0.06800114808511018,9070077,0.0769292222654057,-2.0631484488653533
0,25001.0,250,176,0.6333879958559712,-0.3036024376081005,-0.9519654328407924,-0.4429584596834818,0.2285085175839525,-0.1506729916133096,-0.6144976028648388,0.049628756963337226,9070078,0.06686387125563183,-1.979057345855072
0,25001.0,250,100,-0.6889551332023076,-1.3321203147670024,0.11551951609977935,-1.4509793978662482,0.662121183858344,-0.08614229089992427,-0.3255475837941854,0.0457299628622015,9070079,0.07352129415276817,-1.6828436547563457
0,25001.0,250,139,-0.19024666301066298,-0.5798306631756224,-0.08781836352289603,-0.8576340169278449,1.2314894315302842,-0.05579762232833434,-1.2843067816905436,0.05490358611866822,9070080,0.0887588586124666,-2.563787473557252
0,25001.0,250,135,-0.08903374816841013,-0.1495961346712094,0.02676857405619289,0.13181895716207728,0.1197700778402855,-0.00768765458309281,-0.27851026948381125,0.045004904410267804,9070081,0.0451138354258549,-0.35873679861174346
0,25001.0,250,132,-0.6276182646786269,-0.6159336992613768,0.43304188840112573,-0.3158853302399874,0.19148325349344456,0.012304932295202528,-0.1960695509932778,0.04067575987513804,9070082,0.04938879943738087,-0.6706807663713011
0,25001.0,250,165,0.5450768129919916,-0.3995634928441074,-0.8964499249609997,-0.5961045129118223,-0.3446424631700004,-0.1508202885500068,-0.7819936462616088,0.05456221801652617,9070083,0.06194410567743725,-1.396652629287462
0,25001.0,250,164,0.11461572892843755,-1.676981286442922,-1.0781328300208706,-2.429092450158909,0.8100701417381851,-0.2714674312801416,-1.8024409803858872,0.0695912239324066,9070084,0.07027350388270348,-1.6502207543340806
0,25001.0,250,115,0.3673938060142353,-1.1074606163866685,-1.0688554728569335,-1.7379855439254133,1.4681715123285333,-0.23119378709075936,-1.5992993885836233,0.06894834358737446,9070085,0.07858207021634928,-2.089495421760465
0,25001.0,250,161,0.7499208506766274,-0.9359028418190058,-1.4488985040502986,-1.5870009367371096,2.040452920513417,-0.2658634649551828,-2.063787625739838,0.06912260358196405,9070086,0.05814296612975198,-1.347099585757149
0,25001.0,250,148,1.5793639553498502,-0.4212408129368545,-2.1863063639052043,-1.0275191295360795,0.0931014398910552,-0.3278403481472671,-0.7900051692640094,0.05241549917026014,9070087,0.09077323117354212,-2.6303326429089524
0,25001.0,250,165,0.05567863172761592,0.48882387437556796,0.2042483876449564,0.7132665952008199,-0.6840594428390547,0.06429173303316893,0.5791720063058892,0.02940097860424329,9070088,0.04523762005301064,-0.5016789226390287
0,25001.0,250,131,0.2999122892774953,-0.006016031909770351,-0.3740570486897573,-0.11747709504292933,1.6312719362368355,-0.05143353465400472,-1.2617075848448238,0.04779675888303949,9070089,0.06452118959709807,-1.7973363499530668
0,25001.0,250,162,0.7593810396926408,-0.0758033948394211,-0.9803650683442241,-0.3919508626238352,0.6272021870835707,-0.13787901698752747,-1.0422605840835355,0.05218922030694335,9070090,0.05319863245270619,-0.9635534321380133
0,25001.0,250,126,0.3913111991316597,-0.524073088951044,-0.7750909695360763,-0.8079884232201031,1.5203093717786196,-0.1456581803306907,-1.0455912638567684,0.055336939154467316,9070091,0.0623373258429613,-1.3999871674078728
0,25001.0,250,183,1.0486563942666949,0.7428182890941687,-0.8794327227179656,-1.0590707758126952e-06,-0.5110692837229933,-0.0622133203577661,-0.23088696918816426,0.03884977461541783,9070092,0.042448265742363794,-0.4727218873590599
0,25001.0,250,143,0.4936806115082306,-0.9500387758352854,-1.1394284539558124,-1.051726842210147,0.5928310698293486,-0.22636109710709626,-1.5157857984973917,0.06086172647579567,9070093,0.07356268391538504,-2.1508275331787035
0,25001.0,250,141,-0.17080971854820026,0.0298094371795161,0.22768797560531975,-0.2431631703284925,1.5667426489661045,0.03316091298449406,-0.5956852606270376,0.04533321457874509,9070094,0.05395441610714271,-1.0338562666608178
0,25001.0,250,144,1.1767344936966333,-0.2581726196081229,-1.5979562242256695,-1.1287666077393594,-0.8527833266757462,-0.2361817116698515,-0.6382442209024469,0.04515758888086912,9070095,0.05700220235781836,-1.4956960054052792
0,25001.0,250,92,1.1091820453544097,-1.2873409454441032,-2.083557827236131,-2.0741155037259142,1.3750260165782986,-0.38975074372136936,-2.4238901988452075,0.06580909342620322,9070096,0.07594741485141794,-2.201357523220138
0,25001.0,250,157,0.6880968001414869,0.3830224765818859,-0.6362966050828521,-0.1399775075437618,-0.4434815006992029,-0.057049498677187616,0.08069220772694201,0.03360571866470805,9070097,0.0509143121852022,-0.9949654755456088
0,25001.0,250,178,-0.11545081309806385,-0.7882722642914475,-0.2981967841402697,-0.6822393917641989,-0.4389413981573079,-0.09921494673865226,-1.4404800102092203,0.06186385651428099,9070098,0.06554389601416419,-1.8695176299324487
0,25001.0,250,103,0.7795822859395763,-0.5998487045998545,-1.2965049614651432,-0.994114103145072,1.4477978846292294,-0.2252960555609808,-2.036538666463044,0.0602253928866832,9070099,0.06363462264204081,-1.6680861665410376
0,25001.0,250,85,0.408720193749828,-2.11153326235004,-1.6694160240327849,-2.766541534803663,1.9427266481465488,-0.3976027991829408,-1.6595876735140784,0.06437767197823549,9070100,0.07782512538633797,-2.582353881034007
0,25001.0,250,146,-0.750707998291537,-0.6792194143463128,0.548995081618005,-0.7930302918477928,1.5376957722874491,0.02308703600746905,-0.6711037266365161,0.046940624098892964,9070101,0.0720133711777707,-1.8641835798446416
0,25001.0,250,157,1.1659236031400997,-1.0493766281266894,-2.0260032333322298,-1.4295560964340317,-0.3247402474491059,-0.3526181977737405,-1.1956366120729025,0.0603458814814004,9070102,0.06709609699796254,-1.366415843323214
0,25001.0,250,177,1.01080579297921,-0.7078130980370461,-1.6440711437140565,-1.1206653298106506,0.5269151406561309,-0.2739340253177551,-1.3434539099254663,0.05683358112429235,9070103,0.06837274656940416,-1.9273339309664124
0,25001.0,250,100,0.2863089270834768,-1.0058779978735055,-0.9106843019171852,-1.2944427166540309,1.5796003223626345,-0.20338398509593952,-2.358801448282143,0.07220818758906594,9070104,0.06294764310699016,-1.6236764868546043
0,25001.0,250,139,-0.235231792148932,-0.4407562792655789,0.04523136251969123,-0.5391078842901225,0.9642285912746658,-0.027201746910373917,-0.6826675997719972,0.04716699459126828,9070105,0.06174740317764025,-1.3337842756294285
0,25001.0,250,154,0.3925391714267225,-1.2930943275613542,-1.206399897291233,-1.5481473025572787,1.3014539401029093,-0.2605317955086422,-1.0380495115318402,0.05649619845111485,9070106,0.05588183078790671,-1.1745210178342629
0,25001.0,250,103,-0.8365885153406496,-0.9788850236632224,0.4930974009412994,-1.0727971506924443,1.4477978846292294,-0.006748155540307263,-0.8507063233637712,0.051038254400088835,9070107,0.05658820414899431,-1.119701253136156
0,25001.0,250,166,-0.703650849500598,-0.7405414652147515,0.4554854498182009,-0.2495461060927661,-0.6984854998758828,0.005633539482028685,-0.4724070170959842,0.04472231357190547,9070108,0.05656699378157792,-1.0988351201448
0,25001.0,250,152,0.19733284015883476,-0.22979191484102635,-0.37198028397722,-0.41106978881169226,0.255448751042106,-0.06763509101947066,-1.127866358910515,0.05681124161497265,9070109,0.05095524412641077,-0.8663093777355203
0,25001.0,250,114,-1.1299925608529693,-0.890871299397745,0.9031618884709166,-0.22398224626989555,0.21255299143797707,0.056189870588214536,-0.0387589812888644,0.03928747247052727,9070110,0.04018419719935461,-0.3778130281736333
0,25001.0,250,198,-0.2834092826399947,0.4588145568226533,0.606837212154093,1.5435853984352357,-0.4219661340041636,0.11547524660458873,0.000936783159947844,0.034491386318047816,9070111,0.04530965051272085,-0.668932260583948
0,25001.0,250,133,-0.2644816127102034,-0.4462715267312864,0.07855312098341323,-0.4068635194097179,1.1434508352244894,-0.023120383745477847,-0.9043782516958448,0.05229934319691495,9070112,0.07079506480932217,-1.9213785732916064
0,25001.0,250,193,0.7965932574330139,0.7856834684186422,-0.5437382047217014,0.6586751606521988,-1.3241094214182223,-0.01390597184450946,0.4595838279730696,0.03085190223258627,9070113,0.0405934081152195,-0.2104335381758735
0,25001.0,250,185,-0.2378435678265619,-0.3018148073912472,0.12484131847480062,-0.18149264270268264,-0.23524697976816475,-0.005900106153143807,0.1535005798179391,0.034666608277727,9070114,0.04497177053688218,-0.472238403261817
0,25001.0,250,118,-0.09325361437390436,-1.021147019955051,-0.4516270928198679,-1.2522021200428304,0.7291124975171793,-0.1396646001429636,-1.3318720020443453,0.06003822579803926,9070115,0.06830547998445394,-1.9179178952891185
0,25001.0,250,107,-1.3086975558610006,-1.4225366998485438,0.8306557603171926,-1.092366087832387,0.9391481808049872,0.005866236715435945,-1.0745309119094308,0.05733378984447776,9070116,0.05422027669250858,-0.9526781809097083
0,25001.0,250,169,0.8687933482181951,-1.3817111918417155,-1.8450786390081448,-2.3169324868306127,-0.0775767747613904,-0.3521620973200537,-1.7068215994279694,0.06706297330082799,9070117,0.07517060959759955,-2.409397312347318
0,25001.0,250,204,0.5101685008999336,-0.7688379948865098,-1.060534841292372,-1.5409122401905664,1.891293236184057,-0.19913671409761546,-1.9013485797467613,0.0602666369648539,9070118,0.0695259401097703,-1.6627174517424843
0,25001.0,250,131,0.7219890253233504,-1.819286312767052,-1.9045541035237257,-2.6912810202656483,1.631271936236836,-0.3974929723066133,-2.8849397155077203,0.0834509515140358,9070119,0.09026809324584864,-2.7957061557929648
0,25001.0,250,124,-0.4402449629965639,-1.6912534664388963,-0.3956392862373357,-2.865707391221795,3.383592082954865,-0.1825852076109537,-0.9872539939177208,0.05215289309731594,9070120,0.09492428918710898,-2.867168214630361
0,25001.0,250,132,-0.5250131696738801,-0.03443786925807786,0.6297708467421995,0.6554283732499959,0.7534087311193467,0.0831800833589731,0.5458608087605629,0.029284036567025464,9070121,0.04268687653841171,-0.2202382039636876
0,25001.0,250,174,0.5995915097724565,-0.803569845636998,-1.1896915444040153,-1.4626521600636266,0.5885991206859574,-0.22024977180514724,-0.783916022825443,0.04843785348423062,9070122,0.05222551987029252,-1.0013157665469756
0,25001.0,250,165,-0.35030407447658457,0.2714079880252014,0.5842869300753283,1.087527420515256,-0.7971984360620729,0.0991276347978147,0.3546444598326189,0.03245649567830612,9070123,0.04233331174159002,-0.4201807283244343
0,25001.0,250,181,0.6699925466314575,0.009506819437610557,-0.8220596201629625,-0.3022072052013449,0.2410041503032313,-0.10957999727063646,-0.4105757044109583,0.04481469847574122,9070124,0.04924181383282936,-1.0168852802037256
0,25001.0,250,179,0.6287493654237714,0.2034165133389068,-0.6627148912102272,-0.03585851131347887,-0.3491708503834283,-0.07368690903764352,-0.6226616425963493,0.04656318119603239,9070125,0.05119900611544604,-1.0104551497601308
