start,end,N,SS,ZngE,FulD,TajD,bsfs,FerL,FayH,btree,Colless,path,iColless,ibtree
0,10001.0,250,56,0.195806283133578,-0.3740191419681385,-0.9095319769032818,-0.7160814284659742,-0.7376741637559111,-0.18019581510659752,-1.2069041200383586,0.052266413323545084,9050022,0.059243425314159874,-1.46682318506554
0,10001.0,250,58,1.228192066580199,-0.7696309122327304,-0.07331765747793542,-0.3035837392553545,-1.5635952587484183,-0.2335250755683586,-0.9175165735199656,0.06163215913507403,9050023,0.09030414461817493,-2.358587468593244
0,10001.0,250,54,-0.2306591012538216,1.032795149149691,-0.5432449167709773,-0.9442411847603204,-0.008826122807118749,-0.04462898397172636,-0.40126041163492987,0.04284565484597715,9050024,0.049020127430543285,-1.0717827008737386
0,10001.0,250,60,0.2269282555731226,-0.8432189439040394,0.8588020044254742,1.0263881865794802,0.18676731821037865,0.09503128214599783,0.16629852792601565,0.03508721794197664,9050025,0.05882400570022023,-1.5291381709835845
0,10001.0,250,33,2.5152015730652453,-0.7231196638971007,1.0340133061865453,0.09480036583836927,-2.5818211711445462,-0.3203972193739322,-0.7884471303796724,0.04895156663520442,9050026,0.07307293690892602,-2.464223732982344
0,10001.0,250,60,1.1741658343614456,-0.2483506390917217,-0.2896139537934021,-0.6003380019636289,-1.6142648580993113,-0.25711572261296195,-1.4094652686545142,0.058628780354392486,9050027,0.05597011702724878,-0.8728853535484687
0,10001.0,250,45,1.0312103329876927,1.405754061843998,-1.5516327703166852,-2.2686116054984056,-2.1183026368377234,-0.4442262801718353,-2.7026879173111706,0.07608750413841749,9050028,0.09690374400829124,-3.180267286876598
0,10001.0,250,62,0.5113929043115042,-0.6239052371832599,0.013388301229754077,-0.13185344930101014,-0.626875830035017,-0.08957242491986113,0.1939071906405969,0.03578518026319639,9050029,0.05564192252882499,-0.9793114924783388
0,10001.0,250,49,0.5137957781537202,-0.011444795801529836,0.7007637910630082,0.9122556329191308,-0.25876777820362984,0.017911470215645774,-0.375278498971308,0.04264603998039846,9050030,0.05291812410934058,-1.218184020953002
0,10001.0,250,59,-0.3678764450201791,0.7036404225315986,-0.12730445769258206,-0.4662057993925386,0.3869653826854212,0.046164049243312036,-0.6066791905345442,0.043710030738790935,9050031,0.04806106145010148,-1.092410029998337
0,10001.0,250,52,1.083268854094584,1.5205081136020568,-0.4349103109699585,-1.297890429388973,-1.580673080237734,-0.2679752863686161,-0.9198127720329756,0.051787796346677024,9050032,0.06596061666018915,-1.937993878185684
0,10001.0,250,53,0.38781930838064615,1.7730184087762209,-1.364507888174533,-1.9891960819523131,-1.2220882936792024,-0.2888712764599616,-1.9881440457752464,0.07108001900073414,9050033,0.050842077989376865,-0.7627827992452557
0,10001.0,250,43,-1.537868864677108,-1.2326175648034663,-1.1461226019409778,2.573999253446933e-06,1.2943125329672476,0.10244399585705598,-0.41148432148850783,0.045541035108174636,9050034,0.04334272574167639,-0.476186667474682
0,10001.0,250,44,0.9974181160729384,-0.8760033257215954,-1.5288869995621899,-1.788429689999118,-2.063476190269024,-0.4353821131831989,-1.5393537641954893,0.07392684341855503,9050035,0.07212397979012826,-1.7323415160910585
0,10001.0,250,56,-0.6807647327222976,0.8945822841459391,-1.3188775599657787,-1.7471245378068658,0.12735140456185567,-0.08626967841782668,-0.8772201654578766,0.050260180506974124,9050036,0.052084682817290666,-1.1243909552729308
0,10001.0,250,47,0.06341958852287886,0.11032168173846922,-0.6567584472636844,-0.7698282788482553,-0.4336693832054965,-0.11783770005260127,-0.7664632213009455,0.047534222913158,9050037,0.06813814397374444,-2.085145944496814
0,10001.0,250,39,0.04009400264533312,0.2682766911472261,0.6608599556151095,3.1915551704795755,0.3044825901948717,0.10111195866961277,-0.252190784187422,0.039486575333592434,9050038,0.05989765513667573,-2.1388035091235107
0,10001.0,250,78,0.6855599364820056,0.7472299679940148,-1.542827186222126,-1.9603732587068303,-1.6971993106424,-0.3598601684171164,-1.320885167032437,0.06765384117113618,9050039,0.0651314937168027,-1.4119416778299148
0,10001.0,250,59,0.5425027678264428,3.1206734140835413,-1.7267008109135873,-2.6464516500391624,-1.6138424415103982,-0.3713421236447567,-0.9750308478653216,0.04931554173683984,9050040,0.06925191806653136,-1.7744447743683744
0,10001.0,250,61,-0.22322207066894698,0.2932074070466778,0.32675371126404024,1.4682070940400784,0.4550962836210126,0.09172445911000487,0.06089607420635298,0.036996031664859784,9050041,0.050614902004330685,-0.8910127518295378
0,10001.0,250,39,-0.3347021877139677,-0.17350190195313425,-0.26974931206762554,0.8336555260186067,0.2716429968132145,0.01949168707003164,-0.7555476923768281,0.05132087489743923,9050042,0.07837340143986082,-2.6361827071146644
0,10001.0,250,60,1.5868757772259805,0.3465176657205953,-0.5066811593164829,-0.6985260757161744,-2.244513580045012,-0.3657263578442529,-2.6048515173908973,0.08024337979643073,9050043,0.0636470613637345,-1.657294839941603
0,10001.0,250,54,1.3699684624860762,-0.2793068957810533,-0.7353914588045303,-1.0034932481542715,-2.099739381567762,-0.3669920172322389,-1.1427693607272336,0.054966249871566335,9050044,0.06828388824113657,-1.7337381453022762
0,10001.0,250,59,-0.8326602117662297,-0.2027469493003798,-1.6015780990216018,-1.302346947859855,0.16016682217840408,-0.10357157087577533,-1.8238889917356509,0.07144033121734249,9050045,0.0561424583966364,-1.189700183479595
0,10001.0,250,65,-0.6411992184012179,1.1993194963883655,-0.8047976445468734,-0.9290186907639062,0.3550033371501124,-0.012220235540707584,0.1566799887179697,0.034004051396200635,9050046,0.057973830807099364,-1.521558618695282
0,10001.0,250,43,-0.8132896697008917,2.0021745278308987,-0.8755302947221781,-0.8538799209978669,0.5394275575321317,0.010289264333519371,-0.4023348837172712,0.046360846612255466,9050047,0.06143930560953492,-1.4181705401682458
0,10001.0,250,44,1.015349024380332,0.3118963828689251,-0.8041632223276394,-1.310019529728085,-1.6951776064760002,-0.3209550014968969,-1.2985201294588125,0.054995415906803374,9050048,0.0627024225936002,-2.0772213011273597
0,10001.0,250,47,0.3343557389712414,1.9742742943695908,-0.9233470882400286,-1.4676239712180752,-0.9142746341414104,-0.2111832635643943,-1.1171632219320475,0.06564287711116112,9050049,0.08600531156885607,-2.34128718501113
0,10001.0,250,57,2.9047894609395915,1.4528176269988191,-2.318651792515079,-3.1456836875048233,-4.865923413147094,-0.8941774998972459,-3.02765081466987,0.08322733750250268,9050050,0.07188431143930561,-2.64231899878484
0,10001.0,250,49,0.8227835759861339,1.423739139336535,1.0773007232505565,0.7006964653558676,-0.4386827848854923,0.0214611237663546,-0.17869847019060411,0.03683502337796935,9050051,0.052585341365461835,-1.1588346247103782
0,10001.0,250,59,0.4582873605490619,-1.109134321132358,0.26970049138967833,0.360834802529333,-0.4215235107344698,-0.03990879135503701,-0.31866580882169565,0.04569767905368372,9050052,0.0560548646197694,-0.9034153604050592
0,10001.0,250,54,1.3019302591282558,0.7047696379170046,-0.08476800704710448,-0.6176172076466064,-1.6618711208559194,-0.2507959246204995,-1.1585877193798808,0.05818223806868428,9050053,0.053054511954628535,-1.212876290549322
0,10001.0,250,58,1.9555470909417167,3.834995804296,-1.9534748933092347,-2.8572002685484668,-3.4898446500782296,-0.6631640321424479,-2.3180415191474406,0.07163799510435631,9050054,0.058029352432772574,-1.5828297874594572
0,10001.0,250,83,0.0253155188797278,1.4015238888888946,-0.8985655417299285,-0.9683692328702566,-0.5261033512431089,-0.14356791599536992,-0.7671151090700162,0.057608313438084126,9050055,0.08962912582228556,-2.6277307456545147
0,10001.0,250,60,1.2865321546833417,2.131122580157548,-0.20226148513011852,-0.8217490685957904,-1.706010815564213,-0.26351685609805786,-0.7425188988362935,0.052404317731756515,9050056,0.04985699622310581,-0.4998498314958649
0,10001.0,250,67,0.8259565582073856,0.004723868718810779,-0.1058388892227028,-0.28518432880664835,-1.0817600362129325,-0.1634506657358085,-0.9166527340701858,0.05150202327335912,9050057,0.05541691383530727,-0.925041667208187
0,10001.0,250,35,-1.1208141807309928,2.075612937081368,-1.3286227084838174,-1.2751671968819682,0.6861378343219942,-0.003560743003239736,-0.4033798039015655,0.04542107308691472,9050058,0.06828697277589621,-2.1190874181148343
0,10001.0,250,68,1.406421530082414,-0.5678189987086354,1.8999533508791957,1.6763112473213058,-0.7031449436676567,0.04825516151365265,0.4974372953001226,0.029999764453709263,9050059,0.04219903808783521,-0.5135305247967347
0,10001.0,250,43,-0.5417483403214551,2.002174527830898,-0.16201830233761086,2.573999253446933e-06,0.5861038062796278,0.07546589184148522,0.3938715461215307,0.032803256034892266,9050060,0.07760366981120964,-2.4178609900173966
0,10001.0,250,62,-0.5114735709173361,-0.04696560822816672,-1.0898963633556795,-0.7952797660275372,0.03939933198182687,-0.08030772425291581,-0.736932646694293,0.053501255405647166,9050061,0.0533262080580386,-0.8399198197828242
0,10001.0,250,62,1.3037829853212834,0.2415042062493797,-1.7442061452829354,-2.2264320134170648,-2.568851744144789,-0.5090202654717907,-1.566766764734205,0.06693370777595294,9050062,0.07987109729239539,-2.25265012573426
0,10001.0,250,49,-0.4935546846982943,0.34735118798298703,-0.7667665386292523,-0.5755427617029993,0.197907870259134,-0.03226586858685083,-0.13532517474515232,0.03877056613550979,9050063,0.05779389961278807,-0.8887896615489713
0,10001.0,250,55,-0.5115264195216377,1.9300109869852557,-1.846098492216012,-2.2741197026787496,-0.3686990769370369,-0.20105863572906066,-1.5728420730290633,0.06323501892876165,9050064,0.07457248348231636,-2.3631117444564977
0,10001.0,250,49,1.104138318727844,1.4237391393365342,-1.249633885416909,-1.927536308456105,-2.047523254887287,-0.4048274163897757,-1.5048615896079132,0.06300954652871775,9050065,0.09183508226454204,-3.055636873867195
0,10001.0,250,32,-1.4167838211002441,1.9799983399544518,-1.5258701112307334,-1.1661348095657564,0.9538953954693552,0.02269560540703793,-1.4734684418863144,0.05334779980135595,9050066,0.05913978494623656,-1.3344044097136365
0,10001.0,250,65,-0.8151871278542423,1.4753143374216262,-0.3983204232468037,-0.1840784815546862,0.7929156491367647,0.08274390939957751,-0.9061813755702308,0.054331573606252966,9050067,0.06267466178076361,-2.008349712568493
0,10001.0,250,70,0.815438776100456,1.9374886648052505,-0.18438044348594892,-0.5742838965019704,-1.1116046761667042,-0.17316763102044536,-1.80091706999725,0.06777154701756333,9050068,0.05241788267439258,-1.0925349751145994
0,10001.0,250,74,1.2036676955185366,-1.0089546103087743,-0.5098233867797836,-0.6535612158888227,-1.771102043164268,-0.2913470695888548,-0.8009301674559655,0.0558075620454167,9050069,0.06849170877056614,-1.3253746922008685
0,10001.0,250,44,-0.32257259547905176,1.4997960914594457,-0.6620859645440899,-1.4478807186734093,0.04404024175843217,-0.04716277723184102,-1.9186228876975209,0.057011035343720935,9050070,0.06011546184738956,-1.9800913599421064
0,10001.0,250,59,1.137340707836296,0.09938217464361294,-0.11309346853743316,-0.3574846024750297,-1.4724464081255957,-0.22298425944206424,-0.9353976623321856,0.05115826208058038,9050071,0.04889057697063915,-0.557811943207125
0,10001.0,250,58,0.08737034682269998,1.37919488881401,0.6654740492567028,1.7347603631333262,0.2540188102498888,0.08977184865693084,-0.3884561301453281,0.04463504065136401,9050072,0.0774943090333685,-2.5687595071988527
0,10001.0,250,58,-0.3120254924472407,-0.1556806833622325,0.0053370103974416,0.5766156199329312,0.38999826518248537,0.0572196977637652,-0.047105853483832234,0.041344589828849455,9050073,0.05442333851535173,-1.071295499219571
0,10001.0,250,44,-0.9004995632327443,0.7078629523990992,-1.7537578456028438,-1.3830473142718909,0.1738912550029562,-0.11629625463314908,-2.238201429531089,0.06100147303671075,9050074,0.051596414985455016,-0.8633825954024449
0,10001.0,250,76,-0.3741139810923885,0.1292094882573509,-1.5990756012197809,-1.65572308186309,-0.4148559040813537,-0.18325793601398624,-1.555653643244035,0.0709385055479109,9050075,0.05447215808204355,-1.0390677404407165
0,10001.0,250,58,-0.436498450485298,1.3791948888140104,-0.8475557436914578,-1.2811626441446993,0.07994233458668014,-0.05557707192573058,-0.8094636476602081,0.051494835647575635,9050076,0.04664279236762719,-0.6067911901343516
0,10001.0,250,37,-0.9249090147398926,1.359641034350149,-0.9537675904347024,-0.8631677979527913,0.6405597703731634,0.02016981645563473,-0.0938763555505204,0.03975953441557794,9050077,0.050706050006477515,-0.5949210529589111
0,10001.0,250,55,-0.0837732195976718,0.6400270109984543,-0.10642299380508903,-1.6237311146339946e-05,0.046111078657944594,-0.0017198041211453294,0.10681637608973477,0.033661997217481435,9050078,0.06391464475413174,-2.0321707440107515
0,10001.0,250,47,-1.2560915672665027,0.11032168173846972,-1.30169503413821,-0.6285844029587,0.8568869050378447,0.02293695743965441,-0.6804836118677128,0.04827374012177743,9050079,0.05033845057649955,-0.9488275242911678
0,10001.0,250,39,-0.4524952761126055,0.7100552842475869,-0.7164105344379141,-0.6786271954947929,0.17864948776791353,-0.03153616675999843,0.03274694810055337,0.03718479230013032,9050080,0.05574718227749709,-1.2207292595369208
0,10001.0,250,49,-0.13055682464314194,-1.4466287309395944,-0.5180359059507461,-0.2101168621705869,-0.11825363388811327,-0.05924620288973076,-1.1722396577882868,0.06074956936467495,9050081,0.08517618862546962,-2.7205793402367213
0,10001.0,250,43,-0.2392541132925489,3.215221562568785,-1.7939254441064905,-2.2304998331195773,-0.6685310969261474,-0.2472470856877285,-1.2098475288794042,0.05528774828763544,9050082,0.07455952843632596,-2.4019936208740917
0,10001.0,250,40,-0.1850478988240491,-0.6721351477662793,-0.7514028296207801,-0.33298737340180634,-0.17323079330258506,-0.08814806683907582,-0.8332582737158174,0.04583129150543266,9050083,0.05532099070769883,-0.840098968199687
0,10001.0,250,45,0.9162283039437584,-1.3097288870990782,-1.3471941389385405,-1.2423182841329248,-1.865154137433226,-0.3895974268409088,-2.2989267612740845,0.08018233182469732,9050084,0.07536598004922916,-2.504694135635322
0,10001.0,250,64,-0.6107333936664872,-0.4174263314956763,-1.0820428108675204,-0.7066206614718485,0.16603284605227953,-0.0612640641506436,-0.365515351359918,0.043684723533149485,9050085,0.07165220019864403,-1.8740712485391176
0,10001.0,250,41,0.06534169162942965,0.11798520688042158,-0.04655283576939717,0.2882085569255777,-0.10625475791544033,-0.019995304713711904,-1.0207875399858293,0.05416365924527604,9050086,0.06581163363129937,-1.8436691770655056
0,10001.0,250,49,-0.7158751733825918,-0.011444795801530034,-1.2099905315780348,-0.7069065837129602,0.2341017582381009,-0.06253992530668945,-0.3090990509378822,0.04293145887219625,9050087,0.06985083189902466,-2.131423846949789
0,10001.0,250,56,-1.0905756407721146,2.480334066788535,-0.7406296697605754,-0.7824930451912455,0.9503774229349664,0.08005893580684917,0.3422039441227669,0.03029167360686987,9050088,0.050200803212851405,-0.9157819722306008
0,10001.0,250,33,-1.2467694880816909,-0.2099912691826199,-1.467217658931256,-1.1886898350173312,0.7717931832191067,-0.0014111733270062315,-0.7300595562513646,0.05755850727387729,9050089,0.038789566869629054,0.05307448007835664
0,10001.0,250,86,1.3249875706053822,-0.8680787232409508,0.7640912960366818,0.19803974426598156,-1.2193275099219192,-0.11192948340665164,-0.5265081277288435,0.045992646894586126,9050090,0.05368652027464698,-1.0725630506888066
0,10001.0,250,52,0.7196405903273525,2.19985935610732,1.0981535363137658,1.1746904974798442,-0.2976440069299065,0.043968570658833736,0.2545568116339757,0.032862633329014984,9050091,0.056536998433617175,-1.414351816723883
0,10001.0,250,46,-0.19177287274206234,0.5550457539365068,-1.2328621493948213,-1.4401822344103612,-0.4273835263008557,-0.16380506881086607,-1.2969336030599443,0.06279958543852829,9050092,0.07756833786759944,-2.3069329456372607
0,10001.0,250,47,-0.4940836441304828,1.2286932493171416,-0.5941655710959076,-0.6845404508152853,0.292668585653534,-0.004243859387974506,-1.5821661826678388,0.06527955138526458,9050093,0.06196470469692391,-1.4891048445886503
0,10001.0,250,62,0.2676590183895772,-0.6239052371832595,0.8976676094744833,0.7970508374998645,0.1580357584949655,0.09368259367169514,0.056581069975967214,0.03767867167595111,9050094,0.04832481289923965,-0.5960488017185361
0,10001.0,250,57,-0.07525833115806044,-0.10708012700926102,-0.21059218551940695,-0.12232644025053645,-0.021243220394308527,-0.019824617599744517,-0.1566017009088467,0.040557005286892565,9050095,0.05616012436844151,-1.1927431766797767
0,10001.0,250,46,0.5912601868976499,0.1748386436417104,-0.6199133178969161,-0.6885153119392292,-1.0692449909790838,-0.2104020600496396,-0.3824689846601854,0.04632000487719379,9050096,0.05248952800449108,-0.9430104677850972
0,10001.0,250,47,1.9404339769656216,0.1103216817384693,-0.7180937168494448,-1.0941689053268489,-2.7983872740685105,-0.4761594758888485,-2.2019688168826552,0.07080191734680658,9050097,0.07273261781617787,-2.2908511708811012
0,10001.0,250,63,0.2871554690926285,1.0438995484595637,-0.7765911914783326,-0.8334597050920213,-0.7801729392573065,-0.17380975281942213,-1.2256000478539952,0.058990520285912236,9050098,0.0748360008950759,-2.074941005467835
0,10001.0,250,56,-1.2078239932114352,1.2117326406744584,-1.0119269626946101,-0.6062582699449497,0.9482990604080136,0.058178710011390765,-0.3403291709755132,0.04097513110986359,9050099,0.06598166860992356,-1.8416531405241656
0,10001.0,250,43,1.1859861284762034,0.3847784815137159,0.031627524701778174,-0.6141378818890354,-1.4570330439603143,-0.21783528072942904,-1.181311644139913,0.05653881032816128,9050100,0.05841106360927582,-1.5257409957624828
0,10001.0,250,62,-1.1774075772228518,1.395383464159566,-1.072259156706659,-0.7428986495919494,0.874857363191294,0.04186813891547905,0.04834443781440682,0.037734062802076786,9050101,0.046605777950511726,-0.3672566743105333
0,10001.0,250,58,0.8742559163328537,0.4582695455082641,-0.35569531214124805,-0.4234891278831879,-1.2782892324986812,-0.2143704938913152,-1.0599562271425718,0.06234321450022965,9050102,0.0720462495141858,-2.033133429643458
0,10001.0,250,41,0.14595853939355888,0.9624483246107574,-0.2811711429364039,-0.09941807724838868,-0.332558477331754,-0.07366995097430905,-0.6789330146979867,0.04633804033337652,9050103,0.0513667573519886,-0.9011090660723696
0,10001.0,250,70,2.1026764867170464,0.3928238017719627,-1.3861172999791556,-2.055956644618556,-3.365347328913209,-0.5890396947243178,-1.3437852199292701,0.06158157977532248,9050104,0.08728711371540755,-2.58758326371293
0,10001.0,250,58,0.6664401950867056,-1.3835811411032275,-0.3882223459535356,-0.4655473174466704,-1.0381915276206573,-0.18198416998751307,-0.6825855534665034,0.05052050031551805,9050105,0.08223755235997754,-2.4743385131559235
0,10001.0,250,39,-0.3958934024665069,0.7100552842475863,-1.2918652974923048,-0.9233618623805048,-0.20030343766728287,-0.13704917270189546,-2.054909723340123,0.07175952386395679,9050106,0.06673063220624433,-1.7795353390548987
0,10001.0,250,62,2.044162906573665,-0.33543542270571325,0.3728703476278457,-0.20101134969196244,-2.3314675999116514,-0.3076424743410092,-0.9725935599691689,0.058263777074503836,9050107,0.07087335517183943,-1.6046858855393094
0,10001.0,250,50,1.7970319801798622,-1.1255238311700002,0.6180643776780492,-1.5603521086836525e-05,-1.8965628950789355,-0.23151613890755776,-0.3670516400565429,0.04259284797880387,9050108,0.052794511378848726,-0.9115941445705849
0,10001.0,250,47,0.6078970447123766,0.8559027267909178,-0.1197963683594052,-0.4443812573795497,-0.819846685487326,-0.13218635499334644,-0.5091401354403661,0.045639132211227035,9050109,0.05364684544630133,-0.7436586251344186
0,10001.0,250,63,-0.8447975603747053,0.475524050999203,-0.7261541433181552,-0.26403109560043353,0.650993201920574,0.036722275864812345,-0.7384845627419239,0.052584291766828384,9050110,0.07699345770177485,-2.050168086374629
0,10001.0,250,77,1.9359926426856104,-1.0874914669034843,0.19234556548808213,-0.5089181399712829,-2.2924588333651976,-0.30953166867094617,-0.5745785656615701,0.04517500743009991,9050111,0.04848587899987046,-0.4785647989207799
0,10001.0,250,61,0.87568859289791,-0.8783255172342778,-1.1996454751894727,-1.4257741589944508,-1.7404813512168165,-0.3468430543930792,-0.6990735010072269,0.053411225547350685,9050112,0.09441284198377088,-2.8802504132277615
0,10001.0,250,40,-0.3392467946262988,2.782126802141077,-1.4087807855254382,-1.7953037717836895,-0.3343517855222139,-0.166728582485875,-1.4825248276849663,0.0692308404123406,9050113,0.0777302759424796,-2.2872153640054846
0,10001.0,250,55,2.6529395608177277,-0.32746097099164645,-0.7660451615100827,-1.5141423450225442,-3.7085992165079267,-0.6044137700382943,-1.3860273816312867,0.06010552473824918,9050114,0.0982575463142894,-2.943744466744238
0,10001.0,250,42,-0.9852608428092424,2.5262944716182383,-1.8513537861284768,-2.0035858400276854,0.22893313564441534,-0.11640624283217263,-1.5709533590974658,0.061248866433475865,9050115,0.0832888003627413,-2.9082952943596663
0,10001.0,250,86,-0.037958889784571966,-0.4442949488248586,0.4260105567390498,0.7613998128574605,0.28178140789620504,0.07243523452830486,0.20697650308648224,0.0359757000351637,9050116,0.04264701485844121,-0.27010249053225344
0,10001.0,250,58,-0.21461187311310886,0.15129443107301632,-0.6018277123290734,-0.43980547390244695,-0.06150487265153647,-0.05668779987335396,-0.650393079074179,0.05246534525197564,9050117,0.0648521505376344,-1.7841194688431543
0,10001.0,250,81,0.526667849536812,-0.7350513850614838,-1.8668338679371184,-2.292755216504474,-1.6794444154295531,-0.3814328972004461,-1.6673468159380682,0.06970508763163252,9050118,0.06719782355227362,-1.6195651649133822
0,10001.0,250,65,0.6549129610072681,-0.1806547087779375,0.7931437634287012,1.828806699200599,-0.3783761772367433,0.007941340010133389,-0.3514061099854266,0.04353642859278303,9050119,0.05453611681750042,-1.3619907195712653
0,10001.0,250,47,0.914002791613171,0.8559027267909185,-0.8338653856281913,-1.2073951086808017,-1.5859427687111294,-0.3043276596302669,-0.8284394663799317,0.04686796340507962,9050120,0.05554226832889871,-1.1429898858025958
0,10001.0,250,67,1.633475546211386,-0.8000623429111282,0.306099605929671,-0.4947851935937085,-1.857345890179561,-0.2423568574493989,-1.8391266507855248,0.07153297622467428,9050121,0.07909055577147298,-2.667737522482496
0,10001.0,250,62,1.3506941098083491,-0.33543542270571314,0.4712049574786655,0.17922586828981374,-1.4178173785003425,-0.16779434823323414,-0.8996357742325173,0.05148936760868359,9050122,0.05564192252882498,-1.0827857517111308
0,10001.0,250,54,0.6780545300336709,-0.2793068957810527,0.4327060693235341,0.4715199881351443,-0.6064818062126694,-0.05454205244284222,0.01898616388426916,0.037300636236703086,9050123,0.04788508874206504,-0.6914482726142072
0,10001.0,250,49,0.7888702811020882,0.34735118798298625,-1.1700359330303358,-1.7159445986371569,-1.6129283113991069,-0.33383434537559875,-1.9261111194983769,0.06947773171539201,9050124,0.0855599818629356,-2.2729696135709987
0,10001.0,250,61,0.09134369366657526,0.0003241759764391313,0.1301431978509778,0.6169965070939567,-0.0422905078414124,0.004157263538200245,-0.28892622505137033,0.038718005663205816,9050125,0.057923777220318225,-1.5094846630276928
