start,end,N,SS,FulD,FayH,ZngE,TajD,bsfs,FerL,Colless,btree,path,iColless,ibtree
0,50001.0,250,304,1.8136939685526507,-0.02342139434532609,-0.508807771015319,-0.7156134211684092,-0.8166838710633879,0.22504576886653546,0.040527270371809816,-0.22139948313568325,9110057,0.0523616501444214,-0.8605521812507527
0,50001.0,250,243,-0.06444953687977498,0.04474772836562111,0.02064625956927784,0.3229502540683555,1.1823347292928492,0.15581548393842068,0.033899620568878235,0.2493121888831479,9110058,0.047612783640766536,-0.6451447232815704
0,50001.0,250,305,0.4341822823921623,-0.1053911990898305,0.4076375047070248,-0.2632680116495527,-0.32319839906721964,-0.6509827993963134,0.051241462199161626,-0.7203197684526299,9110059,0.06846559853040289,-1.7686195195335919
0,50001.0,250,301,1.2344912542979694,-0.1500480293069476,-0.11760684972544495,-1.1397740557615892,-1.5232532659457252,-0.49612122017999893,0.06493716802694646,-1.6015976481103789,9110060,0.09075009716284492,-2.570270605118227
0,50001.0,250,266,0.3827848555955314,-0.3347053406081357,1.43981260947294,-0.6690371645413711,-1.3931729222023639,-2.1524924787783286,0.04678558505434418,-0.7092962905419259,9110061,0.07873660540780636,-2.0002936149241988
0,50001.0,250,308,0.03153732695891261,-0.16370181017201285,0.3964703942679492,-0.6686389592180895,-1.0652538451856284,-0.8653089176835635,0.04485788314548518,-0.44103296017901583,9110062,0.0576150101253912,-1.1211369970685698
0,50001.0,250,295,-0.02275557196148511,-0.06504146086988087,0.13522070354111915,-0.28972620752596273,-0.4987139899736076,-0.3297777663483896,0.0418229150254024,-0.3701816926964416,9110063,0.04142788161443428,-0.3098551255989783
0,50001.0,250,299,1.0737372335249509,-0.03013336491325185,0.12274995361833288,-0.06838257449296377,-0.11725340505194035,-0.1898959501957832,0.05232986274469697,-0.8502062884003411,9110064,0.06294065149486834,-1.5916764465362847
0,50001.0,250,304,0.07271392782834113,-0.1247124910914882,0.7384940647064142,-0.03068011000042335,-0.3898946888671893,-0.9282665939358448,0.05021012019798148,-0.907886360307897,9110065,0.06648842310286754,-1.437130463114058
0,50001.0,250,217,4.10687290548751,-0.5312578142532166,1.2641826134077931,-2.1642745977350217,-4.034460716256052,-2.7738539364575763,0.08250744915144449,-3.144906915837592,9110066,0.10838623310446084,-3.087541271896567
0,50001.0,250,288,1.888118294209134,-0.22186528203850012,-0.06500780080811877,-1.5648234205623293,-2.5532716580973034,-0.7997647125440058,0.07831963597266392,-1.9494649490602443,9110067,0.10351891436714604,-2.6572617550240056
0,50001.0,250,246,1.8128624364507897,-0.2664300225446674,0.00013209583774234637,-1.7880433646230152,-2.790110731987196,-1.004052810328008,0.06249875432250091,-2.2257842766709204,9110068,0.0890452131105065,-2.6524909633879195
0,50001.0,250,302,0.15628852371863156,-0.15477157117774426,0.5432720088929175,-0.4470780117397634,-0.5883381533420401,-0.921707191785647,0.0557860597771534,-1.0253182895793862,9110069,0.06274662731133777,-1.3102249853728158
0,50001.0,250,296,0.6690144416127604,-0.2489338319502309,0.2453926929906893,-1.4074193691073005,-2.0950412506623803,-1.0943811595454662,0.05490343137412355,-1.0420328171417157,9110070,0.08356453107716222,-2.329188087232469
0,50001.0,250,294,-0.2050785559704628,-0.011056835926751964,0.2991719074094213,0.2536419472396743,0.42069872227821903,-0.2264174206322805,0.03717682211533321,-0.06573373460362505,9110071,0.03740561916815318,-0.20223614144177848
0,50001.0,250,336,-0.34229386559835506,-0.234808958332668,0.737121749873961,-0.7773065122456351,-1.1464921498729037,-1.3468752210052235,0.05428786112190698,-1.114688617878792,9110072,0.06827858179574503,-1.7708409687498383
0,50001.0,250,222,0.7291199885437191,-0.2797523263867381,0.3825636947422741,-1.452473966969529,-0.9594147448320314,-1.286739846837092,0.0573196009845835,-1.2275641952316432,9110073,0.09322774970851144,-2.7346629750567657
0,50001.0,250,282,0.654481007214601,-0.16250369809328302,0.2695949685841005,-0.7977094098628416,-1.1660114828851431,-0.7811091874659322,0.0665342491064204,-1.4514663401284411,9110074,0.08947419559392064,-2.5889239953852337
0,50001.0,250,262,-0.4999268129288497,-0.0836452915549644,0.2833319171053086,-0.25095806805108223,-0.41974801884651697,-0.4906004524964833,0.043193389614728635,-0.4991643993886176,9110075,0.06088597917339509,-1.5445489305864757
0,50001.0,250,251,1.1153151744438607,-0.24250111559152115,0.08873886828373853,-1.5307454116845949,-1.917711005792701,-0.9691218840698069,0.06791745144349112,-1.9226434356105693,9110076,0.06953890832145786,-1.9140624764592389
0,50001.0,250,319,-0.13574577958357964,-0.27760963134140904,1.381755873865255,-0.35787544388958986,-0.7372179314209346,-1.9058359714045632,0.04825709334065336,-0.5652218656040403,9110077,0.06235491223831682,-1.2044578421045562
0,50001.0,250,255,1.1974948766086928,0.054918817312544506,-0.42745469844011824,-0.10070025472274324,0.2679235330858555,0.4709096439405541,0.041312142732486866,-0.2942864237592317,9110078,0.042325754631428944,-0.4753965444830358
0,50001.0,250,240,2.1698194294587707,-0.17134032678726427,0.0812037815597269,-1.0601231740252628,-2.218531740785657,-0.6952559295126559,0.04997439259600961,-0.8760829922051033,9110079,0.07373156219347435,-1.9036063549435815
0,50001.0,250,312,-0.1298125644455569,-0.038627723649875295,0.2626491218638021,0.02748677023423357,-0.10142169106194997,-0.3085220618040353,0.035513329257032225,0.05738215726610577,9110080,0.04102630101617562,-0.3770226481752458
0,50001.0,250,249,1.6785489085152303,-0.1638174316671657,0.09513460839887214,-0.9952195346982772,-2.62823216272516,-0.6762343455040365,0.04672971795742789,-0.7516807517467644,9110081,0.07408571668076483,-2.083588498467955
0,50001.0,250,290,1.2026238531833762,-0.030005804696702488,-0.15128940248829387,-0.3679546220015465,-0.28554401202644536,-0.020284757254127147,0.04983501367900446,-0.5211501513689545,9110082,0.057864890647634525,-1.1160181075250362
0,50001.0,250,322,0.13036663623353448,-0.07822758672506609,0.6140774463105184,0.1452427487757191,-0.1046122494928386,-0.6756993043522266,0.043363546351303794,-0.4111149703821492,9110083,0.054196500000667766,-1.091808562786352
0,50001.0,250,295,1.5783830312665141,-0.18759444968558955,-0.4727135420108531,-1.7817394343105988,-2.7980859943222645,-0.41900267511897504,0.06876909302140928,-1.7921000269001148,9110084,0.06932256473545569,-1.823113415216676
0,50001.0,250,259,0.47647162425023204,-0.1290490270932933,0.2544279045468833,-0.5875809813575478,-0.7178042133213799,-0.6440241514183485,0.06126860096218005,-1.680536941429876,9110085,0.0630168768917311,-1.3258465627673344
0,50001.0,250,318,0.4089005706566694,-0.08823304569852045,0.5080949180160662,-0.038167099762494834,-0.4313071625406706,-0.6482228124703939,0.04241272222009345,-0.4295868506976467,9110086,0.055747965848827116,-1.3102179936286182
0,50001.0,250,299,1.8321587182433143,-0.25313714670824183,0.7287808777457663,-0.9060169698374672,-2.391540796750515,-1.408714934974734,0.05023461969319402,-0.9175953441475664,9110087,0.059067467394988735,-1.4322374554036197
0,50001.0,250,302,1.783457536967629,-0.18497043625836665,0.6645430211930592,-0.5175715779251159,-0.9255834120014388,-1.110967333846177,0.06964678269529735,-1.6177558546011983,9110088,0.07477951508266316,-1.9501893543084077
0,50001.0,250,296,-0.03314306299008568,-0.060525284397167776,-0.1302771607296757,-0.5504888157790281,-0.18268061537272573,-0.14892483308816612,0.04082026208750294,-0.225552503496315,9110089,0.054863026935876746,-0.9108704505556406
0,50001.0,250,278,0.9119564366519392,-0.04869874429840663,-0.3000750526321948,-0.6569113262176135,-0.6816448201956806,0.0009437732208636756,0.051918105891307166,-0.8051218682797247,9110090,0.058521271465791475,-1.1976286652960744
0,50001.0,250,278,0.2329765801022085,-0.030035356363507036,0.1315453785999059,-0.05770533111099008,1.7130748744498606e-05,-0.1947376759879238,0.04284202366176463,-0.3493616865589623,9110091,0.052353037341377806,-0.6798762007381421
0,50001.0,250,269,0.9051516072754491,-0.22595271451277624,0.08844274692176685,-1.4220666053154876,-2.076070573804337,-0.9082835261522776,0.0577008112428386,-1.2962587789595943,9110092,0.07045158562944477,-1.7156671952096632
0,50001.0,250,290,0.4210343485072932,-0.03564914386626958,-0.5812658918779375,-0.8775698125323934,-0.6807367466000056,0.2235783554599597,0.051358660448244615,-0.682855124831375,9110093,0.059334110636092764,-1.2936820368347342
0,50001.0,250,276,0.9408739088368796,-0.22244232015855525,0.3285647408988147,-1.1356752893237752,-1.827641131770781,-1.0437598753324622,0.058157669078772865,-1.0847680090844494,9110094,0.0678482678094027,-1.7219949851343368
0,50001.0,250,282,-0.2828247293255226,0.0006092673979593392,-0.2418413681583641,-0.26124787598476795,-1.318569986857251e-05,0.1514913047284214,0.04492118132393519,-0.4742331693018757,9110095,0.05242907112320246,-0.7961365664125772
0,50001.0,250,210,1.3928265877640944,-0.025717754622246847,0.0018967147073467466,-0.16992146573189335,-0.03664314826568021,-0.09756724215230314,0.04543162441517807,-0.4550612148528974,9110096,0.057013917027065014,-0.9934061214895364
0,50001.0,250,282,0.25277854869740457,-0.3195872818110159,0.8204856657556665,-1.2503092369124815,-1.6953232165648433,-1.7152371074617117,0.05664144688005609,-1.328029188447626,9110097,0.08052486443469734,-2.3852492105967475
0,50001.0,250,255,0.827928450463848,-0.41933371008994463,0.9698638177130564,-1.7510455862112575,-2.975315682450244,-2.1802841411858203,0.07010149780262495,-1.9225756915083132,9110098,0.09496158499498264,-2.7018852348387004
0,50001.0,250,283,-0.15934223319717036,-0.21357371405970135,0.4506543345173846,-0.9428184011909884,-0.9378585809482342,-1.0860908192307757,0.07197868224845995,-1.6971746429477643,9110099,0.08189996253540753,-2.0718669618398895
0,50001.0,250,303,0.7069752138268027,-0.12499622208273987,0.8415989407863744,0.08051986221967235,-0.3299048023421807,-0.9929000926297328,0.05274906075916569,-0.7945982548843599,9110100,0.05772474060464732,-1.1095948602588532
0,50001.0,250,320,-0.026790721670011213,-0.04237866382969417,-0.2010316239983845,-0.5060497164249879,-0.25072031250669585,-0.036869257103631765,0.045950599191506125,-0.38496697262019264,9110101,0.05079490330170471,-0.6828244618941707
0,50001.0,250,230,1.414899485788081,-0.20858200446930286,-0.07659094797645565,-1.482205724214974,-2.0466068934890744,-0.7370217628753198,0.06491757215906181,-1.6218425654075728,9110102,0.1036379509371139,-3.032469759068728
0,50001.0,250,261,0.1602255717263422,-0.18829269074039526,0.6740216873285821,-0.5250293145155814,-0.8929242038827602,-1.1266510149625202,0.04857832451826942,-0.5779067225046778,9110103,0.06068270968591447,-1.2740642752132738
0,50001.0,250,297,0.6563678883720647,-0.16143773234280226,-0.0011884963071650792,-1.0886161230163487,-1.0738371059688787,-0.6108826645655477,0.06188411105550073,-1.4157537318581972,9110104,0.07354099253119763,-1.8407638833401083
0,50001.0,250,279,0.4916991313352809,-0.0015715614931241944,-0.5936515442320256,-0.6620052876914669,-0.6075942967033031,0.3602724980682249,0.04672876621391745,-0.6215561894677923,9110105,0.06255953605694121,-1.2727369517123677
0,50001.0,250,294,1.0801217412953872,-0.30125646968284203,0.4255383542162422,-1.561983739219188,-2.415125931866235,-1.4035094719162498,0.06232996502137585,-1.7233615147143528,9110106,0.08749884887392555,-2.5277971654132143
0,50001.0,250,293,1.8035547763409985,-0.3339975740676332,0.638927500994059,-1.5482840327125027,-2.9053581838944442,-1.6590320841158122,0.06343341674564701,-1.8717261058677337,9110107,0.08886743644714132,-2.6624317211013704
0,50001.0,250,267,1.4295114498456831,-0.06551921386933293,-0.2854711348017145,-0.7538637045421099,-0.975659528208305,-0.0713817899927185,0.07282228713240056,-2.310807619541715,9110108,0.06912580509810062,-2.109228848165861
0,50001.0,250,267,0.6523862301202368,-0.14980894677757395,0.2724742246614014,-0.7079296174400032,-0.6118058384179029,-0.7340032975966592,0.05752604974499952,-0.9795473890411504,9110109,0.0685118010872642,-1.5168735567053775
0,50001.0,250,280,0.9508662502514345,-0.03003036218877781,-0.13257023891559186,-0.347519951057336,-0.5512504196167599,-0.031811581786817554,0.03875255245251358,-0.12484089567533528,9110110,0.058331237664129024,-1.2131518413029647
0,50001.0,250,301,0.3554564986879919,-0.01650318109843197,-0.019402080207180445,-0.13244964947343216,0.03747841668193117,-0.05057749412859159,0.041549096991164235,-0.37486174725825744,9110111,0.044714974906639185,-0.5175063210807126
0,50001.0,250,318,0.2304614344264046,0.07398005884197867,-0.8885889036235199,-0.4748771785525511,0.22087679407883315,0.8288032154627328,0.03171117029277536,0.3882557378963259,9110112,0.044180755279181264,-0.4074797903559147
0,50001.0,250,231,0.17390727536431833,-0.43540803129518574,0.8039914912991616,-2.0341425326164404,-2.9329390991696678,-2.1335585578127625,0.07721727211514316,-2.7417950263947404,9110113,0.09175245232376986,-3.0755205512689807
0,50001.0,250,243,0.5555136233068936,-0.06935500861417845,-0.4890150883483473,-1.002884535698881,-0.8616516795293383,0.040499005808365136,0.05873574944941059,-1.0842307854025086,9110114,0.08620188639864118,-2.122144707949435
0,50001.0,250,287,1.6421689880418422,0.033872839865215,-0.29822683667029903,-0.09914380953384512,-0.2315539669877997,0.3121763387465559,0.045027455516758436,-0.9473323891673756,9110115,0.05649047804119708,-1.3434267329100398
0,50001.0,250,237,0.17089904616026233,-0.1356997744569313,-0.17729558136186999,-1.1050121110175424,-1.1720316651963407,-0.4013396773984685,0.0560913006866174,-0.8772551006692713,9110116,0.06933338855156215,-1.8738975647356928
0,50001.0,250,239,0.5375126339424157,-0.14315571853638573,-0.1127397416412912,-1.0841893686988124,-1.4577460491092098,-0.4693849006877824,0.04776356935741917,-0.5377296570493175,9110117,0.056495777832738577,-1.2508038860934994
0,50001.0,250,288,1.3634972841813984,-0.03545079597126213,-0.056844742644186826,-0.3009966590237072,-0.24438954442489744,-0.09913310785681187,0.04899348001929107,-0.5593599073181568,9110118,0.05693104774915887,-0.9390497894655196
0,50001.0,250,283,-0.2927775022696749,-0.20930418915872173,0.5248959595421552,-0.8326319502447542,-0.8490110129357294,-1.11573394092709,0.06451116641383432,-1.2827050282526942,9110119,0.07781758168719763,-2.2597690662949543
0,50001.0,250,302,1.1576233011026302,-0.08707005162041896,-0.017692390158965673,-0.6059946666203744,-0.9497920039762756,-0.31909934296833825,0.0555741484456344,-0.9254611858718502,9110120,0.05390793945010813,-0.7912519178784664
0,50001.0,250,302,-0.6572959829058667,-0.15244839789157674,0.16478724271610515,-0.8463873988390919,-0.7255876467109843,-0.6794502733679829,0.04847396421833455,-0.6150571197194026,9110121,0.05066566074544861,-0.6633260861417402
0,50001.0,250,274,0.07486049908337343,0.06719241157297097,-0.5197363790734765,-0.11852982290521676,0.3352811984719605,0.5746361747104853,0.036145873817852066,0.050481945534322684,9110122,0.04466252105194975,-0.4535875469151666
0,50001.0,250,254,0.5464959655683649,-0.0908175729151537,0.06888513529311209,-0.5342528907500274,-0.4804376213351053,-0.3850601413886364,0.04265136380269238,-0.43254883243795983,9110123,0.05684566221876752,-1.1064869033069242
0,50001.0,250,300,0.17796622265928874,-0.17704246739885346,0.1590808112456751,-1.0181910753625814,-1.2071847754975142,-0.7690330711821716,0.05741140312082589,-1.0918638064345951,9110124,0.08583489102338694,-2.7315211791226632
0,50001.0,250,286,0.2720354310055449,-0.056257640254058106,-0.19413634740717536,-0.5916313508115837,-0.3092007356850849,-0.09316656173861196,0.04923482974396305,-0.791904707962307,9110125,0.07058260921023803,-1.8089135659102904
