start,end,N,SS,ZngE,bsfs,FulD,FerL,FayH,TajD,Colless,btree,path,iColless,ibtree
0,10001.0,250,86,-0.6288973217490881,0.7973128504683481,4.217326569752161,0.45938312084967,0.01965137187755116,-0.579252210576258,0.04879500565470252,-0.9876843014824987,9050128,0.07139849721466512,-2.112326142546354
0,10001.0,250,152,-1.6342641377898817,-1.9206419729822417,9.935597889211833,0.8210114471491372,-0.05099387247426098,-2.1479288939841044,0.0628950730619921,-1.583248042579527,9050129,0.08770566135509779,-3.1296865704814953
0,10001.0,250,130,-1.4949383099411149,-0.9688414499270838,8.65268745987848,0.675297021580817,-0.06780085375099952,-2.108005097067622,0.06343114393056096,-1.221607111152898,9050130,0.07529548935781072,-2.300289379931524
0,10001.0,250,158,-1.3044031769249225,-0.5620972099288118,7.446626577027445,0.538619025652204,-0.07209942903091819,-1.922032166291044,0.06289559158292155,-0.9036657163647556,9050131,0.079855475031054,-2.449057226398089
0,10001.0,250,115,-1.5341834919031585,0.4086314988138749,7.886668821660706,0.9885192831678872,0.01096477525495868,-1.637561473683674,0.034442323373189136,0.12409578175231553,9050132,0.07860815076946152,-2.4344632721797077
0,10001.0,250,148,-1.521157104286896,1.2682013032836437,8.266618812721884,1.17037967839075,0.06245385594566327,-1.2719007066513508,0.03465932809111977,0.3311335756993727,9050133,0.06396823854558019,-2.161564237365569
0,10001.0,250,145,-1.6614266699997964,-0.7329520449213365,7.8541809747902525,0.9125021332118368,-0.03089940041883577,-2.046218776750196,0.07313277688326278,-2.2140606902958893,9050134,0.0919775877704366,-2.8315426002111237
0,10001.0,250,131,-2.0918558816490163,-1.6202927602796011,9.980826761299936,1.2306762781612457,-0.0169413513876435,-2.4355631408107263,0.06604684204825649,-1.5936681199217546,9050135,0.06850340429819636,-2.471224967640314
0,10001.0,250,138,-1.4569472435289657,-2.1263001140972833,8.125150101293109,0.4539481535279593,-0.12131128785793807,-2.418220556443819,0.06936676110707438,-2.0918707516451773,9050136,0.0934083729458778,-3.1078009968001097
0,10001.0,250,146,-1.20454581781248,2.396478564045091e-05,5.997287901856869,0.6138310476030844,-0.035327481465545936,-1.5689354209227708,0.0725066689043564,-1.5861335015453317,9050137,0.08207252975033777,-2.3681979141224985
0,10001.0,250,129,-1.1171695761749156,-2.3389938010772164,8.597393685288504,-0.012188134389492114,-0.1916886146555936,-2.5048873333849158,0.07190303552921362,-2.2221048306874707,9050138,0.09623526363518592,-3.1352418762113667
0,10001.0,250,137,-2.016348356644821,-0.3653048701884992,8.475806430065576,1.3270048467613642,0.022029036721814464,-2.092275184980877,0.05216754113227103,-0.9709083314993772,9050139,0.10209790776007256,-3.068461529428925
0,10001.0,250,72,-1.8578434940536357,-0.1865259348072889,3.8102230932666457,1.266358433639708,0.032843729761529335,-1.888704594636736,0.04218139840467862,-0.25559898407645004,9050140,0.07575463142894158,-2.11098176262782
0,10001.0,250,130,-1.1532787645920015,-2.2766529567089804,8.795257265585567,0.2671737632654149,-0.12150877903392705,-2.082477658442542,0.054797993818592336,-1.5899802426939815,9050141,0.07854806322062442,-2.684324249124794
0,10001.0,250,135,-0.9731762935913646,-1.1520467541741923,8.642354164180391,0.09386747763039258,-0.13810484801343045,-1.9921525364463668,0.06483762373974075,-2.188184802112532,9050142,0.1091360348013446,-3.100625874656609
0,10001.0,250,189,0.7320538163134812,-0.6557813459153782,5.056654016917018,-1.5339136569894083,-0.2898143927568726,-1.1257194439203144,0.05545305159517528,-0.9058138516993774,9050143,0.08598294869184883,-2.7748461159627986
0,10001.0,250,161,-1.3520749695028358,-0.8287385261313513,7.370584257311597,0.5599365834314783,-0.07421654065130634,-1.9885977312725296,0.04881308916881949,-0.906528030304242,9050144,0.08199005700220237,-2.5196424209132795
0,10001.0,250,131,-1.5684807289521565,-2.2398657759094838,10.829934031645337,0.5356990044845252,-0.11820336347481485,-2.5219379242899853,0.08805177377782675,-3.0110462161985274,9050145,0.08370579090555773,-2.3098464844858633
0,10001.0,250,156,-1.8957385926716492,-0.7716468032712817,9.012324864851395,1.1006098200354946,-0.019012630924805658,-2.2245637084120906,0.04708555380625838,-0.9522308429753502,9050146,0.06321721521058768,-1.532970342802055
0,10001.0,250,144,-1.9208488342794057,1.7607202713918828,8.057353568147754,1.3617988448774836,0.047460811519426944,-1.8155448549989692,0.041078639915193185,-0.2780452724996418,9050147,0.06528673090582574,-2.213651182688895
0,10001.0,250,140,-1.1776088049836764,1.5219237708351754,6.376747405742044,0.9204896192199366,0.052374024321731834,-0.9601222441020262,0.034947549570557734,-0.2552619475075437,9050148,0.057419642728620574,-1.6773499861780443
0,10001.0,250,100,-0.01681368624859157,1.003748210281328,0.8456170115592015,-0.009459612978552457,-0.005506639706727747,-0.054706372451611335,0.03961058406019636,-0.3094510746862503,9050149,0.06105965078953809,-1.5455718761107369
0,10001.0,250,118,-1.5107874343612957,1.806799356325886,8.08617109921704,1.129064456442575,0.053481075968689805,-1.3311203990310283,0.033317064205810466,0.033760606407562475,9050150,0.061878851812781084,-1.7196734563001073
0,10001.0,250,132,-1.4189981558538547,-2.016818990741576,8.198921309662545,0.4159998807507153,-0.1255891310414266,-2.404553778188751,0.06478456197672045,-2.0029646812732347,9050151,0.1412083819147558,-3.657454206251207
0,10001.0,250,144,-1.6654455577655247,-1.367031720302293,9.090412918272213,0.8297188010280531,-0.054039388876441066,-2.2040000636421566,0.07512132898841024,-2.0225290614782625,9050152,0.10209147786592287,-3.1809499475531684
0,10001.0,250,129,-1.3632198890412912,-1.5635398990915728,7.017381205378425,0.4940490710683727,-0.09507270197819252,-2.1415317653142334,0.059929291734492886,-1.2305958970781676,9050153,0.11453186015953215,-3.2910867178139513
0,10001.0,250,137,-1.862364101018272,-1.8980201525968812,8.611325078168365,0.9192834689503644,-0.06295743133973497,-2.4827517600540974,0.06838321026039643,-1.7754946905793267,9050154,0.07565248587401716,-1.9650483155262939
0,10001.0,250,148,-1.662897814201203,0.8347694295351112,8.266618812721878,1.102175696306095,0.02026935130552733,-1.7083427990922728,0.05415871697935438,-1.264393906981997,9050155,0.07242259360020728,-2.3270766994072134
0,10001.0,250,180,-1.75387873871101,-1.058449809376698,9.094605909127868,1.0221289924611998,-0.01632453850696666,-2.0451777849545794,0.0422542360100005,-0.26794234555955826,9050156,0.06731585841574182,-1.9717116356130624
0,10001.0,250,144,-0.96004603215576,-1.4990811833174282,7.282559055554406,0.06423381029381756,-0.14343831754238412,-2.0134856646151866,0.05966203523772508,-1.6172095242483229,9050157,0.08294468195362095,-2.360989090989955
0,10001.0,250,109,-1.1838664202218387,-2.4529929019209944,8.807608876363211,0.06671826493308224,-0.18340764888819605,-2.521475297907217,0.10033251284708727,-3.0318940355880537,9050158,0.12831433259921407,-3.67992544606272
0,10001.0,250,74,-1.5797536387504598,0.8317317038236351,4.365876025673496,1.2034576953929532,0.06387858795242038,-1.3734383789569478,0.03292740855896705,0.2579642857136959,9050159,0.05456619103140674,-1.5112084554258491
0,10001.0,250,154,-1.006085202054852,-1.5987454390895584,7.471837235107535,0.09520376337095303,-0.14224424309731495,-2.057220912005562,0.08010962523424002,-2.26964193672177,9050160,0.10979736521168093,-3.2919816049265487
0,10001.0,250,73,-1.298582656803925,5.7681305130994086e-06,6.195101800323816,0.7266830298226287,-0.02213656693864469,-1.608259623274629,0.0364076289422047,0.09800408422978707,9050161,0.05912211897443145,-1.3634947301272118
0,10001.0,250,127,-1.8303847635381247,-1.3528920172482786,8.046820761518822,1.0378975787090523,-0.025516959318381317,-2.202862517475454,0.040594138339960346,-0.25928128293019576,9050162,0.055971196614414666,-1.6356436948825115
0,10001.0,250,116,-1.945030742657404,-2.3941828942959424,10.81862899868458,0.916612122892698,-0.07851010163768571,-2.682120306841816,0.08076802859158086,-2.5751522724766507,9050163,0.10998114321083616,-3.4732363519325613
0,10001.0,250,117,-1.0444347663501363,-0.7496636355821931,6.916014652414112,0.21131800357342745,-0.11919881536756075,-1.9459086785701718,0.07388524740498788,-2.2454978707559894,9050164,0.059818382593353425,-1.4164675612816295
0,10001.0,250,130,-1.8134082933887048,0.5985274733880893,7.3695592085147155,1.2161456315316441,0.026007025163521543,-1.843395537675272,0.04168040686695952,-0.15809296553954186,9050165,0.05553739886231141,-1.3705024956127598
0,10001.0,250,140,-1.9314140188407103,0.3955860514159494,9.030865644505653,1.3115797153728193,0.03209055449500561,-1.9304124448251594,0.05850822645420393,-1.2923776287303137,9050166,0.05813900764347714,-1.9100920664110856
0,10001.0,250,155,-1.3169095188039757,-0.9341693471786868,9.208745354166043,0.4877484071976699,-0.08800963875967333,-2.0416463572835357,0.062369857083724375,-1.7681471711024703,9050167,0.08659060203949437,-3.0988186401578712
0,10001.0,250,124,-1.081420959358476,-2.6459953385798083,8.009577418266451,-0.09000872208861595,-0.20738722342723204,-2.5676388670171533,0.08484520519353399,-2.8728373437549366,9050168,0.12618754588245454,-3.604747645756933
0,10001.0,250,144,-1.9535928440888768,-1.9877606439020827,9.865207430865564,1.0516974255007252,-0.04212120374470979,-2.4445991714028708,0.050657984908310194,-0.699045495976036,9050169,0.07381137453037957,-2.337022456651211
0,10001.0,250,105,-0.7043709323105027,-2.4056808168184047,7.668126741480508,-0.4880838542154209,-0.25524781071721475,-2.4546869327113927,0.06628466327108093,-1.5081396948073895,9050170,0.11195401955215403,-3.500020785911649
0,10001.0,250,133,-1.4617752952099332,-1.6109515908983607,7.837528053139832,0.5627040414661165,-0.09277760192602053,-2.2355257807005864,0.0936106856267575,-3.1776991094409537,9050171,0.06945703962804624,-1.81984991750897
0,10001.0,250,136,-1.652212646181801,-0.1804236062625355,8.422004594550637,1.025593713264943,0.0012510156081669795,-1.8256860371461183,0.04839693604962928,-0.7922481667534355,9050172,0.05914903855051544,-1.898487283082496
0,10001.0,250,116,-1.371369764553436,-1.6612308567130931,6.044701310111427,0.4179420738556969,-0.1180370158648546,-2.30246587867789,0.0922271323445914,-2.9013830814524724,9050173,0.1085083672699212,-3.354853206818543
0,10001.0,250,140,-1.9395814430826281,0.4656246446155455,8.765453820629293,1.2990426603038598,0.027315089899575658,-1.971040706186088,0.04392780200851195,-0.6846681706180711,9050174,0.0530253441610244,-1.232644904889358
0,10001.0,250,127,-1.4321228268164543,-0.16685880194806374,8.192642380185069,0.7512954143469092,-0.036558471093901215,-1.83285743616508,0.05706262701262444,-1.36068809106638,9050175,0.04888654788935028,-0.8105568443257137
0,10001.0,250,142,-1.718202835133534,-1.9562746201782841,9.650071214135606,0.8760305315823348,-0.050368506077800884,-2.2385885370772267,0.05491843303736035,-1.3004496986405845,9050176,0.07420902246980754,-2.3875320772157123
0,10001.0,250,164,-0.6979430408741218,0.0912736896050192,7.411060772989727,0.09240035751145548,-0.09126436456722267,-1.3782409820123718,0.041748966701982484,-0.4655442132867815,9050177,0.07077503562637646,-2.2557989817446136
0,10001.0,250,156,-1.1111151872644418,-0.7588334506214708,8.295440031612303,0.2879210127127155,-0.1076182725802774,-1.9438749854860284,0.06668400971210542,-1.9143619921342667,9050178,0.06711793410199939,-1.760562924825517
0,10001.0,250,131,-1.1131494621875373,-1.3661188767175665,7.858058585436435,0.2701148711822013,-0.11389011692259697,-1.9876664441871388,0.055970996690865436,-0.9657779305864184,9050179,0.08191250274590649,-2.8078713405437314
0,10001.0,250,136,-1.0369279738697723,-1.2025664335732065,7.33014118245684,0.11972830927376747,-0.1417273192016691,-2.08690887724753,0.06903063319434108,-1.888200212116273,9050180,0.08058963966464938,-2.4499220337671703
0,10001.0,250,183,-1.3625083901783623,-0.6193593608494473,8.489727595312893,0.5988860317375747,-0.06500785135843039,-1.9371878770685056,0.04215498508834141,-0.03439949786412121,9050181,0.12073023275899294,-3.389281615137358
0,10001.0,250,131,-1.9746976118859851,-1.45174441687718,7.999576463827336,1.1070562410294298,-0.030900109331409974,-2.397465845934025,0.0651357181883213,-1.3545919420550434,9050182,0.07692983917235763,-2.1665044302621506
0,10001.0,250,152,-1.412535148950384,-0.8162241074183869,8.097594888293527,0.5988321911987421,-0.07403857490078579,-2.0551262278729454,0.056072215127792285,-1.4109041846213872,9050183,0.06713248505945238,-1.7674476923597706
0,10001.0,250,140,-1.5485059529107832,-1.839734807903605,9.959807028072913,0.5700552998667359,-0.105039581598236,-2.4121402347154497,0.08867479844938067,-2.8031508990927407,9050184,0.062447948475931374,-1.8307651291034712
0,10001.0,250,174,-0.7939688028134724,1.9022662711424172,6.6050538582532665,0.5604006583113198,0.018845183138578463,-0.7516826697247135,0.03743776951122461,-0.2639553596600935,9050185,0.057277959765328575,-1.6738903231325222
0,10001.0,250,130,-1.5011221931148546,-1.5974058741141854,7.939838431343057,0.5775321151238222,-0.09550175387040548,-2.2975026990628704,0.07310212675938542,-1.8820393030565408,9050186,0.10796341044402012,-3.160855172865314
0,10001.0,250,91,-1.2442602614208915,0.9801223891946388,3.22948168924202,0.9929387130490396,0.0622291364244264,-0.9913823145720346,0.03295488895955277,0.3133402143593047,9050187,0.05494154035496826,-0.951942107704148
0,10001.0,250,162,-1.2591449530217529,-1.2996462543132088,8.228867730806021,0.3638085850018446,-0.11159889014271024,-2.1340165547499232,0.06524568082088485,-1.3751532610296948,9050188,0.06886800171824822,-2.3947554808144487
0,10001.0,250,127,-1.9936932296541543,-1.5175115839800757,9.65085856684752,1.1313199231310327,-0.0275696392323307,-2.397928506705584,0.06276719782355229,-1.687095376557303,9050189,0.07963883182499584,-2.485961063170752
0,10001.0,250,144,-0.9216887635218064,-2.8450978903928625,7.928221149382198,-0.2770067653448973,-0.22955171958320764,-2.5407608164518054,0.08256579122499723,-2.7023930428571106,9050190,0.11026458776281596,-3.2977754619402257
0,10001.0,250,143,-2.038683779641623,-0.6066242720220207,8.783311009342741,1.303942959958184,0.012024537473452146,-2.181003115782684,0.047759520365969435,-0.4513406165895473,9050191,0.05312494216497327,-1.4671004323360342
0,10001.0,250,121,-1.3633259929466544,-1.2338002232829184,8.12335165844269,0.4855743562208812,-0.09781722104438746,-2.160367392663681,0.048317694742102034,-0.8108231017904799,9050192,0.09352698310774654,-2.9558264114945856
0,10001.0,250,160,-1.3462473810425852,-1.8196185898087724,8.949977389317226,0.4227943503535835,-0.11027106463152432,-2.2216103507780067,0.06051646356762287,-1.6264869757467102,9050193,0.10177422439373468,-3.0555026388214697
0,10001.0,250,152,-1.6249328576984399,-0.4671716771259339,8.342661955082638,0.8898345992562502,-0.030821294704575345,-2.0038767005563094,0.06762741619912238,-1.9052434707358925,9050194,0.06973551775339573,-1.8265855602230132
0,10001.0,250,95,-0.7694891557392269,1.407210708028954,2.9732543306689627,0.8050764952551057,0.0915405118030814,-0.26641893127987154,0.03684485106949156,0.039046153442017915,9050195,0.04827249444427836,-0.936081157685087
0,10001.0,250,131,-1.6794997007363386,-0.2425522080006701,8.424130099000037,1.003819053833326,-0.009311813928109765,-1.9271627202434367,0.05931634968594461,-1.0143820835737778,9050196,0.08541333793957191,-2.853302686704688
0,10001.0,250,147,-1.940234704151488,-1.848915685253801,8.3419137695677,1.0563562682597103,-0.03855890432824221,-2.405497811790186,0.06874392732219199,-1.553793393307751,9050197,0.1251880973023608,-3.732096921349163
0,10001.0,250,118,-1.9279748071094764,-1.6233284048928225,9.181903231385103,1.0294927416174102,-0.044558885126424565,-2.4396065263209668,0.07945827976920085,-2.3192685113025457,9050198,0.11782614328280865,-3.4005581653712715
0,10001.0,250,120,-1.5880467125489381,-0.4318561859192319,8.059816818089324,0.8579018157242222,-0.033930600013440795,-1.9907077337160157,0.05261839518137884,-1.2695203196426494,9050199,0.0718668719543185,-2.1941052813323685
0,10001.0,250,148,-1.1059616485572068,-2.528383498625017,9.524083023926623,0.00851530416637219,-0.18272794581589966,-2.4356641388987543,0.07122085605373596,-1.781065654728078,9050200,0.11467374875847475,-3.2983311271251545
0,10001.0,250,126,-1.7847316443577617,-1.6811431787397584,9.161126679578834,0.9516682945482832,-0.04138352135830129,-2.2568980963422605,0.064650429675692,-1.4933865697827138,9050201,0.08012927285177576,-2.744761902066345
0,10001.0,250,138,-2.102749580689761,-2.0839188399859183,11.220211963532368,1.1864540388013765,-0.03068314177648347,-2.5360436762199585,0.07967584624211131,-2.623106268245623,9050202,0.10474514545637748,-3.3073381615120723
0,10001.0,250,140,-1.7286697229530947,-4.671678212647461e-06,8.500041996752929,1.0676308052225003,-0.00013931663325403518,-1.91855951518056,0.03628247103762066,0.039230809688196984,9050203,0.06546022800880942,-1.8194697963698985
0,10001.0,250,118,-1.846682545031346,-2.071470323502997,10.27763536355317,0.8771964063092652,-0.0725414239300412,-2.5328676010607234,0.08011076564321801,-2.3666171474495568,9050204,0.06717440481529094,-1.712620771686487
0,10001.0,250,205,-1.5917146104131925,-0.9734922613643741,6.902253406849066,0.8714037742203351,-0.029669371020762905,-1.9520637045750084,0.04436930977168799,-0.7937686807672117,9050205,0.05666784786203637,-1.9219958034915223
0,10001.0,250,95,-1.2104058132990103,2.539167665019925,2.009661080007606,1.0853884406290506,0.09362357445206576,-0.7466645197637026,0.03696182579781492,-0.16677183695946587,9050206,0.054931300153174364,-1.0079135131589088
0,10001.0,250,122,-1.794778486623126,-2.2799632519897632,9.701724958769448,0.8451904582707689,-0.07233676362637044,-2.4727833401100696,0.06380415990994011,-1.2359483780348586,9050207,0.07636074250920734,-2.8849412223169324
0,10001.0,250,121,-1.5226707522923375,-0.9197888297520788,8.12335165844269,0.7299060012224966,-0.05788722282284224,-2.0751819445671784,0.04737350127452107,-0.6842541654517127,9050208,0.08926566480977673,-2.7564335334035364
0,10001.0,250,144,-1.3576518655564895,-0.9625708676180944,8.31561840567887,0.5232566029132728,-0.08557668242420098,-2.071436560207712,0.061044656523345474,-1.1304287254814749,9050209,0.07165065793126424,-2.0316972954595194
0,10001.0,250,145,-2.2516072036792187,-1.315413673011799,8.880332414213742,1.4439264971676882,0.014316439916771562,-2.4011847529883603,0.0564487063223946,-1.1842902800226631,9050210,0.05905976848570753,-2.0551213531925483
0,10001.0,250,113,-1.7050543793043085,2.098209617305013,9.379947423930172,1.0935472871484917,0.010786979945505764,-1.830000960223754,0.07006120859383369,-2.087739668023262,9050211,0.058032890575585076,-1.8871737037276228
0,10001.0,250,153,-1.7949094230983516,0.4483524817267398,7.539218460432526,1.2158462216165922,0.02894830954057105,-1.79563251965925,0.04818693069475151,-0.7446994439584423,9050212,0.05365428260233286,-1.2760586077015446
0,10001.0,250,133,-1.4617752952099332,1.9166597555796276,7.558608169060028,0.984035276669728,0.021965994284501803,-1.4784050364071035,0.036687289699337884,0.17165469275507275,9050213,0.06136440924990282,-1.8011634307063793
0,10001.0,250,112,-1.1176828287996905,-1.2890833809184628,8.993654230892368,0.2186965988529912,-0.12998794802208585,-2.098102399337463,0.07726198288659665,-2.1589851218844296,9050214,0.09864573501378786,-3.074753919878332
0,10001.0,250,108,-2.2547070814605106,-1.8667756064699148,9.42517635863801,1.3463343392455285,-0.013265426396480592,-2.6031303157895485,0.0592497203717186,-1.4486521692386285,9050215,0.046882544842125104,-0.9047155362875988
0,10001.0,250,146,-1.5411152689119378,-1.9423252519646623,8.16337550764773,0.5741645711057543,-0.10242792886197953,-2.3861762751762026,0.05468806777068936,-1.133923700329397,9050216,0.07912484854027113,-2.697502971583598
0,10001.0,250,129,-1.9409709401389192,-2.077147403663969,8.166481190767572,1.0024089020556213,-0.05380511931487403,-2.511583494343951,0.06666135869643447,-1.6750951461985295,9050217,0.08633998359027507,-2.7707489353808494
0,10001.0,250,144,-1.322101226334777,-0.11447981309940415,6.636896961726617,0.7089632431687208,-0.0292587432127056,-1.6593744933227241,0.062435044838853634,-1.4140896890999748,9050218,0.06607680722891568,-1.9586191209963355
0,10001.0,250,95,-2.3113152733189706,-2.0390065934597152,11.260156286356635,1.4093355597104902,-0.005799825254850364,-2.626217781713965,0.06054250371899165,-1.970935068179947,9050219,0.08614457831325302,-2.949949526875208
0,10001.0,250,81,-1.1038294299632827,1.2382848099317831,3.750772932006624,0.8441042667280817,0.045265736719346944,-0.9503060969894216,0.031257287213369615,0.4562761869947517,9050220,0.05981182795698925,-1.5619481498701036
0,10001.0,250,150,-2.265771484689379,-0.7545274884232185,9.484263968526818,1.5252316825810617,0.03396594421903173,-2.2848821106746846,0.05046350275654587,-0.7162314072850701,9050221,0.06280078497982372,-1.6246080378459895
0,10001.0,250,177,-1.2646157860926266,1.4955892416520034e-05,6.0213178062585255,0.6631206974897011,-0.03162969331787723,-1.6072588657581983,0.0572209433266565,-1.1220961935475986,9050222,0.06052513905779204,-1.1128914951685822
0,10001.0,250,144,-1.8062447999462543,-0.6335931761370096,7.669956311851082,1.0721015726652463,-0.011899374864793573,-2.0812651449484534,0.07182093567419821,-1.4299586345604691,9050223,0.09849926019868947,-2.869863806217122
0,10001.0,250,162,-1.2089640706671374,1.5910945791080815,7.768160728156178,1.0083928969943226,0.0705635612763086,-0.8686005865559742,0.02826261055954022,0.7421129649842221,9050224,0.054056780115855116,-1.5474420426646307
0,10001.0,250,156,-1.7097698407823168,0.08958195920748728,7.936997614992759,1.1040565391323955,0.012947429227994751,-1.806682230170731,0.045308345517245635,-1.0662819999798905,9050225,0.06974133091505809,-2.249069364523812
0,10001.0,250,140,-1.7920873700079891,1.2050514159274306,8.765453820629293,1.1636619396738077,0.015299030281415228,-1.886855060203136,0.04447968774160115,-0.7789520017556674,9050226,0.07640643218033424,-2.4472163196261665
0,10001.0,250,120,-1.3874444466979603,-1.2790610980570196,8.983930293500581,0.535230841120445,-0.08835387901249893,-2.1251012966541385,0.06351687585255635,-1.3814432885632726,9050227,0.0978843690172878,-3.052919104101767
0,10001.0,250,141,-1.2512051709081318,-0.15932897843490473,9.210801300356136,0.5879773716515938,-0.05025816791593787,-1.7200861265322955,0.05286738351254479,-0.8299597942774937,9050228,0.06751429681861085,-1.9280632566704232
0,10001.0,250,149,-2.016297495194068,-0.14389691079069614,8.567087404818697,1.3345925414208721,0.024083355413975997,-2.074335304015775,0.04810786301264342,-0.7804750858412175,9050229,0.07095766578860244,-2.3850310446805283
0,10001.0,250,130,-1.715496809804494,-1.5508300964075796,8.367547848464312,0.8190320724813105,-0.06577765281927866,-2.339726264332201,0.05937999309064214,-1.323136022507884,9050230,0.0630209008075312,-1.633128634537484
0,10001.0,250,80,-1.8832924760159848,0.8246956609513805,4.740184875485297,1.3885331418053013,0.06272543598405488,-1.7160263868660404,0.033383107983717554,0.16312528265013782,9050231,0.056354450058297714,-1.4856415542172017
0,10001.0,250,158,-1.8945505667231823,0.6281945233154871,8.39071300636342,1.2370254303302133,0.01803428343856888,-1.97691809059252,0.0452279162733885,-0.7560236955318295,9050232,0.05541520922399275,-1.2119853183380944
0,10001.0,250,125,-2.129822119743256,-0.28474969157616303,9.10805329914322,1.428420643451376,0.030586614727883217,-2.167163097263111,0.05505894545925636,-0.828453937108655,9050233,0.06391857753595026,-1.7738997851076401
0,10001.0,250,170,-1.6591638504809625,-0.4186564812082929,6.938353157250072,1.0408747877970372,0.004373099985168839,-1.8045729491951727,0.04758245382030847,-0.742994046935937,9050234,0.06139283642283015,-1.6431096927318734
0,10001.0,250,134,-1.5149660334026191,-0.3499448544877981,8.312072249493683,0.8387204666713857,-0.02654351790206233,-1.8573326146167093,0.048037194862398894,-0.6696456140491478,9050235,0.07337266956388605,-2.4531547667838027
0,10001.0,250,88,-0.8461315717978443,1.6345760738745678,2.6069766493305253,0.7013521395157485,0.049720810364202166,-0.6276439134859471,0.0374394478610203,-0.1005985730139714,9050236,0.04152262701058905,-0.4046022197002422
0,10001.0,250,129,-1.2583630046551986,-1.2909820538069787,7.591931198072999,0.3634729511386263,-0.11301427682234864,-2.143257722722007,0.07099820653582073,-1.6115172634804038,9050237,0.08922912493647045,-2.5336840708274875
0,10001.0,250,132,-1.8197675615902185,-2.448208811785922,10.727585958979104,0.7943369710162528,-0.08999213328841242,-2.6148763912962965,0.05209214466976062,-1.0932893553861995,9050238,0.11795320238771465,-3.4855436474696058
0,10001.0,250,150,-1.5057555018260071,-0.3586962634277358,6.505403663874883,0.8634229929670373,-0.01807472600442912,-1.7877793141592948,0.04331573606252968,-0.22358818322016294,9050239,0.053851967007816214,-1.3221630032655296
0,10001.0,250,142,-1.4176745132476831,-2.3460200848423844,8.34112353547385,0.3712448673558381,-0.1369663208750986,-2.47803869909375,0.06298149587597701,-1.5800548892352932,9050240,0.09248746136620213,-2.8156896317918743
0,10001.0,250,131,-1.6206647617723708,-2.4241028042541983,8.848683734172736,0.5497732384187892,-0.12315780556628507,-2.6125821146064827,0.08182431038370926,-2.640005610197696,9050241,0.06234256020497761,-1.7820547777935576
0,10001.0,250,150,-1.7518944850268736,-2.2200356881447383,9.48426396852682,0.7382523669949029,-0.09310120921274467,-2.5575574920823025,0.06820727237775243,-2.5406380626087715,9050242,0.07480857214937849,-2.7638878979522645
0,10001.0,250,122,-1.7083345215185333,-1.6393318881553394,8.792219702641578,0.8180737637882683,-0.06513300419230415,-2.329220309640793,0.054526021976468914,-1.2637027804190972,9050243,0.05443361535471912,-1.5015338683758546
0,10001.0,250,116,-1.6794257097952665,-1.9618039323465066,9.704712538017512,0.7080351219790697,-0.09068708960030257,-2.4661470513147523,0.07467489220854337,-2.3163746410552406,9050244,0.0657144707863713,-1.937734781065142
0,10001.0,250,83,-0.6000930787971339,1.7081013766373752,4.688940170604715,0.7016437407263569,0.09284762289230857,-0.07525919904800653,0.035459715204905644,0.08299933047547388,9050245,0.05153355356911517,-1.2151430115617219
0,10001.0,250,122,-2.074353588955068,-1.704495557924655,9.85330916812409,1.1975370263803966,-0.023204873111215187,-2.4607393963435142,0.07803516624897812,-2.7715443207317345,9050246,0.07657403808783521,-2.3204365165456005
0,10001.0,250,158,-1.655151153880492,0.13146349063055546,7.800658988028434,1.0535293180982983,0.008417293847689874,-1.7758125150969,0.04548482555007805,-0.5830155832543453,9050247,0.07828597923101574,-2.595242717940897
0,10001.0,250,117,-1.6681229705547835,-1.8984923541256709,8.65204945002502,0.7545980679515023,-0.07593649717404484,-2.3565331984098994,0.0732033706674204,-1.9325963550284213,9050248,0.05204959623439997,-1.091621458395844
0,10001.0,250,133,-1.534904016339866,-1.4616638329961356,8.255907879259544,0.6461170339104069,-0.08236908330376122,-2.2480581327611677,0.06956821593775482,-1.8687827394712981,9050249,0.11386405838407394,-3.2456949011412943
