start,end,N,SS,TajD,FerL,ZngE,bsfs,FayH,FulD,Colless,btree,path,iColless,ibtree
0,10001.0,250,43,-0.6511604383692136,-0.7054985740174877,0.2855381968552736,-0.6997106520325004,-0.15976082745085254,1.1934765046723068,0.06886592653925662,-2.0845963274834247,9030125,0.047820313512112966,-0.5743480564858989
0,10001.0,250,80,-1.1963183147267733,-0.38509793849752205,-0.2203820407447672,-1.0087110173484153,-0.14715977985044976,0.4281813797593932,0.05963963380403334,-1.066575811517373,9030126,0.04694816130882979,-0.5575116031254499
0,10001.0,250,34,-1.7777927076800468,0.8805786524978372,-1.4682432033488004,-1.8055786890650585,-0.010474756479327342,3.211281488618894,0.06796285311023381,-1.3619582536879902,9030127,0.07915533100142506,-2.163631568515251
0,10001.0,250,39,-0.4145817221558528,0.25486930879162145,-0.38365515951599893,-0.7038845526038691,0.004999066434547903,2.477169656649028,0.04428654308679318,-0.6874955804827191,9030128,0.04148043788055448,-0.5848915228999203
0,10001.0,250,61,-1.56105161995139,-0.3604273006343997,-0.3960262898927373,-1.7201225304169387,-0.17552989618694306,1.7576235623978729,0.07702449583279353,-1.5511098905433576,9030129,0.09857710411538627,-2.990371268818437
0,10001.0,250,65,-0.7537219727604773,-0.988884302601708,0.4652856889067809,-0.865946412792389,-0.2015348637415343,-1.00863923187772,0.05330620394290635,-0.7771238148599756,9030130,0.07217432780977283,-1.856013394327408
0,10001.0,250,58,-1.1452303751415678,-0.11439382840147842,-0.4105214853295296,-0.9928621514727224,-0.10748717721874396,0.458269545508264,0.06438068991508555,-1.44807342295055,9030131,0.06644724057520404,-1.9132378138013248
0,10001.0,250,43,-1.596135445671317,-0.18606530082865802,-0.5417483403214552,-1.4546911547225585,-0.15815246856696222,1.193476504672307,0.06145620349560935,-1.1494732282718316,9030132,0.06129176203019965,-1.4602649389654399
0,10001.0,250,66,-0.23737930706377666,-0.26751618935298543,0.11106647240235404,-0.3905916435660844,-0.057073021922880426,0.04938824319968467,0.0381259382882574,-0.10341217355388133,9030133,0.050174893120870576,-0.8519071390433391
0,10001.0,250,57,-1.3367456470989465,-1.9679900346903856,0.9998013297314648,-1.5423357965213842,-0.3933304751435337,-0.10708012700926108,0.09450965150926284,-2.708153577287395,9030134,0.06342844496264627,-1.51985055658065
0,10001.0,250,39,-1.5590757005029838,-1.001893938829846,0.13341060514295472,-1.8059045190637288,-0.2820594755014261,1.151833877347947,0.07657565746858401,-1.9550576658066336,9030135,0.05969962800510799,-1.7930192677268617
0,10001.0,250,57,0.02494861654604426,-0.3090175391621236,0.260010785990513,-0.18343670818434274,-0.043110423656110015,1.1408380761972037,0.045680119019261216,-0.5735501434693581,9030136,0.06096428725655309,-1.5602576279183602
0,10001.0,250,45,-1.1138900640273972,-0.5644241283691778,-0.029329793723423724,-1.2695226972098763,-0.17516078464424886,0.6299017907174054,0.051507103683551415,-1.8781021703999916,9030137,0.0486461976940018,-1.1219701962408464
0,10001.0,250,24,-1.7074978959298739,0.7013765334889753,-1.2779847724837956,-1.7865109345318448,-0.03231336971517005,4.112480397827428,0.06585049876927064,-1.977132820987316,9030138,0.07846439521526967,-2.3773726563239914
0,10001.0,250,59,-2.144896053251101,-0.1306016480905391,-0.8369242830207805,-2.4439011106384494,-0.1888694237711522,3.12067341408354,0.06070923478861685,-1.6966838933175774,9030139,0.0913006866174375,-2.4824865921167603
0,10001.0,250,61,-0.5023434327156442,0.0348887850935223,-0.2490909657623286,-0.4979147286963769,-0.03463494165194446,0.5860906381169169,0.05874127646631407,-0.9952889854804208,9030140,0.09389574426739217,-2.6565146933348958
0,10001.0,250,38,-1.860121176243677,-1.8892855225848115,0.71789897701839,-2.3812914002197787,-0.4446299421228657,3.0622741223217984,0.06443023144471294,-1.2450871837471835,9030141,0.07010993281883295,-1.9629495991929995
0,10001.0,250,73,-1.1242113415426291,-1.811364340909328,0.96413634122737,-2.162870398593031,-0.3453676694114758,1.988172757248896,0.053589725470798134,-1.0496663693410209,9030142,0.05143402393693882,-0.9496339456203866
0,10001.0,250,43,-1.4527263295645267,-0.7086532253265123,-0.059164526968363336,-1.3434304076209658,-0.22552577570845195,-1.2326175648034663,0.08066758348530598,-2.196601420197936,9030143,0.07330705309718136,-2.1472427425790324
0,10001.0,250,42,0.231843885860792,-1.6168067758317972,1.4009479845840025,-0.25541713011264505,-0.2264798404164377,0.04771925981907962,0.052546348381642016,-0.9754659407702168,9030144,0.05571074621064905,-1.1721575623220184
0,10001.0,250,70,-0.09952519941709463,-0.8373749225520357,0.6316782790593091,-0.3381726785222845,-0.12736721052152591,0.6502679456108436,0.05058038606037051,-0.7186321110691547,9030145,0.07277728425221623,-1.7572522725130406
0,10001.0,250,59,-0.14256379850671716,0.0480634430239258,-0.10137199161074646,-1.6692835213947234e-05,-0.004305487238734051,1.0057695464755911,0.05429436640571501,-0.6944897968910059,9030146,0.07371623591138747,-2.086815901229619
0,10001.0,250,53,-1.1567527395309118,-0.6363693380226438,0.0067960899723916845,-1.9954099141379267,-0.1860713299136709,2.4405155960312097,0.06716164421651989,-2.1837630052699613,9030147,0.08154391760590751,-2.2094016340058578
0,10001.0,250,44,0.1461819881797671,0.4247966792430615,-0.2784349750300826,1.860232052800583,0.07593186457966374,1.89576266098962,0.03714211685451484,-0.5174105622964615,9030148,0.048091559787537236,-0.8826842768544274
0,10001.0,250,49,-1.759014670363742,-0.7384537798583308,-0.17200640727919742,-2.526615235391231,-0.25124648125847954,2.8589230744745984,0.06747680376679131,-2.0239635790512533,9030149,0.09762922658375436,-3.0314226629276098
0,10001.0,250,56,-0.22523104538887964,0.614131619874486,-0.5936659566245162,2.4290715358594035,0.07188383514667937,0.8945822841459389,0.04540608671244117,-0.6564852269343505,9030150,0.04186908926026687,-0.38905185170146256
0,10001.0,250,72,1.455963242961018,-0.4221466506179265,0.9850336946851216,1.4525173563819007,0.05359124369685032,-0.9531738397344413,0.029605056169377975,0.3175014187664681,9030151,0.04729851304861022,-0.6739513695832968
0,10001.0,250,31,-1.3306482967034838,-0.4510882462212241,-0.20456356186092395,-1.5241164933550329,-0.18450079620575188,2.125334739333876,0.05292707833230455,-0.8806138158221383,9030152,0.08744656043528955,-3.095074124805381
0,10001.0,250,59,0.10208070946952226,0.4471639557795571,-0.31564157215193034,0.4222603245768425,0.07308257052948286,0.09938217464361318,0.03095142667443969,0.3675206573442968,9030153,0.0423771699702034,-0.2878903332578435
0,10001.0,250,46,-1.1101942039625212,-0.9844038874092766,0.30989915529829604,-1.3636304529622252,-0.2373576248100297,0.17483864364170998,0.07202774230562803,-1.2592780026612689,9030154,0.09267716025391892,-2.849452453593225
0,10001.0,250,56,-0.7266292010097261,-0.7850608293704274,0.3141712865485113,-0.6301293174874956,-0.17257825501484536,-0.3740191419681384,0.05260254728591787,-0.7552549741189061,9030155,0.06319706980414325,-1.3736140911449874
0,10001.0,250,67,1.0411592263726093,-1.7605008230718129,1.8798211503256808,-0.29153030126312235,-0.17078259714482033,0.8095100803487493,0.04427078513747772,-0.7060544100130921,9030156,0.05794549164399534,-1.6074579966410556
0,10001.0,250,61,1.7901253673815392,-1.4338893691860943,1.9435565823527097,0.7218798878714859,-0.06623371300882278,-0.8783255172342779,0.04820617285605155,-0.5818767029506992,9030157,0.08076499546573393,-2.614780537946752
0,10001.0,250,98,-0.6287202767891766,0.07765894635944072,-0.3437040799007985,-0.6878148421666579,-0.03748039719692145,0.7363727169123089,0.04866822127218552,-0.7479249310787103,9030158,0.05662218767543292,-1.3493105188797068
0,10001.0,250,67,-1.1526685940917698,-0.614668283766593,-0.012950093641292942,-1.6397025162065026,-0.1786123423469163,-0.2635382018245022,0.062333563645262026,-1.4555114299834926,9030159,0.06916499745881789,-1.7012857545705904
0,10001.0,250,49,-0.6003774228077033,0.3409988247341598,-0.5362603152930183,-0.3777456438539524,0.0023849814348023014,-0.011444795801529637,0.04902574005700221,-0.7707597320975755,9030160,0.05483223215442416,-1.1258351648117952
0,10001.0,250,41,-0.5782458066340201,-0.09673462077394566,-0.17211156905764236,-0.5330809035144524,-0.062064502014529135,1.3846798834759244,0.04953917050691245,-0.9822734445390956,9030161,0.05860538929913201,-1.5054694768108852
0,10001.0,250,63,-1.7244406495804614,-0.2469510624406593,-0.5603013726844249,-1.9391034582353797,-0.17155868911116132,0.7597117997293835,0.07838065426483612,-2.5028770910765035,9030162,0.061004386208428185,-1.3055775747231408
0,10001.0,250,65,0.5729508672829045,-0.06732949541739992,0.3069371421012195,0.9525372699637326,0.03537201709466162,-0.7326443908444591,0.031913830436955185,0.3663526067552504,9030163,0.05718033424018655,-1.5799882726161008
0,10001.0,250,64,-0.37587824223549055,-2.145683965845405,1.5649001296193603,-1.7711112510754117,-0.3387642368883065,0.9827298813922392,0.0374016226195103,-0.21364385584165732,9030164,0.05229105005630463,-1.2576039203937237
0,10001.0,250,48,-1.9143951141580144,-0.6825085646993386,-0.2840754440926153,-2.1368751302562083,-0.25599186070064384,1.145250348372113,0.0654035496826014,-1.7398840155774782,9030165,0.12345511076564322,-3.429923991591448
0,10001.0,250,44,-1.5373724518313183,-0.35912250605319945,-0.3777446210402639,-1.3412933702745533,-0.17908208950478804,0.7078629523990991,0.06201729996910721,-1.5207618655984627,9030166,0.06011141339551755,-1.2459871434923568
0,10001.0,250,47,-1.2855617382717737,0.5436178167099738,-0.9968786156356171,-1.2709358587271884,-0.022573308595105968,1.9742742943695912,0.0463250852873861,-0.21585983303257386,9030167,0.07404213628708382,-1.703639040871321
0,10001.0,250,33,-1.067694654352598,-0.23939152380366915,-0.26400738502926085,-1.5988347166638786,-0.12735424225252695,2.8687790991042634,0.0612850788715538,-1.4057496875712927,9030168,0.11369132443753507,-3.1965981283953173
0,10001.0,250,54,-1.1071537048682412,-0.7860201016194044,0.14874037170758048,-1.0489754677926644,-0.20373575051830609,-0.9353579182464254,0.04429391914817488,-0.3856519385060288,9030169,0.06381439737444401,-1.8336653174358928
0,10001.0,250,56,-0.10333322321536367,0.80097918219755,-0.6908145915028109,0.5671757377565363,0.10889869416272968,0.2602815710889001,0.03654016989617456,0.09402775430995278,9030170,0.05477105554835831,-1.2137699784899965
0,10001.0,250,66,0.7557650940574578,-0.4880799175350094,0.7271391995740579,0.4568488244198407,-0.010734496567264266,-1.0389053618664916,0.04016156793070901,-0.14929288845413244,9030171,0.05103640367923306,-0.8733788809935207
0,10001.0,250,45,-1.9314327102048892,0.2904638604173411,-1.072284433639585,-2.00870566135963,-0.11294840838533515,1.793680197407295,0.04723733644254437,-0.769022512525783,9030172,0.06778265134269798,-1.7006808684663592
0,10001.0,250,46,0.4780270927185565,-1.2728333014654305,1.23228555606033,-0.5773281819609545,-0.15207477244183146,1.3154599745260989,0.04483741417282031,-0.4774082086469112,9030173,0.0640586539707216,-1.8614479726619024
0,10001.0,250,76,-0.8911230383936781,-0.26879308104418065,-0.17812805251227076,-0.6289655801661596,-0.10745393743573567,-0.34725950978493203,0.06383902545666538,-1.1643060022526974,9030174,0.06818942436412316,-1.9534910175277298
0,10001.0,250,74,-0.08194055709206466,0.7038866088931333,-0.6044261131259082,1.5239925962530307,0.0936037342833742,0.21259780695992253,0.03677816103122166,0.002745510026598001,9030175,0.04033141363106384,-0.15657085476686655
0,10001.0,250,48,-2.2408741510255696,-0.5826947278291633,-0.5066014751852617,-2.458022862515732,-0.2674291986199259,1.8765680901859052,0.07009060911578001,-2.2332520769928594,9030176,0.07033942220494882,-2.15425256435346
0,10001.0,250,46,-1.395303728598041,0.3093174182696161,-0.8553602114197846,-1.6914367522167484,-0.06654284401321893,1.6956670848208961,0.05445683025356558,-1.0008385624103877,9030177,0.10195158514241297,-3.204833427499832
0,10001.0,250,51,-0.2157636768208826,-2.0463742930326183,1.5540615542969505,-0.6684940902272825,-0.3198922699315862,1.2588697981989176,0.0565325819406659,-0.7310672404779781,9030178,0.047094291143066895,-0.685650687232477
0,10001.0,250,58,-1.7985819078568464,-1.5189025603839148,0.4348122557811036,-2.2797069118850684,-0.3638463163413436,1.6861700032492597,0.07218551625858273,-1.9090460567241176,9030179,0.09180809258539536,-2.9023964550745283
0,10001.0,250,31,-2.0953356004146464,1.4382224506534924,-2.0466967936333877,-1.9081722892525568,0.052079357988085294,2.1253347393338764,0.048941572742583234,-0.4343309276032232,9030180,0.045763699961134864,-0.3165892804738645
0,10001.0,250,55,-0.5856546312134546,-1.9406251775563752,1.3072756480595749,-1.257514514292123,-0.3309946234846143,0.9625230049951551,0.05986310834736799,-1.1489905123189,9030181,0.07265621626290107,-2.064546427955936
0,10001.0,250,49,-1.4213487440339097,-0.4153105552062633,-0.2850507235593487,-1.4386286990454422,-0.17605836513891948,0.7061471717675019,0.057982663793001925,-1.241079171165134,9030182,0.06519626894675476,-1.8160644893065652
0,10001.0,250,49,0.5347205026957097,-2.3264801125910624,2.106464589745185,-0.2742587189136176,-0.3027516946389843,-1.4466287309395949,0.0565696709836223,-1.0465582185576614,9030183,0.07585677698386598,-1.9387005872577712
0,10001.0,250,62,-0.9347760650452958,-1.3467478255375638,0.6745620329621663,-1.0175040815532832,-0.268465691476553,-0.04696560822816692,0.05462794104457532,-0.6249502729761863,9030184,0.08094960487109729,-2.3784340628173863
0,10001.0,250,55,-1.2844736614177104,-1.5728205691854065,0.7047903717740954,-1.3333970614934056,-0.3327606411522012,-1.2949489529817473,0.06561268113930377,-1.9867553645004377,9030185,0.05225336831195751,-0.9440251017546776
0,10001.0,250,34,-1.6894660740229976,0.5982970612840487,-1.2036995945403928,-1.5664537478366296,-0.04738068986676769,1.7122812309440547,0.06706935267953536,-1.5849231210907142,9030186,0.07477490607591658,-2.544911465950155
0,10001.0,250,46,-0.13065853294825175,0.9987041466546248,-0.8606689101292061,0.7163881608292461,0.1390990957707255,0.9352528642313024,0.028173626405262626,0.8425554916054051,9030187,0.03946804588079364,-0.32524265447579964
0,10001.0,250,53,-1.2204464470376528,-0.6971385891734951,0.02789891437654092,-1.1310475714865482,-0.2001035226172396,0.10427544063874718,0.07445912682990025,-2.3003596834970126,9030188,0.05762566394610701,-1.2835666838147877
0,10001.0,250,54,-0.4243231539195837,-0.3478312470316398,0.09454044699880867,-0.4487937587752476,-0.08492352246880272,-1.919434451944484,0.03470480161113663,0.004956611148370236,9030189,0.06258096903744009,-1.360910660075603
0,10001.0,250,53,-0.12420697006051908,0.5236830699139348,-0.4762241130559193,0.09630146346945254,0.06714892508403701,2.106767002403716,0.029720263542649863,0.5272695063050439,9030190,0.05422334499287474,-1.063918051445992
0,10001.0,250,51,-1.5187493398142748,-1.424674148193927,0.4844086310923287,-2.16002949924554,-0.3324031180702039,1.604687530694349,0.08816013272653568,-2.4116061682914376,9030191,0.07175296166745837,-2.138199039621727
0,10001.0,250,61,-1.9060374839673608,-1.2801211137909525,0.1937845182363672,-2.387691838586386,-0.33598004745098664,1.1718571002573948,0.07433688970241008,-2.2205192692794347,9030192,0.09679038735587513,-3.0636001946257507
0,10001.0,250,68,-0.7321031275291057,0.17903182777686055,-0.4677816664158918,-1.1771273861101632,-0.0317560756890001,1.8131873954260005,0.05083313283857396,-0.8644769779212774,9030193,0.059653004075856775,-1.2735247630777216
0,10001.0,250,46,-1.7325245313867363,-1.3599761420646104,0.3417513475548265,-2.036973682374976,-0.3439977609616877,0.1748386436417103,0.04901445687169228,-0.841122233998547,9030194,0.06472340976810467,-1.859993080751912
0,10001.0,250,50,-1.0344927124864698,0.36630094329876217,-0.7462830403492972,-1.424067297354367,-0.028765073456193013,1.6919713275868746,0.06283677121868597,-1.7845412642760297,9030195,0.05273292583825037,-1.2552209924110955
0,10001.0,250,42,-2.1614444487709163,1.0723164812859174,-1.7978927298757743,-2.088910168692615,-0.013709895221855894,1.7001027343518518,0.08932645026107236,-2.311057080182162,9030196,0.051107656432180334,-0.9685431394110922
0,10001.0,250,65,-0.03875124079222662,-1.3081812252335518,1.0380773458701087,-0.714340788492596,-0.19124208374947524,0.6473298143218441,0.055403998126501035,-1.0912973841430604,9030197,0.06426107656432181,-1.5288374209669988
0,10001.0,250,78,0.2962433119116757,-1.1224955016929743,1.0376951064780535,0.08754530531456706,-0.13568235544115975,-1.1124010286691597,0.06057900958673404,-1.70320380772804,9030198,0.05504506505283807,-1.236252557164034
0,10001.0,250,63,-0.1594312718022174,-2.408958121607016,1.8724928824762748,-1.1438701288152704,-0.3602450368721332,-0.9454146926516994,0.043603695177733263,-0.4719664107096933,9030199,0.07289526770677178,-2.136361131522852
0,10001.0,250,42,-1.9388040247927047,0.09443984952891947,-0.9149093190172632,-2.1091177876113267,-0.1439604015186531,2.939390340251431,0.06774517424536856,-1.4809333132425393,9030200,0.06262685149198946,-1.5843884537116724
0,10001.0,250,53,-0.337355710434088,0.3788729712423934,-0.4527765303846419,2.058648668506279e-06,0.028807971687155508,-0.5632217466162425,0.03939742138258505,-0.07308593712917165,9030201,0.06701537332124195,-1.865481609150006
0,10001.0,250,80,1.2076486986291366,-0.3893292348308726,0.8507136291012991,1.5605159155391473,0.0387872459640892,-1.160451487086992,0.039825970548862125,-0.2430104951891489,9030202,0.048838618230035886,-0.7964209352815622
0,10001.0,250,43,-1.0175753418742426,0.9176079958330644,-1.1790966419218945,-1.2117526849210574,0.055928563925596496,2.8108725509894894,0.034878327043867466,-0.4051260599021666,9030203,0.06482057261303277,-1.7853952536860007
0,10001.0,250,71,0.4267253250383258,0.2818691541365564,-0.03869809678801255,1.1482689273671975,0.07355537551948542,1.6161236909040448,0.04594093218753148,-0.7300813802458159,9030204,0.0529726432612169,-1.3149589348242452
0,10001.0,250,37,-1.7107202384609856,-1.8463278767110285,0.7484230378055111,-1.9681417265027823,-0.4273064071588077,-0.0300650904916571,0.07612708900116598,-1.8599747911921782,9030205,0.09559204560176188,-3.0417484998966815
0,10001.0,250,33,-2.307379883877099,-0.017409171449078067,-0.9720187926046676,-2.462842997985025,-0.1963799869887964,4.4081642832477055,0.06698770890011657,-2.1191152972343343,9030206,0.06273481020857624,-2.3834672871465474
0,10001.0,250,55,0.26206688669285955,-0.0830668785826427,0.1817287665620309,1.6650038557700366,0.00870135060141857,-0.6499569649883468,0.04774492854622047,-0.6731996156324224,9030207,0.054749790952666966,-1.0936284130412868
0,10001.0,250,54,-1.2366355179125714,-0.8305941001537891,0.1279829537340083,-1.3465752405915634,-0.22060948782768847,1.032795149149691,0.04848566777629454,-0.9802915353601986,9030208,0.04294597745821998,-0.25425614653206624
0,10001.0,250,42,-0.6140702758486118,-1.3043717116798477,0.7835774696747994,-0.6313172784841317,-0.2481217964210935,0.4608151284522731,0.06388241136589369,-1.4494806047431052,9030209,0.05123720689208446,-0.5263531102256359
0,10001.0,250,89,0.38694248682930055,-1.129087558638649,1.0845320000685867,-0.03909369936804514,-0.12804474491680956,-0.5308855410038839,0.03688554374855835,-0.031004056569619732,9030210,0.06650943951760123,-1.9025380107323289
0,10001.0,250,62,0.3756971201070631,0.3827984681318951,-0.14332322439927886,1.4590767346978413,0.08498834347208616,0.5299740207269268,0.044576850586529264,-0.7345755066693315,9030211,0.058440212462754236,-1.3615242928786342
0,10001.0,250,54,0.3910771289421971,-0.18255365421277453,0.3182592851584196,0.2513197179606127,0.0043882477458636986,0.04871861545163338,0.044691438565321186,-0.2591017179138398,9030212,0.044796119963725865,-0.4655466497449675
0,10001.0,250,47,-0.3176478267244077,0.2689612809297564,-0.3547078359671423,-0.3566997841191956,0.014542085177207098,3.0926458619482644,0.04818491954131285,-0.9483739253419486,9030213,0.06397731689220224,-2.0612186288101806
0,10001.0,250,35,-1.9021066378199856,0.935216648553856,-1.5667723242153209,-1.7203055088465737,-0.012449567045002177,0.6149183952983682,0.044900030228440656,-0.773975182918198,9030214,0.06607883145485166,-1.5447602401385148
0,10001.0,250,35,-0.3371806879309612,-0.6212087488758163,0.3545360683900923,-0.4232188961554129,-0.1250899965149841,0.6149183952983684,0.033024919657819625,0.21648663216215688,9030215,0.09348361186682212,-3.221508544052348
0,10001.0,250,47,-0.5011865244655115,-1.1958304292269912,0.7446676975829439,-0.5418143542322129,-0.21916806372554232,-1.0080498858402038,0.04491262541204243,-0.2119073459418235,9030216,0.05676334369737013,-1.030964072456194
0,10001.0,250,36,-1.9541950549023936,-0.7296210395678925,-0.2526981932091054,-2.012663313114308,-0.27567449236076924,0.521778992235625,0.08006056484000516,-2.7954386462739818,9030217,0.08229692965410028,-2.8532144058839566
0,10001.0,250,52,0.3338970300865598,-3.9356764459885336,3.3163040607700767,-0.6699763053409703,-0.5538530852204707,-0.17786999266109954,0.05231483117219611,-0.8593903566577894,9030218,0.08449928747247053,-2.752706517428686
0,10001.0,250,56,-0.9776594398349988,0.3725261328413142,-0.7287807246736383,-1.1707168886152022,-0.02328380176130041,1.2117326406744584,0.055191966020765086,-1.076148908101205,9030219,0.052465237293259054,-1.2766752042464289
0,10001.0,250,45,-1.9622299947342676,1.2840110437359915,-1.8852750154678772,-2.0885849553744738,0.03389947935719625,3.345384739660482,0.06233356364526205,-1.8131982506426831,9030220,0.05855140994083863,-1.3274316999745903
0,10001.0,250,44,-0.045650297826513545,-0.04025767301222221,0.012597459805308991,-0.2298464421057431,-0.009779918294897329,0.311896382868925,0.04771812500279203,-0.8786836838738062,9030221,0.05916922823257841,-1.5506647982460549
0,10001.0,250,46,-1.3464051241800463,-1.0113586130226009,0.2289414999796135,-2.047561478294712,-0.26050983766377644,2.075874195115692,0.06176078267670442,-1.1075734182830694,9030222,0.07591656950382174,-1.8483440842099648
0,10001.0,250,34,-1.3386638932389483,0.8579434294433588,-1.262105326355236,-1.0958224426268617,0.022689041969060644,1.2126144783857744,0.05055244017544834,-0.9360912497357858,9030223,0.0509700090685322,-1.1932359341695873
0,10001.0,250,60,-1.7906124176244114,-1.5208568550650243,0.4390590659004411,-2.4229849699020924,-0.3622975031573853,0.9413859705329128,0.06881994479157325,-1.4178597726859317,9030224,0.1048994364554994,-3.1971349105144977
0,10001.0,250,58,-1.1296375187263992,-1.4929817621256416,0.7075703899166726,-1.5202443999932969,-0.3070177199675865,0.765244659943513,0.056525984463541165,-1.5700925617817787,9030225,0.06334612644124887,-1.0518827693629689
0,10001.0,250,47,-0.4210230877661373,0.5933364939930905,-0.6608135828679363,2.1263531303729577,0.05466725342886766,-0.2624688407877553,0.053674374919030966,-1.0462141734576975,9030226,0.0442414820572613,-0.4122617318952437
0,10001.0,250,71,0.8138137667307548,0.08246001769079665,0.2934439128045759,1.299059198885292,0.07537754393669842,-1.1782046641698627,0.03543812346158828,0.1642997953925681,9030227,0.0615631406079727,-1.6138303085157324
0,10001.0,250,60,-0.04143203019049914,-0.20897146305185127,0.15026712114790353,-0.18827695085437304,-0.03359612383226263,-0.2483506390917218,0.03740380878352118,0.0028812987306962435,9030228,0.061309755149630774,-1.364856552966505
0,10001.0,250,51,-1.1889864385945343,0.4103247874371385,-0.8496256268726184,-0.7312642041032592,-0.03462925818778551,-0.12440113178281174,0.05206059971897515,-0.8116312775308092,9030229,0.0444007211642268,-0.8326324596564656
0,10001.0,250,70,-1.1433298958312783,-2.431278431571592,1.4563149374230626,-1.3903811223766158,-0.43665466464018987,-1.1518410612613248,0.07437815779246014,-1.56462366259798,9030230,0.0773335276590232,-1.926702669025019
0,10001.0,250,44,-1.2889407997900262,0.4124005320364457,-0.8908444587595324,-0.9706670847687364,-0.04256021948883015,0.7078629523990989,0.05413295410380525,-0.6783399894428386,9030231,0.07496113486202878,-1.7497373462211612
0,10001.0,250,63,-0.7285828643193516,-1.1079773195645848,0.5726569436652066,-0.9189859035974984,-0.21733703457468026,1.0438995484595643,0.05620465733903356,-1.4507429580500384,9030232,0.0550769385786875,-1.1727315310528674
0,10001.0,250,79,1.1293034122417152,-0.6678631892544336,1.0405786877939185,1.4807257969809398,-0.0066240326004473275,-1.36638162654564,0.03503841669407156,0.04299546874274082,9030233,0.05323804177282607,-1.0150222810228906
0,10001.0,250,89,1.0444099852439064,-0.6164865058997304,0.9634127583890154,0.801600043019961,-0.00564601306203627,-0.3257955332051028,0.037800048118742255,-0.11485408776171062,9030234,0.05138372229316651,-1.0116981239498586
0,10001.0,250,61,-1.0284322899903404,-1.3377989678259987,0.6263124441977101,-1.2227648078990252,-0.27499792772432524,0.8789738691871558,0.050721496407466114,-0.8191713098575029,9030235,0.05647590361445784,-1.0829475406846316
0,10001.0,250,54,0.5344071515209772,0.20158650782899373,0.071476649250395,1.0283662891475875,0.07222954910433113,0.04871861545163353,0.03666885283067756,0.060365963117299075,9030236,0.042987618677474866,-0.4443961096291359
0,10001.0,250,57,-1.063647017664703,1.0010536212044467,-1.2734332088365703,-1.0960809343278224,0.06160087569621865,2.0767767286020518,0.05110418633057575,-1.212641660487519,9030237,0.06669149717148162,-1.7685223514049646
0,10001.0,250,72,-0.18266946633851175,-2.515599655412376,1.9492948602698663,-0.6164829765123445,-0.3725392902448187,-0.7024687379975423,0.05089099445613377,-0.7961602943590006,9030238,0.07266308636304751,-2.2782768630299506
0,10001.0,250,53,0.8246362605550553,0.30533286405466675,0.11465497026026653,2.1567627861393133,0.11081834237690127,-0.5632217466162424,0.03974341388323693,-0.12802936116261962,9030239,0.043880591490385513,-0.8535313168494174
0,10001.0,250,60,-0.3609121453147626,0.539042826307056,-0.5932408675240838,-9.217709932130888e-06,0.049657919331945764,0.6439518181267544,0.039337574702738035,-0.1059651421300772,9030240,0.07222235717061798,-1.7360044318086099
0,10001.0,250,62,0.15034311082123053,-0.4269209421455048,0.4104320059589068,-0.11089498329187447,-0.049857370845200456,0.2415042062493796,0.031649784622360407,0.19443579853752266,9030241,0.05487069244720818,-1.5643016039124404
0,10001.0,250,51,-2.410720211540084,0.5686557806720246,-1.5105789637734333,-2.765856802821236,-0.1091457506033906,4.37122939065781,0.0870669056152927,-2.574636100889308,9030242,0.042282031351211294,-0.6731263680536221
0,10001.0,250,67,-1.2959485510624378,0.4977459869471733,-0.9736028355541796,-1.5418132726253946,-0.030315236692980658,1.077772150892063,0.05198009781059723,-1.0731385343934303,9030243,0.06332138590203105,-2.0449883183727127
0,10001.0,250,58,-0.23721524628709095,0.9386909688025538,-0.8607888813628498,0.305050988639784,0.11789047419296304,1.0722197743787614,0.040683642575079296,-0.2279946627536996,9030244,0.05305496178261433,-1.3414652268235627
0,10001.0,250,73,-0.2401221719253197,0.43368193157856055,-0.45633369487628994,0.6111758916349315,0.042947917874460166,0.008441442860696965,0.04397590361445783,-0.18032890234389756,9030245,0.04197434900893898,-0.4099446267887002
0,10001.0,250,55,0.11880095548025335,0.6852817637539742,-0.5001801807968641,1.6768121969453482,0.10987270666472584,-1.2949489529817475,0.0404490465703058,-0.35281820904619776,9030246,0.05012523211124066,-1.2272856270365535
0,10001.0,250,90,-0.5510753223283047,-0.9908179829267049,0.5548021863633655,-0.6070072818535422,-0.18092002403808602,-0.7614459367260391,0.03690829916962333,0.11772255007310392,9030247,0.05076002936477091,-0.7204033958405021
0,10001.0,250,55,-1.3992563319878446,-2.2744569293666888,1.2199096098788178,-1.9619299597482625,-0.4447096564391927,0.6400270109984539,0.06545786122156119,-1.5069672095133346,9030248,0.07764489041208822,-2.3791499544217842
0,10001.0,250,38,-1.3567675304684923,-2.1566620418090494,1.1495540849955423,-2.0524741473805594,-0.4442893875705482,-0.10348350060033178,0.06623699097465131,-1.3756399835821649,9030249,0.10632044306257288,-3.340571853532412
