start,end,N,SS,ZngE,FayH,TajD,FulD,FerL,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,426,0.017238790464413272,-0.12723128274020942,-0.8944611887676994,1.7147973785661663,-0.546738668940923,-0.9743929559469122,-0.806573610974555,0.15401785714285712,3120037,0.16699151570740656,-1.2228902734493667
0,100001.0,50,453,0.5103090400346446,-0.07436309167122021,-0.039130897355344765,-0.3494924199960893,-0.6051217573882367,-0.3075920411515033,-0.040729521022769874,0.13831403347856014,3120038,0.1359942967085825,-0.09820072283612864
0,100001.0,50,468,0.5901949367465198,-0.1432978444019694,-0.4561311028948469,-1.1089508264929953,-0.9421083518812988,-1.1159240496367533,-1.1088893897875638,0.18084183673469376,3120039,0.230301685891748,-2.111006162868277
0,100001.0,50,433,0.025452189115705296,-0.03625702606178136,-0.23504715381601216,-0.17924607037075688,-0.16755665882198714,-0.3840697092558735,0.3732030166072325,0.114795918367347,3120040,0.134623849539816,-0.18509899087827555
0,100001.0,50,486,0.5873039811920516,-0.10876386924607694,-0.2118476805442489,0.7924432738095042,-0.7947424217750799,-0.9676806560520168,-0.8656423467349355,0.17386705926151555,3120041,0.15927419354838704,-0.7668896193653679
0,100001.0,50,463,-0.21643869490406745,0.01861182261704429,-0.0759603719510395,-0.22107977573861468,0.20206577688825755,-0.016286191768474182,0.4403221461230421,0.11123053282226596,3120042,0.12276939761411812,0.2680700454709531
0,100001.0,50,414,0.2188188935669084,0.02297074140959008,0.3763332000347344,-0.4298555458250016,-0.027923275687503274,0.6040468006771721,-0.023712330911748646,0.12380744980919195,3120043,0.1338506235827665,-0.27993021215899483
0,100001.0,50,397,-0.3218790504497773,0.04328335743289826,-0.0019883564610254467,0.6624388465812829,0.3660642435486096,0.2303385152926105,0.2918425611383362,0.1215776434030402,3120044,0.1324817240328967,-0.24307633124456615
0,100001.0,50,494,-0.4790768180352046,0.030914378225786163,-0.24143691818968316,0.24616350650401025,0.4039030162924754,-0.05587717558561288,0.09843861974567376,0.11942057524764298,3120045,0.13123364730507595,-0.12767806892228747
0,100001.0,50,408,1.026172411320868,-0.15040726039471836,-0.08305876400428278,-0.7143955897986283,-1.2196242738677332,-0.9632390404264181,-0.868704112282574,0.15942376950780313,3120046,0.15176285567990633,-0.7057932173092419
0,100001.0,50,441,-0.4052047214575865,0.04101226391338012,-0.09829591246813296,0.200990463781116,0.4042579076781099,0.2468468074568065,0.06150982577204269,0.12657020480149725,3120047,0.15279010154786546,-0.8206335091202915
0,100001.0,50,428,0.03483310476562945,-0.026707982146084483,-0.157557075967333,0.27245048439727243,-0.13258120223592865,-0.3391512801002997,-0.117794813813517,0.13726035868893013,3120048,0.13831042621130085,-0.3615426027257312
0,100001.0,50,469,0.08283731850353185,-0.03602698381681173,-0.17806635660814155,-0.16560671722678938,-0.1994851748780481,-0.4202200695880065,-0.14422580952817748,0.13373076503328593,3120049,0.15463219185979474,-0.6441927348366319
0,100001.0,50,511,0.2413406831367583,-0.010512259483987929,0.15782145489120594,0.2734598713300477,-0.18207869768650345,-0.03441981996557891,-0.182663962346392,0.13445092322643354,3120050,0.14011787921275382,-0.2236289625739004
0,100001.0,50,382,-0.2115876344553367,-0.05015733614939856,-0.5639489681910114,0.9337145341008576,-0.09057229488554194,-1.2782671582171723,-0.6572358894096944,0.15440851665341465,3120051,0.16362506541077965,-1.068362641810602
0,100001.0,50,445,0.3087314885470339,-0.04494581110925347,-0.023273523335230056,-0.7293737469133346,-0.36586703023555217,-0.1063615866903696,0.08341226043949848,0.12183538188002475,3120052,0.11454723398793484,0.22820784479730385
0,100001.0,50,443,0.4510370988655269,-0.013827484471888384,0.33734623886475945,-0.9518925317407351,-0.3156207785170539,0.278858949032046,0.4688729489009031,0.11158247829518557,3120053,0.1208978961955152,0.19008129730845494
0,100001.0,50,377,0.22663711403645395,-0.017568251964032118,0.09397077145492214,-0.10963659532208532,-0.2032902033592059,-0.021976248456593482,0.5137625266901857,0.11017978620019442,3120054,0.11749910490512,0.236447545384548
0,100001.0,50,482,-0.1969467116446368,-0.0537934065098689,-0.5759496272932628,1.0415946046466555,-0.1151087032939006,-1.7141135293039795,-0.4609582896005477,0.14045538428137205,3120055,0.14872391909784047,-0.5450291723809549
0,100001.0,50,397,0.01048769590242533,0.001250521529606151,0.019109886377515515,0.17760548842289034,-0.0007116023901319549,0.008456409527807022,-0.00841124210013938,0.12575407521499166,3120056,0.15490979000295765,-0.5377258178593021
0,100001.0,50,362,-0.3427840996197036,0.05516214752061079,0.0621356507515469,0.4717573762150954,0.4277326708754986,0.5039913387760754,0.021081120726917382,0.12640173256802714,3120057,0.12219668087015033,-0.002632984861608062
0,100001.0,50,457,0.037559659411099115,0.027893044078760986,0.23617732161946625,0.3705122862550588,0.09641037365219038,0.4610410930534409,0.2296012122557945,0.112408922960047,3120058,0.12894413084382692,-0.13870865174808494
0,100001.0,50,428,0.1340801721539677,-0.14273976514174724,-0.8924688144827156,0.3070601599193911,-0.6788683865100008,-2.939882487482841,-1.1714448912663202,0.18183032375253774,3120059,0.2027976190476192,-1.5151025334185366
0,100001.0,50,462,-0.1905760549096322,-0.07597535214755158,-0.7287006855876029,0.010110574847175896,-0.21231670948698236,-1.4050564202823668,-0.4811532570692462,0.1493950039032006,3120060,0.16269339594244778,-0.6795051751843774
0,100001.0,50,506,0.14124742518459912,-0.004684221599450179,0.10290740297593813,0.13290254047580286,-0.1003508969419084,-0.15585474684821854,0.4932930852001429,0.11617133192074636,3120061,0.12169952726853453,0.21671578254020613
0,100001.0,50,416,0.720002205247691,-0.1090323298277302,-0.08359755686871173,-0.016404377241252384,-0.8706234058010912,-0.7842135480040211,-0.5086538059845453,0.14790053952615528,3120062,0.1428746756434532,-0.5238482339740271
0,100001.0,50,429,0.1476858444822196,-0.10047419543086017,-0.5766270777331975,0.3677330355465797,-0.5082729733455219,-1.456956464896954,-0.44791556422946704,0.13846604215456676,3120063,0.15156939968970046,-0.7742963245225177
0,100001.0,50,433,-0.10729784469780752,0.014451337769946422,-0.0003362903155478733,0.026028185546473973,0.12219573205830532,0.19879238620646947,0.2991146570622437,0.1110700859291085,3120064,0.12843375445416255,0.025035703194984098
0,100001.0,50,350,-0.03626328071955556,-0.049875767837221315,-0.3918072476096514,0.4314788668044002,-0.18907618291086592,-0.656160060590519,-0.07788772110457834,0.1343475346342917,3120065,0.1767467403628118,-1.0277126532866756
0,100001.0,50,459,0.3842910492997579,-0.003648901615812686,0.34554181999232925,-0.16200751963069995,-0.23456810985111665,0.3941539543794512,-0.07160700984952982,0.1298108917480035,3120066,0.12216315097467555,-0.2227765878268296
0,100001.0,50,412,-0.17729322684115653,-0.02515618785304477,-0.35177715280244976,-0.1283872647088139,-0.004972063854227212,-0.4508797505919494,-0.012538150826680713,0.12145442972510627,3120067,0.16881704604918887,-0.9916317180167996
0,100001.0,50,352,0.0658144616799613,0.02599549416985939,0.24972867199519616,0.326305897170667,0.07178915851155429,0.5675920429779842,0.2665985399306917,0.11802285016570728,3120068,0.12305402930402927,0.225165425889514
0,100001.0,50,358,-0.002531370680913857,-0.02150220851436528,-0.15623223859581553,0.7617075859972092,-0.08902808008914173,-0.6825110039913148,-0.38987484655498544,0.1418845315904139,3120069,0.16184505717180492,-0.8439844240664264
0,100001.0,50,410,0.3027996364425652,-0.058910306602871026,-0.12855143477336534,0.13988422184945473,-0.4211683442658861,-0.8290802479188026,-0.5290458607231145,0.1491162038585927,3120070,0.15965807375581806,-0.8149995256132201
0,100001.0,50,368,-0.8827275874583703,0.03685969774857835,-0.5921562125482914,2.1396747991410083,0.6588146710504472,-1.0963080298469825,0.05303759825280164,0.12291938051816473,3120071,0.13239006942983378,-0.2425710438315687
0,100001.0,50,479,0.6083253667539771,-0.19285852530796446,-0.7940813173935305,0.5117187528163538,-1.1621284164880368,-3.0219846883638763,-0.3865772187594128,0.1414428929466522,3120072,0.1491105291674192,-0.6339172555766419
0,100001.0,50,379,0.228932222090512,0.004812202879116046,0.2563092316933632,-0.009259676097306815,-0.11034141836668256,0.221905789143832,0.6842175842101259,0.1127437641723356,3120073,0.11671133099704528,0.5137181298803868
0,100001.0,50,443,-0.0032660206095193453,-0.015481599207500163,-0.11405933127609115,-0.6843363089646174,-0.06350724522664361,-0.10329007750078516,0.408593568014807,0.1099394303175816,3120074,0.1256904471190185,0.023212233286676855
0,100001.0,50,499,0.6860399315015453,-0.10307896298091844,-0.0759345036936724,-0.9480139112947904,-0.8271424701597866,-0.4246172147012693,-0.25651704462174496,0.1319855899348987,3120075,0.12812925170068026,-0.3326141423620369
0,100001.0,50,408,-0.19080939330644325,-0.003153660569610239,-0.2073528312188162,0.011517317652162582,0.09554236775905432,-0.4836849147889953,-0.4009287683554315,0.1375372023809524,3120076,0.14549835085549367,-0.5996361492914922
0,100001.0,50,383,0.5606535142261477,-0.14007868538892915,-0.4590414823550858,0.8067553751032625,-0.9099528972403652,-1.562658541538026,-0.5743120837037536,0.13944494995450402,3120077,0.1614806416393718,-0.8721146880609301
0,100001.0,50,356,0.11181757370659363,-0.08186253582142172,-0.47697407907066497,0.2441580600020118,-0.4082122256238467,-0.8387432419810247,-0.3929092253115199,0.14491052102659244,3120078,0.1724228152799581,-0.9384593749771544
0,100001.0,50,442,0.4095435253532159,-0.0021468155970116526,0.3808809387680529,-0.9801033314320856,-0.24263620040518735,0.3711120910467758,0.3287958497500016,0.10955598455598448,3120079,0.11265952662056555,0.3301212199328032
0,100001.0,50,384,-0.17623052785535134,0.020721741469638382,-0.0224936760606334,0.641903984219833,0.18783614688451794,-0.02868187298524578,0.1951359413986764,0.11852824962320258,3120080,0.12020946992658448,0.04114729800711912
0,100001.0,50,471,0.8297804459936999,-0.037852499970600514,0.5311048366906691,-0.14742807081869402,-0.6331527081237969,0.514514044942611,0.740926049288006,0.1082633053221289,3120081,0.11742665816326532,0.3981986192270875
0,100001.0,50,319,-0.2903199920805911,0.032395303443579535,-0.05054912340650263,0.09725172439453614,0.3017086461975792,0.38400603360813595,0.23393011406266626,0.12689485242916065,3120082,0.13103210034013607,0.11299837357635024
0,100001.0,50,368,-0.5822264110473758,0.0064063916903654575,-0.5186556521506329,1.6168983702295692,0.35916265376886325,-1.4536331980731818,-0.6159560686280561,0.14989215198274428,3120083,0.17548094506619855,-1.0693546506666094
0,100001.0,50,487,0.37990317521929695,-0.00999083950274627,0.2956243283859829,-0.4334872419302429,-0.25886807903216663,0.4032185720207917,0.4907431716786397,0.11135510905393084,3120084,0.11607807185374144,0.1994072878799432
0,100001.0,50,405,-0.1007631085034617,0.0477724740612227,0.244404565759284,-0.5124605838999265,0.2589131154960748,0.7836694647394359,0.4945672574534557,0.1139643702784981,3120085,0.12733495037359202,0.10989309587150907
0,100001.0,50,486,0.1359107695109941,-0.045471703878350284,-0.1945430514807591,-0.15308663796894628,-0.2697523893985418,-0.4558458856850247,0.008941000404979874,0.13256872997132732,3120086,0.14834155138565502,-0.4542625439557355
0,100001.0,50,447,0.06978765072451804,-0.02421928914997781,-0.10598434971136636,1.2479537014146442,-0.14207830865573068,-0.6162520360713921,-0.32783100452568226,0.1342741530109581,3120087,0.14818864053557929,-0.5933390399549603
0,100001.0,50,436,-0.12568445636258824,-0.055199796170093435,-0.5169937469054792,1.1244792840704132,-0.16133881074241466,-1.1896701746731295,-0.7570920835623892,0.16223136982065556,3120088,0.1701134652334216,-0.8903835087289916
0,100001.0,50,500,0.5282176618643688,-0.07517925220871052,-0.02846890737196765,-1.5753950695812404,-0.6191600340613065,-0.3699264208942664,0.4785425196324117,0.10885717923533056,3120089,0.11312696720479234,0.39376453281366064
0,100001.0,50,436,-0.16079703432939113,0.050250635267513145,0.20431797128050014,0.1391072868176951,0.30383770471564764,0.6677949474690977,0.7779177850809151,0.10119047619047623,3120090,0.11750992063492062,0.3350584072307633
0,100001.0,50,456,0.3371897852513137,-0.018646058572297286,0.19255749196592326,-0.531356027290833,-0.2710595995864153,0.01827505076822341,0.1116194767190847,0.123246427757706,3120091,0.13207818338603056,-0.034438240101370664
0,100001.0,50,508,0.8891768790542399,-0.15835012366101509,-0.2761016445248064,0.5280214254710878,-1.1768778946506788,-1.8885183520299635,0.3598583684811711,0.10734187291938044,3120092,0.12564787819889867,0.07291534634100531
0,100001.0,50,433,0.6805447472823898,-0.0990380671022933,-0.050719250543396335,-0.5555822062190139,-0.8061838325413329,-0.431088278067924,-0.005926828967668511,0.12960467205750215,3120093,0.1477817213842058,-0.34304184332771337
0,100001.0,50,386,-0.10973198681923207,-0.14333722180544192,-1.132059973066453,-0.10711068774521698,-0.5413045967374627,-2.78053546568516,-0.22590581845855745,0.12478089395267315,3120094,0.18386243386243387,-1.371049373382943
0,100001.0,50,428,0.4982293385273557,0.02034067296088798,0.627898915208515,-0.3159139994787408,-0.1983281268579667,0.8620698027675371,0.6551264006817257,0.11179006486315456,3120095,0.12371015822059163,0.22997385090726336
0,100001.0,50,380,0.19972192191497584,-0.050297224792701066,-0.1663246315421085,0.4495329357807461,-0.3257985645838936,-0.4671607810796273,-0.3054921878447494,0.13946927977540227,3120096,0.16536753590325012,-1.0422471357166565
0,100001.0,50,440,0.15768864786256032,-0.06781345526546309,-0.33316476475036244,-0.3971538616628347,-0.3762424969064509,-0.7112061348394525,-0.16854174340605452,0.12951424809555154,3120097,0.17942797556978993,-1.1576709390320268
0,100001.0,50,406,-0.049706398755793496,-0.013017901168881156,-0.14133018753886406,-1.0664127063944324,-0.026538942069592973,-0.149929827340672,0.14875319640130866,0.12254105463841578,3120098,0.13749552452559968,-0.3017580886341123
0,100001.0,50,366,-0.279166129965755,0.04455486867741588,0.04802535002336966,0.22853267318336445,0.3468261261335855,0.4307986946902312,0.34312394486511355,0.11702226345083486,3120099,0.13520408163265313,-0.23493604932613166
0,100001.0,50,413,0.3454779500380523,0.035349161047873286,0.5875996398222092,0.15082313237642375,-0.047963990646335816,0.8575584129845726,0.8585336228538345,0.10589713592443348,3120100,0.11036888982397082,0.5047448241896001
0,100001.0,50,406,0.03637897202218801,-0.04674799014000774,-0.2994308690684124,-0.08163303754512746,-0.21787448446947705,-0.4840623773490655,-0.3496999041191517,0.1306636852271773,3120101,0.14451399116347566,-0.6331655946906765
0,100001.0,50,499,0.6502787780839338,-0.07137172781427907,0.11680724484502895,-0.26467444167381315,-0.672646511621788,-0.038872226435175135,0.0786668310769814,0.13038697154254358,3120102,0.13705357142857144,-0.02340214988557773
0,100001.0,50,382,-0.05654264508689497,0.030237632580811406,0.16156976810279025,0.4687195295874789,0.15963192538263435,0.5321927900978328,0.48981786977759495,0.11006049126237308,3120103,0.11851389491967,0.27921328662179296
0,100001.0,50,382,0.07483758274636353,-0.03327023725192787,-0.16553998303141812,0.11997327620244325,-0.18284394652507846,-0.4729698460041404,-0.5968606299504691,0.14908652855081428,3120104,0.14836149513568864,-0.6144219664454426
0,100001.0,50,387,-0.11822800083787788,-0.03799753507407126,-0.38647580229023415,0.5732024553495872,-0.09264981507369464,-0.5475843397166017,-0.2317351083621939,0.13534953455066245,3120105,0.13893662728249198,-0.3017409004686012
0,100001.0,50,359,-0.05880368836162676,0.04205650864633365,0.2437534796240492,0.04979263490165399,0.21051851073715866,0.8028135780748665,0.24715044238414874,0.12266318741236955,3120106,0.1241496598639456,0.17368693826789675
0,100001.0,50,438,-0.5101802951182096,-0.05719871525572784,-0.9033764774373682,0.6646257151581313,0.0494961959384955,-1.063980633823308,-0.13023524444462548,0.1255996618300499,3120107,0.14545110973682399,-0.6723565609468816
0,100001.0,50,414,-0.2826031131295791,0.016077887542010668,-0.1585074882117633,-0.1078998489690015,0.2290143766316025,-0.09112695673266552,0.34379472520734433,0.1165960536261288,3120108,0.1341799493520035,-0.16319477661586074
0,100001.0,50,430,0.504099024251895,-0.03742910842360233,0.2198244983469844,-0.15751872680369486,-0.4454860564602285,0.012436710996963371,-0.17025477398755448,0.12697435295957465,3120109,0.13759083178726034,-0.09318780471160093
0,100001.0,50,383,-0.2557227863773056,-0.07457635771697663,-0.7814536978677198,1.0386498641939623,-0.16827137911095075,-2.782953832593566,-0.3980677885060521,0.1357518467509705,3120110,0.16070560877412182,-0.9220992029880918
0,100001.0,50,444,0.298780842503315,0.032954465973745205,0.5251423109662603,-0.9238080788521646,-0.031247255877080313,0.755945927070468,0.7857147805221367,0.1002472828211745,3120111,0.11289593962585034,0.3921837813373097
0,100001.0,50,391,-0.4102007665362473,0.0035500747512960686,-0.3720103639491747,0.9502122465944264,0.2489697533576948,-0.91431660502535,-0.526080841368344,0.14601409426045867,3120112,0.14929971988795515,-0.7041985050307968
0,100001.0,50,489,0.4047529084457864,-0.1148972592141928,-0.4323308343763526,0.34298610702656857,-0.7166187740223029,-0.9636103779800362,-0.1845979015387376,0.13845798434980927,3120113,0.1569062407571724,-0.5085508330299615
0,100001.0,50,446,0.2457582179385313,-0.1451724849906573,-0.8021968726997839,-0.7351314352271199,-0.7532002726405107,-1.601332993081266,-0.5206311614885665,0.15227523441809146,3120114,0.1754951980792318,-1.0448449396547257
0,100001.0,50,350,0.05887570094811606,-0.032398017149681095,-0.1745392092849677,-0.2870548632434866,-0.16985682131110322,-0.16577850206346925,-0.29732647922317124,0.13552295918367332,3120115,0.15486931614751168,-1.023935101571654
0,100001.0,50,509,0.8013886584375461,-0.20064451088220225,-0.6641933558496281,0.5205148586999704,-1.3057695191264518,-3.4089699914307268,-0.8607649260246585,0.16374920133799387,3120116,0.16413083090379013,-1.004438437015738
0,100001.0,50,396,-0.39050453561129306,0.021559940592667817,-0.22396565062190635,0.3359149084253522,0.31364163925074234,-0.15573600978433755,-0.423500100767376,0.13665652596442296,3120117,0.14720602526724974,-0.5387210939654756
0,100001.0,50,376,-0.6364778656507829,0.04088916037763042,-0.324377648193243,0.3318240566752191,0.5353240409904401,1.3075551561546272e-05,0.7124531390847881,0.10705524634096064,3120118,0.12154710368996086,0.3400337902974923
0,100001.0,50,418,-0.0002684917061573586,-0.06347728435937527,-0.4547808510806777,0.6765753395048538,-0.26763695483464084,-1.0733109244332466,-0.35596151215388894,0.1493373211353507,3120119,0.1600997541873893,-0.6920026418799765
0,100001.0,50,532,0.4624071305952314,-0.06543645945673497,-0.022637866350500205,-0.2576636230428474,-0.5406187281567061,-0.2327291468722216,-0.38561832613242775,0.1501040148202137,3120120,0.16556005964029444,-0.9808228681649296
0,100001.0,50,465,0.08391794731080784,-0.006136080360664911,0.03718639798588011,0.4987287356948349,-0.07378275987321606,-0.3467838526304359,0.02424475849546292,0.11909421302767688,3120121,0.13622714710884354,-0.20335470316171889
0,100001.0,50,429,-0.2840683142192041,0.04180652240154329,0.024467732155208432,-0.15020915116851788,0.33845995509446564,0.4658263891332131,0.8460033661294315,0.10016914374445424,3120122,0.10908933886054424,0.4903012657857736
0,100001.0,50,360,-0.07757749846238528,-0.025201246952440373,-0.2554734295528484,-0.4937915441572902,-0.061782433005863426,-0.23861318750737265,-0.15944781455605933,0.13840117052407566,3120123,0.16869845283246035,-0.8812183532299641
0,100001.0,50,423,0.4814707234427209,-0.029395128831324856,0.2555665295333945,-0.0005813593980977779,-0.3986504557763281,0.23818944987675386,0.23276684921595134,0.12809347877081875,3120124,0.13584556629669414,-0.1581977195390453
0,100001.0,50,389,0.25448905351252504,-0.05481019823879802,-0.14567688891679825,1.2383808011175594,-0.3761370854866529,-0.6241351880552822,-1.186586761535665,0.17058430515063158,3120125,0.17706830206830204,-1.3190858346436412
