start,end,N,SS,FayH,bsfs,FulD,ZngE,FerL,TajD,btree,Colless,path,iColless,ibtree
0,2501.0,250,15,0.1621830548201041,0.8722477030475531,0.5430819992150969,-0.3317563062830359,0.6378211557868847,0.4356041182483684,0.2559112165856336,0.0310564840005182,8030027,0.04048451872004146,-0.8289271280697108
0,2501.0,250,21,0.15847646956221473,0.9139093635452152,-0.33596918193974606,-0.4748536298442683,0.7551761959301014,0.3111571326901545,1.0206516712716034,0.02536220149414864,8030028,0.032214881029494324,0.4346285862791167
0,2501.0,250,23,-0.008391158004586865,1.465032347024183,-0.5414743867334508,1.3897244616157909,-0.8925322404340618,1.6137088866171334,0.5931669025961384,0.029084078248477783,8030029,0.03055447596838969,0.3820860667523699
0,2501.0,250,26,0.006586597497334854,1.0558574467945012,-0.16565173675077868,1.4132185133470891,-0.861571227378948,1.7144752634641438,0.3327057994982545,0.0336975140706194,8030030,0.05024938463531545,-0.9085702048422644
0,2501.0,250,24,0.0878880806413553,2.397053768516874,0.04475129125705926,0.8300503839345456,-0.25611915212327835,1.489900544449157,-0.07159977653081874,0.03465150926285788,8030031,0.036484648270501366,-0.06962341050600646
0,2501.0,250,15,0.11150627364571096,0.3976851995459364,0.5430819992150969,-0.5742794608684557,0.6554674789563676,-0.12615639576669171,0.3063898010268015,0.031279958543852834,8030032,0.07381137453037959,-2.958688647197746
0,2501.0,250,17,0.0452795365988686,1.6099379447255453,-0.712707643166984,1.406275558849933,-0.756079316193494,1.956416026130952,0.5936918540310171,0.02854526610842195,8030033,0.07221790387355875,-2.131776823760605
0,2501.0,250,17,0.09447037099345276,2.8480740093933354,-1.618795465943367,0.6093284172195922,-0.12221142815236152,1.247702514629231,-0.1880908743735008,0.037322677808006216,8030034,0.043302241222956346,-0.7834710244909354
0,2501.0,250,22,0.08830486647345777,1.8400781689169423,-1.1729942516536225,0.8076215572144926,-0.24625717381330015,1.4635851747882809,0.6800725813845073,0.027242610996983326,8030035,0.04059247743662823,-0.3993753817862773
0,2501.0,250,21,0.094863107797051,2.7317728450164593,-1.0956646725615415,1.012250112883351,-0.3581064259615244,1.7449740612391258,0.4995257352984354,0.030950414561471695,8030036,0.0358368959709807,-0.04288433173726647
0,2501.0,250,15,0.19137674847609626,0.912620518399885,-1.4636660782230702,-0.2924282271610759,0.6905629596733283,0.6357953722385855,0.18266374452396947,0.031937786990254916,8030037,0.08179492162197173,-2.869221719512267
0,2501.0,250,17,0.14052345116751852,0.6496310722869425,1.099468002385782,-0.563706139562145,0.7384766776257397,0.06371864827940693,0.5889359438002862,0.030096191216478812,8030038,0.07679103510817463,-2.6733457287751423
0,2501.0,250,16,0.05716312495995825,3.306214114149772,-1.5450791905361416,0.6964875506690158,-0.2819254918337993,1.1541810941466275,1.51207470117932,0.022050567862849244,8030039,0.04661657382217041,-0.6523937091828527
0,2501.0,250,10,0.13360357640092801,0.4105516950882336,0.4973207385797266,-0.4691146408685574,0.6060862502196702,0.03241612452290881,0.6923699625314855,0.02579349656691281,8030040,0.09670941831843503,-3.0478456767513253
0,2501.0,250,18,0.12467179435377765,3.5431955469675684,-1.6858798410735367,1.3585820421567478,-0.5027993611964968,2.3239968522797256,0.11326656316006085,0.03601502785334888,8030041,0.0447272962819018,-0.6602387845667707
0,2501.0,250,18,0.15172031400881192,1.6450347048086542,-0.8215446257946849,0.2381661901220008,0.2735774060915647,1.1095121517173072,0.4131648446994766,0.030519929179081924,8030042,0.04877574815390595,-1.073443349925418
0,2501.0,250,13,-0.10707533472081213,0.9770773013024402,-1.2721674407506367,2.2536064324130898,-1.6859926549467192,2.259978003691152,0.2507367790244405,0.033171395258453175,8030043,0.033672323703415816,0.21030889139840864
0,2501.0,250,22,0.10561626656816918,1.2136963880537022,0.2876268263757852,0.21059158445763174,0.1772885188172621,0.8450796066460287,0.08342354499271774,0.032919697222067994,8030044,0.05599818629356135,-2.0344765538626874
0,2501.0,250,21,0.008928498866253503,4.19412857285691,0.4237263086820491,0.8422228931516951,-0.5004573113738718,1.0622610470003395,0.6666354332186629,0.02726065552532712,8030045,0.03439564710454722,0.08027691565069342
0,2501.0,250,13,0.05094238094747381,1.4873815004002302,-1.2721674407506367,0.9219694247350458,-0.449066138800879,1.400894425150245,0.08676438580899118,0.0349559528436326,8030046,0.030331001425055057,0.3357205899506797
0,2501.0,250,23,0.09285415700504268,3.467408121672337,-0.5414743867334509,1.1582027279211549,-0.4489534148692291,1.9093801516235531,0.7570032075940218,0.02752137582588418,8030047,0.05958395795162216,-1.4845145372206818
0,2501.0,250,15,0.04571819201838602,3.821700508780455,-1.4636660782230697,0.8579180871562546,-0.416439855544471,1.292622554211319,0.17988803467764095,0.034172982251586985,8030048,0.04171524808913071,-0.6205840357809846
0,2501.0,250,24,0.15667737586735075,1.9116244953169532,-0.6332035598380021,1.1041177932197033,-0.22213345536035775,2.2082604155853858,0.11867283013058748,0.03497273551684745,8030049,0.06007902578054153,-1.8379975831905813
0,2501.0,250,16,0.07067398732115752,3.7433899005674474,-0.5928903682049141,0.2591475124651765,0.02846081293093137,0.6900942046762752,0.15241013396525202,0.029272515281065618,8030050,0.04181241093405881,-0.7924977335818737
0,2501.0,250,16,0.05988849204569373,2.132302408069201,-0.5928903682049141,-0.15007780899698742,0.255654822696946,0.13224157254101646,-0.5251169610145644,0.04144400181370643,8030051,0.0474640497473766,-0.9330231063730191
0,2501.0,250,15,0.0676103631421576,2.9534849763725832,-0.4602920395039865,0.06807916479022451,0.1365604227751648,0.43534622291311537,0.4687929302279819,0.02956526567097884,8030052,0.05538282160901671,-1.2990807421829096
0,2501.0,250,12,0.04921173676366275,-0.8908311866383575,2.4353233333940727,-0.8237229989187327,0.6390700486996578,-0.7860772899889531,-0.3754348098524965,0.03831130975514963,8030053,0.06587640886125146,-1.5872135534416605
0,2501.0,250,11,0.17092944575132785,1.032646795422607,0.2523487190495645,0.11076395820646824,0.3417739526445855,0.9614919071257992,0.2331645049390577,0.03124521546596945,8030054,0.07164140432698535,-2.335945211061952
0,2501.0,250,16,0.0700825246770192,1.0134721176712436,-1.5450791905361416,0.4903129612300634,-0.1179200606020872,0.9699535893087594,0.3405763320397496,0.030250032387614974,8030055,0.03674374919030963,-0.6366426935814202
0,2501.0,250,21,0.181473055050738,1.6016573926527349,-0.33596918193974606,0.5351588097557188,0.1905680053800684,1.6534444840557772,-0.0005582665365847847,0.03470208376932045,8030056,0.040473722848382784,-0.8590202424191519
0,2501.0,250,14,0.04574691571823226,3.060488968881225,0.7478772545717275,0.39162623123695744,-0.12671256619840796,0.7179600932835857,0.1225150546359232,0.03430496178261433,8030057,0.03734292006736624,-0.057561902923274635
0,2501.0,250,22,0.1368520536955832,1.4881378044228242,-1.9033047906683256,-0.2494151158632281,0.5559608658371384,0.4689550141831951,0.7520453672445018,0.027939715852657945,8030058,0.05041132271019562,-0.8460010371688675
0,2501.0,250,17,0.08984000452220174,2.1271342246751,-0.7127076431669838,0.2421954643337052,0.09490756898942496,0.7753723965715021,0.6029347290606202,0.02915695038217385,8030059,0.057617567042363,-1.7337005700063015
0,2501.0,250,22,0.0686351017281625,2.8311041309923857,0.2876268263757852,0.3916580516052045,-0.04394807940610376,0.8546059063677949,-0.2097699641566924,0.04103742157570373,8030060,0.04516452908407825,-1.0232597054461017
0,2501.0,250,23,0.07915659050993612,0.6310956258712633,0.8648165856572609,-0.5049738080076559,0.5490871415761532,-0.1560715917296672,1.0192436279001258,0.022986373647080997,8030061,0.04791747635704107,-0.7328048147001051
0,2501.0,250,15,0.09624621551809892,0.3317001514950953,0.543081999215097,-0.521842022039176,0.5821547285073609,-0.14104985137755816,0.44763288772011695,0.03211839292654488,8030062,0.08041844798549035,-2.177626317213252
0,2501.0,250,24,0.06084677148355015,3.8326219052980575,1.400660993447182,0.7980758528512768,-0.3167687948699935,1.2978296729003618,0.2521487830439472,0.02975959136083505,8030063,0.03614457831325302,-0.2254051358812766
0,2501.0,250,17,0.11413580977135405,1.390433146448692,-0.7127076431669838,1.000339936146838,-0.3130220304597559,1.8294909528038823,0.9447219175306856,0.02646530823755853,8030064,0.03821738567171913,-0.10534862604209252
0,2501.0,250,18,0.19363370565049068,1.3572534623485415,-0.8215446257946852,0.626881893889158,0.14710464924885533,1.8082004735298665,0.4042798699829594,0.03235927581292914,8030065,0.0570207095663761,-1.6073961008284543
0,2501.0,250,21,0.11256223423329814,1.7129270287733345,1.183421799303844,0.20271752938486867,0.19895352674693076,0.8702197901260492,-0.361496829010753,0.03716883663687006,8030066,0.035259316837241435,0.061273804248874734
0,2501.0,250,15,0.011417151531706506,1.1555049141650595,-1.4636660782230697,1.2085934593270649,-0.7271235844194746,1.545392219676261,0.19797686992550698,0.03164629845547063,8030067,0.044910826100099326,-1.1784013409195078
0,2501.0,250,21,0.03513513404539443,-5.196424950553218e-07,2.7028127805474345,0.17480261271250735,-0.007589095603877895,0.40571328789236616,-0.3122874478250369,0.03786921881072678,8030068,0.040484518720041454,-0.2994048160285364
0,2501.0,250,22,0.09397497722911684,2.0080381917987635,-1.172994251653622,1.0987960111409945,-0.41155492839391705,1.8444259895271609,0.441560755611723,0.029670653941932607,8030069,0.042400785939456766,-0.4694077000830302
0,2501.0,250,22,0.19479088454396992,1.4890991685173671,-1.172994251653622,0.3671896100987755,0.3402264489556822,1.5331787831004933,0.6833020744395741,0.029054634962135933,8030070,0.0448244591268299,-0.7869401566721028
0,2501.0,250,15,0.05492877137566928,4.12462530292745,5.5599521928105125,0.5039653750586145,-0.17021285459673186,0.9053282344949792,-0.6063918213851128,0.039073344067514296,8030071,0.047588202271451385,-1.3320061325625565
0,2501.0,250,13,0.04310619759540681,-0.8169944094472359,2.102545607051514,-0.8135247082224039,0.6199356864257084,-0.7934370629065962,0.048518859414351516,0.03528306775489053,8030072,0.030363389040031087,0.3072387723159698
0,2501.0,250,21,0.030232353233768012,2.5612378021583555,0.4237263086820488,1.7938677797094718,-1.0334897641294718,2.3249542780473216,-0.1187782576449397,0.032369949004228044,8030073,0.051820183961653055,-1.2543795682612984
0,2501.0,250,31,0.024176332399360248,2.8306575638613447,-0.5865231928961377,2.0902187218274326,-1.2262282345796889,2.5971326735676272,0.5250813544147948,0.02845251975644513,8030074,0.043341106360927584,-0.4765160990455891
0,2501.0,250,12,0.013877428468127166,4.307535777033023,-1.158357620566287,1.5574932605640452,-0.9435126006115432,2.0129720103551327,-0.8853893286200036,0.04000680139914497,8030075,0.0317398626765125,0.3207957209743613
0,2501.0,250,9,0.030273801019654486,2.3476522721702797,0.7828117394489834,1.1182003542061751,-0.6358823616293791,1.5611205264226617,-0.5572596754666994,0.04769076305220883,8030076,0.04412812540484519,-0.7039831300096969
0,2501.0,250,20,0.17375177284762952,1.1760575846435255,-1.0119084632668656,-0.15368131617432718,0.5929142283808873,0.7732041381545005,0.2969852822311256,0.02652545666537116,8030077,0.042578917821824935,-0.8227794474045872
0,2501.0,250,16,0.020074937980460072,-0.7082788702679091,2.263676098788768,-0.5905417046165686,0.42405856717318097,-0.6169971888313239,0.32088135804219586,0.030116883303824626,8030078,0.11256315584920326,-3.276076652371204
0,2501.0,250,12,-0.09220363509228653,-0.4818243015547642,1.2374296820739528,0.14725838844317693,-0.3208298466255997,-0.2702806405112905,-0.2904394943717882,0.03793399404067885,8030079,0.03539966316880425,0.24316216730502466
0,2501.0,250,15,0.06526742976594424,3.8274316853738215,-1.4636660782230697,1.3069136571319648,-0.6459899309642539,1.946354992161015,-0.5260226870638783,0.0357415324379957,8030080,0.04556937427127866,-0.4469187667003697
0,2501.0,250,26,0.06054874316072475,5.169577049958755,-1.4310221514132813,1.9593953039968548,-1.0386893942478028,2.6734939107470708,-0.33710700634767754,0.040659411840912034,8030081,0.07031351211296799,-2.396670871791187
0,2501.0,250,15,0.07590360350557958,1.1234205802855384,-2.467040116942153,0.5301840944732544,-0.1310426176916596,1.0466548782136769,0.7069125747235367,0.029290549293949995,8030082,0.03433087187459516,0.2368319017887605
0,2501.0,250,26,0.07178968150200074,3.2777437059353938,1.7324038852429764,0.24804135996092255,0.06289346930930255,0.7081144845225982,0.2812244113423678,0.029089476184307118,8030083,0.05125340069957249,-1.3643729665396285
0,2501.0,250,18,0.10307817934622653,1.1228255234727182,0.9071258047630174,-0.25916125440362664,0.4492658058685412,0.2425388048576851,0.3287759109258592,0.03211771818456622,8030084,0.046303493544068736,-0.473050982849957
0,2501.0,250,18,0.16064745551288515,0.9578390212907638,0.9071258047630172,0.2381661901220009,0.2984427512717262,1.157776074742356,0.4438981075832374,0.02733784600768666,8030085,0.05725482575463142,-1.1805565261174231
0,2501.0,250,26,0.1132062629814949,1.1357932516644638,-1.4310221514132817,-0.16105576558458798,0.4436264499402531,0.4615654442102848,0.3100214322518297,0.03110425573260785,8030086,0.049533618344345116,-0.9479360949655952
0,2501.0,250,18,0.0466902855420171,4.270947631690367,-0.8215446257946853,1.2471120976941072,-0.6502603006509997,1.7670178510637289,0.5037981216237241,0.027953750485814218,8030087,0.036938074880165817,0.06725848403546615
0,2501.0,250,17,0.05565155749447083,3.500319130560748,-2.52488328871975,0.9078104927365738,-0.4155799264590533,1.4041464008814493,-0.1038586433006325,0.035947939222327085,8030088,0.04416591095565056,-0.7026289838319822
0,2501.0,250,28,0.08591590198293687,2.4029483073355906,0.2433919087599245,0.14153698154247274,0.1760703436726904,0.6678997980270281,0.1944841565672081,0.03372360409379453,8030089,0.04301075268817204,-0.3485850287758274
0,2501.0,250,15,0.11687394640708874,1.460814094028552,-0.4602920395039865,0.3859811376927344,0.06793035584878641,1.0824378559800445,-0.1586166365076392,0.03641447510471995,8030090,0.04760979401476875,-1.3511988504203976
0,2501.0,250,13,0.07318563901288216,2.735718160102057,2.102545607051514,0.09242505929626482,0.12792273394549158,0.4826833441064817,0.3533593112234826,0.02986857825567503,8030091,0.04194196139396295,-0.4229452196830673
0,2501.0,250,15,0.19455024553594086,1.1335344448340343,-0.4602920395039864,0.19917276186342436,0.3909040751621263,1.256742865694232,0.6964934388893577,0.02754419437279912,8030092,0.043161894891393535,-0.4270752842254683
0,2501.0,250,16,0.07276150253576343,3.996505259640677,0.3592984541263132,1.0182448644904123,-0.44134478149737894,1.6303519863421478,0.4969463176142274,0.02594247959580256,8030093,0.04990931467806711,-1.28759819266813
0,2501.0,250,16,0.030512514053489575,3.1647839324676714,0.35929845412631345,2.1678243934833623,-1.2753964524854495,2.814706623056401,0.1215102657956656,0.034586374170517194,8030094,0.04437103251716543,-0.4622649479149645
0,2501.0,250,17,0.08323764668319443,1.2364414823001109,-0.7127076431669838,-0.5099793659690884,0.5476511273667346,-0.17691498844572026,0.11899174427183574,0.03476074385518615,8030095,0.04242777561860344,-0.3686090770989613
0,2501.0,250,14,0.049528092686793965,3.043246516029193,0.7478772545717278,-0.09106338283918657,0.1857761742195692,0.14101547491135386,0.16141462578403687,0.03031480761756704,8030096,0.03322969296541003,0.14434789232888348
0,2501.0,250,17,0.11786189290821952,3.202569987921031,0.19338017960939966,0.7555846342229133,-0.1495811275510955,1.5510126841234364,1.0252590791747622,0.02399382476141124,8030097,0.043998574944941055,-0.8289598215308629
0,2501.0,250,30,0.1284943134672972,1.6820471132270518,-1.0705176380870915,0.6014337912142645,0.025754809498132504,1.463614901582348,0.837877319287331,0.02524074793798851,8030098,0.0349624303666278,0.1418931610818673
0,2501.0,250,17,0.16060289918284934,1.0589814008975995,0.1933801796093993,0.7346908889367245,-0.01922004155636088,1.7539472451699958,0.5222480023903859,0.02938996127880698,8030099,0.04535075787019044,-0.6747260430493974
0,2501.0,250,15,0.044243011744473884,-3.1232848154354443e-06,1.5464560379341803,-0.2301587685513057,0.2615141357210849,-0.05288188363790507,-0.22109245918843368,0.03592866088007946,8030100,0.0903290581681565,-2.32146194645057
0,2501.0,250,19,0.16550770198364007,1.1236658604160354,-0.9208730202678008,-0.19330276673864785,0.5882459508288492,0.6703851477817747,-0.014874235801647004,0.03792295280830065,8030101,0.047512631169840655,-0.8453390808811605
0,2501.0,250,11,0.06243622890766438,1.5090286600127485,0.25234871904956435,0.4959115314868533,-0.16132554868735252,0.9232844710752452,0.2120298393668953,0.03211879777173208,8030102,0.049310143801010495,-0.7711088925728471
0,2501.0,250,22,0.053180286571144784,2.0567743669041088,-1.172994251653622,1.8695519185934992,-1.0122830873036213,2.539400057160141,0.3580563269890395,0.033011076564321805,8030103,0.0441443192123332,-0.4909299406483773
0,2501.0,250,21,0.04865067113075462,4.5416882807497885,1.183421799303844,0.606214961285366,-0.2380704151094052,0.9996060004324312,-0.4995763170811685,0.036792330612773684,8030104,0.04216867469879519,-0.3989822737133163
0,2501.0,250,14,0.06357436628479599,1.5691793968538297,-0.3126827056713457,0.7536434417940648,-0.3073949810283065,1.2564349222545508,0.014621231955576191,0.03186221588864418,8030105,0.05075139266744397,-1.5509108508521905
0,2501.0,250,24,0.05078471105839066,4.631098541198655,-1.3111584109330636,1.248003183094411,-0.6276010650959658,1.7769177676742054,-0.2678482422516062,0.03479902012743054,8030106,0.04128125404845187,-0.5822704756155888
0,2501.0,250,12,0.14665066300101978,0.7467408630324929,-1.1583576205662869,-0.5424466446432591,0.7038078435676561,0.045039606404877815,0.07730217389687544,0.03725547350693095,8030107,0.043367016452908407,-0.5321350373153639
0,2501.0,250,22,0.08295254953596244,1.1479981386570974,-0.4426837126389183,0.9030484790895644,-0.32151478750097673,1.5479375085315048,0.1996432708909168,0.032703870510505016,8030108,0.0408245886772898,-0.2569110678685887
0,2501.0,250,14,0.047664132209333965,1.551339111253063e-05,1.8084372148148005,0.012370105891415769,0.1160767263623384,0.2592530030091361,0.3728968500441992,0.030233838580126963,8030109,0.05620330785507622,-1.4512075038166146
0,2501.0,250,21,0.10381791854601448,1.5027824120419346,0.4237263086820491,0.28646227940195323,0.12132719506186225,0.92223299785344,0.6286158504308221,0.026891436714600345,8030110,0.04656691281254048,-0.8357490284430181
0,2501.0,250,17,0.08729057921803053,5.087742217887696,-2.5248832887197503,2.674824379797104,-1.4349106426788605,3.7274574678738217,0.4276164125102039,0.027933072239329525,8030111,0.06659973226238287,-2.4334054398784217
0,2501.0,250,17,0.04155345346200308,0.7213687404882856,-1.618795465943367,1.1286872286191405,-0.5925337776235605,1.5980855840247832,0.025313505934670976,0.03314062702422594,8030112,0.06661052813404154,-1.7922680017251913
0,2501.0,250,20,0.17164038224099076,1.6681708093336383,-1.0119084632668658,0.7557055208923882,0.018387863464164995,1.8583359142600056,0.16501933236506516,0.03481668609923565,8030113,0.04147234097681047,-0.5049324296837984
0,2501.0,250,25,0.052331786224471266,2.0788161807518684,1.2449739600334218,0.36169016772442736,-0.06833330748972867,0.7299731019602191,-0.06382055990707132,0.03699475320637388,8030114,0.06821911301118452,-2.306023756198337
0,2501.0,250,18,0.10456774841192344,1.328584855230266,-1.6858798410735365,0.7469264494643094,-0.17608761060146175,1.4724635176191412,0.20519652791884427,0.031577924601632335,8030115,0.054030638683767326,-1.3919133276334472
0,2501.0,250,22,0.027505891261597002,4.761422697628512,-1.172994251653622,1.590611685420212,-0.9131215524527596,2.060973329754204,0.25108448157325536,0.03015286954268688,8030116,0.03436325948957119,-0.005396217684952409
0,2501.0,250,14,0.06024586543218888,1.884031827489256,-0.31268270567134554,1.3156320638970034,-0.6684312028694221,1.933659957108561,-0.1079229095193876,0.03976479394279628,8030117,0.059927883577320026,-1.6046704209444531
0,2501.0,250,19,0.10317628277613214,4.492370302495313,-0.0945401961267356,0.6239183840647581,-0.098857518263085,1.3187610588234806,0.1536324023285501,0.03217304702681695,8030118,0.04582847519108693,-1.0023669609972417
0,2501.0,250,13,-0.03656406287028671,1.93601233810736,-0.14726309148325334,1.5368509938541424,-1.0571562348898804,1.7244693211820807,0.5173746632893801,0.029804702681694512,8030119,0.055901023448633236,-1.6760763927296718
0,2501.0,250,18,0.022703087139242656,0.7584214787479291,-0.8215446257946851,0.6011580605516256,-0.31290423658413463,0.852835833811366,0.1695755988257654,0.034123591138748535,8030120,0.04813879172604396,-0.9703292990696724
0,2501.0,250,18,0.026709514281461927,4.087627409940215,1.7714610200418692,0.5354193753557094,-0.2606126159664761,0.7946580900038417,0.4517286961635205,0.02766262181341855,8030121,0.04039815174677203,-0.9607228152501636
0,2501.0,250,16,0.07285428098974593,1.4757885354619285,0.35929845412631345,1.2369148835923318,-0.5780524963645074,1.898525069604976,0.7230862536281507,0.02665860574916153,8030122,0.03734292006736624,-0.09427186808401072
0,2501.0,250,20,0.09043943432541243,3.279327331986847,0.5712694743094278,0.3945866899412573,0.011941694259560482,0.9748336110718474,-0.3339549605738981,0.03858660448244591,8030123,0.05426544889234357,-1.2423772546395684
0,2501.0,250,23,0.17443219596773102,1.4895342946055343,-0.5414743867334509,0.5699485270031523,0.15928581702491382,1.6674529223330776,-0.05269629633806282,0.037008248045947226,8030124,0.04281642699831585,-0.7311082737605867
0,2501.0,250,13,0.0360176867833536,2.69859713729286,-1.2721674407506365,0.98745976937495,-0.5280701858826288,1.4071830470545834,-0.4556162305137366,0.04417670682730923,8030125,0.04762058988642743,-1.0430360397005825
0,2501.0,250,13,0.02881414942668292,3.5173698859916307,-2.3970717900180203,3.265068421851603,-1.9754184843853624,4.199042040539141,0.6330538914753784,0.02895452778857365,8030126,0.06202228267910353,-1.7556303894554075
0,2501.0,250,18,0.14337872724090922,0.8703980118029472,0.9071258047630174,-0.14769130994098606,0.4917715253911302,0.5957985084259507,0.6102413386291244,0.0267521699702034,8030127,0.0578118927322192,-2.025037130144217
0,2501.0,250,24,0.019374248666542887,0.4213139258319256,1.400660993447182,0.1837080770370478,-0.05691506978840175,0.3293071844203006,0.20533213505187725,0.0334505176129739,8030128,0.036006930949604866,0.18313589757625587
0,2501.0,250,23,0.13978870077736522,1.3856336768256683,0.8648165856572608,-0.1931282075210039,0.5334389154747654,0.5594763642462911,0.021030458906635515,0.03427973353515932,8030129,0.045517554087317016,-0.8226068945770934
