start,end,N,SS,FulD,bsfs,FayH,ZngE,TajD,FerL,Colless,btree,path,iColless,ibtree
0,10001.0,250,87,-0.8929394274758476,0.4735829570693392,-0.009300260116561557,1.00001967280423,1.0626422765660934,-0.6522120982883164,0.03795496294524666,0.012563691740139856,8100129,0.059890772768493326,-1.6503904254001245
0,10001.0,250,65,0.3713349732885836,0.16785886392723856,-0.0601834745551943,0.6803269253093955,0.3888301643362498,-0.6309052873237111,0.033105540441335235,0.2353511430867268,8100130,0.04762801204819277,-0.7954257443548072
0,10001.0,250,84,0.26674397492563257,4.278018307634176,0.04300205555326177,1.1175498309891896,1.5340323571058134,-0.5388424358160271,0.03428576055373569,-0.11176196918655716,8100131,0.04830239070425624,-0.8998563239279863
0,10001.0,250,85,-0.6284017610061398,2.0748806027442948,0.07523630849393947,1.246512803971079,1.8870773789106967,-0.5036647605396977,0.03231583701851872,-0.03911208284218444,8100132,0.05060564840005183,-1.0568880170587676
0,10001.0,250,95,-0.8811186719764663,3.1592630635226397,0.02797663574179789,1.9741458450638139,2.392844578227228,-1.121015308751058,0.038026096320766936,-0.15898758176290914,8100133,0.04924739279699443,-0.8109573008442035
0,10001.0,250,99,-1.894878122216541,1.939792617519687,0.0755371590917898,1.4355848868714902,2.098152833947448,-0.6158973280417761,0.029418750269896793,0.488036993775571,8100134,0.045707373674220016,-0.6842899090753489
0,10001.0,250,105,-1.4379158390152578,2.341210067636144,0.03813693467645881,2.383022177542005,2.910710381163529,-1.3359313694399615,0.027589265249583942,0.5696724845581319,8100135,0.03872209267176232,-0.13037198362149655
0,10001.0,250,94,-2.2208860612152703,3.0806867896232912,0.020010310438119672,2.7262547387915803,3.1841939629536933,-1.6151567277143626,0.03292895082634687,0.19995493185953786,8100136,0.04091303177972435,-0.2695347982413557
0,10001.0,250,74,0.4569082904136621,2.3124536133764004,0.08107280913570454,0.6821021737941778,1.2898245420032746,-0.13719562167887028,0.03256473474543335,0.056486673475865286,8100137,0.04884977698813688,-0.9293750682048332
0,10001.0,250,82,-1.4279766670208105,3.815031060041707,0.06033664540372032,1.3804839285151032,1.942236479299532,-0.6404613542839263,0.03081290679961224,0.20041583524789874,8100138,0.05442414820572613,-1.1462281185018726
0,10001.0,250,75,-0.7945580803687655,1.0794382529666164,-0.025063667167045296,1.1248095075054596,1.1081420573122256,-0.7850746044128755,0.03691799455888069,-0.02635827400593067,8100139,0.04709159217515221,-0.7097840587003484
0,10001.0,250,80,-2.0682416967134967,2.9218857129249947,0.05827366140059336,1.8708047432404105,2.4816174169098035,-0.9519512724065808,0.026516819968044218,0.8988546526269452,8100140,0.05036274128773157,-1.1990916680880306
0,10001.0,250,102,-0.8497363425598744,2.0125018105241264,0.09153649454054268,0.7367633325064965,1.420870997685225,-0.12514294951100566,0.031299075136106976,0.3420885091944394,8100141,0.045230776478347404,-0.6721058183106581
0,10001.0,250,95,-1.0738373221087378,1.489350184855206,0.01458905485970566,1.5277004519860398,1.805791063164066,-0.8928739944268412,0.028964342217354267,0.5726692039464085,8100142,0.040087770436585055,-0.26786949967840984
0,10001.0,250,92,-1.4069382767269178,1.7195242777607278,0.10954734041295652,0.7610511141102447,1.5644102708447494,-0.07828806618816647,0.033834261778295974,0.3324261217207929,8100143,0.04522606555253271,-0.4414339822944516
0,10001.0,250,66,-1.0389053618664918,1.9166152963402459,-0.025245843897063896,1.9882082561320995,2.092609224155374,-1.3202603859371358,0.031115744582514895,0.2779692610792726,8100144,0.062038476486591526,-1.5542632043923132
0,10001.0,250,90,-1.5731213269738962,2.715308735903656,0.059084337172109536,1.6620291637667208,2.247477111549569,-0.8172140020493208,0.028498243448176006,0.43210440603839945,8100145,0.04813752162349588,-1.0772534670914728
0,10001.0,250,91,-1.5895558298043455,2.3826179751580785,0.051214426184759874,1.8581578788546491,2.4159417101063045,-0.9665521716584312,0.030449156242652813,0.3705133383829932,8100146,0.049282172678985735,-0.8505990789856973
0,10001.0,250,72,-0.20105853452374384,2.053026077431064,0.030933800946864883,1.7264988423436314,2.1486100898223657,-0.9610759875093235,0.02923791941961393,0.43793708526190106,8100147,0.05154951603649622,-0.9985053315668576
0,10001.0,250,97,-0.358925847939439,1.6643295013724604,0.07091919947611558,0.9069428387287252,1.476821483502169,-0.3059121891902312,0.034040500154120364,0.04722952034401354,8100148,0.04578683397183202,-0.5995927279043203
0,10001.0,250,101,-0.6462425656524333,0.6657708666639596,-0.03685242911157988,1.7201557874536986,1.6827723348014736,-1.1971289362931568,0.030180630355523475,0.4620224730206601,8100149,0.03841669407157165,-0.12669433019903253
0,10001.0,250,95,-0.30296272157965193,0.8621655400533337,-0.02088013254914284,1.6382751623458598,1.6989459860015768,-1.0887482010749236,0.028690928588907608,0.5304175078469634,8100150,0.0398799499071555,-0.14871747620147344
0,10001.0,250,97,-1.303527569439358,1.2040728118916442,-0.03284539356291149,1.5604096553768527,1.5326751383856534,-1.0836603543232541,0.029557923137148875,0.4794708910009898,8100151,0.043915372278881926,-0.5722248659451012
0,10001.0,250,69,-1.1247599363515055,0.5247233935438427,-0.0034959296594769267,1.0537999136951246,1.170046832072544,-0.665262080450153,0.03244740749598892,0.4199114465287331,8100152,0.044597745821997666,-0.6313446560232656
0,10001.0,250,82,-0.7628873683952673,2.451249927322796,0.029625226662002305,2.5637621746702015,3.0751355230937847,-1.4821937744546845,0.029996929174283763,0.23470195745640224,8100153,0.03874638338299435,-0.2635916209174439
0,10001.0,250,95,-1.6519932725055515,1.6355528949619746,0.029795031381450583,2.0225222808462355,2.4588487809713246,-1.1444151196612309,0.029124086478742286,0.5370038135313594,8100154,0.04236300038865139,-0.4943274513710638
0,10001.0,250,83,-2.105053478274648,0.22636618033728675,-0.03852002996156989,1.2690880616939118,1.1783210857529165,-0.9226927039827711,0.0343823598778904,-0.04646480352418713,8100155,0.04972382197411347,-0.9809895499704632
0,10001.0,250,115,-1.9015395750708584,1.9087586689941096,0.08567360226803397,1.5518312470528066,2.2912600166830943,-0.6476059489932797,0.03532193289286178,0.2090955641690861,8100156,0.05273292583825037,-1.1015298470947743
0,10001.0,250,110,-1.847316693055264,1.6395416660180115,0.11201422346845566,0.8925259620461939,1.729140076148708,-0.14530461337821007,0.026004555857839968,0.9346829730545424,8100157,0.04077319094048002,-0.3225671515008814
0,10001.0,250,87,-1.3120893211746034,3.6003767812814282,0.09109512218398157,1.2848654242705762,2.03243056394994,-0.4702186185757263,0.026416418361618524,0.7900060212568172,8100158,0.04292747024966224,-0.6166755736331633
0,10001.0,250,101,-0.6462425656524333,0.588915853073752,-0.058756554737147935,1.837023536001856,1.6705501366271704,-1.3484842916038755,0.02968463716617622,0.4637657485763126,8100159,0.04756930949604871,-0.6071383540544507
0,10001.0,250,123,-0.9266924425993499,1.7872288855474423,0.03907696611990509,1.6948737606752644,2.1426034130724982,-0.9048577407136664,0.03072451094701387,0.4383659009728389,8100160,0.04308405097469675,-0.33757998165344955
0,10001.0,250,128,0.002708604098652589,2.038297260651216,0.022427824077105814,1.9069080981471112,2.267251915256627,-1.096441978830058,0.030378174690346236,0.34332798794327074,8100161,0.04369551940480818,-0.7515349949344902
0,10001.0,250,92,-1.4069382767269178,1.0481774134619215,0.061983811187398125,0.4784172087852272,0.9387540028479212,-0.07387875737730717,0.03520965582761151,0.20321344869605676,8100162,0.03910037433264467,-0.0983183490174056
0,10001.0,250,106,-1.1062843144950336,3.062304856998734,0.06796798447870156,1.0551861060347172,1.6225487431261816,-0.4064942738460976,0.03092826714828955,0.32921599021190245,8100163,0.04869680334240187,-0.8275122442286827
0,10001.0,250,95,-0.6884000218441947,0.7060753005302026,0.05107502056339658,0.3127608219075144,0.6824441131593276,-0.009996391966011226,0.03085015584158265,0.4053649680624337,8100164,0.055363683472894505,-1.3404448278590924
0,10001.0,250,107,-1.2965266879678323,1.7165233148728738,0.10416456213805908,1.3486393008272644,2.18677217022393,-0.4566452735823528,0.031899711227845816,0.12206777382775508,8100165,0.049237271667314425,-0.9287272299139696
0,10001.0,250,89,-0.12070552540632147,1.151320151566894,0.029824042350381563,0.4209453668665704,0.6656408633708991,-0.15390648208247312,0.029848250893723106,0.5827484119322938,8100166,0.041679261850268455,-0.24898146295934856
0,10001.0,250,101,-1.191511440246584,1.7796781382249742,0.09268521099058226,1.2761889214606998,2.0313940409676934,-0.4549406666504746,0.036665939920184284,-0.11273401187305765,8100167,0.05147404132659671,-1.211293458036019
0,10001.0,250,85,-0.6284017610061403,1.1422581525235356,0.030298515086753606,0.9348294471520217,1.2463053689798815,-0.4707933102143704,0.033075606433554366,0.4517910868361851,8100168,0.050477050517058746,-0.7396048193360688
0,10001.0,250,90,0.050229453521819366,1.9721963013901165,0.0903062146188706,1.2261130309307542,1.961011114380968,-0.4356881377340416,0.030816815649695562,0.5055886197935872,8100169,0.04376954823903911,-0.4452812873527185
0,10001.0,250,95,-2.037430572770095,3.4134821369301314,0.1410998853202335,1.7108398160194922,2.8336795897442513,-0.5515959627619316,0.026464491743063333,0.9224668809503616,8100170,0.034732478300297964,0.11600396523677045
0,10001.0,250,86,0.19138071279928048,2.5861467089711048,0.059097218362110876,1.6522765483088062,2.238232516028841,-0.8120997188000851,0.041119512262147336,-0.4838970409086457,8100171,0.05214837846007688,-1.1071054631840724
0,10001.0,250,42,2.526294471618239,-0.9471917294790184,-0.043101864712657284,-0.2846170956564722,-0.5928348255734921,0.0349212696496854,0.033477362962285574,0.20492451673470968,8100172,0.050983503908105535,-0.7083250435920755
0,10001.0,250,74,-0.03171267649381625,1.0884466170858789,-0.07486242486150298,1.5444238363784517,1.2631211118118006,-1.2202314801196599,0.03350850808563849,0.0690761228281138,8100173,0.04387774422753047,-0.5716342905991594
0,10001.0,250,82,-1.4279766670208105,0.4760656628058184,-0.04148061582475309,1.211104968864808,1.0947114944014738,-0.8972109722671425,0.04022967932851952,-0.10983369668474777,8100174,0.06670634149501231,-1.8258223547671029
0,10001.0,250,98,-1.1343957571390098,3.1022100977518567,0.05908020855113725,1.5235920289928804,2.0896430549079033,-0.729853107185333,0.02748868832558429,0.7136746217087006,8100175,0.039973257083634084,-0.3716127639061357
0,10001.0,250,74,-1.4975755772162536,3.7872020389493417,0.0904287763000713,0.9428849346563573,1.644174822004419,-0.2658147996870334,0.029529731830548,0.5769585217754821,8100176,0.042866807732723014,-0.4800723753837125
0,10001.0,250,110,-1.0099711647405605,2.183108990242941,0.09133323346859484,1.3067336521371604,2.055765363193489,-0.4765332675899439,0.03127876531593266,0.3687822789458166,8100177,0.037556138532625134,-0.20340924612248354
0,10001.0,250,76,-2.014901002932924,3.958937716558274,0.05578834942050505,1.9802624336687635,2.591501766574014,-1.0297340179157313,0.03194282506369563,0.27038424299281005,8100178,0.04821166385974004,-0.9292069502838398
0,10001.0,250,76,-0.10902501076379076,1.6409048493254017,0.0764236043385808,1.7486426998922608,2.462858964162823,-0.8134628321948295,0.029378917226190637,0.5238058632771202,8100179,0.05727749708511466,-1.787632055698733
0,10001.0,250,55,0.9625230049951546,0.9631263015459228,0.06570576013703976,0.3054027686620636,0.7610990010338419,0.03471733051102684,0.0375048581422464,-0.24871659556502565,8100180,0.05571479466252105,-1.0989832500872618
0,10001.0,250,101,0.26253889200448466,2.167093501636717,0.016275012419193564,1.2050236444118223,1.4534002745585433,-0.6867056748925293,0.033846214350489526,0.3187962589778076,8100181,0.0538152610441767,-1.2814173743987012
0,10001.0,250,84,-0.383305480328378,2.902840336546461,0.09861425487770448,0.24040385126508534,0.9074160099255372,0.20211877556971716,0.031698992590947515,0.2304782595000267,8100182,0.03881179366422045,-0.207276018048658
0,10001.0,250,94,-1.8315346116705409,1.103036068669081,-0.012403005460057851,1.3395298484767186,1.4200034535555273,-0.8734333364898726,0.028729665204597188,0.5494288539242221,8100183,0.044586480564614686,-0.6485380596374151
0,10001.0,250,75,-1.0357922522235596,2.8244067746764765,0.04507982379457196,1.8478540408972648,2.3740924882332983,-0.9857678834143896,0.02553422518597309,0.9415143537604649,8100184,0.0445349948179816,-0.5066097301632351
0,10001.0,250,85,-1.913965965582484,0.18615087408905925,-0.08842762910413264,1.2380889294624562,0.8194085626473654,-1.0814733266770755,0.02972535302500324,0.4506219114332149,8100185,0.04171308891479898,-0.2679993271543212
0,10001.0,250,77,-0.6168742036221239,3.455386376614816,0.05552735563463952,1.1361873092818469,1.6376886722211033,-0.5075627584798589,0.03421751522217903,0.1446237593891315,8100186,0.0649788092462014,-2.3329646267894466
0,10001.0,250,66,-1.3109787631330359,-0.924114237760155,-0.04125694432965942,-0.27554567719992,-0.5748727030316484,0.027179134563089246,0.03656386662605085,-0.1741850215831568,8100187,0.04782767433369844,-0.9339372483646936
0,10001.0,250,92,-0.015956130074310036,1.7317608092187828,0.10182492840366356,-0.014234333997926691,0.6452033012846995,0.37381940821450005,0.03005314978078698,0.3905785109276497,8100188,0.0432919360727367,-0.6390474916241436
0,10001.0,250,84,-0.5999886320797145,3.3176972468211687,0.051636513190158925,1.5108332888001732,2.031891920618909,-0.7515973572610072,0.02652707604611997,0.6417482104266099,8100189,0.042343567819665764,-0.3154272416161509
0,10001.0,250,103,-1.2278183397272022,3.0152374628688947,0.08984842578263913,0.9270314268735118,1.6225159822612605,-0.2486959205675641,0.033161973406823766,0.055811831415232965,8100190,0.041598892583476085,-0.4972362098494018
0,10001.0,250,79,-1.1367139639820532,3.824730491065518,0.08223427046326932,1.725233059251081,2.4725253438858967,-0.7772658459956407,0.028813045049467825,0.7609781095479291,8100191,0.03907951313703354,-0.2564841386582972
0,10001.0,250,86,-1.0799706104489972,2.8794612138251985,0.06792118519468446,1.8469831855073715,2.5140221463159143,-0.9011669628384976,0.03308304904204632,0.13695325111112586,8100192,0.03642473118279569,-0.05647807269571741
0,10001.0,250,80,-0.706556382273739,3.730117136750413,0.08684015799055332,0.900908588685922,1.5737834583575332,-0.25010153728023704,0.0310546621971758,0.17702791393499007,8100193,0.04892689035712744,-1.2235749382815868
0,10001.0,250,75,-1.277026424078354,2.941846404143582,0.06606684130099164,1.793754509301441,2.447760947782851,-0.8782977006150333,0.0360887375977771,-0.18387361357409876,8100194,0.057024468843114386,-1.4565212055277157
0,10001.0,250,98,-0.9473189097338776,1.259879279134277,0.02130453026940082,0.9354038264071692,1.1854352871992042,-0.5019972607811416,0.029842575295981007,0.5316819738928542,8100195,0.03640830603520071,0.1423543157397154
0,10001.0,250,76,0.129209488257351,3.731442427305917,0.04892025787715197,1.5857453047087868,2.1024876651133977,-0.8096034742940117,0.028776395906205468,0.5099181052555611,8100196,0.04424687999309065,-0.5766852761133722
0,10001.0,250,95,0.2751932288171625,2.2506970977052223,0.05668634197706832,1.2277665501350274,1.7436752881238429,-0.5560125060199773,0.02724133463777245,0.553557403265821,8100197,0.04010832411531985,-0.28291429357034925
0,10001.0,250,73,-0.4864913857363521,4.004499522360184,0.07830686470650157,1.0037405243901114,1.6352240323158798,-0.3465682203098572,0.0295280584704409,0.5620959325546221,8100198,0.049607030271624136,-0.9611144299840436
0,10001.0,250,83,-0.5709258801405981,0.4098381906199388,-0.03298040386586227,1.1712456653114238,1.1040703662012306,-0.8424195420999959,0.027579006729003312,0.3906674933866036,8100199,0.050794576154078674,-1.1150718095563177
0,10001.0,250,91,-1.9911422897248765,1.5473446335774779,0.06171617699449245,1.6891573542916565,2.2945884105470262,-0.8243463924998685,0.03682897975603603,-0.09467816950547234,8100200,0.042932482618646635,-0.5826426150106659
0,10001.0,250,82,-0.31949450264490553,0.6517925041303013,0.0515764621266635,-0.2523609021323684,0.048924012826126254,0.3394394331749531,0.03335728053955803,0.2758056329533156,8100201,0.05132717248924012,-0.9812004390938456
0,10001.0,250,93,-1.6214143481027643,2.9324363964056968,0.11284518284475376,1.0665595824780458,1.9283169206033848,-0.25516884792966826,0.021555862920372187,1.3014144893327066,8100202,0.043875502008032134,-0.6850554705038591
0,10001.0,250,83,-1.4475702219314834,2.2039535388980585,0.05614214762035626,1.0561830071656184,1.5501591130725394,-0.4543208063380339,0.0363664934529036,-0.13413941494318846,8100203,0.0512695945070605,-1.196819889037892
0,10001.0,250,63,-2.6505411850327825,3.4822568333027353,0.07831513970197418,1.3155639496832885,1.9903885575798201,-0.5443394724416739,0.0362016827922897,-0.048894814444450964,8100204,0.06074759868968964,-1.7429603453902742
0,10001.0,250,53,-1.5644675274987263,2.4442803260698343,0.07406736148660241,1.3421359231016283,1.99798372586232,-0.5813219426075471,0.03239686858031203,-0.09029171359582064,8100205,0.04538430218570133,-0.8101990304014793
0,10001.0,250,94,-1.4421831621258119,1.3831415212248517,0.0468485283040571,1.8008409468653062,2.3219415592374317,-0.9461480643757998,0.028991176931836005,0.4165605389230944,8100206,0.041672064602496006,-0.4567541779504894
0,10001.0,250,62,-1.7777844950934465,2.2957364024309164,0.03573067696434186,0.9040186201271608,1.2533775365314546,-0.4369675029102625,0.03719842147747317,0.12890000032112478,8100207,0.05241935483870968,-1.1458068670420205
0,10001.0,250,89,-1.1461555644002286,1.0103461855756315,0.06086389882071185,1.0793936079973323,1.6056548528509431,-0.4504669944169655,0.02958037081913993,0.5008060159258226,8100208,0.04222697240575205,-0.4996615932892714
0,10001.0,250,75,-1.518260595933148,4.762175132296125,0.06307456112947796,1.4451130834616868,2.0352175743053564,-0.6728809251610431,0.03582879906723668,-0.09107224968931728,8100209,0.04861178585308978,-1.0740719926878934
0,10001.0,250,97,-1.303527569439358,5.4656572615990076,0.08230647273689902,-0.021061385328626156,0.512274629428121,0.3092422592835403,0.03566398789747961,-0.12182691142877886,8100210,0.05572193898935399,-1.5490039699726719
0,10001.0,250,65,-1.2846340729109802,4.456884376858041,0.08302563589800513,0.30595968193575257,0.8748205017662879,0.09890170798041127,0.030986850628319733,0.3480695316813168,8100211,0.05789016280174461,-1.4060859049803545
0,10001.0,250,77,0.3243603229405981,2.2444485207555562e-06,-0.047789416711433774,0.3338668647667509,0.06910810350013878,-0.3755939365588192,0.03938941248866433,-0.28546383659329,8100212,0.04485684674180593,-0.5626153355301595
0,10001.0,250,82,-0.984583801270448,0.5567737207137103,-0.0018125278403386316,1.4928755746381956,1.6676391819435803,-0.9307866461067508,0.036401280150470464,0.13778031588493408,8100213,0.03792387291099883,-0.2204531071940416
0,10001.0,250,89,0.08438448239246038,2.5612463986735095,0.058755538883610126,0.8129312763022749,1.293002137026224,-0.2930799450537286,0.029084849382167686,0.5842171784385031,8100214,0.038118063652459296,-0.1672600328964961
0,10001.0,250,76,-0.8237285078272153,5.0590722963278365,0.06071898141328697,1.1886829039490678,1.7305127194610457,-0.5220350656537475,0.025768286747688215,0.6128210440291557,8100215,0.054462718910833964,-1.481839926815158
0,10001.0,250,71,0.3459744385977236,0.13985539133927166,-0.09771569541550126,0.9261383386861092,0.4218528488704423,-0.916442318751971,0.036190523534498066,0.22844502260818886,8100216,0.04997703423665335,-0.8058089518061321
0,10001.0,250,86,-0.8680787232409509,2.277942137994569,0.0772628471955893,0.7658689003620326,1.36012530435279,-0.19860541231299647,0.03013262728332685,0.4472055073407469,8100217,0.040918152898331665,-0.194464147061248
0,10001.0,250,88,-1.1245708080926968,2.096165451820666,0.00959910429629413,2.129001157803157,2.4518601678741576,-1.283508812690868,0.0316456441602186,0.347671915610901,8100218,0.04395153578985681,-0.3390906917455324
0,10001.0,250,90,-0.3556082416021101,1.3135449822282257,0.06754822024042019,1.1193135783859425,1.6936145992724072,-0.45103047048253,0.030039872752659375,0.3555187845267049,8100219,0.044900030228440656,-0.7170039495091342
0,10001.0,250,65,-0.4566495498111983,3.4968559411928934,0.0578264558307255,1.2345468391288612,1.7675984161409302,-0.564307133079914,0.033542400972075184,0.2369864702878107,8100220,0.04738770751207595,-0.9567489116125164
0,10001.0,250,84,0.050060823174295936,0.5578832269964873,0.03979564852463612,0.5384631647635674,0.8623946463150668,-0.19173818413298274,0.032038754094719894,0.3408261334071326,8100221,0.048126196542442164,-0.6179112087433095
0,10001.0,250,80,0.6551289321660194,5.222950732862931,0.04672213243567847,1.410144549633145,1.8885788537005463,-0.7076310081992855,0.03548646197694001,-0.04539332456751795,8100222,0.04311439305609535,-0.5216814474383583
0,10001.0,250,83,-1.0092480510360404,1.4071763495094594,0.05723698710856305,1.7489071735536317,2.3361746249582804,-0.8793207715035342,0.028287882713650306,0.6270833763484948,8100223,0.04116330915058082,-0.4895041408202229
0,10001.0,250,89,-1.35124557219901,2.0937199146448955,0.11353630083661854,1.121968856587727,1.9948415587345487,-0.28848929256658595,0.030968728986606943,0.523085261778242,8100224,0.04865545129828069,-0.9041708822362808
0,10001.0,250,83,-1.6667313073792045,1.7919960129915873,0.005818788355648745,2.1011398005305875,2.4002365544491515,-1.280209710648799,0.02832340696701365,0.488827060346503,8100225,0.04074112828485157,-0.33719070809084395
0,10001.0,250,103,-1.5845671696413923,4.784463934580988,0.0575524274800813,2.617567881842157,3.3007025945119017,-1.4111343556106786,0.0321874006289086,-0.0040816917708624,8100226,0.0480609072233635,-0.9242838280558432
0,10001.0,250,109,-1.1601212429968144,2.54946965616278,0.0625085242268288,1.8553810461122755,2.479349354861321,-0.9206404221366185,0.03392013803012637,0.044531134310087886,8100227,0.03984486332426479,-0.2718612999179058
0,10001.0,250,81,-0.7350513850614839,3.9664190683549134,0.06371445244527478,1.6216704407769338,2.235767738798969,-0.7780934782149139,0.03268169452001555,0.23288054950721804,8100228,0.06284636754904924,-1.8895124387920257
0,10001.0,250,101,-1.3732677317779671,1.2315890056561078,0.0884884421115295,0.7401642200191533,1.4047333851248869,-0.13849446480460895,0.027135668774805964,0.8055887984175957,8100229,0.03480535043399404,0.19597103210428096
0,10001.0,250,86,-1.2918624976570436,4.112147945504527,0.08274915330875872,0.7310186851436123,1.356476338841352,-0.15746916968958535,0.02993753567014352,0.40900741845805866,8100230,0.046328458997279436,-0.8846004225941609
0,10001.0,250,80,0.4281813797593931,2.935603189696905,0.10773203962753007,-0.034174932608263035,0.6556903767133389,0.4029900276806668,0.03334871745044695,0.24301720661748136,8100231,0.04792557326078508,-0.7507862609487723
0,10001.0,250,102,-0.8497363425598744,1.5926081952931492,0.09761718122517027,0.3621886624100628,1.0418849641882704,0.12852831003186246,0.033284289230655344,0.3002943777325763,8100232,0.04632868391127232,-0.6740073152051829
0,10001.0,250,87,-0.4737895337770908,1.7561300477709232,0.00637767781645668,1.3178475639140477,1.5210070936528268,-0.7929946044394895,0.03133943398226337,0.07853526149709472,8100233,0.0565358207021635,-1.3020893979071335
0,10001.0,250,83,-0.3517647946928768,1.5747395827696318,0.08636582416929947,1.0624449205340976,1.7523576586056082,-0.35074303319820194,0.03216645383376825,0.1458452233266201,8100234,0.046039947265342204,-0.7730794408703839
0,10001.0,250,103,-1.7629415845984877,3.319125865660747,0.14353172349923524,1.1667965516965202,2.2409379298281737,-0.20298121186258067,0.030086552045354993,0.3198795192699581,8100235,0.033260608416068975,0.2325100259717877
0,10001.0,250,90,-1.5731213269738964,1.8180975790454919,0.11348438751543913,0.950032813467975,1.8016619586505416,-0.18187235483419725,0.03002146836192698,0.5001912933295222,8100236,0.039917735457960866,-0.2641941997213957
0,10001.0,250,102,-0.669686883770396,1.8064222802586107,0.08919817799913632,0.8370380714787715,1.5176898825610319,-0.19561768209530744,0.03133857222754116,0.2694344647587205,8100237,0.03978466460512455,-0.17593916779134808
0,10001.0,250,101,-1.191511440246584,2.0886642274924734,0.019560452219987867,2.2006846306461205,2.5879975006819222,-1.2907797190851615,0.03359795214310049,0.21797501854798249,8100238,0.04078896230081616,-0.3378448770514277
0,10001.0,250,84,0.4834271266769696,1.284907909162206,0.06597268655134605,0.4734320418184441,0.9584383655620208,-0.05831677609132337,0.03358930717307496,0.23602826553090164,8100239,0.03695750744915145,0.03562027518507077
0,10001.0,250,75,-1.0357922522235592,0.8284533342960988,0.040413895391533616,0.8620403540400291,1.231948472130169,-0.3915605404973073,0.032148306487599136,0.3372746576424604,8100240,0.04078282570008387,-0.13172578807381674
0,10001.0,250,80,-1.1604514870869918,1.4450395411438166,0.007473187429888128,1.8214193797781202,2.0986903611752235,-1.1014183060131812,0.032379518072289164,0.33417496104691297,8100241,0.03980290664122768,-0.34447052291744656
0,10001.0,250,90,-0.9643647842880032,3.4828698926443376,0.04277578148324117,1.6097192278264043,2.0830297216410405,-0.8432006402146384,0.030796123562349762,0.3506938601299963,8100242,0.035691151703588546,0.060977923063542
0,10001.0,250,81,-0.7350513850614834,5.6847115675951825,0.0449818759370362,1.239059886235429,1.6844112887628004,-0.6076409263541762,0.04360713152945486,-0.4934922541371756,8100243,0.05713984972146651,-1.5070996943920718
0,10001.0,250,84,-0.8166717838310522,2.3024148393817794,0.10519730156617983,0.12969610625136366,0.8255115189904536,0.29408660152325217,0.035309903207299244,0.08012823351922556,8100244,0.04456998500916107,-0.5282213355570983
0,10001.0,250,86,0.19138071279928068,3.3774527424871024,0.0343909530116664,1.4659036582276894,1.869047068854789,-0.7848231332590236,0.02704770695685969,0.6791331656185049,8100245,0.039362519201228865,-0.16981261867901098
0,10001.0,250,104,-1.068739825264131,1.1086506231073054,0.004494141801551227,1.110712766444638,1.2701754088525432,-0.6707716008940493,0.03450180650919088,0.08441421250228576,8100246,0.05126743533272878,-1.0925122683096344
0,10001.0,250,68,0.4904060653512027,2.624212005647115,0.052722442263590914,1.3304022717367143,1.8423842074343983,-0.6404351010673067,0.030119728727362557,0.3678192301874086,8100247,0.06032598134473378,-1.6599718694121894
0,10001.0,250,104,0.5218326887117227,2.9176378522937103,0.09346945674150817,1.0446376359224996,1.7775460382459438,-0.3081063637563603,0.026066757653268744,0.9897621780680492,8100248,0.04049474638792863,-0.3472643644250939
0,10001.0,250,81,-0.2864689533546728,-0.269109559858614,-0.04284956738330043,0.6619422924604815,0.4686123790394592,-0.5619112045571655,0.02761293312206644,0.5593427717242111,8100249,0.04627866303925378,-0.6119504533460536
