start,end,N,SS,FerL,FayH,bsfs,ZngE,TajD,FulD,btree,Colless,path,iColless,ibtree
0,10001.0,250,41,-0.22509610233947525,0.029575462925057232,2.6171200025599552,0.5182617999769928,0.7802342105970405,1.806911442341092,-0.6078457620293239,0.040591802694649584,8060019,0.055947805559154185,-1.3616954344806984
0,10001.0,250,42,0.6573855251672935,0.028017945847004903,-1.5731098317000216,-0.9091663374832244,-0.8789692458743112,2.9393903402514305,-0.4772132239174266,0.04526331130975515,8060020,0.04639930690503951,-0.6048421720603775
0,10001.0,250,53,-0.004316738768308978,0.0031833716780501602,2.058648668506279e-06,0.02438177697584903,0.04779820874682692,-0.2294731529887476,-0.14014989739312053,0.040393833398108564,8060021,0.04297089100820155,-0.2952559400677897
0,10001.0,250,65,0.8086211604367063,0.08551933381478043,3.0294336082147644,-0.8249617295089067,-0.39175861819091257,0.09534013225532273,0.5402175806710102,0.0279262210130846,8060022,0.04835066070734551,-0.9629308618389858
0,10001.0,250,55,0.29876167090835903,0.06014693069364487,4.611512661802765,-0.1507160280738364,0.20554590204219336,0.6400270109984542,0.01873039753092958,0.032836993133825626,8060023,0.05240316103122167,-1.6369242112929034
0,10001.0,250,44,-0.5547320634673331,-0.0426801423770128,-0.7386330152159413,0.6650066620666376,0.5040976015825593,1.4997960914594457,-0.8664692353702984,0.0444358077471175,8060024,0.05605833472137398,-1.5518202568756394
0,10001.0,250,76,-0.7334126864546575,0.04653477569988049,6.045627113855847,1.4491490514559775,1.9331249419056609,-1.5384320048906397,0.3597534909656058,0.029051690633501756,8060025,0.054849898126229264,-1.2456686809819244
0,10001.0,250,72,-0.08619041351913828,0.06420028175037527,2.788648640377628,0.5029031118927493,0.9791765092385348,-0.9531738397344414,0.7085102495346168,0.028440374400829124,8060026,0.04825754631428942,-1.1217366051992663
0,10001.0,250,46,0.5923849062372856,0.046964674947004174,-0.8568792565267721,-0.7014079488465526,-0.5167657246654541,2.456081305410488,-0.9458908712870799,0.048527815377192855,8060027,0.05452050136027983,-1.280131042961574
0,10001.0,250,64,-0.5422380040888516,0.05195389836425806,4.601127666204176,1.1654557970980866,1.652321694969559,-0.41742633149567615,-0.6620872132349714,0.041969932515987705,8060028,0.045434425875545185,-0.779392231455217
0,10001.0,250,52,-0.7833050278777085,-0.04626358542985571,-0.2299303346838274,1.0093509775255076,0.8658426945593954,0.16180562859153222,-0.775664586558566,0.05040396188861016,8060029,0.07598134473377381,-2.550776316669137
0,10001.0,250,51,-0.0682155677863812,0.028680193156039608,2.0874087399236765,0.26611211615260993,0.4836492150855417,1.258869798198918,0.560629570694826,0.026861110129668228,8060030,0.054739117761368056,-1.2583489415438909
0,10001.0,250,66,-0.23910369912678525,0.05220569134018024,4.92309747452904,0.6789331958830012,1.101728823385242,0.5935350457327735,-0.28200869979297283,0.04094154395359215,8060031,0.06713952584531675,-2.321482510114713
0,10001.0,250,51,0.5802314271019934,0.05502707038645435,-2.9050317334863222e-06,-0.6349673871818952,-0.3839005361254088,-0.4702188642782445,-0.14966551289579785,0.03640570345899727,8060032,0.046832491255343965,-0.7461403530887056
0,10001.0,250,73,-0.032730383401267334,0.07793461302031364,2.8668562898811167,0.4950467939886768,1.058398703565423,-1.476357042930451,0.17640527430164635,0.033149576233627215,8060033,0.05117937186534155,-1.0972863899616108
0,10001.0,250,50,-0.15382254175528176,0.0414449649645515,5.266521220818328,0.4729286240285822,0.8001379302867115,-0.7733369363253905,-1.1330654610059605,0.050838327844484894,8060034,0.05578766679621712,-1.732366505047538
0,10001.0,250,53,0.9800578177330336,0.09996609468649788,0.20321715571909524,-1.031931822365189,-0.5541502185774033,0.7717726278937359,0.5099957020501271,0.028884894416375168,8060035,0.05108452242148316,-1.4459564378896417
0,10001.0,250,62,-1.301998642997259,-0.03210027168247287,3.5048682825220685,1.9207662530316008,1.978616137420852,-0.046965608228166665,-1.1855800633901652,0.05164801821888573,8060036,0.04348847000906853,-0.7600982972413914
0,10001.0,250,47,0.3325367257295555,0.08794499130977627,2.0681796142126663,-0.06162786553021182,0.4737220751189729,0.4831122042646948,-0.10069288705364762,0.036592891088973886,8060037,0.04664788184998056,-0.6818287929267034
0,10001.0,250,49,0.7324680737367991,0.10414171655512246,1.5741293683662514,-0.615391336689124,-0.05866177088848212,0.7061471717675024,-0.17687616287636104,0.03909994817981604,8060038,0.05604136978019605,-1.505767470923386
0,10001.0,250,39,-0.2621088462078256,0.039913107056395065,4.62195659931608,0.6305892250073339,0.973859201721106,0.7100552842475866,-0.7902464778221623,0.046910221531286427,8060039,0.050281772250291484,-1.3959034144112703
0,10001.0,250,32,-0.21110874982205446,0.0368667985190551,4.25898601653428,0.5256621453430892,0.834908934895605,-0.129367962679621,-0.7098579812257464,0.04147928118001961,8060040,0.04903484907371421,-1.0638499582974952
0,10001.0,250,56,-0.8224436433552129,-0.017180029143100677,2.193864620433579,1.2309417375264402,1.296051329839872,-0.6911694984966579,0.23161375822045924,0.03164711632453568,8060041,0.045763699961134864,-0.6046850537606018
0,10001.0,250,53,0.2327299071959912,0.08195211738670287,3.731094845506178,0.07362170058553145,0.5970652917982259,0.1042754406387474,-0.13130881798851407,0.03865847414234511,8060042,0.05519312272129996,-1.5990018103379051
0,10001.0,250,38,1.1387430518289696,0.07274437099220456,-0.9269788362618272,-1.4513243373450535,-1.244725501643007,0.3487675883885433,0.16411129449631592,0.0337108803879111,8060043,0.054078063405696535,-1.1512831275915114
0,10001.0,250,70,0.32217247719148884,0.07582491049137181,1.5942355572367046,-0.0914787018339602,0.3810785589044539,-0.3795086297446815,0.5606617613727418,0.02951677678455758,8060044,0.05711232024873687,-1.1987334009589443
0,10001.0,250,74,-0.7460602688052679,0.057408723688835525,4.965828363441532,1.5305154224658022,2.0956841434253355,-1.0089546103087743,-0.0030467958018314378,0.0378184291417871,8060045,0.04833704318741242,-0.7466942541943656
0,10001.0,250,61,-0.1546945635378714,0.058766696739566124,3.1245296432677256,0.5766441656184172,1.027405679208102,-0.2925590550937997,0.4595496045094579,0.03138484458927522,8060046,0.04905284219314534,-0.7187766014270737
0,10001.0,250,61,-0.9222165802352812,0.05056219738198777,3.8390872424691067,1.7686828515214488,2.3305078673227633,-0.29255905509379965,0.018374104000179515,0.03447566356507625,8060047,0.04412959756916228,-0.7204640350420453
0,10001.0,250,47,0.7116723824914644,0.12098287569747207,2.13656922911984,-0.4940836441304831,0.18123871575863898,-0.2624688407877546,0.755112078731131,0.02506585481711793,8060048,0.0457110700867988,-0.7871372399947691
0,10001.0,250,42,0.5775419606513581,0.0780072666164213,3.461587548580223,-0.515772102401546,-0.11826232839382615,0.04771925981908017,-0.18840330918163045,0.03893161781250639,8060049,0.04934792935181586,-1.0226459213206145
0,10001.0,250,54,-0.7137319074897263,0.03417453014652316,4.22059232922221,1.3376791456382973,1.7423419947481436,0.37674412668431895,-0.3613848220797344,0.039000857500663184,8060050,0.0474672885088742,-1.0489784785418814
0,10001.0,250,38,-0.5946518094855782,0.027795966629290896,2.7546978246421205,1.1010710837372395,1.44710204032972,-0.5557345895892074,-0.06167293441615406,0.03620125663946107,8060051,0.051190424781563534,-1.0125450590182554
0,10001.0,250,48,-0.21061974916645065,0.04181824016712296,3.115509341923846,0.5651043527207008,0.9083386442529656,0.4139326065583213,-0.2614266835728875,0.03985443239232591,8060052,0.048251068791294205,-0.8235347496605089
0,10001.0,250,55,-0.4668554005675288,0.04085607602191108,5.444053332705125,0.9771001011686624,1.371836474773328,0.9625230049951552,-0.05590195319708082,0.03378322674863677,8060053,0.04622175337293877,-0.7822761656102212
0,10001.0,250,41,0.6518863931289877,0.06884211973845725,-0.4617272408824088,-0.6851278730111928,-0.37207471485465227,1.806911442341092,0.09241234869708076,0.03428948769990356,8060054,0.04388521829252494,-0.5420711355401262
0,10001.0,250,48,0.4934013606941736,0.06512465657614984,1.049181746594375,-0.4426572133770299,-0.10425153731192427,1.1452503483721133,-0.27697527724258897,0.040426940737861836,8060055,0.06220041456147168,-1.4590627233765645
0,10001.0,250,90,-0.9669177581246052,0.05193125024644465,4.972505324543381,1.8625505848712651,2.426006580517821,-0.964364784288003,0.6313606014712372,0.02735048854160274,8060056,0.05952843632594895,-1.9217270901660133
0,10001.0,250,64,0.02116373199301292,0.04750564508226617,4.269132863717642,0.2317670595421553,0.5646758503043691,1.8228236091249888,0.3506015698749637,0.030045479029871605,8060057,0.05255430323444315,-1.238183908885806
0,10001.0,250,61,-0.3191452338713312,0.05165057968168827,4.0079094235796235,0.802220930832706,1.2387897403410129,-0.8783255172342778,-0.1160014517267451,0.03362392841667003,8060058,0.053847108865569815,-1.2323003215513195
0,10001.0,250,51,0.20482393840645846,0.0459752295207859,4.035507727048647,-0.07952403250194445,0.19571776006163427,2.987958460676079,-0.7137750242399002,0.03810402901930302,8060059,0.030784428034719525,0.16098734387786268
0,10001.0,250,55,0.09076803815221622,0.0383935541900984,2.6974744777500077,0.06486250769686283,0.3150650235376187,0.6400270109984535,-0.20365878235313795,0.03983867157434291,8060060,0.052423403290581684,-1.071311218508697
0,10001.0,250,82,-0.9578385084950388,-0.004737740250142086,2.185749350469666,1.5197862504704855,1.6790356250793326,-0.09779806976972473,0.6605924832738795,0.029096416387516276,8060061,0.043832010067921465,-0.6636972488032293
0,10001.0,250,43,-0.4046105901837862,0.07517808025173643,3.3287360040259433,1.0509189387330635,1.6744602092413623,-0.4239195416448751,-0.3876539610487384,0.04114426643251621,8060062,0.06671200932763313,-2.264155177304457
0,10001.0,250,46,0.5742677955791499,0.033874344216342445,-1.242436744348843,-0.7425503638445713,-0.6449917178145137,1.3154599745260993,0.2317821150479199,0.03418692691914612,8060063,0.06986008550330354,-2.229324949078757
0,10001.0,250,38,-1.184416333305616,-0.17104472303718948,-0.2856048574240962,1.0119249201332616,0.1388794926312969,0.3487675883885441,0.08802153357449556,0.035892417596653896,8060064,0.05379178002331908,-1.3849979385069078
0,10001.0,250,50,0.35487639313330865,0.050981231894311495,2.5931860832221325,-0.2946317557720665,-0.020239716300400463,0.6354106430530464,0.3020587636109682,0.03222849321549874,8060065,0.04858142246404975,-0.8909175722877932
0,10001.0,250,36,-0.5557868850849825,-0.013274529865561765,1.3459531388893875,0.8245950386646221,0.8803925324538042,0.5217789922356248,0.6119488659510307,0.027696808740337697,8060066,0.053590706913676206,-1.4896936381345798
0,10001.0,250,53,-1.3273285293887236,0.018963163472905747,4.957834689734186,2.242523097678674,2.6825087931712996,-0.8969703402437369,0.4270634269751781,0.026058149649288397,8060067,0.04377591009198082,-0.6073620953193586
0,10001.0,250,53,0.7454384493290692,0.06752928488625831,-1.0968523080857744,-0.8314549905257689,-0.527954304867139,3.441761376913694,-0.032415168881999634,0.03547967962933328,8060068,0.04787537245757223,-0.7215286541309517
0,10001.0,250,53,-0.11969682462196655,0.0022033455209755108,2.6464144779873813,0.20492816354468346,0.2480795334624685,1.7730184087762202,-0.41065523411229377,0.04098366902143679,8060069,0.04139137193937039,-0.3018943422230351
0,10001.0,250,32,0.9631138100150928,0.05416684490479722,-1.3668675787664348,-1.2722297026672515,-1.1696667606558036,3.0346814912714875,0.3031382540641434,0.03138359891177614,8060070,0.07598782225676899,-2.034722001803303
0,10001.0,250,49,0.6040767917455598,0.0720056681085797,-1.0431590782065957e-05,-0.5827340897637471,-0.22094706758626265,1.78253512312105,-0.004533458821984498,0.03402858746815218,8060071,0.041287731571447085,-0.5250152036580952
0,10001.0,250,46,0.4239228175802917,0.08172066934544797,1.2753167706850557,-0.24353268515892446,0.2247999956451066,0.5550457539365071,0.17755134385729013,0.030363389040031108,8060072,0.044001813706438665,-0.6550078900092557
0,10001.0,250,48,0.23493371602736202,0.06217821654263945,3.701550090857813,-0.042366134457499635,0.3371119364583951,-0.6830440061623676,-0.13874563823149602,0.036551736901523135,8060073,0.05296300409009309,-1.1197239980336238
0,10001.0,250,54,-0.09448766147524083,0.0905693983042856,2.0355442044008583,0.6492247828481538,1.3093693978654948,-1.2633834294791113,0.4275999011513899,0.030645623970536526,8060074,0.04752188477411951,-1.0045823248581869
0,10001.0,250,36,-0.6731269767982944,0.026250129478425758,5.2860977147336285,1.2175287402599029,1.5759899233950805,0.5217789922356252,-0.07116769031365652,0.03392926544889234,8060075,0.055994137841689336,-1.7889014416264435
0,10001.0,250,45,0.2420568491376984,0.05743831411714781,4.341485585554662,-0.08208625410828799,0.2596488843984057,0.6299017907174053,-0.15575180523492427,0.03638208748974393,8060076,0.05005737234652897,-1.2235056320660092
0,10001.0,250,45,0.4373522468670116,0.07067309773454117,4.837608586068619,-0.3255776097307381,0.0608312871452104,2.181606332970591,0.09438896146240082,0.030821578534250858,8060077,0.0540031092110377,-1.6887536726857777
0,10001.0,250,36,-0.4408183704440815,0.03734601512941058,4.116575182434625,0.9015445552270308,1.2748064120548868,1.4713193103377793,-0.09222654637095208,0.03054281642699832,8060078,0.04810640411106792,-0.9970440923107744
0,10001.0,250,51,0.19224852230563896,0.06897353122434964,2.9509657609319317,0.06600697745786807,0.5058371030146467,1.9505052631897817,-0.00394779845722319,0.0313789721096367,8060079,0.053381267003497865,-1.1823174760624346
0,10001.0,250,63,-0.16832827231128747,0.08106420088022108,4.469125282039439,0.7244552628921759,1.3367339091752062,0.7597117997293839,0.20695795864749908,0.0343509213505327,8060080,0.044611626228415975,-0.8414445599807543
0,10001.0,250,44,0.5569993951932655,0.09098838995459868,1.6930041395107407,-0.4108478363769907,0.08616045323861496,-0.08407018666124835,-0.2260031276755921,0.03871219645607519,8060081,0.04854903484907371,-1.3345543347703055
0,10001.0,250,45,0.04954485455696488,0.06171516233559685,3.8833817680514047,0.2506852652423942,0.6692739565726487,1.0178279262807015,0.5026378037113484,0.02559431273481021,8060082,0.04750183529818198,-1.3210558525921832
0,10001.0,250,40,0.697926143324025,0.051854214862662416,-1.1325763434570124,-0.8497499350978234,-0.6683340723675859,2.782126802141077,-0.1098645599750086,0.03524697869820295,8060083,0.05450835600466381,-1.2225559587305477
0,10001.0,250,60,0.1128505768534269,0.06545665455141944,3.433552007108736,0.18177169693908926,0.6205011061587313,0.6439518181267543,0.5953970971267105,0.02603604381684444,8060084,0.04392685951177984,-0.8471470690118031
0,10001.0,250,58,0.5999535084307059,0.05657829148415167,4.5650792271958345,-0.6540555336648587,-0.3882815218792097,-0.15568068336223265,-0.05157062676159186,0.03516755192814267,8060085,0.057918309181426174,-1.4795112177881842
0,10001.0,250,66,-0.5353480129188972,0.047618534414046336,5.778206587207895,1.1311055105051122,1.584992373233303,0.049388243199685086,0.12671473910852854,0.0322117964947347,8060086,0.04705920456017619,-1.1193614123016524
0,10001.0,250,41,0.0960736697256998,0.046084247381047265,4.767213290434579,0.08879386552444908,0.3842386624899528,0.5402167657455899,-0.2420829461276922,0.03452225323581717,8060087,0.05638683767327374,-1.8191170888681416
0,10001.0,250,39,0.12376969451759336,0.04943936543026719,3.250876869127188,0.05998114743990835,0.3699602844314342,0.7100552842475866,0.09118591920129626,0.0362193189631977,8060088,0.05200371377985058,-1.3851479293978928
0,10001.0,250,31,-0.040383401410877415,0.026086852325553588,4.411236666278631,0.1961421562285546,0.3844831335787415,2.6677063257798777,-0.9744615925931608,0.05154012634980147,8060089,0.041542514142591865,-0.5485492435277296
0,10001.0,250,39,0.5505550288528398,0.02742945704414086,-1.5224322111278925,-0.7416237658183522,-0.6934593381313027,2.4771696566490284,-1.1263194116157262,0.044706475672274364,8060090,0.039464308848296416,-0.1761802282361384
0,10001.0,250,47,0.12990819821330704,0.08348062145223516,3.8244543391541184,0.24057014843142355,0.7934176454730286,0.4831122042646944,0.4496386209062397,0.030951764045429025,8060091,0.06513797123979789,-1.7876513282927131
0,10001.0,250,44,-0.1596048712564498,0.029955910413630563,4.932088413119204,0.4167325470411852,0.6647741565437191,1.1038295219292709,-0.2522511887736727,0.038941690515728614,8060092,0.04948017877963466,-0.9247723651915144
0,10001.0,250,56,0.690631987766553,0.06771524694327796,-0.917357037213876,-0.7399472344297644,-0.4182928222610353,3.114634779845576,-0.038887093562329215,0.034777597598402515,8060093,0.058114177138662175,-1.5856106359994824
0,10001.0,250,35,-0.6205242829653936,0.03673873491043985,4.98497679446199,1.1860971178947035,1.6038731287599963,0.6149183952983682,0.29258094764484005,0.03130155028717018,8060094,0.04493781577924602,-1.2526453388071674
0,10001.0,250,60,-0.043251452313812284,0.06872827780643773,1.9457852635550001,0.4516608962169151,0.9481708138488448,-0.24835063909172156,0.5442174232260871,0.028511328846796358,8060095,0.05817812191694819,-1.6641089827401567
0,10001.0,250,39,0.4981106168034768,0.04374416731464673,-1.0157037820672636,-0.5718181448800562,-0.3973931638829361,2.9189482497493877,-0.3347133279904836,0.035581703901255736,8060096,0.04931824070475451,-1.0433183769971988
0,10001.0,250,56,-0.7147678375588585,0.0361882727082219,4.961546953407403,1.3515400428925983,1.7691326712987017,-1.6426205680822157,0.11883420368499728,0.03492578122336545,8060097,0.054272389095552716,-1.6867913297604757
0,10001.0,250,47,-0.5221947760561177,-0.013246102592912241,1.5036417819202033,0.7694166728642851,0.802328686397029,1.6014837718433672,-0.038016676609097896,0.034680867068690995,8060098,0.05708317139525845,-1.5749816544160793
0,10001.0,250,59,0.09691626976124584,0.04257204274699679,4.405577028144382,0.07985103670766774,0.3596354739869828,0.4015112985876056,0.9018152220933414,0.025849365202746468,8060099,0.04527788573649436,-0.7283682964995182
0,10001.0,250,76,-0.8875599814343934,0.014463028305555138,3.1718604296925945,1.515326118249264,1.801734310252748,0.12920948825735054,-0.814165566925131,0.047275121993349725,8060100,0.06269993123860207,-2.1322377353032835
0,10001.0,250,54,0.3339288047875567,0.03522703707714028,-1.852210744612908e-05,-0.3448249001084688,-0.17310567243352598,1.6888461716150633,-0.2461407187284868,0.041395839196608435,8060101,0.050505246793626134,-1.2415855338703246
0,10001.0,250,58,-0.6705899209910473,0.023447310533773857,1.8002151904625388,1.2108740898096877,1.527016351148324,0.7652446599435129,-0.5706390501593194,0.045973139871313205,8060102,0.051059075009716286,-1.1530080745162332
0,10001.0,250,38,0.3655472475317637,0.06529533972813405,1.0087056481167398e-05,-0.24706914480009934,0.10867129941016007,1.7055208553551706,0.22457108120064528,0.030334738457552295,8060103,0.04210389946884312,-0.4201277149325894
0,10001.0,250,46,-0.6546619210551394,0.04111731790965936,2.1260225900607885,1.2747551457357038,1.7207088382700313,-0.5855755769478821,0.20962742627739014,0.03450815145130607,8060104,0.05501267743786205,-1.3716465412239551
0,10001.0,250,50,-0.2859832580737792,0.05473177590022323,4.244121003839251,0.7579872216715884,1.209602578117776,0.2832237482084374,-0.9566661052746176,0.04722114263505636,8060105,0.05199831584402124,-1.5833889322704262
0,10001.0,250,41,0.3238207177438632,0.08132252983297758,2.9737320951435753,-0.09149472129351297,0.3909265390689254,0.5402167657455899,0.3597863628577061,0.03007786664484764,8060106,0.045735939148298266,-0.8612794483723832
0,10001.0,250,32,-0.13867577771756034,0.05055838638473483,3.1219669569912982,0.4786820568523666,0.8611023509909647,3.562023066930007,0.29056633283452593,0.029906225397869395,8060107,0.07008679880813576,-2.4895150580872043
0,10001.0,250,48,-0.2339117622769577,0.02446151179491461,5.578033735043311,0.5088334023294571,0.7360413590892539,0.4139326065583213,-0.2957458071098337,0.03506607073455111,8060108,0.06391371939370387,-2.4356541820563016
0,10001.0,250,54,-0.8939113906483039,0.07688344556431223,2.093329929409,1.8623805444147048,2.609457014433018,-1.2633834294791113,0.7230248730839661,0.028095403686051502,8060109,0.04335082264542039,-0.5146450480832397
0,10001.0,250,46,-0.34864301514414536,0.03894284436636008,3.6630265538015534,0.7704287683406352,1.1270360491832168,0.1748386436417104,-0.1343581935669301,0.03559861566079988,8060110,0.05443278490305307,-1.4448880666696695
0,10001.0,250,46,0.025188097460315417,0.0971238492085281,4.655495367530269,0.4811046886771485,1.1536902472446862,-1.3459897975374753,0.32268191457164663,0.02880111277026612,8060111,0.038852182925249376,-0.5047610339881129
0,10001.0,250,43,0.3000587716205379,0.04606255192994301,2.573999253446933e-06,-0.23784716339939135,0.0082434854779153,1.1934765046723066,0.27011336512937223,0.03303707188686835,8060112,0.05326952973183055,-1.3550856095478327
0,10001.0,250,55,-0.2747330393279527,0.03650209975359885,3.5703022827724755,0.6435206826603178,0.9637249177759938,1.930010986985256,-0.6620762772183334,0.044235897985713715,8060113,0.08665486318031984,-2.9964287790499826
0,10001.0,250,43,0.1519370507338336,0.0038939215083660314,-0.2905103162831513,-0.22377766446781436,-0.2343789126025644,0.3847784815137161,-0.09023432205140303,0.032999381036691575,8060114,0.046987951807228916,-0.809904650828557
0,10001.0,250,49,0.3873751683555455,0.09104842811833856,1.882843049559608,-0.13055682464314186,0.4161593237969549,0.7061471717675021,0.9283618625408472,0.023760732077871605,8060115,0.047332699975529365,-0.8682135903541484
0,10001.0,250,55,-0.18335776995791064,0.07565817745998246,5.1919872083194205,0.7115981150089592,1.287246682163238,0.3175310170017539,0.3216921811070321,0.029737719205266824,8060116,0.055776870924558436,-1.370089494364373
0,10001.0,250,51,-0.0068923461683047275,0.09401660138792664,1.4283425677260195,0.5232169004149452,1.1856397684839808,0.913052065703485,0.4289955921322883,0.029623871831411668,8060117,0.04829491663926176,-0.6894796873120727
0,10001.0,250,52,-0.10198128884726344,0.05169896287842531,4.847903648816212,0.44662133654802094,0.8340632436650127,-0.17786999266109935,-0.05377952449835298,0.032529310791553315,8060118,0.048445394481150414,-1.1370703416893166
0,10001.0,250,58,0.6096429241078559,0.1039860375753902,2.266790114444255,-0.4072743646850584,0.19168200034570135,0.7652446599435135,0.6474097359285934,0.027845637542489463,8060119,0.05795616483529426,-1.7585724856572709
0,10001.0,250,47,-2.0594740136238143,-0.28409485689635017,-0.947632007535996,1.7854272370456443,0.2930099978860199,0.1103216817384698,-0.9329362997702128,0.04858731112131811,8060120,0.05944422852701128,-1.6639906453963471
0,10001.0,250,59,-0.024427677638154358,0.0843721731390491,1.5036166634348762,0.5073241799763976,1.1100708295849309,0.09938217464361268,0.6928304420627962,0.02751489830288898,8060121,0.04214168501964849,-0.6334923084448353
0,10001.0,250,61,0.22489306501993855,0.062403558904958766,3.012498325045702,-0.015236154118157553,0.3776142370129446,1.4647403313276337,0.2559368638373771,0.03226963152147762,8060122,0.05558524420261692,-1.4613531006229934
0,10001.0,250,50,-0.0050459694826288605,0.10735932216922273,4.5067405158727265,0.5913945347373638,1.346369903354299,0.6354106430530461,1.1026410500028054,0.02342328641353633,8060123,0.03804465172518029,-0.26119356105609665
0,10001.0,250,49,-0.3949706009205486,0.06273651009058451,4.795843117994108,0.9760214269436728,1.5096542065540766,1.782535123121051,0.17166304824227716,0.02926803990154164,8060124,0.053148076175670425,-1.6610707139778185
0,10001.0,250,49,0.056133397487876935,0.023189586205884717,0.6342095988646698,0.03524150590107987,0.1845702052674469,1.4237391393365346,-0.2192760342861433,0.038090148612884726,8060125,0.051244404139856925,-0.7843543217956304
0,10001.0,250,30,-0.37818722965820295,0.06404902297705671,2.9272576597519033,0.9273621207712875,1.4677942409161695,-0.5122260639875345,-0.2265136946432218,0.03801658245886773,8060126,0.06404111067927623,-1.7287944494108691
0,10001.0,250,73,-0.8263715312495095,0.057989367674362136,4.346088495181435,1.6629301508099643,2.249425734194605,-0.9814242143334012,0.2516330559278919,0.03138539822371925,8060127,0.04453656921593183,-0.6402236321314396
0,10001.0,250,58,-0.16207821442239706,0.04718872931283391,5.488564588624243,0.5224845131818221,0.8926109773030892,0.4582695455082642,0.29087859549650114,0.02892587720609485,8060128,0.057205781651953426,-1.240592027383541
