start,end,N,SS,TajD,FayH,FulD,ZngE,FerL,bsfs,Colless,btree,path,iColless,ibtree
0,10001.0,250,52,-1.0451587090166938,0.0015789142716924446,0.5014812498441631,-0.9220516037955272,0.5776611633254325,-0.5882723627722345,0.04547625987822257,-0.4081179843380232,9070125,0.06589800060456881,-1.5237867884310123
0,10001.0,250,59,0.4915045229437423,-0.013614565718482598,-0.5048760732443726,0.5073241799763977,-0.3614889087998031,0.8638438340483537,0.037805179662933265,-0.3010149406740696,9070126,0.05086474931986009,-1.0329748635265583
0,10001.0,250,60,1.3024065277619017,0.06335217230974413,-1.438087248716357,0.792960467288096,-0.27344215858656024,1.4747372796336753,0.039113828586234335,-0.034730349562804554,9070127,0.04832694834638091,-0.7881976159601348
0,10001.0,250,61,0.31006054333091226,-0.2409963888861409,-1.1712087483045164,1.6145042367648934,-1.833199168908256,-0.06832077835105982,0.042227452222270215,-0.3705297617923651,9070128,0.04455240316103122,-0.2775203605805031
0,10001.0,250,44,-1.2843227800393608,-0.20179300336338252,1.4997960914594457,-0.03705736319978156,-0.6461193677355764,-1.5424044403051256,0.04853823897741502,-0.6373627486126732,9070129,0.051179628909904865,-0.8613594887734323
0,10001.0,250,75,-0.14776373146510968,-0.2029244141495292,-0.3120897366591776,1.0234802261037572,-1.3490941240562049,-0.540532600559002,0.05538606037051432,-1.0401368562735518,9070130,0.07770714193178242,-2.3074032723515763
0,10001.0,250,52,-0.04671427808393895,0.0650917888024714,-0.5175456139137311,-0.3962809011025789,0.4665955903034824,0.5435048076039074,0.04589229784412792,-0.4717171024148359,9070131,0.06618177780245406,-1.6791466628327647
0,10001.0,250,53,-0.010233835870426072,-0.3371906780016029,-0.22947315298874746,1.8368799174655777,-2.285561830438104,-0.4686911567627047,0.05773416245627672,-1.3086468156287037,9070132,0.05899583999078752,-1.5062440241983381
0,10001.0,250,44,-1.3152622401870682,-0.10033823996084093,-0.08407018666124821,-0.6053292264802621,0.04340260808021562,-0.9969684596378964,0.05475357651805378,-1.1253970006609717,9070133,0.04459774582199767,-0.4170345631588028
0,10001.0,250,46,0.6950108324829415,0.11160584300690136,0.9352528642313032,0.0046489795065436865,0.3694659618452252,2.4512971082255377,0.037026816945200165,-0.010539719653440778,9070134,0.047008309736642426,-0.5909813237578805
0,10001.0,250,66,-1.9813239172833164,-0.5429216104143252,1.1376818482658626,1.3007906434976315,-2.6962080133225776,-2.562602044259219,0.06279033183424942,-2.1275366993471945,9070135,0.08203243079846267,-2.640902443386348
0,10001.0,250,45,-1.83637366969272,-0.2140041065072704,3.345384739660482,-0.4486760172954208,-0.43310666388112573,-2.2913737639724907,0.06523513408472599,-1.4504623151492992,9070136,0.08049401908710109,-2.3460440923867605
0,10001.0,250,66,0.3214966097226171,0.10816076543735018,0.04938824319968461,-0.32375168089097683,0.5771852805471088,2.5609007881005463,0.03829060984470842,-0.039827008102367306,9070137,0.04302289804378805,-0.4629330461847706
0,10001.0,250,57,-0.5721376440708704,-0.31924766867458804,-0.10708012700926088,1.2614211654080565,-1.876438621114122,-1.1216584666414229,0.0546080757665637,-0.8299981799045214,9070138,0.09847274402268573,-3.108738723490476
0,10001.0,250,40,-1.375153753531159,-0.12648657873235364,2.7821268021410765,-0.5218901469357593,-0.08918158873712051,-1.6131180215280616,0.061884635315455364,-1.4629950613928722,9070139,0.07283511927895915,-2.66977155629081
0,10001.0,250,59,-0.7287379802771875,-0.43525708170376376,-0.20274694930037995,1.7737533425780214,-2.597357324182988,-1.5180757237579574,0.06577114911257934,-1.5003175041768957,9070140,0.0758140087230643,-2.139062338315548
0,10001.0,250,67,0.9528934636598678,-0.09484705513126494,-1.604848554541067,1.3747651048249452,-1.1827364049416396,0.3514217053825061,0.05574833897803196,-0.9498187435974356,9070141,0.059749751694951864,-1.5035088815206452
0,10001.0,250,69,-0.560609703660746,-0.35338306850112805,1.7457082815964329,1.4983808980360864,-2.1641271142653213,-1.2412336975629428,0.07055003984658086,-1.9636918792493847,9070142,0.10092628578831456,-2.9114754883956784
0,10001.0,250,33,-1.0205610292766558,-0.028478031140290433,0.8162655202463415,-0.7272088780450124,0.3624890963629511,-0.7688643546693316,0.046079955495606714,-0.5123503630212839,9070143,0.04551539491298528,-0.3079145487321782
0,10001.0,250,67,0.1649571266616456,0.028023669938946352,-0.800062342911128,-0.01199895231266673,0.105135566121611,0.6906416747332917,0.049355023781762986,-0.8302755247751293,9070144,0.04564062702422593,-0.5492401091044526
0,10001.0,250,60,-0.6990266892644722,-0.16446710139575751,0.04908351331443736,0.2993887798928504,-0.7524655744150034,-0.6961375356809951,0.09549056440817033,-2.3156418426069303,9070145,0.06427969944293302,-1.7713258036630233
0,10001.0,250,80,-0.4994343847263451,-0.2980040991121225,0.4281813797593937,1.2619884592462742,-1.8376759001383989,-0.6698619593600129,0.0524990283715507,-0.8382133019965616,9070146,0.06764477263894286,-1.6870100582378806
0,10001.0,250,50,-2.290303486379935,-0.4802913218888312,2.7485320121207018,0.6111388531888272,-1.9994144918206094,-2.8061098906076785,0.06060879462550664,-1.3545004647369103,9070147,0.060749449410545414,-1.5780326280015606
0,10001.0,250,62,-0.3968922368358535,0.01973758616983909,0.24150420624937996,-0.4594634111599374,0.35315453757727305,-0.5053932940377446,0.04311391323957717,-0.5226139478595316,9070148,0.05974589602650233,-1.6830919437804788
0,10001.0,250,67,-1.2445628975819805,-0.1277649921989575,1.0777721508920624,-0.38009064649116864,-0.20984788589004666,-1.3932314158881798,0.04828852577209258,-0.6168480721365922,9070149,0.05056678326208058,-0.9792971292564122
0,10001.0,250,89,0.028883337470720912,-0.2473287155144568,-0.9410655566014472,1.4544962291989143,-1.7845731243799974,-0.3979377140131173,0.0364072778569475,0.026863815981103576,9070150,0.04653695426868765,-0.5590963164192241
0,10001.0,250,37,-1.6071192281796065,-0.2884978584360324,0.8964056594028802,0.11652422255174985,-1.004698410515238,-1.622323085094212,0.06837597067587238,-2.2949744377250765,9070151,0.08897957421082177,-2.764043485434001
0,10001.0,250,59,1.0277169825956671,0.07863049837139445,1.6100277943635763,0.4668155030581639,-0.01905365512135964,1.7495732789659555,0.034734367577838245,0.17395503384169034,9070152,0.04649889882109081,-0.6913377047871551
0,10001.0,250,64,-0.6964499114493657,-0.01790351113943104,-0.6974575740732596,-0.5135980472965496,0.25627740648322683,-0.6786417234698648,0.03281328077286103,-0.048170624096978115,9070153,0.04105503901461927,-0.4030622572325819
0,10001.0,250,59,-2.2182709624203416,-0.4263385724235289,1.6100277943635768,0.4156466480035529,-1.7243431348158718,-2.6697031357680747,0.07366778943731918,-1.8953159799258248,9070154,0.08565444573994903,-2.9298386840031223
0,10001.0,250,63,-2.145650263216467,-0.3617361506839991,2.4648382921104672,0.13133600233646847,-1.3346062156940928,-2.643212228613942,0.07079591711497944,-2.7585452858847668,9070155,0.060782299705735385,-1.4023400518045246
0,10001.0,250,50,-1.9136077782266216,-0.16971575051557267,2.3963451172760935,-0.7475170602525137,-0.1083511159626304,-2.1927910226193523,0.0630781189273222,-1.9899229640607687,9070156,0.057423241352506815,-1.3277347030281437
0,10001.0,250,51,-1.0702473508136927,-0.31505108467521337,1.604687530694349,0.7815344430936126,-1.5504463773287034,-1.6001217108603605,0.05897784687135639,-1.6048787055059304,9070157,0.06300110837615698,-1.8096999894633743
0,10001.0,250,74,0.2987913304556827,-0.04209695639079414,-1.253265093762514,0.5039006205383549,-0.4603245969219803,0.43890511043296737,0.0504363495035862,-0.8708530113749242,9070158,0.044292087705661363,-0.4223064046064428
0,10001.0,250,45,-1.1511434365317723,-0.22592107110839305,1.405754061843998,0.2101033726386523,-0.88202118473571,-1.31674144456818,0.06608096221899483,-1.7650913643620458,9070159,0.07177344614188766,-2.175977663330076
0,10001.0,250,53,-0.4034620583766907,-0.00895387534418193,-1.2307189338712319,-0.3038843804220317,0.15817697915575035,-0.286384764176865,0.04936290427056821,-0.6392144021739541,9070160,0.06266139828129723,-1.8547045097864967
0,10001.0,250,48,-1.7613764219953698,-0.4843598992876314,-0.3173851352554717,1.083052873367377,-2.297732796291978,-2.215858160631724,0.08762931911979714,-2.2908529811169527,9070161,0.07649234932561788,-2.5101553251712985
0,10001.0,250,77,-0.6645785398679934,-0.27760149881640483,-1.5581087301848453,0.9936643463063328,-1.596030336002796,-1.2461500780299832,0.03756963337219848,-0.1873960129145567,9070162,0.06118020468972665,-1.5237020504733292
0,10001.0,250,75,0.8064540207034588,-0.008520390996852555,0.8940811226147937,0.7632872408095569,-0.5028350528719012,0.9253589891505128,0.047160685753767764,-0.5743160063573894,9070163,0.03644578313253012,-0.05073425066840427
0,10001.0,250,54,0.13987018642838814,-0.03442672829283717,-1.5914089407117975,0.3113401458338961,-0.3104248115803592,0.2710627775015061,0.041787220566855236,-0.4369142459659842,9070164,0.06512152829681006,-1.9446356065968475
0,10001.0,250,48,-1.062483370421032,-0.4275708654798057,1.510909219279009,1.3848697891022308,-2.2946195703170336,-1.7334003695551237,0.0641455766138558,-1.3075905698651,9070165,0.11374170517194225,-3.179334284156606
0,10001.0,250,33,-1.670292857841874,-0.03757041457664822,1.329393914960822,-1.2362021536402674,0.6505731332335017,-1.3036554416195405,0.05154326985360798,-0.6398281436242887,9070166,0.05530725050740596,-0.9448525653704628
0,10001.0,250,43,-1.590614214187905,0.01760306473184167,2.0021745278308978,-1.4717422196986962,0.9727969067603448,-1.5784244075622265,0.03759920467282877,0.03972204039425901,9070167,0.0757870190439176,-2.764522481047297
0,10001.0,250,60,-0.5074552048215399,0.009276654479109156,2.7259908849698653,-0.4976769876241532,0.3406133419495811,-0.8588374131674199,0.03733261491714659,-0.2791910430573497,9070168,0.05350433994040678,-1.6525349622198608
0,10001.0,250,57,-1.014562235005249,-0.09956250290857876,-0.10708012700926074,-0.340175895855786,-0.13012622978345442,-1.1153918983725717,0.06242256038214065,-1.1607380751588434,9070169,0.06351505729663523,-1.4818435599191493
0,10001.0,250,65,0.3494504666967731,0.030030371109622818,2.0273040194881475,0.1397914538064596,0.017717787223797726,2.0418018696351585,0.03625155558696173,-0.09296383855526236,9070170,0.06923108392824268,-2.3255614656852406
0,10001.0,250,52,-0.8694004478030831,-0.0770524137278585,0.16180562859153202,-0.3390541579523261,-0.05071979975835232,-0.5014010187771076,0.065954765994258,-1.4268058838310098,9070171,0.0773956039210606,-1.9995587354250288
0,10001.0,250,79,-1.5049791432020854,-0.3875379958654082,-1.3663816265456403,0.8792426696395393,-1.9165279207511263,-1.641893721037164,0.0737091511206115,-1.4632859019865,9070172,0.09582107230766383,-2.52665321797891
0,10001.0,250,64,0.3284059559644518,-0.02245659586819597,-1.2575200592284252,0.4151348052405071,-0.33528704267788884,0.3790837175869902,0.049255673721278065,-0.7815571665360258,9070173,0.05308330094571837,-0.9229628447592636
0,10001.0,250,62,0.3008571602064629,0.06787482945199445,-0.6239052371832601,-0.11374881983134613,0.30527402517121577,1.7318508142732727,0.044671455566425884,-0.2903222634313393,9070174,0.05619632229106178,-1.3847719375086636
0,10001.0,250,74,-0.38203624876767495,-0.17380997817151572,0.7012187738674024,0.6490696907516351,-1.0138445702852859,-0.7994396473755813,0.06747959580256511,-1.9377083357653224,9070175,0.06059722762015805,-1.4787437598935058
0,10001.0,250,66,-1.2156197676497675,-0.11566227775188408,1.1376818482658624,-0.42305604849455336,-0.14039384119301998,-1.7158590728307888,0.05924442185615913,-1.4008734572366988,9070176,0.06644319212333204,-1.8422953086997744
0,10001.0,250,41,-1.0573310992567433,0.009406942555229187,1.3846798834759244,-0.9636224380145488,0.6299157244119393,-0.7519436132982579,0.05163279847500602,-0.6303619997681918,9070177,0.058168156496955566,-1.4112679268447674
0,10001.0,250,75,-1.020826045449211,-0.28189259578645803,-0.7945580803687653,0.6988830365288143,-1.4263126525486658,-1.3337815633869334,0.04697771314184939,-0.5229074267998156,9070178,0.058196495660059584,-1.5113895767257874
0,10001.0,250,52,-0.3007207065065894,0.03208130236996338,0.8411568710967944,-0.4380087346496383,0.3806072395682431,0.18544300562314905,0.05849873353257301,-1.0320827989482808,9070179,0.05840643680713638,-1.5343119561029066
0,10001.0,250,61,-0.965865844901633,-0.1757142669590235,0.586090638116917,0.12859490260104478,-0.6863872555446372,-0.9450504100782632,0.044495956174930136,-0.5639920468843199,9070180,0.06234885779677851,-1.6612914858061685
0,10001.0,250,78,-1.8029514738276613,-0.25518999414364146,0.5147760934111182,-0.1429934046851652,-0.8139016787528032,-1.8942991598846268,0.08386331248748659,-2.7088840603769944,9070181,0.0815088310230168,-2.4990890639120917
0,10001.0,250,75,-0.8820766753433624,-0.1754456701693171,1.6177836381791768,0.2162808657851152,-0.7522484317692707,-1.2593577392276418,0.0529593831145057,-1.3255453045338443,9070182,0.047751121789209636,-1.1428626621425415
0,10001.0,250,70,-2.009922037008577,-0.32326160457385084,1.4226003771274875,0.049312922764729435,-1.1623998814834868,-2.9932092905018477,0.070301366757352,-2.0283944603329807,9070183,0.053513593544685656,-1.2860565000647974
0,10001.0,250,47,-0.9021115028122694,-0.22975643486946776,0.483112204264694,0.4528903047923998,-1.0500398897217202,-0.8609000046566008,0.07952276290925663,-2.035822808920844,9070184,0.06898966835082264,-1.7719214549139932
0,10001.0,250,79,0.7274421890810562,-0.0958261435846024,0.7006273365266439,1.193725060356705,-1.0785126586000184,-0.317923347090823,0.058668365217140965,-1.7154884408756539,9070185,0.04708943300082048,-0.981723783142176
0,10001.0,250,38,-1.9108604791432489,-0.14782465842072748,4.871278478277301,-0.8742202255929915,0.06407745946995126,-2.370738707382071,0.07807439435159995,-2.263333557550742,9070186,0.07513278922140174,-2.4775806664935827
0,10001.0,250,44,-1.132347948244744,-0.07319431451149375,0.3118963828689251,-0.5915362200899591,0.12484145571306098,-0.983429751487656,0.04308695884105683,-0.5896993790792222,9070187,0.08378213314085838,-2.5371585847661007
0,10001.0,250,64,-0.8743563464928721,-0.1171023926101952,0.14263615365948973,-0.11514489177905053,-0.3349675146014092,-0.8091590248963209,0.034705272703718086,-0.0735570747057187,9070188,0.051064472945545634,-0.7206586277736181
0,10001.0,250,36,0.18548155620031245,-0.009935630941361278,0.04700883318454789,0.21063612992199585,-0.1630260127457934,0.290977243125057,0.05383024031610314,-1.165444325193896,9070189,0.06958074232413525,-2.3961956471082395
0,10001.0,250,66,0.5989022125882808,0.09080098593246017,-1.0389053618664918,0.01851094531552557,0.30460608986112025,1.1006653140221248,0.038917767845575865,0.017222945311312902,9070190,0.04793771861640109,-0.6023016191289032
0,10001.0,250,66,-0.09021928424217768,-0.05712795793397184,0.5935350457327734,0.2412226823682073,-0.3483839787146185,-0.17164208342987444,0.05730808538814758,-1.8689282347062344,9070191,0.06226666195574085,-1.7897161104858967
0,10001.0,250,74,0.7457715868500027,0.103334233885247,-0.031712676493816115,0.07360906511575874,0.3181066185852889,2.234537174582859,0.04141604821744736,-0.2943128913044023,9070192,0.03775586215831066,-0.03161896538496812
0,10001.0,250,60,0.0967589827555397,0.10448935750801006,-0.8432189439040391,-0.4955766825714076,0.6674371490856109,0.4888731292821922,0.04680721311682609,-0.5516138516160906,9070193,0.0528519608387467,-1.2435634294855653
0,10001.0,250,62,0.6791998033101546,-0.04355023644736841,-0.6239052371832599,0.8407905827750294,-0.6719538275046817,0.483890669822075,0.04416629652249552,-0.457516269751065,9070194,0.056025591198541065,-1.157700214770839
0,10001.0,250,29,-1.1325333026394169,-0.22189785332501208,3.592843919122473,0.14181573819876508,-0.7756248631209963,-1.817881871627554,0.04681439229403382,-0.8560298631962193,9070195,0.12427127866303925,-3.5354007401679235
0,10001.0,250,58,-0.8096437006428124,-0.031181731622576737,0.7652446599435132,-0.5382415640120579,0.2268089544735909,-0.40984885001025,0.06613859431581935,-1.1974314780577695,9070196,0.060156756056484004,-1.2433446253817555
0,10001.0,250,57,-0.5335674493243763,0.11116878802760684,-0.10708012700926084,-1.0821649256108266,1.0522464745592113,0.4409794462256473,0.029132101263787076,0.5103500460097397,9070197,0.0381769011529991,-0.08923276904222496
0,10001.0,250,57,0.11489896157074166,-0.02444484248526157,-0.4190596778108772,0.2358274398355341,-0.2300570362362009,-1.3105215734690506e-06,0.04470693835248829,-0.6918185170323409,9070198,0.06840534179729672,-2.238734851584617
0,10001.0,250,57,-1.782748605893122,-0.27073371529365203,-0.41905967781087705,-0.06866287311579344,-0.8850844334186301,-2.047019027774022,0.060766526516623676,-1.3808154756476834,9070199,0.06526644211253617,-1.472026388874134
0,10001.0,250,58,-1.333094213848801,-0.015262340643681453,0.7652446599435129,-1.0859225793795102,0.6211853599671658,-0.9766355096404148,0.06444761676980877,-1.284984179988511,9070200,0.06564969555641922,-1.882224669420304
0,10001.0,250,77,-2.3869394419609438,-0.4875983421894585,4.089298429191486,0.6633464203513199,-2.133235535677721,-3.4900713841415913,0.08837574994080885,-2.857051165808732,9070201,0.07332093350359968,-2.4735716305529234
0,10001.0,250,55,-0.4966198335776749,0.003588151784424127,1.930010986985256,-0.4547952258977694,0.2944362143701323,-0.433935578880606,0.0623869953868771,-1.2350431647760085,9070202,0.05515610830418447,-0.7682547842738203
0,10001.0,250,37,-1.1272148212663635,0.08816471688437852,2.7493471591919554,-1.4272285792707309,1.17276136999216,-0.9637546584565814,0.04695685969685191,-0.6719890663395646,9070203,0.04965831066200285,-0.5674404485199831
0,10001.0,250,91,-0.17251365405648947,-0.07291181478502717,0.217583239838042,0.2681146456258081,-0.427078869431253,-0.4100770296640067,0.03698289030088847,0.0979668734877525,9070204,0.04438074880165824,-0.3364267944800433
0,10001.0,250,65,0.8634969543928103,-0.08733800388383806,0.6473298143218438,1.2511636619417903,-1.079142518776066,0.3901504043525379,0.03368938814571501,0.05870887688191188,9070205,0.052426295041918834,-0.9503817748103588
0,10001.0,250,54,-0.6190939000429979,-0.3242696512466464,-0.2793068957810532,1.2373516254326984,-1.8719746073973933,-0.8005741521049021,0.06402684470601297,-1.0665791461554026,9070206,0.09958975687697023,-2.7297368778716087
0,10001.0,250,59,-0.17342222372817745,-0.35074959325149724,1.0057695464755916,1.792941663223501,-2.3185640379475325,-0.7585023568219641,0.04936427738604187,-0.3706610059145607,9070207,0.0624632525137772,-1.427169890541684
0,10001.0,250,52,-0.5926289319608992,-0.19147828717438395,-0.5175456139137309,0.5276925560108792,-0.9765464560842266,-0.9598579005346972,0.06350285936372216,-1.4300870459714432,9070208,0.05343209064546025,-1.0086361980109844
0,10001.0,250,46,-0.15793572097357805,0.04795307201214023,0.5550457539365068,-0.39483059837744494,0.40524511194365503,0.96167814318336,0.03658296781596432,-0.010682967822232235,9070209,0.05682407047545019,-1.9337802434492763
0,10001.0,250,63,-0.6389849726474075,0.0175392981770245,1.8964627946501047,-0.6608300609142062,0.4704769112652185,-1.1482849226327472,0.0381849980567431,-0.24090140237063984,9070210,0.05984871385182306,-1.5717198931399736
0,10001.0,250,37,-0.2876462835587215,-0.37065548852358254,1.3596410343501488,1.6778742065711707,-2.2414863303790065,-1.5731867426144783,0.06405670471611656,-1.3303394294894104,9070211,0.04717795914842165,-1.0842257823794812
0,10001.0,250,30,-2.0842675141797717,0.05367291055492169,3.9541065288089223,-2.040301090458448,1.4385496207666535,-1.84957140024834,0.07798366140082147,-2.4226658532538314,9070212,0.04137193937038477,-0.1318458666086856
0,10001.0,250,53,-0.9325165759987616,-0.044443843556846316,0.7717726278937371,-0.5723592020081558,0.20422540308816334,-0.9209929780655286,0.047611039692267834,-0.5338812399298599,9070213,0.08026190784643952,-2.579499487596109
0,10001.0,250,54,-1.5553551166498851,-0.4580826250389069,-1.2633834294791115,1.1520155737635684,-2.2746519653362003,-1.7933769364001193,0.06881072677808005,-1.6952302134056672,9070214,0.12327020692741646,-3.2860644292376513
0,10001.0,250,50,-0.7030806012220918,0.0046954485035251075,0.9875975378976554,-0.6389233087694639,0.4125078551535672,-0.6840343442880329,0.06401681996804423,-1.864054129015865,9070215,0.05957007754520386,-1.355978626045317
0,10001.0,250,73,0.009069550386146036,-0.007191902577151612,0.5033742714577467,0.04883966368845655,-0.055538695412316916,0.17020801947961514,0.04847101014026782,-0.4775731554039746,9070216,0.052056150870764165,-0.8381857296278453
0,10001.0,250,50,-0.16558399467081042,-0.4559418598349472,-1.1255238311700002,2.332596618175813,-2.9860383989471755,-0.9245527029065644,0.0634446387701343,-1.5850536233767891,9070217,0.06994915144448763,-1.8544174894733072
0,10001.0,250,62,-1.0764668770527732,-0.489387993234383,-0.6239052371832599,1.7820724936785377,-2.797519763404273,-1.0857482570022865,0.07482422358053915,-1.6198295038395265,9070218,0.05674634019950772,-1.0041637660620322
0,10001.0,250,58,-0.5016231448539852,-0.15343063970579165,0.15129443107301602,0.4088352906253347,-0.7803692818697984,-1.1801486277154352,0.04228859640830104,-0.5038944274061183,9070219,0.05390224492439805,-1.092358933664904
0,10001.0,250,55,-1.4156375742853158,-0.2791760340532529,0.9625230049951548,0.2951911538097673,-1.1358199204125423,-1.6921075541445938,0.08492162197175804,-2.2164232533531805,9070220,0.08095824156842424,-2.3493679060561736
0,10001.0,250,50,-0.03182652370026839,-0.06354119321643444,0.9875975378976556,0.3174421162233058,-0.4114020188225349,-0.3022894337538787,0.04351211296800103,-0.6191587522218324,9070221,0.058292309021030365,-1.5511397991405127
0,10001.0,250,53,-1.4559094307313447,-0.13942414083584914,2.4405155960312106,-0.5102231079292713,-0.15701985511806446,-1.6734316467117611,0.0647525586215831,-1.7816946318819518,9070222,0.06199452186626692,-1.4531150242691848
0,10001.0,250,48,-1.2414653109275886,-0.2171162733690448,0.7795914774652165,0.09191681533978692,-0.7855626979924162,-1.2345543103799452,0.05931195068900389,-1.1313723256336423,9070223,0.07544155115083992,-2.0935071966127228
0,10001.0,250,79,0.6089152279964327,-0.014387215443947303,-0.9070463014184654,0.6229067626226827,-0.43669104229971417,0.4969495627360888,0.034515146235665685,0.3000995191267098,9070224,0.05452828684464907,-0.8220097895874799
0,10001.0,250,65,0.004663080226210177,0.011888300359391805,-0.18065470877793807,-0.06254280044509132,0.08008902608069683,0.1853565407407797,0.0392261999011578,-0.06348033781459396,9070225,0.052429071123202484,-0.9439376148862976
0,10001.0,250,47,-0.8389317435728851,0.05294185571962732,0.483112204264694,-1.0151147026850265,0.8076148027003845,-0.5760789031021756,0.04464517054392687,-0.5849675395337245,9070226,0.0589778468713564,-1.409569475129883
0,10001.0,250,60,-2.072536991577391,-0.4730428574441688,2.4285567325637065,0.8066124501309427,-2.1304576566612785,-2.8863083962716316,0.0737271667314419,-2.0692671133920277,9070227,0.06379280563112667,-1.6021821491847927
0,10001.0,250,81,-0.9954381736123896,-0.2580272159961905,0.8349871259123534,0.5939048507533098,-1.2832338266109908,-1.2979451040664698,0.05966179709349734,-0.9757270689439801,9070228,0.06376623117781301,-1.3937871238152302
0,10001.0,250,55,-1.4527310894181091,-0.12498783731870748,0.6400270109984536,-0.5852769712326666,-0.06335451154645268,-1.3996351250076822,0.05852037180981993,-1.246567662941052,9070229,0.05496178261432829,-1.072090542021264
0,10001.0,250,34,-1.983133669349861,-0.20755695065828575,2.7116147360606133,-0.6351026171664778,-0.26607589528952685,-2.1462160742709293,0.07893360040658913,-2.339730608858507,9070230,0.0795925638036015,-2.4255387573578986
0,10001.0,250,41,-1.3348983257929743,-0.03963973668811168,0.962448324610758,-0.9445675467248454,0.4570734795712173,-1.3048045053996675,0.07973470944710742,-2.231807595096128,9070231,0.05764995465733903,-1.1736693632487971
0,10001.0,250,53,0.35693786992853505,-0.20484945348279326,0.10427544063874757,1.4335814955196098,-1.585656054874816,2.058648668506279e-06,0.058788319346681835,-1.1835121747974853,9070232,0.051537528412771316,-0.7612292705840471
0,10001.0,250,56,-1.7309947059833195,-0.07220150361008011,3.748935492902613,-1.1196085661380415,0.4477240602164905,-2.368764295151461,0.051723021116724964,-1.0174137139211898,9070233,0.0627024225936002,-1.5925311182885906
0,10001.0,250,61,-0.19736847628234488,0.07934782760357466,-0.5854422861640388,-0.6153945202846146,0.6555571129128073,3.066446440829913,0.04165452131105065,-0.5879663232089405,9070234,0.04880093852110953,-0.9750646572117015
0,10001.0,250,55,0.5530644767779143,-0.2290343361641982,-0.9724529589850468,1.7441058389633601,-1.863741314010368,-0.8579639155617382,0.03764892718817429,-0.3470869455062412,9070235,0.05103640367923307,-1.251906067765879
0,10001.0,250,50,-0.4426037395570989,-0.17879773643686464,0.2832237482084377,0.5852244352212816,-0.9664059303742168,-0.5308114016919945,0.060346223604093786,-1.6115849726575244,9070236,0.05757078493184206,-1.3437303240736145
0,10001.0,250,45,0.1183253678955231,0.06862764858658729,0.24197565515410865,-0.2647047708251254,0.3927303949415968,1.0082670968979677,0.035507621885391034,-0.06063848629117648,9070237,0.05724510947013861,-1.537811254935428
0,10001.0,250,59,0.9319869449945216,0.0207955033630855,-1.7133925690203438,0.7034714576857399,-0.3647789107736672,0.5258417019063596,0.04092227390310463,-0.1550422975534184,9070238,0.05302212433965252,-0.8169108072900824
0,10001.0,250,67,-1.1746035971289663,-0.3729626348806305,-1.87311062508438,1.0608884663781606,-1.9577893398635549,-0.901800979772806,0.06367764966676744,-1.3488826720882912,9070239,0.06387426539000575,-1.520825966717774
0,10001.0,250,50,-0.7587289594179405,-0.14461399911166553,-0.4211500414807815,0.12370099141831925,-0.5645731203165557,-0.4837669097542851,0.06607235393185648,-1.296219739151942,9070240,0.059113874854255725,-1.3368186924282186
0,10001.0,250,45,-1.3447886853107904,0.04307570379564552,3.7333108752237787,-1.3982923042229771,1.0119905331284451,-1.7322427323571714,0.05770132811557688,-1.0660074975629334,9070241,0.06198341754113228,-1.6295623667028
0,10001.0,250,56,-1.1583306999669565,-0.17621199325435774,0.2602815710888997,-0.04427367662312675,-0.5751018757476517,-1.815824681543048,0.056836377769141085,-1.1270992619192923,9070242,0.061573482871578475,-1.989150647333172
0,10001.0,250,42,-1.3037578843152422,0.06376423288293458,1.2870068657186595,-1.4662355462850167,1.1213834357671426,-0.9959056204764912,0.04731650616804134,-0.5217599692588875,9070243,0.06157965194109773,-1.3734406923047249
0,10001.0,250,61,-0.05788548402036418,-0.1233143093004922,-0.2925590550937998,0.6356252464313277,-0.8198943423854604,-0.160038204846948,0.058972262799808814,-0.8594668936166459,9070244,0.07168242863928834,-1.8547980394732384
0,10001.0,250,71,-0.21592734822016146,-0.0031543419659317263,0.8540341395202524,-0.17317950828066347,0.09624399752991954,-4.30603149729789e-06,0.047618627000671314,-0.5629029033537026,9070245,0.060143801010493575,-1.6116487647854296
0,10001.0,250,56,-1.6885755273735774,-0.28689027911511805,1.2117326406744575,0.10089095020650876,-1.0436368392236757,-1.7807478901087728,0.0560483870967742,-1.007614443564258,9070246,0.046289998704495405,-0.484839768231122
0,10001.0,250,43,-1.6712112027128183,0.06690349704645861,1.5978255162516022,-1.8037823944839135,1.3420939588917409,-1.6356529097096997,0.041794311972748674,-0.18474089345368602,9070247,0.043043140303148084,-0.4421728681993583
0,10001.0,250,37,-2.490592805440484,-0.8058908560237331,5.991994783822834,2.0442155450347443,-3.875741570019264,-3.251968054070389,0.07404213628708381,-3.2733175341686573,9070248,0.0766614846482705,-3.4091210455958167
0,10001.0,250,73,-0.3010167989811398,-0.23225030869058316,0.5033742714577464,1.0512655441854013,-1.467704276190536,-0.6145300942438634,0.048451872004145614,-0.5625140284908106,9070249,0.05259388809719163,-1.1545963837718491
