start,end,N,SS,FerL,ZngE,FayH,FulD,bsfs,TajD,Colless,btree,path,iColless,ibtree
0,100001.0,250,211,-1.6863794330939792,2.8844935418766435,0.025076655502956468,-1.1201526804607511,7.573459002742638,3.3444892398520287,0.029105669991795136,0.4100444804610941,8060130,0.05643002115990845,-1.6437750184341196
0,100001.0,250,261,-2.5031549239194018,4.150276639159022,0.01520694583650732,-1.645865111016989,7.935489541769431,4.659985759369298,0.035237194149416284,-0.048440947777882895,8060131,0.05555653699843362,-1.4936409348462876
0,100001.0,250,251,-1.5922250828636528,2.742154368197549,0.026442310264264798,-0.6112935530782689,7.616985670248455,3.190410041604181,0.03617440901125725,-0.6286548521701097,8060132,0.04666466452319542,-1.2951171298879842
0,100001.0,250,234,-1.4860536908293793,2.5245421324674058,0.019090040183475415,-1.154520516918436,4.420850099963812,2.9042881745491673,0.04455284481032636,-0.7204522094652355,8060133,0.06505808178952369,-2.3527410469318424
0,100001.0,250,209,-1.8131416834386795,3.044605648319957,0.017641402755509083,-1.6401770767534352,4.573858508042703,3.471532422423577,0.037437923737962585,-0.21103108336055532,8060134,0.046177541708050836,-0.7137251863533175
0,100001.0,250,253,-1.887897826145249,3.2639168730236583,0.03339016244716345,-1.226863952735531,7.198569561754267,3.810011627287168,0.030173991900279924,0.365929301409244,8060135,0.04440342013214146,-0.9035697542239264
0,100001.0,250,289,-1.9182814414852585,3.281606285323696,0.02799385632635685,-1.4620933231867113,7.795657638496215,3.7880383836378564,0.027416116077212088,0.232976070315434,8060136,0.04495400958673404,-0.9688060338332602
0,100001.0,250,255,-1.6671667261964198,2.841422131941812,0.022785963255332255,-0.8720771098024394,7.3544177450352075,3.2743596404957525,0.035024555700809104,0.053227813577212894,8060137,0.050790257805415205,-1.4154754200701698
0,100001.0,250,215,-1.8331265271496129,3.0949435141502404,0.020546720452169192,-1.4191674279584636,7.245593118796106,3.545089045579454,0.02893428552921364,0.43164241383873175,8060138,0.04301075268817205,-0.5684198418586881
0,100001.0,250,221,-1.748436721932919,2.905531161768116,0.011919160483101984,-0.35938923559048364,5.635346113145722,3.2776010357858687,0.030479115517933263,0.12935526009580806,8060139,0.05296620726080502,-1.5154161087319642
0,100001.0,250,226,-1.656128929842208,2.8078597298684764,0.0204112515589336,-0.9190427725571104,5.5255610366960815,3.2260747531871474,0.04055058945459256,-0.5731002296149029,8060140,0.06636031793206985,-2.2004721646729344
0,100001.0,250,212,-2.29408095188172,3.7873149706024902,0.011609449495064171,-1.572434911717128,4.755629268817322,4.2484194143007885,0.035896273265103425,-0.0077736686934854575,8060141,0.05316426998315844,-1.5136705014086125
0,100001.0,250,209,-1.8143320328519783,2.955517282471754,0.0026506555047785233,-0.3825449833833437,4.244189345752749,3.2731512415403032,0.03778709307275184,-0.3262203847038677,8060142,0.06374471493010164,-2.144226901396692
0,100001.0,250,275,-1.6815652480024943,2.8637393302692526,0.022505357767025568,-0.9660531427778974,7.2661903823380865,3.294363572794947,0.045295124305755816,-0.7818639667253949,8060143,0.049941702293043136,-1.359075239711695
0,100001.0,250,235,-1.9526452916543129,3.236604716414476,0.01185843318017905,-0.8424975707596819,7.457593742940192,3.638678179122806,0.032118548636232286,0.25055869027874816,8060144,0.044944044166741415,-1.0076155959832245
0,100001.0,250,263,-1.9562089594185657,3.299702759307775,0.02106870952290046,-1.1551455538460755,7.76151958347092,3.764966392147662,0.025075347036349904,0.7118087964435729,8060145,0.05430755279181241,-1.6107756812897172
0,100001.0,250,275,-1.9714898462713684,3.205012468187957,0.0015059517811302145,-0.5542943741770749,5.022183368871226,3.527671493006438,0.039428579653997466,-0.6273074789556464,8060146,0.05004898626765125,-1.5038906779302428
0,100001.0,250,249,-1.5731179582039196,2.7512309418954564,0.03301000584793783,-1.1966055376017797,7.49075620243629,3.244750246604758,0.021323065414624164,1.2532525548799207,8060147,0.04983194426451325,-1.0123357195060791
0,100001.0,250,261,-2.0830292712991407,3.442767081399338,0.010867729645379607,-0.9956724652293902,7.482491093011398,3.853846685049681,0.03329446819536209,0.093021453086169,8060148,0.05310074043070545,-1.632285984402753
0,100001.0,250,261,-2.024321631249637,3.3857013366360467,0.0170929608344023,-0.8511852106099236,7.6791401725311825,3.8330080252589416,0.03755164025276735,-0.6035258361412545,8060149,0.062455995088347774,-2.3139859904816267
0,100001.0,250,244,-1.616340841476807,2.7440953664271035,0.02040658774820054,-0.92586238589725,7.716911082138617,3.1530239507739437,0.03797663773373062,-0.4549482328248831,8060150,0.052233126052597466,-1.4319278624445608
0,100001.0,250,237,-1.9719629356835584,3.288602729403966,0.01523873539659346,-1.5763389769331246,5.111286008973326,3.7181354291173934,0.0325966623090603,0.2422985543128584,8060151,0.041598652675217,-0.5489580140953285
0,100001.0,250,252,-1.8111352632505109,3.0372502094240863,0.01666771708724674,-1.6680521688370449,7.743150630652496,3.448850501763614,0.0322526665802997,0.14711268679378728,8060152,0.050270205244942905,-1.326030940112133
0,100001.0,250,242,-1.970360153849696,3.2930022823886853,0.016352550523923343,-1.0634819748437947,7.4396507238711775,3.7294995372022384,0.04074100773541617,-0.3684075690174045,8060153,0.05429409947482236,-1.9086571460151636
0,100001.0,250,267,-1.7555768345857392,2.9841558628487412,0.022622405662808362,-0.9018642093306544,7.011425971810279,3.4283603629401584,0.031182663504577886,0.1840873186247824,8060154,0.0416777466402111,-0.7692359253281534
0,100001.0,250,250,-1.874513507928352,3.0967853514726884,0.009612084609491296,-0.9781648967675278,7.3196999270122385,3.4672123572680973,0.033516894904094575,0.17960147628507755,8060155,0.059726000777302765,-1.5853668473155935
0,100001.0,250,222,-2.2865571279312014,3.8360436627109746,0.02153947155522684,-0.7950690109703032,7.417891675656798,4.365877109933023,0.044763732348749856,-0.5602709547340294,8060156,0.05843049617826144,-1.6657489974216757
0,100001.0,250,231,-1.817274885708808,3.083310981468879,0.022725379685568797,-0.9662872414924076,6.9049860992708325,3.5436995103482523,0.03865035694560926,-0.2409021659496511,8060157,0.05757078493184206,-1.612070343738074
0,100001.0,250,210,-1.8415896332828368,3.1118725432159047,0.021120359160198526,-0.9318919566035436,6.5627810701633456,3.5686654740774912,0.029530564654933093,0.4456384979215265,8060158,0.05961480329921837,-2.011028648303042
0,100001.0,250,272,-1.54091328963092,2.626516178133872,0.02101466613805417,-0.6649343999889775,6.8922770076522495,3.0243208254877274,0.034796566520235384,-0.13413563604771675,8060159,0.04894416375178132,-1.0966373757573609
0,100001.0,250,236,-2.2652627497111144,3.7331132632855266,0.010196432187064432,-1.4900682583216736,4.98181849692895,4.173298612076959,0.045667673523749786,-0.7249763871785574,8060160,0.061355097810597226,-1.7790227082684922
0,100001.0,250,236,-1.9687453299483155,3.353586898510075,0.02675617778353337,-1.729318246908561,7.558599391928488,3.8670201929526367,0.030636328304420018,0.214118109888879,8060161,0.059392408343049624,-1.8066805556316357
0,100001.0,250,268,-1.8327591373586405,3.1139790294632603,0.023386881681651824,-1.1916482295596014,7.6365818228690525,3.575890801481411,0.0280773174710872,0.12208308045046955,8060162,0.04845726993997495,-1.431490198233706
0,100001.0,250,245,-1.403843468319391,2.56700101948508,0.047797014002380254,-1.5497497080359288,7.4452862223831335,3.142059394582804,0.02187542207264197,1.1394671136174641,8060163,0.03813101869844971,-0.4105642185944999
0,100001.0,250,215,-1.8320343900495333,3.1841832647663426,0.035520069570579314,-0.8949090655633528,4.479120293295946,3.743546452118463,0.04351276072030055,-0.7951479934232951,8060164,0.05868465372525757,-1.7838037760895336
0,100001.0,250,251,-1.5883622293164856,2.79428972962295,0.03599806663075359,-0.6112935530782686,7.589640372349483,3.3118533140305044,0.02411816342120428,0.8026734797431808,8060165,0.045338850658802214,-0.8550591411045549
0,100001.0,250,256,-2.0451989184468022,3.272460285336767,-0.006929554170961776,-0.6599109163430724,3.244423020501288,3.548096233881078,0.03975068354913715,-0.44597932732109263,8060166,0.040569536209353545,-0.6773899396414921
0,100001.0,250,252,-1.7932352200147381,3.03533682274098,0.0211013741976482,-0.7707233850859267,7.623576161098012,3.4765199411276337,0.039893213406621886,-0.39933850385192776,8060167,0.0799620770471917,-2.6839399931828423
0,100001.0,250,260,-2.0461538361458604,3.43753529492911,0.01978722580735932,-1.7127150173565493,7.737705974900742,3.908202127626669,0.031993033469635015,0.24952067071719625,8060168,0.04969022198852335,-1.4498620345438156
0,100001.0,250,261,-2.1083746668755743,3.5444814875746475,0.02077725313615111,-1.42913422908779,6.094325736192168,4.032135833468718,0.03322710195621195,-0.2584714764518949,8060169,0.05603057390853738,-1.498230603361984
0,100001.0,250,260,-1.3680345668521492,2.4659183026934803,0.040627893224187986,-0.987548571460802,5.507547411888771,2.981158662601686,0.025834520879215787,0.9707228846892731,8060170,0.04778645373281984,-1.06565605084579
0,100001.0,250,269,-1.850744795871448,3.0886712943724204,0.01448847072284683,-1.4793140602794057,4.166528016596279,3.4881413632510503,0.031147719300818607,0.26201975349052903,8060171,0.05780691002222287,-1.6023003779800409
0,100001.0,250,234,-1.830125788658049,3.100447305430828,0.02209740167549858,-1.1545205169184358,6.577010361320995,3.557787396672996,0.032170679064401235,0.1858622389007968,8060172,0.046573390335535696,-0.9934682248715512
0,100001.0,250,255,-1.5078280474472483,2.629838222031168,0.030418762416740425,-0.6503372541155328,4.834385497082729,3.093199068921058,0.033831562810381306,0.2117488549109773,8060173,0.05539425253194944,-1.5142209790711292
0,100001.0,250,242,-1.5702043705413085,2.7076735407189894,0.026701813268921924,-1.1412916178413557,7.632309437218011,3.155523112379844,0.03717075432459892,-0.1665281276010987,8060174,0.06048117199982728,-1.8325248085414625
0,100001.0,250,262,-2.0095044626904066,3.2476538946289217,-0.0015470879408229186,-0.3559814961342496,3.9424094623425945,3.555987427055032,0.04223006614807813,-0.6741336285432665,8060175,0.06135631234615884,-2.0266885942726667
0,100001.0,250,311,-1.443929708102866,2.602593773928518,0.04252305820369442,-1.6402294781123627,4.938489080224542,3.1391568555017386,0.02667336010709504,0.6743154115952218,8060176,0.04160968845513475,-0.6528714121467948
0,100001.0,250,246,-1.5713480310300465,2.7371342322663637,0.031194389298630318,-0.71387170232831,7.408235992613058,3.2174843069753187,0.032147136934836125,0.09059857269129636,8060177,0.04977256697039052,-1.332706181908185
0,100001.0,250,256,-1.808427627567116,3.0258746836657413,0.015502394566852816,-0.4390219089695604,7.773484323111599,3.4279089577512947,0.03210068094960486,0.31330597347617983,8060178,0.06273076175670425,-2.0141835649797337
0,100001.0,250,251,-1.8259913809934616,3.0607288661706558,0.016575476346713,-0.6112935530782687,7.0294674927261065,3.474185285961187,0.03036265295787255,0.545356261430175,8060179,0.055609534913848936,-1.477751931281696
0,100001.0,250,255,-1.7437196628111769,3.0427376017801624,0.0354189035016318,-1.3155568211762538,7.514928973758358,3.580354704533625,0.03023653754804162,0.2311554353438517,8060180,0.0446301334369737,-0.8933845776315215
0,100001.0,250,237,-1.9742570330476557,3.319351408759605,0.0196704938580815,-1.3380792465112992,7.695505569997219,3.781666253942481,0.037327642890490745,-0.1358904213484246,8060181,0.06286436066848038,-2.1313848668626383
0,100001.0,250,255,-2.350209119402042,3.8893434635299013,0.013113791036530936,-0.7981638245734709,7.448565210302398,4.3605441604642365,0.044527670800504064,-0.3184163468226685,8060182,0.06164982510687912,-1.7604676319876094
0,100001.0,250,224,-2.050441694899137,3.323031842828632,9.581920195540612e-05,-1.3192480042224088,4.338300361151148,3.657233750246209,0.03243693248065576,-0.10198872137840607,8060183,0.056168221272185515,-1.9339451321457768
0,100001.0,250,263,-1.8034764015965887,3.138947791165277,0.03525208990784615,-1.298552983611002,7.571566107703223,3.6837620790266365,0.030313608076271627,0.3925318810648752,8060184,0.04342182626286785,-0.6145100992711129
0,100001.0,250,228,-1.853151274490896,3.131389840381635,0.021098029321758367,-1.0206771561793038,7.619339439771253,3.586247391161957,0.031238558722970412,0.3337267195255021,8060185,0.04798764952282246,-0.9841807133315296
0,100001.0,250,285,-1.6001074695822437,2.81712457296548,0.036380616909983315,-1.3063304671488072,7.358916130215268,3.3354294090570877,0.02680199707016653,0.5794209571357856,8060186,0.04471110247441378,-0.7634193909504343
0,100001.0,250,279,-1.5398087428167069,2.6652776315601407,0.02759473291154736,-0.2525453098387856,7.15399933391935,3.11034398428011,0.035370684776457266,-0.3004468812867629,8060187,0.0574821279251905,-1.918033897662785
0,100001.0,250,257,-1.8998628248902818,3.168707480176945,0.014619663402468737,-0.7427596131100402,7.793251492705222,3.5787149387288704,0.033081298802247104,0.21525121984203915,8060188,0.06607073455110765,-2.3501411887667314
0,100001.0,250,263,-1.5346046612184638,2.7099182187654,0.03635930951929661,-1.5853678431408542,4.502464159074747,3.2200895747890983,0.03182559459850789,0.4650452469818061,8060189,0.0456989247311828,-0.9365900163788398
0,100001.0,250,278,-1.6342972612209652,2.8820385008268063,0.037973359988608534,-0.6496972334124408,7.751818610967662,3.4181414393067096,0.024075009716284484,0.9030490543961044,8060190,0.040637623809019065,-0.7521437391701169
0,100001.0,250,274,-1.5195964194274068,2.68988150737113,0.036984318358603205,-1.3025949677850228,6.080614184578284,3.201047128273094,0.025969978514178448,0.7627717567438975,8060191,0.03648788703199897,-0.22607581896488016
0,100001.0,250,308,-1.7903349244962108,3.088659081352954,0.030249362039929364,-1.3188732273205073,7.864375434868548,3.5894821085384487,0.03151197164022659,0.10768868802477367,8060192,0.04116465863453815,-0.4984346987150971
0,100001.0,250,241,-1.6343744933117772,2.72220925105538,0.01205050726082882,-0.2737413148549242,4.388170108260842,3.073353955765872,0.04234185847331979,-0.8307759342658492,8060193,0.040569536209353545,-0.4835562617029294
0,100001.0,250,271,-1.916207099864372,3.2441608038819982,0.02253939783936934,-1.0736693038429033,7.686219035116063,3.7126768008911433,0.041064390127900016,-0.6053805587470164,8060194,0.054772854860301416,-1.320217193854031
0,100001.0,250,290,-2.392598731394234,3.905704517365622,0.004390714315339586,-1.8586017067979497,6.8350616499004735,4.3135509722692875,0.027969839817124902,0.5283993436374865,8060195,0.0552154855983072,-1.7553921374045152
0,100001.0,250,227,-1.7900283781168729,2.9716743580864518,0.011675760036605313,-1.260051112430849,4.168595765287167,3.347594746062895,0.03656201868405521,-0.29679659185909263,8060196,0.05985231247570929,-1.8110308970710212
0,100001.0,250,219,-1.8555567964371744,2.9798702386508125,-0.004381695213550985,-1.7074839298770892,4.004229375717921,3.2506901584082493,0.03717872239144123,-0.03433107367837964,8060197,0.053740306849517895,-1.284525439955182
0,100001.0,250,247,-2.109301212491921,3.5243729552697705,0.01733430559965188,-0.8760620411039977,7.467842037413963,3.9894464813455515,0.04134818845273568,-0.8195261320371885,8060198,0.04841300686617437,-1.0628337966418089
0,100001.0,250,264,-1.605440100554778,2.7927550982680343,0.031127647498826037,-1.0911180194834151,4.524258202297967,3.275767801769196,0.033275140102553814,0.0416261908797753,8060199,0.043506532332805166,-0.5987578861869722
0,100001.0,250,252,-2.0221377401932537,3.3764663342432235,0.016215478337444657,-1.1446103783155588,7.794053388169925,3.818499508448301,0.03952534704575125,-0.5991142699653713,8060200,0.062410934058815926,-1.99482950206302
0,100001.0,250,258,-1.8897906331954613,3.1779479626258382,0.01879400943158584,-1.0441841051836511,6.663355799817575,3.616748940379706,0.028536898016514267,0.12514741584347278,8060201,0.05734407162700982,-2.006033630114894
0,100001.0,250,253,-1.8059520384841448,3.0831140778206003,0.025539397433598184,-1.0778897042661968,6.2161800503060345,3.5586579675805954,0.02741004339940408,0.7979312261320545,8060202,0.051045580170142935,-1.1373221677379
0,100001.0,250,320,-1.8375628283663137,3.1386286912566477,0.02586768630359601,-1.3863957579109476,4.725437854788379,3.613486595834813,0.026339103311509068,0.845730977786268,8060203,0.04874336053892992,-1.3625744136522195
0,100001.0,250,290,-1.9015220492902885,3.228664443390471,0.023789304179444144,-1.7934692480749423,7.813839516918361,3.7015360472757375,0.02669549164399533,0.7000682617418702,8060204,0.047577406399792715,-1.0379759937673667
0,100001.0,250,265,-2.091007571569147,3.365430449138456,-0.00389870001181013,-0.9563936346486284,3.5972908509943697,3.6690082410192386,0.03530924774366282,-0.015934480516307956,8060205,0.05435721380144232,-1.3356208655234667
0,100001.0,250,252,-2.057788063734284,3.46803555407756,0.021743953940246755,-1.5184973715451913,7.273624667458832,3.956226863698904,0.03569271884624866,-0.01891458361775087,8060206,0.05752734440064405,-1.9200233351664835
0,100001.0,250,280,-1.5835246909160616,2.7814213369782474,0.0349735018470734,-0.4649719768352586,7.554812813890267,3.2873258693892784,0.028627216588740106,0.03068308391658657,8060207,0.0593387374382322,-2.158454463562496
0,100001.0,250,288,-2.0659851219585703,3.4837616909882487,0.02192286787748383,-1.3251853922107446,7.681891272122905,3.969049653056858,0.034746255888890944,-0.0030568724100491712,8060208,0.055466489614371464,-1.2528785550546269
0,100001.0,250,288,-1.5651411285263022,2.7041896363327593,0.02719607440480733,-0.7349867559295422,4.443047171200673,3.1494041202534047,0.03074939052397273,0.2562201993767971,8060209,0.04403636049574642,-0.8827207016262194
0,100001.0,250,245,-2.2898906775653547,3.804673481199669,0.015321660124020912,-1.9341219793880708,7.875626721257799,4.2843903213525145,0.031094269551323567,0.12951228010098126,8060210,0.05377558621583107,-1.3912318540239157
0,100001.0,250,248,-1.6435283565848031,2.8130108142741226,0.0244505126172842,-0.9610067729075166,7.4112375198184655,3.2553179772449825,0.023656027619248926,0.9045528970253408,8060211,0.05226435696703865,-1.4368369213918792
0,100001.0,250,230,-1.9417933041983768,3.3031579864241025,0.02569910086043574,-0.3844721128716754,7.308323089132759,3.805642213753399,0.028056095349138492,0.1960172331005888,8060212,0.04731830547998445,-1.2773661939290857
0,100001.0,250,243,-1.7388066889420581,2.8631408549831896,0.007401924518943016,-1.3043758572531123,5.397697075167762,3.196763340088831,0.0325459544270271,0.09686190720024496,8060213,0.059696851923824325,-1.752271553116407
0,100001.0,250,235,-1.9788047157521889,3.3588573033203417,0.02495550932908771,-1.403077437085397,5.951940279343057,3.8609341057456317,0.0300449108261001,0.28349674702698496,8060214,0.04929644134852063,-1.3639028258762038
0,100001.0,250,285,-1.6642895819321344,2.8901316998147912,0.031321287134526955,-1.637615002762514,7.259848639951942,3.381471839391473,0.022132755789024974,1.0123827250410398,8060215,0.04219725200612697,-0.5222085858531464
0,100001.0,250,283,-1.9136203336471065,3.2356921364334448,0.021775086636882112,-1.5604125584584783,7.698324865553371,3.6965876462294234,0.03690725440784993,0.0076837036941244784,8060216,0.048245400958673405,-1.1066933787334918
0,100001.0,250,242,-1.6170707770948545,2.8034752823133013,0.02995384254737625,-0.5188144738608678,7.072062053231447,3.282650944519764,0.02613228608356908,0.6264734613866997,8060217,0.05161573714211685,-1.3852859726135087
0,100001.0,250,261,-2.020794374212324,3.3949481008338034,0.019538562699804626,-0.8511852106099236,7.610952154887137,3.859596001189319,0.04594017941416752,-1.2184803128202701,8060218,0.05108741417282032,-1.257545450871657
0,100001.0,250,245,-2.097266594521431,3.4982048802621706,0.016256446267252398,-1.7803730708472136,7.423484963996737,3.9538363426446335,0.040565744802044834,-0.4933484545528741,8060219,0.06213563933151961,-2.0972208584738583
0,100001.0,250,197,-1.2100686694520406,2.171973158783031,0.034964465736612584,-0.5988145737445087,5.219945084959497,2.6280135276520635,0.02867497153299105,0.3922989211946117,8060220,0.05067189579432098,-1.40211428061
0,100001.0,250,254,-1.5729342240827016,2.770030285328573,0.03609673023813696,-1.160083221281873,4.723711796678859,3.2854664619512355,0.02565575394557357,0.8605179002202142,8060221,0.04137286473081265,-0.7513984515415247
0,100001.0,250,266,-2.2038385494761923,3.5982985925603805,0.004261573355914137,-1.5317530716600338,3.913308174490583,3.9793686559470833,0.03488995644131257,0.03668940309258237,8060222,0.056717191346029275,-1.6472815899184567
0,100001.0,250,277,-2.161612054161851,3.592803233958068,0.0144845719091785,-1.2540869280623477,7.689731483713587,4.040255485388069,0.034558107560314084,-0.24340166849950914,8060223,0.05203070345899729,-1.4527744036121661
0,100001.0,250,238,-1.8243780296522327,3.139787689916574,0.030043787716469143,-1.8200835907346675,7.450273272350421,3.6536237209363636,0.03024193548387096,0.3205471404904915,8060224,0.04588079364604821,-1.3277230085311458
0,100001.0,250,240,-1.3248330822853724,2.37177012770653,0.03683445450288652,-1.2817979104349075,7.427964880316162,2.8545099184271656,0.036691430735348335,-0.5433991294250935,8060225,0.05115731744181025,-1.511164647356753
0,100001.0,250,248,-1.8856163424016104,3.1000628811370485,0.00721314117538392,-0.5052378788748467,4.426337295652488,3.4550460348077436,0.042211073031127436,-0.32129136535861125,8060226,0.06525497149889882,-2.3343295456620607
0,100001.0,250,216,-1.7178545774870349,2.9238023917321168,0.02310864809036194,-0.9051097549106994,5.830997194890407,3.373605573547392,0.03621407673705576,-0.3935818137823834,8060227,0.05795103952248661,-1.6470335808523455
0,100001.0,250,248,-1.809153801319736,3.1056151454864285,0.02840828755857595,-1.340814184601408,7.530725002466812,3.603425350574266,0.0383189650095985,-0.5320133504891521,8060228,0.06026255559873905,-1.8828037733664182
0,100001.0,250,253,-1.601846948862769,2.780323854528731,0.030122277055679374,-1.822760946612866,4.374578626470663,3.25678468722844,0.03202531284240296,0.3972313224452157,8060229,0.056182546563424925,-1.3539307523193322
0,100001.0,250,258,-1.6877713588396883,2.8840569337303967,0.024278245496055492,-0.6057705978982652,7.572394182448567,3.3307976918206497,0.034730319125966226,-0.2099556680221212,8060230,0.04721754401117013,-0.8540474206498687
0,100001.0,250,217,-2.079276056341738,3.3691996219034155,4.239296363729472e-05,-0.742042824846586,4.037011948727328,3.709339709828715,0.03888904311562688,-0.4658428318480756,8060231,0.058738178520533736,-2.1532188783470447
0,100001.0,250,247,-1.2604897596468296,2.2242269924492803,0.02969603168368956,-0.4947451068256189,7.13345123919649,2.6436310876833726,0.03220684689244602,0.23801981045592466,8060232,0.04790128254955305,-0.7861040675430204
0,100001.0,250,246,-1.9438595266314416,3.3087653265950965,0.025940589700395502,-1.3264133117293038,7.591934740511942,3.810446724933651,0.035958889320723754,-0.08677103140462411,8060233,0.05918394987574933,-1.9064495838812203
0,100001.0,250,250,-1.7006529463656177,2.819947535319676,0.010420665342437407,-1.1288944749605456,3.7133068133752056,3.1684578585341345,0.03512878493445925,0.057994703910296735,8060234,0.06620298397892645,-2.2890337368883125
0,100001.0,250,229,-2.050684646054456,3.2486737541333417,-0.012199707586084768,-1.111911613526654,2.5628958761220133,3.4919253466943814,0.034615073196009837,0.1157980640669408,8060235,0.05879071842927265,-1.4801085472450408
0,100001.0,250,285,-1.5239952717473502,2.6735358052086973,0.03308743476306834,-1.107559745780583,7.779540770654711,3.15573854820424,0.0343695097310578,-0.04804806986652916,8060236,0.05121815535386327,-1.403884250178869
0,100001.0,250,251,-1.8703044874109471,3.1510053604283232,0.01959573044525586,-1.0617132211275198,7.766061743378378,3.5936532239396795,0.029624900009664883,0.3078969608024983,8060237,0.05062184220753983,-1.2409625676272005
0,100001.0,250,253,-1.7794839657203243,3.086653891582105,0.0331364291430482,-1.3758382012048649,5.4520577207921574,3.61356425163894,0.030959504481712606,0.3105505083832653,8060238,0.039661333506067285,-0.3497576689400466
0,100001.0,250,223,-1.3490953659578253,2.3817433209716543,0.03216199211227504,-1.0583100477754117,5.5349230498000095,2.8363914592454664,0.033988933401098195,-0.08144059050953417,8060239,0.05544219890313943,-1.5418403071368483
0,100001.0,250,269,-2.2922011000899247,3.841935448238944,0.02064285350306426,-1.970233462423052,7.665222383879511,4.356449633992002,0.03994015765294427,-0.24836464401478195,8060240,0.060853089778468726,-1.6868000984477298
0,100001.0,250,224,-1.5995793957965936,2.6803232423086936,0.014527479341840874,-0.9835026910068831,3.2963035515503467,3.0466788756016467,0.03611089519367793,-0.23483140767254865,8060241,0.0573084125357736,-1.4916906453225691
0,100001.0,250,282,-2.183979665866869,3.6077769422812005,0.010988549880509213,-1.3540312853713796,6.9475302466035815,4.032386763554097,0.05440944247784512,-1.3611281841412062,8060242,0.06800011104325135,-2.1870263973820387
0,100001.0,250,258,-1.7187097389045785,2.900354527150961,0.018744387823254337,-0.6788395157791629,4.957922096984691,3.3115215830746227,0.04098519939090045,-0.5451037687876192,8060243,0.05778962624692317,-1.7108684429846044
0,100001.0,250,279,-1.3441358933408796,2.38868589161942,0.03421700354540305,-0.2525453098387851,6.625298877980312,2.851384959723338,0.03305466202490125,-0.2109560850946608,8060244,0.05141174015056642,-1.6219314620107268
0,100001.0,250,295,-1.9695337234903767,3.30529757965241,0.01828767835458644,-0.9834387338982824,7.759024907556543,3.747910663190234,0.036706433025228524,-0.3733401709967151,8060245,0.061190325819406664,-1.9511791687822964
0,100001.0,250,264,-1.4739509899007486,2.5445403774173454,0.025395368548114108,-1.2339915677586508,4.844367754061733,2.9646913481301214,0.028592506225619332,0.5128699722818157,8060246,0.04850369218810727,-0.9691255543829471
0,100001.0,250,212,-1.655501241725351,2.798099486935225,0.019081054304222637,-1.040915152468674,6.877422381091224,3.2090371500950354,0.0404188181296615,-0.4354014687815872,8060247,0.0628025297671625,-1.9355536093410008
0,100001.0,250,257,-1.810422892206176,2.922516279302786,-0.001932262466305091,-1.1828489427235451,4.137707351964384,3.197110947708928,0.03397055965798677,0.013975522906407377,8060248,0.05510058667851128,-1.7072749712231574
0,100001.0,250,234,-2.085619847084641,3.4132157955919915,0.005488319114478939,-0.8328466354955207,4.8160361465521175,3.790387325790248,0.03231374848573694,-0.19893145965735076,8060249,0.06415839310320459,-2.08073053365394
