start,end,N,SS,ZngE,FulD,TajD,FerL,bsfs,FayH,Colless,btree,path,iColless,ibtree
0,2501.0,250,18,-0.1762733469826887,-1.6858798410735365,0.4327342069282024,0.4435287498171919,1.4919242929877063,0.11963807820073287,0.03221820283615853,0.7882645581344688,8100055,0.0450619683033208,-1.7148273550077786
0,2501.0,250,22,1.979659905372428,-0.4426837126389182,2.025191046316535,-1.4177938522023683,1.4815604884212534,-0.061978157537152676,0.029529407954398238,1.00935982288624,8100056,0.05148551194023406,-0.1501005810262333
0,2501.0,250,24,0.07864890347773701,0.7227061423521206,0.24488138513212546,0.0300335718627744,0.6571649002317524,0.026543944954280124,0.03585848771429805,0.5174200290060257,8100057,0.03939953361834435,0.049705930000548786
0,2501.0,250,21,0.047916627838137216,-0.33596918193974606,0.43793169906090496,0.16773300014504264,1.3158257624079743,0.06833195939782033,0.03307099365202747,0.1831943646544845,8100058,0.03790970332944682,0.1803327981226317
0,2501.0,250,17,1.0212336814330267,-1.6187954659433672,2.0618278817541897,-0.21988134397504167,2.3871405529699112,0.15284567347101238,0.035683054799844544,1.0601426767513336,8100059,0.069341883663687,0.45894192569527203
0,2501.0,250,25,0.5053748992778289,-0.06408293727392246,0.7171664248443931,-0.2543655250083093,2.190507410474573,0.020279484619665358,0.032517165435937294,0.6316790957772659,8100060,0.05102344863324265,-0.26276607573992083
0,2501.0,250,17,0.20339279451649744,0.19338017960939935,0.994492815592798,0.2560016434952446,1.6987750279503704,0.1396954326926595,0.02539189014121,1.5506644378231582,8100061,0.06432180334240188,-0.585076903407818
0,2501.0,250,15,0.1205166036195044,0.543081999215097,0.6446282874710041,0.17750515027828567,0.8423615968416612,0.0954528412531378,0.02787134199881965,0.8363904399480191,8100062,0.06947143412359114,-0.8609003914819819
0,2501.0,250,19,1.2656289521452848,-0.0945401961267354,1.96979185444074,-0.5650582785331784,1.632865381327412,0.08020286914866898,0.02707604611996373,1.6173630980442086,8100063,0.05567431014380101,-0.14269861956947724
0,2501.0,250,18,-0.23629562477026456,-0.8215446257946853,0.18055659761262813,0.388719119561036,2.2123030265917807,0.0864771889312871,0.029387712138878093,1.8408172889820391,8100064,0.07339033553569115,-1.4297180333268948
0,2501.0,250,21,0.18749121119994427,-0.3359691819397459,0.4295597937345344,-0.01105240473119024,0.8263993598647765,0.03667876449771331,0.028325282697610726,1.4694430144990989,8100065,0.03590167120093277,-0.08540872899986574
0,2501.0,250,23,0.9692053942928812,-1.2446198729288072,1.9698789022109005,-0.1813286248788259,3.30112662173162,0.14351277661559142,0.030088094312734813,1.218106571452585,8100066,0.054950986742669614,-0.44689866367661946
0,2501.0,250,24,0.4760466469412159,0.0447512912570596,1.3463810419956517,0.1106640672029921,1.2390938219153234,0.13680576299728284,0.030081616789739606,0.4995415047213442,8100067,0.042438571490262124,0.7157546949856445
0,2501.0,250,24,-0.17029565995628174,-1.9891132620281249,0.6488662404979118,0.5523298653699792,1.6595152887397857,0.14963010769125046,0.029720053233461705,0.704923339787968,8100068,0.058869888154769616,-2.683133514734588
0,2501.0,250,25,1.6659054233629946,-1.373139834581267,1.9859106784226104,-1.0369058162334814,1.2051337003592852,0.0008587403910607428,0.028358595673014637,0.917814997032755,8100069,0.04926156237854645,0.26832633569099745
0,2501.0,250,34,1.263083666815927,-0.28638577928906506,2.230361405676932,-0.3839997614293559,1.7689286658059178,0.12622860050510765,0.027270371809819925,1.1228044646545672,8100070,0.030606296152351338,1.5924536595250511
0,2501.0,250,26,0.7192527087567988,-1.4310221514132817,1.3827347788490099,-0.17024282033787996,0.8202788437842925,0.0918456593204379,0.03096795785291705,0.7706976121950849,8100071,0.05892116854514834,-0.15513449318680975
0,2501.0,250,21,-0.5103817056090919,1.94311728992564,-0.20829152374078685,0.5295917164360852,-5.196424950553218e-07,0.07282252071365701,0.03785731159933853,0.7059914988427084,8100072,0.11415554691885822,-1.9167227486768337
0,2501.0,250,19,0.8378219067582671,-1.7472058444088665,1.5998602376830982,-0.2211360860283177,1.586941990133511,0.10724813569910467,0.02864360668480373,1.8289520898329144,8100073,0.06736623915014897,-1.2167876473231445
0,2501.0,250,16,1.5992823438183703,-1.5450791905361416,2.5621968547183456,-0.6924086407221032,3.138163210960059,0.11456979336162047,0.025080159347065683,1.691528827881125,8100074,0.04597421945847908,0.4821866117401958
0,2501.0,250,20,0.8242390216568363,-2.5950864008431593,1.7189653905986708,-0.13953669087358905,2.271926582619665,0.1313948800664138,0.03718098199248607,0.25175542113384464,8100075,0.05717709547868896,-0.11593876908715604
0,2501.0,250,28,0.014472606367045194,-0.3497490525185192,0.8943128987804159,0.4540061752631476,1.2071217651136756,0.15051304612873154,0.032661664025830366,1.1415741463382256,8100076,0.0545893250421039,0.06217408724112052
0,2501.0,250,22,0.012397208255559195,0.2876268263757853,0.27526140777142394,0.12795229278480505,-9.194991986519129e-07,0.04640626044712731,0.03186352447914826,0.6207325184786892,8100077,0.03708381914755797,0.2441976250261881
0,2501.0,250,19,0.14400663443188538,0.7317926280143296,0.10513367280065264,-0.1257911839411765,2.210032626821489e-06,-0.012652869942029216,0.03236700467559387,0.4955618608381302,8100078,0.07837802824200027,-0.09310058111439463
0,2501.0,250,28,-0.3828556779116729,-0.3497490525185192,0.3374178526297347,0.6554545810125626,1.4100931018670246,0.13547874420615796,0.02767080050406906,0.9476346389370472,8100079,0.03829835470915922,0.3859476924928322
0,2501.0,250,15,0.5760668534488742,-0.4602920395039864,1.1906894229525318,-0.11513792418322437,3.5975996411280367,0.09275041016311387,0.03146780671071382,0.7016082457391597,8100080,0.054913201191864235,-0.4803171324957503
0,2501.0,250,22,1.8083808148274272,1.0179373653904888,2.46738967822886,-0.9733887787511438,4.606844529067999,0.053414450437160255,0.031472664852960235,1.1869003883947236,8100081,0.059619121647881836,-0.6050327960447472
0,2501.0,250,20,0.9349469844301758,-0.22031949447871887,1.2531931697348595,-0.519372926991122,2.4836964362098093,0.02276429435716621,0.027276849332815132,1.0257723138789692,8100082,0.05950414561471694,0.4076730451176828
0,2501.0,250,22,-0.2714367132190142,-1.1729942516536225,-0.6958111052458459,-0.023492191883848258,-0.2354863812148616,-0.06601748422591873,0.035900425523433685,0.21886773092565687,8100083,0.07733082869110851,-0.7664172609911573
0,2501.0,250,12,1.1798893877010803,1.2374296820739523,1.515187063008163,-0.7196688530948707,3.4819686793527596,0.00853274317972688,0.038674410905269824,-1.5004497720417105,8100084,0.036857105842725744,0.04257995442272877
0,2501.0,250,18,0.4439568568222605,-2.550215056352388,1.24991629142654,0.08838924267843909,1.8365557809518047,0.13146217471533395,0.03421128683468365,0.42034918673345306,8100085,0.042557326078507575,1.0937034765641525
0,2501.0,250,23,0.966842927622528,0.161671099461905,1.694923602211425,-0.32200924580993096,1.758696904068881,0.0953794959854707,0.029098799891648708,1.0957061099769712,8100086,0.04985101697111025,-0.4809932428730098
0,2501.0,250,17,1.7525147664496317,-0.712707643166984,2.398499549879776,-0.9625703197402504,1.3262406888327076,0.04901651471566648,0.026367567042363003,1.2996764275052481,8100087,0.0414075657468584,-0.6429046659695339
0,2501.0,250,17,0.9585524455744608,-1.6187954659433672,1.4190222523654246,-0.4714703175305258,1.1226709761237919,0.04685930868906012,0.03581422464049746,0.592804352006114,8100088,0.043949993522477,0.7252354507745329
0,2501.0,250,15,1.4085111948636946,0.5430819992150969,2.013117647074661,-0.7392985615783081,4.391296415236556,0.05408581121914807,0.029139599874150983,0.3612174494383488,8100089,0.04048451872004146,0.9339488814080528
0,2501.0,250,24,1.1132533735292085,-1.3111584109330634,2.4406273987655345,-0.11187381901676204,1.6744407559151837,0.19557890833998265,0.030307610369794593,0.707360559676711,8100090,0.037755862158310664,0.5216999940952698
0,2501.0,250,14,1.6466192278349303,-2.4338026261574917,2.6392006651179782,-0.7254014215398237,3.4707182906022056,0.11820172227778407,0.034808589195491645,0.9959420790771072,8100091,0.03165889363907242,-0.13167518296308578
0,2501.0,250,24,1.065291576904306,-2.667068113123186,0.9314400006025296,-0.8421899477439899,0.3945972075982784,-0.059461803470657465,0.036705963639504256,0.2672644771027832,8100092,0.04016873947402514,-0.7073906028113989
0,2501.0,250,17,0.3287552662336297,1.0994680023857824,1.2070632021602887,0.20819809424502556,1.412249945104665,0.15087368210325605,0.035192382432957636,1.1365535032740322,8100093,0.04012825495530509,0.4102238610008551
0,2501.0,250,20,1.3593275083946426,-0.2203194944787188,1.4802297873853592,-0.9322836795388241,2.185963154468644,-0.02885874497283523,0.02588490161362295,1.3308821066537269,8100094,0.06463488362050351,-0.3826112521506789
0,2501.0,250,26,0.5414775180747181,-0.7983369440820298,1.1121182916136378,-0.09075287965815802,1.5201039463802364,0.08148622492687804,0.022881849980567432,1.6621415489143447,8100095,0.04731830547998445,-0.1478902760782279
0,2501.0,250,24,1.659104297022148,-2.6670681131231864,2.898369445215742,-0.5536308539535826,4.382455141924013,0.16168162493050992,0.02705985231247571,2.4385273287186804,8100096,0.033262080580386065,0.3699852819305458
0,2501.0,250,28,1.0289707129264118,-2.129171936353849,1.8967544726319807,-0.2817678565615121,2.1770590425167504,0.116926193290829,0.02831325301204819,0.7547069351545057,8100097,0.04629809560823942,-0.4294606773899721
0,2501.0,250,9,-0.345045553386445,-2.2007292414680384,0.4139550103062137,0.6388930386001495,0.8352367484544428,0.18819649209285216,0.031895323228397464,0.6139668079669145,8100098,0.07117178390983288,-1.4009450962311594
0,2501.0,250,8,-1.3825233260821317,1.120547557355928,-1.4486012849752987,1.0307265528637788,-0.717550872498797,0.07463606648990352,0.035326791035108183,0.0848339826069318,8100099,0.042751651768363784,1.3056221538462744
0,2501.0,250,20,1.1010089285901845,-2.5950864008431593,1.4213279383343276,-0.6398464246616341,0.8089165880299125,0.016937225084695928,0.03464827050136028,0.27216783468854355,8100100,0.047941767068273085,-0.2385011593368381
0,2501.0,250,20,0.521110075967931,-1.0119084632668658,1.2906044909585506,0.017425551906013494,1.7736068702097176,0.12001734291098927,0.02664691022153129,1.1695149939499017,8100101,0.04851664723409768,-0.5778450962964289
0,2501.0,250,20,3.5339482057280915,-1.803497432055012,3.5255939524246878,-2.5909792470393724,1.8331020309923287,-0.1335154907193697,0.026250161938074883,2.548251316953288,8100102,0.04273006002504642,-0.517767216271136
0,2501.0,250,18,0.8126651346602256,-0.8215446257946855,0.5440911294428432,-0.7366451994989949,-0.3941330015178106,-0.08191602572322207,0.042194584790776014,-0.17969047616490355,8100103,0.06871032517165436,-0.8764936502537846
0,2501.0,250,16,1.8054569332573231,-1.5450791905361416,2.540598611872857,-0.9617231520575524,3.3740205324097725,0.06263705374492483,0.026314937168026947,0.3407757220704131,8100104,0.06488318866865311,2.724416791147596
0,2501.0,250,14,0.6846877826403301,1.808437214814801,0.2480425860799801,-0.7327518595892835,-0.27451905450045383,-0.1167904379162786,0.03504744785593989,0.1715836881698103,8100105,0.09693613162326728,-1.8929158592828383
0,2501.0,250,17,2.033087917435594,-1.6187954659433668,2.3059257578659964,-1.3613816687070568,1.4670749751945071,-0.03231451047936579,0.026312238200112283,0.7023428441783824,8100106,0.035391566265060244,-1.2016007520386096
0,2501.0,250,20,0.9665778309368436,0.5712694743094276,1.7027394062745957,-0.3259087567523176,2.9574311929736243,0.09733602897067788,0.030747991967871487,1.255596064940793,8100107,0.04278403938333981,-0.08926466787646327
0,2501.0,250,27,0.9119831614761852,-0.8729350895890776,1.0650783477354335,-0.5762703461560554,0.9337353011869544,-0.0024769259730869253,0.0316426998315844,0.458484386192417,8100108,0.04446819536209353,0.02961635683015248
0,2501.0,250,22,0.4430417787687047,-1.172994251653622,1.0612515261943811,-0.00045639266571946807,3.4409453141132813,0.09448511993722188,0.0405331001425055,-0.08276360089367922,8100109,0.043075527918124114,0.5998340208814317
0,2501.0,250,11,0.3975759808620741,-1.0291237454692927,1.7341220201912089,0.3678474735503589,1.1329018040290149,0.25664233894474425,0.030223042708468286,1.6823951731144808,8100110,0.0425735198859956,-1.0635692000876038
0,2501.0,250,21,1.2634843629346044,-1.095664672561541,1.8877357937579016,-0.5978866670433153,3.428803815835166,0.06624455003616182,0.036032467338335976,0.4826279757136989,8100111,0.045005829770695685,0.1989341574954761
0,2501.0,250,16,-0.1594493812442126,-1.5450791905361416,0.4977903030803202,0.4544241461567198,1.4719057724839155,0.13135109622570235,0.025888500237509174,0.4053575279006851,8100112,0.03742388910480632,0.4324274047091009
0,2501.0,250,17,-0.11598302628667274,0.19338017960939946,-0.8161981559371057,-0.2738882931435978,-0.5891343021926578,-0.12627281741599786,0.035694750327474774,0.5640430575162758,8100113,0.10964503173986266,-2.7241257449625524
0,2501.0,250,23,2.05830252932581,-1.2446198729288072,1.2271087675725991,-1.9294101363211245,0.3379234898796537,-0.21812215864494666,0.028619855767154645,0.9858264534730738,8100114,0.03471142635056355,0.4216828813508393
0,2501.0,250,22,0.4136796489609903,0.2876268263757852,1.3857088477524642,0.20530073538240706,1.6926181754746992,0.1585791152637282,0.029695394481150408,1.2200782301065924,8100115,0.043026946495660065,-0.017968292865227387
0,2501.0,250,21,-0.8098326299126061,-1.8553601631833363,-0.11012300122573906,0.9548556305963828,0.8923314845321894,0.15514363108561718,0.030925545499972236,0.5619790764828663,8100116,0.06832167379194196,-0.4510863431300872
0,2501.0,250,15,0.8349767076684443,-0.4602920395039865,1.1415925985037227,-0.4646632805932908,1.7193098026341518,0.022102911162901924,0.03442155719652805,0.5261622972136423,8100117,0.07063738826272832,-0.9233197104321692
0,2501.0,250,13,0.5799642916155485,-0.14726309148325345,1.2179461258412818,-0.1123401517242953,3.3984273482659626,0.09902347659758733,0.027307386226935397,1.2123935627958258,8100118,0.03432007600293648,1.692476988260801
0,2501.0,250,18,-0.10481825437843197,-0.821544625794685,0.5872176383369173,0.4336999281032844,1.4544448272058386,0.13216073124269526,0.028876797512631176,1.0043525633573558,8100119,0.0655266226195103,-3.1775563843122763
0,2501.0,250,19,0.11109840017134552,-0.0945401961267354,1.0269626951243818,0.3917797466288531,1.387235269480538,0.16335030019628946,0.030919376430452995,0.27851429994976673,8100120,0.05190655093492249,-0.12193683978647843
0,2501.0,250,29,-0.3481465801168377,0.7169250667860159,0.3361672705865583,0.6117140108137507,1.5178845253904438,0.12745323024196198,0.03585632853996632,-0.03010554633816168,8100121,0.05048149587597702,0.7430368794788292
0,2501.0,250,21,0.7584781431346105,-2.6150556538051317,1.3935493006295645,-0.2236082451272223,3.7369450264591935,0.08653978223312707,0.02769950770825236,0.7181934238957439,8100122,0.048727166731441895,-1.4107052165342435
0,2501.0,250,14,1.015674946578257,-1.373242665914419,0.9005638146311401,-0.8166333290948841,0.2767271101249005,-0.0691928757239968,0.03562232802176448,0.1552075710481238,8100123,0.05440039728807703,-0.7627802011149615
0,2501.0,250,5,-1.039105662877012,2.6707576555551764,-0.987487983796978,0.8409999062412759,-0.5146757570946837,0.10594654202096238,0.0317953843021857,0.5698778596151894,8100124,0.03705143153258194,0.15624464956433082
0,2501.0,250,21,-0.9062659784171272,-0.3359691819397461,-0.26032913935542656,0.997303368105492,0.4740175169263703,0.14898665053148166,0.030328688023985338,0.8309325636703943,8100125,0.06981690201666882,-0.9986447679897328
0,2501.0,250,26,2.1950009783947926,-0.16565173675077832,2.6635335653143866,-1.3378588765155746,2.7094397355154705,0.01033827829881467,0.04185127607203005,0.09329091098436186,8100126,0.05621680269464956,-0.3966344739829998
0,2501.0,250,11,0.2254887672687107,0.25234871904956463,0.4671832032217542,-0.049658384113021176,2.924167255514113,0.038235344128213326,0.04122538541261821,-0.11815488405591,8100127,0.03873558751133567,1.267863319412721
0,2501.0,250,28,-0.2699095666446261,-0.3497490525185192,0.3573512002762325,0.5251523566116079,1.6214230094103217,0.11601066381316033,0.028979441338555213,0.8125590554746729,8100128,0.03699745217428855,0.5818510220913443
0,2501.0,250,22,0.8369836870222068,0.28762682637578496,1.4111670625261494,-0.3102536563545347,3.9074404780511887,0.0726911544073582,0.034081487239279694,-0.05143806457245728,8100129,0.05722891566265061,0.4034347383199372
