start,end,N,SS,ZngE,TajD,FayH,FerL,bsfs,FulD,Colless,btree,path,iColless,ibtree
0,10001.0,250,58,1.4251840523447767,-1.330234044107878,-0.4684862754408274,-2.4924793640908014,-1.6404875792604283,0.458269545508264,0.06861372073388101,-1.6179249144398817,9010058,0.08153813410323321,-2.531013412690251
0,10001.0,250,54,0.4693271604105282,1.1424320774502097,0.09672303307434732,0.038100805780904766,1.3360152578625308,-0.2793068957810532,0.030764995465733892,0.2296655239059921,9010059,0.052940255646240886,-1.277105810269043
0,10001.0,250,27,-0.8019161678001342,-0.42055491279094737,0.09117802020382536,0.7785654533754289,0.3450867429370277,-0.2606668370847596,0.06108022553045282,-1.2676998393920595,9010060,0.06564969555641922,-1.6766940366313576
0,10001.0,250,42,-0.4899286854983704,-1.1138067816042942,-0.08943290171120855,0.009913043031362636,-1.2544111869882286,2.5262944716182383,0.056579458751815415,-1.0121574397078177,9010061,0.06864554994170229,-1.6870806522661002
0,10001.0,250,48,0.5471999594143963,-0.04875362546729206,-0.10913568437746628,-0.7059911834817809,-9.93631319928452e-06,0.0482737356514252,0.05456449453728894,-1.2535701160010206,9010062,0.06267408343049619,-1.3114587227103205
0,10001.0,250,57,-0.4896729448138387,-0.20955977126293895,0.05536627864188205,0.49348389944606696,-1.3105215734690506e-06,1.4528176269988184,0.0308670164529084,0.5365621909008226,9010063,0.039753483982011,-0.16974565799523947
0,10001.0,250,46,-0.32847186450967275,-1.301012365244931,-0.1493823788364009,-0.2943510402851081,-1.7730165819129708,3.2164955260000814,0.06065188172043009,-1.2590914954038237,9010064,0.06630207465807933,-1.8396347999710028
0,10001.0,250,63,0.761650877537195,-2.274253779388824,-0.4948137404958886,-2.1864279021318938,-2.8580981183743006,0.19133630226902215,0.09281365091703217,-2.949573136933185,9010065,0.07201925983503908,-2.2004833147636043
0,10001.0,250,52,2.0036656397611514,-1.4092036688157392,-0.5924491555477492,-3.2517538163575543,-1.7710085170417105,-0.5175456139137313,0.07781731765772769,-2.0160598425072243,9010066,0.0667243755078967,-1.7653494167139183
0,10001.0,250,56,-0.08335646076956693,0.06976718663865994,0.026220614290290836,0.14137896604376687,0.05583642236223745,-0.6911694984966578,0.04337916180852442,-0.43474642333583297,9010067,0.0493612165784727,-0.7364431951491597
0,10001.0,250,65,0.5346853606548975,0.3332765039644145,-0.042945160096949014,-0.4807092170679392,0.3663259497535897,-0.1806547087779377,0.03719468444497594,-0.12285464047080195,9010068,0.04622576326812626,-0.4182474900541192
0,10001.0,250,45,0.4535947282611025,-0.4231509681541932,-0.15333996547299375,-0.7918631262273761,-0.3151007841631717,-0.14595048040918818,0.07253135966023982,-1.6523213177262248,9010069,0.07572224381396554,-1.93153140827736
0,10001.0,250,67,0.7546209585603892,-0.14820059449885992,-0.15741737900440758,-1.0165128239686818,-0.2117622478582949,0.004723868718810779,0.04752836229711473,-0.6903179182466138,9010070,0.06345453498582143,-1.722508711230712
0,10001.0,250,98,1.6095373371332578,-1.3669961400380042,-0.4863593203055338,-2.7474617585079963,-1.9738673885379137,-0.011934672708218085,0.06338376204939232,-1.3941610175476535,9010071,0.06207086410156756,-1.1713162345765746
0,10001.0,250,44,-0.07843638237069024,-1.0175208235353677,-0.1506769060935196,-0.450907474335815,-1.5041419397920457,2.2917292305197927,0.04980929410240584,-0.8455960862521503,9010072,0.06363577477063681,-2.111861395343664
0,10001.0,250,49,0.7574690821353799,-0.1653725956882656,-0.16640716499373204,-1.0301636641142544,-0.5127897613326909,-0.7290367633705622,0.053186096419337935,-0.9864841636986712,9010073,0.058921168545148325,-1.276256104314217
0,10001.0,250,69,2.6885612415322053,-1.4102850641512423,-0.6974208945316184,-4.1045875858149685,-2.2306408547040286,-0.34190496782024965,0.08576132486936992,-2.4823205581905574,9010074,0.08516863151530855,-2.6624306741817354
0,10001.0,250,67,0.3998452429826598,-1.2878640587838952,-0.27321860711087426,-1.2003415978081222,-1.4026103381089674,-0.800062342911128,0.054799844539448125,-0.7778000254609715,9010075,0.1028445579553236,-3.058854708639875
0,10001.0,250,61,1.191289113037168,-1.1601332924661336,-0.3972863028898539,-2.110341360212824,-1.513834650517928,0.2932074070466777,0.04969027212415024,-1.1859293075364454,9010076,0.06582458867728981,-2.0120431375756667
0,10001.0,250,84,0.043762122359593085,-0.981016817193102,-0.15943902046709707,-0.5945139332110391,-0.9573075411900036,-1.0333549355823883,0.060753767759208877,-1.2412246297847682,9010077,0.06213384001957651,-1.4519521677801392
0,10001.0,250,60,0.5682278266443029,-0.17684221298874078,-0.13023298079195245,-0.8012119642180373,-0.8640074945221012,1.2388201229390716,0.04800727838038372,-0.8123223744728492,9010078,0.057834314927202625,-1.4009401058611093
0,10001.0,250,67,-0.6996741329097127,-1.7710546836449146,-0.15358367169571027,-0.10178322225688652,-1.9045391413944488,2.1508204330653147,0.05265146607937125,-0.7340733858127461,9010079,0.0431996804421989,-0.33858105982946235
0,10001.0,250,31,-0.4661353500582219,-1.684753774877595,-0.19244950256534646,-0.3130741862524297,-1.8532190745685748,2.667706325779878,0.046471113656664016,-0.9778128607971924,9010080,0.0551453124325258,-1.159082257334937
0,10001.0,250,54,-0.44399923042664696,-0.05452115669408241,0.07221946117847856,0.5214304230765583,-1.852210744612908e-05,2.3448971940804357,0.050219608924772965,-1.0054091735239559,9010081,0.05164610053115688,-1.201617425032815
0,10001.0,250,45,-0.3891559081432668,-0.9854164060230128,-0.08712158110020196,-0.04802888915156978,-0.9623987697011976,1.0178279262807015,0.07194677326818795,-1.7414722229971231,9010082,0.06741482057261304,-1.7787111697390092
0,10001.0,250,62,0.4818184997435716,-1.007113636193802,-0.2453258802117795,-1.1472077503281672,-1.8047138234693658,0.8184438352044731,0.07218640971003032,-1.8471059333990405,9010083,0.06769335406140692,-1.921213095243586
0,10001.0,250,41,-0.7598816773015674,-1.7751044008186672,-0.14667812931371296,-0.009092500672726718,-1.646832640462305,0.5402167657455895,0.08089542922422831,-2.4780002937880514,9010084,0.06306273481020858,-1.7880964681841511
0,10001.0,250,39,0.6826017575469921,0.997534276204364,0.03388152316200131,-0.3141042348482623,1.542303100338184,-0.17350190195313386,0.04112147514790344,-0.2023095256216368,9010085,0.040659411840912034,-0.21252056309983952
0,10001.0,250,66,-0.8135246783921121,-0.5988064210290075,0.0507773550518032,0.6810154105711079,-0.6333688867265277,1.137681848265862,0.03676341309940223,-0.289517892258051,9010086,0.051642052079284885,-0.9955936420619388
0,10001.0,250,47,-0.7637172169324591,-1.3754506658720729,-0.08037026324992748,0.20541819663326585,-1.2784070724426615,1.228693249317142,0.029882972751219938,0.4435776541829359,9010087,0.060176188625469626,-1.3916071788740487
0,10001.0,250,54,-1.04711754154766,-1.1759204987893104,0.003234861556720973,0.6608028857428302,-1.116562186069466,2.3448971940804366,0.05194555537446351,-1.0204688850294503,9010088,0.058553209252781735,-1.4889402785595574
0,10001.0,250,61,-0.2697860818370341,-0.2896043455498301,0.0026971659722086045,0.1766091654957622,-0.4625015162790674,-0.2925590550937998,0.04400869607462106,-0.5057456840212327,9010089,0.05619019858234782,-1.28568520754586
0,10001.0,250,67,0.6157543245809026,0.5398776107944686,-0.024733770088998585,-0.4678703093880745,0.1976061363151405,-0.26353820182450177,0.04278188020900808,-0.4933747934266584,9010090,0.042476357041067496,-0.4270361118884619
0,10001.0,250,53,-0.7036656649673081,-1.3543104612656258,-0.08785283431845999,0.13824070662781304,-1.1847526258901409,0.10427544063874726,0.05960092289280008,-1.2894616525596372,9010091,0.05184447467288509,-1.0648540171358196
0,10001.0,250,54,-0.4555311293008536,-0.21250035069819392,0.04911811097611569,0.4499265389647595,-1.852210744612908e-05,0.7047696379170053,0.04067421760775823,-0.268320614607346,9010092,0.057113759698291376,-1.3439260269395343
0,10001.0,250,51,-0.9357314744321744,-1.2350843589840457,-0.026211509283584584,0.4922396506494208,-1.5207726437985831,2.6421407281806464,0.057561188601478776,-1.6696573947467823,9010093,0.05152869542686876,-0.8560721993206544
0,10001.0,250,58,-1.2493609851512202,-0.9599209638926078,0.07345822747690721,1.027168654195952,-0.3861888026194969,-0.15568068336223218,0.04619630596117187,-0.3266472234837495,9010094,0.0579784576092388,-1.3534443174747004
0,10001.0,250,45,2.2175543267704088,-0.9871737581552028,-0.5742618694828643,-3.2878765381179837,-1.5519706433887548,0.24197565515410835,0.06691799455888069,-1.2848750573886272,9010095,0.12033849684452096,-3.6842828339659817
0,10001.0,250,51,-0.4797343098914288,-1.420764871288099,-0.1396925964999301,-0.17454649271931566,-2.258628614324908,3.333776193171511,0.05780441866722472,-1.0200392820270865,9010096,0.08097443537591226,-2.2828901735816336
0,10001.0,250,45,-0.052326199532210974,-1.601274852178488,-0.24990456872659544,-0.7987611253347247,-1.6653513665072182,1.0178279262807015,0.05650739157346231,-1.2267618054077136,9010097,0.0667055318046379,-1.5637756992716851
0,10001.0,250,72,0.4440849631602234,-1.3335126091774825,-0.28667050121766363,-1.281563316521809,-1.6962068210745502,0.04964656721315623,0.07099614338246285,-1.776982948685565,9010098,0.046785709144823016,-0.566066067873981
0,10001.0,250,57,0.040162184581612366,-1.1632699816941734,-0.1920402364372296,-0.6829479462751851,-1.3517829582769156,1.140838076197203,0.07873429200673662,-2.715082236615918,9010099,0.07700155460551886,-2.6451052526350085
0,10001.0,250,63,0.2821290346811394,0.3554941025716705,0.005547058524064701,-0.15570315152186784,1.2137488712604954,-0.09285144646115767,0.045000277608128365,-0.38391808162567614,9010100,0.06022153128643608,-1.3127835848940068
0,10001.0,250,63,2.3500041515677346,-0.8081463034337223,-0.5479641756740571,-3.355338572124815,-1.1540287731674008,-0.6612269439215188,0.07404845187200416,-2.5239175560095872,9010101,0.046227922442458,-0.5130863755548168
0,10001.0,250,52,-1.1795719479716649,-0.832371712609182,0.08279169724199717,1.0127710980819633,-0.44280669772393505,0.5014812498441633,0.035436848948961916,-0.12203864672077094,9010102,0.05819334686415915,-1.3797344793921242
0,10001.0,250,73,1.6444481986673514,0.015835620059014694,-0.2873410765684949,-2.028852435226204,-0.21455803085470745,-1.4763570429304511,0.054139555098646416,-0.6796802630663358,9010103,0.04671508615105583,-0.3952559647497631
0,10001.0,250,55,1.4683922379513603,-0.6835276323152323,-0.37588118094974704,-2.1937657629302616,-1.4193849654025432,-0.6499569649883469,0.057697764946113186,-0.9017840268759628,9010104,0.06770630910739732,-1.9421934325291244
0,10001.0,250,63,-0.2677628899357625,0.10452322227138224,0.06439711792519531,0.3891067113590022,0.5268002924322109,0.4755240509992034,0.03028646845446302,0.2659309766289955,9010105,0.04438799745834336,-0.6510120143281067
0,10001.0,250,59,-0.8593106571071729,-0.7442108742070423,0.037048717689306516,0.6604110933652865,-0.17151816816817889,-0.20274694930037948,0.05359880381742022,-0.8033563506983071,9010106,0.0685645809042622,-2.411254419237681
0,10001.0,250,49,0.7022029719539727,0.4154561413066461,-0.0627624741186461,-0.6471610770642885,0.5048539518045052,-0.3702407795860464,0.04305123720689208,-0.3013140492235394,9010107,0.04499228585897844,-0.41110077091285996
0,10001.0,250,26,0.4322421599447651,-1.4184802470623292,-0.3349997082584523,-1.2851114168874411,-1.4519496207321565,0.4670334705804732,0.06008142486313235,-1.5584347578426545,9010108,0.07658375437232802,-2.264486643973349
0,10001.0,250,103,0.002589421539880209,0.5070068056325471,0.07721055592450389,0.27745785237753584,0.9822242172498056,-0.15757184998462942,0.03996926120905911,-0.2689620180923806,9010109,0.041210926655932484,-0.21000489554924026
0,10001.0,250,64,0.5697584178293876,0.8971595312507008,0.03947328963357381,-0.2162456288312928,1.0201403645237257,-0.4174263314956764,0.033278274387874084,0.3726763391214008,9010110,0.0438734409779882,-0.40343771532957107
0,10001.0,250,57,0.6029746041883985,0.8917355606463028,0.032475309171184435,-0.2627781289921552,1.5041352015931515,0.516878974593971,0.032755214406011146,0.2242197447230176,9010111,0.048832426480114,-0.974717688849664
0,10001.0,250,27,-0.11220152862469453,-1.9307182459558143,-0.3101179179290425,-0.8772678151241561,-1.9948683865435057,2.1884061729325133,0.06844525811224526,-1.7975245967661082,9010112,0.061795569374271275,-1.3884683062144714
0,10001.0,250,43,-0.30115990859148806,-1.027006904361201,-0.1106762538285472,-0.17865781582587115,-1.5808848312653998,2.8108725509894885,0.03816257586175969,0.09291267691121533,9010113,0.05456233536295721,-1.177298826388743
0,10001.0,250,43,-0.07745487557941337,-0.508257976445607,-0.06823250938735742,-0.17739175842690566,-0.7826472640960629,0.7891274930930121,0.04772614952042339,-0.6072218136292763,9010114,0.05656496955564193,-1.501985390915243
0,10001.0,250,43,1.5968154972782522,-1.6134136524311709,-0.56305681758635,-2.8533894331353715,-2.22842866440414,2.4065235394101925,0.04653128643606686,-0.7773807830800571,9010115,0.061606641620244415,-1.273752640303903
0,10001.0,250,46,-1.5056758033239523,-1.1410749613866251,0.0956768359051689,1.2544937424919522,-1.0181297056454512,2.456081305410488,0.040516906335017484,-0.3995922745200863,9010116,0.07582480459472297,-2.180180486462661
0,10001.0,250,39,-1.1485453439227358,-0.7396739919187653,0.0974958115477996,1.0318776809570225,-0.191915708643288,1.1518338773479468,0.038717281468088345,-0.21251714746958672,9010117,0.05464253326670738,-1.1852395982330823
0,10001.0,250,54,-0.7403690314937605,-0.4829619955099021,0.057881155900039664,0.6565206675430203,-0.32210435028866125,2.344897194080436,0.047890149306905036,-0.4914872343570067,9010118,0.05569374271278663,-1.4334581772453043
0,10001.0,250,49,-0.02881693999100568,-1.0125115276193988,-0.15757568630591826,-0.512231061302672,-0.9410836437855824,-0.37024077958604623,0.0423457269939975,-0.3727418220449848,9010119,0.059474456967655576,-1.3288560130116092
0,10001.0,250,71,-0.9927038145580286,-0.9829056989750806,0.021761386685679437,0.6913844396198785,-0.8162921734908468,0.0919445881364588,0.04246923176577277,-0.5000976237007114,9010120,0.04993810366915692,-0.9004901344145791
0,10001.0,250,77,-0.5548057279040969,-0.04861803342865376,0.08971540432391566,0.6605330839366668,0.42663664168803106,-0.14625694034076267,0.03653470185728249,-0.10443363209960467,9010121,0.03956883251480997,-0.19371153415043948
0,10001.0,250,55,0.3882303113529113,-0.6082630250737212,-0.1674844942392927,-0.8124131947119405,-0.7943974879075033,0.6400270109984545,0.051684560823940906,-1.0835122057443922,9010122,0.06033812670034978,-1.6387507816527007
0,10001.0,250,60,-1.1193672832368884,-0.5881279474597021,0.10838990649042557,1.0677348327717031,0.1170279287831487,1.2388201229390718,0.0306710713823034,0.13843768572459572,9010123,0.051642052079284885,-1.334673190332652
0,10001.0,250,64,0.00577870268148424,0.3738857288553655,0.05783862579527532,0.19712046998545904,0.9759922623365784,0.4226673962370727,0.04430884829641145,-0.34179421595709336,9010124,0.044917573519886,-0.3276130617524579
0,10001.0,250,59,-0.3934608725474847,-1.8661121676391657,-0.22466647481319815,-0.5287870959884878,-2.4984171686487833,1.9121569183075693,0.060723539318564584,-1.4957196411579092,9010125,0.061277367534654736,-1.4366360659880772
