start,end,N,SS,ZngE,bsfs,FayH,TajD,FulD,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,250,375,1.4950332223028329,0.9352111693551926,0.0019765612695978553,1.6490630431424382,-0.5291786204722143,-0.9143227810805148,0.13124497110695596,0.034133307423241346,8070034,0.045312620280091864,-0.7388634791097821
0,100001.0,250,413,1.0886639728843952,0.660752974133854,0.012579315208699806,1.275272691121815,-0.7212929534607087,-0.6231885275815587,0.4699991134098278,0.0300867491402278,8070035,0.039358127895006714,-0.16346829350781542
0,100001.0,250,408,0.6687042717259808,1.238541635444066,0.05128572268798606,1.0781271624211168,-0.36637121213560253,-0.2165950256055089,0.4208056722828145,0.031392935881859305,8070036,0.03887400385466897,-0.1496064652771241
0,100001.0,250,381,0.7812511607823088,1.1339665457739652,0.03905169914633594,1.1186499359355329,-0.17178572290881028,-0.33291054325211106,0.3560639048724231,0.031606913516271394,8070037,0.039895826189006486,-0.26896973627063675
0,100001.0,250,353,0.8317721521650102,1.3755597299206332,0.06345532767833888,1.339061661406746,-0.4218882397614148,-0.271517512728614,0.35479383017754657,0.03142751432191313,8070038,0.03935799298174466,-0.2139096023891789
0,100001.0,250,395,0.7032526611156409,1.2925113276417994,0.023225739367116985,0.9261739497973188,-0.5640801321270937,-0.3450371025235426,-0.08448318704624883,0.0387068461841384,8070039,0.04834211397561571,-0.6592683072410871
0,100001.0,250,395,0.7856041723582224,1.8319382830174944,0.08507953611735146,1.434589836921164,-0.708138216990644,-0.15994704811723792,0.23384419527219816,0.03319964549602472,8070040,0.03916797248579275,-0.13868463413637466
0,100001.0,250,363,0.7740778229711416,1.0384537614211728,0.0467611675229288,1.1630731970160897,-0.7047715659739776,-0.2993225949377167,0.11388996906124732,0.03377159305988707,8070041,0.04332819725481657,-0.43153938978559897
0,100001.0,250,353,1.2451728409649203,1.4021750093587084,0.03978396371848385,1.6317439065517516,-1.6560369936382662,-0.6164986264239604,0.5098974731435043,0.03044466653094714,8070042,0.039035058908966164,-0.1484453929863085
0,100001.0,250,438,0.8347809572292061,1.0621768474871944,0.04964667770380857,1.24839494503299,-1.0316365028342165,-0.32494937811707203,0.27241840775299403,0.032014593008373525,8070043,0.04023860557160068,-0.1503504993552362
0,100001.0,250,393,0.5285873646162259,0.9627460975647498,0.07105567038063516,1.058654708340583,-1.6610961063353389,-0.05498492561602919,0.5059615692918323,0.029249674428630745,8070044,0.03914431542430808,-0.13693364160422092
0,100001.0,250,435,0.9532803491266936,1.1564284485278946,0.04881060783860672,1.3722470164111755,-0.668007710667902,-0.4012253159433076,0.20784789203717471,0.0329212245159781,8070045,0.03681893472507542,0.05760800982546173
0,100001.0,250,402,0.8887213068934049,1.5344282384640338,0.057006138834795224,1.3574278835525038,-0.32536307111954044,-0.3304901341548931,0.5951182005723483,0.029036888046588306,8070046,0.03701292877351952,0.07388894245129148
0,100001.0,250,413,1.1117898946458835,2.162371266456808,0.056651857030523216,1.5988107082071765,-0.9050920140667976,-0.4692404858715123,0.5775579284299446,0.028925307416702524,8070047,0.041059537689930224,-0.3430543024476299
0,100001.0,250,414,1.2004606685486097,1.1749211331981853,0.012829626621867265,1.3991618475585783,-0.8187639554724193,-0.6911552423913235,-0.00783550150717478,0.035068601687244585,8070048,0.04759286412512216,-0.6873211012573612
0,100001.0,250,396,1.161712239489214,1.365810892258366,0.0287973440378027,1.4652137325625358,-0.7142222080408381,-0.6064548283351235,0.4953430893852474,0.03032536204800653,8070049,0.03894307719953697,-0.18661265097663124
0,100001.0,250,433,1.1141789819147825,1.1018663876285182,0.0196010408170428,1.3503129574069384,-1.2705835304731057,-0.6120161601508942,0.3205736225784241,0.03235968437229236,8070050,0.03879355515342652,-0.06600728116390182
0,100001.0,250,363,0.6129831714526531,0.9378433591989048,0.04989042781253377,1.0079115496188054,-0.9657669439633896,-0.18807378904475167,0.4739688026359898,0.0303234509381281,8070051,0.03713499157922013,-0.022629786261437475
0,100001.0,250,403,1.2066460688012943,1.466032949654959,0.018788653751624845,1.4464944931879082,-0.661820417791086,-0.6722863121464174,0.2949569501979737,0.03243744207599631,8070052,0.04448007082091809,-0.5056732506990281
0,100001.0,250,388,1.297973922754999,0.4752013322970826,-0.01494067651395436,1.318659005362852,-1.39781437866824,-0.8572601290892595,0.057206259246684765,0.03673367996385879,8070053,0.04374178742620249,-0.4372849852045201
0,100001.0,250,423,0.7796124800074206,1.4697702176081542,0.06916109155712807,1.3203001570699469,-1.2267368845901567,-0.2165670593335649,0.4979938878045502,0.029979640372677436,8070054,0.03842418361082076,-0.07492764433691007
0,100001.0,250,354,0.8079161968725797,0.8793716232839809,0.029350737930741125,1.0826124662486107,-0.32246481900402385,-0.3865419226705405,0.24864223798235474,0.032649821557551466,8070055,0.041504728591786486,-0.3039752380760333
0,100001.0,250,391,0.6301997830380432,1.1009927328319833,0.04904775036759528,1.02094771280119,-0.39246562189884143,-0.20157161621315892,0.31799497381993697,0.03234962181231128,8070056,0.039032266369032766,-0.11212447642298394
0,100001.0,250,380,0.3650795002880324,0.77495532841141,0.05485171609347462,0.7701933575740616,-0.26383823345911384,-0.016106568011228086,0.042512035932869285,0.03596267265273865,8070057,0.0465081917380676,-0.5438035800715648
0,100001.0,250,427,0.5567531722564715,1.5593762559155278,0.06631484019910235,1.0574516620689065,0.17818215232517182,-0.08999062593314859,0.15259835925704948,0.03181556872651898,8070058,0.042059267755522455,-0.404138830792897
0,100001.0,250,395,1.1065458221687117,2.8445425299081672,0.08035510020201167,1.753620447392531,-0.9002156634753772,-0.37584499863392656,0.3733934637125454,0.031192156392392582,8070059,0.04090935626216533,-0.26302800618827804
0,100001.0,250,402,0.9590936826132704,1.5001642243878264,0.0757071108197581,1.5608911607588305,-0.9388687611084368,-0.3025420164253204,0.3397363583135149,0.031094940362766457,8070060,0.03869364970220005,-0.1874708571650448
0,100001.0,250,390,0.6196082781018806,1.1971054641521268,0.0414263295851445,0.9578273568293576,-0.7258835307182386,-0.22410716710471631,0.5660699539449867,0.02835610575810608,8070061,0.04096881477522996,-0.26192730602505065
0,100001.0,250,439,0.5154510120450987,1.1866008583863423,0.06933708296469727,1.0328060699728188,-0.4308057021948906,-0.05284226157845207,0.4513305171915962,0.03106155602324086,8070062,0.038228249871679436,0.01739517137825166
0,100001.0,250,423,0.9575245126331212,1.5544864799305995,0.07082919433142558,1.5260516754435138,-0.3741066409569206,-0.31988343229503496,0.2301959312717241,0.033352254000805666,8070063,0.04002546791376437,-0.28851874501594377
0,100001.0,250,349,1.1323732029815272,0.5569072544167109,0.00549516578930543,1.276824978397247,-0.8794704809113583,-0.6774012256915453,0.4872446443008521,0.030355901580654907,8070064,0.04033840360209614,-0.31226953703018445
0,100001.0,250,409,0.2869219347672525,0.8600781246694071,0.03869428678651317,0.5755198472544896,0.3692154946383732,-0.02924717950267495,0.4203312831694911,0.03103088988526885,8070065,0.0391843607280438,-0.14544220646097455
0,100001.0,250,413,0.5287465824985691,1.1385104029217974,0.049835152645786585,0.9152878370224516,-0.7212929534607082,-0.13579088417898294,0.1832252672436276,0.032614070554486285,8070066,0.041099699384046465,-0.2834279728571925
0,100001.0,250,377,0.7214883945684006,0.5006495351255811,0.037408243681213184,1.0421985283635131,0.4125095244405302,-0.30236060723353697,0.15476652168075586,0.03323640045963582,8070067,0.042067013574009306,-0.3574238758799138
0,100001.0,250,434,0.9626424534779524,1.801120370932521,0.06368514070177937,1.4832087994062475,-0.7936090541226747,-0.3501844368801404,0.2741759474261593,0.0327749981660025,8070068,0.037857050321100066,-0.03847261633997564
0,100001.0,250,405,1.0442811294347094,0.6401552908276487,0.007412010763689972,1.1919502713051728,-0.6271000817297296,-0.615572432734158,0.12485557066151245,0.033144090007673384,8070069,0.04195312953705815,-0.37297097122824896
0,100001.0,250,406,0.78876909158324,0.23684403211040825,0.0057981710267529536,0.9016421619497182,-0.5397671709558848,-0.4641912760120258,0.23912995234529946,0.031639530401372656,8070070,0.04119431223006816,-0.2848350960015631
0,100001.0,250,376,0.9642896877072163,1.722808223808739,0.05406378940025138,1.420427292644187,-0.18313831393237184,-0.3886345277925149,0.4174480557750704,0.031322330621025275,8070071,0.03677131574809458,-0.07726689908163896
0,100001.0,250,360,0.5887131893545808,0.7983736575596555,0.04237549732716625,0.9305944240079872,-0.6846899867747112,-0.20174758936592044,0.4565160764593702,0.03000863530879038,8070072,0.0395730699607497,-0.20142503583306198
0,100001.0,250,406,0.9267807997743214,0.5268802171064412,0.01889598373117014,1.1411586005481051,-0.07243669921062085,-0.4993096029565333,0.14869030505478228,0.03319590126307953,8070073,0.04194442566901547,-0.36815287426705
0,100001.0,250,401,0.8715752324351992,0.8866532815423557,0.05563723996996073,1.3294262273175146,-1.0280467372850022,-0.3251524151670881,0.2162077590028069,0.032400876757095805,8070074,0.04138938496912643,-0.2851507458036293
0,100001.0,250,380,0.6887209091792691,1.7629700826294499,0.05429828587593862,1.1205049446007178,-0.06427022294932973,-0.2177722397486362,0.2341385335644435,0.03230057326078512,8070075,0.04143190869617911,-0.2155706988478261
0,100001.0,250,386,1.1923058968897935,1.324913881364289,0.046242693629505664,1.6168432741564964,-0.9958604374632896,-0.558904963140521,0.3606947449475429,0.030980197758364487,8070076,0.042090112848954656,-0.4010194453928405
0,100001.0,250,427,0.7902088075615872,1.417900539488644,0.06723854630204558,1.3188559178825658,-0.3108714811354906,-0.2303906351893432,0.12999990725804098,0.035159141977963417,8070077,0.04285939456751739,-0.5053120475262338
0,100001.0,250,412,0.8186365918971271,0.7301984777357221,0.03132395975727728,1.1069381843873156,-0.6694141148294468,-0.3851742048049964,0.16881934294143025,0.033087187459515464,8070078,0.04222452878929277,-0.3981152830601263
0,100001.0,250,351,0.7640795863306259,1.4352485314342869,0.07014947157268399,1.3101727149739573,-0.8382541078826171,-0.20434493394336264,0.4114363417593641,0.03147539576132361,8070079,0.04061426787697,-0.3355406396838597
0,100001.0,250,370,0.6471839402858688,1.4064631602895281,0.08362157918778232,1.273257116798947,-1.2113915835870517,-0.0806214721860874,-0.07618751628411426,0.03518659259219822,8070080,0.046248155264867294,-0.7070200719297379
0,100001.0,250,429,0.7889293492703346,0.343907864563123,0.0029123275753581623,0.8819314816860958,-0.4124544836361777,-0.4752567092372941,-0.12137842551048478,0.036117879174561725,8070081,0.050104222181365975,-0.931942558043013
0,100001.0,250,411,1.016117005726348,1.3526901165163598,0.04622025933769877,1.4236491655229673,-0.7557982475042179,-0.4500878244645189,0.31340152694474954,0.03297801850508672,8070082,0.0413950155460552,-0.2558867194828049
0,100001.0,250,413,1.0510210491412415,1.187331464511578,0.02166170993329415,1.2955850708397203,-0.8131924837637526,-0.5653167857074959,0.10915741919445968,0.034495956174930134,8070083,0.04360378108652629,-0.4496890931320629
0,100001.0,250,335,0.8424124397483634,1.9525307918188264,0.056031692802031914,1.3007394348913144,-0.051527668532634914,-0.3066124528258653,0.4532667671040852,0.030957030324286938,8070084,0.03811961745081018,-0.0991642092975788
0,100001.0,250,417,0.7760523105039348,0.9434038488466241,0.02935217376158485,1.0469883875477934,-0.3801812783885477,-0.3664120190837291,0.4036420935531889,0.03026662358915177,8070085,0.0365883529846796,0.052208541688517664
0,100001.0,250,396,0.4331133445569897,1.9449599562316848,0.07748171049018243,0.9977207197509128,-0.3310261682282981,0.02843062510554425,0.44837900736024816,0.03039671348684528,8070086,0.036693442983616084,0.009370793321815306
0,100001.0,250,444,0.9968234311144158,2.055509652957196,0.10847663102197452,1.8238707839555544,-1.4876564138994344,-0.1999647302460137,0.2500617062903242,0.03287389722979181,8070087,0.04372460602644497,-0.4133772971870437
0,100001.0,250,378,0.6704965690704124,1.1653653571183251,0.03063185720701161,0.9405970530745984,-0.4493866967947441,-0.29672671125507977,0.06786883222681793,0.03588007945761544,8070088,0.044949010156234384,-0.5437034371945061
0,100001.0,250,385,1.0723428764715164,1.2851685082685853,0.02976764419960198,1.3742464923019275,-0.8918395929812161,-0.5477404351531872,0.3659524239789968,0.03142956842980664,8070089,0.040997207774130164,-0.2730942664841896
0,100001.0,250,403,1.0209415203060492,1.5860630121571309,0.04752697726243947,1.4378640925666029,-0.7088973927890018,-0.4481594939273851,0.09214958322420708,0.03568205518209836,8070090,0.041701267823673435,-0.21965722116409814
0,100001.0,250,420,0.5797571028040317,1.2396181297814357,0.06301961968558914,1.0602811305088329,-1.1227955941861527,-0.11683776892139047,0.31424749146516545,0.031483096913896884,8070091,0.04254692278400014,-0.3589825760971379
0,100001.0,250,499,0.5830054067873728,0.938088642216008,0.04712226632827679,0.9560452374746208,-0.9447499932429504,-0.17893027125907615,0.5189552560744226,0.03080583679716128,8070092,0.03740505141038148,0.06387664407332495
0,100001.0,250,406,0.8296233037094557,1.3876626414985975,0.09074998683490522,1.5210918928577126,-0.8668985011775698,-0.1652613135178005,0.7481893314926352,0.027204075614523687,8070093,0.037446179404525146,-0.04650844549415963
0,100001.0,250,406,0.8860982440015774,1.3778995371477643,0.05594453903262469,1.3473470568771606,-1.0538306898756753,-0.3328747430520899,0.3118164276049553,0.03223613434423303,8070094,0.03820879303917449,-0.1661312968089883
0,100001.0,250,402,0.6356580838613762,0.5946025998651286,0.026298353916246117,0.8729733144583249,0.19375712810183185,-0.2916004437516264,0.03312535550479038,0.03445559260244145,8070095,0.03861724031447356,-0.2367925553490768
0,100001.0,250,360,0.6897112207454458,0.8971504158504087,0.04336621299589001,1.0478279814811804,-0.263661676867088,-0.26025679107445865,0.08179094284858235,0.034979309108571485,8070096,0.03843723537602664,-0.1334511029578681
0,100001.0,250,432,0.9729341044154141,2.2848893153173457,0.07831516424501661,1.593530051443571,-0.9586370135657498,-0.3006696259101336,0.577362539077256,0.029284378352747012,8070097,0.039242082984093415,-0.16409626082324513
0,100001.0,250,378,0.938005030303348,1.1354670670567155,0.023787220870071662,1.1869878017930753,-0.14847000458047885,-0.4877505078533053,0.20749221841977425,0.03345247482564979,8070098,0.039156421521119186,-0.1339286900424424
0,100001.0,250,387,1.029018328228695,1.7953530509060052,0.07931143036706527,1.661827062069757,-0.7563483169866922,-0.33216426915613195,0.21846907357161646,0.032673950935707616,8070099,0.0404730337501918,-0.21205654994641893
0,100001.0,250,347,0.988740554690146,1.2411389465628628,0.056161135848170604,1.4617104408861403,-1.0303041806001028,-0.3961594648070477,0.185280796350911,0.03470925145408861,8070100,0.04484160551122896,-0.656802558677487
0,100001.0,250,371,1.0105891532432707,1.1582660181479227,0.04194082404614512,1.3892176572198909,-0.9100164515613064,-0.4634209266772503,0.4218959675632604,0.03103773779158505,8070101,0.041415819364868406,-0.2770841748614475
0,100001.0,250,343,0.9848763465907576,1.5103198580793964,0.04591052634473576,1.3883359106452968,-0.3435389089680991,-0.4328139031575596,0.2807493881318221,0.03159862596378199,8070102,0.040175914778968966,-0.24276569057309125
0,100001.0,250,392,1.5605052809261657,1.2377557383818791,0.0418693253848102,1.9898521216575773,-0.8832324134318612,-0.8025322099491582,0.19576805616615567,0.03327503562637644,8070103,0.044504735235399814,-0.4992081977257326
0,100001.0,250,392,0.7411185395746451,0.6119147844722868,0.018039022808798155,0.9325428360722569,-0.6897021815581871,-0.38817722083707856,0.11612327482534128,0.03466578688991001,8070104,0.04171430931768213,-0.3656626560304346
0,100001.0,250,430,0.9137140512463234,1.1787173801362714,0.0394063274282021,1.265379515117188,-1.0810311612704615,-0.4127986431908485,0.3022309441960944,0.03232529478395098,8070105,0.03858120654661658,-0.07955376497163556
0,100001.0,250,433,0.8624668141326011,1.2868676692206789,0.024223331098031892,1.106537137226446,-0.8320845994469598,-0.4391789918814489,-0.07202375969064018,0.037720082262561086,8070106,0.03956277464325229,-0.16065011271319998
0,100001.0,250,366,1.4731189791503068,0.5989490841675319,-0.017983810227297545,1.4905590727369666,-1.0869640210085492,-0.9768388137072416,0.08236758175951688,0.03439872690842529,8070107,0.04176280458707021,-0.3206875361536067
0,100001.0,250,366,0.9771803339109396,0.9002628965059615,0.016863114992039515,1.1832932289973437,-0.41386867141651257,-0.5383556726132186,-0.032476069235706034,0.03526640162801744,8070108,0.04971576012190082,-0.7396115017808257
0,100001.0,250,379,0.1230438111465286,0.6628670083554961,0.06445974922081392,0.5703543792674823,-0.05623832258196287,0.1697281911618118,0.5874169649316254,0.027450469414484348,8070109,0.042338272006946696,-0.3438770789310415
0,100001.0,250,373,0.9169409858725636,2.860009025987996,0.061808180532461725,1.420995640825616,0.3485640824793657,-0.3299824094143382,0.20726163019527227,0.03293885434932091,8070110,0.03975787944404344,-0.24495243692116184
0,100001.0,250,402,0.5710056303059331,1.7799148473152069,0.06451924984725838,1.060848202418372,0.1937571281018325,-0.10594167048652414,0.3946559569925636,0.03074709231189993,8070111,0.03949185014132348,-0.2692851323683517
0,100001.0,250,398,0.6174606807670574,1.7330185832398162,0.05570713262571736,1.0520370126579677,-0.8692842640944921,-0.16824472355450615,0.15776321432300872,0.034861788851943035,8070112,0.04285657212586097,-0.29510563611807555
0,100001.0,250,422,1.025993690422004,1.2321209809837526,0.043629837043849,1.416779115307051,-0.6374932204982459,-0.4659597848936958,0.2332879186545058,0.03262570494308803,8070113,0.0399817988721992,-0.1507666748407194
0,100001.0,250,357,1.3551108043085522,1.2363023296629896,0.02388739070668322,1.6446093622490467,-0.2928193402722233,-0.7447328542367971,-0.012019880912111692,0.0366631735247114,8070114,0.04893539330029223,-0.8403353764075563
0,100001.0,250,424,0.7987303927242242,0.7143162317313762,0.025618608964423098,1.0464303704985605,-0.7387371771024244,-0.3946054886336686,0.2927505146091895,0.032947575004621615,8070115,0.04095274612149604,-0.2797923103489796
0,100001.0,250,403,0.8293580568677521,0.5846627854280291,0.009746222889675542,0.972781392418509,-0.4735125177994181,-0.4741632333106978,0.08587987871916987,0.03444616074267744,8070116,0.04236737172318805,-0.2763508859282674
0,100001.0,250,393,1.02852792833869,2.3190563562984905,0.06792071978926034,1.5842153426338172,-0.1167478325256707,-0.3751875412883986,0.2740348449052664,0.03325678848643572,8070117,0.04377831651442223,-0.4378023107438176
0,100001.0,250,408,1.148056397990623,1.584535455095084,0.06266439322985352,1.6792053330263514,-0.412877752538229,-0.4687189221221843,0.23700201072733496,0.031869224287349764,8070118,0.03740054220444018,-0.19036455372032213
0,100001.0,250,442,0.8825936610077422,1.6997774957245235,0.0575987818910889,1.3544688437661068,-0.4060744184133207,-0.3240013812715037,0.32635703066158145,0.033804596068639,8070119,0.039270498884793364,-0.1819803257694501
0,100001.0,250,419,1.2183465675355087,1.6361900292981195,0.049904251766066436,1.6695441731188865,-0.982123734613136,-0.560624122278289,0.1362798456874842,0.033925740577721804,8070120,0.04280816257242538,-0.37258409588502733
0,100001.0,250,420,0.6529814976404638,1.1065225345334575,0.0654208288063794,1.156573780172723,-0.3093340375554067,-0.15281489872577536,0.09407528892690922,0.035318497842788565,8070121,0.04158489296798492,-0.3630049193427584
0,100001.0,250,410,0.8536029863966811,0.2991936780662366,-0.008285324197567018,0.8771604717042459,-0.1946479852482747,-0.5578970883543657,-0.07404202981837624,0.035915687689766954,8070122,0.0405951764045429,-0.3880831408596525
0,100001.0,250,381,1.0446870511965978,0.5516282114509693,0.0028847477483346607,1.162329132047708,-0.7191746236740335,-0.6331583552572879,0.2804675614602779,0.0328677021224157,8070123,0.044168504768971134,-0.5318109553714989
0,100001.0,250,466,0.6959913580519356,1.2250233742203192,0.07586775833081692,1.2743237848325986,-1.1981816535009429,-0.1388609997084663,0.3775602769175729,0.03124232480999265,8070124,0.038290133237665315,-0.10529830424876548
0,100001.0,250,403,0.5155277444665708,0.8022684113799922,0.03541316937479026,0.8032755446742027,0.04433420717766663,-0.18275674999716246,0.14974895149586595,0.03314542867644623,8070125,0.0403812962568275,-0.363269948162712
0,100001.0,250,449,0.582524173687869,1.5118464165659802,0.06855844046582436,1.1008368839706804,-0.06761805367769835,-0.0970535866805906,-0.08753371748515862,0.038976411955501264,8070126,0.0436526325080542,-0.4593278668260384
0,100001.0,250,386,0.6331603181821392,1.4297253264345855,0.06092381048294695,1.1045061541120509,-1.2906145614422055,-0.1581862078245466,0.5038698444299969,0.030505674435920963,8070127,0.038758647493198614,0.006834892541113828
0,100001.0,250,418,0.6394699935589991,1.3788170159073578,0.07831590716840267,1.2290842585255024,-0.8861923631529145,-0.09528318904628526,0.5267925895630793,0.030453817317400687,8070128,0.03795193021985862,-0.060038561510809815
