start,end,N,SS,FerL,bsfs,ZngE,FulD,TajD,FayH,Colless,btree,path,iColless,ibtree
0,100001.0,50,420,0.20639678966309316,-0.15293093100083308,-0.26402113862881665,0.5519022815793294,-0.16088074917213052,0.013226718048736942,0.12181002344440604,0.07149418233268315,9050127,0.1396413110698825,-0.25394616359290245
0,100001.0,50,439,-0.6510046358424241,-0.8828028195085668,0.3956937563342125,1.4318121295361659,-0.3387329031564277,-0.10074447381676696,0.17984914172923044,-1.12743483928375,9050128,0.22155357869643585,-2.163541481505864
0,100001.0,50,445,-0.5625975121877078,0.2928515427569696,0.6816629451083006,0.1362982235613802,0.3646073146755916,-0.041166811627165296,0.11824574389341218,0.5126162603574884,9050129,0.129021879021879,0.16514461480760728
0,100001.0,50,409,0.12071946809611972,-0.2650808340552858,-0.31083387018130976,0.07585672110917434,-0.39705697822675706,-0.013417726617950036,0.1394744711071242,-0.1490427300154592,9050130,0.13828656462585034,-0.2141248266791746
0,100001.0,50,377,0.3062324650751957,0.3807013651020297,-0.24372586704842344,0.8718643660419697,0.04778814662796385,0.03969654485090586,0.12561024409763902,0.018611460469069918,9050131,0.14014993752603086,-0.44736593966140015
0,100001.0,50,428,-0.41263413185540215,-1.9381323534546189,-0.06806275186492709,0.6531569151405753,-0.8319795775089561,-0.1069739503505505,0.225634136633377,-1.8056644967437752,9050132,0.25491144733755583,-2.218525457722337
0,100001.0,50,469,0.3921143141533031,0.5521122100868459,-0.38733999322462376,-0.16560671722678913,-0.08419342139335173,0.04051955733833262,0.12007545736741301,0.1974177893605827,9050133,0.1306709303439686,-0.02838197620021097
0,100001.0,50,350,-0.5208384892163783,-0.6428531898511749,0.4163137442229205,1.150012596852287,-0.07772261161320898,-0.0673535185247615,0.17727567217363147,-1.571015439972291,9050134,0.15030369290573375,-0.7398210260499293
0,100001.0,50,400,-0.6778559765046829,-0.7561020823172581,0.5527290718054869,0.7068537161432689,-0.08023221444771879,-0.08600111318798287,0.16069117864537122,-0.924744374038461,9050135,0.15297619047619054,-0.8654864217534165
0,100001.0,50,417,-0.4850416356395984,0.6905669455605544,0.7011665889467892,-0.7346007023247058,0.5343878745429617,-0.020173290397173815,0.13681223784850727,-0.1158360462271246,9050136,0.1510163589245222,-0.6043767612210396
0,100001.0,50,370,0.4598383161666567,0.6713203624118422,-0.32298886971180096,0.6304938659667261,0.15509270505560982,0.0654515961017865,0.10993602739108893,0.6047823201060021,9050137,0.1224672664764831,0.20935943125112472
0,100001.0,50,392,-1.5329637765637607,-3.6640995977003437,0.9624944837275682,1.6569919598548786,-0.7384224677712397,-0.23346524573760055,0.21119404551944215,-1.8532626560435561,9050138,0.2231369820655536,-2.23253359224252
0,100001.0,50,435,-0.416509719789669,-0.9586107779032004,0.1712892999548156,0.5556665207922328,-0.3751881733366173,-0.07552613386382145,0.16851919339164234,-0.9689166857001728,9050139,0.16533851635892452,-1.1018618302335559
0,100001.0,50,511,0.06570836488756847,1.136225531358358,0.26340359498875565,-0.21981543025514136,0.6203751206465761,0.05102839723119977,0.10849900304949572,0.708536601440354,9050140,0.1288344530358727,0.058632793649731174
0,100001.0,50,576,-0.4821438860214379,0.1393989469672905,0.5570135127268676,0.1797118916086721,0.2589151786029589,-0.038853142381326096,0.15261672850958574,-0.7042312835391903,9050141,0.16466649552902926,-0.9830235551963776
0,100001.0,50,455,0.16972118321381155,0.844174552359023,0.05887293343384153,-0.32987434128913906,0.4017625707369817,0.048127771535974334,0.11285903250188956,0.42790812087689495,9050142,0.12302599611273088,0.10524607837157864
0,100001.0,50,512,0.018140752793682654,0.4852666949794081,0.12350038688968545,-0.6891817605505662,0.26939958330304103,0.02093066154303547,0.10999536178107602,0.4283527964512374,9050143,0.1086445216384426,0.40804398541150855
0,100001.0,50,474,0.18735033293111145,0.877992839950933,0.048017433133316016,-0.10481169719027288,0.4105267555202364,0.05080561753859069,0.1156543569808876,0.4975115684254663,9050144,0.1387854411837728,-0.11272159857415935
0,100001.0,50,415,-1.1852140110459712,-1.870961098290291,0.7246346602838208,0.6338575385760029,-0.6086099877114254,-0.18298896843263032,0.1954492471145762,-1.5621049426256055,9050145,0.241106534356862,-2.498477008205662
0,100001.0,50,404,-0.724272288702387,-0.1609740962699788,0.600208999132769,-0.06574163026801448,-0.06708805763114609,-0.09057383644630143,0.20742525405223816,-1.915364964749575,9050146,0.21022837706511174,-1.8142824860304276
0,100001.0,50,516,-0.2788395942332475,0.7804012522021988,0.5513640930988067,-0.22089454216020032,0.5928974057674822,0.008394982246194857,0.10289115646258504,0.7210784904447328,9050147,0.11537079620580618,0.4982468586852242
0,100001.0,50,378,-0.5312048562329297,-1.169469479732983,0.1989300789541572,0.7825565450716219,-0.5168123897354144,-0.09917952373342166,0.17578632576626166,-1.1812115482869137,9050148,0.19622849139655865,-1.6260271361702312
0,100001.0,50,411,0.18012036824079553,1.4032196299459487,0.03483969003232068,0.4558285609971759,0.3732335812106149,0.0474193552614568,0.10411583111505474,0.6509689232695897,9050149,0.1169715634001348,0.4351076822035324
0,100001.0,50,375,0.19869172114962214,0.08865504916456013,-0.27260519183392856,-0.1321409320547773,-0.19090798751789265,0.010249584562832679,0.18558673469387765,-1.0847042153613722,9050150,0.16670715905409786,-0.9009979601170688
0,100001.0,50,437,-1.1951309030140087,-1.20030161992379,0.8784941595907861,0.4024642764276992,-0.3275566586606192,-0.16441637287399358,0.20287960863357696,-1.922836816866488,9050151,0.24227736549165124,-2.3362839170130183
0,100001.0,50,437,0.04364998702778433,0.08275855839642142,0.007660977167488045,-0.411160784855768,0.08888653597181644,0.011374766220356191,0.15590273376431313,-0.7552730092689937,9050152,0.1632147908668418,-1.0207139076355805
0,100001.0,50,487,-1.010524289910418,-1.7538099537818959,0.5135690561926887,0.8449365829264458,-0.7202070187042239,-0.16974027252341042,0.1891937856223571,-1.5855436698719807,9050153,0.2350726004687589,-2.1520312542483837
0,100001.0,50,440,-0.0035167507062343795,-0.2479639571320345,-0.028376605867412582,0.2089284351241034,-0.06088126216662555,-0.00466620425547777,0.12313211801574565,0.059585042884391336,9050154,0.14684613682871514,-0.4016829796365121
0,100001.0,50,386,-0.9424585190483286,0.4112830892693005,1.124468866989471,0.007941348772561238,0.5784116098411209,-0.0714323696019795,0.13776007479014998,-0.4841766724431729,9050155,0.17455002834467118,-1.4819567133975848
0,100001.0,50,446,0.2003008632309515,0.7435561697455022,-0.011424081644085956,-0.7683522847637207,0.3176847449442292,0.045889769037674666,0.1358860375833502,-0.15039616814846296,9050156,0.14826165365475052,-0.43073925062508944
0,100001.0,50,516,0.232671433000707,0.5181892476933682,-0.09205723351156543,-0.10594886331422763,0.21639166179240774,0.04258343293705072,0.1194444444444444,0.3204104836803854,9050157,0.12161673179910265,0.40010528974430504
0,100001.0,50,513,0.2731429829619321,1.152442234255326,-0.0036548410706739275,-0.3185219395690229,0.4558122929439144,0.06406475567115147,0.12384326200115672,0.335983062145384,9050158,0.13198564309444707,0.013141039501974892
0,100001.0,50,450,-0.4127174292541896,0.048467491803112335,0.4627219400305242,-1.2847433387903855,0.19518086208086785,-0.035238535574321085,0.13287109715681145,-0.06645163240061583,9050159,0.14244269136225912,-0.27708841156852204
0,100001.0,50,484,-0.1680742648397784,-0.5392498402534452,-0.04212469408735884,0.16616159479818815,-0.3663866707778263,-0.04543654930136154,0.12914691943127973,0.04177184929413251,9050160,0.14912377994676132,-0.5601341490177495
0,100001.0,50,398,-0.5885231844964247,-0.4678821623537792,0.5529352372411412,0.3549024108459653,0.07186529434433518,-0.06478716708879012,0.12550929462694174,-0.017612322672744957,9050161,0.14410764305722293,-0.5466734482602033
0,100001.0,50,370,-0.9214245906351688,0.4016982060056469,1.0334616393634235,-0.4094461735263425,0.4381457726338017,-0.07880664283775772,0.1740456050841389,-1.3907342039279127,9050162,0.2204888365602651,-2.1121633497128065
0,100001.0,50,339,-1.437220496781894,-0.8918281664266204,1.2999820104113788,0.8138070735912062,0.07911314622469011,-0.16543037401022653,0.15020446380799524,-0.7636438937994983,9050163,0.1958616780045352,-1.84042356436807
0,100001.0,50,459,-0.708974374247348,0.031488009532752034,0.6847114951919159,-0.25886305100024154,0.12207568380665755,-0.0753910156428396,0.1408826945412311,-0.28694880846379245,9050164,0.16141183035714288,-0.6184949592690439
0,100001.0,50,359,-0.3892640611782136,0.6230664578700167,0.5587076646645301,-0.03263651853631111,0.4220696074694433,-0.01674733453925591,0.1627384082467343,-1.1220162880613256,9050165,0.15052580665293644,-0.7147864385800728
0,100001.0,50,406,-0.6164521996044142,-2.587746975142503,0.3476698217104254,2.2526595108384098,-0.3731814129758873,-0.09916063887171396,0.1545908593322387,-1.062058150969084,9050166,0.15184389545291804,-1.0090749496198577
0,100001.0,50,387,-0.37850157966485615,0.3172549293418265,0.4602456542008566,0.3054368268960853,0.2490421067809804,-0.027516359230258764,0.1466574284034601,-0.5923953830051835,9050167,0.17353896103896105,-1.1565427067845255
0,100001.0,50,522,0.4689959223488666,1.0218178495242125,-0.2520521200342517,-0.08580521584193541,0.3076824350901664,0.07686529689312767,0.11280672983479108,0.530180134317644,9050168,0.12881590136054427,0.02550417943632893
0,100001.0,50,399,0.3743112382099746,0.4585542884133627,-0.339669851811184,0.5313162931478791,-0.022442714546556053,0.04282913708793872,0.12107505039052667,0.2138964803293316,9050169,0.14248382279741162,-0.4699874018260377
0,100001.0,50,429,-0.6340993967478347,-0.2792618797517781,0.4920698530248386,-0.288327067625877,-0.12351574976339097,-0.08374686345886255,0.17685339441899214,-1.1837725589573078,9050170,0.17594675665541806,-1.0126780761498044
0,100001.0,50,428,-0.3846970998179801,0.3147188421458799,0.5449338408277501,-0.10825594634603117,0.4020460612298911,-0.017508127734759644,0.15068307542797338,-0.3577411335742154,9050171,0.15088737107746325,-0.4729205450109729
0,100001.0,50,437,-1.0952755202674471,-1.0470633230012485,0.7497996006119735,0.3007611437672664,-0.4072033568365992,-0.15814943306101206,0.16668916243746182,-1.0614371334621655,9050172,0.19058248299319727,-1.7055582848608533
0,100001.0,50,436,0.21039370674136249,-0.6129744122567667,-0.4173338284541959,0.8186741814747414,-0.4507290403203493,-0.006544665043318214,0.18615646258503385,-1.5449966635291008,9050173,0.17817775258251448,-1.456410901672578
0,100001.0,50,456,-0.4268691861458699,0.4654515157388469,0.588133364119341,-0.4338668491139631,0.4137451838404087,-0.02165253187664706,0.14283759480803832,-0.4013717564285832,9050174,0.15511621315192745,-0.6616478695036463
0,100001.0,50,380,0.12115867629412247,-0.32582178746770596,-0.31210921826302457,-0.09579736572622197,-0.3991472827161041,-0.01350976880807662,0.14892910289115638,-0.33260430944259856,9050175,0.15692640692640691,-0.647020006714424
0,100001.0,50,465,-0.6096514102610343,-1.23929414688602,0.3132637606081579,0.3712452264065664,-0.4279723086600273,-0.102004166658296,0.17518335459183654,-1.318449991008113,9050176,0.18863884839650144,-1.5758813907634626
0,100001.0,50,461,0.2620757302140723,0.10071040083745154,-0.3253636091290724,-0.17559813591451304,-0.1848876407944588,0.0181140005545628,0.10493590499783728,0.5684838965667749,9050177,0.12395745969620715,0.14626823332738922
0,100001.0,50,382,-0.3155810470067369,-0.4876496038091808,0.18744920660344236,0.9337145341008579,-0.1727521504483604,-0.049529595823890486,0.21173469387755087,-1.7765754894951822,9050178,0.21347080498866214,-1.8804898283636582
0,100001.0,50,418,-0.6229521883458672,-1.582180210759662,0.24771010978288904,1.4560928865795597,-0.5777103343855945,-0.11417347366255455,0.1555070481800968,-0.8249366605823498,9050179,0.18075801749271134,-1.3903472406310244
0,100001.0,50,412,-0.18913715451949747,-3.2973867275401254,-0.34245354151437785,1.7407754663518216,-0.9842407871082729,-0.09115736888683963,0.18190538410486135,-1.3167996767471777,9050180,0.2057380243764173,-1.8702346972638448
0,100001.0,50,405,-0.06983814922938975,-1.2531076805984347,-0.2687287103583905,1.1328659944960031,-0.6390723815517279,-0.05291745861276298,0.12777479412817758,0.03725212746888847,9050181,0.15564767573696148,-0.5959733965902217
0,100001.0,50,394,-0.4066730622204863,-0.05466819281497106,0.34911744432352065,0.6549289882090544,-0.014187218143969263,-0.04923643135205575,0.1730864101365738,-1.2039526099619249,9050182,0.19086059081166712,-1.745846909311885
0,100001.0,50,480,-1.2982178609254698,-1.1000662302621398,0.880276544909057,0.3802740477713217,-0.4989672266364158,-0.18836226632416253,0.19073660714285706,-1.5949337273964528,9050183,0.2075699598021027,-1.7380118144169991
0,100001.0,50,483,0.6743638377594594,-0.2142144528628148,-0.8534131389566886,1.0326284037729547,-0.5067524936591018,0.044405204871789734,0.11726892591899155,0.3725545766530616,9050184,0.126040626040626,-0.1562132465086457
0,100001.0,50,426,-0.7693624102710453,-0.8960257912770749,0.5245630609410349,0.15009377754055472,-0.2901520791833858,-0.11141655320334228,0.19332766439909305,-1.6502819368150738,9050185,0.23216385319559915,-2.3769084129131848
0,100001.0,50,354,0.0786665629878529,-0.3909217848026609,-0.19111366662042192,0.38948290402622027,-0.2370297168074709,-0.007223056203325104,0.14390818439176925,-0.3970733401138409,9050186,0.14352040816326533,-0.6042025650841762
0,100001.0,50,437,-0.17762379969875194,-0.6503274057259362,-0.002348599641975005,1.1143862050507318,-0.30591533900335144,-0.04239264095439811,0.16891434936547714,-1.0242576043393579,9050187,0.16066235654567174,-0.9525229779236616
0,100001.0,50,455,-0.030800200689673308,-0.3723943649840337,-0.08748401509353969,0.6145806477998115,-0.2214846723091064,-0.019102680637409084,0.11671570468678275,0.10611707883871167,9050188,0.1259116259116259,-0.19088077057226
0,100001.0,50,435,0.6366592320194976,1.3761122287046013,-0.6366901719550571,0.4534985250653405,-0.15203103001695392,0.06479768109377303,0.1128276183569874,0.5210200467385615,9050189,0.11776237212442235,0.16946412178976222
0,100001.0,50,462,-0.02110827603922621,-0.08701736246505536,-0.061970897240958285,0.20257071180254085,-0.15566699346090784,-0.013360552546967214,0.1515666872809732,-0.7097481338893308,9050190,0.16698437616804965,-0.9989366504933606
0,100001.0,50,330,-1.0202649248950888,-1.3931259517658376,0.5840097562736677,-0.2395596201425763,-0.6016131752447864,-0.16352009170848647,0.17669552669552666,-1.4908910379377884,9050191,0.2793476364904936,-2.835370038245297
0,100001.0,50,376,-1.2189190115291328,-4.397418325476695,0.5031306493589841,1.9457377057138825,-1.0954893621998292,-0.22127934462709745,0.2078006489952304,-1.9463361945294757,9050192,0.2533240568954855,-2.569798338066409
0,100001.0,50,479,-0.07708025492322215,0.32344252918165795,0.14128770831252188,0.5736074064447794,0.1425087277416307,0.0008247541014303045,0.1202833350088804,0.016653772904932234,9050193,0.13327928070452985,-0.31642562786491296
0,100001.0,50,446,-0.15793548438818836,0.2414420945429531,0.25837206369462684,-0.07071444449511198,0.2320156317310695,-0.002506106839048059,0.12638128422100567,0.048432221901138925,9050194,0.13326133373057253,-0.2775134720337796
0,100001.0,50,432,0.32459169709245217,0.17760579748298594,-0.2949067676221792,0.2737474035140721,-0.02003638545770789,0.03705239132632476,0.11537939643942688,0.21204368469231585,9050195,0.1312727989746624,-0.4503814075104733
0,100001.0,50,430,-0.03398672542605519,0.1354115282747809,0.011586957418517741,0.08362884777277478,-0.035243548464511505,-0.0064868744351438325,0.15208633958633966,-0.5396176959754034,9050196,0.16736239950525653,-0.8841624361904536
0,100001.0,50,417,-1.2652001226707503,-4.319773715431881,0.546937563371813,1.4319404100504642,-1.088437674361194,-0.22596352816617585,0.21665493783720396,-2.0146068607443373,9050197,0.2260987728424701,-2.255785960665136
0,100001.0,50,503,-0.06583087101552061,1.009338930313666,0.4176280846679634,-0.8193414747489466,0.6955949654787261,0.0407315455106757,0.10422261009667028,0.7392250951684746,9050198,0.12393003559039505,0.18786448639768688
0,100001.0,50,421,-0.3388459654526818,-0.5916518515603001,0.13718891483572382,-0.6533964691801922,-0.3094778562113533,-0.06176506888424309,0.13908547289883694,-0.4300410835230189,9050199,0.1429280045351474,-0.6127943782564528
0,100001.0,50,494,-0.2958575859568868,-0.514933514894116,0.10324588948989187,-0.3240183606958342,-0.30192151669092565,-0.05603957264497473,0.15938488071284854,-0.5483091212625498,9050200,0.15512942465121646,-0.6983540416292351
0,100001.0,50,421,-1.4667022402683556,-2.867131996941376,1.0205412193383454,1.4926843954625202,-0.5134165677513721,-0.2096643338306943,0.19661046236676502,-1.8324381089295736,9050201,0.2313966402887685,-2.418673511779478
0,100001.0,50,394,-0.5545771612122544,-0.8834465663080957,0.3332851726468965,0.5421979535807422,-0.2960301422704804,-0.08647233974225946,0.19789943004228708,-1.5639301122990243,9050202,0.26885651167683555,-2.822221120129561
0,100001.0,50,379,-0.4592005663488609,-0.1458383106345014,0.3531095740267766,0.8499338491078015,-0.09562536291662532,-0.061195179946092415,0.198889404246547,-1.5961482591481182,9050203,0.2176430917194464,-1.966517765396544
0,100001.0,50,438,-0.12938967956765687,-0.30071701526270805,0.08048474142039262,-0.011856177470412644,-0.06376580841496922,-0.019775536410694402,0.12835884353741506,-0.0636466607469767,9050204,0.13743517208863745,-0.30837478272699725
0,100001.0,50,452,-1.16002767585681,-0.6090737420114929,1.0376613315399708,0.14876023446272246,0.03989607004115205,-0.134539987762496,0.14202398130969562,-0.3282279645384696,9050205,0.16167091836734687,-0.8215330844181837
0,100001.0,50,536,-0.2294306465400881,0.7580610948383363,0.4662729174839178,-0.30801843787694977,0.5120083925592421,0.00859796290071202,0.11740501078480158,0.1611111009451112,9050206,0.12362740371739248,0.010895029020137784
0,100001.0,50,338,0.11646713370916027,-0.6725454757174004,-0.2659864178023858,1.1759700846631798,-0.3182352435586259,-0.00840496022847031,0.1220179043839758,-0.21236577340271515,9050207,0.13999877059257432,-0.6331998968640633
0,100001.0,50,359,0.08547473163519816,-0.5607055897660308,-0.3215929298882079,0.7916550158433389,-0.4784941272546434,-0.02329573051640316,0.11920009383063575,0.05242191441346986,9050208,0.14105739383131888,-0.3989089912365972
0,100001.0,50,579,-0.2663746724429609,0.5160746934737441,0.3836855608079275,-0.06891149931125083,0.28964943716022706,-0.011247406644317198,0.10642390003211576,0.732911165309493,9050209,0.1225211296639868,0.2724457530054161
0,100001.0,50,425,-0.32855940391506283,-0.6710509308269017,0.1090514634107512,0.6112738978303476,-0.3464732305881239,-0.06312188055400203,0.1646278993525122,-1.0814064008253341,9050210,0.1821258503401361,-1.3815329328034036
0,100001.0,50,448,0.11470724608667772,-0.44318543339515976,-0.1933185615947393,0.5102185101956114,-0.1794628225341813,0.001055247603167952,0.1187107693318872,0.060364751501783775,9050211,0.12822567043346267,-0.10883642003138268
0,100001.0,50,483,-0.011798729352519716,0.26030312089050545,0.04712451965438898,-0.1642586576275681,0.07111034167872048,0.003565279358408815,0.1614746427671598,-0.8733660204975757,9050212,0.15537414965986387,-0.7454589094017701
0,100001.0,50,481,-0.4633403745990282,-0.3960825553173644,0.33340576800536753,-0.05879042805406212,-0.14090025727437086,-0.06463167135206907,0.16606971071256788,-0.7259662505371987,9050213,0.19464493114318895,-1.4114119171415398
0,100001.0,50,411,-0.25526619869230666,-0.4182602079906211,0.07964594591307686,-0.192753812326782,-0.2790843912703562,-0.049752936424903985,0.17024895064408735,-0.9564177438499188,9050214,0.18216267089360014,-1.3052027021567627
0,100001.0,50,426,-0.31120241609263,-1.073911800860453,-0.026748863045120155,1.297543084959337,-0.5799025437506321,-0.07736137621568248,0.1759625316095024,-1.2540288137019686,9050215,0.2252456538170824,-2.1389311167837306
0,100001.0,50,476,-0.4994527298653017,0.2012104291107935,0.5954560056937176,0.7847956148945292,0.30460475237477075,-0.03783045098229226,0.1339240483427413,-0.20659905455477348,9050216,0.15088435374149647,-0.8327234637229839
0,100001.0,50,401,0.054153548015527464,0.7100364558493181,0.020839181158694837,1.1399977017696037,0.13231611490276687,0.015664901172519844,0.16021055161194905,-0.7470163574617037,9050217,0.16638562204542834,-1.0986859638046926
0,100001.0,50,320,-0.49149115942806,-1.4466435380158646,0.2668840940665639,1.3802200451312276,-0.3179348836805268,-0.08078229559506928,0.16229581004376278,-1.0643655131011185,9050218,0.1760204081632653,-1.2856399554627866
0,100001.0,50,506,-0.1889701917748024,0.3723101345343832,0.28543486914299265,0.0449981303386384,0.23137939939681146,-0.0061989200368792454,0.11202324531708414,0.3998134084927296,9050219,0.1381150619757105,-0.27135906732349946
0,100001.0,50,358,0.17157154373340391,-8.760619580371218e-06,-0.2173390409153296,0.6790498173169348,-0.129950441941965,0.011303047740328913,0.1328007250804514,-0.045288735996602936,9050220,0.14170803456517747,-0.39611849873266186
0,100001.0,50,486,-0.5288326571596869,0.4865086419171317,0.6858248961523971,-1.0681155848513166,0.4294195446790292,-0.032584001709619975,0.16327421020764335,-0.7601631788734821,9050221,0.13652683295540444,-0.22348933487565015
0,100001.0,50,349,0.1772129006137605,-0.8843645445512982,-0.4171954242228033,1.2898655149430198,-0.5082047967540795,-0.01446946965516361,0.16811810931269053,-1.2369465549846212,9050222,0.18037214885954386,-1.3698572009935408
0,100001.0,50,479,0.16966178585389186,-0.3024921774857605,-0.2656555940777249,1.068716635472187,-0.2260192591094325,0.004300000016004178,0.14573988936233848,-0.4859964586698059,9050223,0.13903848576467626,-0.31143574601054885
0,100001.0,50,422,-1.3460247168754358,-2.4093200772165915,0.8628519745007812,0.28800868022108217,-0.6139012266220665,-0.2023728876383437,0.18853329210472067,-1.4470954374073486,9050224,0.17746696379701304,-1.3847980328251326
0,100001.0,50,465,0.18809928261640746,0.9292651734829682,0.08257281057592625,-0.9035898664761156,0.4786956128066783,0.0556604212597593,0.11228862973760917,0.4785506831251589,9050225,0.12041423712342082,0.4364137598534958
0,100001.0,50,437,-0.945867597046522,-1.4317876739772442,0.6268247998099972,1.1143862050507325,-0.3917057366216761,-0.13937179589017945,0.15426141885325564,-0.9257041661174944,9050226,0.1829254850088183,-1.6710703588851883
0,100001.0,50,328,-1.9028549518663875,-1.3887562437427114,1.4087921077839125,-0.13081064565018638,-0.5014947284033587,-0.2615881246790185,0.19717349749817306,-1.6573454674300176,9050227,0.22002551020408165,-2.0297261228303807
0,100001.0,50,443,-0.459589096455009,-0.01461474479341876,0.4242303930579929,0.15177688721075136,0.0412324845555984,-0.051544349503257585,0.1745688721348412,-1.280178741468894,9050228,0.17115929705215424,-1.1433379350248996
0,100001.0,50,382,0.0439338887254314,0.34012430921525943,-0.0002368331583554795,1.2437112037764442,0.07416968664221407,0.01039750172954217,0.15491937515747045,-0.6753226039129695,9050229,0.2063364671711381,-1.89993857094852
0,100001.0,50,384,0.4202692909582631,-2.5523306543743782,-0.9978262017039906,1.4128859705254946,-1.220001778382089,-0.035365926336763984,0.15978538154392205,-0.5875919574992751,9050230,0.1778391912320484,-1.0538675855195359
0,100001.0,50,435,0.2646740007093322,0.23333216351686265,-0.2567602691636591,-0.5000694350523174,-0.047861375598269834,0.02800886946044484,0.11281030736902099,0.33483933722317843,9050231,0.13034406070120352,-0.1283354305923959
0,100001.0,50,403,-0.8684367646303024,-0.02694820980124058,0.98328914222831,-1.343746365675883,0.4301814938759648,-0.07294076844951261,0.12942552711692415,0.05928984626586031,9050232,0.14578389495333008,-0.450691786565989
0,100001.0,50,482,0.10543311492160333,-0.646984134543207,-0.2436886307186913,0.4265396843026085,-0.2924218611558883,-0.00792995652678365,0.13263504554364114,-0.155160349393145,9050233,0.13010815837126216,-0.30160950977794204
0,100001.0,50,351,-0.3903564131597238,-0.9676384896426148,0.17407473737481072,0.2523022168810681,-0.3258877777286284,-0.06919189167553758,0.13204692133263554,-0.3175297094713265,9050234,0.14649386540330428,-0.5909008407812922
0,100001.0,50,474,-1.0754942922055537,-1.246951607634383,0.7891834600397031,0.8957959280636747,-0.2974797164611091,-0.14798596449056126,0.14242507813936398,-0.5322541218948549,9050235,0.1487705173812645,-0.6781095796546732
0,100001.0,50,429,0.5199323875261844,0.10419026671801687,-0.6153468002380027,0.1950856399748803,-0.3088474437852559,0.040035393133920016,0.10260617760617764,0.7457093269703923,9050236,0.13234100979841476,0.02396069767742738
0,100001.0,50,400,-0.11594328072110748,-0.5367014502112261,-0.05406970628639109,0.3366843050886522,-0.3016086312139327,-0.034819221557749976,0.16533521303258164,-0.8903175627270464,9050237,0.21645408163265306,-1.8718878769753715
0,100001.0,50,330,-0.27668908481573834,-0.4394803084454289,0.12153557887622354,0.4325695044283586,-0.23469468552663386,-0.049350842752385965,0.15225783564959716,-0.5225295850287153,9050238,0.16932532506673548,-1.0362911486728967
0,100001.0,50,476,-0.6078875243247732,-0.0568751931151263,0.5501053774599586,-0.4607367689638261,0.033053273665407425,-0.06960292237732076,0.15156762186739986,-0.5175590604209557,9050239,0.15198087431693993,-0.5163773399184656
0,100001.0,50,425,-0.10992910143516632,-0.5715907302665353,0.021607394073427804,1.0295040849126489,-0.1447269546288993,-0.02313038699555637,0.13051419547410806,-0.3029730154489161,9050240,0.15244636316064886,-0.8430984217381458
0,100001.0,50,414,-0.5065653488593919,0.302839012120713,0.6003520294893483,-0.10789984896900212,0.30268492180608736,-0.038909956151897934,0.17121053549624973,-0.79558845400659,9050241,0.18256148613291487,-1.2455499598027475
0,100001.0,50,343,-0.08527690303598892,-0.6161190545731535,-0.026798389606211857,0.5935570602322061,-0.19701753525225746,-0.023921077275732144,0.12120853496037598,0.16247190288879532,9050242,0.13648356538877232,-0.32334125609418085
0,100001.0,50,481,-0.5743124308338282,-0.04125708819025674,0.5864593119083403,-0.9832806927128758,0.1602445851264636,-0.05674839048660005,0.1207000841573743,0.3025610721258917,9050243,0.12172619047619053,0.17268604208921706
0,100001.0,50,482,0.01959446041675075,0.2086183007306128,0.10882334229813788,0.2420232081993937,0.2436298822770277,0.019313507194648846,0.12414965986394545,0.22779043443570135,9050244,0.133359593837535,-0.04965992418834298
0,100001.0,50,465,-0.6023794660231855,0.6902089249092799,0.82576085659813,-0.2661723200347744,0.5756090969084741,-0.03111609981709962,0.16754971219256926,-0.8569888740222245,9050245,0.15965522572665436,-0.8237685185910679
0,100001.0,50,487,-0.020774722893437576,-0.22172174557343616,-0.026235463122932443,0.7840592579332694,-0.08593983593859078,-0.00845165395825657,0.1426204915928637,-0.42561461295481456,9050246,0.15146379980563648,-0.6285145078074427
0,100001.0,50,450,-0.27032437770099416,0.23159117096938425,0.4085402264687529,0.22990900454019494,0.3318893238054346,-0.008839649681974072,0.15401622187336467,-0.7059498353440085,9050247,0.1748988388458832,-1.1911416716016612
0,100001.0,50,339,-1.5856557698489082,-3.058339959135859,1.0339334050254687,1.380969844123552,-0.6897351985321258,-0.2368657644017044,0.18226138940424652,-1.196810651474907,9050248,0.19460516165228986,-1.520210466001091
0,100001.0,50,425,-0.614031130824631,-0.11103390379069136,0.5617031164510143,0.4370113198793883,0.04535439774503672,-0.0695898073882112,0.1626069782751811,-0.7672919004693539,9050249,0.1540584415584415,-0.8386406521852413
