start,end,N,SS,FulD,FayH,TajD,FerL,bsfs,ZngE,Colless,btree,path,iColless,ibtree
0,100001.0,50,423,0.5596796185125409,-0.03507935798067395,-0.4075709412088973,-0.05587926490670032,-0.8316255125611235,-0.16153709037973873,0.13751080542714325,-0.3844168824284296,9040057,0.16872463271022695,-1.2753822392520784
0,100001.0,50,468,-0.8556093109795174,-0.1552531602558571,-0.2613166476999932,-1.1580328022290298,-0.8695381909329161,0.8802465986214554,0.1440253285780331,-0.41322532226985736,9040058,0.16579286887168668,-0.9323954366669231
0,100001.0,50,362,1.1666394577382624,0.06341967467821237,-0.345951161110558,0.7373531050113026,0.17409158264361493,-0.8245196782609208,0.11652185626725944,0.3010658422732133,9040059,0.14089115646258502,-0.3755685208521672
0,100001.0,50,497,-0.19281551631852006,-0.016515316152259978,0.1983264956227632,-0.2567016743871456,0.2817492511736124,0.3277041270799683,0.13883074597360312,-0.09193505022382263,9040060,0.1558878723903354,-0.5455807338435208
0,100001.0,50,534,0.03644778591532738,-0.15051943563194636,-0.15770966759889524,-1.1812566386245589,-0.7302469823367651,0.9543342544691326,0.14769945635157833,-0.5807235303917544,9040061,0.15366616445235814,-0.6425555393839634
0,100001.0,50,466,0.6178072411043772,-0.0183252213836478,0.1029124646556808,-0.21555363070493166,0.059924750683899776,0.2422045229734033,0.1318105946082136,-0.21201179610908455,9040062,0.14637579169598874,-0.5021364433191953
0,100001.0,50,396,0.5228571469864337,-0.00994418146006752,-0.4853185304257489,0.20197109218367296,-0.4691596024487095,-0.4275257839010927,0.14072383339300648,-0.3827506176736327,9040063,0.16082057823129253,-0.9002458040938733
0,100001.0,50,466,0.8086243946816435,-0.08724225601388673,-0.4168890385992889,-0.4914553925140896,-1.0003616357754976,0.21535864852420727,0.13081861958266455,-0.2989082094596236,9040064,0.14536718301778548,-0.6969481809587208
0,100001.0,50,484,-0.048222771067936834,-0.003439308890767885,0.09525849723593444,-0.08526978676517799,0.08425558381903789,0.12403858188752448,0.11999377215675,0.10361118266135563,9040065,0.13825785788768066,-0.26221748004679635
0,100001.0,50,375,0.9334952299203028,-0.015041130245984675,-0.3364079998377555,0.07133013910379507,-0.4798157196734989,-0.2360422826713338,0.11329233680227065,0.2012028922533219,9040066,0.14087003222341565,-0.3551607831656866
0,100001.0,50,474,0.27041616227995746,0.05721687045288284,-0.20400458575498776,0.6039729919921961,0.3040799296055025,-0.6350696887260876,0.11761931335034012,0.12976545927358232,9040067,0.1418114543114542,-0.4845117763601055
0,100001.0,50,425,0.9597990537322654,0.012268401759237041,-0.199210683082138,0.22092505234450974,0.15564237625540767,-0.2965714464564974,0.1427753793825223,-0.1910501892413804,9040068,0.13014455782312925,-0.016503718981481258
0,100001.0,50,481,0.3418220199647571,-0.03951468209414543,-0.060878392461318126,-0.29818059950214915,-0.3140710391425933,0.2299725713972117,0.119716868228773,0.2675287955273707,9040069,0.1379264884248273,-0.2265938429352985
0,100001.0,50,472,-0.40530273872654055,-0.015988809950846568,-0.0751460874496337,-0.0908297092242793,-0.06452823290108907,0.04078297128349058,0.10421601676384852,0.5957088637386677,9040070,0.12477474433482008,-0.06974471010534157
0,100001.0,50,589,-0.022973727277657792,0.013956492067560644,0.2499040711999109,-0.02930455609420085,0.3555401309724003,0.15517388093173665,0.11932240144966284,0.14669077657603086,9040071,0.13868665443705572,-0.2975513935040085
0,100001.0,50,470,0.6791439389052152,0.024613422008802774,-0.1722135084244831,0.3095931652352235,0.06064093889256397,-0.3605002323973122,0.11544639223210665,0.4051360512850008,9040072,0.1295280612244898,-0.01970698057075017
0,100001.0,50,351,1.179539369795756,-0.03949423135415942,-0.19352854480607531,-0.21839264449153076,-0.4322648823277863,0.09161476105119996,0.14623755906303412,-0.5007898538485299,9040073,0.1648478835978836,-0.964888912902466
0,100001.0,50,387,-0.07708549946606001,0.027725808206321638,-0.1917172921252792,0.3465154216634471,-1.3358230006088328e-05,-0.4026307866716846,0.11317831730393302,0.2932999882865111,9040074,0.11989795918367348,0.15159008069511046
0,100001.0,50,533,0.237469934879502,-0.011009116414930359,-0.14471049715529152,-0.0077884388176074956,0.07372885418338254,-0.06808018256723057,0.1101502527616551,0.4987898784582829,9040075,0.1225721323011963,0.2182786018709222
0,100001.0,50,451,0.15639053440977374,-0.12659511394627707,-0.5125296899645163,-0.7672041733111011,-1.306789893431949,0.40772415894540415,0.14749460759913732,-0.4208118910018676,9040076,0.16357287595889425,-0.7617464959200559
0,100001.0,50,572,-0.2887558474596123,0.007950138954294167,0.06839354235804898,0.026975748742826443,0.3229247359379217,0.011764218534257515,0.11109599395313678,0.6363697354218231,9040077,0.12706276058810625,0.14271559885514395
0,100001.0,50,439,-0.7280274597385911,0.05429909450046255,0.1602341203250058,0.3640422480824732,0.6728274608022528,-0.2363531825607797,0.1210940420124094,0.518110261819853,9040078,0.13257496876301542,0.12664455866891144
0,100001.0,50,496,0.08244364662925703,-0.056521350676667526,-0.3026022902575679,-0.2995513400181251,-0.4997006384450156,0.10612895752174474,0.12687904430064706,0.21340165369163536,9040079,0.13752319109461972,-0.0829038433070354
0,100001.0,50,449,-0.3562497736210654,0.04735018619515415,0.2853538295061871,0.2317241921182219,0.8473610124936933,-0.05567516335344248,0.10684397521384796,0.631239613319713,9040080,0.11772404614019527,0.4479971951347603
0,100001.0,50,459,0.3868404914633685,0.05282079355148209,-0.15910844250127149,0.5401084630035765,0.3589515624888826,-0.5558001419274036,0.11059397163120578,0.3365450825815191,9040081,0.1400517471946043,-0.4496913949665263
0,100001.0,50,436,0.2070639762833994,0.029625258923896086,-0.32410769851996485,0.4411428374983665,-0.21817831486653635,-0.5542012242023459,0.1252834467120182,0.2148813159644888,9040082,0.1392085202875476,-0.2664678239660573
0,100001.0,50,427,0.21141455146937774,0.04794982331071915,0.21710658355927512,0.2767681838083674,0.5553691991470778,-0.13047169632257302,0.11124392614188527,0.6477230562533145,9040083,0.1158196288224028,0.44347405862342376
0,100001.0,50,470,-0.2037986560637524,0.054715651494174525,0.4688851891761622,0.18594743137208647,1.3439876222063751,0.07940877049703836,0.09494992441421016,0.8624682193238703,9040084,0.11257462168540884,0.4698966892153575
0,100001.0,50,509,0.4039963172958835,0.011130702501333495,-0.17131992571033886,0.19526939805410698,-0.08149651001020514,-0.2598889658515773,0.11060141545407393,0.34359699029419216,9040085,0.11909575150815045,0.2091173590980534
0,100001.0,50,488,1.049098950266104,0.037411285402948906,0.14248720474664384,0.2323150210464529,0.4897663085004004,-0.13000735686908774,0.11466778492218803,0.459339998260608,9040086,0.12355551194836913,0.05065841604254128
0,100001.0,50,434,0.2914539551889654,0.045059176581882514,-0.13746423898450122,0.4614160561011278,0.2426122402000121,-0.4755300361680402,0.11120323129251697,0.4369165345944618,9040087,0.1311783454640598,-0.17180419576668016
0,100001.0,50,429,-0.35738602585455703,0.06646064180685934,0.4258271224483392,0.3100389636170587,1.0987733982842949,-0.05180933171371651,0.10412081499266378,0.8293177072026329,9040088,0.1149659863945578,0.4114424218300992
0,100001.0,50,446,0.3943774490172943,-0.0529008111312049,-0.2828939765558147,-0.28002263628106056,-0.6408442064842859,0.09929745332608726,0.12600452268819612,0.051665180786691564,9040089,0.1397296206618241,-0.31060157216672424
0,100001.0,50,331,1.4488515652724023,-0.062346430871004166,-0.6925230771492649,-0.11676632201859545,-2.37945376012762,-0.2543680253011181,0.1565954506802721,-0.7520001534239774,9040090,0.1771714783474365,-1.3743827249595006
0,100001.0,50,539,0.6384004705024628,0.011155799186431064,0.2702925930124783,-0.0650941450157187,0.7797169149467613,0.19702180891585627,0.13454967240352367,-0.2558599864342291,9040091,0.1495890022675737,-0.5448452139354192
0,100001.0,50,412,0.6983577894141595,-0.016352751634677188,-0.15010124306022454,-0.0495180971416687,-0.2954620006945788,-0.034103779716208336,0.12766193433895293,-0.13206537688263387,9040092,0.13436865974459958,-0.2654245327106871
0,100001.0,50,435,0.6237785179434936,-0.050700090478427176,-0.35027864294987004,-0.2215955537470436,-0.6592875318079721,0.01328442544799613,0.13022351797862006,0.12138486130215245,9040093,0.14247353076568972,-0.2558839470548241
0,100001.0,50,565,0.483685791206367,0.011448662117322895,-0.4570754113772851,0.3668881991564372,-0.33831730233113266,-0.5585182991521536,0.13696958604069426,-0.022865352730024067,9040094,0.14712049203242938,-0.22681019638451375
0,100001.0,50,409,-0.6482923809989701,0.057890265426737066,0.3233088142866997,0.2978232238458189,0.6664910151533615,-0.09411969471631393,0.1162783295136235,0.456103022485461,9040095,0.1410401767544625,-0.1880350755981314
0,100001.0,50,457,0.9541745463959096,-0.02626010030620306,-0.7368048714987834,0.2125548823589596,-1.2202567694941926,-0.5672386266272349,0.1233603489242588,-0.17201175845280206,9040096,0.16865738543479408,-1.187510097312468
0,100001.0,50,456,-0.6938379909189473,0.00972290504584049,0.12987261358988492,0.005572016301666753,0.43075999177112656,0.0622488696062894,0.13780533310370555,-0.10305061408497662,9040097,0.14913982121774327,-0.4259392892055882
0,100001.0,50,412,1.0937575979077556,0.027795579344957584,-0.29397102124531554,0.4076448606980542,-0.2841094946921292,-0.5091290884323066,0.11513691771124697,0.34024194291062104,9040098,0.15340012816720885,-0.5828481727962109
0,100001.0,50,430,0.35922607586016875,-0.02491085436837316,-0.6312084931204348,0.16170333099164608,-1.0125358019220956,-0.4678495678175135,0.12258989310009727,-0.036256330912475966,9040099,0.1316400473232772,0.011704135329232186
0,100001.0,50,442,0.8634833669621866,-0.15965126523399556,-0.8171288991406382,-0.8665360370124247,-2.908038107788644,0.3374284748281812,0.1589030612244898,-0.94598592057538,9040100,0.16990344524906734,-0.9674822585875924
0,100001.0,50,375,1.36764329591015,0.00937593807549104,-0.14802479079563013,0.16609276946159698,0.18673509997304366,-0.22191570413124032,0.14052626126592768,-0.265610772074031,9040101,0.16280743066457345,-0.7944974720550931
0,100001.0,50,474,0.8019889631961165,-0.048682780462525055,-0.4307238951301296,-0.15749430125542013,-1.0188415992900068,-0.08464006589445222,0.11667022830074435,0.08643587751032429,9040102,0.14217818910509938,-0.456186241190731
0,100001.0,50,391,0.8366218942229333,-0.049839248941553005,-0.49988064633308393,-0.1257127802494461,-0.9599950317581434,-0.1477973548806393,0.12453412215950208,0.10863214292500313,9040103,0.11469149063134025,0.2443931914267573
0,100001.0,50,458,0.07131898766520732,-0.02399825549826777,-0.058366243375313064,-0.16834731692516855,-0.09344053635764746,0.1174281895930177,0.13930963010204087,-0.469793876838017,9040104,0.14930285091135695,-0.6152949646359449
0,100001.0,50,518,0.28249747730384434,-0.019619051098303284,0.2808617050309197,-0.3317857183675045,0.012358780052271506,0.4363193625714263,0.131513165611072,-0.008167483171774903,9040105,0.12758054610733185,0.09620804448436382
0,100001.0,50,530,0.4253509217251501,0.04058484179187618,0.07055185106161024,0.3019303923342471,0.5071138299135096,-0.2282728446525618,0.10383821775155573,0.788754446626076,9040106,0.11622673021304335,0.3120840287133645
0,100001.0,50,403,0.5668958962268712,0.001424624383779547,0.019948303671193112,0.00026379262818142235,0.3553889040467957,0.010067247481389709,0.14204772818218184,-0.33644564744374345,9040107,0.14770948061764386,-0.6561726469577305
0,100001.0,50,522,-0.11421294641665365,0.023472245239411,0.3770204876766224,-0.023839808525185576,0.6509394075450247,0.21604030180806086,0.11819727891156474,0.3711988633721778,9040108,0.12799105656248516,0.06782866375706324
0,100001.0,50,492,0.6221240315673898,-0.009957834590255659,0.1332158753261846,-0.16280469260273234,0.30976345711642844,0.21167246941096252,0.12297002134187013,0.2314743273959328,9040109,0.13529097770495058,-0.14356327894121768
0,100001.0,50,371,-0.6166693630086513,-0.03749895522799659,-0.051297136893439364,-0.2855725455462024,-0.1776450519388053,0.22380495527063266,0.12943359161846554,-0.13985516415493365,9040110,0.12602355757117656,0.07001153754506345
0,100001.0,50,462,1.132794707086806,-0.0357986796362393,-0.07946849025817129,-0.25564123017935997,-0.3618336640919861,0.18305577158040895,0.13830203442879507,-0.2897276907467546,9040111,0.14842164936149896,-0.5824032555604812
0,100001.0,50,492,0.3208147336876913,0.0060323477634973924,-0.3191170216540323,0.2392731690545508,-0.237316948372,-0.3748920852552114,0.12816907250705162,-0.2243021136902991,9040112,0.14172509494595387,-0.466371888382665
0,100001.0,50,508,0.002661019740436548,0.041812408308560166,-0.05316299071883336,0.3851426336918972,0.5282117899553378,-0.3652534746373701,0.1092668178382464,0.5988509802376082,9040113,0.11660083388193986,0.3529620058725913
0,100001.0,50,443,-0.015445752024322603,0.08354422812122198,0.06495762308544012,0.6672293311883729,0.656745390601651,-0.5513926104109336,0.10308360186179738,0.8163223177491684,9040114,0.12932593672389586,-0.00517457305162314
0,100001.0,50,484,0.22741427075993856,0.028302791419564526,0.17276188314672006,0.13741010974888546,0.597191347977332,-0.03113334898396183,0.09981352947270283,0.8245922909642395,9040115,0.1146726806664695,0.2687080083007505
0,100001.0,50,452,-0.3101926711001932,0.03866091602370575,0.2484453407730357,0.18011224442197274,1.0620466240884263,-0.02949520758544104,0.10787559704732956,0.3934399487066471,9040116,0.11576003640892983,0.2615086539154771
0,100001.0,50,563,-0.5041283354558745,0.040356701765814205,0.36827066700593614,0.12443954729071335,0.6490920350805718,0.08158001799896103,0.09719645433931147,0.95462988135254,9040117,0.10497041282266327,0.7405288407680907
0,100001.0,50,431,0.7975709083708811,0.07492722640328423,-0.2068524808793371,0.7543901673853138,0.6197760672601383,-0.7682031629335456,0.12568116251736305,0.2510150310188826,9040118,0.1389115646258504,-0.20851120012778046
0,100001.0,50,353,0.6094436465021532,0.04480090175920772,-0.4788838242965154,0.6586147243329223,-0.14319084124766182,-0.8239495981350874,0.11603498542274054,0.3344473291826482,9040119,0.13050696469063813,-0.10576891643737532
0,100001.0,50,454,0.2641548905803253,-0.014213564873315888,0.07572941611361651,-0.16472235589416098,0.10238746416624117,0.1835641670219555,0.12328453120378605,0.0813090645687659,9040120,0.13975900437694452,-0.12798716973351787
0,100001.0,50,546,-0.7430887744025415,-0.0056701853149455275,-0.0436541860984698,-0.022247470051065896,0.2023118018290248,-0.0030905141502359803,0.1130105721942456,0.3055422177286849,9040121,0.1380280507264635,-0.2103407896029949
0,100001.0,50,470,-0.01459667142754535,0.002536058951870229,0.1747597638083658,-0.08162527643290443,0.31354372170008954,0.16193330356647792,0.11710264216183712,0.3749252148423418,9040122,0.1208802486511846,0.30488575333840096
0,100001.0,50,349,0.6116748460454319,0.02253172264697052,-0.1450267732464731,0.2748217561278683,-0.1340295650226807,-0.31554775072881225,0.11425772840781875,0.29224343660122565,9040123,0.13018522626441878,-0.2462513282172973
0,100001.0,50,450,-0.16521769371995704,0.0024763025424884896,-0.033911984808334336,0.04090886573950301,0.057928724145441715,-0.05339361351301574,0.12356554771441305,0.046371050988781325,9040124,0.12552734272003374,0.0678326121336453
0,100001.0,50,469,-0.1972072518896408,0.018834250532529875,0.07383504827573416,0.11564206972285293,0.3662637123703378,-0.06321776130989516,0.11300195183558658,0.3732829045698301,9040125,0.12595509218180026,-0.0788210895907206
0,100001.0,50,455,0.06093461971318515,0.024883950340805237,0.18205881198030072,0.10288594668098434,0.4376805110804128,0.003903187508064685,0.11232391186563116,0.5363817840727331,9040126,0.1208538971144014,0.3176272656815982
