start,end,N,SS,TajD,FayH,FulD,FerL,bsfs,ZngE,Colless,btree,path,iColless,ibtree
0,100001.0,50,455,0.2330500764158421,-0.007703412005295502,1.2007940893032978,-0.2024808633876229,0.014464717363615712,0.2979913282109713,0.11200003561634056,0.3838219300888757,8010126,0.12820961718020546,-0.3504853456409539
0,100001.0,50,354,-0.5678559466171148,0.003644924002206325,0.7238231177144236,0.3647186032818723,-0.7550351884150379,-0.6122984112503064,0.15163751214771626,-0.2915927680599211,8010127,0.15343166969758198,-0.5653336664806182
0,100001.0,50,304,-0.2550352783960125,-0.00601242022410578,-0.12480291873618092,0.0993530436361738,-0.3778934947192696,-0.21821663521347426,0.10705467372134043,0.5649243375609351,8010128,0.13271764401963318,-0.11714347891108895
0,100001.0,50,402,0.4277650032412703,0.03929154502984987,-0.1601949286236411,0.07936794574423106,1.0017241039329217,0.15126353717074664,0.11487847566210947,0.544655446556596,8010129,0.1394557823129252,-0.3958359623261063
0,100001.0,50,527,0.540911502762503,-0.010942375628099495,-0.8478940410992054,-0.41187809946128295,0.5704144225827202,0.6411942879856661,0.11709391073502574,0.4506172097609103,8010130,0.12017573696145124,0.2841975525328868
0,100001.0,50,591,0.5310309691962766,-0.030137602957414363,-0.6867972728784367,-0.5691113459408234,0.4471759769117679,0.774321990103516,0.11815110659648473,0.16554241699079386,8010131,0.12097795322508564,0.06650093296601163
0,100001.0,50,503,0.22206453960111,0.02099674923490336,-0.05298252839721486,0.046607399988941776,0.428889414622227,0.07402499493213313,0.137417350117617,-0.10340700477845292,8010132,0.14876997310552129,-0.4233377185419415
0,100001.0,50,446,-0.06409739364863716,0.03272324398297804,-0.1039352940317123,0.31415508554089466,0.2143149801221461,-0.308550226121006,0.1052213703160822,0.39168710154461983,8010133,0.1248675699788112,-0.0822243148704279
0,100001.0,50,389,0.13206044018708615,0.029579969174653067,0.3250164302390133,0.17152742293106107,0.2849349434654113,-0.08218536046998406,0.1297021784904437,0.011684716565683002,8010134,0.1387373915083275,-0.21152268974049174
0,100001.0,50,421,-0.23055607346075874,-0.05174629342496783,1.2112311673126561,-0.30080571240643145,-1.301983310403147,0.14460581075933945,0.1329284554730983,0.007474561602005489,8010135,0.13676810009718174,-0.06062063243444098
0,100001.0,50,444,-0.08703384872973083,-0.02217752660499445,-0.7235902719832317,-0.13598896434921065,-0.10478804311185627,0.07424442468984281,0.1036991911192338,0.5633257335734811,8010136,0.1174541245069456,0.31475572087809817
0,100001.0,50,386,-0.06747643516521472,0.044474612284034994,-0.14546136658447625,0.4144864637950661,0.3040507567286551,-0.398089123474799,0.1092021145807722,0.7643262671604012,8010137,0.12247217068645636,0.23315810427552916
0,100001.0,50,403,-0.09484020396305863,-5.028086060397538e-05,-0.02099403051243815,0.05543536727927549,-0.3396287182459886,-0.09755235742698096,0.1340354855392449,-0.3394887089876097,8010138,0.15716867103984447,-0.7834574801665168
0,100001.0,50,372,0.08510383341801975,0.006718751042453914,0.2513852235368445,0.006490325553848657,0.1527030300657365,0.03820730902631534,0.11181972789115653,0.5987120888383634,8010139,0.12181346222699607,0.16642714403208975
0,100001.0,50,439,0.10736763854160956,-0.025484190406577758,-0.8292699404858453,-0.2784646329967477,0.1397911752387681,0.2996055392724741,0.11291946946376315,0.4246887399864856,8010140,0.1400340136054422,-0.34550671210805894
0,100001.0,50,457,0.3679976415968557,0.030220543121094682,-1.6074542620000474,0.038353725924539096,0.6019840470814407,0.15660366593900624,0.11749956392813538,0.30581977101052626,8010141,0.11571658738683448,0.24496660682520224
0,100001.0,50,371,-0.04292824724296078,0.07712822255197553,-0.6565599848835002,0.6747290908438032,0.8302578722777859,-0.6134417668283252,0.0956764693455022,0.8684594259058043,8010142,0.11999340552547545,0.2695502318488301
0,100001.0,50,438,-0.1110643178873243,0.03847941607242721,0.6308016205267047,0.3903590655233173,0.005637971580041371,-0.3996089416598968,0.10908586232420428,0.5931281345592736,8010143,0.1105776956451872,0.3222448675388497
0,100001.0,50,429,0.09936146767096436,-0.026157611361387376,-0.35738602585455675,-0.2793436311236501,0.15889441316423986,0.29621509975218635,0.12363305537268687,-0.04963751256769967,8010144,0.13431246284921736,-0.16238673382771102
0,100001.0,50,452,0.18261302895468168,0.0031376975323587327,-0.6052338246763533,-0.08115374665223757,0.0888716328394378,0.16553923443229476,0.11707790460817097,0.2636640618683078,8010145,0.12082928409459015,0.2398113012059012
0,100001.0,50,360,0.2035816801216511,0.04156423082625126,-0.4115897448075953,0.2300252665664399,0.468984039466917,-0.09660593019844954,0.12032027576131127,0.10323905119078587,8010146,0.13279761904761894,-0.1370058397771181
0,100001.0,50,496,0.05433561042789969,0.0028863124999285827,0.4411139002403293,-0.007642540472486424,0.19472960763174352,0.034811328581887985,0.1211061157136122,0.19863224499623494,8010147,0.12867468415937808,0.0010523888624608044
0,100001.0,50,484,0.051406581465767216,-0.052287261939767335,-0.8138812205898114,-0.4724378664393649,-0.24545386009987774,0.4408479407501431,0.13537650083074707,-0.1639142020712522,8010148,0.13928135356706786,-0.4877853395674197
0,100001.0,50,474,-0.4122943363180544,-0.0012323852824139387,1.0521408695096042,0.23273849253614,-0.7763212105109445,-0.41727379479990107,0.12120956873315368,0.1960062078242726,8010149,0.14868975759317812,-0.6326023724596533
0,100001.0,50,442,0.07009121379050699,0.02742728823228425,0.0925289294518541,0.19029693165136247,0.4203483649410155,-0.13061234328527754,0.10480442176870744,0.6964223551101872,8010150,0.12931392069022732,0.1112594190441376
0,100001.0,50,353,-0.10309592265077698,-0.03445707971698141,-0.3125778346843583,-0.2292409526675576,-0.34793625489136004,0.14772996752743334,0.13521882741535932,-0.3401777062280542,8010151,0.1383995703544576,-0.29278920241652673
0,100001.0,50,490,-0.2861205998028072,-0.03634196273948924,0.668351645729874,-0.13855630935991053,-0.8218005379981631,-0.02650666208922904,0.14057136616114335,-0.424349791142136,8010152,0.14764123040520552,-0.7721075597852765
0,100001.0,50,391,0.01472228608405614,0.0100801392573297,0.4201239355274581,0.07628855265508869,-0.16152378370583334,-0.059266112650327524,0.1267053524706585,0.05485901318402468,8010153,0.10957980753276922,0.3555814297691208
0,100001.0,50,407,-0.021118118880302232,0.04927995602404401,0.27432212352511914,0.4280549178301871,0.45804612029876596,-0.3861117642368174,0.1420290338357566,-0.11025091272946053,8010154,0.1223505191550304,0.2385701534523775
0,100001.0,50,420,0.6188336445234797,-0.0038192650900608117,-0.3649854215480531,-0.3968398805122265,0.7580109672719251,0.6674917112503989,0.11238919810348384,0.5042353584605457,8010155,0.11750514159152038,0.28171284052221673
0,100001.0,50,409,0.3882162195205561,0.04858455595078034,-1.0827818422638569,0.1811004968947784,0.7952911799108277,0.04170820399062,0.1078347488063548,0.7115917836579417,8010156,0.127093848292005,-0.13170728730806364
0,100001.0,50,477,0.1873804795116024,0.06215156993721055,-0.21809540889714535,0.4149027335057576,0.8277067380610996,-0.2668962576638283,0.10095336211407636,1.0105322795953688,8010157,0.12450919965301566,0.3001528097534022
0,100001.0,50,377,0.08249722552289496,-0.07314879004911902,0.0474035584961638,-0.6646884567032247,-0.4708933184120547,0.6250816779783008,0.12752341196218756,-0.09654174711406116,8010158,0.16437809691777955,-1.1047230763594298
0,100001.0,50,479,0.3512124241816532,-0.0010714754138239978,0.14038683104579852,-0.21620694876880486,0.3507660448213017,0.3712139401606229,0.16540228656907788,-1.050852879178653,8010159,0.17053696478591435,-1.168406202227376
0,100001.0,50,432,0.14635245128819607,0.012991787844799943,-0.5149479994663864,0.02342199581668544,0.3936911283189669,0.05507872626832325,0.11802992473585172,0.23380053390808755,8010160,0.13482851473922905,-0.029284148730425095
0,100001.0,50,428,-0.11853996421545905,0.001720041390796575,0.2724504843972724,0.08437199471260946,0.05607036739500512,-0.13520047392174406,0.12243448515769932,0.3744312066160749,8010161,0.1377708490803729,-0.1604218308042647
0,100001.0,50,490,-0.450574923001993,-0.13654765522292733,0.7288581920338246,-0.8889751317551841,-1.9885873845675248,0.5464489688189816,0.17013566790352505,-1.1151554231580685,8010162,0.16931638726919335,-1.0439922153539725
0,100001.0,50,436,0.2504730452686358,0.01564523477810983,0.3769556999476611,-0.01553282440010369,0.35782974621557545,0.1430342525670253,0.1216646852915924,0.38177945870907626,8010163,0.12737465356512978,-0.08741356482889805
0,100001.0,50,438,0.03886615872381848,-0.07338921290191036,-0.35009712378468383,-0.6425636526695037,-0.4258358353659796,0.5834060587630429,0.13806467287375776,-0.19112478814036035,8010164,0.1703361524790096,-1.0125450135489764
0,100001.0,50,427,0.4887949212233305,0.0046265292160268395,0.4889365140613869,-0.24898628974383594,0.6666107943010213,0.4707710152933595,0.1532454648526078,-0.6430131579865619,8010165,0.1468441150044924,-0.5354824623886661
0,100001.0,50,472,-0.06889156703724524,-0.02602563337860396,-0.8135127287564106,-0.17935531786460124,-0.09103424334778028,0.12163754943022807,0.13268066967046566,-0.060722260064962716,8010166,0.14007996815747578,-0.3125915843327615
0,100001.0,50,469,-0.20873822249722795,-0.11293350682464205,-0.481612063855307,-0.8313978281957801,-0.836956405748302,0.6210402838434207,0.1825684588556235,-1.1885620814050977,8010167,0.1849489795918368,-1.1427273129482012
0,100001.0,50,456,0.4348612071951808,-0.03110885308269298,-0.8563199545470623,-0.5192100613764481,0.2706539695185189,0.6800088820655588,0.12829621095750138,0.020558442136741784,8010168,0.13524768881911733,-0.0852992858937318
0,100001.0,50,467,0.19910927900927405,0.013325815953603094,0.4190272550911234,-0.0047933834387269844,0.19980033321572094,0.1071508165828551,0.11979215649393403,0.02300410488381146,8010169,0.11904122551276144,-0.08100658030267949
0,100001.0,50,430,-0.3901734072084908,-0.024730227114125838,1.2549170671441985,0.02118368428046001,-0.8386275547175217,-0.2201406964455639,0.12664329535495178,0.043331050964845484,8010170,0.14262937317784258,-0.2882763251918372
0,100001.0,50,529,-0.7114820718269045,-0.2005127104827439,0.712718288833514,-1.2774725604053898,-3.5653906840135705,0.7520578992136278,0.17419088847660294,-1.1668621322783224,8010171,0.17242212674543506,-1.2094105009823284
0,100001.0,50,431,0.17231391154300574,0.08830177157429815,1.2100132621231698,0.6438387618625897,1.3529295037342397,-0.4753997290650354,0.11421073805866425,0.5081795220566165,8010172,0.12468505920886867,-0.032185896634260726
0,100001.0,50,399,-0.0926622648657956,0.005721837286847154,-0.3964118037143792,0.1028127909578681,0.06952800992711325,-0.1379480366467875,0.13595255810657597,-0.2323025879873076,8010173,0.15216690124325594,-0.460954917399652
0,100001.0,50,356,-0.1755411163466935,0.019943793497523014,0.36883629725700345,0.2710845939177412,-0.02417425857070329,-0.3280342224261511,0.1139566216096829,0.2410160974343555,8010174,0.12620837808807728,-0.09629501933586897
0,100001.0,50,354,-0.17998718239046302,-0.03311919165355541,-0.15381994321711087,-0.17276541349453475,-0.3408492362553279,0.05860755984072075,0.13210207552408712,-0.14013901417701333,8010175,0.17057823129251695,-1.0928409328747015
0,100001.0,50,462,0.09408603868606813,-0.07735672218659795,0.587490985713271,-0.7091436613185312,-0.472884655257784,0.6704016322195927,0.12457482993197297,0.11667307591078747,8010176,0.12216060337178355,0.2454168604254687
0,100001.0,50,408,0.5035973816090101,0.02734827958528145,-0.09736961846545546,-0.06598463467284689,0.5724627113067726,0.3178599342090578,0.1106049562682215,0.4046798706782987,8010177,0.12259720401922235,0.06519166796555054
0,100001.0,50,468,-0.0820645998866817,-0.03734503009035768,0.0944213721960235,-0.2672301100785576,-0.38298748082206013,0.1918751430196497,0.12716525634644085,0.10605596170996293,8010178,0.14005520240883235,-0.3625466474379079
0,100001.0,50,424,0.1894544592524647,0.010895596849472786,-0.8118316191392507,-0.019683845171802238,0.33902044036557943,0.11511621665365472,0.13132440476190468,-0.023363255968645216,8010179,0.14433859481292524,-0.3395555800060018
0,100001.0,50,471,0.23688125453612624,0.01805162782688865,-0.4935659064684652,0.01288117944275372,0.3438670091745937,0.1111933759136121,0.11762152777777775,0.11680879362243478,8010180,0.1266652494331066,0.0434545447095358
0,100001.0,50,367,0.22138796830845425,0.03623320777011402,-0.7487851093379765,0.1747640672959634,0.4137967677397362,-0.0389811922525232,0.12441055967841687,0.22496235038304446,8010181,0.12085921325051754,0.3326185730439641
0,100001.0,50,443,0.050788063940459864,-0.10490288936170228,-0.4836691418825285,-0.9158267237231776,-0.2921492821028794,0.8291527386770559,0.12202173552347766,0.03570536832518281,8010182,0.13192032132001735,-0.13111490873892787
0,100001.0,50,496,-0.19931989681976736,0.0912251740838277,0.8595625294532455,0.8892007874476019,0.8524228974619698,-0.8828509057415788,0.10692222835079984,0.5163602024901148,8010183,0.12675274191309185,0.0941496767951938
0,100001.0,50,456,-0.24024140380431244,0.016194968267519518,0.9634780380878252,0.27846557846683057,-0.4867076412895214,-0.36833191599240217,0.1211622215023576,-0.027124116963573197,8010184,0.13837297508931634,-0.5894186730764942
0,100001.0,50,469,0.6518539708802402,0.04234826514997734,-0.5132125985181579,-0.026488456287584658,0.9481633075759086,0.3602752783317769,0.11096722953140638,0.5076010994586545,8010185,0.116421768707483,0.2775857312290603
0,100001.0,50,461,0.4561931620786762,0.04733958171619061,-0.4649111056925028,0.1310193718371034,1.0596800255925258,0.12096774628272397,0.1059816399678151,0.7370559277512377,8010186,0.11549964813511615,0.3460936616395587
0,100001.0,50,380,0.009262186237569884,0.04556880570987427,-0.6800798316265455,0.37842395473567736,0.2716532828942015,-0.3268735780758517,0.1041616051182378,0.6632211651532806,8010187,0.12968134622269958,0.048165505287877546
0,100001.0,50,385,0.09469386330223252,-0.030194713298230213,-0.3295389863073899,-0.31017068757829425,-0.08725326489850724,0.3207042961860686,0.11021147589470573,0.2589168108753455,8010188,0.13887068588903453,-0.3298489002290722
0,100001.0,50,384,-0.16639982395352287,-0.0718400612580672,-0.8615108890762071,-0.5073327408150774,-0.8003539268769245,0.3587808842654521,0.11518804412956893,0.3284498490589692,8010189,0.13727808196449315,-0.3626376024178515
0,100001.0,50,426,-0.016949863131294887,-0.04383732047061421,-0.4757876628696901,-0.3599923074119362,-0.5058538605217957,0.3068241760688433,0.12411372999904186,0.05459878366940092,8010190,0.13127891156462584,0.025708675550925743
0,100001.0,50,426,0.29894286023948136,0.030099512807761686,-0.09330456039676227,0.07787898667380869,0.5321076453675587,0.08615278096268306,0.13654842889536778,-0.032753109883407634,8010191,0.12685074029611842,-0.15592973934471002
0,100001.0,50,453,-0.42265688459521455,-0.02139355183404189,0.33742577409606805,0.06845575107258166,-0.962963946901728,-0.2784848993014619,0.13924319727891168,-0.5390767739856223,8010192,0.14919255990684566,-0.5723226064141103
0,100001.0,50,423,-0.4338117359906301,-0.015791299518837745,-0.4207770928310763,0.12235299600344665,-0.3023812174835829,-0.33133249471862003,0.12691082179998442,0.03409062435166985,8010193,0.1288781867887342,8.574289812567536e-05
0,100001.0,50,439,-0.3391461377717228,-0.13301316646862135,-0.2555625495847386,-0.9232285449958808,-1.787919854188635,0.6341348875614902,0.1354556615545625,-0.4443487997696269,8010194,0.15692204301075266,-1.1393903180803469
0,100001.0,50,406,0.6182676631545136,0.04962606924827158,-1.2852526328053888,0.05434460710989976,0.9894657617765512,0.2715765028977451,0.09724656733859184,1.1282375220085956,8010195,0.10579793141746492,0.6347337705639962
0,100001.0,50,320,-0.559181570917836,-0.07192495816638877,-0.6524822281360795,-0.2753481040943364,-1.0481305667728342,-0.04665167231814901,0.13719723558213098,-0.248247059092428,8010196,0.1336996336996337,-0.19089613916447112
0,100001.0,50,348,0.197129959305155,0.005367653321423004,0.15528143487171994,-0.07079957833159788,0.4265970898150149,0.16362843294313734,0.1155511546723953,0.5350474608344342,8010197,0.13797556059460822,-0.17414674592426566
0,100001.0,50,448,0.22408647792822656,-0.013936805844696578,0.0802644986973947,-0.2498140780080868,0.29800906296702834,0.3348326220435664,0.1385404161664666,-0.06926315025685363,8010198,0.14193877551020406,-0.2541285380604001
0,100001.0,50,430,-0.13040895865305654,-0.09987901823990228,-0.6053642224457088,-0.7662334609239977,-0.4078898561781544,0.6043448431648829,0.1429622924438592,-0.22395030665249507,8010199,0.15947039973014002,-0.4798940701355976
0,100001.0,50,456,-0.042636808364993686,-0.056841598729528986,0.3785429690266108,-0.4550844535774355,-0.6600288954534117,0.37695680048176616,0.12306740878169455,0.037562789289148565,8010200,0.12038754895897755,0.1555062058427983
0,100001.0,50,429,-0.5117962189879067,-0.03415524396541072,0.8511457431473383,0.01330454412413202,-1.0786650283809978,-0.27605938378798045,0.13698661282694902,-0.2936791025619551,8010201,0.14892290249433107,-0.35612457833874
0,100001.0,50,476,0.1850336435243687,-0.028800230824696526,0.22430604215827,-0.3525942691263301,0.05570543724315179,0.4048519160156006,0.12952132072341144,-0.24437331101137874,8010202,0.12488226059654635,-0.06469248105491986
0,100001.0,50,428,0.049055623700627916,-0.0180762147996099,0.2724504843972729,-0.18147933280440806,-0.13581370504194695,0.18443346369658026,0.1228218560151334,0.04352076090341076,8010203,0.14378977397410575,-0.5402912016307005
0,100001.0,50,464,-0.18893451599058214,-0.06909068506193093,0.9859843386328868,-0.4724452445517777,-0.9218682552604216,0.31655106133501265,0.1409308621407747,-0.44948467528986025,8010204,0.1819428475615599,-1.4667386204382782
0,100001.0,50,454,-0.3899788514491107,-0.15870698444103318,-0.2254262877745642,-1.1108214870668878,-1.3575243301850166,0.7723273329675412,0.14595054237911378,-0.4927225018177974,8010205,0.16330618785975928,-0.9526269243730512
0,100001.0,50,358,0.23178694409473086,-0.04567450259677152,-0.6021455972273223,-0.5207274645446631,0.14539410300043534,0.5757969722578979,0.14638855542216878,-0.4301324044521325,8010206,0.14668367346938774,-0.5923343381401932
0,100001.0,50,426,-0.06128667990774856,-0.027634158980209975,0.6021192622812876,-0.1971140209301384,-0.7487018758826717,0.14113734784960005,0.17916709831140573,-1.22263325947029,8010207,0.17542949383143092,-1.4192686528694758
0,100001.0,50,378,-0.5996012099359118,-0.05602302827104088,1.2132821636823194,-0.11895031077575062,-2.0671725413255717,-0.20507588180790653,0.14901340653220346,-0.8203131727844155,8010208,0.15593863808149516,-0.9804508206227074
0,100001.0,50,376,-0.13735968030065926,-0.09870169029644177,0.0956415714500488,-0.75046895188567,-0.6138021998610359,0.5868400748251561,0.12632900842456188,0.03460174014314263,8010209,0.13070436507936511,-0.2370156383060521
0,100001.0,50,479,0.2731316779100349,-0.010644262334698876,-0.4166110516100333,-0.2510854656131513,0.20701363846758875,0.3614159473261868,0.1315766190869412,0.2543825398862435,8010210,0.14697041607340613,-0.3267834862515773
0,100001.0,50,515,0.6491418125830375,0.015531072460810704,-0.2437139414505416,-0.25163855543174124,0.7803250927319495,0.556610788017315,0.1145357686453578,0.4091210303332053,8010211,0.1295207956600361,-0.15919771037691982
0,100001.0,50,396,0.18681893530357693,0.0008102034637276421,0.03680732672762378,-0.10318624696081538,0.3631288858356537,0.18686940048281656,0.13269781596849267,0.17258252998420814,8010212,0.13089164237123416,-0.02683237708549727
0,100001.0,50,485,0.3399138568380888,0.02471470028793203,-0.3911157104772076,0.008478412267529606,0.5226562156904203,0.16837827736498973,0.10286347096978324,0.8335483452081567,8010213,0.10389957264957267,0.7235253429260797
0,100001.0,50,475,0.3198960157514856,0.013371280475804504,-0.2987486364280412,-0.07563403851317382,0.5056613341657822,0.2317443673595501,0.12428115576127373,0.07707188532713394,8010214,0.1211561860516564,0.19966427552924396
0,100001.0,50,466,-0.06479893835236555,0.06279413543325102,0.10896149823166708,0.5688879559725316,0.3748566681874633,-0.5322989548859001,0.11125439186663674,0.5753619943329624,8010215,0.11989795918367348,0.16868627716322362
0,100001.0,50,395,0.3461616918336682,0.04493064349815353,-0.7419015181866551,0.17490136781065174,0.6974196442618159,0.025370673280647824,0.11292421996731655,0.6707024903423973,8010216,0.11722933854392825,0.4859120052399098
0,100001.0,50,386,-0.08635436115711173,0.02685276118428161,0.8516562832362683,0.2771128108368375,0.07316574453153987,-0.28743106262938545,0.13745794016531346,-0.2107813016368301,8010217,0.1332020997375328,-0.12527782313618765
0,100001.0,50,358,-0.09337859653403932,-0.04420265330838143,-0.2301856381660861,-0.3170353829187233,-0.06559576235989238,0.22966963317572184,0.12673859352658273,-0.0240619995515168,8010218,0.1415503043322592,-0.3553849883455265
0,100001.0,50,376,-0.6265948282670832,-0.017183867267664094,0.7254615320505026,0.22408950586575066,-0.8720229323721194,-0.5196161924752359,0.14204648526077102,-0.1879848670739398,8010219,0.16307841818045907,-0.8117228712520674
0,100001.0,50,426,-0.049762513703369336,-0.02206134952436156,0.08055139527274968,-0.15687114176858538,-0.02794925932547446,0.1118122455099108,0.11149005056568084,0.4287509976242769,8010220,0.13360344137655064,-0.12861178776866336
0,100001.0,50,442,0.2077000821574799,0.009297774311612805,0.19308820390972364,-0.043911473482128364,0.33468924059709465,0.14582868372735447,0.11120789779326362,0.6664139563505045,8010221,0.11519475046655832,0.3884520130371672
0,100001.0,50,413,0.4171452733014125,0.04721398470747637,-0.3512020068699541,0.15254091746528126,0.7359326582254054,0.08169928075040134,0.11193262615780786,0.4511544821818012,8010222,0.13299921738606946,-0.06629459342245435
0,100001.0,50,411,-0.3111752470207617,-0.14492853718620258,0.05947266618809111,-1.039176879419034,-1.7501055122979357,0.7502209279928708,0.14240298392084094,-0.3749282924554001,8010223,0.15205782312925167,-0.5389803148217205
0,100001.0,50,435,0.0030141161514477964,0.00037262354049373157,-0.7384614250817322,0.0013694741201429456,0.021635038276297758,0.0003567538974382013,0.10164946660482377,0.6002349622734028,8010224,0.1203927025355597,0.2758669074763009
0,100001.0,50,403,0.2388473182295337,0.037031853834834136,-0.20470963261847194,0.17159069975796365,0.7999390461434351,-0.027096357091285123,0.10438688295831157,0.6731948926323922,8010225,0.10979674127715597,0.5608000247718928
0,100001.0,50,365,-0.3926649886091413,0.08427388800104177,0.7246668254878272,0.9404909201729876,0.10252595248114753,-1.026652863895373,0.12262673430954305,0.12189599584785295,8010226,0.14239332096474955,-0.5095766594871751
0,100001.0,50,464,0.2997741587772387,0.003296616845697777,-0.2277047784414869,-0.1489088378175588,0.2575077691985904,0.2855472495339039,0.12816863587540264,0.003157378188604301,8010227,0.1308106575963719,-0.08869405927415908
0,100001.0,50,417,0.2121248506011747,0.05336082313407399,0.08229184824298094,0.3252320075624225,0.7284842935444275,-0.17554306614203186,0.11523121153223195,0.3183596534411517,8010228,0.1291302235179786,-0.20436260894553807
0,100001.0,50,487,-0.20550787180273816,-0.0287730631064518,-0.007345966978013894,-0.1220860549317837,-0.5224477391788737,0.0007547628428483934,0.12200061842918986,0.02277096348943511,8010229,0.15198857320706058,-0.6891310575172624
0,100001.0,50,494,0.2968490611006376,0.01655419501721293,0.8163453737038565,-0.03511116852193362,0.2735374628729631,0.18435286072298496,0.1433126822157435,-0.4649691475746253,8010230,0.14656084656084653,-0.5354369911715128
0,100001.0,50,357,0.10641766410868954,-0.010899527491688692,0.10993616050965553,-0.1543242699733152,0.043107668589748974,0.1900906554326332,0.1087351047801671,0.691021173260202,8010231,0.12165532879818595,0.2916513723869849
0,100001.0,50,427,0.09536506139773944,-0.08402093400182753,-0.10079765644663392,-0.7653457347741739,-0.3209432148505026,0.7201916535671224,0.1341658210245425,-0.0925559546396372,8010232,0.15207450904890255,-0.5402471839284568
0,100001.0,50,377,0.11550770683571053,-0.0011198528788903654,0.28296378922353665,-0.07742344621179849,0.3250185758457697,0.12743929728744655,0.11753134988935347,0.17767078729981695,8010233,0.12548590864917394,0.2075493736091925
0,100001.0,50,433,0.4198475437354376,0.010239938743626352,-0.8977059660810657,-0.16098933298915186,0.7912917774347156,0.35804874122456154,0.1683724694697157,-1.0256802020543092,8010234,0.17388709869912886,-0.9971543680000566
0,100001.0,50,449,0.12980866410094047,0.02225368503040997,-0.7852516369876303,0.11144216820306536,0.3160070131188182,-0.030613394944666143,0.10228636909309176,0.5726773591004869,8010235,0.12347612312251635,0.009509590411286177
0,100001.0,50,457,0.3443864517535161,-0.031447098171975295,-0.7319608717887711,-0.4687367573998822,0.2844990256495981,0.5889933907989913,0.112031098153547,0.4947669030759622,8010236,0.1301394184047245,0.006766575693878174
0,100001.0,50,402,0.251352968862042,-0.057496543550201513,0.7606536401276571,-0.6328546311430456,-0.26354821934366274,0.6844677428047303,0.15191550304332252,-0.62646734013908,8010237,0.15441176470588236,-0.6351293444634105
0,100001.0,50,424,-0.4598942919929957,-0.20960484085349074,0.06152391476027533,-1.497915262432843,-1.5928227243142978,1.0755494290131773,0.1705185385412444,-0.9062224886619744,8010238,0.18282312925170072,-1.0114615520348968
0,100001.0,50,416,0.3360982506573025,0.021122933676699717,-1.0844620551431303,-0.019802781442731177,0.6729154145562279,0.19093213009483104,0.11745253657018355,0.5477467844748195,8010239,0.11995869776482025,0.37657040620904975
0,100001.0,50,407,-0.3598630635504382,-0.03693299953915135,0.8200861181164174,-0.0995123791045015,-1.1349472028452858,-0.09857550414167172,0.13142940102870412,-0.20018016909794306,8010240,0.14124839124839125,-0.5270863560337916
0,100001.0,50,387,0.4713734507563658,0.021442338924435717,-0.1918421973747037,-0.09684162124341328,0.88396529929434,0.3281151814622045,0.12628968253968245,0.08506851551615753,8010241,0.13388218923933212,-0.19544966035374106
0,100001.0,50,432,-0.10096339202439863,-0.00404918538123126,0.2737474035140715,0.025319153772793684,0.009588094704926976,-0.0743580576291977,0.14385254101640674,-0.2853602613973865,8010242,0.1468175233056185,-0.4363738169792865
0,100001.0,50,415,-0.099463115406673,0.05972144080255588,1.1334781176242668,0.562430603193312,0.4486184600872276,-0.5443804016072452,0.11607142857142848,0.8376383364353952,8010243,0.1285159453852463,0.3703407683919859
0,100001.0,50,423,-0.2998636266799539,-0.03281205309525943,0.6647285518707867,-0.1002099501000009,-0.4861437760539198,-0.06704225666070886,0.14541275969847398,-0.2827216902668218,8010244,0.14627178996598642,-0.3218757393537476
0,100001.0,50,370,-0.2604261942407418,-0.013172476035547831,0.11052384622019204,0.04235222230073322,-0.2586993567783683,-0.17143015361401054,0.12163198612778445,0.23029096291457024,8010245,0.1320421372432468,-0.05446019954925446
0,100001.0,50,428,0.6969770022710289,0.0705216970226597,-0.14286562186814875,0.1845157656929992,1.920444208886423,0.19829886281701026,0.11244658119658127,0.5554308595797004,8010246,0.11447503529713768,0.25757107726493306
0,100001.0,50,408,0.3063268453719745,0.04469755138030263,-0.2788478453281532,0.19654255825861255,0.8214390291457286,-0.014113732169479769,0.1247599039615846,0.085202521169667,8010247,0.15803355240401235,-0.6571271686954329
0,100001.0,50,469,0.3922136595483192,0.0031462413924753753,-0.22880778655249265,-0.20470306746304,0.10220533335992374,0.3822835780296908,0.1221027070622064,0.2870506696701376,8010248,0.14580545332887254,-0.5605331807037107
0,100001.0,50,436,0.3520752303759323,-0.038036508908563055,-1.25400484722925,-0.5286410756980197,0.260867122492482,0.6453590924594503,0.12283913565426174,0.17395006172012942,8010249,0.11826814058956918,0.2830556458209801
