start,end,N,SS,FerL,FulD,bsfs,ZngE,TajD,FayH,btree,Colless,path,iColless,ibtree
0,10001.0,250,60,0.5096991252199798,0.04908351331443627,0.8583515582249253,-0.3727088369857825,0.08696396247549751,0.08082905069607098,-0.015003716854590291,0.03784022667151437,9020127,0.056053707919234544,-1.4391343364575018
0,10001.0,250,74,-1.0188116761348107,0.45690829041366293,-0.7601170611956933,0.5230246896682484,-0.6756248435506541,-0.19740552173439674,0.15488674022080934,0.03592971413585103,9020128,0.06499474600912612,-1.3765227835342528
0,10001.0,250,54,-0.6447355254788856,0.048718615451633314,-0.3736038756525719,0.40128895705270856,-0.270053678146923,-0.1162162684634445,-0.08884463161108018,0.04219386506599876,9020129,0.0593664982510688,-1.337415728378463
0,10001.0,250,62,-0.5731626466512328,-0.04696560822816692,2.226950533750236,0.9274741823706936,1.0571439178348092,0.0005558235322764902,-0.5173207065624058,0.03949095027351862,9020130,0.05551884959191605,-1.1960259014728574
0,10001.0,250,59,0.5111761806794107,0.09938217464361238,1.23577854239259,-0.4201113178884281,-0.018266178198192404,0.07285499477543551,0.2928268933894322,0.03225597499258219,9020131,0.047010623137712135,-0.6258813085306164
0,10001.0,250,57,0.8038760325797017,0.5168789745939704,0.8839238754942882,-0.7172162472720511,-0.1579691287576888,0.10475587767651696,0.04583607885651877,0.036531934188366366,9020132,0.044532970592045605,-0.3548540523793965
0,10001.0,250,71,-0.7082957228366216,-0.6701449632473339,1.2271036183154218,1.1617064487504178,1.334115870085152,0.00328194479626875,0.088304403470786,0.03471736407997582,9020133,0.04298408053466237,-0.4299579595486751
0,10001.0,250,75,-0.3598024738082713,-0.31208973665917755,0.11019660929613928,0.3047293063306684,0.032272528069509206,-0.04853579871421365,-0.3963092654897833,0.04822829298463363,9020134,0.06655452454981216,-1.9471641462834604
0,10001.0,250,73,-0.07152501469334514,0.2559078571592221,-0.4174010115431547,-0.2776748241643672,-0.7574999061469391,-0.06928348383330518,0.2386453858328617,0.032194334047950385,9020135,0.06742777561860344,-1.7044335551339551
0,10001.0,250,68,0.3557240332426982,1.8131873954260005,-0.7420360458392524,-0.5475549622107618,-0.5899609769566344,0.004691177875830138,0.02821348284522565,0.037095814560512065,9020136,0.06561730794144319,-1.8399699012781887
0,10001.0,250,55,0.7697802330808197,-1.2949489529817475,-1.6237311146339946e-05,-0.9460873626804674,-0.743747607162102,0.05355489839052161,0.0888677120291798,0.03653099606434637,9020137,0.057884764865915275,-1.0940721992054958
0,10001.0,250,46,0.6257567955456831,-0.20536846665308608,0.9869859368776948,-0.5607274330468757,-0.13124487644364613,0.08315977547228608,0.4953349519339572,0.031329051349711236,9020138,0.040494235004534265,-0.3214918577308697
0,10001.0,250,63,1.0493726057876651,-0.9454146926516992,1.132494908286361,-0.7362265770865418,0.2498630000798004,0.1711470495839474,0.4654003414106671,0.030937257092887683,9020139,0.04724107347504159,-0.7193446351590259
0,10001.0,250,48,0.8995629870213352,-0.6830440061623674,-9.93631319928452e-06,-1.034781077721255,-0.713072088862385,0.0765847176833509,0.20462651004670204,0.035162722196084864,9020140,0.06642699831584402,-1.9552690509144952
0,10001.0,250,45,0.9979861158374042,1.405754061843998,2.6374772849561844e-07,-1.0019424864597664,-0.4577994711860312,0.11289181493064868,0.31740909305704634,0.033328327974655216,9020141,0.06239294093938477,-1.8012679695149023
0,10001.0,250,47,0.6985404902488919,0.8559027267909185,-0.451855468712193,-1.0763358520651851,-1.181515753719635,0.008979031576562291,-0.014602166190577543,0.03859955952843633,9020142,0.07429179081919073,-1.8541065173862732
0,10001.0,250,67,-0.008913825544650096,0.2729859392621236,-0.05625730052401685,-0.03007063755657232,-0.08441239902605467,-0.007902793965211657,0.2617010945079739,0.03259057736321632,9020143,0.06573876149760331,-1.4605641822004476
0,10001.0,250,84,0.6190971023976962,-0.599988632079715,0.8302118867571543,-0.2744258720504745,0.5070969328120553,0.12621995410063674,0.050496782106375766,0.0332899699155043,9020144,0.05478634969987475,-1.2299833945232812
0,10001.0,250,46,0.7123258506962803,-1.3459897975374753,-0.4775232394828083,-0.9456080894799545,-0.8565273492675257,0.03744838800387438,0.10811401609037062,0.03555296454635748,9020145,0.0587835211815002,-1.1401822779739503
0,10001.0,250,55,-0.5936847700783758,0.3175310170017545,-0.2590117365703158,0.4131920365474133,-0.14888367118335324,-0.09884747487081916,0.06020868415494871,0.03535601029644525,9020146,0.043177317565191636,-0.189463044455004
0,10001.0,250,61,0.29516805805480795,0.5860906381169171,0.15146470253898253,-0.2221873148652116,0.0359406588551814,0.045587160257946985,-0.20188883773248587,0.0372429409080924,9020147,0.048526363518590486,-0.9776465000074344
0,10001.0,250,77,-0.8963201687950219,0.7949775862219585,0.4911618882697304,1.1965499759538287,1.0662496929056826,-0.04394396682102608,0.20187183744970064,0.035830778310374116,9020148,0.05092052799009659,-0.9356071791070748
0,10001.0,250,62,0.6350450471721121,0.5299740207269265,-1.6093236156034874,-1.1896452618716518,-1.539427332403212,-0.02966634968850427,-0.19478996636995488,0.03617383164290879,9020149,0.08007657871629888,-2.26747941576204
0,10001.0,250,37,0.4063850157192789,-0.4933004654389258,-0.564670517674379,-0.6481533310971058,-0.7478306303336467,0.0009806482957907,-0.04823889224509163,0.03616553500529633,9020150,0.10454317269076303,-3.413963739802333
0,10001.0,250,70,0.10582152149800483,-0.8943969174224436,1.1319757107947257,0.1315937423353922,0.4907725102487506,0.05351234977013135,0.6856527744125134,0.029354347311381236,9020151,0.04285961048495055,-0.3128721886858312
0,10001.0,250,66,0.6961467468601746,1.9539020520654944,1.5396509217855254,-0.3555676433270741,0.4668908870966389,0.13666980839324466,0.4819214773746966,0.028520239315031393,9020152,0.038338839227879264,-0.08232739457138709
0,10001.0,250,63,0.2900154690809069,0.19133630226902293,-0.5149040620631482,-0.5301427662154912,-0.6726948897016027,-0.011163203402347105,0.389109681371084,0.032686577575811934,9020153,0.08467562004289557,-2.566044535263831
0,10001.0,250,51,0.3955571053110803,2.2963229956852143,-0.5798479792534859,-0.4663939673117791,-0.3384914735484181,0.031359053577520404,-0.09871603247631486,0.036530738337967265,9020154,0.04944509219674397,-0.8108814562729275
0,10001.0,250,51,0.28145688594804186,0.5672343332080522,-0.8651386980628881,-0.5452232643733443,-0.7295293882528918,-0.016856871694743453,0.07945224405805706,0.03721105620639239,9020155,0.07242564728961931,-2.2612706325425185
0,10001.0,250,60,0.5476917154768974,0.0490835133144371,0.4272968185150975,-0.4147149380406972,0.061085996701493436,0.08429418955951919,0.4050916666724762,0.03272498596536684,9020156,0.0589223252456832,-1.4269109211438296
0,10001.0,250,60,-0.3487135452351737,-0.2483506390917213,0.9387613193305744,0.6343874358057936,0.8036058706327684,0.01297461680894957,0.1986063729778103,0.03165057790009209,9020157,0.04289453830502274,-0.5497429842834196
0,10001.0,250,64,0.17210387950539094,-0.6974575740732589,2.7544461626245225,0.14355230620619175,0.6407453814206245,0.07524347924194802,0.4303338878500145,0.030816324928256526,9020158,0.0444358077471175,-0.7604704373050474
0,10001.0,250,59,-0.6763611395107086,0.4015112985876053,-1.6692835213947234e-05,0.5808794091174013,0.08110396932998877,-0.09188832371866767,-0.4856382759944818,0.039471249051505564,9020159,0.06197370125663947,-1.4053411442073616
0,10001.0,250,48,0.3948455212587719,-0.3173851352554716,0.8442028662979282,-0.3889440334581152,-0.1631328950945867,0.04569254370733005,-0.2941874367034256,0.04136438226022369,9020160,0.054519151876322496,-0.7767330659190975
0,10001.0,250,62,0.4754382804606993,-2.0662543095709927,1.9333831239424657,-0.044401940154814745,0.7701755366085191,0.12950980840743245,0.6900890067465911,0.028313044059693513,9020161,0.04539219496582154,-0.5240276949946456
0,10001.0,250,41,1.2561745468469314,-0.7264779108499134,0.5275246370857909,-1.1834865682803564,-0.4005897586051611,0.1585545053253668,-0.008732618332046294,0.03791593171694222,9020162,0.054222756127147886,-0.7411582976833212
0,10001.0,250,51,0.5618139834064447,1.2588697981989172,1.4379313007723158,-0.2929695137763361,0.3654212153591518,0.11236608281219196,-0.17463631786117575,0.036729954465412426,9020163,0.04906225397869393,-0.7858559576588667
0,10001.0,250,58,-0.14081413644798652,0.15129443107301538,-1.0663650991037337,-0.3834621466256037,-1.1321031822961602,-0.11029372079344306,-0.26252670862332983,0.04313598479941271,9020164,0.09478883275035624,-2.9053199452585288
0,10001.0,250,61,-0.8449397544393049,0.2932074070466778,-0.5880651681658254,0.5042112593569485,-0.4025608212371283,-0.15417262384691854,0.05553568400164367,0.03633774730257434,9020165,0.05331695445375973,-0.8591642842738869
0,10001.0,250,70,-0.4105148223404184,-1.1518410612613248,1.4327706267887272,1.0001135044701657,1.512856778655837,0.05975127207413294,0.6357237652822662,0.026164725643396728,9020166,0.04008590192033644,-0.21014455708923008
0,10001.0,250,70,-0.7119142097768308,-0.3795086297446813,8.509974083019055e-06,0.8684641931571055,0.6650156695775821,-0.04962920310788973,0.0336462103093056,0.03744571554098581,9020167,0.04424755473506931,-0.4579663013681961
0,10001.0,250,61,-0.09662144475018146,-0.2925590550937995,1.0194395776359904,0.5114545499830953,0.9856539395692698,0.06387852508160205,0.6495245842332904,0.028978818499805676,9020168,0.04249740899080192,-0.2738381855309247
0,10001.0,250,79,-2.0251109907595897,0.2412920113994697,-0.07693768937969532,1.8718277153405931,0.5333481104923784,-0.2445849545999072,-0.06842837688761008,0.03994140333044337,9020169,0.057511571211532365,-1.1224189905752058
0,10001.0,250,48,1.0236663400184796,-0.3173851352554715,0.8008310999589476,-0.992577864927822,-0.3866752885280457,0.12138348266586292,0.8747629938779385,0.025958673403290587,9020170,0.05671341279094875,-1.588194380704965
0,10001.0,250,57,0.11099952877159544,1.7647971778004357,1.1775765310587796,0.3105759643145606,0.9119428144428028,0.0886217084863619,0.27319978852585186,0.03138500706894902,9020171,0.0667954074361964,-1.972758754880148
0,10001.0,250,59,0.4790113864622557,-0.8070051971883652,0.7180510718646222,-0.19304952358359134,0.43960140886411103,0.1044449697156328,0.18755379236081351,0.035277586773894594,9020172,0.045507543369960775,-0.7626658796018325
0,10001.0,250,70,-0.20024134437086408,-1.1518410612613248,1.265497403695268,0.6554482936019449,1.1170503653185844,0.05880896181742892,0.43834912760014855,0.032245109470138617,9020173,0.049263467532368564,-0.7465000164671088
0,10001.0,250,65,0.8911478054618641,0.6473298143218443,0.6217454278593918,-0.7125538104802672,0.014142228340734074,0.1293124627782839,0.4091519713669044,0.029579146077397138,9020174,0.044740251327892215,-0.6964663324191445
0,10001.0,250,72,0.3537856169903735,-1.203878941471341,0.815852809978103,-0.2510386127696296,0.07789468903777612,0.0564699769827214,-0.49337660122050003,0.041677608428482886,9020175,0.07310244562479308,-2.0709357813171376
0,10001.0,250,54,0.92145715664837,0.048718615451633,-0.20295891467597088,-1.1163089347929007,-0.8541656760444459,0.06717549825219846,-0.2803942217724997,0.0443037659322152,9020176,0.053946970678412566,-1.043613033622614
0,10001.0,250,79,-0.6421516985346202,-0.6773786388548787,0.9193650136873688,0.9726046293836978,1.022951604353234,-0.011251687209548741,-0.0847709457378316,0.037603137801484034,9020177,0.054882837802824214,-1.0693748312984217
0,10001.0,250,54,1.026961166279782,-0.9353579182464254,0.4817992921242136,-1.0920919471570667,-0.6046133521736419,0.10257403006883224,-0.2963099508670926,0.04366132130203844,9020178,0.054981215183313885,-1.2972616754029276
0,10001.0,250,88,0.6862452216453199,0.3265865364607782,0.4328380338085071,-0.6288007590895189,-0.16715663715597054,0.08314905360339611,-0.25757319896814124,0.0426868765384117,9020179,0.04343601615437908,-0.3191026043043429
0,10001.0,250,53,-0.33153354465385865,0.4380240342662423,-0.1272042364185433,0.2483061914865466,-0.04297068587347001,-0.05222579951040051,0.2559300285059145,0.03397460810985878,9020180,0.04368369535489628,-0.5268012733523818
0,10001.0,250,80,-0.4096555000606534,-0.9335039346803652,-0.4301474232063388,-0.03822291321992605,-0.830817914421971,-0.12226198005753665,-0.2628845874297085,0.04492054238459213,9020181,0.05890497473766033,-1.0170705912548192
0,10001.0,250,43,0.8765415704776697,0.3847784815137162,2.573999253446933e-06,-0.9694611078413964,-0.6099265825378022,0.08291936551130323,0.05488309318236073,0.038482964114522594,9020182,0.0706924472081876,-1.9103971467585776
0,10001.0,250,55,0.3124589499460777,-0.00496497699494609,-0.7878048287019508,-0.5455651356959588,-0.6706899604578215,-0.00763513806566053,-0.8279032582223073,0.04589325042103898,9020183,0.061104633588115916,-1.7503800329126942
0,10001.0,250,32,0.7385950026218435,-0.12936796267962106,1.720325156752165,-0.7554487292693044,-0.3808145915743383,0.08502715867210288,0.07677764978889433,0.03388741068492331,9020184,0.06832572224381397,-2.0766590766671227
0,10001.0,250,52,0.6348604366337891,-0.8572212351663625,0.9367427631443586,-0.5286177446375385,-0.03936964537380186,0.09050113042258393,0.6776036531555202,0.02971023880468109,9020185,0.04180521368628636,-0.4269791650170139
0,10001.0,250,54,0.2897555485980741,1.0327951491496918,1.1610893275949652,0.056485180713926414,0.6624662033117681,0.0953914268618094,0.29166397690907336,0.033751781318823684,9020186,0.05227765902318954,-1.0821758181226795
0,10001.0,250,51,1.2275341073068642,0.5672343332080528,0.3223627434219327,-1.21345315177215,-0.5147057462352472,0.14025900448798256,0.3049620756170444,0.03474209644050297,9020187,0.06061989895064127,-1.49266240220033
0,10001.0,250,44,0.19567364420396216,1.89576266098962,-0.3775343968477075,-0.31153819036680924,-0.3552866138359881,0.0006326966169637572,0.00712090078950395,0.03760664778931394,9020188,0.05410582421853311,-1.2240728952298858
0,10001.0,250,62,-0.07808371293294121,-0.046965608228166526,0.5941546602394593,0.12080680260398101,0.1314176373702055,-0.0009185715217621703,0.10976807117460227,0.036973701256639464,9020189,0.06511156287681744,-1.3555748279980122
0,10001.0,250,63,-0.10562649745862067,-0.3770391951913379,0.3062954817851644,0.17456333827527395,0.20295033653038147,0.0007513141021177418,0.2420680917518785,0.03283178798141876,9020190,0.047052007312403735,-0.7969930638942151
0,10001.0,250,70,0.7094496613398674,-0.12206448590580075,1.5739752007387742,-0.4032315848739159,0.3827576323566399,0.13126071224153352,0.4636811230424223,0.030160343607681345,9020191,0.042502407948765614,-0.7162646628640515
0,10001.0,250,45,0.6378917374849528,-0.5338766159724839,1.2768232612957124,-0.21735922945409347,0.6818620817748631,0.15117324463642598,0.588240164003732,0.030600512649677038,9020192,0.05964326514268215,-1.574654851356113
0,10001.0,250,79,0.9514697855261391,-0.4477109762912924,0.4422907135812329,-0.9265741833066844,-0.3567293769528489,0.10667213744803376,0.03581164425660524,0.0385683973907837,9020193,0.04166791234416575,-0.2115520534639813
0,10001.0,250,78,-0.8463033528175177,-0.8799471540862626,-0.4964244421849172,0.4079945671910032,-0.6202784387329217,-0.16785998914262065,-0.11539376393657988,0.040758271179957915,9020194,0.07217849894200458,-1.7658242670869448
0,10001.0,250,42,-1.1014788197321648,-0.3653766088141126,0.4320357240331239,1.2430159923979278,0.8248969234192048,-0.09983993883661987,0.4291669919989181,0.03120906565329418,9020195,0.056105065422982235,-1.047007142674971
0,10001.0,250,50,-0.013326316732375516,-0.06896314663617184,1.0220420975812072,0.3556967332230168,0.7907802254823263,0.061520551290768825,0.1977793766959255,0.033953324820017394,9020196,0.03875178131882368,-0.3031779304885804
0,10001.0,250,65,-0.4141498418643889,0.09534013225532248,0.055887647129858116,0.4555110872521165,0.2754705483436651,-0.03791592369432498,0.6558037151330863,0.027884031883050026,9020197,0.04724854754003608,-0.7684129326132295
0,10001.0,250,70,0.458800158730126,1.4226003771274878,-0.19851298189157068,-0.4964831803873336,-0.2856128571869633,0.0431702358263611,0.3554607864889812,0.033612760273574835,9020198,0.0564786025823725,-1.2434311999846666
0,10001.0,250,62,-1.01562613298068,-0.33543542270571297,0.20065413732657694,1.1314355931840214,0.7099050401090018,-0.09081278901294128,0.2472720340718771,0.03236170488405235,9020199,0.06035971844366715,-1.6804230912750164
0,10001.0,250,75,-0.9367371391572452,-1.03579225222356,0.1386082358669132,1.2690749250943234,1.1574352085731574,-0.042742029439426434,0.2476402625129472,0.03245414088787583,9020200,0.058638856501273914,-1.568127068200661
0,10001.0,250,76,0.041969311843157366,-0.3472595097849321,-0.20359986677095374,-0.268909413369728,-0.5300858308650603,-0.03531276214066826,0.3263023805133488,0.035135764083814344,9020201,0.05359340588159089,-1.0938994472842576
0,10001.0,250,53,1.0268047388051116,1.7730184087762209,-1.4247370195939106,-1.4364026234447211,-1.3928805397002628,0.039838405951572495,0.10412196539179946,0.033864490218940266,9020202,0.0586863583365721,-1.3340535422140831
0,10001.0,250,59,0.5560831208049896,1.9121569183075693,-1.095462652797244,-0.7761612676434299,-0.7463852332034585,0.021711957075330288,-0.07270984695965399,0.036620578109112886,9020203,0.059455564192252876,-2.0039402298011284
0,10001.0,250,68,0.2635367956083482,-0.8323752647235949,2.012397648523414,0.4284947745735335,1.4515889161068547,0.15154103804116267,0.8699856202185982,0.02741915241611608,9020204,0.040459605170059885,-0.3772023603464026
0,10001.0,250,56,-0.20916042890207429,0.5774319276174196,-0.7359146219030875,-0.08782306467201742,-0.5848922866543302,-0.07709943267333011,-0.17612062401119186,0.03973183054799845,9020205,0.059474456967655576,-1.499926752222691
0,10001.0,250,39,0.4372032550807874,1.5936124704483066,0.1502610856687127,-0.44484637426853796,-0.21646620079055726,0.04928518861499606,-0.005972946180584426,0.037083819147557984,9020206,0.05909930042751652,-1.3620888621759804
0,10001.0,250,61,0.5961031341451044,0.2932074070466775,-1.0745044552580316,-1.0520614694608987,-1.2990987400627694,-0.016304918440595128,0.12485527725498045,0.03396535450557993,9020207,0.07457248348231638,-2.020443069873406
0,10001.0,250,70,0.1618421793246242,0.1353796579330811,1.6267350502251392,0.4415181627182219,1.2940065103238538,0.12436165500495087,0.2574712911987681,0.030570824002615682,9020208,0.042385422583634785,-0.6405780851405901
0,10001.0,250,66,-1.052227767387294,-1.310978763133036,0.7251332422416443,1.3094677241620214,1.0442109766275278,-0.06910675515245683,0.13320715207201758,0.03493754719902426,9020209,0.046818854364827744,-0.8216346354213941
0,10001.0,250,59,0.12895411856461808,1.6100277943635766,0.3928287938865839,-0.049137118742497606,0.1247949954142272,0.028628414789553767,0.3139091989601929,0.03138484458927522,9020210,0.04739387658159519,-0.7674612870329609
0,10001.0,250,68,-0.7324129491552429,-0.30326273269367565,-9.44476364371659e-06,0.7119246019858962,0.27402666410002746,-0.0834043448367049,-0.632561836159951,0.04490916519676722,9020211,0.061655223042708464,-1.4273870803029567
0,10001.0,250,83,-0.2685934061934148,-0.7900869655883194,2.117997873611857,0.8597154752295829,1.4456307174589995,0.07416774198296383,0.5881970169759242,0.029308702029763174,9020212,0.04639525845316751,-0.8425980578359096
0,10001.0,250,59,-0.21878639553148752,-0.5048760732443726,-0.2484519274535397,0.05000253792581138,-0.287682847597888,-0.05458742749109243,0.0454634498418633,0.034450826004136015,9020213,0.04651266355745562,-0.6555356300766101
0,10001.0,250,55,1.3438663143282177,0.31753101700175423,-0.2576976246021659,-1.5326879047512645,-1.0268084283667882,0.1151278470886478,0.5530742756713903,0.0293647709116034,9020214,0.058933681941843626,-1.721231815698142
0,10001.0,250,77,-0.5128508163446166,-2.0287259934662067,1.818659653304348,0.9693516055634516,1.2519488388973303,0.02477786825409494,0.2710752589244538,0.03247746448854731,9020215,0.058612057337509425,-1.4552285130691562
0,10001.0,250,43,0.2872932757469908,-0.019570530065579825,0.2591587085423653,-0.2308124139336029,0.0007735840591811258,0.043523037902747766,0.3416996346455553,0.033175281772250285,9020216,0.059321965280476736,-1.1327757633754452
0,10001.0,250,75,-0.08596308622872796,-1.7594947677879424,0.5691707485235734,0.4172219831410326,0.7848533897971358,0.04894394669563886,0.3260066111828377,0.033352765902318934,9020217,0.04559204560176189,-0.5269927072496604
0,10001.0,250,63,0.7840755375720793,-1.5137901901120605,1.9631637575690597,-0.5472326432145538,0.19319893040527816,0.1283912321174539,0.5446621035852295,0.027335147039771992,9020218,0.05793784456823711,-1.2933669198176208
0,10001.0,250,52,1.2613233118939442,1.8601837348546884,-1.1206375472393848,-1.6314247740955368,-1.4082105609752895,0.07337759555568933,-0.24245516337746476,0.042065342784347835,9020219,0.04802003713779851,-0.8854906323557081
0,10001.0,250,70,0.11179476209467856,-0.3795086297446812,1.1289738759877623,0.26872844161982995,0.8118477480170299,0.07948801217608645,0.3476986723298834,0.029848223539318562,9020220,0.04712860659226769,-0.5392307276636682
0,10001.0,250,70,0.03597358213841749,0.3928238017719624,1.6504992618424443,0.29432691881959205,0.7313680204812126,0.062363335395600815,0.3190297435736925,0.03350078929817238,9020221,0.07158588270131216,-2.2080133206606964
0,10001.0,250,46,0.5921210968356382,-0.5855755769478825,0.6298902098292426,-0.5501100356280321,-0.16911289385453346,0.07505491953817049,0.07477484638477362,0.03555374970065992,9020222,0.05418742418353768,-1.4888608100994694
0,10001.0,250,57,0.3786054780964691,0.8288585253955874,-1.3105215734690506e-06,-0.3841456161375663,-0.18007081259761032,0.04094519076696348,0.09341493714209656,0.03679556937427129,9020223,0.0517831695445376,-1.02232076246002
0,10001.0,250,46,-0.4432252808697823,0.17483864364171042,-0.20929474986015809,0.3045904565888742,-0.12005548807320318,-0.0761382027215596,-0.3877607995226094,0.045230923694779115,9020224,0.06712009327633113,-1.845237243385202
0,10001.0,250,49,1.2753202401732722,2.8589230744745984,-1.5570428696875622,-1.625253895458476,-1.3727369315481486,0.07911610265059521,-0.5500092118756167,0.04248995983935743,9020225,0.07845205707623118,-2.5426013888456542
0,10001.0,250,65,0.15069111622997255,0.6473298143218446,-0.4946624746991616,-0.4212706811712714,-0.6797597890156281,-0.031779306896891395,-0.08279138395106647,0.038937686228786114,9020226,0.07092887679751264,-2.268087502566402
0,10001.0,250,53,-0.2053500363733828,1.7730184087762202,-0.2192463941194709,0.12872351986303265,-0.0839534047439691,-0.03692916746431246,0.10656079804206084,0.0386708122813836,9020227,0.05956487239279699,-1.3825643528961291
0,10001.0,250,58,-0.4197822965674373,-0.15568068336223292,-0.6233353971389628,-0.04900872024508461,-0.8824695398392743,-0.1311222164197218,-0.3303561243716244,0.0444487627931079,9020228,0.0969655749096091,-2.8683920344082217
0,10001.0,250,51,0.8506209413961929,-0.1244011317828121,-0.5943277089278105,-1.0436669734857018,-0.8211585879280671,0.059960875816974124,-0.2563706904918771,0.0446252752947273,9020229,0.060884667703070335,-1.2716430747727572
0,10001.0,250,74,0.3646974683360352,-0.031712676493815484,0.9434062971548902,0.004936271422051359,0.6756377982665754,0.10448475836647476,0.5250114299129196,0.031296883684582236,9020230,0.03705952843632595,0.007130513519487378
0,10001.0,250,53,1.0433707626341653,0.4380240342662414,-0.1803069327243758,-1.1948925219305655,-0.8101367302454895,0.0888328604755346,0.43777566457593453,0.03100058016075521,9020231,0.049817549768968336,-0.43103407419438544
0,10001.0,250,69,0.7251268990343008,-1.6466632487056765,1.1272731980736193,-0.4188745969343117,0.37608307817792624,0.13315000612886724,-0.15971268358658586,0.04019410977242302,9020232,0.05057094738400608,-0.8229096089859622
0,10001.0,250,56,-0.39455036630623547,0.5774319276174193,-0.6735615346329563,0.19133967923112774,-0.2888852872277118,-0.08066509909925666,-0.06304834209726909,0.03587877650758765,9020233,0.051801676753095334,-0.9500950939100566
0,10001.0,250,55,0.5042321206838694,3.864986950965458,-0.749403048249424,-1.0311841531162698,-1.4265480411665532,-0.0397370480045056,-0.01954186190385666,0.04020845285905527,9020234,0.0967058196945488,-2.8557776231111967
0,10001.0,250,52,0.6168517231786016,0.8411568710967937,0.4816249321591852,-0.4928510301686307,0.00928172553524973,0.0917377137238652,0.4721116245445529,0.03060107234348423,9020235,0.056130435721380136,-1.118579197557813
0,10001.0,250,55,0.09177618492349576,-0.6499569649883464,0.6098186491994014,-0.08604246734262655,-0.02759409348936544,0.011249697590908379,-0.05070195561053797,0.037264808760659344,9020236,0.05952096226095449,-1.5451105274801984
0,10001.0,250,47,0.9734753263575618,0.11032168173846953,-8.4800947576614e-06,-1.0268379015025035,-0.5589406095939117,0.10033613225752684,-0.2866589310630093,0.041356894800847525,9020237,0.053671675951116285,-1.1245549551004768
0,10001.0,250,52,-0.015235175021207472,0.16180562859153194,0.15176285988651206,0.0710708346244864,0.1345551859805174,0.008519849355437816,-0.07987309107269801,0.03726969589437695,9020238,0.06425297966057779,-1.9026718481923703
0,10001.0,250,66,0.7538896472391163,0.5935350457327732,0.14638621865243992,-0.8087040780230063,-0.4546359276285539,0.07257047065177112,0.3026749549282217,0.032075516140809585,9020239,0.052638707321956434,-0.8205390996237869
0,10001.0,250,58,-1.4190382002479678,-0.1556806833622328,-0.9727500662036456,0.7909131531247633,-0.8040022623951991,-0.2704231451072958,-0.2015050176428079,0.03780671071382302,9020240,0.06865364684544631,-1.7220098116213745
0,10001.0,250,42,0.5870369482055601,0.8739109970854664,-0.9195193499635628,-0.9005518651821658,-0.9898448406232812,0.008287486457220505,-0.20535776963522653,0.03671555996986752,9020241,0.060557642757409574,-1.4504456443506646
0,10001.0,250,51,1.0868195374890743,0.22141660071262034,0.5213326198116159,-1.031539389322384,-0.3576461649804545,0.1320407451896366,0.3097132726815428,0.029605630531022862,9020242,0.05212786630392538,-0.9913922251242936
0,10001.0,250,55,-0.26605959783202904,-0.9724529589850468,1.9011776927144357,0.7524445744181446,1.2283529559021216,0.05884965042567919,0.17037093533266456,0.03393386240069539,9020243,0.039024584691121814,-0.3388090305306263
0,10001.0,250,80,-0.03174258223481438,0.882076484572646,-0.6948727857536328,-0.13861283238917207,-0.3698063176842567,-0.03317443408458515,-0.6744277596844374,0.038433871308664186,9020244,0.05151897914237595,-1.3107404289747258
0,10001.0,250,39,0.4597914157196655,1.5936124704483074,1.4048395660218949e-05,-0.4111912061546415,-0.09627403608778276,0.06264250724711988,-0.020072033821327464,0.035718741153382944,9020245,0.0740251327892214,-2.2051092916666515
0,10001.0,250,61,0.6313073636727253,0.00032417597643835086,2.276630016297664,-0.6629932872564369,-0.3500347426561137,0.06377444480704053,0.5481748519253316,0.029426639560724287,9020246,0.048568467418059334,-0.6858339973904493
0,10001.0,250,84,0.5389161889720396,-0.8166717838310519,3.68647082962811,-0.06771980268918944,0.8262146514668193,0.13964893837643988,0.07004674335029794,0.032373580342876886,9020247,0.04303461724657544,-0.77142515840342
0,10001.0,250,55,-0.7274247322616242,-0.972452958985047,0.09908381406311624,0.6242320768282027,0.0868777375684833,-0.09966611483635472,0.033373191992006015,0.039672865459884514,9020248,0.06233644254437104,-1.1853007380715597
0,10001.0,250,43,0.6129987825173204,1.1934765046723068,1.1279842115001677,-0.3574379043177961,0.31339220621642344,0.11825670319972505,0.07345079468310026,0.03424616580465785,9020249,0.04705110765643218,-0.9817469866424602
