start,end,N,SS,TajD,FerL,ZngE,FayH,FulD,bsfs,btree,Colless,path,iColless,ibtree
0,10001.0,250,59,1.94732523368264,-0.5771532986396418,1.3206957717819858,0.07034551078485908,-0.8070051971883657,1.2901517390582111,0.2677752731910705,0.03370305041505973,5050016,0.03952098717450447,-0.23300797864236936
0,10001.0,250,60,1.4496567399523113,0.2405884176829457,0.4432596760059322,0.14957849427218073,0.3465176657205953,1.2677971726959671,0.5213792880111152,0.028468713563933157,5050017,0.04026428293820443,-0.4785333497908715
0,10001.0,250,58,3.1077828536849594,-0.6449269342363785,1.8841104367633537,0.15255457259217314,-2.3045064844089738,1.4391331418625428,0.6737438114747679,0.028377623396813063,5050018,0.0453143218033424,-0.7618963018080496
0,10001.0,250,52,2.497115085317896,-0.7272068790606945,1.6769963142784576,0.09254812989871622,-0.8572212351663618,1.2465697256482728,0.1634342055723006,0.030667472758417174,5050019,0.044554562335362966,-0.6978695753793277
0,10001.0,250,58,2.2235860349143746,-0.4725208622736096,1.3569945188108854,0.10753723819666502,-0.4626557977974815,2.6840811855548883,-0.06375659739907423,0.03272876452044738,5050020,0.037197175799974086,-0.41052399958762587
0,10001.0,250,77,2.134978027146748,-0.4316357186903546,1.2954776796662442,0.10495138254413652,-1.322800098544165,1.2420147214867518,0.24545388343941485,0.03202623737735322,5050021,0.04854903484907372,-1.0249750745061197
0,10001.0,250,51,1.821044436875347,-0.3776563263323591,1.0992771481725363,0.09012299175936482,0.22141660071262048,0.9621262694951876,0.2077578777517216,0.03249361080686382,5050022,0.043269853607980316,-0.5289677889569661
0,10001.0,250,64,2.076394710837651,-0.27243341212608113,1.1347293099810651,0.124216764579037,0.14263615365948984,1.4135133505919744,-0.02901075964395604,0.03654319511295803,5050023,0.03805004966100963,-0.0595437941016655
0,10001.0,250,66,2.1305989752205767,-0.5990908586510078,1.4232338928729156,0.08132452401918952,0.3214616444662294,1.116508527576506,-0.18940469493241766,0.03523581994010196,5050024,0.046872975774064,-0.8221994674103853
0,10001.0,250,55,1.8229060523685845,0.2289010421321015,0.6140204619759063,0.17872758989499515,-1.6174449469784478,1.2887770043151234,-0.025381642718610275,0.03781254048451873,5050025,0.05294835254998489,-1.447046953853535
0,10001.0,250,58,1.9372238679223277,0.11945194751412724,0.7541124524874245,0.17103645987840246,-1.9975313699737247,1.206494950117458,1.1995936445261357,0.023429200673662397,5050026,0.046433044003972884,-0.7090700257391265
0,10001.0,250,60,0.9479796915019172,-0.2231066656529233,0.5965819448563705,0.0426187890753075,-0.5457847914978804,0.6125592401259503,0.10201401188116864,0.035155510378984935,5050027,0.034751910869283587,0.08622307477729471
0,10001.0,250,52,2.839224366443277,-1.4473896565920767,2.4066372894441823,0.013686252470112872,-0.8572212351663624,3.6625354475131155,-0.4877201482860672,0.041614036792330604,5050028,0.04229822515869931,-0.3856385425179525
0,10001.0,250,61,2.1888605973693402,-0.3924745454493517,1.279243356354666,0.11609113824592256,-0.2925590550937999,1.3537599001495375,1.0668148116148404,0.02587230643002116,5050029,0.03816340631342574,-0.30336491796347315
0,10001.0,250,69,1.8941887259625756,-0.21585603619618185,1.0111942360291155,0.11748529952547107,-0.8638082801744199,1.42555323629257,0.1633754131984998,0.033455110765643205,5050030,0.04005538282160902,-0.3598772677710175
0,10001.0,250,68,1.073118334360731,0.5972711608843669,-0.007912078892521735,0.1696633780285315,-0.30326273269367626,1.1083052189648144,0.054006730757675335,0.034079482291685954,5050031,0.04054389601416419,-0.43582543071712426
0,10001.0,250,74,2.158682888491992,-1.004427316697201,1.766958458980845,0.02561752914052809,-1.0089546103087743,0.9583270047558156,0.20590392979366404,0.03276547048408689,5050032,0.03747894805026557,0.06323580421454236
0,10001.0,250,45,0.5188271651707355,0.1011722767259058,0.14381961471920773,0.057276618532329314,1.0178279262807015,1.1145334845302597,-0.5373202469771489,0.03851535172949864,5050033,0.046038994688431145,-0.9444597466104848
0,10001.0,250,53,1.7789481428252494,-0.05556896639122568,0.8227719669328382,0.1339449036849318,0.1042754406387474,1.2180520402234307,0.22605700112191054,0.03241280534323674,5050034,0.044068748110722464,-0.7146487038978963
0,10001.0,250,55,1.1948444564776928,0.3155453434134581,0.26909480474278785,0.1414002482406548,1.607514992988554,0.9886820119751569,0.19048098499394234,0.033622662693785894,5050035,0.04370708641015676,-0.6144398740924317
0,10001.0,250,45,2.7725004080567244,-0.9757358139338954,1.9889429984359972,0.07813939136353491,-1.697655022662375,2.884671728378303,0.2373734363655228,0.032604362860872774,5050036,0.043415597875372455,-0.6079574090866577
0,10001.0,250,31,0.0725824419868697,0.44358565568781416,-0.3251463011008132,0.07687484036352672,-1.1288947793421402,0.5000057657065886,-0.5222888631824957,0.04491414790676352,5050037,0.05099429977976422,-1.4685712131051911
0,10001.0,250,70,1.8018724661744927,-0.05047978479796232,0.8373803279859661,0.13377958004310758,-1.6667293489390875,1.0625925061779826,-0.3684548825651848,0.041622133696074634,5050038,0.04480132511613273,-0.7200971332719482
0,10001.0,250,41,1.7401276362593827,-0.2687677268530243,0.9682503865876784,0.1014910502028056,-0.3042463519847453,0.9918071638697308,-0.031424360653621815,0.035479386528745264,5050039,0.04197897581107842,-0.6596511942912249
0,10001.0,250,54,1.2238140211526611,-0.30984659762557243,0.7853011895637934,0.05212095023822776,0.3767441266843188,1.0459654982691051,-0.4157154048108972,0.042824523902059854,5050040,0.034415079673532835,0.06527182413309103
0,10001.0,250,53,1.4661305453346496,0.09913068761607237,0.5613314201480972,0.13172099817464705,-0.5632217466162419,0.8979765898122591,0.9158549500219871,0.025562661201992718,5050041,0.03793399404067885,-0.16419589112614313
0,10001.0,250,59,1.8258426317176903,-0.5864890759449004,1.2748570057955635,0.05936651832608725,-0.807005197188365,1.0259373894056996,0.3963761554353758,0.03134780207417104,5050042,0.056576536560990515,-1.6412108529800786
0,10001.0,250,56,2.6762591127429256,-0.7077014049672201,1.7434845353326138,0.1093654723130328,-0.3740191419681385,1.5007945274818608,-0.4604156041423673,0.04154116465863453,5050043,0.05277561860344604,-1.437152185115836
0,10001.0,250,60,1.2810486054927366,-0.2421029607813821,0.7583054339177915,0.06620955121546708,1.8336884277513892,1.1746726527326898,-0.2054414000389955,0.035530755896088194,5050044,0.04334542470959105,-0.8023923606796051
0,10001.0,250,71,1.6276233875883803,-0.3550303492381718,1.00646616165823,0.07660508316454077,-0.16208526232480525,1.1499605712250922,0.1284734969148833,0.033241123888342744,5050045,0.03793309438470728,-0.2662714866898504
0,10001.0,250,53,1.6760624317937367,0.07048066327081431,0.6762245752373556,0.144276298312834,-0.22947315298874765,1.288575818541418,0.41835094627924746,0.03261587054824522,5050046,0.037537245757222434,-0.10633750010526584
0,10001.0,250,61,1.6518844823163858,-0.011660056165804898,0.7359965593936488,0.12881866896373165,-1.4640919793747555,1.0387095639556274,-0.16093640124657632,0.036172339126089616,5050047,0.056149328496782835,-1.4159148637908918
0,10001.0,250,56,0.8003083853956782,0.5345774446428171,-0.08000650784272928,0.14181303678896445,-0.3740191419681385,0.9528946984658,0.4571089028437185,0.028798305175159838,5050048,0.04263019821220365,-0.5983225389735172
0,10001.0,250,46,2.8063238199927336,-0.9984583332820428,2.0232816637641746,0.07743497967101805,0.1748386436417104,3.9606770825055935,0.07819458887500765,0.02934317916828605,5050049,0.039189014121000135,-0.3864353749028558
