start,end,N,SS,ZngE,TajD,FulD,FerL,FayH,bsfs,Colless,btree,path,iColless,ibtree
0,100001.0,50,292,0.6676069253156691,-0.5484260660284606,1.2697730709895674,-1.0842430758524917,-0.16779115207643874,-2.14030869932732,0.15231648214841478,-1.1033254773687775,3060127,0.2296548248929201,-2.1048136336393672
0,100001.0,50,419,0.1883416823901645,-1.1040657295388652,1.0559479998476604,-0.8653508033752209,-0.17965227383183255,-3.8930275624646455,0.19553890920530054,-1.5725644206168596,3060128,0.2514289220842976,-1.7104889000441514
0,100001.0,50,272,0.595789582016023,0.0005528299856757651,0.7894157431375656,-0.6801218759705923,-0.08124853561867257,-0.4486422667322389,0.14525411613920927,-0.21761387909940366,3060129,0.17756255044390634,-0.962246620663021
0,100001.0,50,288,-0.07483766689011459,-0.6721506055866489,0.5122775315995047,-0.3090535257741339,-0.08397753503272701,-1.304091911336891,0.1808390022675736,-0.8095085249371443,3060130,0.2270631936985321,-1.919356301703397
0,100001.0,50,476,0.4929241505565234,0.14726096755674592,0.5356891381228588,-0.4753161310709221,-0.04595268356708968,-0.3855091204383592,0.1725749261968939,-1.2230617462958808,3060131,0.1850175554092605,-1.3911195182120035
0,100001.0,50,385,0.606557689746053,-0.8082290713470726,1.3237952363314718,-1.1679156935369357,-0.1950813580261602,-4.09862900545743,0.18410118538433348,-1.7760042229953377,3060132,0.2257210175736961,-1.6890202377971368
0,100001.0,50,293,0.30576463978272794,-1.0152436254922597,0.901344083655402,-0.9451363122579582,-0.1838804874938272,-3.956847700853331,0.2391894742393081,-1.9208695378408769,3060133,0.26490929705215416,-2.5501152099734714
0,100001.0,50,352,0.3054319284223795,-1.2256523379603628,1.0407865039265796,-1.069544820310523,-0.21283870826411255,-4.33047425059652,0.2394162067342661,-2.346864275504835,3060134,0.2273933963829433,-1.9688315810943608
0,100001.0,50,413,0.6326868163111399,-0.9071765532085236,1.2983091649395742,-1.2562013590072487,-0.2122666832388949,-4.267444099871047,0.17129516477249573,-1.616592085740228,3060135,0.2114814010710668,-1.1840104101965454
0,100001.0,50,455,0.7418720265616203,0.2178430882734388,-0.2321721010385581,-0.7177266174465106,-0.06975372778205438,-0.14725468208413034,0.14488602458527286,-0.6699618670379978,3060136,0.16137228701004208,-1.1527153540602029
0,100001.0,50,423,0.3249636550955779,-0.37095388443830907,0.45463068515429705,-0.5892791392937207,-0.09572976366551238,-1.0722384842312411,0.18476816013761824,-1.4243772540842097,3060137,0.1823979591836735,-1.3678912239671708
0,100001.0,50,334,0.6287647764026879,0.11915567848941573,-0.3203519396967564,-0.6476177748830434,-0.06872373883169808,-0.155056817616895,0.15081426509997925,-0.603643689858662,3060138,0.15779478458049892,-0.6622360466813981
0,100001.0,50,380,0.6164049655214244,-0.7996073303650117,0.916958908501005,-1.1740402233337122,-0.1952428232940916,-3.0602324744632483,0.1976459648607643,-1.6799690478761318,3060139,0.2348735268755389,-1.3122632314068752
0,100001.0,50,337,0.8551931992562956,-0.19324004424777574,0.3114897517651571,-1.0897138265654558,-0.14315856382344147,-0.8627919735705818,0.14333357456457768,-0.8488164392501273,3060140,0.18743926141885328,-1.1540204077631355
0,100001.0,50,339,0.7486192109736826,-1.3815491274232294,1.7299930875280738,-1.6668051325936428,-0.2949088874356502,-4.925795198505449,0.17963953874232613,-2.071302175347034,3060141,0.3065935833792976,-3.2406784907845108
0,100001.0,50,301,1.6652521014779669,-0.6190213750200885,-0.63328734623059,-2.2647906339333685,-0.3134097752873573,-2.4164191865568867,0.1770186335403727,-1.3492834861959468,3060142,0.2102968460111316,-1.8423306322084356
0,100001.0,50,456,0.4516913635872714,0.106422155492374,0.8334924671853324,-0.4524412273047442,-0.046126409391119866,-0.17859713288481086,0.1405348941607101,-0.5264726992301202,3060143,0.1622903471733521,-0.7088718131253968
0,100001.0,50,369,0.7178419300741193,-0.5449985903270406,0.9619473631065056,-1.1398709411681345,-0.17347345352268614,-2.52544060125429,0.1653373993275471,-0.9599795171901708,3060144,0.1812753191164106,-1.1359735964212843
0,100001.0,50,397,-0.1663031266253422,-0.5502382223144848,-0.04616375380406017,-0.13430141654125685,-0.05436791221573363,-0.8314158922419337,0.1608603564125037,-0.75659772712926,3060145,0.1886386738603487,-1.1113928739764392
0,100001.0,50,341,-0.1958970781913761,-0.9743084848503788,2.047632750001125,-0.34935407534625984,-0.10969859337590862,-3.788178330344324,0.1667484301412872,-1.6705540609360057,3060146,0.24113378684807266,-1.8501550383621317
0,100001.0,50,367,0.2461970774864065,-0.11995337712119518,0.6624984186558726,-0.3515309724421662,-0.05013932332526826,-0.539644829980031,0.15552325581395338,-1.1616302956150342,3060147,0.17992145311732946,-1.4823464801386004
0,100001.0,50,396,0.5003684817453753,-0.0007642480754276776,0.7471878332597308,-0.5713290232217025,-0.06782682260027181,-0.7712664645377834,0.13277811124449776,-0.5159995124280642,3060148,0.15501898433792113,-1.1276425729251007
0,100001.0,50,350,0.683058552636954,-0.34533114031675805,0.938679146838204,-0.9826714275101476,-0.14097046068078398,-1.4895459613789517,0.16305418719211834,-1.0661904849123396,3060149,0.20119047619047628,-1.3128935578837506
0,100001.0,50,370,0.35818335986104616,-0.4721037853249984,0.7104892536200396,-0.6865670448729797,-0.11453572891061578,-1.6127595637487997,0.17429948169744094,-0.8971465020211704,3060150,0.17303588101907424,-1.5339012040159945
0,100001.0,50,292,0.2652696386070921,-1.1785825752559365,2.433326360686411,-0.9947623767035576,-0.2012545002458796,-4.502135736952553,0.1808804822742104,-1.8013976664944071,3060151,0.2587573990635216,-1.9862215040009608
0,100001.0,50,433,0.8493681598495746,-0.8665657218160709,0.9155499611878096,-1.4795733926239578,-0.2357603566030653,-4.033886341764037,0.22298534798534786,-1.773548432605564,3060152,0.20026748563503066,-1.4046194877944151
0,100001.0,50,402,0.24051897188385896,-0.3046741897779257,-0.12336098587358918,-0.453847101810261,-0.07510507003781437,-0.567671838794354,0.18144010477754333,-0.8781443244922685,3060153,0.2056105270390985,-2.010131076085379
0,100001.0,50,385,0.39358476479909577,-1.0731705838918213,1.9774389987700909,-1.0808975486103083,-0.2032660377203057,-4.51573909549317,0.17754991607032425,-1.646870127561585,3060154,0.2335246598639455,-2.159896094288356
0,100001.0,50,290,0.3320142398231356,-0.97443613560634,1.7595115708180673,-0.95109385431897,-0.18176628884056986,-4.084119810259404,0.17432571620197398,-1.4962724766278497,3060155,0.18710182485692686,-1.7797132117822787
0,100001.0,50,376,0.2727225277788279,-1.0573788278492098,1.2371902500383716,-0.9335781305269408,-0.18473780147766847,-4.0374583304223375,0.1905427833784117,-1.5540078474312355,3060156,0.2367434153148437,-1.8659635945098034
0,100001.0,50,492,2.262739849284872,-0.6025691317573503,-0.1914110727077964,-2.9359085703641905,-0.3891722149856772,-3.628926045899264,0.19443800247371665,-1.567022291214304,3060157,0.2470830104193576,-2.2770634667970944
0,100001.0,50,400,0.4739544232357186,-0.4315154310607733,0.6328198339323453,-0.7948692144465656,-0.12441708265640247,-1.4884716855187532,0.15888726919339152,-1.0183240612729634,3060158,0.22795516055884715,-1.6802228359987377
0,100001.0,50,384,0.8881093223576589,0.011335125379308931,-0.013430704139979705,-1.0066582707908118,-0.1186838622204161,-0.6332936107375504,0.13061104723579567,-0.5360448843207337,3060159,0.18714024071166926,-1.1453268531792231
0,100001.0,50,404,-0.10958847772123613,-1.111646405948458,1.840201103764604,-0.5297304336265577,-0.14046259102973727,-4.118234759767513,0.2457206908737524,-1.9074715394135717,3060160,0.27960443436633897,-2.345396348884156
0,100001.0,50,417,-0.010083771714508648,-1.021172697703979,1.96469642129026,-0.5901286695381718,-0.14125352513348285,-4.3792213901308195,0.18711090496804786,-1.6990737024340663,3060161,0.19098234531908004,-1.2448739488974938
0,100001.0,50,396,1.1446957392146546,-0.015048161160584472,0.03680732672762378,-1.3148647050292883,-0.15702595972792716,-0.9396175787599884,0.1549590034689373,-1.1636316737102157,3060162,0.1531771799628942,-0.9202503445192676
0,100001.0,50,310,0.9991575135001582,-0.5548220383279705,0.8152065660185176,-1.4665994328019614,-0.2136135752072865,-2.5731523133303296,0.1743139823496967,-1.3200502616227705,3060163,0.2043799976130804,-1.5750947103692896
0,100001.0,50,412,-0.3242707545778762,-0.3954985416451553,0.6983577894141596,0.13694603210615114,-0.011385449634369231,-0.5509708266603084,0.16760204081632654,-0.6620942747771409,3060164,0.16956203969190986,-0.7609528829418235
0,100001.0,50,384,1.2428892724286622,-0.5155445234662296,0.3720602890128515,-1.721650485778699,-0.24035812855784286,-3.3741546851757485,0.18278190063904348,-1.4720242952583549,3060165,0.2103565564156696,-1.9803211187019267
0,100001.0,50,363,0.25792029099097,-0.4985511410484649,1.602787494682426,-0.5876815646830059,-0.10466970726118408,-1.7597716141247568,0.15576592082616178,-0.6522788939838613,3060166,0.18577784649213214,-1.1512493663425358
0,100001.0,50,394,-0.246175970717548,-0.953091029818354,0.7676600228373658,-0.2803729327443694,-0.09984435104260887,-2.5759847724622342,0.2198757343846631,-1.5655901688948448,3060167,0.256614665096808,-2.2708967974625565
0,100001.0,50,395,1.1308736376996882,-0.5655961127834744,1.6194955074972146,-1.623308272043224,-0.23208323256210836,-3.765840868778057,0.18033992738199572,-1.7691980218878054,3060168,0.2001814058956916,-1.7743236689868869
0,100001.0,50,340,0.6752105539996883,-0.4062028775080893,0.4537585291587283,-1.0095072429341356,-0.14849053945315474,-1.3926575896761066,0.1535522659768133,-1.1798748015924818,3060169,0.18327728818800249,-1.3610240999846823
0,100001.0,50,260,-0.3823236409197251,-0.8937320629299834,1.544420876713781,-0.08716917572874705,-0.0731124646977645,-2.947839974040773,0.185928389212828,-0.9992346725941652,3060170,0.22225765306122444,-2.2466071099115017
0,100001.0,50,370,0.9273705380949706,-1.0877091072905345,0.07052615239353549,-1.6983645587465117,-0.2777265494840659,-3.945539060155412,0.1780440858513946,-2.067709627176848,3060171,0.1857868147258904,-1.152782455775263
0,100001.0,50,263,-0.08614999010252637,-0.9610410163471634,1.5456712248090212,-0.465021146940823,-0.12301858543638658,-3.060121213035353,0.14624396767253914,-1.3596718412900726,3060172,0.20387231815803253,-1.7492797020549378
0,100001.0,50,415,0.06267066830744987,-0.8569345250762885,1.7401602493257295,-0.5763436688503569,-0.12815819201518633,-3.647217840400249,0.19455998960093607,-1.7146236347926245,3060173,0.21023809523809514,-1.884698083489454
0,100001.0,50,382,0.7651957985658467,0.0911878711611392,0.19747244362134025,-0.8194159222356573,-0.09088972600314073,-0.3286459953334279,0.16841989604830704,-0.7265568995281982,3060174,0.19158420944135227,-1.5272387887552126
0,100001.0,50,397,-0.21816176790015387,-1.3168381569096708,1.8931696788295116,-0.5265903889780589,-0.1544521693301298,-4.527749884939468,0.2242583423902104,-2.1832605359023027,3060175,0.2824513526340769,-2.743305556462074
0,100001.0,50,386,1.4273650189385962,-0.9851377397663352,0.3914481371651556,-2.2086074983398336,-0.3309390636275931,-4.443510609868661,0.1941321114433034,-1.9103006535129377,3060176,0.18962585034013607,-0.95920762294799
0,100001.0,50,326,0.9880967053827836,-0.8469233314335987,1.5213026675438714,-1.6256812239361274,-0.2527914542087211,-4.294583626843294,0.22288069073783373,-1.8847459454891755,3060177,0.22232664995822887,-1.9813019703001864
0,100001.0,50,309,0.4688300330453448,-0.5479245349129737,-0.17595259105820182,-0.8570999859929821,-0.14050537681999697,-1.3994408931419753,0.1811808692942827,-1.0074654979672566,3060178,0.20642355302776846,-1.3435321669455884
0,100001.0,50,379,1.1771208762793433,-1.0029592303502943,1.5919646208758491,-1.9335334871880625,-0.29962200963266616,-4.700968381510152,0.20626976905411853,-2.183381704935609,3060179,0.22967567308613585,-1.6747788697442882
0,100001.0,50,340,1.2121781351714684,-0.5193042971816167,0.14925470696076984,-1.688879509477906,-0.23721130201950505,-1.9025186518037087,0.16817408781694507,-1.1966951081023902,3060180,0.17781690140845072,-1.6625945313484678
0,100001.0,50,440,0.5575158915647538,-0.5435206748324681,0.27627091254487424,-0.9562955218219672,-0.15119115761992116,-1.8390483369991608,0.16725947521865886,-0.8417767449291913,3060181,0.1778541851523219,-1.0445655429280316
0,100001.0,50,455,0.4058694545903087,-0.24402929808665544,-0.0693350339542565,-0.6067995609402211,-0.08885640841946346,-0.6433148998212219,0.1585347296813462,-0.6598205013544668,3060182,0.1819856730571016,-1.0911996302873606
0,100001.0,50,363,0.5101481234246427,0.06149081181387276,0.7059882891185515,-0.5459754697071963,-0.06056495017895345,-0.2399082224201153,0.14321922317314015,-0.2428221778967128,3060183,0.16312666370896187,-0.9347162966893472
0,100001.0,50,307,0.8991953334214687,-0.5173735310325241,1.0477561225739198,-1.330475517322624,-0.19480624511050096,-3.2139288825020014,0.16822119472789132,-1.3015976000165177,3060184,0.1960430839002268,-1.6377537761794745
0,100001.0,50,379,0.7815625565353466,-0.6264762493058741,0.6546625933793679,-1.2605688205845378,-0.1934238212800256,-3.2719395133534444,0.16857392674583946,-1.1841234854547444,3060185,0.1603864437341202,-0.41968410692814095
0,100001.0,50,393,1.099054211079482,-0.7370560455360488,-0.013138428666480738,-1.6879687415060745,-0.25175068547904234,-2.1469095134151,0.20474798106377068,-1.621442017670738,3060186,0.21458253112565776,-1.5180252668901693
0,100001.0,50,395,1.0416437555715796,-0.1399479880761429,0.5699857183043836,-1.270848515683561,-0.16053620596029128,-1.222060503028573,0.17406139671058304,-1.0688489197817617,3060187,0.21095521541950116,-1.9060885750529608
0,100001.0,50,308,-0.06889439025764288,-0.5590006722671983,1.8014436324285517,-0.24970242060737866,-0.0688961219528514,-1.6450630148054342,0.14870262390670552,-1.1219932063849594,3060188,0.20299768258951928,-1.5411774768194806
0,100001.0,50,377,0.7457723550229269,-0.312218393747626,0.5185240199509094,-1.034742759491526,-0.1446670743065737,-1.2469826852748809,0.1565848214285714,-0.7191217853285459,3060189,0.15242070854315748,-0.6806538599670433
0,100001.0,50,482,1.2546495529329509,-0.32591097396156016,-0.8650756484198909,-1.6230970722389093,-0.21470427348886206,-1.252836472024656,0.2111694977392153,-1.3513877956355536,3060190,0.20677165096807945,-1.835213413798081
0,100001.0,50,408,0.3040914411334503,-0.8336823394066644,-0.6055086536810095,-0.8379981868687105,-0.15758370058855584,-1.7433266796913245,0.17468415937803694,-1.1031103651106509,3060191,0.23740975982229626,-1.933088275882205
0,100001.0,50,388,0.4728303512283091,-1.3522776815964537,2.3183519496746867,-1.3356849436424731,-0.2529794753562333,-4.980012547105188,0.2255423148280291,-2.5073367098221984,3060192,0.22422889610389612,-2.0164156970308453
0,100001.0,50,325,-0.2289954313437996,-1.0520058903051546,2.354924948105612,-0.35691990729073964,-0.11610500833562445,-4.26529731123349,0.2405592158123091,-1.88974311763497,3060193,0.2526010404161664,-2.8121205846254487
0,100001.0,50,414,0.7488935863603375,-0.5311292289720863,0.5002386895367756,-1.1672400500318467,-0.1754537205180656,-1.916742082774672,0.17628495842781586,-1.2698938052179478,3060194,0.18207586064728926,-1.218773159691532
0,100001.0,50,407,0.9219865283560322,-0.8544217723362717,0.4198591887494661,-1.5551292476922318,-0.2440681304076832,-3.5377313359599323,0.20812343924911736,-1.5820290510000754,3060195,0.2269483880508725,-1.9557915799561447
0,100001.0,50,390,0.4282455221985872,-0.6800685000034425,0.9231099204819032,-0.8890419275452711,-0.1530018172477647,-1.986936122932096,0.13915505226480834,-0.8708696271989771,3060196,0.19375607385811466,-1.203052996481884
0,100001.0,50,286,0.9481424337585228,-1.3401124230953276,1.2101193899181013,-1.869187369779009,-0.31703307161820543,-4.821391766037476,0.19820070885497046,-2.3417160114184776,3060197,0.2595499738356881,-2.4141102639398984
0,100001.0,50,369,0.6249764587019385,-0.10158083210279197,0.07962983622054039,-0.7729466592176579,-0.09890147030986833,-0.7042076299822349,0.14642242439144346,-0.8360206746022821,3060198,0.18470602526724975,-1.2602203787007784
0,100001.0,50,440,0.5070936281493796,-0.6081419664309303,0.4782983448071868,-0.936870234084244,-0.15340146489883166,-1.85356979110923,0.1822157434402332,-1.405316376329748,3060199,0.20960082146065964,-1.655378092720747
0,100001.0,50,298,0.735292415213035,-1.1165088645971184,1.5749418182129011,-1.4951190024823062,-0.256514452165626,-4.277729126348634,0.19222096245905787,-2.0832460637483603,3060200,0.2602195423623995,-2.1892191231145235
0,100001.0,50,363,0.456957219986249,0.033338970333092265,0.05377068507209855,-0.5018414142727007,-0.05728966020153885,-0.3181716643823936,0.17160067619862324,-0.5312261639866929,3060201,0.19741884095410311,-1.5741934059287432
0,100001.0,50,381,0.904523683591828,-0.6635996693734506,-0.10418260065270248,-1.4227308061181725,-0.2152513874059792,-1.8217381869871048,0.17917787269946744,-1.2591068514252464,3060202,0.20931562280084445,-1.7219443532839471
0,100001.0,50,295,-0.2604350411652713,-0.8739024422623516,2.2752426106791868,-0.2157071648207632,-0.08694080092161245,-3.481610384666624,0.1675892579253923,-1.2745003276982936,3060203,0.20353070805787107,-1.240442039124904
0,100001.0,50,399,0.9723038142580296,-1.1140871128658485,0.7910801602693112,-1.7654205116670547,-0.28721761043577554,-4.607344558591998,0.2022457989818445,-1.7129978937176074,3060204,0.2430938591652877,-1.8568169936329484
0,100001.0,50,393,0.8379624316204103,-0.3887821708101413,0.8909897759199814,-1.1849976217743967,-0.16774785391878838,-1.6200663494887682,0.15051520608243296,-1.2357299474640842,3060205,0.19355319447366584,-1.3518889257498992
0,100001.0,50,323,0.6447149477142882,-0.3797515123294044,-0.08195284207343748,-0.9591276935090568,-0.14077569112652286,-1.0279323990699432,0.15920796890184652,-1.6363238202575658,3060206,0.19171981292517004,-1.4240133035278115
0,100001.0,50,417,0.2953795410747645,-0.4932586050425257,0.7215990617307364,-0.6275719039831772,-0.10882724863798544,-1.4053456763811571,0.15303930850690803,-0.9427638771320171,3060207,0.16621419209885796,-1.37173548276506
0,100001.0,50,352,0.4256827604407143,-0.5286349066588923,0.7465886070270868,-0.7967693697109226,-0.13167595828675172,-1.5186537993657192,0.21096833795246492,-1.139374551637316,3060208,0.24774254940071275,-2.0119187132952585
0,100001.0,50,285,0.25557820671456744,-0.7985914975450191,1.7958740673178066,-0.7605131085628667,-0.14674968910039954,-2.9837652472595804,0.17475222847759786,-1.3726993595902055,3060209,0.1731586865515437,-1.0715626221446306
0,100001.0,50,390,0.11240858527832244,-0.6884661602777494,0.5055509824882428,-0.5336301082528375,-0.1114173296756702,-1.8234119652624858,0.16483922761651246,-1.482915897833769,3060210,0.21312525010004002,-1.7715079520230252
0,100001.0,50,354,-0.2939917775216672,-1.2287578465730216,0.9327857512695508,-0.3873295307178114,-0.13195197389139088,-4.007707560300793,0.17728625541125542,-1.4961106344297848,3060211,0.23511904761904745,-2.1750451323452387
0,100001.0,50,452,0.10260258824926627,-0.6808339388579995,1.2961424983700132,-0.5184114122694922,-0.10888557508125823,-2.3763532562791663,0.14304247339961626,-1.0050208646517989,3060212,0.18840579710144925,-1.4992665491194943
0,100001.0,50,366,0.11655800484187508,-0.2582991089724079,0.2689644652607077,-0.28500701535206224,-0.051909928813269335,-0.5719640569516939,0.14734651624625006,-0.4537619534195769,3060213,0.15757456828885394,-0.567192737885868
0,100001.0,50,458,0.16658187485684856,-0.8597734287585045,-0.12281267183536852,-0.6969262464512836,-0.1424854948569963,-2.2058641129078,0.2005282559951356,-1.298022749611904,3060214,0.24157252186588926,-2.0119803187423875
0,100001.0,50,257,0.1130882179266752,-0.40878897535974973,1.2560861316062073,-0.36876576593154103,-0.07281033893125198,-1.3339603016725363,0.16544806899137615,-1.0346448158810702,3060215,0.20121846206837168,-1.5296275001130657
0,100001.0,50,408,0.4784923534244788,-1.1069811417873217,1.7174126501615228,-1.1979477166532086,-0.21934909473667036,-4.510317021405767,0.2173761977909448,-2.16470831462648,3060216,0.26393434732383525,-2.2790188394087045
0,100001.0,50,398,0.863319034696472,0.013982381892392341,-0.054317025297754486,-0.976729633217884,-0.114877363202101,-0.4948569027535146,0.16409735937385705,-0.8744788714316488,3060217,0.16120902906617193,-1.2896213087878072
0,100001.0,50,252,0.0631314420023284,-0.6910978595045935,2.6336668240758017,-0.4770530667169192,-0.10561311463939783,-3.8126388638934214,0.1872288770580696,-2.1665724643881967,3060218,0.19190303239940046,-2.4761517919271316
0,100001.0,50,457,0.10529159415973577,-0.4758906357523722,0.4029379673739944,-0.40067626257722416,-0.08063491126662742,-1.0097703811452274,0.16959183673469394,-0.9112643064606999,3060219,0.21328577727387246,-1.546941962783546
0,100001.0,50,403,0.8911543725585537,0.2796396804930775,-0.6456270776729536,-0.8519895228755252,-0.08150527503905787,-0.01198868904938863,0.13010204081632645,-0.13930721288683207,3060220,0.1534723779621739,-0.6851527421393461
0,100001.0,50,456,0.2734254332438644,-1.0983053377659462,0.4110393617522343,-0.9594088983284502,-0.19020756969341865,-4.028559510190726,0.18817923510867773,-1.8888428923701115,3060221,0.19600840336134465,-1.3136594292238035
0,100001.0,50,394,1.1043168032984931,-1.2810693215859483,1.8573933575777115,-2.014326312131011,-0.3284628852680056,-5.058415391558067,0.2173005565862709,-2.533703848968848,3060222,0.25438175270108043,-2.161757360269484
0,100001.0,50,260,0.17164601135662494,-0.7414893919623936,0.5795841077241116,-0.6307066796575774,-0.1274691451183958,-2.0495495709776943,0.17011483492479573,-0.8203190653047169,3060223,0.18843005952380956,-0.9818863209399328
0,100001.0,50,390,1.2750083480177272,-0.2775075973336357,0.8471901135739649,-1.6181297085969863,-0.2113863685203722,-2.6744892590283684,0.16682812365452496,-1.6516080831543345,3060224,0.20684747583243815,-2.125932024205738
0,100001.0,50,372,-0.012883297277955005,-1.1380711658095817,1.6040453599526792,-0.6551143900995728,-0.1573368065063294,-4.413499052703512,0.17466214673788974,-1.879968073885656,3060225,0.2257703081232493,-2.3049216990144377
0,100001.0,50,414,0.7828243988435587,-0.8673940679105749,1.4661057801047743,-1.4040493425777112,-0.2270073731134524,-4.203047869860983,0.18082199546485275,-1.5113110819578954,3060226,0.23119181883279624,-2.3954287994375707
0,100001.0,50,342,0.25952596152040297,-0.9153208167287906,2.205069766948692,-0.8344714565827778,-0.1632660445526826,-4.272833432660905,0.17083445220193352,-1.6534832892481917,3060227,0.19929453262786603,-1.2575037631393329
0,100001.0,50,341,0.33587937455898703,0.42643924435194974,0.486171339576143,-0.13258532646316676,0.014056556257938807,0.4903864922318738,0.13746562454769135,-0.4650899684685621,3060228,0.1411757884972171,-0.4040078697626285
0,100001.0,50,428,0.612071562884567,-0.3135407645857947,-0.41974302604509534,-0.8829685508406069,-0.1265019432047777,-0.7472412076882494,0.15550531589881453,-0.5185855806489145,3060229,0.20142205818497613,-1.3158759429929388
0,100001.0,50,342,0.4496167195318923,-0.7055766241890167,0.5183960085599186,-0.9280842674909058,-0.1597300951304285,-1.9542125404615969,0.17285714285714282,-1.071891688436624,3060230,0.2217292714187124,-1.6344750428261614
0,100001.0,50,344,0.2709059026957429,-0.3082194160997743,1.528253526595725,-0.4904512897007448,-0.07988121831238883,-2.3020158111106657,0.14469034366993536,-1.254354437274418,3060231,0.16390824622531944,-1.2294657889959189
0,100001.0,50,303,0.7035165199182508,-0.16692217249933905,-0.06560405122737828,-0.9012443030296085,-0.11914060930225664,-0.6566356652252895,0.14938632795775658,-0.22057427814901476,3060232,0.18622448979591835,-1.5925664366080805
0,100001.0,50,418,0.5053987167519279,-0.3614990666904763,0.03878825553463956,-0.7895328313948949,-0.1188189412082642,-0.9343594718663409,0.16336138975364134,-1.1220582775522638,3060233,0.1879905808477237,-1.1708140364839348
0,100001.0,50,372,0.4377190993072499,-0.8101850496690226,1.325556508337654,-0.9763117911292464,-0.17256294907145805,-3.1031204443166613,0.1818814302580536,-1.3173342387416178,3060234,0.1826075500622784,-1.2181378703975028
0,100001.0,50,352,-0.2365810129543814,-0.766497766041305,2.80597388532354,-0.1808853488506088,-0.07509809426848264,-3.5161388518514016,0.1959119090674244,-1.393765333331335,3060235,0.1964002267573696,-1.5414954097329905
0,100001.0,50,444,-0.5845834344744517,-1.4082534499211583,2.646742810310476,-0.1633184734431189,-0.1176336776404147,-4.848189059389231,0.2048204527712726,-2.008081235385324,3060236,0.24110761325806926,-2.539577185387455
0,100001.0,50,350,0.04998420733431528,-0.7997411871225529,1.3613460468663707,-0.5274546580458636,-0.11862866452305038,-3.6815984840494096,0.1806505839329952,-1.3712775453761106,3060237,0.20561043566362727,-1.5512264259542141
0,100001.0,50,280,0.9517516748933904,-0.497658954729225,-0.223250246035994,-1.3788799065893127,-0.19956454674215654,-1.439770248403745,0.16169249654749115,-1.1346861668547057,3060238,0.19688031462585034,-1.4281760778002557
0,100001.0,50,267,1.2628464726987791,-0.8145596990016069,1.1418994098077304,-1.9200142288031483,-0.2866925530581427,-4.440507116607933,0.1645646258503403,-2.3697433279102498,3060239,0.18573318216175366,-1.3281975432877318
0,100001.0,50,362,0.6370316576523439,-0.4942705297718057,1.2075148742984492,-1.0177844162043101,-0.15547477404193802,-3.0746322910323864,0.17710317460317468,-1.8418888161105924,3060240,0.1953520770010132,-1.74033059622846
0,100001.0,50,414,0.8574721863066445,-0.8369360369064199,1.1083772280425528,-1.471264301239295,-0.2328479451479931,-4.114280077202614,0.17989169351951315,-1.577270081858865,3060241,0.22152246315192747,-2.0305579344475544
0,100001.0,50,310,1.1783923779680847,0.6506957169027688,-0.28133783280718244,-0.9630490693355208,-0.06921380624159361,0.5159655218027802,0.17590702947845807,-0.2614216244063374,3060242,0.20663265306122444,-1.5203193277119742
0,100001.0,50,327,0.607949806658245,-0.5156301868599023,1.2353375272367386,-0.9970340360769588,-0.15476410955561187,-1.803049298500094,0.18606379559697905,-1.8749312290421096,3060243,0.26057771593485873,-2.429690336395008
0,100001.0,50,360,0.9759056767433492,-1.0758809388176391,2.9586840285298903,-1.7466945405620276,-0.2827587414019717,-5.033482819682799,0.17848538224813731,-2.181503259853835,3060244,0.2365382772827441,-2.3728138178811826
0,100001.0,50,394,0.5826434515537272,-0.8979678545184693,-0.05903423110358645,-1.1935380422132094,-0.20432604702976204,-3.200373245223397,0.1937358276643992,-1.711678435985074,3060245,0.23298415110725146,-1.4641602626281371
0,100001.0,50,433,0.7822716753677448,-0.4663228154827593,0.9839747131602206,-1.1671563208619244,-0.17081122495270712,-2.2920251321268914,0.17757045675413047,-1.8130408836503973,3060246,0.18485086342229204,-1.380113872737945
0,100001.0,50,377,0.10346649157310292,-0.6241514176482414,1.6570651351332129,-0.4854528362509588,-0.10125261789775176,-3.1936067207003025,0.17826919924596346,-1.3490353210364858,3060247,0.1826693443334782,-1.3960127148625388
0,100001.0,50,376,0.6514869578584375,-0.5663441942810703,0.4499152992878042,-1.076740342399246,-0.1674191940066511,-1.7851036885131266,0.17446393762183246,-1.15126133406369,3060248,0.19840220038632736,-0.9239965510920508
0,100001.0,50,438,0.5776991501974524,-0.3690110052724616,0.9352184722095492,-0.8764562839262743,-0.12956252997337994,-1.7684962631135217,0.16097089723463334,-0.644989137900205,3060249,0.17534722222222224,-1.1552987741431708
