start,end,N,SS,bsfs,FerL,FayH,TajD,ZngE,FulD,Colless,btree,path,iColless,ibtree
0,100001.0,50,315,-3.674742350456485,-0.5922837913042936,-0.12417225963860093,-0.7659776431488607,0.12459532365929285,1.829501643791812,0.16852079177535687,-0.9246523118440592,3030058,0.17977980665950588,-1.4137614583455498
0,100001.0,50,370,-4.558187414557518,-1.5998442971589857,-0.2601449910332931,-1.0035670199507027,0.8844289018672635,1.8304246807664213,0.2046973961998592,-2.0095281863969765,3030059,0.2376515823720793,-2.3827978934001486
0,100001.0,50,348,-1.358917362520631,-0.4693583060776218,-0.079456799437918,-0.338225791075466,0.23694932514590936,0.7078832189533508,0.16259868144788772,-1.1701347367603585,3030060,0.18834621227131626,-1.5956771884051508
0,100001.0,50,348,-2.3821786341098363,-1.8284949998911697,-0.246252015849008,-0.4125884675770003,1.3895179842846084,0.7928988780428323,0.19890873015873028,-1.4305715437201,3030061,0.2758356428991349,-2.5005167137898408
0,100001.0,50,338,-3.781782343836809,-1.4289895941555193,-0.20395770314223807,-0.4855439487936356,1.001866449892125,1.5260181869909115,0.20264980992396955,-1.8559756736203032,3030062,0.18577502429543247,-1.6303771366198263
0,100001.0,50,412,-1.9049632698268242,-1.0993662871608665,-0.17838024113977194,-0.6880797283234222,0.6083546920401735,0.15917623237743764,0.1833479105928086,-1.2568160663130112,3030063,0.19688031462585032,-1.7810848182796253
0,100001.0,50,313,-5.049446221709653,-1.924865355409208,-0.333043627668758,-1.481540438082445,0.9236586667353897,1.862088589541235,0.1959677419354837,-1.9705624431105344,3030064,0.26346629560915275,-2.73466200246341
0,100001.0,50,364,-4.544431028617663,-1.5931573749019092,-0.2713796174009103,-1.1747178027852958,0.7903612604979783,1.304812749094523,0.2483221476510068,-2.4915281937798786,3030065,0.2695191713048856,-2.6883039867222727
0,100001.0,50,268,-4.293248176963672,-1.2548457370417456,-0.20072394391591156,-0.7230334326982889,0.7274490881160546,1.78636013320276,0.2398566569484937,-2.4763446590817986,3030066,0.23632653061224485,-2.4590665078973166
0,100001.0,50,423,-2.709769622172848,-1.4296757458305471,-0.21047614788404367,-0.5880835981224526,0.9495154467072896,0.6297122407513709,0.18745325355273,-1.816009368793418,3030067,0.2651746265516515,-2.693396054722303
0,100001.0,50,329,-4.206068041719439,-1.6749710685581585,-0.26409809070963863,-0.9252517383927444,0.99092274086151,1.0281322382724534,0.21843041852502595,-2.234519402157781,3030068,0.2750850340136056,-2.9623389562446603
0,100001.0,50,328,-5.1028146209786405,-1.857732406648312,-0.3257724308721617,-1.4956037139582268,0.8573329390121617,2.12317526407202,0.20417542016806728,-1.9508997296278316,3030069,0.23483560090702946,-2.116363539763766
0,100001.0,50,315,-2.2809587968233296,-1.3430407293728095,-0.20183086492821134,-0.5976982212890934,0.868850052887045,0.1401953601551799,0.18984468787515008,-1.5100812394705647,3030070,0.26492819349962204,-2.603620399093152
0,100001.0,50,305,-4.529792790783575,-1.079885455742328,-0.22073208649649467,-1.3139669149608466,0.2699065055317785,1.8028709280960256,0.1930404974489796,-1.9863725489563555,3030071,0.23674992385013705,-2.4794997688676106
0,100001.0,50,401,-4.139967127757918,-2.079648517024054,-0.3112935898595046,-0.9255234785613304,1.3450563566727,0.06916646116402822,0.189380837080595,-1.6769326919945746,3030072,0.2426395289298515,-2.362392049237636
0,100001.0,50,387,-2.2768874297594057,-0.7574923357288007,-0.14604702560050128,-0.8037217879923553,0.2491591672647168,0.7262113858944441,0.20732635159326868,-1.4823127208857152,3030073,0.21597829608033686,-1.6931409946684872
0,100001.0,50,343,-1.9933930609126083,-1.0525301159297658,-0.1635082939518242,-0.5480906691362435,0.6397931373510176,0.6366799509379002,0.20625809847748636,-1.7083702864137336,3030074,0.19982993197278912,-1.5832499411664582
0,100001.0,50,307,-2.5388039133250198,-1.8248392835298688,-0.2524051540986583,-0.4984327468542039,1.3419591323844935,0.08499842056387956,0.19485915171437712,-1.3330290502480242,3030075,0.1857214716872665,-1.278028106813632
0,100001.0,50,332,-0.8256946275695418,-1.3016310258578925,-0.15205346993425206,0.04065967647133896,1.1613049548072878,0.6774286384621221,0.16339989233103322,-0.9282299231152232,3030076,0.21553128293570956,-1.97999454148468
0,100001.0,50,429,-1.6452207838893014,-1.2476506312311664,-0.1892746810666745,-0.5938777236254231,0.7869441098108026,-0.28832706762587657,0.19684212482807295,-1.4659943657272692,3030077,0.2345069896090304,-2.0573970414382443
0,100001.0,50,325,-4.53650870009048,-1.2833708023425203,-0.24042156157591696,-1.2523589737281553,0.4794627770623438,1.6270434958181592,0.27461336096938777,-2.857645189006576,3030078,0.35976718273516295,-3.3228846882292427
0,100001.0,50,315,-3.2666206835468743,-1.4269683194455829,-0.21874394606917474,-0.6964900785566415,0.8915227135125262,0.8909981528825723,0.16593537414965978,-1.2542900283203715,3030079,0.2077866861030125,-1.9328492924734129
0,100001.0,50,329,-4.318332764939544,-1.328870362262346,-0.23638529778458464,-1.1179412062084846,0.5884783648658691,0.9831884838790256,0.21802024903528694,-2.0636596490276378,3030080,0.2353316326530612,-2.1602411215293977
0,100001.0,50,352,-4.567644232479473,-2.059052096346214,-0.3242959488631959,-1.1374787408721179,1.2179235360909229,1.4610692137830001,0.2442703271784905,-2.639432813858676,3030081,0.2314715359828141,-2.3073498673495383
0,100001.0,50,438,-4.067548954831668,-0.8899638600425502,-0.1901997985387256,-1.2147514285872494,0.15253446206097074,1.3072835131552492,0.17130404074197986,-1.5427462724766927,3030082,0.27597651964011405,-2.6131947209995867
0,100001.0,50,384,-1.906813796342166,-1.2223434822770654,-0.1841737123829489,-0.559569168316908,0.78256837611228,0.25641299106700105,0.1649989453145598,-1.0276946580216508,3030083,0.2787239895958384,-2.8624078347518487
0,100001.0,50,320,-2.6381704962396144,-0.3876635972176124,-0.10184354490402944,-0.7955633491894405,-0.06994844752939662,1.0106378136280811,0.17871315192743756,-1.300836490458632,3030084,0.21268573218761186,-1.7660955443358788
0,100001.0,50,259,-4.6104181301437555,-0.5483133780389199,-0.1652665940027618,-1.4208147562104014,-0.2490543502957254,2.7594024829629293,0.2291447506837789,-2.4408107242541317,3030085,0.2426183239253148,-2.5007907668767757
0,100001.0,50,210,0.5879020127899903,-0.6329809979271577,-0.03928300696074965,0.5246940172346437,0.8219061703540771,-0.2576338918222468,0.17392726321297747,-0.7908566261279684,3030086,0.16110675039246464,-0.7029795917941457
0,100001.0,50,336,-4.749416460589747,-2.0102317955514035,-0.3352366546139037,-1.3733537218811414,1.0537760403290894,1.0264244963608142,0.2189875950380152,-1.92065433553988,3030087,0.290945165945166,-3.0267024866714616
0,100001.0,50,347,-1.2623949488850483,-1.0983868482879675,-0.14732096648120302,-0.23910049496424096,0.839194446553024,-0.005317198373451771,0.17067189194518395,-1.1022136645579803,3030088,0.16917767106842735,-1.065166336308722
0,100001.0,50,382,-4.7205604981748985,-1.5230082156557605,-0.26045918660763834,-1.1403529799082093,0.7464271945896663,2.096202045384308,0.21798443303701845,-1.9790778999942635,3030089,0.2345059076262084,-2.3424118235913656
0,100001.0,50,463,-5.175279218674783,-1.4556249683599158,-0.2684347002607952,-1.378298586388218,0.5636824048377713,2.147496737286889,0.2231638418079096,-2.1442995604019823,3030090,0.2681066992014197,-2.6145380197031662
0,100001.0,50,279,-4.091202642729146,-0.2567160922245806,-0.12362999006288188,-1.326558519697029,-0.4567305805964385,1.3225479211705082,0.2181241655540721,-2.0810602882321643,3030091,0.23258174237436915,-2.095863097234373
0,100001.0,50,357,-1.512207288871255,-0.8589392376633767,-0.14939543324111498,-0.6768199337640916,0.4037441762037037,0.5658182663079248,0.18500818048738488,-1.082112065686619,3030092,0.19362332561890733,-1.3267319073619366
0,100001.0,50,460,-3.540924647967712,-1.9601794599058848,-0.2812642307108504,-0.7061437711332599,1.3535704130803212,0.5721362391348427,0.20813825530212085,-1.586144563014299,3030093,0.22368460658599731,-2.0329753879535084
0,100001.0,50,354,-1.4382081675571294,-1.6018615780364722,-0.2369868519444989,-0.6663839606101283,1.0601303659648098,-0.7389153171714673,0.18737528344671212,-1.601775054227778,3030094,0.2616815476190476,-2.5959685462432907
0,100001.0,50,309,-4.715002575030899,-2.4056858375457377,-0.376503241473303,-1.282732132619157,1.4471935220674899,1.115426861339885,0.2152318673948454,-2.4542161510431306,3030095,0.2478231292517007,-2.5883526191181154
0,100001.0,50,328,-4.037195692555116,-1.1599336596732863,-0.2017500600156421,-0.9101561737497276,0.5474924782074153,1.807617236710911,0.22295016491445066,-2.241950932767488,3030096,0.2738095238095237,-2.6601037370501897
0,100001.0,50,354,-1.6582426837341524,-1.646255538124199,-0.2093732130377316,-0.1959877497598271,1.3415063957801816,0.05514269033801664,0.17253127057274548,-1.4304736178982935,3030097,0.16712726757369614,-1.2901028351472952
0,100001.0,50,375,-4.360521952547772,-1.6872875367478677,-0.27177611088178893,-1.0221847408094735,0.951421289904762,1.1703032659147647,0.24056021218011014,-2.5973653804223518,3030098,0.2818027210884354,-2.8569568632736564
0,100001.0,50,406,-3.088091098757247,-1.0438091654339623,-0.19031921964472906,-0.9528243636382688,0.4229945211411593,0.9031466313041778,0.25193088285037746,-2.3226739216160026,3030099,0.3100292003593891,-2.7487413585212828
0,100001.0,50,315,-4.529190602680457,-1.2450914475286936,-0.23882085659288024,-1.2928803173307626,0.4252545189102392,1.8295016437918123,0.2294640078253524,-2.10468088137049,3030100,0.2811147186147185,-2.6716543253351586
0,100001.0,50,370,-2.125922939878772,-1.8876994792500987,-0.2584562120543767,-0.4902904918241392,1.401412522334171,-0.08946462291309001,0.18050898931000972,-1.1419632794792436,3030101,0.2015796703296704,-1.692422966318602
0,100001.0,50,323,-3.9587476156051866,-1.8441041905008029,-0.2814467940724168,-0.8841783690992362,1.1602809201004134,0.4673119575203804,0.1937224214009929,-1.821201096992175,3030102,0.2510659193254766,-2.401785713530592
0,100001.0,50,344,-2.383536434556602,-1.3816398488665045,-0.21942540926965468,-0.7881173150396227,0.8044689447462134,0.15230285087585568,0.20182938040080897,-1.5031189297092602,3030103,0.2420804142552544,-2.2013200935462383
0,100001.0,50,274,-3.690430983278514,-1.1829311809036227,-0.17959794506579754,-0.5455522186942307,0.7555830085423735,1.945158341361117,0.18256971662837307,-1.8775918777166167,3030104,0.1994674919147986,-2.023309220413263
0,100001.0,50,403,-2.9032000192461203,-1.3221227103923079,-0.19783004604637466,-0.5875579502154378,0.8555392515097405,1.0812995821237659,0.21320734997909765,-2.1376571928002104,3030105,0.18824297395725967,-1.5766666031051482
0,100001.0,50,445,-2.408105037687964,-1.1741779305505795,-0.19074082526459485,-0.7408435607764537,0.6465469887465993,0.3360686782863148,0.2601343816215011,-2.356856235856164,3030106,0.2533427163969035,-2.295799558290915
0,100001.0,50,364,-4.015493318628066,-0.8535363938943306,-0.1761471407071558,-1.0693202489117424,0.1965706834447625,1.1422031729042164,0.21286696496780527,-1.946820991389316,3030107,0.21121813211265825,-2.0513544907862302
0,100001.0,50,333,-4.938297872270918,-2.341661142003396,-0.3773166728511868,-1.4103985748434165,1.3251055606198203,1.0652116607869544,0.2301887100994243,-2.3290479126875443,3030108,0.30893160835762884,-3.2502706833741533
0,100001.0,50,317,-4.2379482990800375,-0.9747574891227092,-0.20282550506118646,-1.2390151452294056,0.2161307031613747,0.6315354884193349,0.16170532961385994,-1.1632250968628406,3030109,0.2361909552553415,-2.0422704716589344
0,100001.0,50,346,-4.947498577962182,-1.8254050737403096,-0.30661429848448624,-1.2806160428095874,0.9394880864374014,1.7569908048558025,0.2110868156786524,-2.410899527225199,3030110,0.2876468769325912,-2.8213845690456365
0,100001.0,50,412,-1.1549854802449937,-0.6161014627072371,-0.09996900197319453,-0.3856392217450554,0.34091620084913243,0.590521478006815,0.16132756132756124,-1.0637185587411653,3030111,0.19230769230769235,-1.7123089923065176
0,100001.0,50,348,-2.7902587099003706,-1.7942885052320987,-0.2529203301922587,-0.5661024577042928,1.2804308032024347,0.28280492350594233,0.1720294784580498,-1.107076878797287,3030112,0.18191792846170726,-1.4350743057130682
0,100001.0,50,293,-2.943918050680831,-0.853176113882284,-0.1619361398391958,-0.8585976568660652,0.3057646397827281,0.9517621896898448,0.2114443338310934,-1.9210876636785972,3030113,0.2369614512471655,-2.2044985818711944
0,100001.0,50,382,-1.8290379017263372,-0.327778409635172,-0.08104923329482401,-0.6031097719724783,-0.023901594693538728,1.3212103711953411,0.16179904394190125,-0.98352291435243,3030114,0.2081168831168831,-1.8159672388582828
0,100001.0,50,329,-4.920158149099045,-0.8166421796083184,-0.20339485552145067,-1.5178122095831508,-0.06620227495802597,2.6011636420424162,0.19345238095238093,-1.4589258988190368,3030115,0.21075551432694292,-1.9037855573225
0,100001.0,50,357,-4.519082146180083,-2.1490846457225303,-0.3371757475879427,-1.169713915164832,1.2801596389585033,-0.13872680628940046,0.196329365079365,-2.0436819068699186,3030116,0.2559214594928882,-2.6970906928432306
0,100001.0,50,345,-1.6978361585203523,-1.319200239031407,-0.1956818697686048,-0.5549305750192702,0.8699158090250605,0.013711010904135163,0.20464852607709755,-1.8320919947052128,3030117,0.1930381126809698,-1.2584312218995009
0,100001.0,50,399,-2.474049986350135,-1.1157724331916832,-0.184952465317895,-0.7531743766693768,0.5891887389458038,0.6426436647713494,0.1929940807491829,-1.466782129882623,3030118,0.21763754045307426,-1.7378039170555586
0,100001.0,50,325,-1.2949273094521254,-1.5789096200831518,-0.21750199636731787,-0.4219799291798146,1.1659310545732902,-0.1471675441325106,0.17366140004388858,-1.0690632062860892,3030119,0.22756519274376416,-1.9906454537976048
0,100001.0,50,376,0.20777669235844315,-1.2730516909291243,-0.11466391305370215,0.5220553917137241,1.3849804384283602,-0.7309971268380459,0.1475119268486615,-0.3130463755596685,3030120,0.1868719078540507,-1.3766108364117224
0,100001.0,50,353,-1.7799600132667186,-1.7199956349247103,-0.2289324166144905,-0.3502113645287056,1.3266188779546475,0.5675335791754935,0.18619024791124508,-1.336520533071846,3030121,0.2291836734693878,-2.406312631935936
0,100001.0,50,326,-4.6276868650873215,-1.7446289207722936,-0.2966556159494679,-1.2714379770097055,0.8737110717101382,0.7049283491282813,0.23902338713263105,-2.0057045197574337,3030122,0.2483639025230345,-2.3151585997554838
0,100001.0,50,329,-0.1988220731565037,-0.16781118827547256,-0.02186014677193036,-0.026963670989741024,0.13313050282385272,0.35397592237104103,0.16097840651412088,-0.7455515663422012,3030123,0.17356257571521758,-1.0392428367788809
0,100001.0,50,412,-3.1698943643063395,-0.5758250725016731,-0.1467731181807167,-1.124207917832908,-0.0757726664456906,0.23106710664900065,0.1926970256187582,-1.4332922368960248,3030124,0.2265745007680491,-1.9942009812516641
0,100001.0,50,362,-3.074912604247502,-1.2885501363797618,-0.21619792290258333,-0.9027243861907774,0.663699162898554,1.0440132080577036,0.2558710984393756,-2.7762487506084543,3030125,0.2583907056798624,-2.49714163221751
