start,end,N,SS,FayH,FerL,TajD,FulD,ZngE,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,489,-0.05039874369016787,-0.4891509751606593,0.10670375284479146,-0.11173616550067952,0.4841171178070296,-0.26150529608172546,0.3622045721373385,0.11225361939647653,3100041,0.13608300463042358,-0.06353753959030455
0,100001.0,50,405,0.06936139627181889,0.476961347388585,0.18330735930166106,-0.32964651963371244,-0.32343310362306904,0.8967380220761414,1.1528471769290771,0.09144557823129243,3100042,0.10526603498542278,0.6657387830253804
0,100001.0,50,511,0.011172992323962046,0.18047481179617092,-0.14562871983186088,0.15739509448647446,-0.2336247803437431,-0.07773154501997694,0.009552651193228187,0.11954012374180448,3100043,0.12853717876039308,-0.2419368081964481
0,100001.0,50,441,0.018086439014825217,0.4388025380798069,-0.4853415120288094,1.108064310976566,-0.6354958158665712,-0.5718525394341154,-0.36326568669991705,0.1479542966611932,3100044,0.15753475303164746,-1.0174243243535992
0,100001.0,50,441,0.05509395796429613,0.23214902612131716,0.39543199293049663,-0.773274038762144,0.0008161926850240231,0.7413544150160826,0.7941524300495411,0.10262622636994502,3100045,0.1255157800825248,0.08072678471384462
0,100001.0,50,453,0.04728198581300618,0.3242883191422468,0.12743842022470872,-0.21865085921663066,-0.218445465598714,0.6290143290287056,0.17963185627654835,0.12331468732071145,3100046,0.1385681465568683,-0.30356612667256155
0,100001.0,50,401,0.0008085110282590893,-0.10345743700386938,0.1872367206841423,-0.5954874123152941,0.1873388730270834,0.4066189006584899,0.7534983566726976,0.10911547360060778,3100047,0.12485957685826618,-0.07073530034561977
0,100001.0,50,491,0.015403875159968453,-0.12373431412353107,0.4305815025558351,0.11683140137253407,0.3312336068087611,0.5577980432426844,0.6184647780522633,0.11265344126477415,3100048,0.11882422460509627,0.5536128384137761
0,100001.0,50,435,0.03084236096628252,-0.009280677857640066,0.45755744407925303,0.04482654215777289,0.2445461054079775,0.6112153457445589,0.18934551504836072,0.13073466101416414,3100049,0.1456136621315193,-0.18804039472210995
0,100001.0,50,394,-0.0109804785100946,-0.1776998869860388,0.14458715879103504,0.016119791981954276,0.2303754067488394,0.10677199339469882,-0.2487401061335837,0.14792969210805712,3100050,0.16761237205162433,-0.9505161738837302
0,100001.0,50,472,0.01177520410697694,0.14328847742405806,-0.0741976560756241,0.6937241575077265,-0.16400444385865684,0.03922626085530472,0.6451132103152999,0.10177154195011336,3100051,0.12925909494232474,0.005927544569152506
0,100001.0,50,523,0.03323981559808943,0.07540943618654,0.34893846120669797,-0.2904196340162481,0.1144694755779169,0.5283529908287753,0.4905174774466327,0.10859007064364208,3100052,0.12277738681679568,0.13375764279566513
0,100001.0,50,450,-0.09584791628850152,-0.4230807784324436,-0.6556586281726586,1.250652975045587,0.03204678094977753,-3.0166167675409303,-0.6144152146109425,0.13948221775756958,3100053,0.16071428571428573,-1.1969437334026147
0,100001.0,50,455,0.036787874094653006,0.24016150989733065,0.11979523465598475,0.45174358071551,-0.1486378574359666,0.5259703684307897,0.43995292267874303,0.11764546244029528,3100054,0.11895810955961335,-0.12046246071200065
0,100001.0,50,441,0.033921644722978705,0.012628164701081657,0.4645423812882452,-0.5381067450448049,0.2289815231456183,0.7375905230012181,0.6165559907039725,0.11561026527012927,3100055,0.12238520408163267,-0.2583718290245153
0,100001.0,50,370,0.04519537688981101,-0.15868522196076434,0.9162569813715414,-1.8493631512859758,0.6116232128912404,0.8888212589153883,1.4117451593591261,0.08848629272068106,3100056,0.10645248198289207,0.6062266387021319
0,100001.0,50,429,0.002117483435514055,0.006926016521955357,0.018576580208353503,-0.7026808169979551,0.003525096720192829,0.20672147330348845,0.2530696742500108,0.11984761009667028,3100057,0.12486316365626715,0.14468609206727526
0,100001.0,50,432,-0.02345869754647692,-0.07598908108338978,-0.20708386310510551,0.4452029259011281,-0.040371862974541234,-0.4937777041491154,-0.2558117955840557,0.12753700381251404,3100058,0.13241304586350666,-0.3350095837959516
0,100001.0,50,368,0.009407666880551002,0.4312020047096812,-0.5981308003072794,1.0539083698634042,-0.6863437200573822,-1.1976122635396822,-0.7273159001818094,0.14701038310060874,3100059,0.17234445861678005,-1.2254697592925687
0,100001.0,50,397,-0.021258866003304382,-0.3044666193473669,0.21267789210254304,-0.23263812232651898,0.3766411327821572,0.22747134702491134,0.10212009990532887,0.112430426716141,3100060,0.1440905190905191,-0.2867000779097573
0,100001.0,50,401,-0.008085110282590886,0.05166813036484992,-0.20347727061014276,0.6968951194500547,-0.1503287263695548,-0.5279638446760916,0.07002069460355058,0.1142481767481767,3100061,0.1293507128878949,-0.4484956222730919
0,100001.0,50,416,0.019085325547240985,0.3910964426290712,-0.39052972384345264,1.0872552232573542,-0.5445127970680096,-0.3638142688485562,-0.06575746218023246,0.12222427831236113,3100062,0.1411807580174927,-0.4052102289895777
0,100001.0,50,494,0.00018454304932482925,0.1247300562220292,-0.20878160437755025,-0.05393221307485517,-0.2173801061659282,-0.3081707178163228,-0.06545995615252448,0.12341787676609114,3100063,0.12311710398445096,0.022181377005516385
0,100001.0,50,443,0.009520688040456773,-0.08748587184497071,0.2848178539034072,0.08488783151672158,0.22388553912800369,0.4073411370555301,0.6364635653747984,0.10433377331031922,3100064,0.12923637923637926,-0.16038211126473148
0,100001.0,50,451,0.016165060977644443,-0.037363910042025,0.2949968340596012,-0.4349927680822313,0.1852322787337982,0.5788827779380769,0.6353415168416751,0.10845979417407982,3100065,0.11279552804728445,0.23163668074985616
0,100001.0,50,446,0.03335166352267892,0.2680506798764918,0.023117506032756453,-0.13715614356831232,-0.22305638266302444,0.5336000597490907,0.12643003041552353,0.14225115333489724,3100066,0.12821809758386116,0.06885914370976526
0,100001.0,50,405,0.04640492549322819,0.3362136134103995,0.09358669363892784,0.10910723460520272,-0.2463846624052119,0.6704600714817358,0.6178038183233088,0.11201631190110453,3100067,0.12955583693331346,-0.1571876426532853
0,100001.0,50,359,-0.023850838796075115,-0.007917155305287856,-0.3276992432918027,-0.81571347619698,-0.1620113442747066,-0.44935760952654497,-0.10448412878180413,0.12703595724003888,3100068,0.13947489108002753,-0.40105069701667706
0,100001.0,50,486,0.011588510629348854,0.1550863762057032,-0.0967905713321826,1.005950028082057,-0.1860530048692185,-0.17797928988902975,0.20403829674584284,0.11616986696156298,3100069,0.14637579169598885,-0.5692649963864699
0,100001.0,50,462,0.030243964135312013,-0.046476126180913985,0.5122351444058267,-1.1125735573924536,0.3055691059910928,0.7886630630539343,0.37404996462534107,0.11499245924785001,3100070,0.11915131906421104,-0.020694248967004985
0,100001.0,50,368,0.007746410582619556,0.1846570337505185,-0.20295449567708165,0.3300640836783359,-0.26648855526906284,-0.1814749991834189,-0.2592834286992133,0.12482583394803698,3100071,0.13234020023103582,-0.16837599752078095
0,100001.0,50,370,0.034085949769047524,0.3657377269343347,-0.1337722723194353,1.2704569671932309,-0.3895063062213867,-0.07117702615730126,-0.13594290945990242,0.122883886378979,3100072,0.15787314925970378,-1.1207101041031209
0,100001.0,50,497,0.003145450998970127,-0.004750263699684329,0.05314884044042301,1.2688229862510814,0.031661665417750284,-0.325946014303408,-0.8470573923001966,0.14848183175709306,3100073,0.1442024571022439,-0.8172588652716904
0,100001.0,50,411,0.034675044048405414,0.4499605802378186,-0.2673187246340939,1.1044109343211337,-0.532453075102001,-0.3651745794409673,-0.4917464296191723,0.13982955819690507,3100074,0.13220698115311705,-0.4597996416322062
0,100001.0,50,404,0.05131820783976415,0.3401301900429652,0.15725666167460867,-0.4322690791204417,-0.21694631154355007,0.6765159438025821,0.3929676744346937,0.11509749248536623,3100075,0.12462689157295567,0.12795533215825325
0,100001.0,50,463,0.020187117948267483,0.01882972962462033,0.2573648412499131,-0.1890719850220537,0.11654806022383445,0.4657806156788997,0.20238353124044664,0.12732191322124708,3100076,0.12300287087311987,0.10804650198730836
0,100001.0,50,547,0.026299292641060904,0.02063183904222484,0.3423218756628419,-0.015646291261585756,0.15914929817008094,0.6010715106688868,0.9096820771634124,0.10375510204081632,3100077,0.1159680088251517,0.026206705088741795
0,100001.0,50,457,0.02334149039597509,-0.10697517290338797,0.5159116873867459,-1.4129001752864307,0.3604836311419739,0.6798726159031484,0.8535143123672542,0.1001329465796472,3100078,0.1011772926224754,1.0727594648578878
0,100001.0,50,444,-0.016830886960511906,0.2257978566818433,-0.6241896220152401,0.9115218174463884,-0.5205307259445896,-0.9870172851195318,-0.4873134113755823,0.1368011671673745,3100079,0.14070294784580506,-0.5731423317830074
0,100001.0,50,426,-0.02623897482056656,-0.3936116703025109,0.29215892988764225,-0.7539571919409098,0.4959710861598381,0.09139063120392583,0.6195840469644327,0.10638348362600857,3100080,0.12817190368210776,0.2099200574764617
0,100001.0,50,469,-0.06751819628978024,-0.32229580706067296,-0.4211454081412456,1.0668141346244309,0.06483052784160254,-1.2685277411579958,-1.166621915221909,0.17863683935112512,3100081,0.1915762336680704,-1.8377020462694764
0,100001.0,50,509,-0.023680934403909747,-0.2385960530067757,0.06478468604500492,0.025311057732599337,0.2427567263479669,-0.022182561921456057,-0.012387598808717228,0.1402491800291546,3100082,0.14831722162549227,-0.7080672471981295
0,100001.0,50,428,0.0548835225430321,0.2983283705844281,0.27985271703955444,-0.4543527015672131,-0.11695652771065268,0.6855248273208268,0.4977127772076612,0.10698424447499197,3100083,0.11576677915260596,0.548876955221695
0,100001.0,50,436,0.0012702071800049547,-0.042294165317511866,0.08995657100821433,-0.1666978157779762,0.08355784499060435,0.0823118511499837,0.3597339628671684,0.11435226264418825,3100084,0.1103526996384139,0.05600138139835403
0,100001.0,50,403,-0.03185292519262378,0.014096435264046529,-0.4799680947453406,-0.27819587346088515,-0.2601431274324332,-0.6321755702798589,-0.5527815962929509,0.13183438268924602,3100085,0.13278447742733454,-0.4044172121920046
0,100001.0,50,442,0.0519972489439907,0.6315364701980817,-0.32648172898987443,0.8970031251148101,-0.7223799637701189,-0.12885156293504071,-0.17214863591865875,0.12750718844238731,3100086,0.12422331137179285,-0.21832971871960874
0,100001.0,50,495,-0.06267914656730796,-0.5499509941646742,0.03357251034212224,-0.6594655648864141,0.4996155560193887,-0.14289742914352066,0.13196743455688156,0.1163616240146852,3100087,0.14128337902325105,-0.19517328490968355
0,100001.0,50,448,-0.06781473346929964,-0.3679257990100188,-0.3475026195555252,1.072466063693279,0.14296792521327012,-1.517209756942241,0.02857458527829689,0.11842009531085153,3100088,0.1295583807293409,-0.570896814709548
0,100001.0,50,446,-0.0814295439696735,-0.7002377567021733,0.021219171773522186,-0.13715614356831266,0.6248743598300734,-0.4840074967695117,-0.238728015227288,0.13188527838319805,3100089,0.13919188365001164,-0.5091371881202204
0,100001.0,50,598,0.024472321968868387,-0.32259346145648976,0.8973597600789638,-1.0647759390634732,0.7479248228343793,1.067001539062018,0.9475951999773138,0.09508824021411844,3100090,0.10527115874282683,0.9700390214372498
0,100001.0,50,485,0.02616973475558774,0.22140383096577526,-0.00020201557290484905,-0.14660752755263728,-0.19424433555160803,0.026658411846719358,-0.11193056962739972,0.13905895691609987,3100091,0.13396427273199354,-0.2300616124431792
0,100001.0,50,415,-0.008324708262844354,0.3092952813688923,-0.6442097747433195,0.5981703543582698,-0.6038067145233056,-0.9873797908866212,-0.43638120522652396,0.13838192419825074,3100092,0.1584705310695707,-0.847207879300136
0,100001.0,50,410,0.008755824373441261,0.03181708823283798,0.0713600054619948,0.3204826837139942,0.008957638894476027,0.11875626039584936,0.2743999985788242,0.11614424775435035,3100093,0.13975182665658853,-0.1215596429170693
0,100001.0,50,555,-0.015463112396139404,-0.20640991837185765,0.1277626652001521,0.25777292338289604,0.2471953600410691,0.11350145328753646,-0.3268583108855785,0.13805103539213048,3100094,0.14325824669490436,-0.3998921684397912
0,100001.0,50,403,0.03548990744297862,0.3739924707402191,-0.12687420609354774,0.01574908990876922,-0.3933127104845176,-0.01936169196660429,0.017041063197229703,0.12814193473999771,3100095,0.1322946533985495,-0.451739424698204
0,100001.0,50,488,0.04884155051958875,0.3102657788456721,0.17420286959496298,0.046670684829594994,-0.18195480911492432,0.6462328672551554,0.6522730245537144,0.10815335102650922,3100096,0.12611981412283227,0.0808896922212304
0,100001.0,50,424,0.03753724265465296,0.2569909335618915,0.10147725689883072,0.2012608001842,-0.17286644134678492,0.488869480613528,0.8560086580686327,0.10510923946298094,3100097,0.13276207919065064,0.2107550384519508
0,100001.0,50,293,-0.009767137395414,-0.0010583219445771523,-0.13763931939232593,0.9013440836554028,-0.06983893425356744,-0.2114257798225516,-0.11365245146524285,0.1392164273116653,3100098,0.1473214285714286,-0.7831730650510078
0,100001.0,50,381,-0.0014715315999255616,-0.018147536565506817,0.009768616985125244,0.09007044917521165,0.02094457576316837,0.04511356750481023,0.23411649117969305,0.13112430764655586,3100099,0.1422931417464945,-0.16481028869731307
0,100001.0,50,490,-0.010708268884559396,-0.10373713240977156,0.022339303599780317,-0.4510194608932057,0.10252013550660001,0.001325511092962015,0.4253359327967184,0.1050932165318957,3100100,0.12563438073642155,-0.1771831052101053
0,100001.0,50,415,0.032265364870164064,-0.2163007655191022,0.8291902489269423,-0.8650041985687883,0.6178177433967248,1.3221128567662397,0.9197054145472005,0.1173211708925994,3100101,0.11048199767711962,0.4080671620889305
0,100001.0,50,498,-0.009342806441533343,-0.0686823773377277,-0.017536477395153238,-0.5562841791116202,0.05115517614024267,0.03542660490251325,0.2230960649248401,0.12118521441725855,3100102,0.12372987169551372,0.034176308461945866
0,100001.0,50,420,-0.09152567267402588,-0.4814948564954972,-0.4935512137667944,1.2924654264129851,0.1671659746432863,-2.099267310628153,-0.6968438136941246,0.1245519165750133,3100103,0.13850605177135789,-1.1649792517697306
0,100001.0,50,454,-0.012160742317044206,-0.15133882869365675,0.0824436722739124,0.16623865490934814,0.1753008243420174,-0.22193041571346014,-0.056138939924109024,0.11733034677285535,3100104,0.13091513977853916,-0.08697251226075264
0,100001.0,50,444,-0.09398829690827212,-0.8153568845925576,0.03666534324194612,-1.591200768415275,0.7337761597720479,-0.22168150218553875,0.33434396263773897,0.1072923108637394,3100105,0.11714531173294065,-0.2740962128332056
0,100001.0,50,536,-0.011356869677643785,-0.2899077674052879,0.3282392617940898,-1.1934350954474962,0.4241781086858102,0.35747651079116616,0.9034927767856092,0.10506513926325248,3100106,0.10817972350230412,0.4232243016952742
0,100001.0,50,426,0.0244632858901113,0.040295549651360604,0.2819972266827956,-0.02376217812895766,0.11034599039292642,0.6112666903164997,0.4651147489967394,0.11000475459000804,3100107,0.12178231292517015,-0.16623242763444399
0,100001.0,50,396,0.026949925740834785,0.31299458634644256,-0.14570934047160286,-0.11274646412124105,-0.3495448566523656,-0.028421414999101644,0.4269255291488968,0.12644347862601832,3100108,0.14483026220196818,-0.5669808235321071
0,100001.0,50,472,0.00559429502530739,-0.17119209575637484,0.37046285865267503,0.4425180097970372,0.3416680407803669,0.524888501456334,0.5058965181866402,0.10809247556890766,3100109,0.12026862026862033,-0.06690810818684835
0,100001.0,50,468,0.02634209908421481,0.2991675903040734,-0.12978586903340394,0.8227782292972716,-0.32941586219336794,-0.4163359796409802,-0.047150588435090894,0.12899199088502394,3100110,0.14937250762373924,-1.0366596503886742
0,100001.0,50,553,0.03323599594942495,0.28412418009283497,-0.004433447467445882,0.08286592008627126,-0.25149063298497965,0.1594350205180135,0.2582751997156589,0.12519076071493238,3100111,0.13796250207400038,-0.4303118552084319
0,100001.0,50,415,0.031004045436399775,0.3649201764826589,-0.17544040229634486,-0.04419896156092715,-0.4104831395938425,0.015452569467280191,0.3809359555863664,0.11635131439510488,3100112,0.13545500167280025,-0.2750558036485251
0,100001.0,50,483,-0.005494724658253583,0.1213139123441832,-0.2844358890988037,0.17332487251104153,-0.2534866124287333,-0.2851119676906721,-0.048478961405523116,0.12665414424476262,3100113,0.13879001212888256,-0.06178698171608488
0,100001.0,50,487,0.03526953542711333,0.11791275160697225,0.30571257081342346,-0.09866195446777652,0.05473521477441054,0.5174653587021071,-0.2352791263040985,0.12107126504447928,3100114,0.11878148205847225,-0.12853623008301165
0,100001.0,50,361,0.021098727176299584,0.19932240176649085,-0.03695863630260709,0.2772257659491865,-0.19372073841400453,0.07624430208870032,0.058517651246996365,0.12269463340891905,3100115,0.125671768707483,0.12926901075299133
0,100001.0,50,529,0.015847250218946844,-0.11890294044444236,0.4287432546812,0.20811280063474435,0.32620619288462194,0.6893589413471684,0.608280445920619,0.10518500082960006,3100116,0.13663823738450606,-0.16772887212749782
0,100001.0,50,443,0.07182821729801779,0.35504048704815433,0.4267318585962911,-0.015445752024321975,-0.0907405342972612,0.94384346456684,0.616686204434916,0.10584350562654984,3100117,0.11173040644829356,0.29685088964294226
0,100001.0,50,425,0.01372249341852486,-0.4250913632494117,0.9179475839909008,-0.5040066010557909,0.8468148719374139,0.9961884179230802,0.6337189558670145,0.11251608751608752,3100118,0.11455880429094716,0.07188778777623098
0,100001.0,50,458,-0.027824705453291115,-0.3955263112073843,0.27210658977723085,-0.31694433133594324,0.4874462092179654,0.020793016400243516,0.5535388294620188,0.11841205554386695,3100119,0.13315724519896452,-0.016440121901525318
0,100001.0,50,445,0.0485275134296262,0.4257812997374086,-0.027051495200096316,0.6024292845862274,-0.387266766541884,0.5786336568345876,0.7225953176586741,0.11462254804834553,3100120,0.13515568829157673,-0.05846039044680953
0,100001.0,50,531,0.016149927399513694,0.1430528376750318,-0.010727548373465935,0.2228463885118718,-0.13101076404434867,0.1219124122499624,0.11552779445698295,0.12416666666666668,3100121,0.13159926547306033,-0.24696603436672784
0,100001.0,50,373,0.04265820071182649,0.4695221944377582,-0.18737248689807606,0.12286236251599875,-0.508119251337383,0.010658227348602957,0.06441244622622506,0.1178015760759749,3100122,0.1319200093830636,-0.3497723296887645
0,100001.0,50,404,0.035552425141312426,0.2454586758236197,0.09226910094746807,-1.0920184870548095,-0.1675153664742833,0.2832771283630188,0.5386436581047344,0.12047731180384234,3100123,0.1254102518200263,0.08328271743993898
0,100001.0,50,398,0.03023401130810207,0.0905787718475597,0.2790108063247663,-0.16592232606422347,0.06462941447682052,0.6364727965342383,0.543306706984106,0.1058404940923737,3100124,0.13372970155804256,-0.10913104782803458
0,100001.0,50,429,0.07463145149482807,0.34618395336272634,0.4815252863095112,-0.2537975885115369,-0.05472167005234329,1.5648966165155158,0.8652664706034833,0.12047000618429195,3100125,0.12333887043189362,0.5284214781401171
0,100001.0,50,413,0.026158215635472267,0.07925065691016211,0.2400460259287833,-0.3512020068699544,0.05449001973505616,0.4590888994113196,0.7008627158794497,0.09950420846304632,3100126,0.10992578849721706,0.3221788193482953
0,100001.0,50,435,0.04055386199040018,0.17631050899212633,0.2817728897986712,0.2832185321871873,-0.008979897777964709,0.8504724230513385,0.7570535908810351,0.11209763234902907,3100127,0.11447416804559665,0.7592759542736631
