start,end,N,SS,TajD,FulD,FerL,bsfs,FayH,ZngE,btree,Colless,path,iColless,ibtree
0,2501.0,250,15,0.40059482648776057,1.5464560379341803,0.0038350982285319975,3.428098650956361,0.03923483669690663,0.1598446827414643,-0.3806499730580709,0.04180315732977995,8030081,0.033553569115170365,0.1320783005753104
0,2501.0,250,7,2.6355873528809024,-2.0558699516774643,-0.996516868366022,3.1195855059789537,0.07081022454262248,1.8081825423159248,-0.3675778326408585,0.0338234659066373,8030082,0.030120481927710843,0.36981989921701175
0,2501.0,250,11,0.3103597938289083,0.2523487190495646,0.6699584357674131,0.5931753848563155,0.1714429015811606,-0.4095949971829881,0.5066952962576721,0.029630040900930913,8030083,0.04532646715895842,-0.49229551247256204
0,2501.0,250,11,0.8498751408186305,-2.3105962099881507,-0.16200519022755044,1.9616822629988224,0.05466593068286184,0.4672303292212927,-0.21945195418095653,0.03576240445653582,8030084,0.033958414302370774,-0.05756755735603625
0,2501.0,250,10,0.1258487119750362,-0.8809206284569867,0.4213088426312024,0.7564949094618338,0.1039054856534472,-0.2852366036598956,-0.0669488774552852,0.0368182407047545,8030085,0.07021634926803991,-1.818898458939311
0,2501.0,250,14,-1.011238199484783,1.8084372148148,0.8288789705280741,-1.0775515997619838,0.060738483558374724,-1.0702337428222206,0.27956645691641885,0.03236332426480114,8030086,0.07134991579220105,-2.513034261721661
0,2501.0,250,16,0.1964244528382344,-1.5450791905361416,0.5154526989695128,1.2423425685918588,0.11409430378496024,-0.33126153911000666,-0.5409860962765951,0.037898907457788136,8030087,0.0525327114911258,-1.3662157776013235
0,2501.0,250,15,1.8919713133395184,-1.4636660782230697,-0.6613852799491755,3.719739029917224,0.05713534355009248,1.2970816373514749,0.15061317183410847,0.032460487109729236,8030088,0.032970592045601765,0.12407617411706945
0,2501.0,250,10,0.028342286586607618,0.4973207385797266,0.14156597836556287,1.331586504129518e-05,0.033424539076941776,-0.10135856645123392,-0.6034248825561811,0.03895150494450922,8030089,0.04126182147946625,-0.3807569008308959
0,2501.0,250,10,1.3453875228845338,-0.8809206284569866,-0.34310582244485505,3.4332846759037805,0.07000804704230984,0.8048974740771708,0.6949885008587346,0.028248477782096125,8030090,0.10763484043701688,-2.9147649811392715
0,2501.0,250,5,-0.5423196520455105,0.40820632868312895,0.4801809770236044,4.4122748688504134e-06,0.06344798573104428,-0.5851548163644523,0.16104429338121398,0.0316426998315844,8030091,0.043982381137453036,-0.7697283265962831
0,2501.0,250,6,-1.21476304665432,4.027334623147056,0.8767385752812158,-1.0941943627235766,0.07648631061494275,-1.1591796181729774,0.24913411910498395,0.029595802565099107,8030092,0.035108174634019954,-0.20460440770747945
0,2501.0,250,13,1.39688271807334,-1.2721674407506367,-0.2821641539927168,1.4664073157871649,0.08339424484768497,0.7873503829752437,-0.06959017362631333,0.03497214665112062,8030093,0.03492194584790776,0.016017145082108455
0,2501.0,250,10,2.2360082012848363,0.4973207385797265,-0.4011818681910755,1.4276695996288735,0.1526519696383249,1.2032998880292711,0.44778690510923663,0.028808783521181505,8030094,0.03834693613162327,-0.3539214601018784
0,2501.0,250,12,-0.07392229805232671,1.2374296820739528,0.30045944809861125,4.72985831489979e-06,0.05314992592353667,-0.2688764918547847,0.06642814078923455,0.03430658116336313,8030095,0.05101049358725224,-1.5042087068650092
0,2501.0,250,11,1.0462646558629662,0.2523487190495645,0.008317098785677287,1.247034999034196,0.11046146419135576,0.40986792469017147,0.13634701838823038,0.03428965127371657,8030096,0.03952908407824847,-0.4005050424314432
0,2501.0,250,9,0.7633048931962408,0.7828117394489831,0.24896313312438495,1.066298521962243,0.13972035680090542,0.10192666919007877,0.437470036239531,0.028096255991708768,8030097,0.034849073714211684,0.20654748076467894
0,2501.0,250,11,-0.07200276931925663,-1.029123745469293,-0.18550431135984707,1.749454741305179e-05,-0.0460227575473436,0.11895858742520005,0.36360075383106094,0.030407922010623138,8030098,0.07068596968519238,-1.4541025127608291
0,2501.0,250,8,-0.6603700051976971,2.7476664446803647,-0.8788686022263362,-1.51578747086358,-0.2808376678421057,0.4403298874088423,-0.19373817591636436,0.032274258323617036,8030099,0.05739085373753078,-1.418217110738831
0,2501.0,250,9,0.14718570749843626,0.7828117394489831,0.2701639875925708,1.1085547122109732e-08,0.0765089985266268,-0.15684672282790868,-0.5815843604737801,0.042557326078507575,8030100,0.03527011270890011,-0.02728410849116464
0,2501.0,250,19,0.4852334974826649,1.558125452155395,-0.2346372205302237,3.2120325151703946,0.0028570996643291803,0.3880760385308892,0.8445715906306346,0.023758628985990043,8030101,0.041412963682687744,-0.6530223376977321
0,2501.0,250,11,-0.7909860190507524,2.81529364808728,0.5206432489057563,-1.0652649160409042,0.025963749795210204,-0.7291855367135202,-0.6178933695375554,0.04142375955434642,8030102,0.06950382173856717,-1.4408502964168213
0,2501.0,250,11,-0.7565252173542938,0.25234871904956474,0.3576734456455785,-0.7910766344071266,-0.004313028970595225,-0.5857795253857173,-0.4571072350919909,0.038079738308070994,8030103,0.06824070475450188,-1.5562767435326612
0,2501.0,250,14,-0.16895766431213974,0.7478772545717279,0.6640389115883054,1.551339111253063e-05,0.11129175450777168,-0.5978874776191373,-0.27184170601740937,0.045090757294410616,8030104,0.07811892732219199,-2.137247095006067
0,2501.0,250,10,1.5797660467632593,-2.2591619954937,-0.8156646823525727,1.480421295232695,-0.006431433665059512,1.2733486641087617,-0.12960195308145536,0.03611623915014898,8030105,0.037140497473766035,-0.3550413465867229
0,2501.0,250,17,2.6120306078738253,-1.6187954659433672,-1.4321602195825371,1.3361905480409368,-0.016571264477112376,2.215161983500953,0.553160869247371,0.02876020209871745,8030106,0.05087014725568943,-0.923729035897376
0,2501.0,250,7,0.9106217942579912,1.5276143141084957,-0.3716564087119129,2.1135579194094283,0.01772329321820421,0.6464327337908806,0.6827004074687358,0.02759424795958025,8030107,0.02739992226972406,0.3934441227801296
0,2501.0,250,12,1.1440998152642727,2.4353233333940723,-0.34502184769734795,3.565511469134612,0.04649251091517837,0.7329297014551222,-0.5788961438691124,0.036889493457701775,8030108,0.03598264023837285,-0.1235980245719063
0,2501.0,250,18,0.8207061681381891,1.771461020041868,0.08186530861505956,1.3783239231772502,0.09059661786469718,0.2724646345720441,0.9379462329489952,0.025664871467436567,8030109,0.04482445912682991,-1.1137461599779337
0,2501.0,250,15,1.1719597742297756,-2.467040116942153,-0.9996064740309324,1.0617970601448312,-0.07587881055979953,1.2741402578636645,-0.19820731250883994,0.03686790171438442,8030110,0.047172561212592314,-0.7708831002961972
0,2501.0,250,4,0.9257206224284112,0.9029723794226858,0.061908278298027974,0.7411896415986642,0.1614551443247664,0.2972526479428918,-0.09987106964202594,0.03436788629171062,8030111,0.06224899598393575,-1.2839299540692182
0,2501.0,250,14,0.13750583070556946,0.7478772545717276,0.37856519289563695,1.4408680711959123,0.08628805610298701,-0.2462136159350897,0.4010975419754194,0.03133501748931209,8030112,0.06739862676512501,-2.260441426722205
0,2501.0,250,3,-1.0560353991213889,-1.5479634052244726,0.7173113434588935,1.7886284734303187e-05,0.08571509854258959,-0.9554950574043414,-0.7188035000474514,0.04333462883793238,8030113,0.04407954398238114,-0.33632483410596725
0,2501.0,250,13,-1.1462865781482818,-0.1472630914832532,0.9849504550394234,-0.6800703227790905,0.07985717860069695,-1.2464886533417676,-0.05292501398401181,0.03867670093865197,8030114,0.06749578961005312,-1.544463412790584
0,2501.0,250,20,1.6533493411376776,0.5712694743094279,-1.1622234125366069,1.1039999195004293,-0.05337484813026939,1.6150101843235456,0.2285795293171048,0.032679103510817466,8030115,0.039761195318910036,-0.2946159113970957
0,2501.0,250,12,0.25602283520927616,0.03953603075383266,0.07446745088676726,4.72985831489979e-06,0.04102280374868676,0.04322466836868619,-0.901478964220864,0.04711318391846957,8030116,0.03973960357559269,-0.6147355720152556
0,2501.0,250,11,1.1941126115284193,1.533821183568422,0.11831605230679572,1.2434529847440816,0.1486796931252413,0.3811867224246108,0.4007679415623536,0.029908163118423512,8030117,0.033845057649954664,-0.007542013241438544
0,2501.0,250,8,1.854619956257446,-0.5065713299685084,-1.9986536411031164,0.6543829183294558,-0.2540741088471708,2.309009019674729,-0.1446882423022839,0.03614457831325301,8030118,0.03871615494235005,-0.10320381329350796
0,2501.0,250,10,-1.2463704598514924,0.4973207385797265,1.0106804998987806,-0.7583334702993854,0.08391129334765915,-1.2965658083075358,0.005799241428624378,0.0343668581134574,8030119,0.07209483093664983,-1.6101948924124398
0,2501.0,250,15,1.0801167979627664,-0.4602920395039864,-0.20435536814066627,2.7273710469186843,0.06529222271172426,0.6022855728635143,0.3092183805847452,0.03137434530749727,8030120,0.06811115429459774,-2.004346099669076
0,2501.0,250,15,-0.27002975592101364,4.556578154091429,0.4630174014106002,-0.6800309370499587,0.0613749372784786,-0.4792366029903857,1.243920591892201,0.02256337176663644,8030121,0.06955240316103123,-2.369330994156315
0,2501.0,250,12,0.19856242648892455,1.2374296820739523,0.4084525408828956,0.6878245723075863,0.10261170644338193,-0.24575788739378665,-0.480488652603439,0.041180852442026177,8030122,0.047588202271451385,-1.1652484813016621
0,2501.0,250,15,-0.9061930741565922,4.556578154091429,0.6974144650380155,-1.371080048932704,0.044428958837824134,-0.9249548330392658,-0.8978597678781357,0.04119704624951418,8030123,0.03714859437751005,-0.21010744278378227
0,2501.0,250,15,0.3447927233223714,0.5430819992150967,0.10273008813273887,1.5810577240386308,0.052523855635005806,0.05824714500973448,-0.13559132476122368,0.03829295677332988,8030124,0.0363928833614026,-0.0867184294951064
0,2501.0,250,8,0.9213725224738044,1.1205475573559278,-0.08325954880289695,1.2852761003362037,0.08613696919139749,0.425054581150538,-0.049047898836532274,0.03712546036681287,8030125,0.04317269076305221,-0.6048281835584789
0,2501.0,250,13,1.212741749092864,-0.1472630914832532,-1.5029282610615,-7.123906620505881e-06,-0.1751998057705244,1.6860234455339234,0.1755010856893574,0.03367772163924515,8030126,0.050794576154078674,-0.952397543473368
0,2501.0,250,12,0.2077222237263281,1.2374296820739523,-0.051427722690610765,4.72985831489979e-06,0.010704998311562072,0.12413978398217893,0.43014725693510414,0.02980200371377985,8030127,0.0531156885606944,-0.9868833070001672
