start,end,N,SS,FulD,FayH,TajD,bsfs,FerL,ZngE,btree,Colless,path,iColless,ibtree
0,2501.0,250,13,-1.2721674407506367,0.09715429524755301,0.3004940164066623,1.5706865489577368,0.34175962420906225,-0.1513445568633769,0.6051442592429139,0.034503605821134,8040096,0.05826531934188368,-0.16362033049728586
0,2501.0,250,15,-2.4670401169421527,0.1814099842725219,0.21726348003971446,0.9569996504527444,0.8510393455172206,-0.5906661605026058,0.12930126389486324,0.03601502785334888,8040097,0.05240316103122166,-0.20181074191252024
0,2501.0,250,14,0.7478772545717278,0.050832865021015965,1.3445508437706497,3.3960266593507487,-0.4183260625559193,0.8777636282707875,0.4707715207519337,0.0323228397460811,8040098,0.03609599689078896,0.7344980059048103
0,2501.0,250,16,-1.5450791905361416,0.007642625146807164,0.7437838876703734,1.8259227628925212,-0.3392913923362066,0.5746571114550894,0.4992655829978996,0.033130216719412214,8040099,0.044565358207021635,0.3712983943631031
0,2501.0,250,11,1.5338211835684223,0.025330487605083125,0.7910818017235965,0.8062570120155104,-0.2737959259910089,0.5327873629711453,0.5284118389992833,0.030901383311021862,8040100,0.06265923910696547,-0.18055583423091676
0,2501.0,250,17,-0.712707643166984,0.043024275752871016,1.645973599075936,4.383313900329343,-0.609051264153108,1.161520256926008,0.05539089514658777,0.0341818888457054,8040101,0.05259748672107786,-0.2107174569781882
0,2501.0,250,16,3.215864921119996,0.050390297819236866,-1.3595362119838879,-1.292885351968645,0.9676337356991298,-1.327772054731612,0.12805257809628426,0.03492772935058205,8040102,0.08006218422075399,-0.5798549301947771
0,2501.0,250,19,1.558125452155395,0.04747255734778237,0.5697119246767814,4.1270725017936964,-0.02633008231077146,0.25644310148872984,-0.06840210033231252,0.0358354238066636,8040103,0.045191518763224935,1.6193336195360362
0,2501.0,250,10,0.4973207385797263,0.20255232848663976,0.2223809587265231,0.5243419316771178,0.8327083627447394,-0.5741878049877926,1.2524060887231483,0.02446652971332333,8040104,0.06356069439046509,-1.823195897959964
0,2501.0,250,13,0.9776412577841306,0.03544255406026608,1.3229733399447678,4.045875335303036,-0.4884403240778678,0.9219694247350464,0.7917219455419311,0.02737563155849203,8040105,0.034832879906723666,1.2370219113292948
0,2501.0,250,13,2.1025456070515136,0.11925377013218952,1.0531047206361883,1.5005918208473377,0.07373757266681581,0.365301495295864,0.4399160012106975,0.03398540398151747,8040106,0.06033812670034978,0.251877876972778
0,2501.0,250,8,-2.133690217292945,0.06411753256082882,1.1062759603683112,0.9137707267874264,-0.2683380182563516,0.6440006375195656,0.6517424383898329,0.03151638813317787,8040107,0.0723539318564581,-0.7246361810377786
0,2501.0,250,15,-0.4602920395039863,0.06432529782630285,0.3416979792993342,0.9959411594085029,0.16687463715849446,0.005809706180454347,-0.03694037686839479,0.030601669350211906,8040108,0.06997344215571966,-2.402544545885134
0,2501.0,250,21,-1.095664672561541,0.12367461936448006,0.5629000817752373,1.8551558126189482,0.4229776142165534,-0.10434655401110728,1.0511778412710668,0.02940332759609868,8040109,0.0740218940277238,-2.557133322438644
0,2501.0,250,12,-1.158357620566287,-0.003875678220828353,1.660935601403321,1.2715027284506917,-0.8544279758649376,1.345572719671565,0.8880546904924759,0.02877315714470786,8040110,0.06195750744915144,-1.6686833285625555
0,2501.0,250,20,-1.0119084632668651,0.08630885357530696,1.7849629287193214,4.070160058325204,-0.4315916575975409,1.0851935053368502,0.9853327447058632,0.027688172043010755,8040111,0.046370967741935484,0.21249717741823315
0,2501.0,250,14,1.8084372148148005,0.05759637875351361,-0.9336171363704464,-0.38141158056668995,0.7731540025389926,-0.994382517753112,0.31312338468762496,0.03701904391760591,8040112,0.07199766809172173,-3.2609696287045047
0,2501.0,250,16,-1.5450791905361418,0.091827474829164,-0.8770632829241036,1.2794872113393594e-06,0.9444838948142568,-1.112225893045434,-0.02460253520147104,0.047040697351618456,8040113,0.060532452390205986,-0.14532593617486134
0,2501.0,250,11,1.5338211835684223,0.010320462179638612,-0.5523130591530557,-0.7305849652088068,0.3259568404363437,-0.4792493455422064,0.4394030550909222,0.030541520922399274,8040114,0.06273481020857624,-0.006039624666215461
0,2501.0,250,12,0.039536030753832864,-0.08457730052872113,1.1816626812462303,0.3576941135253011,-1.013185563698178,1.2800700070320712,1.013280736717128,0.027246081098587904,8040115,0.038023059981862936,0.4916214257455968
0,2501.0,250,8,-0.5065713299685084,-0.3169696704959659,-0.5762564537212306,-0.5367641184224928,-1.074929129759103,0.6287253312612614,0.3496151230357045,0.03046954844467476,8040116,0.09360020728073584,-3.2852915335803545
0,2501.0,250,13,-0.14726309148325328,0.1422447007376116,1.4984764891830789,1.8525234283323515,-0.034504911626649405,0.6309012263354736,0.3855409138984213,0.030606296152351338,8040117,0.05130198212203654,-0.8519763493349194
0,2501.0,250,21,1.1834217993038445,-0.4099829857593519,-0.7933729889840012,-1.2708064001506487,-1.9596902625761388,1.2381071659597298,-0.6228189294221627,0.043613972017100655,8040118,0.08449928747247053,-0.7615641766397006
0,2501.0,250,14,-0.3126827056713456,0.13483091253740925,-0.3082871318602177,0.4816035418078866,0.8570700623412963,-0.8082022380380282,0.7202875961647278,0.03045515394912985,8040119,0.06040290193030185,-1.4097723865478082
0,2501.0,250,25,-0.7186113859275947,0.00024220882824791803,2.2452406327614725,1.6656053043299617,-1.1766920509760748,1.8869588565220743,0.4995979967420599,0.03741849116897698,8040120,0.04475968389687784,0.435711290201215
0,2501.0,250,24,-1.3111584109330634,-0.01341352998122027,2.070317023714381,1.546674885832259,-1.1639592257537346,1.80070579181948,0.34180317025553353,0.037979876495228215,8040121,0.07343082005441119,-0.6029053598493571
0,2501.0,250,22,-1.9033047906683256,0.1105671597353523,-0.5936262892648331,-9.194991986519129e-07,0.9559572223243272,-1.0128304908638042,-0.7788823658043199,0.039766593254739385,8040122,0.0342121172863497,1.0594354635704264
0,2501.0,250,22,-0.4426837126389184,0.1219742852083892,0.385470840759442,1.4683281360169158,0.5124569520271055,-0.2494151158632282,0.7619940172318882,0.0315414885347843,8040123,0.061115429459774585,-1.1013488816811206
0,2501.0,250,18,0.04279058948416623,0.1568670319530475,0.2105202184089616,0.8741467993483402,0.7654047773564763,-0.5249741988914621,0.8123046462438049,0.028225806451612906,8040124,0.07249967612385025,-2.0505293356259084
0,2501.0,250,16,-1.5450791905361416,0.11538160483396726,1.7787251843600258,4.141089578304993,-0.2871690325345651,0.9557677161755782,-0.6043416111227313,0.029564494537288943,8040125,0.03675994299779764,-0.28833040056963155
0,2501.0,250,10,0.4973207385797263,0.18350393524924288,0.7697365101463081,0.9482328746195248,0.4717647473731785,-0.07071222691645683,0.6892885691484706,0.0341005599458767,8040126,0.06947143412359114,-0.4894980024744836
0,2501.0,250,11,-1.029123745469293,0.02533048760508313,0.5440509651898412,1.6686745125796345,-0.1502247368641205,0.33611626172158704,0.5959972009096559,0.03372270443782297,8040127,0.037229563414950116,0.021343421280248586
0,2501.0,250,29,1.2921088372533065,-0.0440009592275077,0.09191975591133923,0.2309733131855943,-0.3211554902140887,0.2966438307864958,0.19162625815091888,0.033203782873429205,8040128,0.06083473679664896,-0.21527854474815947
