start,end,N,SS,FayH,FulD,ZngE,TajD,FerL,bsfs,Colless,btree,path,iColless,ibtree
0,2501.0,250,21,0.008989893259243462,-0.33596918193974584,-0.7819177132402446,-0.8900282224896178,0.5146094157791045,-0.3954025015155776,0.03718098199248608,-0.03877565307120148,8000112,0.06778727814483741,-1.889805305922482
0,2501.0,250,14,0.11379478714893222,2.8689971750578738,-0.32896040691957146,0.17607784275360666,0.5019141909397489,0.4302912802660645,0.03318920844668999,0.13472995411555372,8000113,0.07721207410286307,-2.7817177156341644
0,2501.0,250,9,0.09951032220636427,0.7828117394489834,0.6618181901017243,1.2939198682923427,-0.19350699046359912,1.8915647982637456,0.03544284665543896,0.056470687557717565,8000114,0.06658893639072419,-2.4150599853223857
0,2501.0,250,22,0.02218702630496101,1.748247904405193,0.03441880561134512,0.16575588855595014,0.0433776520248279,-9.194991986519129e-07,0.039424560411734914,-0.14647939801184798,8000115,0.04429006347972536,-0.5795586838035247
0,2501.0,250,20,-0.06542544866684953,-0.2203194944787185,0.5922794806079347,0.3533885844906952,-0.5573380953127189,0.30430514824674315,0.031628819425166106,0.3959280767243049,8000116,0.0544921621971758,-0.8965848223376734
0,2501.0,250,6,0.07785914183110837,0.03295822379415004,-0.6559647120087044,-0.5516644810171644,0.5616981312653975,-3.1178367348751664e-06,0.030221693224510945,0.4835896757059372,8000117,0.05256509910610183,-1.3721140282490938
0,2501.0,250,18,0.0056603624496482565,-0.8215446257946851,1.0298886161771663,1.2813794817529958,-0.628628308756636,1.0900536358624229,0.030779030098890187,0.35082847905267833,8000118,0.04485684674180593,-0.9562116358221018
0,2501.0,250,18,-0.04583763566303198,0.04279058948416623,0.4668224864556227,0.319127930118378,-0.4197622706178672,0.1751277761313041,0.03328367232370341,0.3868493212419288,8000119,0.06268622878611219,-1.315297448986125
0,2501.0,250,19,-0.013022154932656757,1.558125452155395,1.1175418979728555,1.2812209909251524,-0.7356884702666199,0.7676525985185192,0.02833916310402902,0.7895378734087221,8000120,0.037936693008593515,0.03753617405027261
0,2501.0,250,19,0.03807522613891738,-0.09454019612673524,1.923793637356081,2.536078734406328,-1.0956363996599223,2.654338071802723,0.021926415338774454,1.1597997993395148,8000121,0.029343179168286045,0.5257927467484497
0,2501.0,250,15,0.11812599016898052,1.5464560379341799,-1.3018489246247158,-0.9863018126695858,1.1289607202023273,-0.4652968795074727,0.034196694612551586,0.3158824206373185,8000122,0.05865397072159606,-1.6418099151763133
0,2501.0,250,20,0.10363332060532532,-1.0119084632668651,0.3945866899412576,1.0476216473343911,0.04966958027914735,1.547328000066554,0.03259003756963337,0.10074655368362508,8000123,0.049239970635229086,-0.6386905999352516
0,2501.0,250,12,0.17757795009383925,0.03953603075383266,-0.5694183498477566,0.1636936185179679,0.7973437965114639,0.6232873531019537,0.026946495660059598,0.6906129429265836,8000124,0.07446992270155893,-2.1245830929378795
0,2501.0,250,10,0.2017011093250878,-2.2591619954937,0.7567389405225213,1.9010678735654565,-0.0061678535895550975,1.553607543772789,0.03651163794964805,0.08626072823062944,8000125,0.07349829425227793,-2.282128961647603
0,2501.0,250,19,-0.6375899723706556,1.558125452155395,2.4804912669302137,-0.4819675022372757,-3.351711648657839,-1.1757426479037592,0.04562119445524032,-0.2064303074745129,8000126,0.12005009284449625,-3.2385518937074367
