start,end,N,SS,FerL,FulD,FayH,ZngE,TajD,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,512,-0.10766202403963504,-0.6891817605505668,0.02103617212422279,0.3449278783767937,0.4841040265524851,0.6282946755558415,0.4765842410872077,0.1249106785571371,3070079,0.14146869685374133,-0.42030867193959626
0,100001.0,50,343,0.0737755215656608,1.1541546394062248,-0.01575698791320355,-0.2453678562683785,-0.3507462403230853,-0.5798104240149782,-0.3220968999146437,0.13118828176431854,3070080,0.1634432842904604,-0.2726058545904139
0,100001.0,50,380,-0.35632822619173515,-0.368462516479706,-0.035436479103816775,0.3629501220678955,0.0982003117952953,-0.10156309153947488,0.14801753061732306,0.12242772108843546,3070081,0.1286316609977324,0.07199915595717139
0,100001.0,50,484,-0.14319605388486278,-0.262607136934062,-0.03370941290099476,0.0011941366142643026,-0.24045616921891425,-0.4048683166021847,-0.007247993445657529,0.12845554888622118,3070082,0.13530633772496345,-0.6215434799752543
0,100001.0,50,410,0.2934300707595166,0.031525144730729905,0.02198428528007029,-0.3518742441049908,-0.1833354253275392,-0.013802039010007788,0.2795764088145082,0.10348090849242918,3070083,0.1161020408163265,0.03279693857981756
0,100001.0,50,390,0.512188191362323,-0.2536470865911409,0.09065106536957218,-0.2282155542863171,0.4276479642978113,1.4600308633113863,0.7361523877040766,0.10419439514936413,3070084,0.13621928363182012,0.11099054782114204
0,100001.0,50,442,0.2552481917210938,1.5003587718620264,0.0008862299261685145,-0.4409898646626317,-0.4203370518172193,-0.8527391755701493,-0.4415153464131293,0.14493916123150294,3070085,0.1589017185821697,-0.2332187666139588
0,100001.0,50,401,-0.09616096090080883,1.4723246385092648,-0.03167510393002534,-0.06552280854874007,-0.2901987760069685,-0.8956121766652859,-0.3308426609071133,0.1610108145822432,3070086,0.15755406640268044,-1.3339606536191309
0,100001.0,50,415,0.42444104542883065,0.3126728806164055,0.040232021164714034,-0.4465902664289176,-0.14432700413753755,0.01942631752659782,0.4175550247359551,0.13325248132039702,3070087,0.1416004454879297,-0.1820974454393333
0,100001.0,50,444,-0.1883517899398309,1.3119574311842552,-0.04988422393764014,-0.039079598093759285,-0.3951513471643571,-1.4890990435192746,-1.475875281548917,0.14260035697447304,3070088,0.154132326007326,-1.3888148116438401
0,100001.0,50,440,-0.4574269146326653,-0.026770235848594528,-0.05471277983108718,0.3970168559045485,-0.007749421817911134,-0.32536618286678265,0.18315156262012006,0.12273242630385492,3070089,0.13225422912527834,0.10469819648335214
0,100001.0,50,358,-0.3512156367249863,-0.27151452250622343,-0.042891197852700534,0.2992429676646016,-0.01652374059376776,-0.12874629485551525,-0.05292062181763008,0.12531707598293546,3070090,0.13126566416040106,-0.21899865812648955
0,100001.0,50,349,-0.16846816921674904,0.3997402620149357,-0.05032859010491693,-0.07569490713334245,-0.4332924090926878,-0.8262045268168559,-0.4416503549589788,0.13355255396956464,3070091,0.14799536836010999,-1.0155506011976625
0,100001.0,50,418,-0.32308998935960626,-0.17380743912209906,-0.011181438405673334,0.4837379352965592,0.3882550831322871,0.4131350970732032,0.3420413757679792,0.11736022534013618,3070092,0.13244756235827668,-0.41462467187029056
0,100001.0,50,394,0.02441283451113917,-0.5475353811596035,-0.0321356861314166,-0.28021535482228993,-0.5014613637414471,-0.7689923069104351,-0.22410713711260016,0.11717264545569768,3070093,0.1245748299319728,-0.2787118452583792
0,100001.0,50,542,-0.07327226172310232,-0.06747291194747282,0.012140482266705823,0.21868713374036647,0.2982719891195195,0.4582431138863557,-0.1021763196518788,0.12937663216945547,3070094,0.11947589254679974,-0.011189889179006231
0,100001.0,50,478,0.018799615301358517,0.023536129862024645,0.01170495264267185,0.05379831490849021,0.13590160089163386,0.17118652585355482,0.5619933535304868,0.12180515063168128,3070095,0.12760770975056696,-0.3772738916674872
0,100001.0,50,349,0.17953304438536347,1.3322524317491198,0.011730432924453721,-0.2281664173743289,-0.1374836321332245,-0.4308526654141887,-0.12688244526477008,0.11561131301835799,3070096,0.1384716808071543,-0.5070371461218037
0,100001.0,50,388,0.06803348921999619,0.4487917116024582,-0.023963544563730874,-0.2962478962467728,-0.4585328914009914,-0.6803226130277437,-0.2275095002273191,0.13249757045675412,3070097,0.1381617864537119,-0.7147439221931193
0,100001.0,50,385,0.4226000745623858,0.9777485385698488,0.03758987405081827,-0.4631656328962686,-0.17982082319419831,-0.04656531661001323,-0.11283768995734768,0.13329292112884755,3070098,0.1381195335276968,-0.4488241541972696
0,100001.0,50,406,0.3091137569213677,-0.2639996428875907,0.01885724086252626,-0.4025026950691292,-0.25479943373643626,-0.3827461626027898,-0.3805510982515653,0.13254404325832905,3070099,0.15320523370638578,-0.8195733153975091
0,100001.0,50,403,0.09281706819561067,0.7138683779116989,0.0262047085181096,0.030971775053519324,0.21758129996125966,0.3599202215352279,0.2179166610070028,0.11181520480532638,3070100,0.1086977648202138,0.6591635017270877
0,100001.0,50,469,-0.26929540541020025,0.08719756007602543,0.012880150689103954,0.5676868300302967,0.6412516690464183,0.870408183457621,0.7892461707918244,0.11953097028284995,3070101,0.1188813871413227,-0.11327706229041545
0,100001.0,50,426,0.2646755263563634,0.8802887913525073,0.010749259775434523,-0.3845151115893272,-0.2952045461399856,-0.2455714165271175,-0.04607442924828176,0.13704408316999125,3070102,0.1445866482186095,-0.3702594304225751
0,100001.0,50,400,-0.11177885521868906,0.22563348177226766,-0.021166777023588542,0.039523935578680135,-0.11323017337601599,-0.31323772837538594,0.5180048695359567,0.10974079286887167,3070103,0.12391235563993044,0.19229650677285726
0,100001.0,50,496,-0.5925397371753779,-0.2762266069818155,-0.06640560952076258,0.5466573203537806,0.05231046545853098,-0.18742559048399,-0.4647556098926969,0.16206822534839158,3070104,0.17972434372522014,-0.8708695629036961
0,100001.0,50,391,0.4439277025489172,0.04148942762248111,0.05845098745017145,-0.3463944658297164,0.08272195280984787,0.5487055580623552,0.2924508338835604,0.1134482094724682,3070105,0.1321870094191523,-0.19868543197775151
0,100001.0,50,472,0.055533839760624384,-0.8449134972202471,0.03384476952011417,0.15344918673386276,0.3909182163948313,0.6046962972234166,0.4917398807196029,0.09985548623594513,3070106,0.12201009436032477,-0.08297399831207261
0,100001.0,50,375,0.6590784286133717,-0.1321409320547769,0.07127874536929506,-0.6290935561692298,-0.09982549530614487,0.4942865916158588,0.5807330365124351,0.10105666632135098,3070107,0.11385039090262973,-0.04535883166718738
0,100001.0,50,356,0.27940740201966113,0.28571747242034257,0.023463844585810845,-0.3166662833610903,-0.13934201997905385,0.07258322227841832,-0.036308273354344583,0.1271844944874501,3070108,0.13843697856501094,-0.3738648239490484
0,100001.0,50,570,-0.1932950594913045,1.1532466530837246,-0.04538667888944525,0.0017810776409577394,-0.3238951473507853,-0.939807440009502,-0.8244196780978539,0.14554577017529016,3070109,0.14471529352481732,-0.5286731180465842
0,100001.0,50,377,0.5280462136572127,0.5577840584054718,0.06347326117550622,-0.4570011730587896,0.011188176085016644,0.35578577370573616,-0.06460516406749868,0.11456134177809064,3070110,0.12627146096533848,-0.1505579033865918
0,100001.0,50,405,0.485118598021345,0.3284841117246593,0.05837097546318011,-0.418973170733212,0.01210385356598636,0.5775208496877989,0.6168014452512347,0.1029166666666667,3070111,0.11058257889622017,0.33182746253677026
0,100001.0,50,458,0.034927114961708826,-0.12281267183536812,0.01204705053277098,0.027995790015770232,0.11339405345900555,0.06578470918431244,-0.08542272268359924,0.13083723072562356,3070112,0.13128562235705096,-0.6888977457090887
0,100001.0,50,463,-0.3637119181941682,-1.5974147765507316,-0.013193098398994182,0.540042371512261,0.4277508030970098,0.4100572624381382,0.1535154378872918,0.11747085768980955,3070113,0.128897867871981,0.016573046113464156
0,100001.0,50,505,-0.31112776235902234,-0.4474941901694085,-0.044788885427884687,0.21337998992975168,-0.11490838285116013,-0.5173180038624217,0.1584958538231044,0.110697693711631,3070114,0.12433451641526175,-0.5410463067269208
0,100001.0,50,503,0.2045036689424308,-0.3772113133921791,0.034495618388161245,-0.10275630485949,0.14800322604159244,0.5662155840883812,0.0862848359273031,0.11938005654936862,3070115,0.1310738581146744,-0.15784491383416965
0,100001.0,50,460,0.15852510032410308,-0.10438675681526632,0.015430040008200422,-0.16366997699379995,-0.04774028321851022,0.16624930139498748,0.6475237707010503,0.11065227195850716,3070116,0.12749169435215954,-0.041585729875701034
0,100001.0,50,449,0.3899457136744279,0.10575223308138973,0.036212062663543085,-0.4155900041128123,-0.1426243559446529,0.02145744160182193,-0.13773045340161874,0.13061588271672298,3070117,0.14166527266644358,-0.5133932923298273
0,100001.0,50,431,-0.13810657444838195,-0.027313799133698392,-0.0014730020457824446,0.2312422214839685,0.2132495165854948,0.2574112357024258,0.5337304516641467,0.1246607017191114,3070118,0.13118622448979586,-0.05128387227169565
0,100001.0,50,417,0.297422890009289,0.08229184824298062,0.032596344379215034,-0.28035890876580233,-0.0380312781050543,0.24000326111064985,0.8768049854685781,0.10056658532978408,3070119,0.11572044925352695,0.017641714283218694
0,100001.0,50,400,0.4134548621012784,1.2250908916197316,0.05666988726857855,-0.30599259230654113,0.10926430610113858,0.33565387551104825,0.1759394179938847,0.11926672509494606,3070120,0.14358202297312367,-0.44717439807550496
0,100001.0,50,414,0.3718397123901036,0.929512952011442,0.028321880033415032,-0.4424549408283089,-0.22561444434555825,-0.07463795631272076,0.18954370196068224,0.12621109049680468,3070121,0.1441589910300404,-0.7070893936823309
0,100001.0,50,525,0.20509679055382368,-0.9232909033305968,0.05564076430044222,0.05330257081749972,0.4504884722458038,0.8626407467911021,0.8941859334488459,0.10291499777481083,3070122,0.10984681642441152,0.08354029774728736
0,100001.0,50,398,0.0741247990831747,0.4293059446902772,-0.004429456610392728,-0.16267185133642642,-0.18927592505454036,-0.19777840880693565,0.1924086264462765,0.1288737717309146,3070123,0.15116362334407452,-0.6189594380950207
0,100001.0,50,341,0.5062068371842537,0.6162931237782256,0.049123652207976425,-0.5251788954175874,-0.1584891570135989,0.2464114470197411,0.3552561185481624,0.10739396429712827,3070124,0.12739723548994067,-0.07239553239296005
0,100001.0,50,349,0.31894519206502153,0.7812225132698297,0.021650972320134472,-0.39936249904841903,-0.2326379351673249,-0.5108201650719099,0.2926788467271305,0.1224245093720941,3070125,0.11557388913012015,-0.16628614801745964
0,100001.0,50,399,0.3333313503575571,-0.0624296888439661,-0.006145050103921632,-0.6297426945475832,-0.653964269984515,-1.006163918394977,-0.3480970508011537,0.12580897223754367,3070126,0.1386506730351715,-0.3609627950177981
