start,end,N,SS,FayH,FerL,FulD,ZngE,bsfs,TajD,btree,Colless,path,iColless,ibtree
0,100001.0,50,335,0.0026318286712256693,0.2316312925874677,1.1275667253297492,-0.3864962583334501,-0.5585321895191329,-0.3563502105284945,0.2008231275387889,0.10369392512249656,3120126,0.1280293367346938,-0.5170372528525663
0,100001.0,50,460,0.005615594960168086,0.05077254617264816,0.18555167002049555,-0.047429785818766564,0.050381664289425934,-0.0056367529360564364,0.1796281093497639,0.1179981001409572,3120127,0.12105924459335975,0.043616299582280485
0,100001.0,50,435,0.017761722096867466,0.17799814845937506,0.14699453788466474,-0.18063064781037336,0.21065071093038715,-0.04758336744663205,0.4926608136857213,0.10859034625086,3120128,0.12996346686822874,0.02206317903691123
0,100001.0,50,412,0.026697199034658458,0.07717102895986765,-0.09244182757303232,0.06211346782277806,0.5047616711831437,0.2512845810870037,1.1410803374088934,0.10227755875077306,3120129,0.1328420256991686,-0.3593997488228994
0,100001.0,50,439,-0.07364492573274235,-0.5609507259011729,-0.08682508167264782,0.4383996305838743,-0.5099269690464819,-0.10329936833573812,-0.20418403205172503,0.14751214771622922,3120130,0.13477057489662533,-0.1633523507333518
0,100001.0,50,354,-0.015381197621875925,-0.13778409684312978,0.5566530108703217,0.12807226720139053,-0.14107576088064155,0.014237188683714904,-0.11358144694729605,0.1342503217503218,3120131,0.1259745471222197,-0.1432950728431209
0,100001.0,50,411,-0.01678699407367116,0.09559711940489504,-0.2287861664003355,-0.29171437825115754,-0.3932072447438968,-0.402653305117701,0.14506906444879605,0.13726987970329382,3120132,0.15296754294938314,-0.5295426007717439
0,100001.0,50,488,-0.023185725427276076,0.05435500614960489,0.7757094233288748,-0.2672512430494461,-0.7501489541557046,-0.4245263937065706,-0.8537626119828636,0.15736663086287134,3120133,0.16000675079191984,-0.7047943259021434
0,100001.0,50,382,0.0057115528208199345,0.17317006680381344,0.8949649503914103,-0.26136523630520503,-0.4291979678522429,-0.21241907124154266,0.41584931537571707,0.11068961263261777,3120134,0.13846246463187045,-0.033915208565703216
0,100001.0,50,484,-0.03986947324693399,-0.4745024482613497,-1.3651553042455618,0.5365372981208929,0.08654021330954834,0.2329145110503814,0.2432220438505613,0.11292517006802714,3120135,0.12470845481049565,-0.2005183569042964
0,100001.0,50,456,-0.038713897623498895,-0.2815386623243027,-0.7588307763701937,0.20691852846190056,-0.08602574463428889,-0.07722888682557517,0.1578325240914144,0.12748599439775898,3120136,0.12777284826974272,0.07822787123612403
0,100001.0,50,488,0.01381733622150712,0.02906379574711842,-0.28747207031590755,0.051488062705871744,0.22354731867516575,0.14881049992750486,-0.01778092409509826,0.13075482718339873,3120137,0.14376910184363598,-0.5311131298592134
0,100001.0,50,497,0.053370762522482254,0.16995501086812398,0.2844541988062478,0.09779881110824576,1.0738567841144744,0.4771153205443686,0.5549026006294498,0.09761723838471556,3120138,0.1107331821617536,0.44409190361591816
0,100001.0,50,483,-0.013464172635873272,-0.04389471711509061,0.08125663701869254,-0.02284531281323428,-0.3111786630131113,-0.11858780230714558,0.06237443284319835,0.12083213567117,3120139,0.11885801617944475,-0.12482670299097172
0,100001.0,50,394,-0.0279355030947684,-0.4135371996920141,-1.0360365312156206,0.5185227512633993,0.08842216554447935,0.3023799321592079,0.3746442208451217,0.0993964659034345,3120140,0.13288413191363505,-0.14116519650656398
0,100001.0,50,422,-0.034834480599854084,-0.3183652883192863,1.0601820072883306,0.3004814461305245,-0.7930682317317868,0.0414289528466578,-0.1076156147499952,0.130241514595256,3120141,0.15648457658925652,-0.6130868288797869
0,100001.0,50,554,0.0029617031970076034,0.10658631486944192,-0.003557123149219587,-0.1649644197606684,-0.23841395128616005,-0.13804116793553992,0.3442151393027736,0.12212732919254655,3120142,0.12182539682539685,0.01732795785927959
0,100001.0,50,421,-0.02281296829958278,-0.0712781357519206,-0.30157993399286226,-0.0437833457004975,-0.3106260451734842,-0.2057422378361176,-0.07119118557344581,0.12264405762304932,3120143,0.1342295345104334,-0.9465198746574848
0,100001.0,50,362,0.017270827987254832,0.376744448462646,0.7987607086965856,-0.5328976047620407,-0.4612046315626352,-0.39323317357242266,0.14181639135384164,0.12768658187912854,3120144,0.13319346430160853,-0.4254433048063493
0,100001.0,50,466,-0.07028653516068946,-0.484106993575659,-0.4952928214296758,0.3281113212108303,-0.6196724030267123,-0.18635076325695887,-0.46020195863722996,0.14319425995250173,3120145,0.15559434300035793,-1.0868615231584722
0,100001.0,50,410,-0.02356577002108697,-0.4136649045864592,-0.4019111637441654,0.5509667120919879,0.2706203388784243,0.3647993348458155,0.25763522240016057,0.10788117642266494,3120146,0.1283470835142568,-0.5258904175830843
0,100001.0,50,417,-0.04521376165693353,-0.4988607855784711,-0.3794300281648423,0.5401994020602849,-0.14062111179226194,0.1992517257581561,0.3543114977002481,0.12443640246796392,3120147,0.14136904761904762,-0.23329826082680666
0,100001.0,50,441,-0.0011409311656261432,0.09413215463339583,0.23458579145502176,-0.17349645108300782,-0.3625457276598618,-0.1760450993706001,0.6709092046803088,0.10717787114845938,3120148,0.13419571368370356,-0.13000935959158466
0,100001.0,50,413,-0.048129808449637344,-0.005162478482146166,0.7962840256931962,-0.3468465802412841,-1.3071175173774607,-0.6804309713658153,-0.7580208797425463,0.15885722104933914,3120149,0.1823899371069182,-1.5852528733589
0,100001.0,50,381,-0.05793934058502099,-0.3292834918384649,-0.18188382058386865,0.14939079791974216,-0.3292112016420652,-0.26979720084884456,-0.2434379405416295,0.14690962099125354,3120150,0.17621100164203612,-0.8502970491340903
0,100001.0,50,497,-0.07246765832832461,-0.3920583964476576,-0.10332744473262652,0.15007865008263765,-0.6257573732653341,-0.3744458635182977,-0.09604077411426494,0.1440797517163547,3120151,0.15927163969035887,-0.6693290222055667
0,100001.0,50,349,0.0043747159091197104,-0.17500120562626298,-0.490384990913148,0.33892060317109424,0.490188574481414,0.3600868688232713,0.14017083295181398,0.1307397959183675,3120152,0.12791975197158512,0.21152700291987309
0,100001.0,50,402,-0.030924134542415507,-0.3769347848442657,-0.2338628141237445,0.4322241229633261,-0.04459654087047503,0.19725969293768006,-0.15087992361177596,0.1513138792102207,3120153,0.17364292655837849,-0.3755096246136204
0,100001.0,50,449,0.07088990709585817,0.7035460736232789,-0.0262483402621686,-0.7086734624487789,0.2503219405720495,-0.1777257328970318,0.647182238783084,0.10449201419698312,3120154,0.11702115911299585,-0.1550826272361096
0,100001.0,50,441,-0.02728280364514066,-0.14677501751283176,-0.6388927280665214,0.0553774673603832,-0.2660612905996195,-0.14184642703642844,-0.15898016724466113,0.12063064219398445,3120155,0.12621477162293487,-0.0194128573321304
0,100001.0,50,396,-0.017858590032059498,-0.2856731396651381,-0.5987962843800511,0.3688248973965128,-9.26328750974212e-06,0.22945702628640605,-0.026153478342074862,0.11660102637546245,3120156,0.12174551638837355,-0.21734993301939395
0,100001.0,50,448,0.018414070675280544,-0.1028468725463108,-0.5812032112998624,0.3166926870705204,0.5432827660459223,0.4382940212391751,0.1980152266615332,0.12747098839535814,3120157,0.13708536511949912,-0.3856075563240536
0,100001.0,50,393,0.021845033025694672,0.2795311392401744,0.8156457588711096,-0.3286178595796953,-0.008048655989384859,-0.16201205582304698,-0.03546237111262802,0.12183655845757985,3120158,0.1335884353741496,-0.018235536167357937
0,100001.0,50,377,-0.03605030387723882,0.17870559482392567,1.303724789042153,-0.579345147049232,-2.2480025916292883,-0.8194580905805695,-0.9686651402846164,0.14603211414435902,3120159,0.1518307322929172,-1.206094324467468
0,100001.0,50,403,0.029640567326048507,0.3462388544171743,0.5668958962268703,-0.3878930181510025,3.2282449780934554e-06,-0.16349734897868534,0.16819201548868698,0.10842638942369398,3120160,0.14089032559588727,-0.4336668795536439
0,100001.0,50,444,-0.14442011409541827,-0.6076076550643624,0.9448914519245448,-0.0038858021982305533,-3.8513756761530513,-1.0382999757596652,-1.1930351865980475,0.15846810422282115,3120161,0.17799744897959174,-1.2887802175187093
0,100001.0,50,444,0.01918858011810734,0.04470373003019775,-0.22304575481089914,0.0636862859211842,0.33238622989235805,0.1990733112082834,0.4098823518523249,0.11948183528730638,3120162,0.13042458362655404,-0.04347155044847528
0,100001.0,50,441,-0.11515747516678933,-0.6475185907245131,0.2345857914550215,0.2828342098381809,-1.7718138171379885,-0.5512157790269493,-0.2189337704008453,0.12434879014897095,3120163,0.1252561265470043,-0.5495228456108987
0,100001.0,50,385,-0.0366161340228974,-0.05541763046245684,0.4779033084697281,-0.17326332441333836,-0.6904689162064179,-0.4299160692499448,-0.5584157296327524,0.13029506281040032,3120164,0.15392965696917066,-1.0554556003890538
0,100001.0,50,432,-0.059432348365832735,-0.3387702035429477,0.7538228661978302,0.15414486813402312,-0.8430908943620526,-0.2764778614720463,0.3622638690795851,0.12265211640211646,3120165,0.1461381722500321,-0.6384747440388308
0,100001.0,50,492,-0.027835270226104016,-0.2405794070914741,-0.07088735355591727,0.2154895923263606,-0.234989929875028,0.00875668779383568,0.07168809063080919,0.13263252160767666,3120166,0.1449796973052788,-0.705451154293734
0,100001.0,50,383,-0.09019356588970526,-0.49688397130111894,0.7681062935881457,0.20496413898815255,-1.4375948830102565,-0.4467684270821223,-0.6211659531290525,0.13578869047619044,3120167,0.14851414249910488,-0.7754210430250643
0,100001.0,50,544,-0.09771601178325603,-0.7682931588179209,0.002447225098879543,0.6219102932309288,-0.8914083221266259,-0.10026677205406047,-0.7964870629590334,0.14524969078540498,3120168,0.1517384731670446,-0.4837163726355378
0,100001.0,50,462,-0.037216593856212836,-0.09758238544383986,-0.11819618312306746,-0.10461366004688707,-0.4793503731411937,-0.3678444750594551,-0.4423045221843268,0.175389661359049,3120169,0.19382876101260188,-0.8241848525176226
0,100001.0,50,413,0.008226059684052867,0.4528412933021869,0.545271456070007,-0.7330669240979885,-0.908552833399134,-0.6508949150684631,-0.3165919130647077,0.12666018788467762,3120170,0.15000960061443927,-0.6821380459995958
0,100001.0,50,423,-0.1017253480632106,-0.5173091477166029,0.3145654406766369,0.15443000986826666,-1.5557315442797224,-0.5789650648595193,-0.4801759658217117,0.14465230536659104,3120171,0.17064237975892102,-0.8351387580065387
0,100001.0,50,426,-0.04292569445721084,-0.373289518107462,-0.4062452806018847,0.3368824059670248,-0.05214737252936416,0.018672867377315484,-0.03754305491907673,0.123706957009608,3120172,0.14972122869766466,-0.7291022585288677
0,100001.0,50,423,-0.05368882167046704,-0.3462014612125221,0.41961437403488144,0.20979807650051072,-0.7370798207542859,-0.18137986374936216,0.14312327319143026,0.11118993051766153,3120173,0.13218210361067506,-0.34853433415800555
0,100001.0,50,360,0.027096500818558387,0.3951763431881344,0.32822644933965817,-0.4927432817946945,-0.12856222859600114,-0.2840595246736402,0.17714978848655188,0.11159463785514202,3120174,0.12726222564497494,-0.4361792410319673
0,100001.0,50,452,-0.02073868654720911,-0.07274464198783205,0.3126719864494788,-0.02603715010285709,-0.3141671450738147,-0.17376457124248168,0.2138330308152344,0.11614786363983808,3120175,0.14572337555711942,-0.41398150770413344
0,100001.0,50,477,-0.043152160630664634,-0.15662402835458894,-0.5599025778873151,-0.045202764261851054,-0.6434599154083553,-0.35296655676510263,-0.3299304025199015,0.14962820234476773,3120176,0.16399150901236415,-0.8756187370959334
0,100001.0,50,401,-0.038842217315947065,-0.2741701236389812,-0.6693378427018855,0.1935631605735652,-0.26464388952954954,-0.09056146970068482,0.5869272165618067,0.10774731579378737,3120177,0.12718751622786514,0.12988486186603754
0,100001.0,50,410,0.048960131773974465,0.3468399712554361,-0.4019111637441651,-0.2460606750397465,0.3963062481341688,0.11225634286707524,0.6960861988243869,0.11096053004535156,3120178,0.12807067271352987,-0.03312967110109381
0,100001.0,50,347,0.01563350549549438,-0.20846459346383706,0.07994166983843162,0.4805214983946684,0.6883547700732405,0.577992658348014,1.206786869573758,0.11327193214948307,3120179,0.09851672627814008,0.5408647022533545
0,100001.0,50,418,0.021134857564480813,0.13021385770987162,-0.6698640599878213,-0.07197314755841186,0.1948759382220684,0.08165448947767145,0.07297038647152848,0.13233096268810554,3120180,0.12923787401139322,-0.2920784060665911
0,100001.0,50,422,0.0053296035101086155,0.19254378787986506,0.28800868022108256,-0.298147182095183,-0.28184692179120346,-0.2504496995776117,0.2853471689788438,0.1278704852106588,3120181,0.1287809766763848,-0.07423607536564067
0,100001.0,50,319,-0.055640707516367086,-0.3835489020302391,-0.9222601384767204,0.2627278431562851,-0.22880209298691545,-0.1423241059417779,-0.08279264788655005,0.12866194865042788,3120182,0.1556122448979592,-1.0035567924997917
0,100001.0,50,351,-0.04100509741717185,-0.16909245142624665,0.3787436468239809,-0.005918544277802451,-0.6450712214310218,-0.2989480118387508,-0.469883739489021,0.15694535878867685,3120183,0.16936263141620286,-1.5123940885473586
0,100001.0,50,309,-0.07091416030305042,-0.4000011112677683,0.7806247810885297,0.17953980220512106,-0.9003378217926772,-0.3320113566284257,-0.6011665516301237,0.14941112499421536,3120184,0.16428817903973186,-1.3573347636430877
0,100001.0,50,471,-0.010803734366608891,-0.08444958376165206,0.38751222064004026,0.06802502142636113,-0.14644731060684446,-0.011644427089961155,-0.3534995168561302,0.13969174057057385,3120185,0.1458601458601458,-0.4283286751367697
0,100001.0,50,369,-0.07970698782585223,-0.10738100096848543,0.9619473631065054,-0.3999206526237628,-2.660514845471504,-0.9579035494767916,-1.114209845105335,0.18355855855855865,3120186,0.17139855942376953,-1.4759328948246937
0,100001.0,50,399,0.0359900179640149,0.09838831895638807,-0.5448482992123403,0.09348474354182214,0.8702788442989545,0.3481638336008029,0.4777596522466678,0.10987289652703187,3120187,0.12636360850646566,-0.21571718244171886
0,100001.0,50,380,-0.047346406868831716,-0.19871955008013056,0.29372427820732633,-0.0012374199818352195,-0.7603169145598777,-0.33997179052342363,-0.6213481957219988,0.14727994856479176,3120188,0.14950980392156865,-0.8394258518478159
0,100001.0,50,441,-0.016807677238586505,-0.18175610323546712,-0.2021534683057499,0.19426071198857114,-0.023063361334917345,0.06756901959046373,0.14638545713601886,0.13229837389501262,3120189,0.147842604783849,-0.7220250331216098
0,100001.0,50,424,0.02488942993757489,0.13514648651676478,0.6903398991679351,-0.05281228980184458,0.4030656240705968,0.12711469771436318,0.16705220188806466,0.11414245501156133,3120190,0.1328443877551021,-0.32924865540458764
0,100001.0,50,427,-0.03478200938818123,-0.46452126023835294,-0.8639830535746602,0.5570807962795883,0.09882891403468387,0.29011185086154073,0.11774744421603715,0.12240287681337605,3120191,0.1454931972789115,-0.5864472853719288
0,100001.0,50,458,0.003693740708028313,-0.048637628890661096,-0.2198785015856557,0.11264935908125676,0.29517790715663883,0.13542205400641782,0.26248428347695313,0.13157923425780582,3120192,0.12819473583826066,-0.5235278228220434
0,100001.0,50,507,-0.0007125672206880465,-0.10456049966226526,-0.9558848619138116,0.1780977380164754,0.3042872060636325,0.16698798032354514,0.3623390797220456,0.11067802755620017,3120193,0.1166223010943508,0.15933916160723444
0,100001.0,50,427,-0.04514227139330116,-0.27879005695529513,-0.3089391283906408,0.15478944422513238,-0.2601512802082913,-0.1734631009375616,-0.08728649835500045,0.12678323756687138,3120194,0.13362753860668355,-0.234973386993738
0,100001.0,50,441,-0.006692441870854037,-0.1386440165338642,-0.06777215761012767,0.1935521240057743,0.19330363633114173,0.1393396094048398,-0.05167981406105117,0.11082316524493388,3120195,0.13732993197278912,-0.4287056121880533
0,100001.0,50,351,-0.06358147820587992,-0.20535926011794972,0.12586078693815606,-0.10877184807929556,-1.100560307256188,-0.5601570828936046,-0.8544020088336686,0.15323040210848754,3120196,0.15850799779371208,-0.9689288176274098
0,100001.0,50,463,-0.034671083354791764,-0.11781539802872194,-0.06104082215580998,-0.05028303210190941,-0.3610503284870071,-0.2970623515784174,0.3110734651847537,0.11986849195123585,3120197,0.1276224775624536,0.05633264259676157
0,100001.0,50,430,-0.04599712296203079,-0.3320792935819824,0.2558771153273957,0.2418617733273384,-0.4573201625390633,-0.09534061748724228,-0.19446785203544065,0.1366165910808768,3120198,0.15073696145124715,-0.668255144536084
0,100001.0,50,391,-0.04759345956117108,0.0921407159995207,1.1016660497564177,-0.5130884264255279,-2.261349018782773,-0.8377153542025861,-0.3966924511528768,0.14061699948796713,3120199,0.14541575558794945,-0.3837127943993713
0,100001.0,50,515,-0.03439912925364025,-0.3987564773932776,-0.675593073817789,0.444100492688792,-0.005935121132459873,0.18243030611139466,0.7565806871222612,0.10346473495058398,3120200,0.1207834858081163,0.04718568594878027
0,100001.0,50,372,0.02437817101214696,0.5047056467772741,1.007283535063341,-0.7047003596931581,-0.8771003404642933,-0.5087350764106366,-0.22837735087531505,0.12030198819859435,3120201,0.14852607709750568,-0.9423207065514284
0,100001.0,50,492,-0.028514681407658324,0.03405529834293216,-0.04075642376794674,-0.2711935793868964,-0.6798189022977471,-0.4665249091799944,-0.1874095900891439,0.13600209314495007,3120202,0.14774502393550018,-0.4867320677816287
0,100001.0,50,426,0.015941564460471104,-0.009464452636927507,-0.4757876628696902,0.13453919982316992,0.3585496055249789,0.244387570966534,0.9436530405760892,0.10240672026386312,3120203,0.11371724615772233,0.41625433612872825
0,100001.0,50,421,-0.054625989493726684,-0.10016368377236096,1.0353228997189912,-0.22846405419852656,-1.4387376118147386,-0.6123272736440383,-0.27926053833652736,0.13069636456733236,3120204,0.17216934850863416,-1.6016694529319482
0,100001.0,50,443,-0.0011205293370273317,0.17174078424094305,0.3858885821398546,-0.30942681851661563,-0.6723390876914176,-0.3074096547149145,0.09508460465924404,0.1180426716141002,3120205,0.1226190476190476,-0.4638248208375161
0,100001.0,50,412,0.001639373597461379,-0.3003380206964905,-0.1283872647088139,0.5386540087835847,0.8366604671547956,0.5333022107294492,0.35256992908194945,0.11735712248971444,3120206,0.13065517469123564,0.3584889879335043
0,100001.0,50,397,-0.024746715167511986,0.02955273881065988,0.7743234676947587,-0.23466224466941224,-0.7308739781199688,-0.4044380997260676,-0.42676677957821535,0.13701751418799565,3120207,0.17914578111946536,-0.9394155641853116
0,100001.0,50,527,-0.04350042770187095,0.03160919157112642,1.0093137893514983,-0.3783748965401397,-1.7606221740608248,-0.6774489934561108,-0.7204872248365094,0.14398969194664765,3120208,0.17691357118386924,-1.1491615320241635
0,100001.0,50,522,-0.08731106048134724,-0.6319260167580381,-0.1994361381408099,0.4602885270514209,-0.7668423482193554,-0.18141752046198825,-0.27477539432528064,0.14755978148835291,3120209,0.14853479853479845,-0.5470346163728392
0,100001.0,50,478,-0.13161537576237892,-0.8710584198676219,0.4886669093549448,0.5519077710923029,-1.310491686193313,-0.40967465436882455,-0.7503107669074445,0.15007424289512755,3120210,0.1543524817334341,-0.7735586623377841
0,100001.0,50,449,0.04931308304981352,0.4055725306182508,0.4687538097761762,-0.3459739807551004,0.6650306464332858,0.018577976889603248,-0.046454610251019435,0.1327551020408163,3120211,0.12723922902494333,-0.5402160224564506
0,100001.0,50,352,0.00733132430630217,0.09873168785089027,1.2929561298404308,-0.1189827728188039,-0.2527221653615962,-0.06299597293062131,0.1698313939892312,0.11503049495660332,3120212,0.12438997338065667,-0.4047653993348636
0,100001.0,50,432,0.014391023719781416,0.15965443409096686,0.06800077664960451,-0.17342419949489712,0.03913738687727192,-0.06476878133926166,0.2483502806693127,0.1277567478604347,3120213,0.13502861462045135,-0.4858474292496727
0,100001.0,50,474,0.017502720456017574,-0.004965998396995268,-0.636384498106432,0.13843572849055144,0.4549492920198686,0.2592869550194802,0.3115105404721275,0.12522615429150386,3120214,0.12746727478870334,0.12095149362679825
0,100001.0,50,385,-0.023150449853001014,-0.08969638579031683,-0.21419008705351636,-0.013736076449267762,-0.4412152820085102,-0.1789733618935576,-0.9156521501899284,0.14846267454350148,3120215,0.16222210533698014,-0.9367958053679186
0,100001.0,50,393,-0.031573033570575226,0.10193842020476276,1.154693835591032,-0.4119450232368458,-1.2028384861546546,-0.6250548577433993,0.16789409109617456,0.1282863145258103,3120216,0.13898973050758764,-0.2832394263695799
0,100001.0,50,486,-0.09990574511393076,-1.035977875175126,-0.7021040060983683,1.0760449907012146,-0.3379889635377989,0.3240978454868543,0.16643620581570934,0.12831389698736628,3120217,0.13595724003887272,-0.2104165582775431
0,100001.0,50,395,-0.032079880952439965,-0.0848172011872617,1.057258120429627,-0.08833820305959625,-0.7095358654488451,-0.31518246512300424,-0.192615231956661,0.13069116535503086,3120218,0.1337743888764297,-0.7661579742502904
0,100001.0,50,480,-0.003327308958110648,-0.2562001202369588,-0.8858142290464945,0.4246273566114136,0.37103086729328094,0.38667696309858346,0.6090188344160512,0.10623582766439907,3120219,0.12295778967324635,-0.05348454387593762
0,100001.0,50,481,-0.017135430625654466,-0.060760640709123986,0.3726383621200514,-0.02047887950932944,-0.20878051675532394,-0.14261087871646064,0.3116538187918577,0.11224049205174302,3120220,0.14110995960884354,-0.4776058324917903
0,100001.0,50,363,0.008904694626095942,0.07241039485901245,0.2983522865895186,-0.061225129639391175,0.23510058104215895,0.004321942234699047,0.4693234848045958,0.11281862142447335,3120221,0.13203013763645,-0.03640343976565205
0,100001.0,50,466,-0.03833876881806267,-0.158894413056741,0.2679757928793892,-0.005448668820429225,-0.4760234658162674,-0.2799939568560338,-0.14921324057420346,0.1560304449648713,3120222,0.16561745666008335,-0.9846798062853891
0,100001.0,50,423,-0.015919035005339977,0.26118956061149257,0.9798753519455206,-0.5756902287889233,-1.4597090989887664,-0.6712652024959197,-0.9401013674914688,0.1630106844997886,3120223,0.17982150125007265,-1.1957857225767172
0,100001.0,50,381,7.091718553858226e-05,-0.13533927921467304,-0.2984356504806173,0.23774870870260786,0.2891891573748207,0.2309158033443165,-0.1016554744635078,0.13859995611147696,3120224,0.151252319109462,-0.4644932913179979
0,100001.0,50,473,-0.012100079854250214,0.045541004978657935,2.0326947211040705,-0.16954291362161955,-0.8791953402839399,-0.25064858524028266,-0.8469948161130041,0.1448344888194512,3120225,0.16566971616232706,-1.4316322241243669
0,100001.0,50,359,-0.01946642424815757,-0.11269105474911838,0.008578058182671294,0.053944171039216615,-0.11197721130680316,-0.08690518159567359,-0.17086262546852493,0.14112320906016035,3120226,0.15093116454502598,-0.5029969677376928
0,100001.0,50,396,0.03855715641592216,0.5645723502765523,1.04629541495746,-0.7047913030076771,-0.2630703766449427,-0.4067570084573864,0.1446175213857613,0.12787569573283866,3120227,0.13666855631141345,-0.30874448834502505
0,100001.0,50,436,-0.093693269856829,-0.5130616267705366,-0.2006761605108284,0.20609357626250824,-1.2280397522815727,-0.4716430582212235,-0.6090012667879019,0.1347690238886252,3120228,0.15183593122288286,-0.8397615417842645
0,100001.0,50,381,-0.06067851687644873,-0.22133341122710892,0.8282320385212858,-0.060050175787792384,-1.0192475454287615,-0.4923715524720776,-0.6136838544899782,0.1499651142508286,3120229,0.16350242019884875,-0.4836262791484688
0,100001.0,50,432,-0.05152940160825587,-0.33428301255110904,-0.2406191636470968,0.20476260485372366,-0.5652185658298462,-0.17088925241996866,0.035157542991318305,0.1293872621512374,3120230,0.14489384463462807,-0.6221936336901738
0,100001.0,50,436,-0.1252625653793912,-0.8012242146454007,0.8526525262075936,0.4776786180873712,-2.1467065952555338,-0.4349464459097429,-0.5591164189664366,0.1573377889167362,3120231,0.16112174036281182,-1.3937253829175065
0,100001.0,50,407,-0.030825902783182937,-0.15205041898826427,0.8200861181164166,0.03867513734374449,-0.530206010604812,-0.18322858867509415,-0.452646670471026,0.14058123249299728,3120232,0.1430618543713781,-0.7598456490766411
0,100001.0,50,471,-0.053832276946825616,-0.39468097670531377,0.3245780687037186,0.29316459329064004,-0.4441773059436476,-0.10229529328721823,-0.6309057727137583,0.1487402026027802,3120233,0.13152380952380952,-0.3920507551901617
0,100001.0,50,405,0.011223904710491494,0.08326852266868877,-0.2930837067804692,-0.06300937230671166,0.3242212197397447,0.019326874554137514,0.05652181789096442,0.13290765407959595,3120234,0.15213882163034706,-0.3935593052651192
0,100001.0,50,513,0.06559825557575166,0.38718887643691,-0.5208473720694323,-0.19230001579530387,0.956115498226998,0.28453762069662925,0.7465203493074857,0.10956971284088857,3120235,0.11219205196202776,0.4902698853506789
0,100001.0,50,347,-0.09417094157124076,-0.5760589747113387,-1.198941353339821,0.3155319422418249,-0.6136903068020725,-0.36716279497229465,-0.3147033589223437,0.14212741834322387,3120236,0.1374593315587104,-0.2510576809567324
0,100001.0,50,464,-0.03556416451418331,-0.4514747228455681,-1.1220020226015506,0.528185776673017,0.06778776456721478,0.2559718447775621,0.17538395244990976,0.14333831093412966,3120237,0.14557823129251699,-0.09100108887773133
0,100001.0,50,507,0.0017647692848816203,-0.17472335883651105,-0.3417615549456173,0.3195342351966775,0.2880100749834183,0.3214199987016695,-0.35114093331471696,0.1259817936836571,3120238,0.14209433773509406,-0.7799018218256796
0,100001.0,50,441,0.005413680094615334,-0.4366945056992768,-1.1428226431751047,0.8057721411422757,0.7985514543767287,0.8184314492915736,1.2034539242424462,0.10010745591769042,3120239,0.11085786773725884,0.6744430727747731
0,100001.0,50,489,-0.04948729908582451,-0.4020878284265529,-0.5967732561964108,0.3381893780137759,-0.13226988758176608,-0.027819799452249182,0.2646407017588781,0.11390840489201147,3120240,0.13745633388490536,-0.2633437112111814
0,100001.0,50,339,-0.03784511266659682,-0.09102062960259527,-0.2332626566223559,-0.11924968797483775,-0.5859776543254881,-0.3862630498535623,-0.02445556803064797,0.11479001322751332,3120241,0.13327598481252967,-0.6378591943332245
0,100001.0,50,418,-0.059833621988740385,-0.2599341977340617,1.1017667288183297,0.01317613126614016,-1.1368016086488264,-0.41567481309756094,-0.8197273575164487,0.12678166504697105,3120242,0.1576209223847019,-0.6447608458350351
0,100001.0,50,492,-0.05830583230793385,-0.24573053090556055,0.9234333294470884,-0.001450226698764442,-1.1303111209293464,-0.41934848196911534,-0.4201674079923265,0.14457491539329306,3120243,0.16823912104524355,-1.048346239186089
0,100001.0,50,456,-0.018001814292793756,-0.2042125635539811,0.5085285399291031,0.22474512149624148,-0.3035280763611334,0.08840986923874314,-0.07943737398287808,0.12000905889994185,3120244,0.14575104235242484,-0.7974033029177718
0,100001.0,50,474,-0.14163170049106286,-1.1039616254768998,-0.5738465215280604,0.8862016309704592,-0.5969581561874211,-0.15813489436260642,-0.4580867503589524,0.1365421803239061,3120245,0.14897668469097036,-0.5377786004545064
0,100001.0,50,402,0.00965276571291373,0.041186284363000064,0.6501518118775019,-0.0008587689489924803,0.10641921545736233,0.06826572200076332,0.08232392456436295,0.12118905153684514,3120246,0.1391220039417636,-0.16859225736695407
0,100001.0,50,435,-0.06537990537579445,-0.3335368434581411,0.8621705079729091,0.10090531040177764,-0.9444728919003444,-0.3706288396497572,-1.0292147833543257,0.16608731404649762,3120247,0.17242540580588675,-1.1091365467758605
0,100001.0,50,413,-0.05502301750893808,-0.3618877325628986,-0.2436251913171593,0.22757115230489014,-0.3916340336052953,-0.1736051252485095,-0.17926713982678735,0.1359699159166773,3120248,0.13977099460473846,-0.5004421954054467
0,100001.0,50,412,-0.02562340932832125,-0.05880068149376625,1.0937575979077554,-0.08637929215864971,-0.9026080942873652,-0.2670926372319473,-0.01929926248618609,0.12221967438660845,3120249,0.1284646089840894,-0.20586119474176015
