start,end,N,SS,ZngE,FerL,bsfs,FulD,TajD,FayH,btree,Colless,path,iColless,ibtree
0,100001.0,50,383,-0.2410719654292877,-0.4946550819125355,-4.827950112164959,2.777858532374208,-1.3074598097208,-0.15006981856775556,-2.3647094397003654,0.2404178814382897,3030126,0.25894513649615697,-2.156119845584242
0,100001.0,50,381,0.4357358791605111,-1.0565929592020022,-4.186570869250221,2.071451557419937,-0.950269598743984,-0.1918221222336704,-1.9249560848721008,0.2053821528611444,3030127,0.2805071466788964,-2.5678293682800724
0,100001.0,50,335,1.124508974032454,-1.9012098656971383,-4.837464065026211,1.9663196196446904,-1.0506321981491884,-0.2997057922075461,-2.227072868249805,0.19453254274682846,3030128,0.22311710398445092,-1.4001336789538028
0,100001.0,50,399,0.4726904813508617,-1.1070483734790877,-4.4962324040928445,2.0898994958764727,-0.9640450797635216,-0.1986476320784256,-1.8772306906191207,0.2042158968850698,3030129,0.21270368612561308,-1.4448663121326988
0,100001.0,50,437,1.5026627706380264,-1.6632050485020968,-0.7459747930362131,-0.3433586964154785,0.08625747539964193,-0.19096779728509672,-1.0342682233706726,0.2054440560754691,3030130,0.2053848713398404,-1.5793528370283287
0,100001.0,50,301,0.8191594472478013,-1.1988353101134248,-2.2852551656814453,0.44667873276661824,-0.4488315443150368,-0.1743834348851939,-1.7125236392636562,0.19906910132474068,3030131,0.19267707082833127,-1.3776461229254062
0,100001.0,50,433,1.0622010944962397,-1.443313195105821,-1.0997778632045747,-0.24767082234316745,-0.3930943666371836,-0.19841148634927508,-0.9181460506270428,0.17938170032410886,3030132,0.24583596325127985,-1.8950465712488016
0,100001.0,50,296,0.22451376914496352,-1.0638111278831788,-4.7770549307064565,2.6059087370530998,-1.3752756791958287,-0.2232197310305203,-2.4693011959925717,0.2368372006336781,3030133,0.2677626606198035,-2.7172190468987782
0,100001.0,50,314,0.4719575230052329,-0.7652737478370502,-0.9538165134615302,0.15110084293018453,-0.38549761710848623,-0.1181559240634604,-0.8638317347453754,0.16643146620350266,3030134,0.1987641723356009,-1.805623550072684
0,100001.0,50,426,0.3478793193444085,-1.2272046094768625,-4.95609998620536,1.8191109519678736,-1.4091599714869267,-0.2437925775322368,-2.088629279714941,0.21987050028344687,3030135,0.2864674441205053,-2.266915867768632
0,100001.0,50,245,0.5526172356187125,-1.5648499668305345,-4.949843145428735,2.5008205122893643,-1.5938034210749787,-0.29938170824416355,-2.362508760816868,0.20434636118598384,3030136,0.24116385684708666,-1.581036359456496
0,100001.0,50,314,-0.038282865304722975,-0.5582875587351344,-3.332758949027256,1.1396424774543046,-1.024620045306938,-0.13823231764408486,-1.5287079042838583,0.19249962758826164,3030137,0.2476965469732197,-2.1539659449859463
0,100001.0,50,383,0.9562256798226364,-1.1257465382117298,-0.8188158070342174,1.038649864193962,-0.05892095029409941,-0.13773301775824265,-1.9909073489232925,0.1938494406026874,3030138,0.2598356009070295,-2.1320816103254696
0,100001.0,50,345,0.7139086118347637,-1.7087105332395398,-5.448806394744111,3.743813615679597,-1.5199797809444295,-0.3094918394568997,-2.3784105939624296,0.23494290573372206,3030139,0.2864900346103353,-2.8296302653357053
0,100001.0,50,316,1.112930038220617,-1.8458940457439863,-4.106433593599299,0.737470637942456,-0.9792962338771146,-0.28842855550311,-1.7047119465794578,0.18669825072886287,3030140,0.2452725137674117,-2.0271566687584253
0,100001.0,50,443,1.253121954211998,-1.977017742407139,-3.6578377555963657,0.017998775822691868,-0.9290956494939946,-0.2989602761783144,-1.9345263417624663,0.2034087907007462,3030141,0.2459364276684123,-2.0063060470083927
0,100001.0,50,375,0.6132143801507584,-1.269569614216088,-4.268714175699467,1.8017913618999981,-0.9681538460662472,-0.2184026151705883,-2.243700210587958,0.21742317616701864,3030142,0.2784982048374906,-2.377598237802831
0,100001.0,50,322,0.8038310333367571,-1.4575234705835487,-4.145748500901555,1.4431315395119595,-0.9187505721943569,-0.2378493389980044,-2.063072944164266,0.2211651053864169,3030143,0.2458625241141233,-2.180471290270468
0,100001.0,50,367,1.7943076846405952,-2.7110450979667,-4.913109244347629,0.7028208051699825,-1.1275192964656091,-0.4008292857535626,-2.298979232255991,0.22122843039654885,3030144,0.2835824470633324,-2.790803715173916
0,100001.0,50,386,0.6228728393617191,-1.1006603254807017,-1.7311663575781682,-0.10711068774521694,-0.6623659039844862,-0.17690098586634265,-1.2337330815141268,0.16196507672836566,3030145,0.2225086843247938,-1.5929270432355895
0,100001.0,50,325,0.3915030534815538,-1.0648816172920241,-4.019055240382492,1.3995805419783298,-1.0514488381733016,-0.20035130131326412,-2.0098825398908344,0.23404266769999135,3030146,0.2417203723594701,-1.6925950592336272
0,100001.0,50,426,1.6565120112530338,-2.5439629893576936,-5.02876755698859,0.9846023647542138,-1.1104115741936014,-0.378951042997693,-2.212337159630738,0.210633675435492,3030147,0.2862428755285899,-3.275453542098297
0,100001.0,50,359,0.3852494194324637,-0.8998116550673648,-3.3233419202073047,1.2450153597521465,-0.7821362128781679,-0.16160236968890976,-1.2150664592476037,0.2130921645766741,3030148,0.21937925170068032,-1.8466831087255964
0,100001.0,50,438,0.0897584678394767,-0.4456459767575274,-1.0995078433573102,-0.3839212184161113,-0.5823927222615795,-0.09343459094004117,-1.123820674068299,0.15364635953391256,3030149,0.2162542182227222,-1.7438113853019606
0,100001.0,50,409,0.3019178301651397,-0.8487024761024159,-2.4534356322203292,-0.06897309931245557,-0.8560492805384863,-0.1604099538504095,-1.2389019902987035,0.1685799319727892,3030150,0.24593051506316804,-2.1173374153785582
0,100001.0,50,403,1.7195930578244287,-2.30104275348114,-3.2440940474483355,0.4934096553844571,-0.5759201292167209,-0.3131072991244417,-1.782776984117268,0.19950931192149,3030151,0.2052068302068301,-2.1106451107105366
0,100001.0,50,346,-0.05684969513246424,-0.8185466296289237,-5.091576815867088,3.125046371078797,-1.5020874872802794,-0.20237890940183395,-2.2566238738697924,0.21585884353741494,3030152,0.2917826221397649,-3.1189437506535693
0,100001.0,50,285,0.3751502397200357,-1.1324534655933465,-4.8730540815357335,2.7804689055265803,-1.199705493501865,-0.21925906852664315,-2.3173198788828597,0.19722720169148752,3030153,0.2663098026095685,-2.67346562621561
0,100001.0,50,330,1.499539085052314,-2.6724263212785644,-5.466154257971206,2.5833827030553507,-1.6344424520548502,-0.4324161583792341,-3.3474410073448264,0.23060548722800375,3030154,0.2671088435374149,-2.2758517000769203
0,100001.0,50,464,1.6396050301518998,-1.9067274589901928,-1.6616259834928089,-0.29158315302434795,-0.062246751868898186,-0.2299772308117907,-1.1936251087794079,0.1674442803437165,3030155,0.22397351797862006,-1.9247649894210948
0,100001.0,50,354,0.5290331096882956,-1.0601027359894115,-2.5008213720486365,0.514860484159296,-0.7757609733738409,-0.18024244607768988,-1.836218908597811,0.1878096917779456,3030156,0.2595556972789116,-2.448835852844701
0,100001.0,50,384,1.1267942315587454,-2.102832690411036,-5.1611059678106495,2.2224170561464387,-1.3880129140917183,-0.3465614512428528,-2.4221303499881603,0.2449448283250309,3030157,0.2713151927437642,-2.072190048080592
0,100001.0,50,343,0.5300549403961542,-1.0195934495831271,-2.930711426145656,1.671629327874549,-0.7050579913049686,-0.17056939416042854,-1.1215723331377765,0.1927370948379351,3030158,0.19296718687474992,-1.3546815923772524
0,100001.0,50,376,0.3995298752671872,-0.7030697574145383,-1.09648015047435,0.4499152992878055,-0.419943187112924,-0.11282246360787306,-1.026483372933089,0.1601659789598901,3030159,0.18904950869236584,-1.2416122950099628
0,100001.0,50,373,0.7507494055808867,-1.5380813705707372,-4.4696006349450945,1.2735298322836983,-1.1577552237529811,-0.26355542133696064,-2.2191839024793443,0.2692514505802324,3030160,0.261147609728823,-2.5169685892984504
0,100001.0,50,384,1.0123228975541425,-1.46598514318204,-1.9211501251411007,0.1407656931211529,-0.5281319844671382,-0.2108938526990616,-1.2095126984028568,0.20760309773626975,3030161,0.22990362811791384,-1.7844352733947333
0,100001.0,50,356,1.0885858764506806,-1.8637057048384875,-4.6958218259951225,1.0753463083686188,-1.0562613991057597,-0.2953427231165062,-2.039868390709485,0.2183066083576287,3030162,0.2439200680272108,-1.677651820647523
0,100001.0,50,358,1.6080913227366498,-2.489188527390704,-4.97619077642126,1.4229697354394069,-1.1116885688102558,-0.3735194966543251,-2.2971046849620733,0.21527683921250604,3030163,0.2299091278302366,-1.9537558813467024
0,100001.0,50,351,0.5455879640371011,-1.1906750234908623,-4.8827381705092625,2.9497193889965225,-0.965664210324124,-0.20906729438818555,-2.37735914654571,0.2147783716661267,3030164,0.1993845157110463,-1.6670611470352399
0,100001.0,50,437,0.8255863964550517,-1.5470876898329082,-4.4493163169643095,1.3855945588118874,-1.027108165433526,-0.25493540242919216,-1.9149320967249932,0.2096844872918493,3030165,0.24035962699686614,-1.8607150762390712
0,100001.0,50,382,0.7766201662035211,-1.3394146306882144,-2.3618293624708904,0.3524707784591335,-0.7699702242723475,-0.21278628752116613,-1.7883655802872336,0.23666278591973716,3030166,0.2679736278072873,-2.4080230730321435
0,100001.0,50,330,0.1582697803395642,-0.6196744879303309,-3.6002443914870947,2.0456794033986028,-0.7468296446078675,-0.12600280511079004,-1.5207070153104332,0.1710232794416469,3030167,0.2126154033041789,-1.8384969300771028
0,100001.0,50,345,0.8608980519620372,-1.593790278916018,-4.5967330105345345,1.0427048329111597,-1.039327666739584,-0.26221135566261405,-1.3851532194609515,0.13189655172413806,3030168,0.20056689342403625,-1.7298508658984073
0,100001.0,50,371,0.1708996960005882,-0.4848695842198344,-1.560572301462284,1.4576429744835149,-0.4925036967157526,-0.09200399163246753,-1.2015133285465371,0.20232679058884706,3030169,0.23263305322128855,-1.9072853776724032
0,100001.0,50,332,1.2633667983579056,-2.0016068788109624,-3.172647467683482,-0.3024676400539296,-0.951853448376626,-0.3047886571119192,-1.6206799898874311,0.21076542505113924,3030170,0.2474997461671235,-2.289514918812467
0,100001.0,50,358,0.6401523066601118,-1.0097710727204476,-2.0991177894270514,1.2989830824189952,-0.4746164684063267,-0.15317611023726205,-0.8879271083634254,0.17789538175518665,3030171,0.2483917480035493,-1.9039726900383516
0,100001.0,50,342,1.17996542136551,-2.1284002272721034,-4.568726497209381,-0.5628051186123718,-1.3292310866052948,-0.3461082113257776,-2.4020151380712917,0.19149436090225572,3030172,0.3048211708925995,-1.8621719304903623
0,100001.0,50,431,0.4820095188069997,-0.8305161852275629,-1.0414733148255662,-0.2679051721558663,-0.4762867613611898,-0.131637805165908,-1.0511082081606553,0.16640333552775946,3030173,0.20418533266965325,-1.63946979964151
0,100001.0,50,353,0.6750116193116327,-1.0656961536715912,-2.6209429236856057,1.4057349257086869,-0.5020797636005768,-0.1617789077409066,-1.8023334196067744,0.1887597631645249,3030174,0.2275963718820861,-2.021142060076925
0,100001.0,50,397,0.4206424041668459,-1.0866779214256486,-3.591928909034386,0.8489132151037414,-1.0303221924745916,-0.20087459101081495,-1.7771532673175288,0.2245801445578232,3030175,0.2809994533527698,-1.8339217434020438
0,100001.0,50,333,0.7733515125398234,-1.4706084636481138,-3.2221869294150927,-0.5334764544758861,-0.9999961223969172,-0.2449540448806992,-1.8553221885027928,0.24600643828960114,3030176,0.25917152575315844,-2.44006468955838
0,100001.0,50,396,1.413296710849158,-2.2721255558654465,-4.569187197526748,0.03680732672762378,-1.120189633170082,-0.34778196891946245,-2.0937535783646233,0.20450197124304284,3030177,0.27572535038111634,-2.708029753632684
0,100001.0,50,339,0.2798232201040273,-1.0673050532920894,-4.1935215474750915,0.6829233573145106,-1.2719629519175448,-0.2159303821709197,-2.3012345990628944,0.22461597542242726,3030178,0.23404255319148945,-1.9354335769841882
0,100001.0,50,375,1.0735746455161588,-1.4911818012005331,-1.6844619782437866,-0.5268209920455477,-0.4522022966219861,-0.20865740383756112,-0.698269298811229,0.14817554240631176,3030179,0.17630385487528352,-1.143384234182595
0,100001.0,50,420,0.5173196476625287,-1.2403365656751295,-3.936926713736198,0.8340215748492937,-1.103533428572638,-0.2240501510200941,-2.134100252362915,0.2032035036236716,3030180,0.25897918691286026,-2.4860836473074874
0,100001.0,50,454,0.8177757177072006,-1.523385992224212,-4.65625053570866,1.1780397568427858,-1.0018287659928762,-0.2502435322672491,-1.7605105993795844,0.21793937355161866,3030181,0.2601399050186111,-2.1669704718626823
0,100001.0,50,317,1.0400453585795544,-1.4014610535689989,-2.0775843632955104,0.6781669731101042,-0.3645130245754949,-0.19244551126496975,-1.6003266434773502,0.17814995563442765,3030182,0.18610756802721085,-1.6148568095943248
0,100001.0,50,418,0.02064536625075004,-0.4378474369598268,-2.0629831467024835,0.9246036499377152,-0.7031851811095305,-0.1009965039807242,-1.7772059928503492,0.20193933927162006,3030183,0.1950394018993736,-1.8549017377651589
0,100001.0,50,345,1.5444440373391777,-2.56745280265079,-5.043512516448609,1.4285775161637932,-1.3683956910426462,-0.40100782248137423,-2.726606267245044,0.2303802315628238,3030184,0.2959320825104234,-2.4194557293925216
0,100001.0,50,310,0.9030315526681983,-1.3846596142928254,-3.0879019296057804,1.2442891568633587,-0.6021476102524445,-0.20716190251085706,-1.5895376467182127,0.2028764261610156,3030185,0.21549409237379166,-1.3986472867226882
0,100001.0,50,338,0.8215332408441398,-1.3475834423126798,-2.1357166609951896,0.2570938160528824,-0.6971444547313382,-0.20907463493412493,-1.5837644538595057,0.2503165499776554,3030186,0.21642219387755107,-1.9561796631795358
0,100001.0,50,352,1.4292466894172615,-1.9731790908489293,-1.8058625156731816,-0.7244008774703804,-0.5815047561191978,-0.2752125407130185,-1.1442887944836222,0.20572524311738108,3030187,0.2268685955394816,-1.6430114542956882
0,100001.0,50,324,1.691987372905519,-2.6113647039391927,-4.6616339008012355,0.9120577222364609,-1.1569485346338604,-0.3918691900654217,-1.818987052122983,0.18207991858160585,3030188,0.2495115067303517,-1.665451881477655
0,100001.0,50,371,0.5261207225280299,-0.6823651110523926,-1.0972160531381216,1.2182992432344188,-0.13934957897473946,-0.09077496542324694,-1.4173883546303894,0.16203285111512966,3030189,0.18910256410256407,-1.4237950005480806
0,100001.0,50,444,1.0751559799586747,-1.7110486276990873,-3.3423201115519365,0.6111951071429887,-0.8222554279668065,-0.2600003170501853,-1.906025479502392,0.20756709277117444,3030190,0.266990291262136,-2.012764506129165
0,100001.0,50,378,0.31106234561464824,-0.6038715406033371,-1.2031551770019953,0.9000271683290851,-0.4228998207203327,-0.10124353003814422,-0.668084164183892,0.1607187377568829,3030191,0.19315141787051895,-1.1662205398282188
0,100001.0,50,382,0.775804139943687,-1.1361935339491098,-1.7209847138443364,1.1274624526480994,-0.4263484056309294,-0.16465363495685695,-1.53090252901096,0.21021062271062285,3030192,0.2699443413729129,-2.9072032050380625
0,100001.0,50,379,0.9180754070083272,-1.4797669941512621,-4.425721258106321,1.7481816254585958,-0.7342341014466259,-0.22697556913164024,-2.393303838189878,0.2354910714285717,3030193,0.249231950844854,-2.7935378375249997
0,100001.0,50,316,1.3025943718238575,-2.021103529490035,-4.391314505547907,0.7374706379424557,-0.9089957798751612,-0.3043793099717946,-1.8552940679767689,0.21229783304050087,3030194,0.3068164047228086,-3.001478987456096
0,100001.0,50,354,0.3733969931966679,-0.9245325730632836,-2.5722100058633046,0.5566530108703213,-0.8472347231367782,-0.16912638203954758,-1.9872739839111195,0.201780712284914,3030195,0.25375474865270803,-2.6965472939985715
0,100001.0,50,271,1.4746698054096767,-2.7504333559760266,-5.2236030973884215,1.6759748909330798,-1.8179380790444564,-0.4561998928882582,-2.8641702242807217,0.2003401360544216,3030196,0.266852195423624,-2.4464302545098384
0,100001.0,50,421,0.5154506069401208,-0.6885184694329837,-1.2711521931095562,0.4372347899005308,-0.17058930403454275,-0.0935058971407301,-0.7731148507992678,0.16173715863156865,3030197,0.15188383045525902,-0.9787622124405266
0,100001.0,50,297,-0.034008242885562895,-0.5045607675141708,-3.295102923642187,1.5415109304211103,-0.9254688948707634,-0.12499829300758225,-1.502410339531847,0.18785151856017995,3030198,0.2663726507552173,-2.9748367086079885
0,100001.0,50,276,0.7314224521490491,-1.6952634898601655,-4.871178388793775,1.800422175223258,-1.4659230902968965,-0.305290467501982,-2.2151688019893383,0.2023746535651297,3030199,0.2574319727891156,-2.89699914105352
0,100001.0,50,263,0.5862760894753507,-0.9826807701119704,-2.403359744651519,0.5356205163775779,-0.5339338596390101,-0.15498748459721065,-2.001852710215172,0.17144897959183678,3030200,0.1835067360277445,-1.0702767358167284
0,100001.0,50,264,0.6392889851204565,-1.1366269750010414,-2.520271946470266,1.2479302351477388,-0.6932187152518013,-0.1845572588382438,-1.439761153944065,0.18864159837163208,3030201,0.27640103660511833,-2.5210215786742807
0,100001.0,50,321,0.7423045452739713,-1.472302418123975,-4.734368505190257,2.3789279614452057,-1.0634293409062148,-0.24974694015184,-2.1794048782007667,0.1627289377289376,3030202,0.2614965986394557,-1.6658985471561738
0,100001.0,50,407,0.4649955656448138,-0.7012242691219029,-0.6208906479828644,-0.34421040367835026,-0.2898567650333395,-0.10338916518935654,-1.4208595510903852,0.1907528071469552,3030203,0.19459706959706966,-1.279932855852565
0,100001.0,50,356,0.6513574508714117,-1.5910289559453723,-4.835892526046167,1.3662621952969325,-1.4409149648192536,-0.289830190280131,-2.336961020272527,0.24938963315387466,3030204,0.31852246393062705,-2.833699377663621
0,100001.0,50,352,0.9659273072289704,-1.2378397657492672,-1.2685067717298522,0.2422493551993838,-0.2303199546424381,-0.16324671348012101,-1.2186140185481376,0.21615646258503413,3030205,0.2491030658838877,-2.4241257090499144
0,100001.0,50,276,-0.10976245358483763,-0.5979536094993443,-4.154677992914154,2.014402572846809,-1.2329901431695445,-0.15786073500042333,-1.8844623125465727,0.18822198690797068,3030206,0.21631235827664397,-1.836681829797147
0,100001.0,50,378,0.8948097338177929,-1.3271515372885931,-2.0083587879902063,0.8217134194907759,-0.5200727988707236,-0.1939004364449535,-1.3301041781435892,0.15816326530612246,3030207,0.2462673381040728,-1.7645591223224413
0,100001.0,50,462,1.1557168851061137,-1.7579954129770854,-3.3180326502451667,0.5233376067281498,-0.7459566352819682,-0.2600995533309204,-1.709710100203906,0.2177450525664812,3030208,0.2680796617712505,-3.0016594429782923
0,100001.0,50,260,-0.15526741005109235,-0.2151641920181735,-2.2688409677176704,1.6579310848302138,-0.6696304806201138,-0.07270953378120792,-0.9544734122636568,0.16806525241675627,3030209,0.21129486277269532,-1.8880179634735068
0,100001.0,50,361,0.3324524777695836,-0.36738703605012907,-0.31841344623665035,0.9330313340146992,0.02039089143536669,-0.042225523612700655,-1.5545855312753007,0.17215817624759827,3030210,0.17742987606001304,-1.4846535949371058
0,100001.0,50,351,0.6856812571460316,-0.8731785420425151,-1.2539836238830304,1.1795393697957548,-0.1540994621626529,-0.11457561367022955,-1.6314280995808732,0.1951613978924905,3030211,0.21573129251700676,-1.6869148817342463
0,100001.0,50,381,0.5756359045667157,-1.345138185049201,-4.541222671412789,1.5663936278673607,-1.1692601798152902,-0.2413755056287541,-2.1687302225983944,0.2411738791902303,3030212,0.2696705188099336,-2.3007845964486746
0,100001.0,50,372,0.9293614911204752,-1.530608591442238,-3.366885502356562,0.848147048426183,-0.7987856809323612,-0.2375895638904512,-1.9213227960473156,0.22626639941690976,3030213,0.2756519274376418,-2.330451132183268
0,100001.0,50,365,0.5630574584295084,-0.9441848833422172,-1.728000107573351,1.0084593762381466,-0.5126356004423667,-0.1479952004832175,-1.4236112599847075,0.17461783564000294,3030214,0.18392470624613486,-0.6195117100310337
0,100001.0,50,388,1.5971150620095418,-2.3095495641553927,-4.244624844857359,0.4106374210295554,-0.8276172532694781,-0.3318859524612897,-2.11541140563375,0.21433960908306973,3030215,0.23611727299615495,-1.9868552114115443
0,100001.0,50,381,0.9380669645371752,-1.6862955394268049,-4.660573243604934,1.2555887481426964,-1.046301963622176,-0.27327937447292344,-2.33249989806875,0.181830114596174,3030216,0.24726231956197106,-2.720221424471068
0,100001.0,50,389,0.5494799686210091,-1.25477826776242,-4.186655359363864,1.1622671035443477,-1.06631089458397,-0.22339084439795232,-1.762074981453211,0.25252493635490986,3030217,0.24408811143505016,-1.935899044700824
0,100001.0,50,379,0.5726814479803051,-1.0476763479012394,-1.6753605057872452,0.14695732848544008,-0.6697069142475484,-0.1711718387075204,-1.115209351394675,0.21081086755689946,3030218,0.2029174765144153,-1.6597087633515888
0,100001.0,50,367,0.682451930598935,-1.6632588892985032,-4.972494462146658,1.5899133084804025,-1.5030276926721124,-0.30262137106855197,-2.1859120132193137,0.2145844824416253,3030219,0.2655255650647355,-3.0331169606765247
0,100001.0,50,360,1.8987846159424613,-2.5753518132549362,-3.595920441468215,0.3282264493396573,-0.6942968310608719,-0.3545438271924115,-2.136615711037072,0.21668151387539134,3030220,0.2510351966873705,-2.180640676172909
0,100001.0,50,425,1.3075495902105387,-2.2678660138350835,-5.1685951000672565,1.6568493655361023,-1.317421638381166,-0.3607021359200556,-2.5592892954655966,0.2577077614671601,3030221,0.2958536675539781,-2.9797477802248187
0,100001.0,50,353,0.5198250462112667,-1.0216213524060402,-1.9936811035588469,-0.4383080366643372,-0.7282230656652463,-0.1723523798562258,-1.5365495403207792,0.16881023242630389,3030222,0.22362012987012989,-2.100283308051712
0,100001.0,50,288,1.1227132508903683,-1.5097451839794749,-3.639659371778864,1.5892777729877143,-0.3880067518139851,-0.20738626526592835,-1.4106843998142766,0.17054299197156336,3030223,0.2003430682617874,-2.466770099899985
0,100001.0,50,427,0.9754638024162228,-1.9715973097351662,-5.1756309110453245,0.8358389673013997,-1.4574835935750017,-0.3353561450878666,-2.27436769990358,0.18231292517006814,3030224,0.29778331787260354,-3.1905621953503696
0,100001.0,50,331,0.926101638195072,-1.3716356475069251,-2.844169164568107,0.2426462057898477,-0.5350872937211113,-0.20067406616738492,-1.6558640673499243,0.1982622981165255,3030225,0.21532980280719874,-2.005796624073928
0,100001.0,50,366,0.05528459042004855,-0.5710615020816623,-3.255569529933238,1.6436453958903952,-0.8632247295385763,-0.12817368911777738,-1.242164350388614,0.178807634164777,3030226,0.21848178523745945,-1.6262649978684185
0,100001.0,50,499,1.174148306219121,-1.7924095231426795,-2.9861863421667807,-0.2646744416738128,-0.7685630244899773,-0.2654990382988892,-1.6846963661356238,0.18812204684829603,3030227,0.23485655131617866,-1.817511242428836
0,100001.0,50,295,1.0291825605842642,-1.458237523605251,-1.1526983276307066,-0.5291938654838306,-0.4822215985580094,-0.20773708959507406,-1.3734668139561053,0.16095724003887268,3030228,0.20763305322128855,-1.6234739811395698
0,100001.0,50,296,0.21194298677679047,-0.6056569759171775,-1.7580612398678783,0.5595378992225118,-0.6193917213375292,-0.11562772935872215,-1.4496150603226028,0.1779893165319818,3030229,0.2427721088435374,-2.213432139222056
0,100001.0,50,333,0.9703398444262524,-2.0487456759928997,-5.039158976324456,1.4204756864009198,-1.600936097152294,-0.3557905005218356,-2.3157992126206195,0.2085844404876044,3030230,0.23393801965230546,-1.5141710027798618
0,100001.0,50,384,1.7218827976961495,-2.1752526776726544,-1.4861740179583418,-0.3603725979775269,-0.35769776251483376,-0.28316488396222744,-1.2160729016050928,0.19517807122849135,3030231,0.2925265611862723,-2.492399147623628
0,100001.0,50,220,-0.2320746382532956,-0.4793840522363372,-4.194782352121694,1.4798936264867624,-1.2733921763499585,-0.14711587872886608,-1.7228562974758632,0.18834576841489287,3030232,0.22265625,-2.097219721763077
0,100001.0,50,421,-0.4798968260090962,0.06413027389047034,-2.7750903821017485,1.914864237687316,-0.8202867455861981,-0.049676762545469794,-1.4135362994730187,0.2025669642857143,3030233,0.22365450605020767,-2.178855001297965
0,100001.0,50,267,0.9581841254482736,-1.7947173796433007,-4.468816172128974,1.4183055555257067,-1.1943078975676118,-0.29833643213343364,-2.108314725962669,0.17204654138883285,3030234,0.1876750700280112,-0.7325413831276563
0,100001.0,50,392,1.0977431519965075,-1.9419427213039318,-4.648369317069914,0.6750372965531405,-1.170914148047434,-0.31220311867272244,-2.1906692718432867,0.2272108843537413,3030235,0.24791182295703104,-2.0574674037069967
0,100001.0,50,320,2.1005344429852104,-2.9321369649081834,-4.558851518398739,0.9182422557522938,-0.9092287416129594,-0.4128216004900143,-1.752824299391734,0.1797954030096887,3030236,0.21725322782174092,-1.8110005470678299
0,100001.0,50,304,0.2716833327819549,-0.931378615577218,-4.202905539334538,1.5279020720718606,-1.0576983409185836,-0.18509585736133435,-1.4334683947333868,0.2038836082378156,3030237,0.21927544602746768,-2.2175522966945516
0,100001.0,50,307,0.963891413635244,-1.8755266880770316,-4.906778439021474,2.3474790202874716,-1.31956682608693,-0.3159356282271705,-1.91090572681602,0.19981980887593134,3030238,0.28340086034413764,-2.924756320070568
0,100001.0,50,355,0.8538641580069616,-1.334016263567365,-1.5124135417474212,-0.4960577861864698,-0.6112186461885711,-0.20128498879893195,-1.360327306363912,0.16451901273329847,3030239,0.2413181321911482,-2.4491634986496407
0,100001.0,50,427,0.9747323635943056,-1.5704479480351277,-3.2262778188832884,0.17672430614537635,-0.7781494751444175,-0.24039762150353455,-1.4365951850881935,0.18497067194224612,3030240,0.25848779878924066,-2.6929249227569563
0,100001.0,50,274,1.1904639416916036,-2.176229400915442,-4.877114784020384,1.6757484911096598,-1.3922249056314222,-0.35764199731567176,-2.5955673358497915,0.22901557317141724,3030241,0.2701354126556282,-2.1964070743216566
0,100001.0,50,260,0.8385493910283679,-1.498644877322287,-3.3332040595493115,0.9768698361316228,-0.9225960872795902,-0.2440201621752588,-1.6896446483123864,0.2480680868838763,3030242,0.24267666250173545,-2.325427985488629
0,100001.0,50,282,0.8289867464527395,-1.3675897691905772,-2.9421589025835035,0.4358130370159843,-0.7173322884398458,-0.2135796251012364,-1.6850586210118033,0.1979166666666667,3030243,0.23733137322725706,-1.8047486734098013
0,100001.0,50,380,1.8475885254688256,-2.9322380070019913,-4.888277683028521,-0.2516060232996415,-1.3999158296157443,-0.4459023627186818,-2.2912984351088608,0.281890858533194,3030244,0.26115129596142256,-2.2239106111849165
0,100001.0,50,339,-0.15411122937023264,-0.4956575294616312,-4.2752108102226245,1.860876803804768,-1.1420764449077196,-0.13884512898798315,-1.820565903382079,0.24490845721004426,3030245,0.21474953617810766,-2.0204727830566305
0,100001.0,50,408,0.5695173909798845,-1.2353493769678026,-3.391430291240445,-0.0973696184654556,-0.9941831646989476,-0.2159057278155211,-1.9342851334727704,0.17955404383975826,3030246,0.2312393707482993,-1.4214835941193211
0,100001.0,50,391,0.5133954361907864,-1.0433364583928586,-3.234069072171188,0.7987584434324355,-0.777102923998369,-0.17808246021282473,-1.306017094852118,0.16885256927629805,3030247,0.2442476990796319,-2.481618926696332
0,100001.0,50,444,1.1511745790930166,-1.9817103229322963,-4.491233719448903,0.27749876236143445,-1.1343228015029287,-0.3138317756613481,-2.2151158573023655,0.2438363224077512,3030248,0.2559523809523809,-2.55576562726467
0,100001.0,50,384,0.9205834596639292,-1.3622924676375838,-2.949922887832124,1.0273949773726632,-0.5297998230497588,-0.19870355826913005,-1.543255213420648,0.16614857863675278,3030249,0.19124609303180728,-1.2563307473050318
